DLiP-ID,T002GP
AATSC4p,-0.023655418323323782
AATSC4s,0.2741894330815613
AATSC4v,-6.444276927622553
AATSC5Z,-0.1888102179647369
AATSC5c,-0.003658574592575512
AATSC5d,-0.030507231673412433
AATSC5i,-0.1268022463517904
AATSC5m,-0.7859183110392883
AATSC5p,0.0021806197035651514
AATSC5s,-0.28929254706708546
AATSC5v,0.49553481506755953
AATSC6Z,-0.6027296318841506
AATSC6c,-0.0004891790915942724
AATSC6d,-0.0371355240159905
AATSC6i,0.07191627360417024
AATSC6m,-2.774408718155485
AATSC6p,0.0015181722345565952
AATSC6s,-0.24090795106344176
AATSC6v,-0.7160173833418649
AATSC7Z,-1.3495245036790222
AATSC7c,0.0003446760722863363
AATSC7d,-0.0311918645009024
AATSC7i,0.23560970255833327
AATSC7m,-6.4315449756374425
AATSC7p,0.00950586045759948
AATSC7s,-0.38750925540284137
AATSC7v,-1.0294183200529252
AATSC8Z,-0.3560576047243188
AATSC8c,0.0016950948536505214
AATSC8d,-0.05026022355183985
AATSC8i,-0.03438122747523305
AATSC8m,-1.6267534974129167
AATSC8p,-0.01469832139407168
AATSC8s,-0.0864093438935222
AATSC8v,-2.9147549595385036
ATS0are,307.3147
ATS1are,317.13300000000004
ATS2are,519.6069
ATS3are,662.63
ATS4are,696.9528
ATS5are,711.681
ATS6are,736.143
ATS7are,759.9939999999999
ATS8are,749.6370000000001
ATSC0dv,201.91836734693877
ATSC0pe,6.8582693877551
ATSC0se,4.323824816326529
ATSC1dv,59.164931278633894
ATSC1pe,-0.1635483548521437
ATSC1se,-0.1940802615576844
ATSC2dv,30.42399000416493
ATSC2pe,0.8959947105372773
ATSC2se,0.6532097192836315
ATSC3dv,-4.433985839233656
ATSC3pe,-0.7535025406080799
ATSC3se,-0.8129479050395668
ATSC4dv,-8.713036234902127
ATSC4pe,2.1738244481466085
ATSC4se,1.9398129262807156
ATSC5dv,-63.68263223656808
ATSC5pe,-1.4099758850478972
ATSC5se,-1.0906371328613074
ATSC6dv,-94.56018325697625
ATSC6pe,-1.8929391503540163
ATSC6se,-1.2200605614327364
ATSC7dv,-100.47355268638066
ATSC7pe,-4.497939316951266
ATSC7se,-2.6044742440649724
ATSC8dv,-14.244064972927937
ATSC8pe,-0.46037009579341925
ATSC8se,-0.42840980424822966
AXp-0dv,0.5677552186557877
AXp-1dv,0.30930276312980337
AXp-2dv,0.1621945043592501
AXp-3dv,0.08828005277672354
AXp-4dv,0.04815815457973134
AXp-5dv,0.026743798960444314
AXp-6dv,0.014327463299886203
AXp-7dv,0.007667422025927307
BertzCT,826.7552665342009
ECIndex,553
ETA_eta,21.67708137357029
GATS1dv,0.4730624620982413
GATS1pe,0.6636939645629646
GATS1se,0.6936698426529165
GATS2dv,0.8019464151329393
GATS2pe,0.7278677711209061
GATS2se,0.7337474138935705
GATS3dv,0.9730961273612442
GATS3pe,0.9952626607871696
GATS3se,1.0275759844106829
GATS4dv,0.9776495719491474
GATS4pe,0.8105078361321976
GATS4se,0.7484524546595103
GATS5dv,1.0961525503672258
GATS5pe,0.9006682723857757
GATS5se,0.9123324154036759
GATS6dv,1.2444734700647375
GATS6pe,1.11060386843651
GATS6se,1.134991499129645
GATS7dv,1.2569436021831413
GATS7pe,1.3936052172381201
GATS7se,1.4243296760649593
GATS8dv,1.0040280633249026
GATS8pe,0.9190116211453991
GATS8se,0.9776785621161602
LogEE_A,4.18407474268873
LogEE_D,149.67234401754416
MATS1dv,0.28715383060440663
MATS1pe,-0.023369946365953992
MATS1se,-0.04398852044337015
MATS2dv,0.08895253542977247
MATS2pe,0.07712743592009437
MATS2se,0.08918720129912788
MATS3dv,-0.010056127663513627
MATS3pe,-0.050313262954597385
MATS3se,-0.08610074886442236
MATS4dv,-0.01904876374251754
MATS4pe,0.13992104182197976
MATS4se,0.19804544602979862
MATS5dv,-0.13208557720383066
MATS5pe,-0.08610083502154811
MATS5se,-0.10563854441825749
MATS6dv,-0.1961293989796112
MATS6pe,-0.11559321206754113
MATS6se,-0.11817443027429565
MATS7dv,-0.2031845899871976
MATS7pe,-0.26780204313656386
MATS7se,-0.24596131777683708
MATS8dv,-0.0281027673830407
MATS8pe,-0.026741362680118733
MATS8se,-0.039471377227666714
MAXaaCH,1.9349535013347243
MAXaasC,0.9929480689965
MAXdssC,0.274655612244898
MAXsCH3,1.8587138605442177
MAXssNH,3.1360409580498865
MDEC-11,0.12499999999999997
MDEC-12,3.783924801927683
MDEC-13,3.1720018510704286
MDEC-22,13.142891053000417
MDEC-23,19.55803869290553
MDEC-33,6.100167634174117
MDEN-12,0.5
MDEN-22,0.4999999999999999
MDEO-12,0.4999999999999999
MINaaCH,1.3659221991265642
MINaasC,-0.325781829926886
MINdssC,-0.6996594440245232
MINsCH3,1.6791010296203366
MINssNH,3.1095281399596875
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.261904761904762
SM1_Dzi,1.3757203216460874
SM1_Dzm,1.2938206665614214
SM1_Dzp,-5.717338651087313
SM1_Dzv,-2.302622506147045
SddssSe,0
SpAD_Dt,393.7436761737622
SpAbs_A,33.994143948729736
SpAbs_D,299.34468803508815
SpMAD_A,1.2590423684714718
SpMAD_D,11.086840297595863
SpMax_A,2.3323464459094043
SpMax_D,149.67234401754416
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.15
TpiPC10,7.8166184950274955
VAdjMat,5.807354922057604
VE1_DzZ,5.11439723967241
VE1_Dzi,5.109672131574484
VE1_Dzm,5.11467426892906
VE1_Dzp,5.09611958230976
VE1_Dzv,5.113272982177914
VE2_DzZ,0.18942211998786704
VE2_Dzi,0.18924711598424016
VE2_Dzm,0.18943238033070595
VE2_Dzp,0.1887451697151763
VE2_Dzv,0.18938048082140424
VE3_DzZ,2.6253113237637202
VE3_Dzi,2.6243870130489237
VE3_Dzm,2.6253654888473226
VE3_Dzp,2.621731156921183
VE3_Dzv,2.6250914775084855
VR1_DzZ,156.9062173621429
VR1_Dzi,157.49384223360914
VR1_Dzm,156.87713942739308
VR1_Dzp,158.34071150022766
VR1_Dzv,156.85926641808132
VR2_DzZ,5.811341383783071
VR2_Dzi,5.83310526791145
VR2_Dzm,5.810264423236781
VR2_Dzp,5.864470796304728
VR2_Dzv,5.8096024599289375
VR3_DzZ,6.048900058236591
VR3_Dzi,6.0526381335822
VR3_Dzm,6.048714720587517
VR3_Dzp,6.058000886239924
VR3_Dzv,6.048600784117295
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05985279273275698
Xch-7dv,0.04921698119796053
Xpc-4dv,1.117421654947399
Xpc-5dv,1.2733733171780195
Xpc-6dv,1.4296672448183514
Zagreb1,128.0
Zagreb2,144.0
fragCpx,82.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,15
nBondsO,28
nBondsS,35
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.2717285714285715
AATS1are,6.34266
AATS2are,6.260324096385542
AATS3are,6.192803738317757
AATS4are,6.2788540540540545
AATS5are,6.08274358974359
AATS6are,6.291820512820513
AATS7are,6.333283333333332
AATS8are,6.094609756097562
AATSC0dv,4.120783007080383
AATSC0pe,0.13996468138275714
AATSC0se,0.08824132278217406
AATSC1dv,1.1832986255726778
AATSC1pe,-0.003270967097042874
AATSC1se,-0.003881605231153688
AATSC2dv,0.36655409643572207
AATSC2pe,0.010795116994425027
AATSC2se,0.007869996617875078
AATSC3dv,-0.041439119992837906
AATSC3pe,-0.0070420798187671016
AATSC3se,-0.0075976439723324
AATSC4dv,-0.0784958219360552
AATSC4pe,0.01958400403735683
AATSC4se,0.017475792128655094
AATSC5dv,-0.5442960020219494
AATSC5pe,-0.012051075940580318
AATSC5se,-0.00932168489625049
AATSC6dv,-0.8082066945040705
AATSC6pe,-0.016178967097042873
AATSC6se,-0.010427868046433645
AATSC7dv,-0.8372796057198388
AATSC7pe,-0.03748282764126055
AATSC7se,-0.02170395203387477
AATSC8dv,-0.11580540628396697
AATSC8pe,-0.003742846307263571
AATSC8se,-0.0034830065386034933
AETA_eta,0.8028548656877885
ATSC0are,7.480738775510201
ATSC1are,-0.25495589337775904
ATSC2are,0.9886363598500622
ATSC3are,-1.073756101624323
ATSC4are,2.8344713452728025
ATSC5are,-1.677459933361099
ATSC6are,-2.075878300708037
ATSC7are,-4.863817409412742
ATSC8are,-0.47519937526030825
BCUTZ-1h,9.004068217364452
BCUTZ-1l,5.693320204115152
BCUTc-1h,0.4926857599305278
BCUTc-1l,-0.49121383804554053
BCUTd-1h,3.2387354972909317
BCUTd-1l,0.9113305283874225
BCUTi-1h,17.42477223623159
BCUTi-1l,10.954021356327376
BCUTm-1h,19.0001419011113
BCUTm-1l,11.704703794458782
BCUTp-1h,1.9908430538007749
BCUTp-1l,0.5458591014784384
BCUTs-1h,8.001919874751394
BCUTs-1l,1.2776059116537093
BCUTv-1h,20.897843137376217
BCUTv-1l,13.30412001965
BalabanJ,1.9534040570357927
Diameter,13
ETA_beta,34.25
GATS1are,0.6736211691413213
GATS2are,0.7259163198190165
GATS3are,1.0129430854649275
GATS4are,0.7850648232887026
GATS5are,0.892713145928342
GATS6are,1.1167551891402696
GATS7are,1.4092137576720842
GATS8are,0.9080882163598885
HybRatio,0.25
Lipinski,True
LogEE_Dt,196.8718380868811
MATS1are,-0.03340001342222555
MATS2are,0.07802074210445206
MATS3are,-0.06573148704659623
MATS4are,0.16726330833499126
MATS5are,-0.09391130690156597
MATS6are,-0.11621645340731253
MATS7are,-0.2654896575204566
MATS8are,-0.02530593219119857
MAXssCH2,0.42053190875115476
MAXsssCH,-0.2623612160913753
MINssCH2,0.1701332310166188
MINsssCH,-0.2623612160913753
NsssssAs,0
RotRatio,0.2857142857142857
SM1_Dzpe,1.360290974456124
SM1_Dzse,1.2312785797741315
SMR_VSA1,13.92181518554669
SMR_VSA2,5.261891554738487
SMR_VSA3,10.633577208012662
SMR_VSA4,0.0
SMR_VSA5,26.434071634441786
SMR_VSA6,6.606881964512918
SMR_VSA7,82.93550606670605
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,236.70385857893672
SpAD_Dzi,230.68880206987188
SpAD_Dzm,236.58667722217564
SpAD_Dzp,342.2790424718564
SpAD_Dzv,299.31604209155944
SpAbs_Dt,393.7436761737622
SpDiam_A,4.6646928918188095
SpDiam_D,205.28714217931736
SpMAD_Dt,14.583099117546748
SpMax_Dt,196.8718380868811
SsssssAs,0
VE1_Dzpe,5.113997276494669
VE1_Dzse,5.114318163251337
VE2_Dzpe,0.1894073065368396
VE2_Dzse,0.189419191231531
VE3_Dzpe,2.6252331173204095
VE3_Dzse,2.625295862111311
VMcGowan,285.47000000000037
VR1_Dzpe,156.95952174855424
VR1_Dzse,156.9128874115746
VR2_Dzpe,5.813315620316824
VR2_Dzse,5.81158842265091
VR3_Dzpe,6.049239721858846
VR3_Dzse,6.048942567117225
mZagreb1,9.527777777777779
mZagreb2,6.333333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,41
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15266813827571837
AATSC1are,-0.005099117867555181
AATSC2are,0.011911281443976652
AATSC3are,-0.010035103753498345
AATSC4are,0.025535777885340564
AATSC5are,-0.014337264387701701
AATSC6are,-0.01774254957870117
AATSC7are,-0.040531811745106186
AATSC8are,-0.003863409554961856
AETA_beta,1.2685185185185186
BCUTdv-1h,7.004058835496956
BCUTdv-1l,0.9879018428813595
BCUTpe-1h,3.988669386739932
BCUTpe-1l,2.2426761622165805
BCUTse-1h,4.0099481730349655
BCUTse-1l,2.438536257978167
ETA_alpha,12.652380952380954
ETA_dBeta,1.75
ETA_eta_B,0.3689697068647675
ETA_eta_F,27.663727534659323
ETA_eta_L,5.961061826174852
ETA_eta_R,49.34080890822961
ETA_psi_1,0.5562068243667577
LabuteASA,158.01628010410786
LogEE_DzZ,118.39866650287225
LogEE_Dzi,115.39535363944135
LogEE_Dzm,118.34125789503453
LogEE_Dzp,170.0807548190602
LogEE_Dzv,149.2316094705673
PEOE_VSA1,15.37044016181271
PEOE_VSA2,0.0
PEOE_VSA3,9.184952231746642
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,37.10711151969846
PEOE_VSA8,12.586597235060536
PEOE_VSA9,6.606881964512918
SM1_Dzare,1.518675731196586
SpAD_Dzpe,234.68230821409162
SpAD_Dzse,237.07445333249052
SpAbs_DzZ,235.53542824383982
SpAbs_Dzi,229.41498695723658
SpAbs_Dzm,235.38869512350755
SpAbs_Dzp,345.8788482892076
SpAbs_Dzv,300.7658414472817
SpDiam_Dt,263.2915472552344
SpMAD_DzZ,8.766809576997657
SpMAD_Dzi,8.544029706291552
SpMAD_Dzm,8.762469526747246
SpMAD_Dzp,12.677001573031719
SpMAD_Dzv,11.085779336724423
SpMax_DzZ,118.39866650287225
SpMax_Dzi,115.39535363944135
SpMax_Dzm,118.34125789503453
SpMax_Dzp,170.0807548190602
SpMax_Dzv,149.2316094705673
VE1_Dzare,5.113656324844345
VE2_Dzare,0.1893946786979387
VE3_Dzare,2.62516644481394
VR1_Dzare,157.00397467936665
VR2_Dzare,5.814962025161727
VR3_Dzare,6.049522894467223
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46860670194003534
AETA_dBeta,0.06481481481481481
AETA_eta_B,0.013665544698695091
AETA_eta_F,1.0245825012836787
AETA_eta_L,0.22078006763610564
AETA_eta_R,1.8274373669714672
BCUTare-1h,4.107717605361811
BCUTare-1l,2.1928090426413527
ETA_beta_s,16.25
ETA_dPsi_A,0.15779317563324224
ETA_dPsi_B,0.0
ETA_eta_BR,0.5409697068647674
ETA_eta_FL,7.084182029333476
ETA_eta_RL,13.045243855508328
LogEE_Dzpe,117.3915352542479
LogEE_Dzse,118.58282957660725
PEOE_VSA10,17.707416249880566
PEOE_VSA11,5.573104530069267
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,12.576187252464766
SlogP_VSA3,16.076156543784446
SlogP_VSA4,17.148333708576654
SlogP_VSA5,31.0162182119232
SlogP_VSA6,65.99138224226616
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,231.6603370065432
SpAbs_Dzpe,233.4227795340397
SpAbs_Dzse,235.93438057344048
SpDiam_DzZ,165.2151594182546
SpDiam_Dzi,159.67239194093875
SpDiam_Dzm,165.15876044562503
SpDiam_Dzp,238.55068966380878
SpDiam_Dzv,210.886657470986
SpMAD_Dzpe,8.691937341262653
SpMAD_Dzse,8.78053530861076
SpMax_Dzpe,117.3915352542479
SpMax_Dzse,118.58282957660725
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6018518518518519
AETA_eta_BR,0.02003591506906546
AETA_eta_FL,0.2623771121975362
AETA_eta_RL,0.4831571798336418
DetourIndex,2522
EState_VSA1,5.969305287951849
EState_VSA2,29.86002226081844
EState_VSA3,6.544756405912575
EState_VSA4,11.126902983393991
EState_VSA5,12.13273413692322
EState_VSA6,19.056471336613843
EState_VSA7,43.324793854790954
EState_VSA8,10.633577208012662
EState_VSA9,4.736862953800049
ETA_beta_ns,18.0
ETA_shape_p,0.1595784719608581
ETA_shape_x,0.0
ETA_shape_y,0.27662777568686486
GhoseFilter,True
LogEE_Dzare,115.88641575257516
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,230.25415577395376
SpDiam_Dzpe,163.63217013768065
SpDiam_Dzse,165.48570607351775
SpMAD_Dzare,8.580012481723822
SpMax_Dzare,115.88641575257516
TopoPSA(NO),74.15
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.148179676112646
VSA_EState9,55.18515365722069
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,14.446843786485127
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03139329805996468
FilterItLogS,-5.380791771097038
SpDiam_Dzare,161.35876639545833
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5989310009718174
ETA_epsilon_2,0.8425044091710754
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.5325018896447468
ETA_epsilon_5,0.8050903119868633
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.16222214021232373
ETA_dEpsilon_B,0.06642911132707063
ETA_dEpsilon_C,-0.0957930288852531
ETA_dEpsilon_D,0.03741409718421207
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6296296296296297
MDEDescriptor,"0.12499999999999997,3.783924801927683,3.1720018510704286,0.0,13.142891053000417,19.55803869290553,0.0,6.100167634174117,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.5,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,57.09044599999998
BCUTDescriptor,"11.850000000000005,18.998407510912234,-0.3115766026027089,0.3072475271325451,4.057028941335611,11.034713624239945"
BPolDescriptor,30.107553999999993
TPSADescriptor,74.15
ALOGPDescriptor,"3.4307999999999996,11.770388639999997,101.56439999999999"
XLogPDescriptor,4.5569999999999995
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,367.16960534
ChiPathDescriptor,"19.648053602125596,13.04524385550833,10.912465742977517,8.762058562603771,6.826939517173392,4.8997968467067805,3.1825300804396233,1.899572906203059,15.329390903706269,8.660477367634494,5.8390021569330015,3.8843223221758367,2.4560658835662967,1.5511403397057706,0.8023379447936276,0.4217082114260019"
ChiChainDescriptor,"0.0,0.0,0.0,0.1853954059492991,0.20361463941450536,0.0,0.0,0.0,0.05985279273275698,0.04921698119796053"
AtomCountDescriptor,49
BondCountDescriptor,28
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.433619897439064,0.0,0.2821175568066727,0.0,0.5880744878616398,0.0,0.07415418909913549,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,10,3,4,1,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"53.79318227629971,1.9923400843073966,16.53481900004704,5.358623984308998,8.65871933086408"
FractionalPSADescriptor,0.20195026745565423
WienerNumbersDescriptor,"1946.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2893062549547105,4.7961959864176755,5.789995680713523,1.1174216549473988,1.2733733171780195,1.3135755759695484"
FractionalCSP3Descriptor,0.23809523809523808
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,9,1,0,1,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.28061224489796,12.53858024691358,7.735537190082645"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1798.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"31.130923113953983,30.408970708825084,40.2913870903481,42.81821330687848,42.11788080587348"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.5600824887193839,-0.2555240136598484,0.06797014003777242,-0.42905754223768516,0.5916669554822352"
EccentricConnectivityIndexDescriptor,553
AutocorrelationDescriptorPolarizability,"1634.3985151391655,1838.827086258446,2372.6390441197955,2478.0361007001657,2324.478352606461"
