DLiP-ID,I000E7
AATSC4m,-6.113003956620326
AATSC4p,-0.028819411805147414
AATSC4s,0.11099552894427922
AATSC4v,-8.836037088750636
AATSC5Z,-1.8038724478443346
AATSC5c,-0.003941222353519887
AATSC5d,0.029340678733378873
AATSC5i,-0.3234982386240538
AATSC5m,-8.26658076747665
AATSC5p,-0.05790415739685077
AATSC5s,-0.21031384350139248
AATSC5v,-8.884005082122076
AATSC6Z,1.7670928912273929
AATSC6c,-0.003105606816021588
AATSC6d,0.0037514193055235845
AATSC6i,0.14966691692760906
AATSC6m,8.156275811330698
AATSC6p,0.036872542716043455
AATSC6s,-0.1393905812036587
AATSC6v,8.116587272718805
AATSC7Z,-1.333356911121171
AATSC7c,0.007236640460305139
AATSC7d,-0.17932322317790853
AATSC7i,-0.0945511813381603
AATSC7m,-5.397136548027949
AATSC7p,-0.067515991899384
AATSC7s,0.5878195738700046
AATSC7v,-1.4344195397941508
AATSC8Z,-4.568544947701985
AATSC8c,-0.0013977421821030032
AATSC8d,-0.0511877248576398
AATSC8i,0.23095779643605344
AATSC8m,-21.249428077682214
AATSC8p,0.014979383241066426
AATSC8s,-0.9375507421366355
AATSC8v,-10.574028371217622
ATS0are,301.60339999999985
ATS1are,318.01980000000003
ATS2are,533.2379999999999
ATS3are,600.9979999999998
ATS4are,709.3789999999998
ATS5are,744.3659999999999
ATS6are,761.0858000000002
ATS7are,624.9869
ATS8are,629.5480000000001
ATSC0dv,217.62647754137106
ATSC0pe,6.841140425531914
ATSC0se,4.902367106382975
ATSC1dv,56.22629646396059
ATSC1pe,0.4734472159348101
ATSC1se,0.5647074210049788
ATSC2dv,47.49564911221774
ATSC2pe,1.4329422363060167
ATSC2se,0.5490216441828869
ATSC3dv,-102.18610733866502
ATSC3pe,-2.656998279764604
ATSC3se,-1.9097093571751933
ATSC4dv,-53.894975101856
ATSC4pe,0.0719211407876835
ATSC4se,0.29081230647351625
ATSC5dv,-15.591771037674167
ATSC5pe,-2.5351057492077866
ATSC5se,-1.997095437301946
ATSC6dv,71.1232332377647
ATSC6pe,0.5409035762788581
ATSC6se,0.16804240470801207
ATSC7dv,73.92606005734118
ATSC7pe,5.363753598913531
ATSC7se,3.2046786550475317
ATSC8dv,-263.5736129973342
ATSC8pe,-8.03911362607515
ATSC8se,-4.380168172476232
AXp-0dv,0.6020241408717868
AXp-1dv,0.33169641201236716
AXp-2dv,0.17983542471727895
AXp-3dv,0.09999341561918955
AXp-4dv,0.05666113742163781
AXp-5dv,0.03221696118027826
AXp-6dv,0.01834627805063777
AXp-7dv,0.01060970565352729
BertzCT,1053.9541067392472
ECIndex,540
ETA_eta,20.937134841429717
GATS1dv,0.5610207540042177
GATS1pe,0.6398458791852292
GATS1se,0.6339078973591303
GATS2dv,0.8791386526123022
GATS2pe,0.8542258899528886
GATS2se,0.9485915873307637
GATS3dv,1.2123218475710444
GATS3pe,1.149651156208869
GATS3se,1.1966095913874073
GATS4dv,1.0864831578385081
GATS4pe,1.0042763319406423
GATS4se,1.02428321284574
GATS5dv,0.9765475289175496
GATS5pe,1.1180914092094987
GATS5se,1.1512472955223958
GATS6dv,0.9069909513382451
GATS6pe,1.0451091601491653
GATS6se,1.0534047514627842
GATS7dv,0.896126406752412
GATS7pe,0.7445597054242541
GATS7se,0.8536969451895061
GATS8dv,1.7421448271761362
GATS8pe,1.9398847830980543
GATS8se,1.8900405261774609
LogEE_A,4.221557403902016
LogEE_D,139.57381180384886
MATS1dv,0.24781610306415106
MATS1pe,0.06638116038071189
MATS1se,0.11048910184831537
MATS2dv,0.12509101035000983
MATS2pe,0.12005608699575544
MATS2se,0.06419003936072762
MATS3dv,-0.23987785317821667
MATS3pe,-0.19841422212308418
MATS3se,-0.1990084316046852
MATS4dv,-0.10678442240582713
MATS4pe,0.0045331430312884015
MATS4se,0.025578690748365766
MATS5dv,-0.02853642513841982
MATS5pe,-0.14759900359729392
MATS5se,-0.162259016948003
MATS6dv,0.12590349495032965
MATS6pe,0.03045996324907955
MATS6se,0.013205385543463696
MATS7dv,0.16630773659511608
MATS7pe,0.38385476730373824
MATS7se,0.3200407525902216
MATS8dv,-0.599189852401056
MATS8pe,-0.5813717364792392
MATS8se,-0.44203759582169144
MAXaaCH,1.773742021499958
MAXaasC,0.7597068612671067
MAXsCH3,1.8043001304184565
MAXssNH,2.558886290627362
MDEC-11,0.7085723058105131
MDEC-12,4.568294524408065
MDEC-13,6.769989623142836
MDEC-22,5.61419311594246
MDEC-23,14.955212160884946
MDEC-33,8.126045856330412
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,1.0873803730028924
MDEO-22,0.35258271474064085
MINaaCH,1.5494763321995464
MINaasC,0.018814720332577917
MINsCH3,1.426069433946418
MINssNH,2.558886290627362
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1607142857142856
SM1_Dzi,1.2292696050370093
SM1_Dzm,2.156686954890782
SM1_Dzp,-6.023697027024914
SM1_Dzv,-2.4760427716055182
SddssSe,0
SpAD_Dt,466.4914390704152
SpAbs_A,34.08585458369042
SpAbs_D,279.1476236076977
SpMAD_A,1.2624390586552008
SpMAD_D,10.338800874359174
SpMax_A,2.4729287767000976
SpMax_D,139.57381180384886
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,99.03999999999999
TpiPC10,8.681772340952522
VAdjMat,5.857980995127572
VE1_DzZ,5.091133003887487
VE1_Dzi,5.115420066732698
VE1_Dzm,5.091089910309516
VE1_Dzp,5.051049295304123
VE1_Dzv,5.09245831007542
VE2_DzZ,0.1885604816254625
VE2_Dzi,0.1894600024715814
VE2_Dzm,0.1885588855670191
VE2_Dzp,0.18707589982607864
VE2_Dzv,0.18860956703983037
VE3_DzZ,2.6207521728863132
VE3_Dzi,2.625511293525263
VE3_Dzm,2.620743708412822
VE3_Dzp,2.612847775962359
VE3_Dzv,2.6210124555615613
VR1_DzZ,165.0016471118439
VR1_Dzi,162.93037168781282
VR1_Dzm,165.0066937640547
VR1_Dzp,169.1644389122115
VR1_Dzv,165.40617775340388
VR2_DzZ,6.111172115253478
VR2_Dzi,6.034458210659734
VR2_Dzm,6.111359028298322
VR2_Dzp,6.265349589341167
VR2_Dzv,6.126154731607551
VR3_DzZ,6.099207229357063
VR3_Dzi,6.086574714995563
VR3_Dzm,6.099237814354992
VR3_Dzp,6.124123026179551
VR3_Dzv,6.1016559052857025
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10888847206746699
Xch-7dv,0.13536066322972035
Xpc-4dv,2.311893337121903
Xpc-5dv,3.3538351873152417
Xpc-6dv,4.1564532467148725
Zagreb1,142.0
Zagreb2,168.0
fragCpx,139.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,29
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.417093617021274
AATS1are,6.490200000000001
AATS2are,6.50290243902439
AATS3are,6.532586956521738
AATS4are,6.508064220183484
AATS5are,6.308186440677965
AATS6are,6.238408196721313
AATS7are,6.5102802083333335
AATS8are,6.6268210526315805
AATSC0dv,4.630350585986618
AATSC0pe,0.14555617926663647
AATSC0se,0.1043056831145314
AATSC1dv,1.147475438040012
AATSC1pe,0.009662188080302246
AATSC1se,0.011524641244999568
AATSC2dv,0.5792152330758261
AATSC2pe,0.017474905320805083
AATSC2se,0.006695385904669352
AATSC3dv,-1.1107185580289676
AATSC3pe,-0.02888041608439787
AATSC3se,-0.02075771040407819
AATSC4dv,-0.4944493128610642
AATSC4pe,0.0006598269797035184
AATSC4se,0.0026680028116836353
AATSC5dv,-0.1321336528616455
AATSC5pe,-0.021483947027184633
AATSC5se,-0.01692453760425378
AATSC6dv,0.5829773216210221
AATSC6pe,0.0044336358711381816
AATSC6se,0.0013773967599017382
AATSC7dv,0.7700631255973039
AATSC7pe,0.05587243332201595
AATSC7se,0.03338206932341179
AATSC8dv,-2.7744590841824652
AATSC8pe,-0.08462224869552788
AATSC8se,-0.04610703339448665
AETA_eta,0.775449438571471
ATSC0are,7.45326382978723
ATSC1are,0.23709515617926494
ATSC2are,1.4250971480307806
ATSC3are,-3.046495156179269
ATSC4are,0.4604902670891785
ATSC5are,-2.7902283386147584
ATSC6are,0.13720878225441377
ATSC7are,6.174378134902667
ATSC8are,-8.05656306020824
BCUTZ-1h,16.013123108123278
BCUTZ-1l,5.686033808544675
BCUTc-1h,0.4742302102724067
BCUTc-1l,-0.5293028884195782
BCUTd-1h,4.043947369814562
BCUTd-1l,0.9714775772907345
BCUTi-1h,14.56499212086747
BCUTi-1l,10.319765973463438
BCUTm-1h,32.066544139574475
BCUTm-1l,11.697622998380238
BCUTp-1h,2.9545839516916925
BCUTp-1l,0.7157112575311413
BCUTs-1h,7.014208342722492
BCUTs-1l,0.2989232656673451
BCUTv-1h,24.44183208695661
BCUTv-1l,14.681679615133016
BalabanJ,1.6810229422479546
Diameter,12
ETA_beta,37.5
GATS1are,0.6895592943320634
GATS2are,0.8812717984383632
GATS3are,1.1820157183744155
GATS4are,1.0010647912638018
GATS5are,1.125551944061508
GATS6are,1.0668803849163562
GATS7are,0.7395800742537282
GATS8are,1.9313845955429378
HybRatio,0.21052631578947367
Lipinski,True
LogEE_Dt,233.2457195352076
MATS1are,0.030512512110056046
MATS2are,0.10959278964825417
MATS3are,-0.20881612289828488
MATS4are,0.02664068090951271
MATS5are,-0.14911080034902055
MATS6are,0.007092077006744986
MATS7are,0.40557703277121104
MATS8are,-0.5347829699385707
MAXddssS,-3.9019118480725603
MINddssS,-3.9019118480725603
NsssssAs,0
RotRatio,0.20689655172413793
SM1_Dzpe,1.6276009791921668
SM1_Dzse,1.594356091478482
SMR_VSA1,22.414617828902383
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,18.742957874899023
SMR_VSA6,18.941689947007156
SMR_VSA7,53.91874489295417
SMR_VSA8,0.0
SMR_VSA9,22.6259266499618
SpAD_DzZ,183.31402262142984
SpAD_Dzi,215.39365689525522
SpAD_Dzm,183.33284880781235
SpAD_Dzp,265.93835574586706
SpAD_Dzv,249.37206068634453
SpAbs_Dt,466.491439070415
SpDiam_A,4.92187036144509
SpDiam_D,202.8850151296844
SpMAD_Dt,17.277460706311675
SpMax_Dt,233.2457195352076
SsssssAs,0
VE1_Dzpe,5.115669403711518
VE1_Dzse,5.113709989887162
VE2_Dzpe,0.18946923717450068
VE2_Dzse,0.1893966662921171
VE3_Dzpe,2.6255600345668877
VE3_Dzse,2.6251769392151703
VMcGowan,277.2500000000003
VR1_Dzpe,162.69120987906524
VR1_Dzse,162.8843828468997
VR2_Dzpe,6.0256003658913055
VR2_Dzse,6.032754920255545
VR3_Dzpe,6.0851057592181075
VR3_Dzse,6.086292414451598
mZagreb1,9.95138888888889
mZagreb2,5.986111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15858008148483468
AATSC1are,0.004838676656719693
AATSC2are,0.017379233512570494
AATSC3are,-0.03311407778455727
AATSC4are,0.004224681349442005
AATSC5are,-0.023646002869616597
AATSC6are,0.0011246621496263424
AATSC7are,0.06431643890523611
AATSC8are,-0.08480592694956043
AETA_beta,1.3888888888888888
BCUTdv-1h,6.033639732982027
BCUTdv-1l,0.6442305265190789
BCUTpe-1h,3.5373136653322423
BCUTpe-1l,2.230378658848806
BCUTse-1h,3.768438128780499
BCUTse-1l,2.4284856443437453
ETA_alpha,12.8
ETA_dBeta,3.5
ETA_eta_B,0.5625098270691087
ETA_eta_F,30.47752614995683
ETA_eta_L,5.222645424737597
ETA_eta_R,51.41466099138655
ETA_psi_1,0.5378151260504205
LabuteASA,157.50842207504104
LogEE_DzZ,91.35658453747637
LogEE_Dzi,107.74235695151786
LogEE_Dzm,91.36552390147777
LogEE_Dzp,131.65957335288996
LogEE_Dzv,124.22750390398605
PEOE_VSA1,13.996820844573445
PEOE_VSA2,4.722094864452088
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,43.67639416492468
PEOE_VSA8,11.629818560158606
PEOE_VSA9,25.60090935208709
SM1_Dzare,1.7753167695229957
SpAD_Dzpe,211.132039277407
SpAD_Dzse,209.58754616862814
SpAbs_DzZ,181.4734141558214
SpAbs_Dzi,214.25544429799876
SpAbs_Dzm,181.495671031424
SpAbs_Dzp,269.3428437328047
SpAbs_Dzv,250.93105057957766
SpDiam_Dt,333.6133140219283
SpMAD_DzZ,6.789408245238143
SpMAD_Dzi,7.9775428479724155
SpMAD_Dzm,6.790105511400458
SpMAD_Dzp,9.849568731328409
SpMAD_Dzv,9.23600224764239
SpMax_DzZ,91.35658453747637
SpMax_Dzi,107.74235695151786
SpMax_Dzm,91.36552390147777
SpMax_Dzp,131.65957335288996
SpMax_Dzv,124.22750390398605
VE1_Dzare,5.117255002242079
VE2_Dzare,0.18952796304600292
VE3_Dzare,2.6258699359167554
VR1_Dzare,162.49982792067766
VR2_Dzare,6.018512145210284
VR3_Dzare,6.083928715829839
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4740740740740741
AETA_dBeta,0.12962962962962962
AETA_eta_B,0.020833697298855876
AETA_eta_F,1.1287972648132159
AETA_eta_L,0.19343131202731842
AETA_eta_R,1.904246703384687
BCUTare-1h,3.581546100017832
BCUTare-1l,2.1779261644200556
ETA_beta_s,17.0
ETA_dPsi_A,0.1761848739495795
ETA_dPsi_B,0.0
ETA_eta_BR,0.8205098270691087
ETA_eta_FL,7.62905831056639
ETA_eta_RL,12.851703735303987
LogEE_Dzpe,105.62630115645135
LogEE_Dzse,104.85282330992439
PEOE_VSA10,22.154754560960026
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,14.195820772052187
SlogP_VSA2,27.79405532400945
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,11.454175413722904
SlogP_VSA6,51.883147891722395
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,210.75777815379308
SpAbs_Dzpe,209.6250013337106
SpAbs_Dzse,208.11129052837032
SpDiam_DzZ,131.31759474460068
SpDiam_Dzi,158.91536307318887
SpDiam_Dzm,131.32490333175417
SpDiam_Dzp,186.2120375299626
SpDiam_Dzv,180.83053643646804
SpMAD_Dzpe,7.819705158422481
SpMAD_Dzse,7.76250170994919
SpMax_Dzpe,105.62630115645135
SpMax_Dzse,104.85282330992439
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.030389252854411433
AETA_eta_FL,0.2825577152061626
AETA_eta_RL,0.475989027233481
DetourIndex,3054
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,28.454525013387368
EState_VSA4,5.563451491696996
EState_VSA5,14.219595082555067
EState_VSA6,56.31204387861252
EState_VSA7,0.0
EState_VSA8,9.878758121577533
EState_VSA9,13.996820844573445
ETA_beta_ns,20.5
ETA_shape_p,0.20833333333333331
ETA_shape_x,0.06510416666666667
ETA_shape_y,0.3125
GhoseFilter,True
LogEE_Dzare,105.44464154984183
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,209.1139663301607
SpDiam_Dzpe,156.05695813282404
SpDiam_Dzse,154.54267742763457
SpMAD_Dzare,7.80584363532567
SpMax_Dzare,105.44464154984183
TopoPSA(NO),90.66
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,31.195927969755466
VSA_EState9,38.9559838783171
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7592592592592593
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0259259259259259
FilterItLogS,-6.151947049137023
SpDiam_Dzare,156.086029024138
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6340425531914895
ETA_epsilon_2,0.8814814814814811
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5573770491803277
ETA_epsilon_5,0.8607142857142854
AETA_beta_ns_d,0.05555555555555555
ETA_dEpsilon_A,0.19378281293174915
ETA_dEpsilon_B,0.07666550401116179
ETA_dEpsilon_C,-0.11711730892058736
ETA_dEpsilon_D,0.020767195767195656
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7037037037037037
MDEDescriptor,"0.7085723058105131,4.568294524408065,6.769989623142836,0.0,5.61419311594246,14.955212160884946,0.0,8.126045856330412,0.0,0.0,0.4999999999999999,1.0873803730028924,0.35258271474064085,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,55.885859999999994
BCUTDescriptor,"11.850000000000016,31.97207237815392,-0.3491547168999603,0.24766273059917526,4.9068446407763835,12.771343724611269"
BPolDescriptor,34.74813999999999
TPSADescriptor,99.04
ALOGPDescriptor,"3.473500000000001,12.065202250000006,101.18520000000001"
XLogPDescriptor,3.5420000000000007
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,388.10929289999996
ChiPathDescriptor,"19.604083527755577,12.851703735303989,11.95683186893068,9.781464022832811,8.315780413795345,6.121519038763294,3.8196094307862576,3.052329805584174,15.64189699350876,8.506128930993071,6.314196644337049,4.447108640023622,3.144836803725013,1.9139086967846966,1.0253630763856694,0.6798880120790621"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3993803603627413,0.525171629676022,0.0,0.0,0.02282177322938192,0.10888847206746699,0.12062007345814699"
AtomCountDescriptor,47
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.492425201549047,0.20412414523193154,0.5561337577825364,0.08333333333333333,0.8852525333940024,0.025499585890087693,0.14590407887892734,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,2,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"54.34090893318648,2.0126262567846847,23.094295358746695,13.568916107940561,6.022700630194555"
FractionalPSADescriptor,0.2551858505112337
WienerNumbersDescriptor,"1821.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.025686682716908,8.665814585425801,11.42546143986591,1.6990603239196609,2.402683096406772,2.5123050323199196"
FractionalCSP3Descriptor,0.21052631578947367
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.212018140589569,4.950743801652893"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1699.08
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.21052631578947367
AutocorrelationDescriptorMass,"37.7200588187077,40.44232472796996,52.87666723660885,58.2177355945376,59.820800679473"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5743940587243681,-0.2466773757697282,-0.008690255177221858,-0.14004762561381293,0.28955142634025066"
EccentricConnectivityIndexDescriptor,540
AutocorrelationDescriptorPolarizability,"2051.9268588133673,2422.7624554963068,3502.8636045490143,3584.316349442696,3418.696116982426"
