DLiP-ID,C100IJ
AATSC6d,-0.07679063360881547
AATSC6i,-0.42603520844389836
AATSC6m,-0.36460746384296855
AATSC6p,-0.07067801902372016
AATSC6s,0.15771349862258957
AATSC6v,-10.02236418039149
AATSC7Z,0.732231404958677
AATSC7c,0.000393498422927314
AATSC7d,0.12396694214876028
AATSC7i,0.03437064781063292
AATSC7m,3.5712605338843053
AATSC7p,0.011593271066113759
AATSC7s,-0.1533555249464341
AATSC7v,5.441304894125632
AATSC8Z,-0.21841794569067424
AATSC8c,-0.00806240871834085
AATSC8d,0.43565525383707193
AATSC8i,0.7783150342186727
AATSC8m,-0.45956109208971946
AATSC8p,0.13105296053094997
AATSC8s,-0.7325282041191133
AATSC8v,19.089930041071742
ATS0are,138.22000000000003
ATS1are,153.7
ATS2are,241.25
ATS3are,295.40999999999997
ATS4are,266.75
ATS5are,186.20999999999998
ATS6are,137.45000000000002
ATS7are,90.10000000000001
ATS8are,40.92000000000001
ATSC0dv,81.09090909090908
ATSC0pe,2.516909090909089
ATSC0se,1.8231534545454533
ATSC1dv,15.355371900826437
ATSC1pe,-0.22467355371901043
ATSC1se,-0.1866292231404955
ATSC2dv,3.1157024793388404
ATSC2pe,0.08585702479338558
ATSC2se,-0.05652251239669387
ATSC3dv,-23.785123966942155
ATSC3pe,-0.7291512396694234
ATSC3se,-0.5497376528925612
ATSC4dv,-30.950413223140494
ATSC4pe,0.08690495867768622
ATSC4se,0.33199097520661175
ATSC5dv,-25.082644628099175
ATSC5pe,-0.5934537190082628
ATSC5se,-0.31701586776859536
ATSC6dv,3.26446280991736
ATSC6pe,0.3571628099173583
ATSC6se,0.18539732231404835
ATSC7dv,5.074380165289263
ATSC7pe,-0.1052925619834703
ATSC7se,-0.173343173553719
ATSC8dv,1.2892561983471102
ATSC8pe,-0.32019834710743716
ATSC8se,-0.21090991735537187
AXp-0dv,0.5283509835922288
AXp-1dv,0.2779524518197533
AXp-2dv,0.14255147182023925
AXp-3dv,0.07382319285749563
AXp-4dv,0.03810197152508619
AXp-5dv,0.02059805968244799
AXp-6dv,0.010503632796566178
AXp-7dv,0.005650101399144578
BertzCT,607.8208026305191
ECIndex,171
ETA_eta,6.681495930079443
GATS1dv,0.555703475336323
GATS1pe,0.829385339160587
GATS1se,0.9040220919916583
GATS2dv,0.7769058295964126
GATS2pe,0.723486076945597
GATS2se,0.8036466165863436
GATS3dv,1.1047490697452533
GATS3pe,1.1634838100829827
GATS3se,1.2112868402427641
GATS4dv,1.2406403170299303
GATS4pe,1.0530551920288822
GATS4se,0.9958646588396598
GATS5dv,1.177889483581658
GATS5pe,1.0812321005375956
GATS5se,1.0010322934258886
GATS6dv,0.8848094170403589
GATS6pe,0.5734811818247488
GATS6se,0.47536673220745207
GATS7dv,1.087668161434978
GATS7pe,1.500284620385755
GATS7se,1.5538123754405957
GATS8dv,1.2578475336322872
GATS8pe,1.9787365455464858
GATS8se,1.8948926056590862
LogEE_A,3.6154727047968507
LogEE_D,40.29914154035044
MATS1dv,0.17357997010463372
MATS1pe,-0.08182685593200018
MATS1se,-0.09383564913434027
MATS2dv,0.02224451262685861
MATS2pe,0.019749103670104334
MATS2se,-0.017948878481417158
MATS3dv,-0.13729605953630386
MATS3pe,-0.13560475299752126
MATS3se,-0.14114226484632325
MATS4dv,-0.19527583689644387
MATS4pe,0.017665716364076274
MATS4se,0.09316596326910684
MATS5dv,-0.21951395920729064
MATS5pe,-0.1673325053072121
MATS5se,-0.12340102385327904
MATS6dv,0.03690209267563534
MATS6pe,0.13007988393652745
MATS6se,0.09321625946013166
MATS7dv,0.09177877428998518
MATS7pe,-0.0613566423463118
MATS7se,-0.1394488510616571
MATS8dv,0.04996796925048058
MATS8pe,-0.39983075510056576
MATS8se,-0.3635786875795398
MAXaaCH,2.0121173469387754
MAXaaaC,1.0856481481481484
MAXaasC,0.23292233560090736
MDEC-22,7.315280143250094
MDEC-23,14.28542925620257
MDEC-33,5.145930044823803
MDEO-12,0.25
MINaaCH,1.634259259259259
MINaaaC,0.7279629629629631
MINaasC,0.23292233560090736
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5
SM1_Dzi,0.3462683717566024
SM1_Dzm,0.49853115819738747
SM1_Dzp,-2.164588528678304
SM1_Dzv,-0.7979889561160514
SddssSe,0
SpAD_Dt,272.9226666902225
SpAbs_A,18.721103238442783
SpAbs_D,80.59828308070088
SpMAD_A,1.3372216598887703
SpMAD_D,5.757020220050064
SpMax_A,2.4803015924649476
SpMax_D,40.29914154035044
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,33.370000000000005
TpiPC10,8.961325724626048
VAdjMat,5.0
VE1_DzZ,3.689225973748104
VE1_Dzi,3.6880272892625037
VE1_Dzm,3.6892155496422463
VE1_Dzp,3.657838578772796
VE1_Dzv,3.674034751342246
VE2_DzZ,0.26351614098200743
VE2_Dzi,0.2634305206616074
VE2_Dzm,0.2635153964030176
VE2_Dzp,0.26127418419805687
VE2_Dzv,0.2624310536673033
VE3_DzZ,1.6418889094583733
VE3_Dzi,1.641563941762833
VE3_Dzm,1.6418860839007472
VE3_Dzp,1.6333446573419566
VE3_Dzv,1.6377626820907651
VR1_DzZ,64.05032043035581
VR1_Dzi,64.10700665178281
VR1_Dzm,64.0508248230507
VR1_Dzp,65.46639122193803
VR1_Dzv,64.7218157409284
VR2_DzZ,4.575022887882558
VR2_Dzi,4.579071903698773
VR2_Dzm,4.5750589159321935
VR2_Dzp,4.676170801567002
VR2_Dzv,4.622986838637743
VR3_DzZ,4.496141267767302
VR3_Dzi,4.497025902714276
VR3_Dzm,4.496149142680425
VR3_Dzp,4.518009136460412
VR3_Dzv,4.506570564307455
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02551551815399144
Xch-6dv,0.11075960409289115
Xch-7dv,0.14174871447628132
Xpc-4dv,0.7107712820269351
Xpc-5dv,1.0202387334181613
Xpc-6dv,1.275922210654048
Zagreb1,78.0
Zagreb2,94.0
fragCpx,74.02
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,16
nBondsS,9
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,2
naHRing,1
AATS0are,6.282727272727274
AATS1are,6.404166666666666
AATS2are,6.348684210526316
AATS3are,6.2853191489361695
AATS4are,6.203488372093023
AATS5are,6.006774193548386
AATS6are,5.727083333333334
AATS7are,6.006666666666667
AATS8are,5.845714285714287
AATSC0dv,3.6859504132231398
AATSC0pe,0.11440495867768587
AATSC0se,0.08287061157024787
AATSC1dv,0.6398071625344349
AATSC1pe,-0.009361398071625435
AATSC1se,-0.007776217630853979
AATSC2dv,0.08199217050891686
AATSC2pe,0.0022593953892996207
AATSC2se,-0.0014874345367551019
AATSC3dv,-0.506066467381748
AATSC3pe,-0.015513856163179221
AATSC3se,-0.011696545806224706
AATSC4dv,-0.7197770517009418
AATSC4pe,0.0020210455506438655
AATSC4se,0.007720720353642133
AATSC5dv,-0.8091175686483605
AATSC5pe,-0.019143668355105253
AATSC5se,-0.01022631831511598
AATSC6dv,0.13601928374655667
AATSC6pe,0.014881783746556597
AATSC6se,0.007724888429752014
AATSC7dv,0.3382920110192842
AATSC7pe,-0.007019504132231353
AATSC7se,-0.011556211570247934
AATSC8dv,0.18417945690673004
AATSC8pe,-0.045742621015348164
AATSC8se,-0.030129988193624554
AETA_eta,0.47724970929138877
ATSC0are,2.7127272727272724
ATSC1are,-0.26297520661157125
ATSC2are,0.039834710743800135
ATSC3are,-0.8062809917355382
ATSC4are,0.24785123966942135
ATSC5are,-0.5806611570247922
ATSC6are,0.3633884297520681
ATSC7are,-0.17049586776859466
ATSC8are,-0.3458677685950408
BCUTZ-1h,8.02268220000146
BCUTZ-1l,5.6593417757866735
BCUTc-1h,0.4292075355680059
BCUTc-1l,-0.5312834288965104
BCUTd-1h,3.274058616550943
BCUTd-1l,0.9938518482160572
BCUTi-1h,13.637300261587384
BCUTi-1l,10.919665452306008
BCUTm-1h,16.010451906500737
BCUTm-1l,11.670423091638988
BCUTp-1h,2.0270684319429733
BCUTp-1l,0.750645827712936
BCUTs-1h,6.00280524486973
BCUTs-1l,1.3843642466561246
BCUTv-1h,20.930293061626873
BCUTv-1l,14.702414163664084
BalabanJ,1.7391737317842264
Diameter,7
ETA_beta,21.25
GATS1are,0.8579926273458442
GATS2are,0.7486639269084236
GATS3are,1.1842521818492953
GATS4are,1.032471631647858
GATS5are,1.0513166998183858
GATS6are,0.5257623994638067
GATS7are,1.5276139410187664
GATS8are,1.9684986595174254
HybRatio,0.0
Lipinski,True
LogEE_Dt,136.46133334511123
MATS1are,-0.08886282394995566
MATS2are,0.008501481586002217
MATS3are,-0.13912497860932085
MATS4are,0.0467454330070453
MATS5are,-0.15190694456455908
MATS6are,0.12279378909740908
MATS7are,-0.09218051831992831
MATS8are,-0.4007085407889692
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.5174418604651163
SM1_Dzse,0.4969896004378762
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,42.46456947923127
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,52.42271055160927
SpAD_Dzi,53.3193270941355
SpAD_Dzm,52.43123203525994
SpAD_Dzp,67.19600490365471
SpAD_Dzv,60.71269934229516
SpAbs_Dt,272.9226666902224
SpDiam_A,4.7816292398338955
SpDiam_D,59.2098057262336
SpMAD_Dt,19.49447619215875
SpMax_Dt,136.46133334511123
SsssssAs,0
VE1_Dzpe,3.6893481753348594
VE1_Dzse,3.689204587360236
VE2_Dzpe,0.2635248696667757
VE2_Dzse,0.263514613382874
VE3_Dzpe,1.6419220328191468
VE3_Dzse,1.6418831124565068
VMcGowan,133.29999999999995
VR1_Dzpe,64.04438783105232
VR1_Dzse,64.05135498245916
VR2_Dzpe,4.574599130789451
VR2_Dzse,4.575096784461368
VR3_Dzpe,4.496048639439587
VR3_Dzse,4.496157419813714
mZagreb1,3.555555555555556
mZagreb2,3.0
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,18
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12330578512396694
AATSC1are,-0.010957300275482135
AATSC2are,0.001048281861678951
AATSC3are,-0.01715491471777741
AATSC4are,0.00576398231789352
AATSC5are,-0.018731005065315876
AATSC6are,0.015141184573002836
AATSC7are,-0.011366391184572977
AATSC8are,-0.049409681227862975
AETA_beta,1.5178571428571428
BCUTdv-1h,6.022529402538929
BCUTdv-1l,2.751995529034691
BCUTpe-1h,3.491296316870386
BCUTpe-1l,2.2091761171866366
BCUTse-1h,3.7042594137818785
BCUTse-1l,2.4051812751368953
ETA_alpha,6.666666666666666
ETA_dBeta,3.75
ETA_eta_B,0.0708769694725655
ETA_eta_F,11.72977798626265
ETA_eta_L,2.5232685218308393
ETA_eta_R,18.411273916342093
ETA_psi_1,0.5882352941176472
LabuteASA,80.38329519924022
LogEE_DzZ,26.247069561550884
LogEE_Dzi,26.684397002213416
LogEE_Dzm,26.251225386104462
LogEE_Dzp,32.82493512015656
LogEE_Dzv,30.07135361539249
PEOE_VSA1,9.523678331894054
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,18.19910120538483
PEOE_VSA8,16.838815497391202
PEOE_VSA9,0.0
SM1_Dzare,0.5714285714285714
SpAD_Dzpe,52.321589685406266
SpAD_Dzse,52.44017633594905
SpAbs_DzZ,51.99413912303784
SpAbs_Dzi,53.02252563262984
SpAbs_Dzm,52.003919613947886
SpAbs_Dzp,67.81445876899136
SpAbs_Dzv,60.94069618689972
SpDiam_Dt,158.5457368895739
SpMAD_DzZ,3.744479325114948
SpMAD_Dzi,3.8085233638668217
SpMAD_Dzm,3.745088002518567
SpMAD_Dzp,4.799714635975336
SpMAD_Dzv,4.336621381592511
SpMax_DzZ,26.247069561518924
SpMax_Dzi,26.684397002193226
SpMax_Dzm,26.25122538607264
SpMax_Dzp,32.824935120156525
SpMax_Dzv,30.071353615391857
VE1_Dzare,3.689707620267285
VE2_Dzare,0.26355054430480607
VE3_Dzare,1.6420194558344121
VR1_Dzare,64.02669972230953
VR2_Dzare,4.573335694450681
VR3_Dzare,4.495772416145272
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,13
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47619047619047616
AETA_dBeta,0.26785714285714285
AETA_eta_B,0.0050626406766118215
AETA_eta_F,0.8378412847330464
AETA_eta_L,0.18023346584505995
AETA_eta_R,1.3150909940244353
BCUTare-1h,3.545558531674643
BCUTare-1l,2.1592053695784594
ETA_beta_s,8.75
ETA_dPsi_A,0.12576470588235278
ETA_dPsi_B,0.0
ETA_eta_BR,0.3288769694725655
ETA_eta_FL,4.32006807106969
ETA_eta_RL,6.843336592900529
LogEE_Dzpe,26.197754975627163
LogEE_Dzse,26.255587425180327
PEOE_VSA10,16.915552116568392
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,5.106527394840706
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,46.881720416284615
SlogP_VSA7,0.0
SlogP_VSA8,21.938488712214074
SlogP_VSA9,0.0
SpAD_Dzare,52.00939853347344
SpAbs_Dzpe,51.8780680907219
SpAbs_Dzse,52.014185249859445
SpDiam_DzZ,38.2152732023239
SpDiam_Dzi,38.88466877171061
SpDiam_Dzm,38.22160706212682
SpDiam_Dzp,47.98608127934429
SpDiam_Dzv,44.24388061455386
SpMAD_Dzpe,3.7372564061004474
SpMAD_Dzse,3.7457268811392175
SpMax_Dzpe,26.197754975593497
SpMax_Dzse,26.255587425148654
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.625
AETA_eta_BR,0.023491212105183252
AETA_eta_FL,0.3085762907906921
AETA_eta_RL,0.4888097566357521
DetourIndex,954
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,0.0
EState_VSA4,21.938488712214074
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,4.417150937053347
ETA_beta_ns,12.5
ETA_shape_p,0.05
ETA_shape_x,0.0
ETA_shape_y,0.37500000000000006
GhoseFilter,True
LogEE_Dzare,26.04551559330688
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,51.51960261510611
SpDiam_Dzpe,38.14015364649315
SpDiam_Dzse,38.2282557806047
SpMAD_Dzare,3.7149570381052457
SpMax_Dzare,26.045515593267332
TopoPSA(NO),33.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.573240740740741
VSA_EState9,26.260092592592592
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.8928571428571429
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023809523809523853
FilterItLogS,-3.3280008769959464
SpDiam_Dzare,37.90872430753568
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6242424242424244
ETA_epsilon_2,0.8095238095238093
ETA_epsilon_3,0.44736842105263197
ETA_epsilon_4,0.5098039215686277
ETA_epsilon_5,0.7755555555555554
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.1768740031897924
ETA_dEpsilon_B,0.11443850267379663
ETA_dEpsilon_C,-0.06243550051599578
ETA_dEpsilon_D,0.03396825396825387
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.9285714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,7.315280143250094,14.28542925620257,0.0,5.145930044823803,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,28.058344
BCUTDescriptor,"11.849999999999998,15.995920681691114,-0.36035706713589893,0.1653813057558235,4.891823607334593,9.636153936005133"
BPolDescriptor,10.661655999999997
TPSADescriptor,33.370000000000005
ALOGPDescriptor,"3.066,9.400355999999999,52.9209"
XLogPDescriptor,3.015
VAdjMaDescriptor,5.0
WeightDescriptor,184.05242956
ChiPathDescriptor,"9.543605595440512,6.84333659290053,6.286252087692873,5.426729958420756,4.838335830573587,4.036953484592793,2.7731837845636083,1.9769000856707644,7.396913770291203,4.447239229116054,3.2786838518655035,2.36234217143986,1.7145887186288786,1.1740894018995356,0.6197143349974042,0.3616064895452529"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.3735969372995327,0.6481041073219661,0.0,0.0,0.025515518153991442,0.11075960409289115,0.1417487144762813"
AtomCountDescriptor,22
BondCountDescriptor,16
SmallRingDescriptor,"3,3,1,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"0.8941739949040549,0.0,0.1916383190435099,0.0,0.33672429674515736,0.0,0.054854024205321913,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,10,2,0,0,0,0"
ZagrebIndexDescriptor,78.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"29.30353612588556,2.09310972327754,5.715301220919706,5.715301220919706,0.0"
FractionalPSADescriptor,0.1813070334348484
WienerNumbersDescriptor,"274.0,21.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.1324046259997385,3.734552197734157,5.2158004467605945,0.7107712820269352,1.0202387334181608,1.1532390026012482"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.2421875,3.5387523629489603,1.546875"
AromaticAtomsCountDescriptor,13
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,394.02
HBondAcceptorCountDescriptor,0
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"15.548938071081892,16.996275931397694,24.992551862795384,22.992551862795384,16.77074496693864"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.1740031540953366,-0.06268723935333545,-0.020044360450869707,-0.04610513737741751,0.06635227311941377"
EccentricConnectivityIndexDescriptor,171
AutocorrelationDescriptorPolarizability,"855.5513206197512,1026.5970314213257,1483.759683701172,1299.3477373762212,864.8048656083987"
