DLiP-ID,C002IB
AATSC5m,3.113088345925962
AATSC5p,-0.03638361075576212
AATSC5s,0.09620213247802471
AATSC5v,-2.0697334278255943
AATSC6Z,-1.0113198220464656
AATSC6c,-0.0018248099197402418
AATSC6d,-0.04211566979733072
AATSC6i,-0.11759754406888764
AATSC6m,-4.73279705368265
AATSC6p,-0.020559050019244993
AATSC6s,-0.3572835997143955
AATSC6v,-4.885575715771185
AATSC7Z,-0.23279507881584005
AATSC7c,0.008064146552862802
AATSC7d,-0.021978726130975276
AATSC7i,0.0007517449198865175
AATSC7m,-1.1399701632064565
AATSC7p,-0.002089838171780304
AATSC7s,-0.15853589075426833
AATSC7v,-1.6621018056936494
AATSC8Z,-0.7229028336294776
AATSC8c,-0.013251268547383108
AATSC8d,-0.10361919012438044
AATSC8i,-0.03840935467161724
AATSC8m,-3.2180824178434473
AATSC8p,-0.0031091402689146412
AATSC8s,-0.5639261666510802
AATSC8v,-0.0016811619594083187
ATS0are,225.58
ATS1are,235.7
ATS2are,376.48999999999995
ATS3are,468.95
ATS4are,436.23
ATS5are,455.05
ATS6are,458.67
ATS7are,350.90999999999997
ATS8are,241.44000000000003
ATSC0dv,148.47058823529412
ATSC0pe,5.42866176470588
ATSC0se,4.19376894117647
ATSC1dv,25.384083044982702
ATSC1pe,-0.3310242214532869
ATSC1se,-0.3429708788927334
ATSC2dv,-9.377162629757779
ATSC2pe,1.0529582179930803
ATSC2se,0.976753951557093
ATSC3dv,-40.99653979238754
ATSC3pe,-0.9385984429065726
ATSC3se,-0.15268740484429044
ATSC4dv,18.560553633217992
ATSC4pe,0.7521934256055354
ATSC4se,0.636091003460208
ATSC5dv,13.166089965397921
ATSC5pe,0.6416085640138386
ATSC5se,-0.02921166782006887
ATSC6dv,-48.49826989619377
ATSC6pe,-1.6778212802768155
ATSC6se,-1.2362035847750865
ATSC7dv,-17.5121107266436
ATSC7pe,0.19166366782006938
ATSC7se,0.27717097577854655
ATSC8dv,-18.570934256055363
ATSC8pe,-1.4553378027681654
ATSC8se,-1.2330810242214532
AXp-0dv,0.5219757255112997
AXp-1dv,0.27552182468845393
AXp-2dv,0.14198530855268196
AXp-3dv,0.07531168722951599
AXp-4dv,0.03920095193319911
AXp-5dv,0.02040786606871082
AXp-6dv,0.01025681800775531
AXp-7dv,0.005523088932213158
BertzCT,880.4399277454469
ECIndex,422
ETA_eta,12.987240405963018
GATS1dv,0.5031860802958267
GATS1pe,0.711714691538286
GATS1se,0.7825066297237165
GATS2dv,0.842272082742514
GATS2pe,0.6812893552753125
GATS2se,0.7022504952223944
GATS3dv,1.0681127839408346
GATS3pe,1.0072605957666596
GATS3se,0.9627755423106332
GATS4dv,0.7811070862576409
GATS4pe,0.6296859688480417
GATS4se,0.5995480930628527
GATS5dv,0.8418714586544515
GATS5pe,0.7097885670177283
GATS5se,0.7375776253706917
GATS6dv,1.2224643423137878
GATS6pe,1.2854067676118395
GATS6se,1.288039222351374
GATS7dv,1.2039421553090333
GATS7pe,1.1423446599852334
GATS7se,1.1124408772723766
GATS8dv,1.2795327022743823
GATS8pe,1.460393514286658
GATS8se,1.4834578635055342
LogEE_A,4.020709262271598
LogEE_D,102.60886883927027
MATS1dv,0.16147209015671776
MATS1pe,-0.05758951293681171
MATS1se,-0.07723766991454772
MATS2dv,-0.03767342285984372
MATS2pe,0.11569708480287036
MATS2se,0.13892638632667356
MATS3dv,-0.13039267476668426
MATS3pe,-0.08164572811761332
MATS3se,-0.017192741572617062
MATS4dv,0.060719945664478144
MATS4pe,0.06730039709091522
MATS4se,0.07367084160537625
MATS5dv,0.041302129691943634
MATS5pe,0.05504697086156344
MATS5se,-0.003244202176607913
MATS6dv,-0.1586597237944306
MATS6pe,-0.15011835329365647
MATS6se,-0.14317473127359037
MATS7dv,-0.07426483535833774
MATS7pe,0.02222962663977
MATS7se,0.041612940834688174
MATS8dv,-0.11493982096200797
MATS8pe,-0.24634753431797443
MATS8se,-0.2701869124432841
MAXaaCH,1.9058060434535
MAXaaaC,0.7578472222222226
MAXaasC,0.9024114229024944
MAXdssC,-1.0698279000407422
MDEC-22,12.161559915696158
MDEC-23,20.768527780641673
MDEC-33,7.120212164250893
MDEO-11,0.5503212081491045
MDEO-12,1.437301717259084
MDEO-22,0.25
MINaaCH,1.4399265925506004
MINaaaC,0.35577947845805014
MINaasC,0.33635340555975524
MINdssC,-1.0698279000407422
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.25
SM1_Dzi,0.865670929391506
SM1_Dzm,1.2463278954934687
SM1_Dzp,-5.41147132169576
SM1_Dzv,-1.9949723902901284
SddssSe,0
SpAD_Dt,419.0988488823999
SpAbs_A,28.50169874572475
SpAbs_D,205.21773767854057
SpMAD_A,1.295531761169307
SpMAD_D,9.328078985388206
SpMax_A,2.4524007848410254
SpMax_D,102.60886883927027
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.74000000000001
TpiPC10,9.180795895803895
VAdjMat,5.584962500721156
VE1_DzZ,4.595329394144553
VE1_Dzi,4.593984255005821
VE1_Dzm,4.595317175101484
VE1_Dzp,4.559689869224901
VE1_Dzv,4.578890573166446
VE2_DzZ,0.2088786088247524
VE2_Dzi,0.20881746613662822
VE2_Dzm,0.20887805341370383
VE2_Dzp,0.20725863041931367
VE2_Dzv,0.2081313896893839
VE3_DzZ,2.3134977989442276
VE3_Dzi,2.3132050373300967
VE3_Dzm,2.313495139927155
VE3_Dzp,2.305711970442813
VE3_Dzv,2.309914096214138
VR1_DzZ,122.83080153639301
VR1_Dzi,122.99291623765353
VR1_Dzm,122.83234988038528
VR1_Dzp,125.7785137272858
VR1_Dzv,124.33833937644557
VR2_DzZ,5.583218251654228
VR2_Dzi,5.590587101711524
VR2_Dzm,5.583288630926604
VR2_Dzp,5.717205169422082
VR2_Dzv,5.651742698929344
VR3_DzZ,5.59926517146911
VR3_Dzi,5.600584122514437
VR3_Dzm,5.599277776892295
VR3_Dzp,5.622979892962729
VR3_Dzv,5.611463753610772
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07086266744593335
Xch-7dv,0.07809759949597922
Xpc-4dv,0.8920109901444563
Xpc-5dv,1.2538767546759508
Xpc-6dv,1.673191573742192
Zagreb1,114.0
Zagreb2,132.0
fragCpx,114.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,24
nBondsS,17
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.634705882352941
AATS1are,6.547222222222222
AATS2are,6.605087719298245
AATS3are,6.513194444444444
AATS4are,6.231857142857143
AATS5are,6.233561643835617
AATS6are,6.552428571428572
AATS7are,6.498333333333333
AATS8are,6.525405405405406
AATSC0dv,4.366782006920415
AATSC0pe,0.1596665224913494
AATSC0se,0.1233461453287197
AATSC1dv,0.7051134179161862
AATSC1pe,-0.009195117262591304
AATSC1se,-0.009526968858131485
AATSC2dv,-0.1645116250834698
AATSC2pe,0.01847295119286106
AATSC2se,0.017136034237843736
AATSC3dv,-0.5693963860053824
AATSC3pe,-0.013036089484813508
AATSC3se,-0.002120658400615145
AATSC4dv,0.26515076618882844
AATSC4pe,0.010745620365793362
AATSC4se,0.009087014335145829
AATSC5dv,0.18035739678627288
AATSC5pe,0.008789158411148475
AATSC5se,-0.0004001598331516284
AATSC6dv,-0.6928324270884824
AATSC6pe,-0.023968875432525936
AATSC6se,-0.017660051211072666
AATSC7dv,-0.32429834678969627
AATSC7pe,0.003549327181853137
AATSC7se,0.005132795847750862
AATSC8dv,-0.5019171420555504
AATSC8pe,-0.039333454128869336
AATSC8se,-0.03332651416814738
AETA_eta,0.5903291093619554
ATSC0are,6.022352941176468
ATSC1are,-0.42013840830449867
ATSC2are,1.2778200692041517
ATSC3are,-0.749100346020761
ATSC4are,0.881626297577856
ATSC5are,0.4484775086505199
ATSC6are,-1.836020761245675
ATSC7are,0.287439446366782
ATSC8are,-1.6907958477508656
BCUTZ-1h,8.039419518495508
BCUTZ-1l,5.665245720840577
BCUTc-1h,0.5006476154577325
BCUTc-1l,-0.511666612150282
BCUTd-1h,3.2529892103697295
BCUTd-1l,0.9727139541558674
BCUTi-1h,13.65191263844637
BCUTi-1l,10.925856257370459
BCUTm-1h,16.02012712141054
BCUTm-1l,11.67728657563343
BCUTp-1h,2.0194123778548407
BCUTp-1l,0.7204114572505976
BCUTs-1h,7.009380434039849
BCUTs-1l,1.3941421712740891
BCUTv-1h,20.92444429233428
BCUTv-1l,14.69742613374754
BalabanJ,1.5927496239996182
Diameter,12
ETA_beta,31.75
GATS1are,0.7366998762779191
GATS2are,0.6859095629286148
GATS3are,0.991652829328645
GATS4are,0.6137136159406135
GATS5are,0.7160993023573207
GATS6are,1.28887687327324
GATS7are,1.1324477436999416
GATS8are,1.4743047892588823
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,209.54942444119996
MATS1are,-0.06588743461179493
MATS2are,0.12656323363595548
MATS3are,-0.05873814330055784
MATS4are,0.0711048474869535
MATS5are,0.0346841072876499
MATS6are,-0.14807858677755148
MATS7are,0.030051442338998514
MATS8are,-0.25798957777859927
MAXssCH2,-0.45028294632055443
MINssCH2,-0.45028294632055443
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.2936046511627908
SM1_Dzse,1.2424740010946906
SMR_VSA1,19.055078469765924
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,6.606881964512918
SMR_VSA7,65.0174271193043
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,145.32387607495997
SpAD_Dzi,149.16673663816874
SpAD_Dzm,145.3603203233195
SpAD_Dzp,213.00589974764256
SpAD_Dzv,178.07239077367427
SpAbs_Dt,419.09884888240003
SpDiam_A,4.9048015696820535
SpDiam_D,151.0575282430551
SpMAD_Dt,19.049947676472723
SpMax_Dt,209.54942444119996
SsssssAs,0
VE1_Dzpe,4.5954734904118935
VE1_Dzse,4.595304337198038
VE2_Dzpe,0.20888515865508606
VE2_Dzse,0.20887746987263808
VE3_Dzpe,2.31352915556653
VE3_Dzse,2.3134923462306833
VMcGowan,208.45999999999978
VR1_Dzpe,122.81241801030868
VR1_Dzse,122.83397490705664
VR2_Dzpe,5.582382636832213
VR2_Dzse,5.583362495775302
VR3_Dzpe,5.599115494827088
VR3_Dzse,5.5992910064358465
mZagreb1,6.777777777777777
mZagreb2,4.833333333333334
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17712802768166083
AATSC1are,-0.01167051134179163
AATSC2are,0.02241789595095003
AATSC3are,-0.010404171472510569
AATSC4are,0.012594661393969373
AATSC5are,0.0061435275157605464
AATSC6are,-0.026228868017795354
AATSC7are,0.005322952710495963
AATSC8are,-0.04569718507434772
AETA_beta,1.4431818181818181
BCUTdv-1h,6.038926566700204
BCUTdv-1l,1.9924864799465092
BCUTpe-1h,3.522746340889433
BCUTpe-1l,2.212888371092312
BCUTse-1h,3.7352944130320602
BCUTse-1l,2.4089668924824443
ETA_alpha,10.166666666666668
ETA_dBeta,4.25
ETA_eta_B,0.28318326923785975
ETA_eta_F,22.97649073837429
ETA_eta_L,4.001458888602356
ETA_eta_R,35.96373114433731
ETA_psi_1,0.5285961871750436
LabuteASA,124.9356860918889
LogEE_DzZ,72.71192887789171
LogEE_Dzi,74.62271699769309
LogEE_Dzm,72.73012705439857
LogEE_Dzp,105.25681210726304
LogEE_Dzv,88.5827925708621
PEOE_VSA1,14.260541285694103
PEOE_VSA2,0.0
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,23.259637120317212
PEOE_VSA8,17.518958351388015
PEOE_VSA9,0.0
SM1_Dzare,1.4285714285714284
SpAD_Dzpe,144.89142648172975
SpAD_Dzse,145.39857310844707
SpAbs_DzZ,144.30114880223275
SpAbs_Dzi,148.45103128991246
SpAbs_Dzm,144.34059749973397
SpAbs_Dzp,215.92509553622182
SpAbs_Dzv,179.16055753201425
SpDiam_Dt,288.85035519073455
SpMAD_DzZ,6.605630730679999
SpMAD_Dzi,6.780306210825852
SpMAD_Dzm,6.607287287423614
SpMAD_Dzp,9.682086352165571
SpMAD_Dzv,8.094199580621558
SpMax_DzZ,72.71192887789171
SpMax_Dzi,74.62271699769309
SpMax_Dzm,72.73012705439857
SpMax_Dzp,105.25681210726304
SpMax_Dzv,88.5827925708621
VE1_Dzare,4.59590746930363
VE2_Dzare,0.20890488496834683
VE3_Dzare,2.313623587272486
VR1_Dzare,122.75555274020027
VR2_Dzare,5.579797851827285
VR3_Dzare,5.598652362188487
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46212121212121215
AETA_dBeta,0.19318181818181818
AETA_eta_B,0.01287196678353908
AETA_eta_F,1.0443859426533768
AETA_eta_L,0.18188449493647071
AETA_eta_R,1.6347150520153322
BCUTare-1h,3.5745897339497175
BCUTare-1l,2.163329174350567
ETA_beta_s,13.75
ETA_dPsi_A,0.18540381282495633
ETA_dPsi_B,0.0
ETA_eta_BR,0.5411832692378598
ETA_eta_FL,6.62957140453288
ETA_eta_RL,10.631030293135236
LogEE_Dzpe,72.49592225325725
LogEE_Dzse,72.74922738916446
PEOE_VSA10,11.332531974926148
PEOE_VSA11,6.606881964512918
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.362449272878036
SlogP_VSA2,17.682714647305474
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,63.80899173727966
SlogP_VSA7,0.0
SlogP_VSA8,22.09614733950103
SlogP_VSA9,0.0
SpAD_Dzare,143.55658281513143
SpAbs_Dzpe,143.8330226762329
SpAbs_Dzse,144.3820034711878
SpDiam_DzZ,107.5950000337637
SpDiam_Dzi,110.42583842199573
SpDiam_Dzm,107.62169520046882
SpDiam_Dzp,160.4431824379297
SpDiam_Dzv,132.44876603509624
SpMAD_Dzpe,6.585973930987716
SpMAD_Dzse,6.6090260503839575
SpMax_Dzpe,72.49592225325725
SpMax_Dzse,72.74922738916446
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.625
AETA_eta_BR,0.024599239510811808
AETA_eta_FL,0.30134415475149456
AETA_eta_RL,0.48322864968796525
DetourIndex,2275
EState_VSA1,18.201773571542752
EState_VSA2,0.0
EState_VSA3,11.332531974926148
EState_VSA4,16.513127197858786
EState_VSA5,12.13273413692322
EState_VSA6,12.13273413692322
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,14.260541285694103
ETA_beta_ns,18.0
ETA_shape_p,0.0983606557377049
ETA_shape_x,0.0
ETA_shape_y,0.34426229508196715
GhoseFilter,True
LogEE_Dzare,71.82838140130082
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,142.38775164630025
SpDiam_Dzpe,107.27854254130554
SpDiam_Dzse,107.64971944324441
SpMAD_Dzare,6.525299218869611
SpMax_Dzare,71.82838140130082
TopoPSA(NO),76.74000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.188280659486017
VSA_EState9,52.97838600718066
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8181818181818182
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.037878787878787824
FilterItLogS,-4.275887750651544
SpDiam_Dzare,106.30537899842695
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6715686274509803
ETA_epsilon_2,0.8742424242424238
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5631944444444447
ETA_epsilon_5,0.8492753623188402
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.2296331435800123
ETA_dEpsilon_B,0.10837418300653567
ETA_dEpsilon_C,-0.12125896057347663
ETA_dEpsilon_D,0.024967061923583667
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7272727272727273
MDEDescriptor,"0.0,0.0,0.0,0.0,12.161559915696158,20.768527780641673,0.0,7.120212164250893,0.0,0.0,0.5503212081491045,1.437301717259084,0.25,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.931515999999995
BCUTDescriptor,"11.849999999999984,15.998936058601231,-0.33533855076961006,0.2918666271046805,3.649783587805268,11.001677342367815"
BPolDescriptor,18.866483999999996
TPSADescriptor,76.74000000000001
ALOGPDescriptor,"3.3550999999999993,11.256696009999995,74.02630000000002"
XLogPDescriptor,3.887000000000001
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,296.06847358
ChiPathDescriptor,"15.526733258565956,10.631030293135234,9.712730261773082,7.4870200311601005,6.40736635579563,5.6567497458744285,3.81592979326116,2.792672362440459,11.483465961248593,6.612523792522895,4.685515182238505,3.1630908636396713,2.23445426019235,1.5714056872907343,0.8308022586281798,0.5081241817636105"
ChiChainDescriptor,"0.0,0.0,0.0,0.2256590099154985,0.3606323106721092,0.0,0.0,0.0,0.07086266744593335,0.07809759949597923"
AtomCountDescriptor,34
BondCountDescriptor,24
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.5065464305998493,0.0,0.1916383190435099,0.0,0.467300092342855,0.0,0.061899939985562036,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,3,1,0,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"45.03114546103184,2.04687024822872,13.486901047705592,13.486901047705592,0.0"
FractionalPSADescriptor,0.25919679684930813
WienerNumbersDescriptor,"1081.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.794117007421578,4.559391340611978,7.081256008510934,0.8920109901444563,1.2538767546759513,1.5243727058505168"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"16.84375,7.7134986225895315,4.308390022675737"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,834.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"25.87234517770473,26.32464383992795,37.53776586527497,36.87358191100984,34.431204852601454"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6223801017136,-0.3142818314310887,-0.10404965732655602,0.12156569712582406,0.1023674837057416"
EccentricConnectivityIndexDescriptor,422
AutocorrelationDescriptorPolarizability,"1355.4486966053757,1599.3871442943807,2234.7390695612903,2285.977985776345,1979.3597547725003"
