DLiP-ID,T007XG
AATSC4Z,-1.735304560759106
AATSC4c,-0.0007660518496931121
AATSC4d,-0.0876645240281604
AATSC4i,-0.11350929734212567
AATSC4m,-7.9595680306948235
AATSC4p,-0.032056142370745395
AATSC4s,-0.15012811743825585
AATSC4v,-6.2196494434151255
AATSC5Z,0.19503865635830434
AATSC5c,-0.0035458419013337248
AATSC5d,-0.05456145027992535
AATSC5i,-0.1063890550722878
AATSC5m,0.4360151576672938
AATSC5p,-0.023837662862518264
AATSC5s,-0.275412282376277
AATSC5v,-2.900278093880176
AATSC6Z,0.6255774153441089
AATSC6c,0.006094758224646269
AATSC6d,-0.021771374241205284
AATSC6i,-0.025756352278319742
AATSC6m,2.6704780988722323
AATSC6p,-0.019614717269312878
AATSC6s,0.4250544167176567
AATSC6v,-4.261325897656866
AATSC7Z,2.0662809917355376
AATSC7c,-0.002153999061756341
AATSC7d,0.021652892561983474
AATSC7i,-0.044621098849135295
AATSC7m,9.606695399504128
AATSC7p,0.013123815601357025
AATSC7s,0.3077135553061479
AATSC7v,5.90536108448673
AATSC8Z,-0.6316253443526171
AATSC8c,0.0002943526141562513
AATSC8d,0.03834710743801652
AATSC8i,0.09896752681196436
AATSC8m,-2.74248022347108
AATSC8p,0.011441717306107442
AATSC8s,-0.145800957574246
AATSC8v,1.150104089530016
ATS0are,342.0780999999999
ATS1are,371.72400000000005
ATS2are,640.0626
ATS3are,806.6700000000001
ATS4are,823.059
ATS5are,777.9928000000002
ATS6are,716.8284999999998
ATS7are,662.5329000000002
ATS8are,599.9948000000003
ATSC0dv,218.80000000000004
ATSC0pe,6.404563636363632
ATSC0se,4.0824125454545435
ATSC1dv,78.67555555555555
ATSC1pe,0.27686198347107943
ATSC1se,0.08611247933883631
ATSC2dv,37.92000000000001
ATSC2pe,2.473746280991739
ATSC2se,1.707543214876031
ATSC3dv,-90.54666666666667
ATSC3pe,-2.55513388429752
ATSC3se,-1.6907624462809892
ATSC4dv,-130.8
ATSC4pe,-2.597947107438015
ATSC4se,-1.6628085206611576
ATSC5dv,-100.23999999999995
ATSC5pe,-3.0443561983471006
ATSC5se,-1.506163520661173
ATSC6dv,132.8088888888889
ATSC6pe,4.601198347107444
ATSC6se,3.5417119338842817
ATSC7dv,119.37777777777778
ATSC7pe,3.2652999999999945
ATSC7se,1.6060830000000066
ATSC8dv,-17.240000000000002
ATSC8pe,-1.2632000000000003
ATSC8se,-0.9690152727272722
AXp-0dv,0.5914521585356665
AXp-1dv,0.33529892781477194
AXp-2dv,0.19656569128275878
AXp-3dv,0.11168019710599977
AXp-4dv,0.06242452752918583
AXp-5dv,0.03669080836813072
AXp-6dv,0.019979652353720054
AXp-7dv,0.011404303297508866
BertzCT,1015.7479369092164
ECIndex,880
ETA_eta,29.345729571252967
GATS1dv,0.4791811132824812
GATS1pe,0.7093861313039029
GATS1se,0.7544318633053174
GATS2dv,0.8000390479402211
GATS2pe,0.5603501287544495
GATS2se,0.5161056724143657
GATS3dv,1.125242264711138
GATS3pe,1.058313372024558
GATS3se,1.0349366990394033
GATS4dv,1.243144424131627
GATS4pe,1.0978577775506673
GATS4se,1.0741447492567788
GATS5dv,1.311073597924161
GATS5pe,1.373523356375005
GATS5se,1.3766312875378293
GATS6dv,0.7833557133843488
GATS6pe,0.839209108810509
GATS6se,0.8376885223300223
GATS7dv,0.7121073624729931
GATS7pe,0.7053207797848696
GATS7se,0.7199716330838063
GATS8dv,1.0491108525843442
GATS8pe,1.2003457761652916
GATS8se,1.257553387883074
LogEE_A,4.331841284159498
LogEE_D,205.22702043007035
MATS1dv,0.34097865753290324
MATS1pe,0.0409928842863722
MATS1se,0.020002482520011706
MATS2dv,0.09254361832413341
MATS2pe,0.20624863068598
MATS2se,0.223347079799685
MATS3dv,-0.17113395921247354
MATS3pe,-0.16498146837921013
MATS3se,-0.17126820721826944
MATS4dv,-0.2435506804793825
MATS4pe,-0.16526073526905322
MATS4se,-0.16594121757042593
MATS5dv,-0.2032051660081381
MATS5pe,-0.21083704654882698
MATS5se,-0.16364255029470068
MATS6dv,0.2954364469466959
MATS6pe,0.34967586342230955
MATS6se,0.4222606295958393
MATS7dv,0.2728011375177737
MATS7pe,0.2549197873107526
MATS7se,0.19670758186703327
MATS8dv,-0.04377412147064798
MATS8pe,-0.10957464358590271
MATS8se,-0.13186854885139443
MAXaaCH,2.166686811660033
MAXaasC,1.2915363461616343
MAXdssC,-0.8492304267637183
MAXsCH3,1.9070146647229325
MAXssNH,3.3648068169653094
MDEC-12,1.1543863000033547
MDEC-13,1.5245239684758332
MDEC-22,10.893192000372697
MDEC-23,19.73642829204159
MDEC-33,6.9512634451312705
MDEN-22,1.6545880987662138
MDEO-11,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,1.7413950749028433
MINaasC,0.47074891054779244
MINdssC,-0.8492304267637183
MINsCH3,1.9070146647229325
MINssNH,3.3648068169653094
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0892857142857144
SM1_Dzi,1.5587499896533505
SM1_Dzm,2.0856563321399575
SM1_Dzp,-5.413653952892065
SM1_Dzv,-2.6360277002197527
SddssSe,0
SpAD_Dt,654.5946298224254
SpAbs_A,38.91377976117117
SpAbs_D,410.4540408601406
SpMAD_A,1.297125992039039
SpMAD_D,13.68180136200469
SpMax_A,2.3637953100980504
SpMax_D,205.22702043007035
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.27
TpiPC10,8.104552399558978
VAdjMat,6.044394119358453
VE1_DzZ,5.406775974893568
VE1_Dzi,5.403765849452888
VE1_Dzm,5.406776902001698
VE1_Dzp,5.403496837682719
VE1_Dzv,5.40531050851196
VE2_DzZ,0.18022586582978561
VE2_Dzi,0.1801255283150963
VE2_Dzm,0.18022589673338993
VE2_Dzp,0.18011656125609063
VE2_Dzv,0.18017701695039864
VE3_DzZ,2.7862652657875056
VE3_Dzi,2.785708378710543
VE3_Dzm,2.786265437259017
VE3_Dzp,2.7856585951940294
VE3_Dzv,2.7859941864925273
VR1_DzZ,190.5159453833019
VR1_Dzi,190.98170166553538
VR1_Dzm,190.51594255575682
VR1_Dzp,191.12818559725812
VR1_Dzv,190.8295236274191
VR2_DzZ,6.35053151277673
VR2_Dzi,6.366056722184513
VR2_Dzm,6.350531418525227
VR2_Dzp,6.370939519908604
VR2_Dzv,6.36098412091397
VR3_DzZ,6.348348182531467
VR3_Dzi,6.350789909327114
VR3_Dzm,6.348348167689952
VR3_Dzp,6.351556620389986
VR3_Dzv,6.349992771704679
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09946935602740264
Xch-6dv,0.21639607505911207
Xch-7dv,0.21988803402311008
Xpc-4dv,1.96136672540778
Xpc-5dv,2.5944371446845875
Xpc-6dv,3.125838227580615
Zagreb1,156.0
Zagreb2,179.0
fragCpx,219.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,33
nBondsS,41
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,3
AATS0are,6.2196018181818165
AATS1are,6.409034482758622
AATS2are,6.2142
AATS3are,6.065187969924812
AATS4are,6.096733333333333
AATS5are,6.274135483870969
AATS6are,6.3436150442477865
AATS7are,6.023026363636365
AATS8are,6.060553535353538
AATSC0dv,3.978181818181819
AATSC0pe,0.11644661157024784
AATSC0se,0.07422568264462806
AATSC1dv,1.3564750957854406
AATSC1pe,0.0047734824736393
AATSC1se,0.0014846979196351088
AATSC2dv,0.3681553398058253
AATSC2pe,0.024016954184385816
AATSC2se,0.016578089464815836
AATSC3dv,-0.6808020050125313
AATSC3pe,-0.019211532964643008
AATSC3se,-0.012712499596097663
AATSC4dv,-0.968888888888889
AATSC4pe,-0.019244052647689
AATSC4se,-0.012317100153045612
AATSC5dv,-0.8083870967741932
AATSC5pe,-0.024551259664089522
AATSC5se,-0.01214648000533204
AATSC6dv,1.1752999016715833
AATSC6pe,0.040718569443428713
AATSC6se,0.03134258348570161
AATSC7dv,1.0852525252525254
AATSC7pe,0.029684545454545404
AATSC7se,0.014600754545454606
AATSC8dv,-0.17414141414141415
AATSC8pe,-0.012759595959595962
AATSC8se,-0.009788033057851234
AETA_eta,0.9781909857084322
ATSC0are,6.824934545454541
ATSC1are,0.2685472066115768
ATSC2are,2.683193487603308
ATSC3are,-2.6509689917355357
ATSC4are,-2.710290247933881
ATSC5are,-3.7755924297520544
ATSC6are,5.428954479338847
ATSC7are,3.260105454545449
ATSC8are,-1.3030712727272735
BCUTZ-1h,16.004504713082905
BCUTZ-1l,5.718352329479886
BCUTc-1h,0.42967918490518264
BCUTc-1l,-0.44140945189002817
BCUTd-1h,3.1811801323088638
BCUTd-1l,0.9728890896435449
BCUTi-1h,14.569222252766096
BCUTi-1l,10.311421954796371
BCUTm-1h,32.062246427802606
BCUTm-1l,11.732762446462216
BCUTp-1h,2.9364391299813786
BCUTp-1l,0.7154834256801841
BCUTs-1h,7.008294658912305
BCUTs-1l,0.6049341604593809
BCUTv-1h,24.440719863004926
BCUTv-1l,14.681712755821701
BalabanJ,1.1504108202234093
Diameter,17
ETA_beta,35.25
GATS1are,0.7252657657511175
GATS2are,0.5529757502926383
GATS3are,1.0484360650114382
GATS4are,1.092924767310456
GATS5are,1.430918012348957
GATS6are,0.8268036115791982
GATS7are,0.7121199164347632
GATS8are,1.2013981352868124
HybRatio,0.47619047619047616
Lipinski,True
LogEE_Dt,327.2973149112127
MATS1are,0.037312714453123806
MATS2are,0.20993215568491938
MATS3are,-0.16062650348087737
MATS4are,-0.1617879725993449
MATS5are,-0.24537347888070948
MATS6are,0.3871702292008702
MATS7are,0.23883785498841922
MATS8are,-0.10607112493564165
MAXssCH2,1.1568587733881341
MAXsssCH,-0.21370794308207608
MINssCH2,0.011289943545187864
MINsssCH,-0.21370794308207608
NsssssAs,0
RotRatio,0.2727272727272727
SM1_Dzpe,1.593711750305998
SM1_Dzse,1.5181554703768612
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,20.10859881996707
SMR_VSA4,0.0
SMR_VSA5,57.78739460633409
SMR_VSA6,11.861545009918906
SMR_VSA7,51.186856505661645
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,334.22326277415857
SpAD_Dzi,336.91721102552714
SpAD_Dzm,334.25514952811693
SpAD_Dzp,399.9257823148039
SpAD_Dzv,381.1827322058691
SpAbs_Dt,654.5946298224255
SpDiam_A,4.711360503305261
SpDiam_D,319.5690295702618
SpMAD_Dt,21.819820994080846
SpMax_Dt,327.2973149112127
SsssssAs,0
VE1_Dzpe,5.404024596255715
VE1_Dzse,5.404423793899489
VE2_Dzpe,0.18013415320852383
VE2_Dzse,0.18014745979664962
VE3_Dzpe,2.7857562602463988
VE3_Dzse,2.7858301279523907
VMcGowan,312.77000000000083
VR1_Dzpe,190.8666365328881
VR1_Dzse,190.81915804385167
VR2_Dzpe,6.3622212177629365
VR2_Dzse,6.360638601461722
VR3_Dzpe,6.350187234785316
VR3_Dzse,6.3499384516765085
mZagreb1,8.5
mZagreb2,6.555555555555556
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,50
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12408971900826438
AATSC1are,0.004630124251923738
AATSC2are,0.026050422209740857
AATSC3are,-0.019932097682222073
AATSC4are,-0.02007622405876949
AATSC5are,-0.030448326046387537
AATSC6are,0.0480438449499013
AATSC7are,0.029637322314049537
AATSC8are,-0.013162336088154277
AETA_beta,1.175
BCUTdv-1h,6.033517063538059
BCUTdv-1l,0.653144640561897
BCUTpe-1h,3.516634436080878
BCUTpe-1l,2.2625928952187966
BCUTse-1h,3.724678074230086
BCUTse-1l,2.4577018342244332
ETA_alpha,14.333333333333336
ETA_dBeta,-4.25
ETA_eta_B,0.35053027886028865
ETA_eta_F,23.478020908193507
ETA_eta_L,8.160319345107826
ETA_eta_R,52.823750479446474
ETA_psi_1,0.5606258148631033
LabuteASA,178.32438243634996
LogEE_DzZ,166.98518796410914
LogEE_Dzi,168.51021528516554
LogEE_Dzm,167.00044051149072
LogEE_Dzp,199.53049198174878
LogEE_Dzv,190.5034985129272
PEOE_VSA1,14.946410935820385
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,11.336785877934737
PEOE_VSA6,11.223030325587056
PEOE_VSA7,44.23684225155327
PEOE_VSA8,42.07222445808882
PEOE_VSA9,11.428445319778774
SM1_Dzare,1.7608914554234143
SpAD_Dzpe,340.41047333352503
SpAD_Dzse,341.4568414403099
SpAbs_DzZ,332.4651616521453
SpAbs_Dzi,335.5662943678276
SpAbs_Dzm,332.5000033513529
SpAbs_Dzp,404.53128109079285
SpAbs_Dzv,383.6430247260741
SpDiam_Dt,481.9100384678087
SpMAD_DzZ,11.140775425805286
SpMAD_Dzi,11.230573700850904
SpMAD_Dzm,11.141838317603897
SpMAD_Dzp,13.330859410493463
SpMAD_Dzv,12.70609107352897
SpMax_DzZ,166.98518796410914
SpMax_Dzi,168.51021528516554
SpMax_Dzm,167.00044051149072
SpMax_Dzp,199.53049198174878
SpMax_Dzv,190.5034985129272
VE1_Dzare,5.403889929266807
VE2_Dzare,0.18012966430889357
VE3_Dzare,2.785731340177204
VR1_Dzare,190.88283427650745
VR2_Dzare,6.362761142550249
VR3_Dzare,6.3502720953803795
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47777777777777786
AETA_dBeta,-0.14166666666666666
AETA_eta_B,0.011684342628676288
AETA_eta_F,0.7826006969397835
AETA_eta_L,0.27201064483692755
AETA_eta_R,1.7607916826482157
BCUTare-1h,3.5707778709896507
BCUTare-1l,2.21180587647155
ETA_beta_s,19.75
ETA_dPsi_A,0.1533741851368967
ETA_dPsi_B,0.0
ETA_eta_BR,0.6945302788602886
ETA_eta_FL,6.403363938404981
ETA_eta_RL,14.563683283512807
LogEE_Dzpe,170.2583603917727
LogEE_Dzse,170.77902590250085
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,37.729187908672195
SlogP_VSA3,30.47782367577586
SlogP_VSA4,6.923737199690624
SlogP_VSA5,58.03764971206478
SlogP_VSA6,22.852672645509642
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,338.46501579480037
SpAbs_Dzpe,338.98588934698205
SpAbs_Dzse,340.09113475193095
SpDiam_DzZ,263.2574850237807
SpDiam_Dzi,263.453787557957
SpDiam_Dzm,263.281140225538
SpDiam_Dzp,311.42040968366257
SpDiam_Dzv,297.9791997363935
SpMAD_Dzpe,11.347015777784168
SpMAD_Dzse,11.381894714676998
SpMax_Dzpe,170.2583603917727
SpMax_Dzse,170.77902590250085
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6583333333333333
AETA_eta_BR,0.023151009295342955
AETA_eta_FL,0.21344546461349936
AETA_eta_RL,0.4854561094504269
DetourIndex,4722
EState_VSA1,5.969305287951849
EState_VSA2,12.338727669087403
EState_VSA3,24.556771665877857
EState_VSA4,53.624604560854166
EState_VSA5,16.900237369631732
EState_VSA6,6.196843571613076
EState_VSA7,6.923737199690624
EState_VSA8,32.57414303994941
EState_VSA9,9.507073457920557
ETA_beta_ns,15.5
ETA_shape_p,0.08139534883720928
ETA_shape_x,0.0
ETA_shape_y,0.31395348837209297
GhoseFilter,True
LogEE_Dzare,169.29120427924764
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,336.89911087843626
SpDiam_Dzpe,266.80975648037713
SpDiam_Dzse,267.7877995013504
SpMAD_Dzare,11.282167193160012
SpMax_Dzare,169.29120427924764
TopoPSA(NO),114.03
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.386714130109242
VSA_EState9,60.60461237046217
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5166666666666667
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022222222222222143
FilterItLogS,-6.583137245969041
SpDiam_Dzare,265.23722493468006
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6012121212121212
ETA_epsilon_2,0.852222222222222
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5715846994535516
ETA_epsilon_5,0.8177083333333331
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15835497835497875
ETA_dEpsilon_B,0.029627421758569583
ETA_dEpsilon_C,-0.12872755659640917
ETA_dEpsilon_D,0.034513888888888844
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.0,1.1543863000033547,1.5245239684758332,0.0,10.893192000372697,19.73642829204159,0.0,6.9512634451312705,0.0,0.0,0.4999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,1.6545880987662138,0.0,0.0"
APolDescriptor,64.43582499999998
BCUTDescriptor,"11.997938116440249,31.97319900114778,-0.3316270359093253,0.2596280601072819,4.23553422103185,11.588844680756901"
BPolDescriptor,37.104175
TPSADescriptor,142.27
ALOGPDescriptor,"0.8920000000000025,0.7956640000000044,115.29029999999996"
XLogPDescriptor,1.3080000000000003
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,427.16781086000003
ChiPathDescriptor,"20.924074484064484,14.563683283512807,13.263336218242122,10.335138395806545,8.77679690762075,6.706028909733714,4.5477556436538595,3.2795572068641756,17.743564756069993,11.064864617887476,8.845456107724148,6.2540910379359875,4.556990509630567,3.08202790292298,1.7182501024199246,1.0606002066683247"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.5039338936857123,0.5924187767343059,0.0,0.0,0.09946935602740264,0.21639607505911207,0.21988803402311002"
AtomCountDescriptor,55
BondCountDescriptor,33
SmallRingDescriptor,"4,3,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.9759625274211374,0.0,0.16666666666666666,0.0,1.0713839792451447,0.0,0.12488384584534769,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,6,4,1,2,7,1,0"
ZagrebIndexDescriptor,156.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"61.5964281154637,2.053214270515457,26.366982746165643,7.901613383363805,15.440547993624348"
FractionalPSADescriptor,0.3330541215490312
WienerNumbersDescriptor,"2986.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.598699171405023,5.638000008082513,7.003239813374556,1.9613667254077805,2.594437144684586,2.894234012959006"
FractionalCSP3Descriptor,0.47619047619047616
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,8,0,0,3,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"23.168044077134986,11.227654320987654,6.75"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2494.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.47619047619047616
AutocorrelationDescriptorMass,"40.251061651455245,39.38494533619428,57.32707129335674,46.66212151580153,45.49221551401879"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.5694856957691781,-0.2827106649821804,0.07196221643868239,-0.002956955507355554,-0.07369439376524022"
EccentricConnectivityIndexDescriptor,880
AutocorrelationDescriptorPolarizability,"2035.944394370542,2351.988080925903,3163.01378505702,2830.380274128428,2558.217559949889"
