DLiP-ID,T003EP
AATSC4s,-0.2315537441708097
AATSC4v,-6.779429605481504
AATSC5Z,-0.893541175137285
AATSC5c,-0.00402982199959206
AATSC5d,-0.08175013651209034
AATSC5i,0.010379815626164588
AATSC5m,-4.149881088601801
AATSC5p,-0.0013387371263486746
AATSC5s,-0.1584883904623553
AATSC5v,-2.6610613074960052
AATSC6Z,-0.5798137962550032
AATSC6c,0.0037061055477790377
AATSC6d,-0.009859383688728109
AATSC6i,-0.03012017309926573
AATSC6m,-2.876820634067909
AATSC6p,-0.01828559178537302
AATSC6s,0.014758258746002981
AATSC6v,-5.664065718367537
AATSC7Z,0.8077968966488636
AATSC7c,0.002344572100564852
AATSC7d,0.06940715529978556
AATSC7i,-0.06314501223620379
AATSC7m,3.787649841254682
AATSC7p,0.00014362258613225914
AATSC7s,-0.012735161156177479
AATSC7v,2.620158442056803
AATSC8Z,-0.4528560154760493
AATSC8c,-0.005877452307323507
AATSC8d,-0.00026363756992506314
AATSC8i,0.1610613930271017
AATSC8m,-1.953265128838753
AATSC8p,0.024124352029581256
AATSC8s,-0.3699919531373066
AATSC8v,3.946911832743995
ATS0are,402.3397999999999
ATS1are,427.29999999999995
ATS2are,775.1450000000003
ATS3are,1029.4359
ATS4are,1187.6930000000002
ATS5are,1309.7289999999998
ATS6are,1206.1429999999996
ATS7are,1122.169
ATS8are,966.0670000000003
ATSC0dv,297.41935483870986
ATSC0pe,10.538587096774194
ATSC0se,7.370175483870968
ATSC1dv,103.87617065556717
ATSC1pe,0.12995889698231855
ATSC1se,-0.23825132154006318
ATSC2dv,51.25286160249742
ATSC2pe,-0.907081477627459
ATSC2se,-1.0338859687825221
ATSC3dv,28.91779396462018
ATSC3pe,2.3436655567117692
ATSC3se,1.8597863642039507
ATSC4dv,-111.58064516129033
ATSC4pe,-2.0314161290322454
ATSC4se,-1.7243206451612934
ATSC5dv,-130.97918834547346
ATSC5pe,-3.3851934443288005
ATSC5se,-1.9107050280957463
ATSC6dv,12.060353798126965
ATSC6pe,1.4356877211238388
ATSC6se,1.8580257023933362
ATSC7dv,37.146722164412054
ATSC7pe,1.8562376690946785
ATSC7se,0.6759733777315344
ATSC8dv,-142.0239334027055
ATSC8pe,-4.5839722164411905
ATSC8se,-3.4684241789802397
AXp-0dv,0.5678919276069163
AXp-1dv,0.2987173844662017
AXp-2dv,0.1558485498528423
AXp-3dv,0.08538588221164888
AXp-4dv,0.047520400041835824
AXp-5dv,0.026739110530506364
AXp-6dv,0.014693732808787444
AXp-7dv,0.008325939734429487
BertzCT,1189.3184431087345
ECIndex,839
ETA_eta,35.856014398973656
GATS1dv,0.41641030697429804
GATS1pe,0.6104808210010993
GATS1se,0.679511931944911
GATS2dv,0.8212450289226314
GATS2pe,0.8687949500177838
GATS2se,0.9100180470163443
GATS3dv,0.87999694956616
GATS3pe,0.7499838381958527
GATS3se,0.7365544618822046
GATS4dv,1.0585683297180037
GATS4pe,0.9310574829663356
GATS4se,0.9681381975527287
GATS5dv,1.18641862288181
GATS5pe,1.167864413755375
GATS5se,1.1958662944773457
GATS6dv,0.9847940984058114
GATS6pe,0.9850824298168647
GATS6se,0.9593355389317962
GATS7dv,0.9546670701453717
GATS7pe,0.9615486135951243
GATS7se,0.9702084737101366
GATS8dv,1.3331344902386109
GATS8pe,1.4071396499563418
GATS8se,1.4578643430922904
LogEE_A,4.502739369206583
LogEE_D,203.49975853547429
MATS1dv,0.3280911062906724
MATS1pe,0.011584342291281174
MATS1se,-0.030367234538326283
MATS2dv,0.08903470715835139
MATS2pe,-0.04447073968618695
MATS2se,-0.07247784240325084
MATS3dv,0.037676247288503224
MATS3pe,0.08617572686795906
MATS3se,0.09778155455133365
MATS4dv,-0.12505422993492402
MATS4pe,-0.064253272612292
MATS4se,-0.077986412894095
MATS5dv,-0.1351678443332402
MATS5pe,-0.09859194221202114
MATS5se,-0.07957124220554097
MATS6dv,0.01330211525439292
MATS6pe,0.04468970442189628
MATS6se,0.08269966954103838
MATS7dv,0.0427823252357953
MATS7pe,0.06033430399650719
MATS7se,0.03141701202723973
MATS8dv,-0.19869993739900116
MATS8pe,-0.18099434612545517
MATS8se,-0.19582124059978914
MAXaaCH,1.7446639213347157
MAXaasC,0.9655797313413312
MAXdssC,-0.1880525449645214
MAXsCH3,1.4485636965740194
MAXsssN,1.7678178854441482
MDEC-11,0.5646216173286172
MDEC-12,3.3256797436593857
MDEC-13,6.141158789056265
MDEC-22,9.917848427271736
MDEC-23,30.799556052883677
MDEC-33,20.398377265158054
MDEN-33,0.33333333333333337
MDEO-11,0.6694329500821695
MDEO-12,1.3257673134411203
MDEO-22,0.9085602964160698
MINaaCH,1.4163820047615072
MINaasC,-0.3867058235285492
MINdssC,-0.7660387009742162
MINsCH3,1.4258979366418456
MINsssN,1.4429787887377175
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.119047619047619
SM1_Dzi,1.8430074797016442
SM1_Dzm,2.148382804474009
SM1_Dzp,-9.528333890262102
SM1_Dzv,-3.579275790135719
SddssSe,0
SpAD_Dt,1058.249930991843
SpAbs_A,46.26734249742787
SpAbs_D,408.80721689284917
SpMAD_A,1.321924071355082
SpMAD_D,11.680206196938542
SpMax_A,2.5878659686798726
SpMax_D,203.49975853547429
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,85.38000000000002
TpiPC10,8.661758795105273
VAdjMat,6.285402218862249
VE1_DzZ,5.842182234645599
VE1_Dzi,5.836314951359358
VE1_Dzm,5.842357658655657
VE1_Dzp,5.798983609902001
VE1_Dzv,5.828505999259139
VE2_DzZ,0.1669194924184457
VE2_Dzi,0.1667518557531245
VE2_Dzm,0.16692450453301877
VE2_Dzp,0.16568524599720003
VE2_Dzv,0.1665287428359754
VE3_DzZ,3.0178673658541655
VE3_Dzi,3.0168625646907214
VE3_Dzm,3.017897392540996
VE3_Dzp,3.010445631019407
VE3_Dzv,3.0155236751698586
VR1_DzZ,246.21635608278612
VR1_Dzi,247.2820898247586
VR1_Dzm,246.1851529846633
VR1_Dzp,253.25207338465853
VR1_Dzv,248.8475998388881
VR2_DzZ,7.034753030936746
VR2_Dzi,7.065202566421674
VR2_Dzm,7.033861513847523
VR2_Dzp,7.235773525275958
VR2_Dzv,7.109931423968232
VR3_DzZ,6.758973614168991
VR3_Dzi,6.763292717532137
VR3_Dzm,6.758846875734645
VR3_Dzp,6.787148298696899
VR3_Dzv,6.769603628741917
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14911409241042342
Xch-7dv,0.29902319995993987
Xpc-4dv,2.7621544011744996
Xpc-5dv,4.454845320365673
Xpc-6dv,6.958570641342478
Zagreb1,194.0
Zagreb2,241.0
fragCpx,331.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,3
n6FRing,0
n6HRing,3
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,3
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,39
nBondsS,51
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.489351612903224
AATS1are,6.474242424242424
AATS2are,6.459541666666669
AATS3are,6.433974375
AATS4are,6.385446236559141
AATS5are,6.483806930693069
AATS6are,6.381708994708992
AATS7are,6.199828729281768
AATS8are,6.4836711409396
AATSC0dv,4.797086368366288
AATSC0pe,0.16997721123829346
AATSC0se,0.11887379812695109
AATSC1dv,1.5738813735691994
AATSC1pe,0.0019690741967017963
AATSC1se,-0.0036098685081827754
AATSC2dv,0.4271071800208118
AATSC2pe,-0.007559012313562158
AATSC2se,-0.008615716406521017
AATSC3dv,0.18073621227887612
AATSC3pe,0.014647909729448558
AATSC3se,0.011623664776274693
AATSC4dv,-0.5998959417273674
AATSC4pe,-0.010921592091571211
AATSC4se,-0.009270541103017706
AATSC5dv,-0.6484118234924429
AATSC5pe,-0.016758383387766338
AATSC5se,-0.009458935782652209
AATSC6dv,0.06381139575728553
AATSC6pe,0.00759623132869756
AATSC6se,0.009830823822186963
AATSC7dv,0.2052305091956467
AATSC7pe,0.010255456735329715
AATSC7se,0.0037346595454780906
AATSC8dv,-0.9531807610919832
AATSC8pe,-0.03076491420430329
AATSC8se,-0.023278014624028454
AETA_eta,1.02445755425639
ATSC0are,11.633193548387096
ATSC1are,-0.054077003121743905
ATSC2are,-1.2508068678459863
ATSC3are,2.5924972944849194
ATSC4are,-2.4509354838709587
ATSC5are,-3.432888657648266
ATSC6are,2.1445132154006297
ATSC7are,1.682467221644111
ATSC8are,-5.256974817898008
BCUTZ-1h,9.00407471153049
BCUTZ-1l,5.686775845221177
BCUTc-1h,0.474367401632646
BCUTc-1l,-0.5278892761291925
BCUTd-1h,3.2510163980918
BCUTd-1l,0.9762358803540946
BCUTi-1h,17.424773909425447
BCUTi-1l,10.94755424321391
BCUTm-1h,19.00014392440686
BCUTm-1l,11.698200536161949
BCUTp-1h,1.998921935564895
BCUTp-1l,0.5458478524320208
BCUTs-1h,8.001922773098974
BCUTs-1l,1.1877001810528274
BCUTv-1h,20.904109612580957
BCUTv-1l,13.304117195168176
BalabanJ,1.3830596451452424
Diameter,14
ETA_beta,42.0
GATS1are,0.6331825235991287
GATS2are,0.8841697931484525
GATS3are,0.7537075342665174
GATS4are,0.938246415753216
GATS5are,1.1671627308545525
GATS6are,0.974895031654055
GATS7are,0.9696546882044597
GATS8are,1.4273879422941878
HybRatio,0.4230769230769231
Lipinski,True
LogEE_Dt,527.5426698326521
MATS1are,-0.004366781037542056
MATS2are,-0.05555226192753924
MATS3are,0.08635571113249378
MATS4are,-0.07022822161649019
MATS5are,-0.09057348616604348
MATS6are,0.06047274162262156
MATS7are,0.04954054417719387
MATS8are,-0.18803658879309645
MAXssCH2,0.7482285734414161
MAXsssCH,-0.41130605946082155
MINssCH2,0.48892463640389305
MINsssCH,-0.7096308893927954
NsssssAs,0
RotRatio,0.1282051282051282
SM1_Dzpe,2.233990484860041
SM1_Dzse,2.084994787537799
SMR_VSA1,32.98461546129043
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,43.808808979147926
SMR_VSA6,27.874149029745176
SMR_VSA7,52.83941065844493
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,336.90347358398265
SpAD_Dzi,332.7794812253552
SpAD_Dzm,336.80541123050295
SpAD_Dzp,471.5570178414175
SpAD_Dzv,412.07108224042236
SpAbs_Dt,1058.249930991843
SpDiam_A,5.175731937359748
SpDiam_D,297.7523180040938
SpMAD_Dt,30.23571231405266
SpMax_Dt,527.5426698326521
SsssssAs,0
VE1_Dzpe,5.841913831989629
VE1_Dzse,5.842120269810942
VE2_Dzpe,0.16691182377113226
VE2_Dzse,0.16691772199459834
VE3_Dzpe,3.017821422607125
VE3_Dzse,3.01785675934434
VMcGowan,341.1400000000013
VR1_Dzpe,246.24448831245743
VR1_Dzse,246.230571320324
VR2_Dzpe,7.035556808927355
VR2_Dzse,7.035159180580686
VR3_Dzpe,6.759087865809592
VR3_Dzse,6.759031347243362
mZagreb1,11.916666666666668
mZagreb2,7.777777777777776
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,3
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,57
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.18763215400624347
AATSC1are,-0.0008193485321476349
AATSC2are,-0.010423390565383219
AATSC3are,0.016203108090530747
AATSC4are,-0.013177072493929886
AATSC5are,-0.016994498305189433
AATSC6are,0.0113466307693155
AATSC7are,0.009295399014608349
AATSC8are,-0.03528171018723495
AETA_beta,1.2
BCUTdv-1h,7.004065181989119
BCUTdv-1l,0.9966232648183643
BCUTpe-1h,3.9886859678832383
BCUTpe-1l,2.236070080503634
BCUTse-1h,4.009975495606302
BCUTse-1l,2.43192752388528
ETA_alpha,16.08571428571429
ETA_dBeta,-5.0
ETA_eta_B,0.5264344517636701
ETA_eta_F,39.25684413994405
ETA_eta_L,8.57160054916391
ETA_eta_R,75.1128585389177
ETA_psi_1,0.5186549976969143
LabuteASA,202.0905981985108
LogEE_DzZ,167.82436185383438
LogEE_Dzi,165.8062270818711
LogEE_Dzm,167.77681430168474
LogEE_Dzp,233.08613549675403
LogEE_Dzv,204.57521359407983
PEOE_VSA1,24.010408323101103
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,61.07565774894447
PEOE_VSA8,12.10820789760957
PEOE_VSA9,33.41307428212852
SM1_Dzare,2.475865121610732
SpAD_Dzpe,334.7741027428158
SpAD_Dzse,337.29431456892553
SpAbs_DzZ,335.02660283568343
SpAbs_Dzi,331.1471031719052
SpAbs_Dzm,334.9025578893973
SpAbs_Dzp,477.27401817557467
SpAbs_Dzv,414.21864771450373
SpDiam_Dt,740.346666543802
SpMAD_DzZ,9.625813530970932
SpMAD_Dzi,9.507985177867292
SpMAD_Dzm,9.623011749442941
SpMAD_Dzp,13.47305765261193
SpMAD_Dzv,11.773459492583497
SpMax_DzZ,167.82436185383438
SpMax_Dzi,165.8062270818711
SpMax_Dzm,167.77681430168474
SpMax_Dzp,233.08613549675403
SpMax_Dzv,204.57521359407983
VE1_Dzare,5.842109518949982
VE2_Dzare,0.16691741482714234
VE3_Dzare,3.0178549191099124
VR1_Dzare,246.16512320555367
VR2_Dzare,7.033289234444391
VR3_Dzare,6.758765511794826
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45959183673469395
AETA_dBeta,-0.14285714285714285
AETA_eta_B,0.01504098433610486
AETA_eta_F,1.1216241182841158
AETA_eta_L,0.24490287283325454
AETA_eta_R,2.146081672540506
BCUTare-1h,4.107731535739967
BCUTare-1l,2.186220314761395
ETA_beta_s,23.5
ETA_dPsi_A,0.1953450023030857
ETA_dPsi_B,0.0
ETA_eta_BR,0.95643445176367
ETA_eta_FL,8.316178561445517
ETA_eta_RL,16.887779110609426
LogEE_Dzpe,166.77597598474566
LogEE_Dzse,168.0164305480712
PEOE_VSA10,11.859061670193856
PEOE_VSA11,11.49902366656781
PEOE_VSA12,11.65669156263541
PEOE_VSA13,11.690424675716445
SlogP_VSA1,14.210588861400147
SlogP_VSA2,67.35525455481
SlogP_VSA3,16.00989599106965
SlogP_VSA4,5.817220841045895
SlogP_VSA5,46.789197357088796
SlogP_VSA6,30.33183534230805
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,331.11382914645344
SpAbs_Dzpe,332.7954254562254
SpAbs_Dzse,335.4476048999634
SpDiam_DzZ,250.03567986040255
SpDiam_Dzi,245.8247202568921
SpDiam_Dzm,249.996583822265
SpDiam_Dzp,337.78730060429643
SpDiam_Dzv,301.60159314149405
SpMAD_Dzpe,9.56497436408045
SpMAD_Dzse,9.636980416255016
SpMax_Dzpe,166.77597598474566
SpMax_Dzse,168.0164305480712
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6714285714285714
AETA_eta_BR,0.027326698621819145
AETA_eta_FL,0.2376051017555862
AETA_eta_RL,0.48250797458884076
DetourIndex,9074
EState_VSA1,29.815947163160327
EState_VSA2,28.786875728662203
EState_VSA3,37.120184599671504
EState_VSA4,11.984273114623004
EState_VSA5,50.49477062852951
EState_VSA6,10.966276799312087
EState_VSA7,0.0
EState_VSA8,0.0
EState_VSA9,14.210588861400147
ETA_beta_ns,18.5
ETA_shape_p,0.1731793960923623
ETA_shape_x,0.0
ETA_shape_y,0.45381882770870335
GhoseFilter,False
LogEE_Dzare,164.9772306326078
SlogP_VSA10,4.39041504767482
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,328.9209200387411
SpDiam_Dzpe,248.45640166000305
SpDiam_Dzse,250.30498153318297
SpMAD_Dzare,9.460395118470098
SpMax_Dzare,164.9772306326078
TopoPSA(NO),85.38000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.210058576321448
VSA_EState9,73.4566080903452
nBridgehead,2
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5285714285714286
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04040816326530603
FilterItLogS,-4.918741252508545
SpDiam_Dzare,245.89258690199017
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.630875576036865
ETA_epsilon_2,0.8861224489795912
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5772200772200756
ETA_epsilon_5,0.8861224489795912
AETA_beta_ns_d,0.05714285714285714
ETA_dEpsilon_A,0.18654567912964953
ETA_dEpsilon_B,0.05365549881678933
ETA_dEpsilon_C,-0.1328901803128602
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.5646216173286172,3.3256797436593857,6.141158789056265,0.0,9.917848427271736,30.799556052883677,0.0,20.398377265158054,0.0,0.0,0.6694329500821695,1.3257673134411203,0.9085602964160698,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,71.33241099999998
BCUTDescriptor,"11.996125652340513,18.998409380257975,-0.37273581773119485,0.27546016535600765,4.442950274809375,12.104248539658206"
BPolDescriptor,43.30158899999999
TPSADescriptor,85.38000000000002
ALOGPDescriptor,"1.4926000000000004,2.227854760000001,118.4537"
XLogPDescriptor,2.588
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,482.18531501999996
ChiPathDescriptor,"24.852642193269503,16.887779110609426,15.214270047979632,14.200818862569797,12.356857164004865,10.879122935240154,8.048751103071448,6.078825065509792,19.87621746624207,11.649977994181867,9.03921589146485,7.343185870201806,5.7974888051039635,4.572387900716584,2.997521492992637,2.0731589938729424"
ChiChainDescriptor,"0.0,0.0,0.0,0.2842309116361025,0.724303483410172,0.0,0.0,0.0,0.1491140924104234,0.2990231999599399"
AtomCountDescriptor,62
BondCountDescriptor,39
SmallRingDescriptor,"5,2,2,2,0,0,0,5,0,0,0"
ChiClusterDescriptor,"2.435328110113099,0.0,0.859549777194873,0.0,1.0870388347334514,0.0,0.26602246255611506,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,10,3,1,7,0,0"
ZagrebIndexDescriptor,194.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"72.11111653798915,2.0603176153711185,25.86903739383574,16.179263950246956,7.1359139577884525"
FractionalPSADescriptor,0.1770688516228634
WienerNumbersDescriptor,"3448.0,71.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.010243269077386,12.307020168811212,19.810897016282507,2.762154401174499,4.45484532036568,6.312664646430223"
FractionalCSP3Descriptor,0.4230769230769231
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,5,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.00653983353151,4.707409410492158"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3166.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4230769230769231
AutocorrelationDescriptorMass,"41.86881895484129,43.5677045048009,65.08705058713316,81.76644203720184,82.40388410839677"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"1.0876906147085748,-0.5520535582975188,-0.20419581922699093,0.5891380228216663,-0.503792358172744"
EccentricConnectivityIndexDescriptor,839
AutocorrelationDescriptorPolarizability,"2624.014282100448,3245.1429801320487,4922.71040153577,5700.229164396505,5290.839471259252"
