DLiP-ID,J100H8
GATS3dv,0.7482395730945376
GATS3pe,0.708139159990174
GATS3se,0.618326959164659
GATS4dv,0.7932016614687253
GATS4pe,0.7108070534438029
GATS4se,0.6647650545606859
GATS5dv,1.029431144130205
GATS5pe,0.9489118419560864
GATS5se,0.935644068269227
GATS6dv,1.266644656682438
GATS6pe,1.1293417556071936
GATS6se,1.1325064043379829
GATS7dv,1.3735431762926902
GATS7pe,1.3462173587589465
GATS7se,1.3145663446066322
GATS8dv,1.5016842910453847
GATS8pe,1.2973894722832453
GATS8se,1.2024611933124612
MATS1dv,0.46838277434057357
MATS1pe,0.19361442813872215
MATS1se,0.1698264551528439
MATS2dv,0.26819708319156116
MATS2pe,0.09669981233427388
MATS2se,0.14245878794598568
MATS3dv,0.17385533492296298
MATS3pe,0.06869300279184454
MATS3se,0.08256628024295126
MATS4dv,0.2172943715403168
MATS4pe,0.16941692212957124
MATS4se,0.11639908815363685
MATS5dv,0.09774150074825723
MATS5pe,0.07578262691920523
MATS5se,0.02170961284905189
MATS6dv,-0.11176233119387005
MATS6pe,-0.09644586810225068
MATS6se,-0.12746446656942692
MATS7dv,-0.24154854432785078
MATS7pe,-0.277171096995214
MATS7se,-0.28579184991954243
MATS8dv,-0.47212975896310166
MATS8pe,-0.3207129688811918
MATS8se,-0.2949526264066604
MAXaaCH,2.0213947491301387
MAXaaaC,0.5468643707482996
MAXaasC,1.0237496436310471
MAXaasN,1.8085789871504157
MAXsCH3,2.10230629970078
MDEC-11,0.4999999999999999
MDEC-12,2.3032796848527535
MDEC-13,1.2867358093001702
MDEC-22,8.45154208432405
MDEC-23,12.35929518556348
MDEC-33,3.925136389583283
MDEN-22,4.023580535599607
MDEN-23,4.837970321995926
MDEN-33,0.6850067105944414
MINaaCH,1.499549398463089
MINaaaC,0.5468643707482996
MINaasC,0.7159830351893843
MINaasN,1.7017087112622826
MINsCH3,2.10230629970078
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,116.42
TpiPC10,9.240491004512789
VAdjMat,5.857980995127572
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.045819888974716116
Xch-6dv,0.10960275460743316
Xch-7dv,0.12822191025862004
Xpc-4dv,1.628714593429401
Xpc-5dv,1.9967382854889755
Xpc-6dv,2.4913546699629543
Zagreb1,138.0
Zagreb2,162.0
fragCpx,139.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,29
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,11
naHRing,3
AATS0are,6.353479999999997
AATS1are,6.647417021276595
AATS2are,6.528350632911393
AATS3are,6.10329375
AATS4are,6.059473529411763
AATS5are,6.4298090909090915
AATS6are,6.686785365853658
AATS7are,6.579331325301205
AATS8are,6.403621739130435
AATSC0dv,3.932412741960067
AATSC0pe,0.10453728395061725
AATSC0se,0.060036232098765414
AATSC1dv,1.841874389931478
AATSC1pe,0.020239926451273975
AATSC1se,0.010195740478066711
AATSC2dv,1.054661627299019
AATSC2pe,0.010108735739959388
AATSC2se,0.008552688857634001
AATSC3dv,0.6836709343087947
AATSC3pe,0.0071809799382715955
AATSC3se,0.0049569683641975315
AATSC4dv,0.8544911554013467
AATSC4pe,0.0177103848946986
AATSC4se,0.006988162672476398
AATSC5dv,0.3843599229607461
AATSC5pe,0.007922109988776647
AATSC5se,0.0013033633557800193
AATSC6dv,-0.4394956152579357
AATSC6pe,-0.010082189099668758
AATSC6se,-0.00765248629930744
AATSC7dv,-0.9498685735167464
AATSC7pe,-0.028974713669492756
AATSC7se,-0.017157865833705183
AATSC8dv,-1.856609080005036
AATSC8pe,-0.03352646269457862
AATSC8se,-0.01770784433709071
ATSC0are,4.656599999999996
ATSC1are,1.1285999999999954
ATSC2are,0.8396999999999967
ATSC3are,0.46620000000000184
ATSC4are,1.4913000000000018
ATSC5are,0.6731999999999969
ATSC6are,-0.6336000000000054
ATSC7are,-2.0655000000000032
ATSC8are,-2.3750999999999998
BalabanJ,2.1024973417909917e-06
Diameter,100000000
GATS1are,0.6551743989999095
GATS2are,0.9306023789835255
GATS3are,0.7672255508310786
GATS4are,0.7774127045483832
GATS5are,1.050154619250097
GATS6are,1.2437704469816249
GATS7are,1.4383129735796687
GATS8are,1.406066004492922
HybRatio,0.25
Lipinski,True
MATS1are,0.23205224156790424
MATS2are,0.10271660150802668
MATS3are,0.04692935833011233
MATS4are,0.14128902430705595
MATS5are,0.07392732895245431
MATS6are,-0.07466978419301079
MATS7are,-0.24048649177304562
MATS8are,-0.3326414682106186
MAXssCH2,0.9334788656943238
MAXsssNH,1.3383255847076752
MINssCH2,0.7448339754481529
MINsssNH,1.3383255847076752
NsssssAs,0
RotRatio,0.20689655172413793
SMR_VSA1,17.306942892030456
SMR_VSA2,0.0
SMR_VSA3,39.78929167856703
SMR_VSA4,0.0
SMR_VSA5,16.727152866402523
SMR_VSA6,20.640100371266954
SMR_VSA7,42.725522485534206
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SsssssAs,0
VMcGowan,283.43000000000023
mZagreb2,5.694444444444444
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1034799999999999
AATSC1are,0.02401276595744671
AATSC2are,0.01062911392405059
AATSC3are,0.004856250000000019
AATSC4are,0.014620588235294135
AATSC5are,0.007649999999999965
AATSC6are,-0.007726829268292748
AATSC7are,-0.024885542168674737
AATSC8are,-0.03442173913043478
LabuteASA,165.7703913994495
PEOE_VSA1,17.306942892030456
PEOE_VSA2,0.0
PEOE_VSA3,9.665781456092393
PEOE_VSA4,14.598058222863868
PEOE_VSA5,5.098681808301038
PEOE_VSA6,30.33183534230805
PEOE_VSA7,28.255022209162462
PEOE_VSA8,5.563451491696996
PEOE_VSA9,32.87878477202799
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,11.353280053433782
PEOE_VSA11,0.0
PEOE_VSA12,5.156436481820707
PEOE_VSA13,5.777653723919194
SlogP_VSA1,17.306942892030456
SlogP_VSA2,60.42939204983399
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,52.90791894602415
SlogP_VSA7,0.0
SlogP_VSA8,17.03503321046465
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
EState_VSA1,0.0
EState_VSA2,12.407033161179976
EState_VSA3,10.934090205739901
EState_VSA4,29.372852277039847
EState_VSA5,22.989114755006135
EState_VSA6,4.5153978936156225
EState_VSA7,41.08000534591484
EState_VSA8,44.68743481516061
EState_VSA9,0.0
GhoseFilter,False
SlogP_VSA10,0.0
SlogP_VSA11,0.0
TopoPSA(NO),91.12
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,3.5102876984126983
VSA_EState9,49.86948672524566
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,0.0
FilterItLogS,-4.871562990927869
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.4999999999999999,2.3032796848527535,1.2867358093001702,0.0,8.45154208432405,12.35929518556348,0.0,3.925136389583283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.023580535599607,4.837970321995926,0.6850067105944414"
APolDescriptor,55.14227399999999
BCUTDescriptor,"11.98833098789217,34.96885414215321,-0.35858958301280974,0.2897429884309597,2.342995478530911,12.301242864124534"
BPolDescriptor,29.877725999999996
TPSADescriptor,116.42
XLogPDescriptor,2.3990000000000005
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,403.1094404000001
ChiPathDescriptor,"17.932510652501772,12.703509938206668,11.402454203864751,9.387667646852346,8.02926259292397,6.2087999631333055,4.566461089144028,3.543458468822127,16.574615663019458,9.870995303910261,7.971145506966264,5.169381623271507,3.5396118558900063,2.493737373834448,1.6726940211531505,1.0279799926468343"
ChiChainDescriptor,"0.0,0.0,0.23570226039551587,0.4756590099154985,0.5672654526117181,0.0,0.0,0.045819888974716116,0.10960275460743316,0.12822191025862006"
AtomCountDescriptor,45
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.5443310539518176,0.0,0.30274943015462097,0.0,1.171253732775978,0.0,0.10560174666699829,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,7,1,2,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"54.78592607537719,2.029108373162118,32.74742309421959,0.0,28.563389993966968"
FractionalPSADescriptor,0.2888049455861862
WienerNumbersDescriptor,"2.6000001677E10,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.425218801003127,5.477267520560953,7.1432910927136275,1.748287749298451,2.062170342037356,2.3936127960867797"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,7,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"21.702734839476815,10.15625,5.331434674261303"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1507.11
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"44.08052565778711,35.93985674555767,52.358014391539655,51.39622909380454,48.97511799041978"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.41766414051982814,-0.3134237226384625,0.15371238346632032,-0.03882346672123223,-0.01716664012156982"
EccentricConnectivityIndexDescriptor,-2129542202
AutocorrelationDescriptorPolarizability,"1939.8617361926433,2282.9187525709663,3174.7605588352762,3051.578960875552,2916.5142405545625"
