DLiP-ID,P000DE
AATSC5Z,0.8292584940312216
AATSC5c,-5.589889342472712e-05
AATSC5d,0.05601469237832876
AATSC5i,0.032101433709942805
AATSC5m,4.004508206679967
AATSC5p,0.011228933106616452
AATSC5s,0.07626859719866533
AATSC5v,4.933904268822257
AATSC6Z,1.1512345679012346
AATSC6c,0.0027465975322254355
AATSC6d,0.0
AATSC6i,0.2339365937309205
AATSC6m,5.526102660277285
AATSC6p,0.027224013970233798
AATSC6s,0.1758693231145367
AATSC6v,4.229321783793131
AATSC7Z,0.5943230852211433
AATSC7c,-0.0007422834027172786
AATSC7d,-0.08629989212513485
AATSC7i,-0.06636349348902679
AATSC7m,2.781819994628824
AATSC7p,0.009410581224241576
AATSC7s,0.2889042626127253
AATSC7v,2.6530487112316945
AATSC8Z,-1.841911764705883
AATSC8c,-0.0016586955689025839
AATSC8d,-0.11437908496732026
AATSC8i,-0.18092604723203987
AATSC8m,-8.621297744413988
AATSC8p,-0.027703122407514297
AATSC8s,-0.6330372469434035
AATSC8v,-9.643396272655206
ATS0are,314.81850000000003
ATS1are,327.894
ATS2are,561.264
ATS3are,721.4677999999999
ATS4are,831.4340000000001
ATS5are,744.8769
ATS6are,687.8439000000001
ATS7are,664.8811000000001
ATS8are,671.57
ATSC0dv,227.79835390946502
ATSC0pe,8.201431249999999
ATSC0se,5.610952479166666
ATSC1dv,71.84379286694102
ATSC1pe,0.7277445312500004
ATSC1se,0.49943785503472204
ATSC2dv,34.47145061728396
ATSC2pe,0.5831183593749993
ATSC2se,0.33874373567708355
ATSC3dv,-22.931670096021946
ATSC3pe,-1.156433984375
ATSC3se,-0.9635561072048608
ATSC4dv,-2.364197530864203
ATSC4pe,-0.8167609374999996
ATSC4se,-0.26335419270833277
ATSC5dv,92.08341906721536
ATSC5pe,1.7486503906249964
ATSC5se,0.6923568754340291
ATSC6dv,37.65534979423868
ATSC6pe,2.832417187499999
ATSC6se,1.841012296875
ATSC7dv,-39.956189986282574
ATSC7pe,0.21787460937499964
ATSC7se,0.11645053428819388
ATSC8dv,-140.84207818930042
ATSC8pe,-3.841253906249997
ATSC8se,-2.4440237890625003
AXp-0dv,0.5827115931310036
AXp-1dv,0.3062536134846588
AXp-2dv,0.1665575384017289
AXp-3dv,0.09585093737568036
AXp-4dv,0.049222535317437914
AXp-5dv,0.026334439588129626
AXp-6dv,0.013630140172271783
AXp-7dv,0.007294004010253112
BertzCT,929.635024390776
ECIndex,589
ETA_eta,23.93635588795174
GATS1dv,0.41962496612772104
GATS1pe,0.4998953079073851
GATS1se,0.5001563567718538
GATS2dv,0.7918117853727819
GATS2pe,0.6781501367993461
GATS2se,0.6562805004715216
GATS3dv,0.8990134473946522
GATS3pe,0.8470999325156909
GATS3se,0.8404428139027575
GATS4dv,0.9352741807014231
GATS4pe,1.0056218707391633
GATS4se,0.9880874014047719
GATS5dv,0.7277505596857549
GATS5pe,0.6903489160570258
GATS5se,0.6875444483974101
GATS6dv,0.8733578217364687
GATS6pe,0.7183547429038115
GATS6se,0.7161467594147178
GATS7dv,1.0654201083386754
GATS7pe,0.9047145135180088
GATS7se,0.9414265943452915
GATS8dv,1.2944871869802932
GATS8pe,1.2162582992486113
GATS8se,1.2772402641226708
LogEE_A,4.252920751213376
LogEE_D,150.57346592414197
MATS1dv,0.30276795230783127
MATS1pe,0.08518449142642029
MATS1se,0.0854507933570206
MATS2dv,0.08348932750678227
MATS2pe,0.0392273573149724
MATS2se,0.03330862206370608
MATS3dv,-0.042761004394003946
MATS3pe,-0.059895471919336446
MATS3se,-0.07294629048309849
MATS4dv,-0.0037739877320764415
MATS4pe,-0.036213676396144534
MATS4se,-0.017067540910464325
MATS5dv,0.1603565565907803
MATS5pe,0.08458029734769178
MATS5se,0.0489496156194709
MATS6dv,0.07346721665211413
MATS6pe,0.15349175588508812
MATS6se,0.1458268788655866
MATS7dv,-0.08174053965884805
MATS7pe,0.012380009713998292
MATS7se,0.0096718356384621
MATS8dv,-0.290953046379784
MATS8pe,-0.2204065171013684
MATS8se,-0.20497925195092387
MAXaaCH,1.6355012807592173
MAXaasC,0.696301912740405
MAXddsN,-0.5154386567060931
MAXdssC,-0.551874580078944
MAXsCH3,2.022549032981968
MAXssNH,2.712577239229025
MAXsssN,2.1817559312529617
MDEC-11,0.08333333333333334
MDEC-12,3.0977227338558913
MDEC-13,3.0287529221108955
MDEC-22,8.952705175921308
MDEC-23,17.395405422088462
MDEC-33,9.360812140857101
MDEN-23,0.7211247851537042
MDEN-33,0.6082201995573401
MDEO-11,0.6506976368304991
MINaaCH,1.1715789556563365
MINaasC,-0.5046069179281101
MINddsN,-0.5154386567060931
MINdssC,-0.551874580078944
MINsCH3,1.483597967321813
MINssNH,2.712577239229025
MINsssN,2.0663270555135633
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.301820728291317
SM1_Dzi,1.905765005577476
SM1_Dzm,2.3467711914201588
SM1_Dzp,-7.083869779479842
SM1_Dzv,-2.9376529827108904
SddssSe,0
SpAD_Dt,510.02865037391683
SpAbs_A,35.275960930138694
SpAbs_D,301.1469318482839
SpMAD_A,1.2598557475049534
SpMAD_D,10.755247566010143
SpMax_A,2.4258912595015483
SpMax_D,150.57346592414197
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,78.71999999999998
TpiPC10,8.281122696028035
VAdjMat,5.906890595608519
VE1_DzZ,5.205036704046992
VE1_Dzi,5.2054042151812165
VE1_Dzm,5.205247560476657
VE1_Dzp,5.173742001350609
VE1_Dzv,5.192587776529281
VE2_DzZ,0.1858941680016783
VE2_Dzi,0.18590729339932915
VE2_Dzm,0.18590169858845204
VE2_Dzp,0.18477650004823604
VE2_Dzv,0.18544956344747435
VE3_DzZ,2.6792461709133315
VE3_Dzi,2.679316775249349
VE3_Dzm,2.679286680168283
VE3_Dzp,2.6732156352546044
VE3_Dzv,2.6768515982896606
VR1_DzZ,171.5672673630297
VR1_Dzi,171.95126974402748
VR1_Dzm,171.52994701987268
VR1_Dzp,175.65306100887912
VR1_Dzv,173.57032058115226
VR2_DzZ,6.127402405822489
VR2_Dzi,6.14111677657241
VR2_Dzm,6.1260695364240245
VR2_Dzp,6.273323607459969
VR2_Dzv,6.198940020755438
VR3_DzZ,6.174594836407302
VR3_Dzi,6.176830538411509
VR3_Dzm,6.174377286734848
VR3_Dzp,6.198130222492526
VR3_Dzv,6.186202240397046
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.09488959454956775
Xch-7dv,0.1725615877064684
Xpc-4dv,2.2467499880919166
Xpc-5dv,2.614261642968573
Xpc-6dv,3.195233342127266
Zagreb1,146.0
Zagreb2,172.0
fragCpx,144.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,30
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.558718750000001
AATS1are,6.55788
AATS2are,6.451310344827586
AATS3are,6.384670796460176
AATS4are,6.298742424242425
AATS5are,6.156007438016529
AATS6are,6.368925000000001
AATS7are,6.455156310679612
AATS8are,6.584019607843138
AATSC0dv,4.745799039780521
AATSC0pe,0.17086315104166663
AATSC0se,0.1168948433159722
AATSC1dv,1.4368758573388203
AATSC1pe,0.014554890625000007
AATSC1se,0.009988757100694442
AATSC2dv,0.3962235703136088
AATSC2pe,0.006702509877873556
AATSC2se,0.003893606157207857
AATSC3dv,-0.20293513359311458
AATSC3pe,-0.010233929065265487
AATSC3se,-0.008527045196503193
AATSC4dv,-0.017910587355031843
AATSC4pe,-0.006187582859848481
AATSC4se,-0.0019951075205176727
AATSC5dv,0.761019992291036
AATSC5pe,0.014451656120867738
AATSC5se,0.005721957648215117
AATSC6dv,0.34866064624295073
AATSC6pe,0.026226085069444436
AATSC6se,0.01704641015625
AATSC7dv,-0.38792417462410267
AATSC7pe,0.0021152874696601905
AATSC7se,0.001130587711535863
AATSC8dv,-1.3808046881303964
AATSC8pe,-0.03765935202205879
AATSC8se,-0.023961017539828433
AETA_eta,0.8548698531411336
ATSC0are,8.737997916666663
ATSC1are,0.8553209201388896
ATSC2are,0.4736246093750009
ATSC3are,-1.3767680121527768
ATSC4are,-1.4870296875000004
ATSC5are,1.834874001736106
ATSC6are,3.240981770833331
ATSC7are,0.03530655381944575
ATSC8are,-4.021080989583329
BCUTZ-1h,17.001103470840178
BCUTZ-1l,5.687285446359896
BCUTc-1h,0.4674474045272343
BCUTc-1l,-0.4303700970944333
BCUTd-1h,3.263838337590339
BCUTd-1l,0.9726277474315832
BCUTi-1h,17.424772842346062
BCUTi-1l,10.947189790139902
BCUTm-1h,35.45051758096456
BCUTm-1l,11.698939018605936
BCUTp-1h,2.2081923046399563
BCUTp-1l,0.5458522218393456
BCUTs-1h,8.002974888093812
BCUTs-1l,1.2923416825511516
BCUTv-1h,22.455866641223334
BCUTv-1l,13.304119207174258
BalabanJ,1.667202359947226
Diameter,13
ETA_beta,35.5
GATS1are,0.5072053166259719
GATS2are,0.6953034782989812
GATS3are,0.8538879120386045
GATS4are,1.0096732901747112
GATS5are,0.6729198103390613
GATS6are,0.7152542650367166
GATS7are,0.9154833107567888
GATS8are,1.2187399963448462
HybRatio,0.3157894736842105
Lipinski,True
LogEE_Dt,255.01432518695842
MATS1are,0.09396981907802596
MATS2are,0.02990503451733814
MATS3are,-0.0669285820446924
MATS4are,-0.06188351992513372
MATS5are,0.08330099279685109
MATS6are,0.16484741199641803
MATS7are,0.0018829873617422636
MATS8are,-0.2165568617558792
MAXssCH2,0.8406338818942534
MINssCH2,0.7297559259479053
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.9732340898985425
SM1_Dzse,1.8298205457670254
SMR_VSA1,14.108263280564312
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,43.4433959411843
SMR_VSA7,62.41291074925483
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,234.96998297272847
SpAD_Dzi,227.1582616360115
SpAD_Dzm,234.80085145065243
SpAD_Dzp,351.30779525712785
SpAD_Dzv,308.10324392894483
SpAbs_Dt,510.0286503739168
SpDiam_A,4.8517825190030965
SpDiam_D,213.77650075332258
SpMAD_Dt,18.215308941925603
SpMax_Dt,255.01432518695842
SsssssAs,0
VE1_Dzpe,5.205357531298111
VE1_Dzse,5.204957377875155
VE2_Dzpe,0.18590562611778966
VE2_Dzse,0.18589133492411267
VE3_Dzpe,2.6793078068598613
VE3_Dzse,2.679230930525832
VMcGowan,283.12000000000046
VR1_Dzpe,171.80890975612147
VR1_Dzse,171.84942327782622
VR2_Dzpe,6.136032491290052
VR2_Dzse,6.137479402779507
VR3_Dzpe,6.176002286597984
VR3_Dzse,6.176238064508764
mZagreb1,10.722222222222221
mZagreb2,6.11111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1820416232638888
AATSC1are,0.017106418402777792
AATSC2are,0.005443961027298861
AATSC3are,-0.012183787718166167
AATSC4are,-0.011265376420454548
AATSC5are,0.015164247948232281
AATSC6are,0.03000909047067899
AATSC7are,0.000342782075916949
AATSC8are,-0.03942236264297381
AETA_beta,1.2678571428571428
BCUTdv-1h,7.005188634703851
BCUTdv-1l,0.7739992402197013
BCUTpe-1h,3.9886769132601247
BCUTpe-1l,2.2341849188963154
BCUTse-1h,4.009962478242727
BCUTse-1l,2.430317743823622
ETA_alpha,13.1
ETA_dBeta,-1.5
ETA_eta_B,0.6404488591460247
ETA_eta_F,29.970994110136104
ETA_eta_L,6.029116570415118
ETA_eta_R,53.907349998087845
ETA_psi_1,0.5177865612648223
LabuteASA,166.39008994917432
LogEE_DzZ,117.55333326527067
LogEE_Dzi,113.56287621092333
LogEE_Dzm,117.47222062065546
LogEE_Dzp,174.13592553296107
LogEE_Dzv,153.42212489674867
PEOE_VSA1,15.116608065707286
PEOE_VSA2,14.908855452837393
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,32.17051038775264
PEOE_VSA8,43.87521125227052
PEOE_VSA9,26.884168403623118
SM1_Dzare,2.1066655432054584
SpAD_Dzpe,234.31632184159707
SpAD_Dzse,237.16519238949263
SpAbs_DzZ,232.9969937770503
SpAbs_Dzi,225.52474877408793
SpAbs_Dzm,232.78933328657803
SpAbs_Dzp,355.35572084540206
SpAbs_Dzv,309.78190277620837
SpDiam_Dt,368.4044278992345
SpMAD_DzZ,8.391785106168873
SpMAD_Dzi,8.112795058428983
SpMAD_Dzm,8.385744694666158
SpMAD_Dzp,12.546706973468853
SpMAD_Dzv,11.003687283176601
SpMax_DzZ,117.55333326527067
SpMax_Dzi,113.56287621092333
SpMax_Dzm,117.47222062065546
SpMax_Dzp,174.13592553296107
SpMax_Dzv,153.42212489674867
VE1_Dzare,5.205557769358577
VE2_Dzare,0.18591277747709203
VE3_Dzare,2.6793462738062743
VR1_Dzare,171.8059030159096
VR2_Dzare,6.135925107711057
VR3_Dzare,6.175984785954239
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46785714285714286
AETA_dBeta,-0.05357142857142857
AETA_eta_B,0.022873173540929454
AETA_eta_F,1.070392646790575
AETA_eta_L,0.21532559180053992
AETA_eta_R,1.9252624999317087
BCUTare-1h,4.107723011257777
BCUTare-1l,2.183382322801954
ETA_beta_s,18.5
ETA_dPsi_A,0.19621343873517771
ETA_dPsi_B,0.0
ETA_eta_BR,0.8984488591460247
ETA_eta_FL,7.244648132811953
ETA_eta_RL,13.273764703227071
LogEE_Dzpe,117.19057122102394
LogEE_Dzse,118.61898474461854
PEOE_VSA10,5.817220841045895
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.594566004035068
SlogP_VSA1,10.216698334856808
SlogP_VSA2,48.95709811534714
SlogP_VSA3,0.0
SlogP_VSA4,22.85527630950209
SlogP_VSA5,15.921440167465814
SlogP_VSA6,30.33183534230805
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,231.2319060290679
SpAbs_Dzpe,232.6249783359699
SpAbs_Dzse,235.59677477883506
SpDiam_DzZ,169.43331252782076
SpDiam_Dzi,162.91968626666653
SpDiam_Dzm,169.353305814522
SpDiam_Dzp,248.38718401660023
SpDiam_Dzv,220.7033474955528
SpMAD_Dzpe,8.368440065771324
SpMAD_Dzse,8.47018544248188
SpMax_Dzpe,117.19057122102394
SpMax_Dzse,118.61898474461854
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6607142857142857
AETA_eta_BR,0.03208745925521517
AETA_eta_FL,0.2587374333147126
AETA_eta_RL,0.47406302511525256
DetourIndex,3468
EState_VSA1,16.64771161921507
EState_VSA2,21.83692257181888
EState_VSA3,11.374772549367124
EState_VSA4,26.1790256236503
EState_VSA5,31.18920547353706
EState_VSA6,6.06636706846161
EState_VSA7,7.04767198267719
EState_VSA8,15.116608065707286
EState_VSA9,11.600939890232516
ETA_beta_ns,17.0
ETA_shape_p,0.22900763358778625
ETA_shape_x,0.0
ETA_shape_y,0.39694656488549623
GhoseFilter,True
LogEE_Dzare,115.6411921227268
SlogP_VSA10,21.452573871725505
SlogP_VSA11,0.0
SpAbs_Dzare,229.42619270632036
SpDiam_Dzpe,168.54968307728925
SpDiam_Dzse,170.65204897492782
SpMAD_Dzare,8.258282358180995
SpMax_Dzare,115.6411921227268
TopoPSA(NO),78.71999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.628453394621047
VSA_EState9,55.1951480889612
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6071428571428571
EState_VSA10,19.299270500512215
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.032142857142857154
FilterItLogS,-5.532978683056118
SpDiam_Dzare,166.2284822033327
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6520833333333335
ETA_epsilon_2,0.9035714285714284
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5816666666666664
ETA_epsilon_5,0.8827586206896549
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.21208333333333362
ETA_dEpsilon_B,0.07041666666666702
ETA_dEpsilon_C,-0.1416666666666666
ETA_dEpsilon_D,0.02081280788177342
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.08333333333333334,3.0977227338558913,3.0287529221108955,0.0,8.952705175921308,17.395405422088462,0.0,9.360812140857101,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,0.0,0.7211247851537042,0.6082201995573401"
APolDescriptor,56.31885999999999
BCUTDescriptor,"11.998509043086132,34.96938067627388,-0.30349629125232996,0.23741821898421428,3.862807024400654,10.886786540529146"
BPolDescriptor,30.321139999999996
TPSADescriptor,78.71999999999998
ALOGPDescriptor,"5.049199999999999,25.49442063999999,101.44859999999998"
XLogPDescriptor,3.8659999999999997
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,406.12079656000003
ChiPathDescriptor,"20.42192077295136,13.273764703227075,12.41074371730623,10.45364728234732,7.879186473942473,6.199233154401241,4.455564529650489,3.1440214809601947,16.145066915845423,9.186730547991306,7.1521800085914835,5.3717701702207,3.3618060289660265,2.2801208258048473,1.3029351676163663,0.743680910092311"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.4568674799517555,0.0,0.0,0.0,0.09488959454956775,0.1775438025343455"
AtomCountDescriptor,48
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.250478695154837,0.0,0.7247357697504627,0.0,1.0344708028023644,0.0,0.20470158169359087,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,5,0,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"56.32451977012536,2.0115899917901916,25.315433502523273,7.422868248831757,12.852728930057097"
FractionalPSADescriptor,0.1938339544952851
WienerNumbersDescriptor,"2036.0,47.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.467808294755598,7.552844240021935,10.359186012566715,2.2219889976599436,2.616176720007593,2.991049143297538"
FractionalCSP3Descriptor,0.3157894736842105
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,9.871281773931855,5.389030612244898"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1744.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.3157894736842105
AutocorrelationDescriptorMass,"40.97832235862019,35.468208320853066,52.21931933091662,60.9264978002523,57.25548962894108"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.49171689473366825,-0.2209417155663408,-0.02961521647016949,0.03186052569216455,-0.04770027714383426"
EccentricConnectivityIndexDescriptor,589
AutocorrelationDescriptorPolarizability,"1890.6507041887153,2223.4900775288647,3118.380211103913,3286.0205239940174,2835.437139185196"
