DLiP-ID,C000GV
AATSC4v,-0.238285835933242
AATSC5Z,3.0921052631578947
AATSC5c,-0.006422703254050991
AATSC5d,-0.0038265306122448974
AATSC5i,0.08680986627338973
AATSC5m,14.902055353741488
AATSC5p,0.009550309486967619
AATSC5s,-0.5027461221610514
AATSC5v,7.018998408775418
AATSC6Z,-3.284090909090909
AATSC6c,0.005233786456962668
AATSC6d,-0.0914888682745826
AATSC6i,-0.042969040848112504
AATSC6m,-17.352209635435994
AATSC6p,-0.008930696974133004
AATSC6s,0.3844621316306171
AATSC6v,-2.815348028019151
AATSC7Z,-5.220588235294118
AATSC7c,-0.0014310105188840325
AATSC7d,-0.07945678271308525
AATSC7i,-0.0038051486173490477
AATSC7m,-27.072468403961576
AATSC7p,-0.043996515385650276
AATSC7s,-0.566761446090782
AATSC7v,-7.712998362176012
AATSC8Z,-14.775
AATSC8c,-0.0022989534388606716
AATSC8d,0.05331632653061227
AATSC8i,-0.19837473730279123
AATSC8m,-77.63082525816324
AATSC8p,-0.1532933172158671
AATSC8s,-0.038864721557347236
AATSC8v,-15.188149009495271
ATS0are,197.0974
ATS1are,201.37900000000002
ATS2are,356.31790000000007
ATS3are,478.1785999999999
ATS4are,441.56899999999985
ATS5are,371.0330000000001
ATS6are,292.4580000000001
ATS7are,235.10299999999995
ATS8are,136.33799999999997
ATSC0dv,138.96825396825398
ATSC0pe,5.814867857142857
ATSC0se,4.373824964285712
ATSC1dv,12.408296240306806
ATSC1pe,-1.1185095663265319
ATSC1se,-1.0058142844387756
ATSC2dv,-6.279576439629373
ATSC2pe,-0.19517716836734839
ATSC2se,-0.2514630778061223
ATSC3dv,-29.061140505584955
ATSC3pe,-0.9211696428571433
ATSC3se,-0.7535256249999999
ATSC4dv,15.858773550572497
ATSC4pe,0.8651210459183684
ATSC4se,0.8544481186224486
ATSC5dv,-12.554176814758815
ATSC5pe,-0.451402423469385
ATSC5se,-0.5431527844387759
ATSC6dv,7.312575235855667
ATSC6pe,0.9440683673469402
ATSC6se,0.6758474846938773
ATSC7dv,-31.51377341059881
ATSC7pe,-1.0630716836734695
ATSC7se,-0.6910929566326528
ATSC8dv,-7.610873155846695
ATSC8pe,-0.3231413265306123
ATSC8se,-0.16359540306122422
AXp-0dv,0.6031741946557055
AXp-1dv,0.32071210498027203
AXp-2dv,0.17741267020935617
AXp-3dv,0.0936339415181911
AXp-4dv,0.048680747507168276
AXp-5dv,0.027116394602179298
AXp-6dv,0.014054668963897517
AXp-7dv,0.008536308027979458
BertzCT,524.8528777321774
ECIndex,242
ETA_eta,13.981183113431468
GATS1dv,0.6163420574121846
GATS1pe,0.871173472062136
GATS1se,0.9559613073627681
GATS2dv,0.860023590627951
GATS2pe,0.833075428096139
GATS2se,0.8721422597802228
GATS3dv,1.0623320007614694
GATS3pe,1.0381090836728262
GATS3se,1.0483604710845649
GATS4dv,0.9409146421824891
GATS4pe,0.9371511329025408
GATS4se,0.9095358748619435
GATS5dv,1.0072513283971398
GATS5pe,0.9733800414461281
GATS5se,0.9570701382288894
GATS6dv,0.918805271446619
GATS6pe,0.8290188781076363
GATS6se,0.8190027518403871
GATS7dv,1.2532759991489457
GATS7pe,1.279773910481791
GATS7se,1.2600827417521583
GATS8dv,1.232162573767371
GATS8pe,1.264524866367802
GATS8se,1.2324851232084795
LogEE_A,3.7595029772439457
LogEE_D,61.50235177790232
MATS1dv,0.08620978974734123
MATS1pe,-0.1857205180697936
MATS1se,-0.2220324409826553
MATS2dv,-0.0248086199247628
MATS2pe,-0.018427949709183395
MATS2se,-0.031564628555430047
MATS3dv,-0.08364828563572141
MATS3pe,-0.06336650568769839
MATS3se,-0.06891227986056894
MATS4dv,0.04915850554533213
MATS4pe,0.06408873539830337
MATS4se,0.08415287804076953
MATS5dv,-0.044376782993646835
MATS5pe,-0.03813354779524347
MATS5se,-0.06100195967806609
MATS6dv,0.0334857554541545
MATS6pe,0.10331632531989639
MATS6se,0.09833149851648211
MATS7dv,-0.18675142371181608
MATS7pe,-0.15055729894943676
MATS7se,-0.13012303434583494
MATS8dv,-0.0766737878178959
MATS8pe,-0.0778001956806536
MATS8se,-0.05236459304061732
MAXaaCH,1.3038766061980347
MAXaaNH,2.112463388133031
MAXaasC,0.19688728269085476
MAXaasN,1.1709953703703704
MDEC-22,0.8434326653017493
MDEC-23,7.086836401870507
MDEC-33,5.186076602462159
MDEN-23,0.4999999999999999
MDEO-11,0.9939570584348825
MDEO-12,1.0433897200488584
MINaaCH,1.3038766061980347
MINaaNH,2.112463388133031
MINaasC,0.19688728269085476
MINaasN,1.1709953703703704
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3642857142857143
SM1_Dzi,1.3630220869664709
SM1_Dzm,2.3810103710000945
SM1_Dzp,-5.995375941665953
SM1_Dzv,-2.409567790144605
SddssSe,0
SpAD_Dt,209.70817994608768
SpAbs_A,21.163012845028813
SpAbs_D,123.00470355580468
SpMAD_A,1.2448831085311067
SpMAD_D,7.235570797400274
SpMax_A,2.43012695156743
SpMax_D,61.50235177790232
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.55000000000001
TpiPC10,7.335959874059791
VAdjMat,5.169925001442312
VE1_DzZ,4.0584026491625576
VE1_Dzi,4.049006608053196
VE1_Dzm,4.05838345187189
VE1_Dzp,4.050789511241426
VE1_Dzv,4.057307933435712
VE2_DzZ,0.2387295675977975
VE2_Dzi,0.2381768592972468
VE2_Dzm,0.2387284383454053
VE2_Dzp,0.238281735955378
VE2_Dzv,0.23866517255504185
VE3_DzZ,1.9314177110926392
VE3_Dzi,1.929099820131904
VE3_Dzm,1.9314129808236808
VE3_Dzp,1.929540054229347
VE3_Dzv,1.931147934164952
VR1_DzZ,80.63174372126544
VR1_Dzi,81.64029480407851
VR1_Dzm,80.61644979713034
VR1_Dzp,81.45846445022876
VR1_Dzv,80.91461774826982
VR2_DzZ,4.743043748309732
VR2_Dzi,4.802370282592854
VR2_Dzm,4.74214410571355
VR2_Dzp,4.7916743794252215
VR2_Dzv,4.7596833969570485
VR3_DzZ,4.920520665734677
VR3_Dzi,4.932951200022265
VR3_Dzm,4.9203309715266705
VR3_Dzp,4.930721502751572
VR3_Dzv,4.924022747905294
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05555555555555555
Xch-6dv,0.1051115401751122
Xch-7dv,0.14476911279525084
Xpc-4dv,1.3575205721099377
Xpc-5dv,1.5139403504602116
Xpc-6dv,1.8500954356588204
Zagreb1,88.0
Zagreb2,104.0
fragCpx,52.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,2
nBondsM,8
nBondsO,18
nBondsS,21
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,7.039192857142857
AATS1are,6.944103448275863
AATS2are,6.986625490196079
AATS3are,6.831122857142856
AATS4are,6.793369230769229
AATS5are,6.5093508771929836
AATS6are,6.6467727272727295
AATS7are,6.914794117647057
AATS8are,6.816899999999999
AATSC0dv,4.963151927437642
AATSC0pe,0.20767385204081631
AATSC0se,0.15620803443877543
AATSC1dv,0.42787228414851053
AATSC1pe,-0.038569295390570066
AATSC1se,-0.034683251187543986
AATSC2dv,-0.12312894979665438
AATSC2pe,-0.0038270033013205564
AATSC2se,-0.004930648584433771
AATSC3dv,-0.4151591500797851
AATSC3pe,-0.01315956632653062
AATSC3se,-0.010764651785714284
AATSC4dv,0.2439811315472692
AATSC4pe,0.013309554552590282
AATSC4se,0.013145355671114594
AATSC5dv,-0.22024871604840027
AATSC5pe,-0.00791934076262079
AATSC5se,-0.009528996218224138
AATSC6dv,0.16619489172399243
AATSC6pe,0.021456099257885004
AATSC6se,0.015360170106679031
AATSC7dv,-0.9268756885470237
AATSC7pe,-0.031266814225690276
AATSC7se,-0.02032626343037214
AATSC8dv,-0.3805436577923348
AATSC8pe,-0.016157066326530613
AATSC8se,-0.00817977015306121
AETA_eta,0.822422536084204
ATSC0are,6.358599999999998
ATSC1are,-1.3397000000000001
ATSC2are,-0.051500000000001475
ATSC3are,-1.4349999999999996
ATSC4are,1.2620000000000002
ATSC5are,-1.0224999999999982
ATSC6are,1.2603000000000004
ATSC7are,-1.102
ATSC8are,-0.2432999999999999
BCUTZ-1h,35.000417878079716
BCUTZ-1l,5.771145556615968
BCUTc-1h,0.499383292844766
BCUTc-1l,-0.4085530475689429
BCUTd-1h,3.218708034374693
BCUTd-1l,0.9772509342231971
BCUTi-1h,14.557744147005945
BCUTi-1l,11.033274970748122
BCUTm-1h,79.9041784652467
BCUTm-1l,11.790827299955179
BCUTp-1h,3.0589768230805263
BCUTp-1l,0.7440658819661751
BCUTs-1h,7.009376553423893
BCUTs-1l,1.0434049348309513
BCUTv-1h,26.52389092784558
BCUTv-1l,14.701775822138544
BalabanJ,1.982094982608611
Diameter,9
ETA_beta,18.25
GATS1are,0.9179883448644627
GATS2are,0.8423038922737339
GATS3are,1.0701135919407239
GATS4are,0.9197601552349451
GATS5are,0.9953879288224651
GATS6are,0.7917700222747718
GATS7are,1.2628751056928924
GATS8are,1.2026668606296982
HybRatio,0.5555555555555556
Lipinski,True
LogEE_Dt,104.85408997304384
MATS1are,-0.20342582459595862
MATS2are,-0.004446656465876511
MATS3are,-0.09027144339949045
MATS4are,0.08549535577497712
MATS5are,-0.07899234135727759
MATS6are,0.12612982274543003
MATS7are,-0.1427247211280323
MATS8are,-0.05356839555877079
MAXssCH2,0.18414399092970535
MAXsssCH,-0.6918518518518526
MINssCH2,-0.3224799618921639
MINsssCH,-0.8309226190476193
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,1.754486585728936
SM1_Dzse,1.6699400308106285
SMR_VSA1,14.94991774348146
SMR_VSA2,0.0
SMR_VSA3,9.551078168738563
SMR_VSA4,0.0
SMR_VSA5,24.856655569157482
SMR_VSA6,6.606881964512918
SMR_VSA7,31.50764774884461
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,88.39643781366917
SpAD_Dzi,90.51881763905428
SpAD_Dzm,88.44027614604562
SpAD_Dzp,146.56405782921235
SpAD_Dzv,127.36288110312015
SpAbs_Dt,209.70817994608757
SpDiam_A,4.790842413372426
SpDiam_D,90.68466079147174
SpMAD_Dt,12.335775290946334
SpMax_Dt,104.85408997304384
SsssssAs,0
VE1_Dzpe,4.054351624429036
VE1_Dzse,4.055255222417823
VE2_Dzpe,0.23849127202523743
VE2_Dzse,0.23854442484810723
VE3_Dzpe,1.9304190305129985
VE3_Dzse,1.9306418768259186
VMcGowan,169.85999999999976
VR1_Dzpe,81.25131311874706
VR1_Dzse,81.18599353035881
VR2_Dzpe,4.779489006985122
VR2_Dzse,4.7756466782564
VR3_Dzpe,4.928175233602925
VR3_Dzse,4.927370989882606
mZagreb1,7.027777777777779
mZagreb2,3.7777777777777772
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.22709285714285707
AATSC1are,-0.04619655172413793
AATSC2are,-0.0010098039215686563
AATSC3are,-0.020499999999999994
AATSC4are,0.01941538461538462
AATSC5are,-0.01793859649122804
AATSC6are,0.028643181818181828
AATSC7are,-0.032411764705882355
AATSC8are,-0.012164999999999995
AETA_beta,1.0735294117647058
BCUTdv-1h,6.023727936749529
BCUTdv-1l,0.25601637479940176
BCUTpe-1h,3.497730743537601
BCUTpe-1l,2.296082027331262
BCUTse-1h,3.7095435527860428
BCUTse-1l,2.490988808792791
ETA_alpha,8.299999999999999
ETA_dBeta,-5.25
ETA_eta_B,0.3901377569199447
ETA_eta_F,12.494676221959535
ETA_eta_L,4.52111929322178
ETA_eta_R,26.475859335391004
ETA_psi_1,0.5
LabuteASA,103.79215452606691
LogEE_DzZ,44.177311060468696
LogEE_Dzi,45.339586589348706
LogEE_Dzm,44.15717051307112
LogEE_Dzp,72.70910668231296
LogEE_Dzv,63.497882576904004
PEOE_VSA1,14.94991774348146
PEOE_VSA2,14.345615352810384
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,15.929943897949348
PEOE_VSA8,12.617665194539086
PEOE_VSA9,17.183567868093633
SM1_Dzare,1.8874981743333346
SpAD_Dzpe,89.89532868795911
SpAD_Dzse,90.98797136358783
SpAbs_DzZ,86.58845462039184
SpAbs_Dzi,89.3354189901482
SpAbs_Dzm,86.61950350939847
SpAbs_Dzp,151.41358930629193
SpAbs_Dzv,129.40533294395263
SpDiam_Dt,148.45430858503175
SpMAD_DzZ,5.199790459627598
SpMAD_Dzi,5.324636331709075
SpMAD_Dzm,5.202369185061507
SpMAD_Dzp,8.621415166424256
SpMAD_Dzv,7.491934182536479
SpMax_DzZ,44.177311060468696
SpMax_Dzi,45.339586589348706
SpMax_Dzm,44.15717051307112
SpMax_Dzp,72.70910668231296
SpMax_Dzv,63.497882576904004
VE1_Dzare,4.0529817617080655
VE2_Dzare,0.23841069186518032
VE3_Dzare,1.9300810987495534
VR1_Dzare,81.35549709856666
VR2_Dzare,4.785617476386274
VR3_Dzare,4.92945665587468
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.488235294117647
AETA_dBeta,-0.3088235294117647
AETA_eta_B,0.022949279818820275
AETA_eta_F,0.7349809542329139
AETA_eta_L,0.26594819371892825
AETA_eta_R,1.5574034903171179
BCUTare-1h,3.550821743069384
BCUTare-1l,2.247536074484361
ETA_beta_s,11.75
ETA_dPsi_A,0.21399999999999997
ETA_dPsi_B,0.0
ETA_eta_BR,0.5621377569199446
ETA_eta_FL,3.5029565122313713
ETA_eta_RL,8.024075805453151
LogEE_Dzpe,45.050869437257724
LogEE_Dzse,45.59221744831219
PEOE_VSA10,12.331867558483172
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,11.24901029325548
SlogP_VSA2,38.578947698429495
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,12.64872279366088
SlogP_VSA6,20.258637455589135
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,88.32849805871487
SpAbs_Dzpe,88.3472522887865
SpAbs_Dzse,89.51449486581376
SpDiam_DzZ,66.04804093427498
SpDiam_Dzi,66.88324443275674
SpDiam_Dzm,66.03845289823045
SpDiam_Dzp,109.61163590057879
SpDiam_Dzv,96.5958644680644
SpMAD_Dzpe,5.2879605110564185
SpMAD_Dzse,5.352233609622814
SpMax_Dzpe,45.050869437257724
SpMax_Dzse,45.59221744831219
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6911764705882353
AETA_eta_BR,0.0330669268776438
AETA_eta_FL,0.20605626542537478
AETA_eta_RL,0.472004459144303
DetourIndex,876
EState_VSA1,29.684844239486956
EState_VSA2,17.50042310327134
EState_VSA3,0.0
EState_VSA4,0.0
EState_VSA5,10.763943219404432
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,20.913922418896558
EState_VSA9,9.843390348640755
ETA_beta_ns,6.5
ETA_shape_p,0.321285140562249
ETA_shape_x,0.0
ETA_shape_y,0.4096385542168675
GhoseFilter,False
LogEE_Dzare,44.275278333729986
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,86.66648519485734
SpDiam_Dzpe,66.6374752751952
SpDiam_Dzse,67.54131487151633
SpMAD_Dzare,5.195794003453816
SpMax_Dzare,44.275278333729986
TopoPSA(NO),104.55000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.3678826530612251
VSA_EState9,46.37842230410682
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.38235294117647056
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011764705882353003
FilterItLogS,-0.741351440822392
SpDiam_Dzare,65.30951904151028
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.710714285714286
ETA_epsilon_2,0.976470588235294
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.6833333333333336
ETA_epsilon_5,0.875
AETA_beta_ns_d,0.08823529411764706
ETA_dEpsilon_A,0.27193877551020396
ETA_dEpsilon_B,0.027380952380952395
ETA_dEpsilon_C,-0.24455782312925156
ETA_dEpsilon_D,0.10147058823529398
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.6470588235294118
MDEDescriptor,"0.0,0.0,0.0,0.0,0.8434326653017493,7.086836401870507,0.0,5.186076602462159,0.0,0.0,0.9939570584348825,1.0433897200488584,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,32.434723
BCUTDescriptor,"11.998841785019271,78.91851814753966,-0.39328860402425553,0.28780223349709355,4.3058132449226445,10.4730616183564"
BPolDescriptor,19.787277
TPSADescriptor,104.55000000000001
ALOGPDescriptor,"-0.018999999999999462,3.6099999999997956E-4,49.8558"
XLogPDescriptor,-0.022000000000000297
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,305.98513364
ChiPathDescriptor,"12.576985790260121,8.024075805453151,7.4442067901093685,6.304474323468633,4.850531173114937,3.5662474623961415,2.366855246676314,1.41111662332129,10.253961309146995,5.772817889644896,4.612729425443262,3.1835540116184964,2.044591395301068,1.3287033355067857,0.7027334481948756,0.392670169287055"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.27537753772002593,0.5010224357519736,0.0,0.0,0.05555555555555555,0.1051115401751122,0.14476911279525084"
AtomCountDescriptor,28
BondCountDescriptor,18
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.4122251384033513,0.0,0.44878422347333935,0.0,0.7308534362275367,0.0,0.12502387684014507,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,1,0,2,3,0,0"
ZagrebIndexDescriptor,88.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.5700000000000003
WeightedPathDescriptor,"33.80189647842204,1.9883468516718845,22.069447004405937,13.133414772719505,6.414569600521887"
FractionalPSADescriptor,0.34168326662237775
WienerNumbersDescriptor,"505.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.442412762967341,4.748547091375584,6.407255407016177,1.357520572109938,1.5139403504602114,1.7568961310150277"
FractionalCSP3Descriptor,0.5555555555555556
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,5.325443786982248,2.71280276816609"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,569.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5555555555555556
AutocorrelationDescriptorMass,"64.8503965715731,26.4761369898422,42.7023672513014,53.07920297676657,38.28196657213558"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.738497400226337,-0.36548810833124284,0.09837051005146674,-0.2715232024128998,0.2655945440686781"
EccentricConnectivityIndexDescriptor,242
AutocorrelationDescriptorPolarizability,"1048.96405198444,1227.19652061808,1717.1145780080412,1580.107743076485,1221.0184511901398"
