DLiP-ID,J0000T
AATSC4p,-0.01392409471001758
AATSC4s,-0.09189560489025726
AATSC4v,-0.4977863473702244
AATSC5Z,0.9305417814508725
AATSC5c,0.0035455340446846183
AATSC5d,0.04104575163398694
AATSC5i,0.07413747713616647
AATSC5m,4.481041949036646
AATSC5p,0.007595102998984549
AATSC5s,0.0920649153447727
AATSC5v,3.460900212886954
AATSC6Z,-0.2770137741046831
AATSC6c,-0.004001738482550161
AATSC6d,0.011999999999999997
AATSC6i,0.10608477961843453
AATSC6m,-1.2984231672990043
AATSC6p,0.018485917553235205
AATSC6s,-0.2721626874808693
AATSC6v,2.8884940315164385
AATSC7Z,0.4416528925619833
AATSC7c,0.002642719281514149
AATSC7d,-0.008571428571428579
AATSC7i,0.35111838038326965
AATSC7m,2.204080362869189
AATSC7p,0.006154833627690902
AATSC7s,0.7449608093926278
AATSC7v,-1.0039999881662325
AATSC8Z,0.2908507535245503
AATSC8c,0.00011262190652793416
AATSC8d,-0.05764705882352941
AATSC8i,-0.3272204279796047
AATSC8m,1.5284046804372555
AATSC8p,-0.024520466409130696
AATSC8s,-0.01428060687084754
AATSC8v,-2.2059607686803964
ATS0are,360.29469999999986
ATS1are,368.904
ATS2are,680.3809
ATS3are,844.637
ATS4are,950.0119
ATS5are,954.3419999999999
ATS6are,934.8199
ATS7are,862.7199999999999
ATS8are,811.3289999999997
ATSC0dv,261.70909090909083
ATSC0pe,11.579952727272719
ATSC0se,7.4303908363636335
ATSC1dv,75.08330578512394
ATSC1pe,-0.061258280991728954
ATSC1se,-0.2541465758677697
ATSC2dv,102.63570247933885
ATSC2pe,6.813317619834722
ATSC2se,4.683118906446275
ATSC3dv,12.688264462809919
ATSC3pe,-0.4627022479338938
ATSC3se,-0.5934283014875912
ATSC4dv,44.100165289256196
ATSC4pe,-1.79033576859505
ATSC4se,-1.6312692720661082
ATSC5dv,84.73652892561982
ATSC5pe,2.837413322314039
ATSC5se,1.4574117461157075
ATSC6dv,-26.533884297520643
ATSC6pe,-3.2782728925619873
ATSC6se,-2.276078790082642
ATSC7dv,75.8314049586777
ATSC7pe,6.537874876033046
ATSC7se,4.916668780165305
ATSC8dv,-2.298842975206611
ATSC8pe,1.0422005289255958
ATSC8se,0.20091211371903456
AXp-0dv,0.5659781659578678
AXp-1dv,0.3181122506758921
AXp-2dv,0.16950687622846375
AXp-3dv,0.0989619307194495
AXp-4dv,0.05744624115197313
AXp-5dv,0.032881913552194664
AXp-6dv,0.01788537531383666
AXp-7dv,0.010165176864910712
BertzCT,784.7190484863678
ECIndex,650
ETA_eta,28.3405446349791
GATS1dv,0.44163138149667636
GATS1pe,0.5808545664621884
GATS1se,0.6216778882752787
GATS2dv,0.7151644900585601
GATS2pe,0.5328715349530885
GATS2se,0.5135862339738684
GATS3dv,0.8117889753333964
GATS3pe,0.6882095716850374
GATS3se,0.6819423619783713
GATS4dv,0.8583846210430819
GATS4pe,0.9050021705407574
GATS4se,0.9092130076035451
GATS5dv,0.814555084226271
GATS5pe,0.7490856547418048
GATS5se,0.7729307297885509
GATS6dv,0.994539391413089
GATS6pe,0.9640065260118824
GATS6se,0.991870893780172
GATS7dv,0.7428095039599835
GATS7pe,0.48300419233257086
GATS7se,0.4468705677201706
GATS8dv,0.792724603388667
GATS8pe,0.58508639488318
GATS8se,0.5824060277672481
LogEE_A,4.282714888849502
LogEE_D,169.5295576979166
MATS1dv,0.27682952692276747
MATS1pe,-0.005104413551221749
MATS1se,-0.03300353340136332
MATS2dv,0.20941371202402304
MATS2pe,0.31417911603332466
MATS2se,0.3365495324225004
MATS3dv,0.01946370598454953
MATS3pe,-0.016041203386804884
MATS3se,-0.03206259866135533
MATS4dv,0.06057489458661517
MATS4pe,-0.05557749401694636
MATS4se,-0.07891966918087608
MATS5dv,0.1163919970285368
MATS5pe,0.08808198144209742
MATS5se,0.07050856338273095
MATS6dv,-0.03717521189384464
MATS6pe,-0.10380296208881805
MATS6se,-0.11231740582824165
MATS7dv,0.11383215228567464
MATS7pe,0.22180149648683017
MATS7se,0.2599524697809756
MATS8dv,-0.003552337983963907
MATS8pe,0.03639722587878558
MATS8se,0.010934986361991599
MAXaaCH,1.7884608418410728
MAXaasC,0.6390555713025949
MAXdssC,-0.42160554190812083
MAXsCH3,2.136717218608938
MAXssNH,2.6323329239103046
MAXsssN,2.367341818384838
MDEC-12,2.231705798834981
MDEC-13,0.570212857432193
MDEC-14,0.07692307692307693
MDEC-22,18.450417406601435
MDEC-23,17.361473586103184
MDEC-24,2.176983451624434
MDEC-33,2.894895043016866
MDEC-34,1.300511351021694
MDEN-23,0.5773502691896258
MDEN-33,0.25
MDEO-12,0.19999999999999996
MINaaCH,0.9512158009438851
MINaasC,-0.7909644541575804
MINdssC,-0.42160554190812083
MINsCH3,2.136717218608938
MINssNH,2.6323329239103046
MINsssN,1.6690287226001512
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,2.08312670867917
SM1_Dzm,2.029398612396364
SM1_Dzp,-9.713747986814422
SM1_Dzv,-3.39594183674846
SddssSe,0
SpAD_Dt,478.3354602881335
SpAbs_A,36.42684882858565
SpAbs_D,339.0591153958334
SpMAD_A,1.2560982354684707
SpMAD_D,11.691693634339078
SpMax_A,2.381891311144681
SpMax_D,169.5295576979166
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,48.72
TpiPC10,7.64051372142128
VAdjMat,5.954196310386875
VE1_DzZ,5.287552880820622
VE1_Dzi,5.28490335435172
VE1_Dzm,5.287948450755508
VE1_Dzp,5.280067339284482
VE1_Dzv,5.292148785046495
VE2_DzZ,0.18232940968346972
VE2_Dzi,0.18223804670178345
VE2_Dzm,0.182343050026052
VE2_Dzp,0.18207128756153387
VE2_Dzv,0.18248788913953432
VE3_DzZ,2.730066282415641
VE3_Dzi,2.7295650693644005
VE3_Dzm,2.7301410911500295
VE3_Dzp,2.7286495882816353
VE3_Dzv,2.730935097938067
VR1_DzZ,180.62966007664124
VR1_Dzi,181.06096313733724
VR1_Dzm,180.5550846429522
VR1_Dzp,182.25957273607253
VR1_Dzv,180.50740638552074
VR2_DzZ,6.228608968160043
VR2_Dzi,6.243481487494387
VR2_Dzm,6.22603740148111
VR2_Dzp,6.2848128529680185
VR2_Dzv,6.224393323638646
VR3_DzZ,6.2611595952585875
VR3_Dzi,6.263544524462984
VR3_Dzm,6.2607466462853045
VR3_Dzp,6.2701426318026
VR3_Dzv,6.260482546530313
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.12010527799234584
Xch-7dv,0.11471143757102173
Xpc-4dv,1.5858514059464868
Xpc-5dv,2.064885115801919
Xpc-6dv,2.488139570099873
Zagreb1,148.0
Zagreb2,169.0
fragCpx,149.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,31
nBondsS,45
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.550812727272725
AATS1are,6.4719999999999995
AATS2are,6.605639805825243
AATS3are,6.165233576642335
AATS4are,6.209228104575163
AATS5are,6.237529411764705
AATS6are,6.232132666666667
AATS7are,6.162285714285714
AATS8are,5.965654411764704
AATSC0dv,4.7583471074380155
AATSC0pe,0.21054459504132217
AATSC0se,0.13509801520661152
AATSC1dv,1.3172509786863849
AATSC1pe,-0.0010747066840654203
AATSC1se,-0.004458711857329292
AATSC2dv,0.9964631308673675
AATSC2pe,0.06614871475567691
AATSC2se,0.04546717384899296
AATSC3dv,0.09261506907160524
AATSC3pe,-0.0033773886710503197
AATSC3se,-0.004331593441515264
AATSC4dv,0.288236374439583
AATSC4pe,-0.011701540971209477
AATSC4se,-0.010661890667098746
AATSC5dv,0.5538335223896721
AATSC5pe,0.018545185113163654
AATSC5se,0.00952556696807652
AATSC6dv,-0.17689256198347095
AATSC6pe,-0.021855152617079914
AATSC6se,-0.015173858600550948
AATSC7dv,0.5416528925619836
AATSC7pe,0.0466991062573789
AATSC7se,0.03511906271546646
AATSC8dv,-0.016903257170636846
AATSC8pe,0.00766323918327644
AATSC8se,0.0014772949538164307
AETA_eta,0.9772601598268655
ATSC0are,12.985534545454545
ATSC1are,-0.22772489256198025
ATSC2are,8.076288033057853
ATSC3are,-0.7344024132231473
ATSC4are,-2.3929815537190122
ATSC5are,2.967411173553712
ATSC6are,-3.735654214876035
ATSC7are,7.89686115702478
ATSC8are,0.8797236694214697
BCUTZ-1h,9.01410163400252
BCUTZ-1l,5.6936162249462825
BCUTc-1h,0.5023968059576585
BCUTc-1l,-0.5360188664063734
BCUTd-1h,4.0221090713815535
BCUTd-1l,0.9778229147849817
BCUTi-1h,17.43070207182103
BCUTi-1l,10.95479474762989
BCUTm-1h,19.00560877436219
BCUTm-1l,11.705271749340293
BCUTp-1h,1.9840714534594848
BCUTp-1l,0.5269708956106471
BCUTs-1h,8.007390863995585
BCUTs-1l,1.2189531157450029
BCUTv-1h,20.890604074961985
BCUTv-1l,13.302785035865998
BalabanJ,1.586298823814923
Diameter,14
ETA_beta,31.0
GATS1are,0.5940816986816302
GATS2are,0.5198313805169791
GATS3are,0.6793731383782186
GATS4are,0.906626022071058
GATS5are,0.7422589634662831
GATS6are,0.9545540044278636
GATS7are,0.44924285180624934
GATS8are,0.5734091452794513
HybRatio,0.47619047619047616
Lipinski,False
LogEE_Dt,239.16773014406675
MATS1are,-0.016921486342004934
MATS2are,0.33210654312537435
MATS3are,-0.022704732297965886
MATS4are,-0.06624464508124583
MATS5are,0.08214651704969682
MATS6are,-0.10548197873512594
MATS7are,0.238907247201021
MATS8are,0.027397455249834494
MAXssCH2,1.0801669912504566
MAXsssCH,-0.0009213986520539841
MAXssssC,-4.4576393140463795
MINssCH2,0.27404694979843813
MINsssCH,-0.0009213986520539841
MINssssC,-4.4576393140463795
NsssssAs,0
RotRatio,0.1935483870967742
SM1_Dzpe,2.078883939280245
SM1_Dzse,1.8582785797741312
SMR_VSA1,22.382933264149628
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,44.94909782097267
SMR_VSA6,24.951057821744058
SMR_VSA7,53.98506431698015
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,282.9350751216367
SpAD_Dzi,270.7153344755303
SpAD_Dzm,282.5368658401938
SpAD_Dzp,427.727979818824
SpAD_Dzv,372.0619268158338
SpAbs_Dt,478.3354602881335
SpDiam_A,4.756885813858107
SpDiam_D,240.6375677580848
SpMAD_Dt,16.49432621683219
SpMax_Dt,239.16773014406675
SsssssAs,0
VE1_Dzpe,5.28714162296644
VE1_Dzse,5.287429137059938
VE2_Dzpe,0.18231522837815312
VE2_Dzse,0.18232514265723923
VE3_Dzpe,2.729988500905406
VE3_Dzse,2.730042879300538
VMcGowan,295.33000000000084
VR1_Dzpe,180.66780770736008
VR1_Dzse,180.65868335832653
VR2_Dzpe,6.229924403702072
VR2_Dzse,6.229609770976777
VR3_Dzpe,6.261370765467416
VR3_Dzse,6.261320260734101
mZagreb1,9.840277777777779
mZagreb2,6.38888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,51
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.23610062809917354
AATSC1are,-0.003995173553718952
AATSC2are,0.07841056342774615
AATSC3are,-0.005360601556373338
AATSC4are,-0.015640402311888967
AATSC5are,0.01939484427159289
AATSC6are,-0.0249043614325069
AATSC7are,0.056406151121605574
AATSC8are,0.006468556392804924
AETA_beta,1.0689655172413792
BCUTdv-1h,7.0140939764997245
BCUTdv-1l,0.9879376554170544
BCUTpe-1h,4.007165221917872
BCUTpe-1l,2.2425644544369985
BCUTse-1h,4.030611294521402
BCUTse-1l,2.438387144382259
ETA_alpha,13.223809523809527
ETA_dBeta,-7.0
ETA_eta_B,0.5506903537774974
ETA_eta_F,26.11229657911849
ETA_eta_L,7.672449868474462
ETA_eta_R,54.45284121409759
ETA_psi_1,0.5013540350243729
LabuteASA,168.0190165273086
LogEE_DzZ,141.53404002387256
LogEE_Dzi,135.42949919323686
LogEE_Dzm,141.33841218259334
LogEE_Dzp,212.73493979843872
LogEE_Dzv,185.6796590799774
PEOE_VSA1,19.533759002760632
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,12.990104268152233
PEOE_VSA7,56.13905661699866
PEOE_VSA8,24.818739915656675
PEOE_VSA9,18.371370893248628
SM1_Dzare,2.2991635360746345
SpAD_Dzpe,279.6992925240464
SpAD_Dzse,283.6116193564688
SpAbs_DzZ,281.16946757609287
SpAbs_Dzi,268.8544586321226
SpAbs_Dzm,280.6772280626142
SpAbs_Dzp,435.18362758369193
SpAbs_Dzv,374.7552599967033
SpDiam_Dt,327.9279437284821
SpMAD_DzZ,9.756381900746094
SpMAD_Dzi,9.335011533638976
SpMAD_Dzm,9.742650546213579
SpMAD_Dzp,14.749240683407724
SpMAD_Dzv,12.829721614339096
SpMax_DzZ,141.53404002387256
SpMax_Dzi,135.42949919323686
SpMax_Dzm,141.33841218259334
SpMax_Dzp,212.73493979843872
SpMax_Dzv,185.6796590799774
VE1_Dzare,5.286464071619186
VE2_Dzare,0.1822918645385926
VE3_Dzare,2.7298603419087963
VR1_Dzare,180.72472910443113
VR2_Dzare,6.231887210497625
VR3_Dzare,6.2616857769396725
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4559934318555009
AETA_dBeta,-0.2413793103448276
AETA_eta_B,0.018989322544051637
AETA_eta_F,0.9004240199696031
AETA_eta_L,0.264567236843947
AETA_eta_R,1.8776841797964685
BCUTare-1h,4.124542715313721
BCUTare-1l,2.19280632552009
ETA_beta_s,19.0
ETA_dPsi_A,0.21264596497562704
ETA_dPsi_B,0.0
ETA_eta_BR,0.8086903537774974
ETA_eta_FL,6.191073340121136
ETA_eta_RL,13.863523208595598
LogEE_Dzpe,139.92133191510183
LogEE_Dzse,141.86988824995075
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,41.50704402092472
SlogP_VSA3,12.72105492335605
SlogP_VSA4,0.0
SlogP_VSA5,37.50990097904009
SlogP_VSA6,47.07851634346206
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,275.2915083258464
SpAbs_Dzpe,277.8023870030395
SpAbs_Dzse,281.9103286287519
SpDiam_DzZ,201.76466106502878
SpDiam_Dzi,192.08555682055805
SpDiam_Dzm,201.571323077989
SpDiam_Dzp,303.64838035194157
SpDiam_Dzv,266.8146161742784
SpMAD_Dzpe,9.64480319048436
SpMAD_Dzse,9.779711012292028
SpMax_Dzpe,139.92133191510183
SpMax_Dzse,141.86988824995075
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6551724137931034
AETA_eta_BR,0.027885874268189566
AETA_eta_FL,0.213485287590384
AETA_eta_RL,0.478052524434331
DetourIndex,3353
EState_VSA1,17.770864521478543
EState_VSA2,18.2739835097441
EState_VSA3,5.760247418874442
EState_VSA4,51.029468223438975
EState_VSA5,12.13273413692322
EState_VSA6,23.295806863412754
EState_VSA7,0.0
EState_VSA8,17.140435534547432
EState_VSA9,4.417150937053347
ETA_beta_ns,12.0
ETA_shape_p,0.1278357940223262
ETA_shape_x,0.03781058696435001
ETA_shape_y,0.24954987396471007
GhoseFilter,True
LogEE_Dzare,137.72503566416717
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,273.2029659032444
SpDiam_Dzpe,199.34378599917395
SpDiam_Dzse,202.22138793121957
SpMAD_Dzare,9.492810631925737
SpMax_Dzare,137.72503566416717
TopoPSA(NO),48.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,44.29583364915842
VSA_EState9,32.45416635084158
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.41379310344827586
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04400656814449908
FilterItLogS,-5.300928887066753
SpDiam_Dzare,196.06955095928555
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.621385281385281
ETA_epsilon_2,0.9095238095238092
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5719413919413912
ETA_epsilon_5,0.8892063492063489
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.1816262452407031
ETA_dEpsilon_B,0.04944388944388989
ETA_dEpsilon_C,-0.1321823557968132
ETA_dEpsilon_D,0.02031746031746029
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7241379310344828
MDEDescriptor,"0.0,2.231705798834981,0.570212857432193,0.07692307692307693,18.450417406601435,17.361473586103184,2.176983451624434,2.894895043016866,1.300511351021694,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.25"
APolDescriptor,60.87161799999998
BCUTDescriptor,"11.994290674858286,19.000416086666387,-0.33286019187124405,0.41676850106991625,3.6021853637695305,10.940316497753706"
BPolDescriptor,39.52638199999999
TPSADescriptor,48.72
ALOGPDescriptor,"2.2594000000000016,5.1048883600000075,99.15680000000002"
XLogPDescriptor,3.567
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,409.19771194
ChiPathDescriptor,"20.855160383312143,13.8635232085956,12.928086354615584,9.717651987670232,7.825861954192787,5.891363111127209,3.843379544818476,3.076584901213384,16.413366812778165,9.861479770952656,7.288795677823943,5.146020397411372,3.67655943372628,2.466143516414602,1.3950592744792598,0.9351962715717855"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2687287392826324,0.2665558843957724,0.0,0.0,0.039283710065919304,0.12010527799234583,0.11471143757102173"
AtomCountDescriptor,55
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.6611870973277765,0.2886751345948129,0.5972791285011342,0.14433756729740646,0.8082842867589501,0.01349873117890097,0.0999917319855478,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,8,1,6,4,0,0"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"58.426649327396824,2.0147120457723044,22.73380456024508,5.603788192307389,9.987638989817693"
FractionalPSADescriptor,0.11906224931957522
WienerNumbersDescriptor,"2365.0,41.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.454667720926213,6.177901105778857,7.99198441211311,1.5858514059464872,2.06488511580192,2.243964321169474"
FractionalCSP3Descriptor,0.47619047619047616
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,0,7,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.039480800432667,7.0"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2437.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.47619047619047616
AutocorrelationDescriptorMass,"36.13501139203928,35.07108673141673,53.04412264395437,47.702267529419665,48.670972208979336"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7133490725940851,-0.49176339119760437,0.18536655106447164,0.017511146995144465,-0.12000923775460386"
EccentricConnectivityIndexDescriptor,650
AutocorrelationDescriptorPolarizability,"1734.1046887914954,1998.8572002745423,2696.768268703597,2684.3598736962704,2587.712414286988"
