DLiP-ID,P000HH
AATSC4m,-2.656664049019604
AATSC4p,-0.001929359636815312
AATSC4s,-0.025895070753348737
AATSC4v,-3.193271796111817
AATSC5Z,-0.6269568887991636
AATSC5c,0.0015468704014421687
AATSC5d,-0.0018123589112999476
AATSC5i,0.03997231008588865
AATSC5m,-2.7891179999999993
AATSC5p,0.01731602441536492
AATSC5s,-0.23719433629642428
AATSC5v,0.9895592400952413
AATSC6Z,-0.9207472000325224
AATSC6c,-0.0011178907905380396
AATSC6d,-0.09872045043396958
AATSC6i,-0.11020175892786103
AATSC6m,-4.210809752688171
AATSC6p,-0.01492755548139629
AATSC6s,-0.13437916679876066
AATSC6v,-4.205535367356506
AATSC7Z,-1.8757035746904274
AATSC7c,-0.00235961063993434
AATSC7d,-0.08232089377880676
AATSC7i,-0.23162573968291203
AATSC7m,-8.55596029213483
AATSC7p,-0.04926415060553848
AATSC7s,-0.0393205308779788
AATSC7v,-9.186128530684673
AATSC8Z,-0.43662449711599066
AATSC8c,0.004383463808298016
AATSC8d,-0.04638650574378363
AATSC8i,-0.2599308839008253
AATSC8m,-2.3436680512820485
AATSC8p,-0.08405649683151409
AATSC8s,-0.04408334319038188
AATSC8v,-7.798411422233123
ATS0are,293.5884999999999
ATS1are,315.975
ATS2are,551.1240000000001
ATS3are,662.1350000000001
ATS4are,652.1130000000003
ATS5are,643.2668000000001
ATS6are,571.03
ATS7are,551.4800000000001
ATS8are,483.40500000000014
ATSC0dv,205.30434782608694
ATSC0pe,6.467643478260866
ATSC0se,4.705833152173911
ATSC1dv,66.18063432052097
ATSC1pe,0.13840151228733427
ATSC1se,-0.18197642296786415
ATSC2dv,35.14051669817267
ATSC2pe,-0.13070642722117187
ATSC2se,-0.2021225855387524
ATSC3dv,-26.084226002940554
ATSC3pe,-1.1166069943289223
ATSC3se,-0.8973802570888472
ATSC4dv,-41.003360638521315
ATSC4pe,-0.8521311909262748
ATSC4se,-0.587566467863894
ATSC5dv,-65.77084646082754
ATSC5pe,-1.69950170132325
ATSC5se,-1.036451579867674
ATSC6dv,-58.56941818945599
ATSC6pe,-1.2170009451795838
ATSC6se,-0.9285966337429109
ATSC7dv,-24.09367779878177
ATSC7pe,-0.36836238185255177
ATSC7se,-0.227229229206049
ATSC8dv,13.30035706784289
ATSC8pe,1.3578958412098305
ATSC8se,1.5088022854442336
AXp-0dv,0.5819568681585688
AXp-1dv,0.32355623555423324
AXp-2dv,0.16746208617457467
AXp-3dv,0.09372597322845708
AXp-4dv,0.05171166874102731
AXp-5dv,0.027207654767689587
AXp-6dv,0.014604136585582725
AXp-7dv,0.008098031477283668
BertzCT,1015.0232616525731
ECIndex,666
ETA_eta,22.73966870800853
GATS1dv,0.466455324188125
GATS1pe,0.6664068059935844
GATS1se,0.7550033719996794
GATS2dv,0.8841966265540523
GATS2pe,0.9796622067449988
GATS2se,1.0187546262457188
GATS3dv,1.0763804043267193
GATS3pe,1.0927554848022996
GATS3se,1.1144719272260915
GATS4dv,1.0792203370123992
GATS4pe,1.0908464429226805
GATS4se,1.1299136259311844
GATS5dv,1.1433416398350214
GATS5pe,1.1190804086718682
GATS5se,1.1154195869543233
GATS6dv,1.0577006280371448
GATS6pe,0.8986820096448179
GATS6se,0.893543583071267
GATS7dv,1.0016644537403214
GATS7pe,0.9130511515811959
GATS7se,0.905621786892539
GATS8dv,0.9021940399005202
GATS8pe,0.8186952270872023
GATS8se,0.7530382589550833
LogEE_A,4.2372298772861345
LogEE_D,149.93194602489058
MATS1dv,0.30261784228021327
MATS1pe,0.02008891658101971
MATS1se,-0.036302819031705645
MATS2dv,0.092629410934217
MATS2pe,-0.010936787595746136
MATS2se,-0.02324434036032484
MATS3dv,-0.056195857180609404
MATS3pe,-0.07636225845415003
MATS3se,-0.08434599736118799
MATS4dv,-0.09006975184068639
MATS4pe,-0.05941800285447424
MATS4se,-0.056309041890503654
MATS5dv,-0.14307240957541345
MATS5pe,-0.11735352487585796
MATS5se,-0.09836330212481284
MATS6dv,-0.14110670356656885
MATS6pe,-0.09307214579449237
MATS6se,-0.09760351610408265
MATS7dv,-0.06065586166381393
MATS7pe,-0.029437235728366876
MATS7se,-0.024957179082939675
MATS8dv,0.03820571948483851
MATS8pe,0.12381795171373809
MATS8se,0.18908585308005638
MAXaaCH,1.9147147423784328
MAXaaaC,0.5939617376003561
MAXaasC,0.8857184849248343
MAXdssC,-0.3468867671252782
MAXsCH3,1.7756233712680305
MAXsssN,2.0234517736285413
MDEC-12,1.5033026004395327
MDEC-13,1.1092778545564093
MDEC-22,11.262864296774781
MDEC-23,22.251447118321014
MDEC-33,9.15445667108942
MDEO-11,0.09999999999999998
MDEO-12,0.9637129376384201
MDEO-22,0.3730669759795744
MINaaCH,1.5533591810359486
MINaaaC,0.5813671842193668
MINaasC,0.4959199758875086
MINdssC,-0.3468867671252782
MINsCH3,1.7756233712680305
MINsssN,2.0234517736285413
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.017857142857143
SM1_Dzi,1.0040200195793616
SM1_Dzm,2.014186776408595
SM1_Dzp,-5.505515208843095
SM1_Dzv,-2.156718143362089
SddssSe,0
SpAD_Dt,549.4777050178445
SpAbs_A,35.75637064299593
SpAbs_D,299.86389204978127
SpMAD_A,1.3243100238146641
SpMAD_D,11.10607007591782
SpMax_A,2.4996195300205493
SpMax_D,149.93194602489058
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,97.22
TpiPC10,9.41474411225487
VAdjMat,5.906890595608519
VE1_DzZ,5.082129818422793
VE1_Dzi,5.085826672502015
VE1_Dzm,5.0820937134987165
VE1_Dzp,5.0336312573995405
VE1_Dzv,5.059728994827129
VE2_DzZ,0.18822703031195528
VE2_Dzi,0.18836395083340796
VE2_Dzm,0.18822569309254505
VE2_Dzp,0.18643078731109408
VE2_Dzv,0.18739737017878255
VE3_DzZ,2.618982202332642
VE3_Dzi,2.619709360094463
VE3_Dzm,2.618975098017401
VE3_Dzp,2.6093934166232104
VE3_Dzv,2.6145646965407994
VR1_DzZ,170.3264846799804
VR1_Dzi,170.063663303632
VR1_Dzm,170.3298132147743
VR1_Dzp,174.89329021447523
VR1_Dzv,172.52058422999548
VR2_DzZ,6.308388321480756
VR2_Dzi,6.298654196430816
VR2_Dzm,6.308511600547196
VR2_Dzp,6.477529267202787
VR2_Dzv,6.3896512677776105
VR3_DzZ,6.1309688663793045
VR3_Dzi,6.129424629978024
VR3_Dzm,6.130988408274256
VR3_Dzp,6.157427790745339
VR3_Dzv,6.143768331232113
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08838834764831845
Xch-6dv,0.2126254549839314
Xch-7dv,0.2594220113421953
Xpc-4dv,1.7385891352513863
Xpc-5dv,2.4657258103275246
Xpc-6dv,3.109680027629756
Zagreb1,144.0
Zagreb2,172.0
fragCpx,198.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,30
nBondsS,31
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.382358695652171
AATS1are,6.448469387755103
AATS2are,6.483811764705884
AATS3are,6.366682692307693
AATS4are,6.3932647058823555
AATS5are,6.245308737864079
AATS6are,6.14010752688172
AATS7are,6.196404494382024
AATS8are,6.197500000000002
AATSC0dv,4.463137996219281
AATSC0pe,0.14060094517958405
AATSC0se,0.10230072069943284
AATSC1dv,1.3506251902147135
AATSC1pe,0.0028245206589251892
AATSC1se,-0.0037138045503645745
AATSC2dv,0.4134178435079137
AATSC2pe,-0.0015377226731902573
AATSC2se,-0.002377912771044146
AATSC3dv,-0.25080986541288997
AATSC3pe,-0.010736605714701176
AATSC3se,-0.008628656318161992
AATSC4dv,-0.40199373175020897
AATSC4pe,-0.008354227362022302
AATSC4se,-0.005760455567293078
AATSC5dv,-0.6385519073866751
AATSC5pe,-0.016500016517701457
AATSC5se,-0.010062636697744409
AATSC6dv,-0.6297786902092042
AATSC6pe,-0.013086031668597675
AATSC6se,-0.009984910040246354
AATSC7dv,-0.27071548088518843
AATSC7pe,-0.004138903166882604
AATSC7se,-0.002553137406809539
AATSC8dv,0.17051739830567808
AATSC8pe,0.017408921041151673
AATSC8se,0.01934361904415684
AETA_eta,0.8422099521484641
ATSC0are,7.0377152173913
ATSC1are,0.01690335538752301
ATSC2are,-0.1414237712665412
ATSC3are,-1.6404257088846892
ATSC4are,-0.7847750472589796
ATSC5are,-1.754336247637051
ATSC6are,-1.2582416351606802
ATSC7are,-0.1760816162570882
ATSC8are,1.4222024574669185
BCUTZ-1h,16.004504142709166
BCUTZ-1l,5.681240973853664
BCUTc-1h,0.4798859770008343
BCUTc-1l,-0.5139845008883325
BCUTd-1h,3.2762264377202572
BCUTd-1l,0.9771295758467984
BCUTi-1h,14.543312085796263
BCUTi-1l,10.311044972809842
BCUTm-1h,32.06224621569518
BCUTm-1l,11.692818572885123
BCUTp-1h,2.9365679698246123
BCUTp-1l,0.7413299285568961
BCUTs-1h,7.009364566057985
BCUTs-1l,0.6097124141849987
BCUTv-1h,24.440725752061653
BCUTv-1l,14.70043010076601
BalabanJ,1.352435250651762
Diameter,15
ETA_beta,33.25
GATS1are,0.6976050844221553
GATS2are,0.9988218210422825
GATS3are,1.130763342760721
GATS4are,1.0971276643509316
GATS5are,1.1167704138553713
GATS6are,0.8863316868215322
GATS7are,0.8935532114410955
GATS8are,0.8193450757204311
HybRatio,0.3
Lipinski,True
LogEE_Dt,274.73885250892226
MATS1are,0.0022547738275725303
MATS2are,-0.010875009151006011
MATS3are,-0.10309779342960518
MATS4are,-0.05028878657851738
MATS5are,-0.11132732008489502
MATS6are,-0.0884315517724301
MATS7are,-0.012931537154753585
MATS8are,0.1191771415438991
MAXssCH2,0.6965816157347541
MINssCH2,0.3385184584368386
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.466416768665851
SM1_Dzse,1.4540930983663969
SMR_VSA1,18.685414028725265
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,37.81006843621439
SMR_VSA7,51.49867718044332
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,218.7760873175454
SpAD_Dzi,222.98708430610077
SpAD_Dzm,218.8313178135175
SpAD_Dzp,320.5348154425309
SpAD_Dzv,276.27931873782086
SpAbs_Dt,549.4777050178445
SpDiam_A,4.911532454737481
SpDiam_D,223.92471940032613
SpMAD_Dt,20.35102611177202
SpMax_Dt,274.73885250892226
SsssssAs,0
VE1_Dzpe,5.087772422294508
VE1_Dzse,5.086945520210834
VE2_Dzpe,0.18843601564053733
VE2_Dzse,0.18840538963743828
VE3_Dzpe,2.620091869725143
VE3_Dzse,2.6199293291829546
VMcGowan,270.5000000000003
VR1_Dzpe,169.91739996196813
VR1_Dzse,169.9874452286358
VR2_Dzpe,6.293237035628449
VR2_Dzse,6.295831304764289
VR3_Dzpe,6.128564209404698
VR3_Dzse,6.128976355737122
mZagreb1,7.75
mZagreb2,6.000000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,41
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15299380907372392
AATSC1are,0.0003449664364800614
AATSC2are,-0.0016638090737240141
AATSC3are,-0.015773324123891243
AATSC4are,-0.007693873012342938
AATSC5are,-0.017032390753757776
AATSC6are,-0.013529479947964303
AATSC7are,-0.001978445126484137
AATSC8are,0.01823336483931947
AETA_beta,1.2314814814814814
BCUTdv-1h,6.029389317025256
BCUTdv-1l,0.6503299666358319
BCUTpe-1h,3.5026145136266265
BCUTpe-1l,2.2293039522134417
BCUTse-1h,3.7154965630324504
BCUTse-1l,2.425644239545498
ETA_alpha,12.9
ETA_dBeta,-2.25
ETA_eta_B,0.24517846677707666
ETA_eta_F,24.830645378280572
ETA_eta_L,6.645313970814623
ETA_eta_R,47.5703140862891
ETA_psi_1,0.5512820512820515
LabuteASA,159.4740739282684
LogEE_DzZ,109.24111444548426
LogEE_Dzi,111.44826313136765
LogEE_Dzm,109.26815905606422
LogEE_Dzp,159.26771849152942
LogEE_Dzv,137.89861294101618
PEOE_VSA1,18.790786575503923
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,11.336785877934737
PEOE_VSA6,12.13273413692322
PEOE_VSA7,24.619922828310838
PEOE_VSA8,30.099394142449672
PEOE_VSA9,25.38409738523575
SM1_Dzare,1.589649017079999
SpAD_Dzpe,219.95680768921875
SpAD_Dzse,221.16108011616095
SpAbs_DzZ,217.33770028862875
SpAbs_Dzi,222.20567121526193
SpAbs_Dzm,217.39521966636883
SpAbs_Dzp,324.096081861391
SpAbs_Dzv,277.95394402539443
SpDiam_Dt,382.4156038110388
SpMAD_DzZ,8.102818048797978
SpMAD_Dzi,8.258780900225954
SpMAD_Dzm,8.10486362272287
SpMAD_Dzp,11.871659831204848
SpMAD_Dzv,10.232567360660031
SpMax_DzZ,109.24111444548426
SpMax_Dzi,111.44826313136765
SpMax_Dzm,109.26815905606422
SpMax_Dzp,159.26771849152942
SpMax_Dzv,137.89861294101618
VE1_Dzare,5.089082926216883
VE2_Dzare,0.1884845528228475
VE3_Dzare,2.620349415673226
VR1_Dzare,169.7998013307752
VR2_Dzare,6.288881530769452
VR3_Dzare,6.127871876867855
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4777777777777778
AETA_dBeta,-0.08333333333333333
AETA_eta_B,0.009080683954706544
AETA_eta_F,0.91965353252891
AETA_eta_L,0.24612273965980086
AETA_eta_R,1.7618634846773742
BCUTare-1h,3.5563895696766306
BCUTare-1l,2.1785187886571937
ETA_beta_s,17.75
ETA_dPsi_A,0.16271794871794842
ETA_dPsi_B,0.0
ETA_eta_BR,0.5891784667770766
ETA_eta_FL,6.523721124781396
ETA_eta_RL,13.16903509559602
LogEE_Dzpe,109.9589392100138
LogEE_Dzse,110.57760815118095
PEOE_VSA10,4.699919916469101
PEOE_VSA11,11.467202343503251
PEOE_VSA12,5.428790391900541
PEOE_VSA13,0.0
SlogP_VSA1,10.32870012275102
SlogP_VSA2,38.87946399331575
SlogP_VSA3,9.473725907600098
SlogP_VSA4,0.0
SlogP_VSA5,17.28172587545944
SlogP_VSA6,44.92358623389913
SlogP_VSA7,0.0
SlogP_VSA8,21.409843041505333
SlogP_VSA9,0.0
SpAD_Dzare,217.54760330185425
SpAbs_Dzpe,218.8162613135898
SpAbs_Dzse,220.03011881743154
SpDiam_DzZ,162.82909328028714
SpDiam_Dzi,165.7280086799043
SpDiam_Dzm,162.86592570323157
SpDiam_Dzp,233.44154990621024
SpDiam_Dzv,202.5450302949469
SpMAD_Dzpe,8.146548432934027
SpMAD_Dzse,8.19115111541337
SpMax_Dzpe,109.9589392100138
SpMax_Dzse,110.57760815118095
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6574074074074074
AETA_eta_BR,0.021821424695447282
AETA_eta_FL,0.2416193009178295
AETA_eta_RL,0.4877420405776303
DetourIndex,3647
EState_VSA1,0.0
EState_VSA2,11.39809567985239
EState_VSA3,54.64073245703325
EState_VSA4,11.126902983393991
EState_VSA5,11.336785877934737
EState_VSA6,25.122838405075452
EState_VSA7,22.412706638239612
EState_VSA8,0.0
EState_VSA9,13.890876844653445
ETA_beta_ns,15.5
ETA_shape_p,0.0904392764857881
ETA_shape_x,0.0
ETA_shape_y,0.34108527131782945
GhoseFilter,True
LogEE_Dzare,108.73796857844104
SlogP_VSA10,5.884182201861009
SlogP_VSA11,0.0
SpAbs_Dzare,216.31120962190317
SpDiam_Dzpe,163.54394979816954
SpDiam_Dzse,164.3942950024114
SpMAD_Dzare,8.057318640809417
SpMax_Dzare,108.73796857844104
TopoPSA(NO),68.98
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.113071691065468
VSA_EState9,55.685299688286726
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5740740740740741
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02222222222222221
FilterItLogS,-5.090609621041296
SpDiam_Dzare,161.88325712421565
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6326086956521739
ETA_epsilon_2,0.8666666666666663
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5637931034482759
ETA_epsilon_5,0.8666666666666663
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.18860869565217375
ETA_dEpsilon_B,0.06881559220389799
ETA_dEpsilon_C,-0.11979310344827576
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.7777777777777778
MDEDescriptor,"0.0,1.5033026004395327,1.1092778545564093,0.0,11.262864296774781,22.251447118321014,0.0,9.15445667108942,0.0,0.0,0.09999999999999998,0.9637129376384201,0.3730669759795744,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,55.87906699999997
BCUTDescriptor,"11.850000000000012,31.97207237255767,-0.378098703891256,0.2933119743445014,4.644192780889658,11.57576739999742"
BPolDescriptor,32.694933
TPSADescriptor,97.22
ALOGPDescriptor,"3.6716000000000006,13.480646560000004,99.38789999999999"
XLogPDescriptor,4.752
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,385.09839386
ChiPathDescriptor,"18.802754140504845,13.169035095596021,11.616591125415697,10.200817946434691,8.69376636926007,6.83193749385922,4.948355035379814,3.8729351725750174,15.712835440281358,9.706687066627,7.033407619332136,5.436106447250512,3.9817984930591033,2.666350167233579,1.6648715707564314,1.1175283438651467"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4201034543599429,0.6374727364013006,0.0,0.0,0.08838834764831843,0.21262545498393137,0.2594220113421953"
AtomCountDescriptor,46
BondCountDescriptor,30
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.5463194779215614,0.0,0.47656200125111714,0.0,0.7080598538573095,0.0,0.14636324703893114,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,3,6,0,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"55.733993239173,2.0642219718212225,20.78781159678422,14.178765095722097,3.471556194970634"
FractionalPSADescriptor,0.25245496099197884
WienerNumbersDescriptor,"1941.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.203332825208735,6.808608955774655,9.281858908776211,1.7385891352513858,2.465725810327524,2.7641107236848717"
FractionalCSP3Descriptor,0.3
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,6,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,9.212018140589569,4.451843043995244"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1699.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3
AutocorrelationDescriptorMass,"37.36007851743122,36.49485202570782,52.15675181713346,57.32329850142874,51.654753838218156"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.7909071425053663,-0.4275483628485023,-0.0037037169860196996,-0.04814384847135974,0.05286213513892862"
EccentricConnectivityIndexDescriptor,666
AutocorrelationDescriptorPolarizability,"2009.2618082674744,2406.530306096569,3459.620759685752,3480.1686680538487,3168.014419797952"
