DLiP-ID,P0002H
AATSC4p,0.003262958085901089
AATSC4s,0.016261442385378154
AATSC4v,1.757274264821913
AATSC5Z,0.30145430756843805
AATSC5c,-0.002100840082416519
AATSC5d,-0.00014257917337628692
AATSC5i,0.04385198354997069
AATSC5m,1.4831128470125456
AATSC5p,0.011621148300200872
AATSC5s,-0.020198774471431983
AATSC5v,3.328461179391817
AATSC6Z,-0.6170989229024944
AATSC6c,0.001547657644700075
AATSC6d,0.00024014235323756893
AATSC6i,0.014269812591153244
AATSC6m,-2.92776381183469
AATSC6p,-0.003091531744285948
AATSC6s,-0.10282535242749363
AATSC6v,-2.86365225976716
AATSC7Z,-0.4612493257820929
AATSC7c,-0.0013420350011237002
AATSC7d,-0.04724956550401537
AATSC7i,0.22298653221771997
AATSC7m,-2.125573193285165
AATSC7p,0.015509890483184444
AATSC7s,-0.031832046180597165
AATSC7v,0.9425015512385324
AATSC8Z,-0.4234975337487019
AATSC8c,-3.545666270881673e-05
AATSC8d,-0.10879809911157265
AATSC8i,-0.14402248273579102
AATSC8m,-2.058853384563936
AATSC8p,-0.022244938130308405
AATSC8s,0.031088184809398355
AATSC8v,-4.281310430040052
ATS0are,422.87940000000015
ATS1are,473.9579
ATS2are,854.515
ATS3are,1143.2426999999996
ATS4are,1366.1217000000001
ATS5are,1232.9369000000002
ATS6are,1188.6678000000002
ATS7are,1220.6448000000003
ATS8are,1238.7600000000004
ATSC0dv,235.94444444444449
ATSC0pe,5.609999999999996
ATSC0se,2.844813277777776
ATSC1dv,100.05864197530869
ATSC1pe,0.6440111111111109
ATSC1se,0.20999948456790357
ATSC2dv,12.330246913580257
ATSC2pe,0.375188888888888
ATSC2se,0.007110959876546724
ATSC3dv,-51.74228395061728
ATSC3pe,-1.5205222222222186
ATSC3se,-0.18655803858024292
ATSC4dv,26.126543209876527
ATSC4pe,0.930022222222221
ATSC4se,0.2544094783950616
ATSC5dv,-34.090277777777764
ATSC5pe,-0.7512666666666675
ATSC5se,-0.8253556736111072
ATSC6dv,-93.20987654320986
ATSC6pe,-0.8645555555555529
ATSC6se,-0.04780547839505575
ATSC7dv,-74.42438271604937
ATSC7pe,-1.8577111111111095
ATSC7se,-0.7500860447530833
ATSC8dv,-32.112654320987644
ATSC8pe,-0.6627222222222217
ATSC8se,-0.3349280756172843
AXp-0dv,0.612711905638725
AXp-1dv,0.3295196777039247
AXp-2dv,0.1969201085751503
AXp-3dv,0.10263471415383614
AXp-4dv,0.05607334852659915
AXp-5dv,0.032795689672095445
AXp-6dv,0.017966458743399874
AXp-7dv,0.009765901050516439
BertzCT,1187.1680028697886
ECIndex,994
ETA_eta,38.7396258173268
GATS1dv,0.5622420779993307
GATS1pe,0.8003319964349377
GATS1se,0.8190861417094971
GATS2dv,1.1133976924888154
GATS2pe,1.0097928444104918
GATS2se,1.0382660442581617
GATS3dv,1.0928085459705301
GATS3pe,1.1568190730837786
GATS3se,1.1086557691741576
GATS4dv,1.002210932542612
GATS4pe,1.0061363258708722
GATS4se,1.0462750612461054
GATS5dv,1.232020556710107
GATS5pe,1.340759556347792
GATS5se,1.543752222882832
GATS6dv,1.3548999774150299
GATS6pe,1.4704366291971336
GATS6se,1.7072733223884808
GATS7dv,1.2248543232115872
GATS7pe,1.2820591263866534
GATS7se,1.369116250195908
GATS8dv,0.977281379489425
GATS8pe,0.910132898528995
GATS8se,0.8758228842490962
LogEE_A,4.501291394401004
LogEE_D,230.76926141180448
MATS1dv,0.40175727758293794
MATS1pe,0.10875504268693126
MATS1se,0.06993319444584724
MATS2dv,0.0268761142318948
MATS2pe,0.03439470333587975
MATS2se,0.0012855202511651662
MATS3dv,-0.0831026235237257
MATS3pe,-0.1027090721456045
MATS3se,-0.024850726875473583
MATS4dv,0.033782570348760615
MATS4pe,0.05057675458473063
MATS4se,0.027283495771789828
MATS5dv,-0.05025542326552755
MATS5pe,-0.046579348471931674
MATS5se,-0.10091355961462892
MATS6dv,-0.14512044516417344
MATS6pe,-0.05661173560333212
MATS6se,-0.006173057571933311
MATS7dv,-0.11024801058885651
MATS7pe,-0.11573923126178978
MATS7se,-0.09215578339439186
MATS8dv,-0.0457915317904447
MATS8pe,-0.03974544788178652
MATS8se,-0.0396110642467615
MAXaaCH,2.130545826227644
MAXaasC,1.2271648049703676
MAXaasN,2.011009308235589
MAXdssC,0.17077034517510725
MAXsCH3,2.2376476827211857
MAXsssN,2.362179521499958
MDEC-11,0.7782717162260107
MDEC-12,8.317543739650509
MDEC-13,5.630411415477007
MDEC-14,1.3059884114512208
MDEC-22,18.347902168690563
MDEC-23,24.725016701709773
MDEC-24,2.7921063034727513
MDEC-33,5.726506367614304
MDEC-34,2.0201727757868495
MDEN-22,0.3661567333410855
MDEN-23,2.0661909135075285
MDEN-33,0.7937005259840998
MINaaCH,1.8977870736751439
MINaasC,0.9986789255006804
MINaasN,2.011009308235589
MINdssC,0.17077034517510725
MINsCH3,2.0628396606476858
MINsssN,2.003582818930041
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1071428571428574
SM1_Dzi,1.5246316986241881
SM1_Dzm,1.104266649991819
SM1_Dzp,-4.19138517343006
SM1_Dzv,-2.3149422475185983
SddssSe,0
SpAD_Dt,858.0867485011013
SpAbs_A,45.14936448126324
SpAbs_D,461.53852282360936
SpMAD_A,1.2899818423218068
SpMAD_D,13.186814937817404
SpMax_A,2.539232648563918
SpMax_D,230.76926141180448
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.87
TpiPC10,8.593676687990554
VAdjMat,6.285402218862249
VE1_DzZ,5.824098660682035
VE1_Dzi,5.8212907070163835
VE1_Dzm,5.824112963727268
VE1_Dzp,5.838566542737374
VE1_Dzv,5.835585531833666
VE2_DzZ,0.16640281887662955
VE2_Dzi,0.16632259162903953
VE2_Dzm,0.1664032275350648
VE2_Dzp,0.16681618693535355
VE2_Dzv,0.1667310151952476
VE3_DzZ,3.014767219610627
VE3_Dzi,3.0142849766161834
VE3_Dzm,3.014769675446028
VE3_Dzp,3.0172482801957687
VE3_Dzv,3.0167375774141947
VR1_DzZ,247.21721626528893
VR1_Dzi,247.6944686523145
VR1_Dzm,247.2153437918785
VR1_Dzp,245.0641905226863
VR1_Dzv,245.4814905226297
VR2_DzZ,7.063349036151112
VR2_Dzi,7.076984818637557
VR2_Dzm,7.063295536910815
VR2_Dzp,7.001834014933894
VR2_Dzv,7.013756872075135
VR3_DzZ,6.763030336739917
VR3_Dzi,6.764958973906927
VR3_Dzm,6.763022762508115
VR3_Dzp,6.7542831468569435
VR3_Dzv,6.755984517867757
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07286180408543808
Xch-6dv,0.30478182514886104
Xch-7dv,0.467928828654837
Xpc-4dv,3.3771064502234167
Xpc-5dv,4.670736741807469
Xpc-6dv,6.206190691735595
Zagreb1,192.0
Zagreb2,227.0
fragCpx,331.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,39
nBondsS,58
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,5.873325000000002
AATS1are,6.2362881578947365
AATS2are,6.1036785714285715
AATS3are,6.017066842105261
AATS4are,5.788651271186441
AATS5are,5.956216908212562
AATS6are,6.064631632653062
AATS7are,5.925460194174758
AATS8are,5.788598130841123
AATSC0dv,3.277006172839507
AATSC0pe,0.0779166666666666
AATSC0se,0.039511295524691334
AATSC1dv,1.3165610786224828
AATSC1pe,0.008473830409356722
AATSC1se,0.002763151112735573
AATSC2dv,0.08807319223985899
AATSC2pe,0.002679920634920629
AATSC2se,5.079257054676231e-05
AATSC3dv,-0.27232781026640673
AATSC3pe,-0.008002748538011677
AATSC3se,-0.000981884413580226
AATSC4dv,0.11070569156727342
AATSC4pe,0.003940772128060258
AATSC4se,0.0010780062643858544
AATSC5dv,-0.16468733225979595
AATSC5pe,-0.003629307568438007
AATSC5se,-0.00398722547638216
AATSC6dv,-0.47556059460821354
AATSC6pe,-0.0044109977324262905
AATSC6se,-0.00024390550201559057
AATSC7dv,-0.3612834112429581
AATSC7pe,-0.009018015102481115
AATSC7se,-0.0036411943920052585
AATSC8dv,-0.15005913234106377
AATSC8pe,-0.003096832814122531
AATSC8se,-0.0015650844655013287
AETA_eta,1.1068464519236227
ATSC0are,5.6596444444444405
ATSC1are,0.599047530864202
ATSC2are,0.17043580246914236
ATSC3are,-1.07317839506172
ATSC4are,0.8040987654320978
ATSC5are,-1.1616805555555496
ATSC6are,-0.5347487654320896
ATSC7are,-1.7720660493827098
ATSC8are,-0.6812765432098762
BCUTZ-1h,8.02203518071633
BCUTZ-1l,5.693263237325975
BCUTc-1h,0.4698399883578133
BCUTc-1l,-0.43409779798761494
BCUTd-1h,4.023238300154448
BCUTd-1l,0.9778766192761621
BCUTi-1h,14.692373724165895
BCUTi-1l,10.95383009338914
BCUTm-1h,16.01006853995264
BCUTm-1l,11.704458131035238
BCUTp-1h,1.990432081776341
BCUTp-1l,0.7518183771321691
BCUTs-1h,7.008272308582781
BCUTs-1l,1.1672249722795498
BCUTv-1h,20.895697641705667
BCUTv-1l,14.702705537873609
BalabanJ,1.2182543354070479
Diameter,17
ETA_beta,40.5
GATS1are,0.8160412433694922
GATS2are,1.05047891280399
GATS3are,1.1462261799761768
GATS4are,1.0230572452163385
GATS5are,1.4163499627500884
GATS6are,1.5202920580012882
GATS7are,1.3073672830889012
GATS8are,0.894036339810213
HybRatio,0.4642857142857143
Lipinski,True
LogEE_Dt,429.0433742505506
MATS1are,0.10027462308297092
MATS2are,0.015487315373449386
MATS3are,-0.07185577338770222
MATS4are,0.0433451729747385
MATS5are,-0.07139367249986824
MATS6are,-0.03470859767317842
MATS7are,-0.10943494721728612
MATS8are,-0.04049981233845659
MAXssCH2,0.9727957521627567
MAXssNH2,2.386700918212913
MAXsssCH,0.47443322624969086
MAXssssC,-0.11287044943092028
MINssCH2,0.4255544025078657
MINssNH2,2.386700918212913
MINsssCH,0.2737178633768844
MINssssC,-0.11287044943092028
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.225826193390453
SM1_Dzse,1.090072758891449
SMR_VSA1,10.111325788078153
SMR_VSA2,0.0
SMR_VSA3,19.66437299524391
SMR_VSA4,0.0
SMR_VSA5,58.15919895529379
SMR_VSA6,31.07893535450078
SMR_VSA7,77.37301559554834
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,383.7708935490824
SpAD_Dzi,367.85597448564187
SpAD_Dzm,383.8418863940526
SpAD_Dzp,516.057385601616
SpAD_Dzv,475.9991866562317
SpAbs_Dt,858.086748501101
SpDiam_A,4.919666026703458
SpDiam_D,336.7447576527712
SpMAD_Dt,24.51676424288861
SpMax_Dt,429.0433742505506
SsssssAs,0
VE1_Dzpe,5.823437761341477
VE1_Dzse,5.824191141979993
VE2_Dzpe,0.1663839360383279
VE2_Dzse,0.16640546119942837
VE3_Dzpe,3.0146537364984356
VE3_Dzse,3.014783098559301
VMcGowan,380.2800000000017
VR1_Dzpe,247.3165673910662
VR1_Dzse,247.20339322745133
VR2_Dzpe,7.066187639744749
VR2_Dzse,7.0629540922128955
VR3_Dzpe,6.7634321338684344
VR3_Dzse,6.76297442063296
mZagreb1,10.784722222222221
mZagreb2,7.4027777777777795
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,67
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.07860617283950612
AATSC1are,0.007882204353476342
AATSC2are,0.0012173985890653026
AATSC3are,-0.005648307342430105
AATSC4are,0.003407198158610584
AATSC5are,-0.005611983360171737
AATSC6are,-0.0027283100277147427
AATSC7are,-0.008602262375644222
AATSC8are,-0.0031835352486442813
AETA_beta,1.1571428571428573
BCUTdv-1h,6.021992910268404
BCUTdv-1l,0.991932869466708
BCUTpe-1h,3.489087533122424
BCUTpe-1l,2.242801910972106
BCUTse-1h,3.701992359006488
BCUTse-1l,2.4387090263125195
ETA_alpha,16.733333333333334
ETA_dBeta,-5.5
ETA_eta_B,0.6333867965416715
ETA_eta_F,31.768676510620423
ETA_eta_L,9.148160984373641
ETA_eta_R,70.50830232794722
ETA_psi_1,0.6048192771084341
LabuteASA,207.70105188808498
LogEE_DzZ,191.852359027415
LogEE_Dzi,183.8531221616936
LogEE_Dzm,191.88793465227127
LogEE_Dzp,257.5496773524161
LogEE_Dzv,237.73502849982802
PEOE_VSA1,10.216698334856808
PEOE_VSA2,19.360228371014692
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,44.179309741689295
PEOE_VSA7,31.040744451236847
PEOE_VSA8,42.03163512800697
PEOE_VSA9,50.14693712824286
SM1_Dzare,1.399720800372266
SpAD_Dzpe,380.1754476344994
SpAD_Dzse,384.2807035643603
SpAbs_DzZ,382.843497582634
SpAbs_Dzi,366.5927082210674
SpAbs_Dzm,382.91684955465905
SpAbs_Dzp,519.2907398782622
SpAbs_Dzv,477.7849992471746
SpDiam_Dt,615.9129545740542
SpMAD_DzZ,10.964882672830926
SpMAD_Dzi,10.510170699589768
SpMAD_Dzm,10.966911039830075
SpMAD_Dzp,14.744496731474744
SpMAD_Dzv,13.59997676160662
SpMax_DzZ,191.852359027415
SpMax_Dzi,183.8531221616936
SpMax_Dzm,191.88793465227127
SpMax_Dzp,257.5496773524161
SpMax_Dzv,237.73502849982802
VE1_Dzare,5.822471403628867
VE2_Dzare,0.16635632581796764
VE3_Dzare,3.014487779903525
VR1_Dzare,247.45276060568358
VR2_Dzare,7.070078874448102
VR3_Dzare,6.763982666047172
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47809523809523813
AETA_dBeta,-0.15714285714285714
AETA_eta_B,0.01809676561547633
AETA_eta_F,0.907676471732012
AETA_eta_L,0.2613760281249612
AETA_eta_R,2.014522923655635
BCUTare-1h,3.5438506381930805
BCUTare-1l,2.192936384388015
ETA_beta_s,23.0
ETA_dPsi_A,0.10918072289156588
ETA_dPsi_B,0.0
ETA_eta_BR,1.0633867965416715
ETA_eta_FL,7.632665781457783
ETA_eta_RL,16.780826765831424
LogEE_Dzpe,190.04889428505598
LogEE_Dzse,192.10805826838126
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,10.216698334856808
SlogP_VSA2,63.83426000654164
SlogP_VSA3,23.175105682307187
SlogP_VSA4,6.923737199690624
SlogP_VSA5,43.15549406901132
SlogP_VSA6,54.98873312560889
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,375.35629968388355
SpAbs_Dzpe,379.15300527877037
SpAbs_Dzse,383.3670646170234
SpDiam_DzZ,282.5765626570893
SpDiam_Dzi,270.03227970174726
SpDiam_Dzm,282.6319941220525
SpDiam_Dzp,387.9260387500773
SpDiam_Dzv,355.7678250472322
SpMAD_Dzpe,10.862155646699982
SpMAD_Dzse,10.979448673267436
SpMax_Dzpe,190.04889428505598
SpMax_Dzse,192.10805826838126
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6571428571428571
AETA_eta_BR,0.030382479901190612
AETA_eta_FL,0.2180761651845081
AETA_eta_RL,0.47945219330946925
DetourIndex,7302
EState_VSA1,0.0
EState_VSA2,17.364011027896247
EState_VSA3,19.13135364097311
EState_VSA4,48.563308093589754
EState_VSA5,5.563451491696996
EState_VSA6,0.0
EState_VSA7,28.041766877683425
EState_VSA8,79.53900785584146
EState_VSA9,4.9839785209472085
ETA_beta_ns,17.5
ETA_shape_p,0.1394422310756972
ETA_shape_x,0.0298804780876494
ETA_shape_y,0.31075697211155373
GhoseFilter,False
LogEE_Dzare,187.63246750890133
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,374.19456771556105
SpDiam_Dzpe,279.7555142516719
SpDiam_Dzse,282.9765884542484
SpMAD_Dzare,10.724465705253815
SpMax_Dzare,187.63246750890133
TopoPSA(NO),70.87
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.011009308235589
VSA_EState9,67.90565735843109
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02190476190476188
FilterItLogS,-6.1875155653656595
SpDiam_Dzare,275.9854182142153
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.538425925925925
ETA_epsilon_2,0.7904761904761901
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5043650793650782
ETA_epsilon_5,0.7639639639639636
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.09409602901870956
ETA_dEpsilon_B,0.034060846560846736
ETA_dEpsilon_C,-0.060035182457862823
ETA_dEpsilon_D,0.02651222651222651
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.7782717162260107,8.317543739650505,5.630411415477007,1.3059884114512208,18.347902168690563,24.725016701709773,2.7921063034727513,5.726506367614304,2.0201727757868495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661567333410855,2.0661909135075285,0.7937005259840998"
APolDescriptor,81.35334100000001
BCUTDescriptor,"11.85000000000002,15.99492475905576,-0.3620453173121863,0.22133330758536235,5.822647504324153,11.161464688391494"
BPolDescriptor,48.66665899999999
TPSADescriptor,70.87
ALOGPDescriptor,"1.907000000000003,3.636649000000011,137.4102"
XLogPDescriptor,2.4560000000000004
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,473.3028851
ChiPathDescriptor,"24.578775022443732,16.780826765831424,16.217045282450187,12.962147779216927,11.161451038528341,9.14290068533133,6.165034082916691,4.511976839386325,21.73780991616883,13.227476190365374,11.752267635116484,8.059629057630486,6.080883939811356,4.5790292138929765,2.7353529963282184,1.7370297408581064"
ChiChainDescriptor,"0.0,0.0,0.18589251194173512,0.7109208180538227,1.0467930839204955,0.0,0.0,0.07286180408543808,0.3266127967293811,0.5206334563243099"
AtomCountDescriptor,72
BondCountDescriptor,39
SmallRingDescriptor,"5,3,4,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"3.1992517714398856,0.20412414523193154,0.56774425305072,0.08333333333333333,2.3613336792987902,0.17677669529663687,0.3030580249727214,0.051031036307982884"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,3,9,3,0,1"
ZagrebIndexDescriptor,192.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.77
WeightedPathDescriptor,"72.02015592173252,2.0577187406209294,22.161735921896984,2.586906490747264,19.574829431149723"
FractionalPSADescriptor,0.14973498415296266
WienerNumbersDescriptor,"3891.0,55.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.006456744688834,9.831629731296637,14.073302287714636,3.5529445325038256,4.96683489075327,6.351093091515428"
FractionalCSP3Descriptor,0.4642857142857143
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,6,0,0,9,2,0,0,1,5,0,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,11.39612188365651,6.357925493060629"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,4586.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4642857142857143
AutocorrelationDescriptorMass,"37.93435084319983,41.85243740975484,61.20919223780807,59.45795158650695,57.23312978719891"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5329161781168952,-0.24748355027463562,-0.18258622017984835,0.2657427825517926,0.01361255867199445"
EccentricConnectivityIndexDescriptor,994
AutocorrelationDescriptorPolarizability,"2667.90638725572,3176.1593328190243,4598.441779099349,4498.845498154267,4168.503288576016"
