DLiP-ID,C100II
AATSC6p,-0.009579704726136415
AATSC6s,-0.13920382968002032
AATSC6v,2.9440494172243734
AATSC7Z,-0.5997732426303853
AATSC7c,0.008543672762878422
AATSC7d,0.07709750566893425
AATSC7i,0.6628761556245755
AATSC7m,-3.0595558310657602
AATSC7p,0.0281150326270713
AATSC7s,-0.09271856890904577
AATSC7v,-3.7434144357842065
AATSC8Z,0.1927437641723351
AATSC8c,-0.003157072689301065
AATSC8d,0.11564625850340138
AATSC8i,0.9463641187973554
AATSC8m,1.2613921791383311
AATSC8p,0.09447793733499982
AATSC8s,0.11211892164273163
AATSC8v,20.074111847222923
ATS0are,153.48960000000002
ATS1are,158.69969999999998
ATS2are,227.6577
ATS3are,258.80600000000004
ATS4are,280.64200000000005
ATS5are,248.095
ATS6are,162.62099999999998
ATS7are,116.91799999999999
ATS8are,36.696000000000005
ATSC0dv,90.95238095238093
ATSC0pe,3.7668952380952363
ATSC0se,2.8041009523809506
ATSC1dv,9.9546485260771
ATSC1pe,-0.397799773242631
ATSC1se,-0.3420638548752833
ATSC2dv,-2.35600907029478
ATSC2pe,0.6447548752834465
ATSC2se,0.5601897868480719
ATSC3dv,-39.10430839002268
ATSC3pe,-1.389129478458048
ATSC3se,-1.0837481995464864
ATSC4dv,-15.528344671201818
ATSC4pe,-0.3819956916099766
ATSC4se,-0.1294292426303857
ATSC5dv,-0.7278911564625897
ATSC5pe,-0.5250489795918348
ATSC5se,-0.49023401360544266
ATSC6dv,3.9546485260770976
ATSC6pe,-0.1885378684807273
ATSC6se,-0.3107642358276634
ATSC7dv,3.555555555555556
ATSC7pe,0.6070222222222192
ATSC7se,0.5427782222222244
ATSC8dv,-5.224489795918369
ATSC8pe,-0.25271292517006677
ATSC8se,-0.14877893877551068
AXp-0dv,0.49339539601480775
AXp-1dv,0.2487110118555485
AXp-2dv,0.1254999823491445
AXp-3dv,0.06514649449432809
AXp-4dv,0.03286548018937394
AXp-5dv,0.01779705050220795
AXp-6dv,0.008512516984648196
AXp-7dv,0.004135000712148283
BertzCT,494.59281845181744
ECIndex,179
ETA_eta,7.159049694739011
GATS1dv,0.5247501189909568
GATS1pe,0.8038691595315216
GATS1se,0.879565013098009
GATS2dv,0.6803010471204191
GATS2pe,0.5608149726691682
GATS2se,0.5812816755459522
GATS3dv,1.041609258748967
GATS3pe,0.9941455412380329
GATS3se,1.0268468055040194
GATS4dv,1.0335078534031417
GATS4pe,1.0446932423822577
GATS4se,1.037306448446595
GATS5dv,1.1941535776614314
GATS5pe,1.1487724722983519
GATS5se,1.1000955176986817
GATS6dv,1.1194669205140413
GATS6pe,1.216555299253189
GATS6se,1.246139158090226
GATS7dv,1.2251308900523563
GATS7pe,1.370776488910913
GATS7se,1.3819993574037486
GATS8dv,1.8324607329842937
GATS8pe,1.2487737785823365
GATS8se,0.861604738094478
LogEE_A,3.6353340680166575
LogEE_D,49.36169362267695
MATS1dv,0.10447405997144223
MATS1pe,-0.10080396224663091
MATS1se,-0.1164421336393951
MATS2dv,-0.01699934554973819
MATS2pe,0.112326029836369
MATS2se,0.1311024652328935
MATS3dv,-0.23759988977679808
MATS3pe,-0.2037956376590892
MATS3se,-0.2135848490719307
MATS4dv,-0.0896335078534032
MATS4pe,-0.0532395316087013
MATS4se,-0.02423249145978718
MATS5dv,-0.004668411867364778
MATS5pe,-0.0813079610845357
MATS5se,-0.1019827196403274
MATS6dv,0.04150404569252738
MATS6pe,-0.04777620666163504
MATS6se,-0.10578741414167459
MATS7dv,0.0586387434554974
MATS7pe,0.24171984506629074
MATS7se,0.2903487952678845
MATS8dv,-0.20104712041884823
MATS8pe,-0.23480749587888367
MATS8se,-0.185701689973801
MAXaaCH,1.512037037037037
MAXaasC,0.46777777777777807
MAXaasN,1.2975
MAXdssC,-1.2060884353741497
MDEC-22,2.449489742783178
MDEC-23,7.395453793968154
MDEC-33,3.3019272488946267
MDEN-22,2.381101577952299
MDEN-23,1.8898815748423097
MDEO-11,0.944940787421155
MINaaCH,1.2782407407407406
MINaasC,-0.292292139077853
MINaasN,1.2975
MINdssC,-1.2060884353741497
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654953
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,175.51893701209667
SpAbs_A,18.917505816928017
SpAbs_D,98.72338724535392
SpMAD_A,1.261167054461868
SpMAD_D,6.581559149690262
SpMax_A,2.3728213542946364
SpMax_D,49.36169362267695
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.13
TpiPC10,7.709224211408952
VAdjMat,5.0
VE1_DzZ,3.8210770861623873
VE1_Dzi,3.8184558286391015
VE1_Dzm,3.821054487671047
VE1_Dzp,3.7837408721930434
VE1_Dzv,3.8002042674580983
VE2_DzZ,0.2547384724108258
VE2_Dzi,0.25456372190927345
VE2_Dzm,0.25473696584473643
VE2_Dzp,0.25224939147953623
VE2_Dzv,0.25334695116387324
VE3_DzZ,1.745997450711848
VE3_Dzi,1.7453112156617774
VE3_Dzm,1.745991536526487
VE3_Dzp,1.7361782770885257
VE3_Dzv,1.7405199279900143
VR1_DzZ,66.88734195271937
VR1_Dzi,67.06905796923964
VR1_Dzm,66.88904622524052
VR1_Dzp,69.32577466816686
VR1_Dzv,68.25793157169826
VR2_DzZ,4.459156130181291
VR2_Dzi,4.471270531282642
VR2_Dzm,4.459269748349368
VR2_Dzp,4.621718311211124
VR2_Dzv,4.550528771446551
VR3_DzZ,4.6084748488606335
VR3_Dzi,4.611187912634958
VR3_Dzm,4.6085003282825925
VR3_Dzp,4.644281873989215
VR3_Dzv,4.628758748925704
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.023094010767585032
Xch-6dv,0.035603266600026925
Xch-7dv,0.0468780380870473
Xpc-4dv,0.6027219851665704
Xpc-5dv,0.6606151756727994
Xpc-6dv,0.7100929980208883
Zagreb1,76.0
Zagreb2,88.0
fragCpx,46.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,16
nBondsS,10
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,7.3090285714285725
AATS1are,7.2136227272727265
AATS2are,7.114303125
AATS3are,6.810684210526317
AATS4are,7.016050000000002
AATS5are,6.891527777777778
AATS6are,7.391863636363635
AATS7are,8.351285714285714
AATS8are,6.1160000000000005
AATSC0dv,4.3310657596371875
AATSC0pe,0.17937596371882078
AATSC0se,0.13352861678004527
AATSC1dv,0.4524840239125955
AATSC1pe,-0.018081807874665044
AATSC1se,-0.015548357039785604
AATSC2dv,-0.07362528344671188
AATSC2pe,0.020148589852607705
AATSC2se,0.017505930839002246
AATSC3dv,-1.02906074710586
AATSC3pe,-0.03655603890679073
AATSC3se,-0.028519689461749643
AATSC4dv,-0.3882086167800455
AATSC4pe,-0.009549892290249416
AATSC4se,-0.003235731065759642
AATSC5dv,-0.02021919879062749
AATSC5pe,-0.014584693877550967
AATSC5se,-0.013617611489040074
AATSC6dv,0.1797567511853226
AATSC6pe,-0.00856990311276033
AATSC6se,-0.014125647083075609
AATSC7dv,0.253968253968254
AATSC7pe,0.043358730158729944
AATSC7se,0.03876987301587317
AATSC8dv,-0.8707482993197281
AATSC8pe,-0.04211882086167779
AATSC8se,-0.024796489795918447
AETA_eta,0.4772699796492674
ATSC0are,4.2629142857142845
ATSC1are,-0.40155306122449064
ATSC2are,0.7863734693877551
ATSC3are,-1.6419020408163234
ATSC4are,-0.43472244897959067
ATSC5are,-0.6542244897959165
ATSC6are,-0.31888163265306274
ATSC7are,0.8527999999999953
ATSC8are,-0.31934693877550857
BCUTZ-1h,8.028760490619435
BCUTZ-1l,5.692387291548477
BCUTc-1h,0.47088836485798086
BCUTc-1l,-0.3595832662713103
BCUTd-1h,3.206249424518051
BCUTd-1l,0.97295826122898
BCUTi-1h,14.782200335007046
BCUTi-1l,10.953677796915706
BCUTm-1h,16.014085416133486
BCUTm-1l,11.704612479504945
BCUTp-1h,1.9854590312009406
BCUTp-1l,0.7415738529001106
BCUTs-1h,7.008292424989056
BCUTs-1l,1.439014620581062
BCUTv-1h,20.890083297669378
BCUTv-1l,14.701214482304197
BalabanJ,1.9209909265588907
Diameter,7
ETA_beta,21.5
GATS1are,0.8226020002169115
GATS2are,0.5760657112505193
GATS3are,1.0091317387448595
GATS4are,1.043880946636104
GATS5are,1.131763574810585
GATS6are,1.229621891493046
GATS7are,1.3192182410423454
GATS8are,1.183697269473599
HybRatio,0.0
Lipinski,True
LogEE_Dt,87.75946850604832
MATS1are,-0.08991516686956447
MATS2are,0.12105746320424664
MATS3are,-0.21285131637151716
MATS4are,-0.05353832388305774
MATS5are,-0.0895234871739876
MATS6are,-0.07140350299959457
MATS7are,0.3000764064824853
MATS8are,-0.2621948767442783
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,15.007591973753234
SMR_VSA2,0.0
SMR_VSA3,20.20725493475596
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,30.089872771846366
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,68.36998194368026
SpAD_Dzi,66.59193239940083
SpAD_Dzm,68.38959524337521
SpAD_Dzp,109.84371166245697
SpAD_Dzv,93.08989534518858
SpAbs_Dt,175.5189370120967
SpDiam_A,4.719755022912404
SpDiam_D,72.52370700727607
SpMAD_Dt,11.70126246747311
SpMax_Dt,87.75946850604832
SsssssAs,0
VE1_Dzpe,3.8213700420230086
VE1_Dzse,3.8210262442635416
VE2_Dzpe,0.2547580028015339
VE2_Dzse,0.2547350829509028
VE3_Dzpe,1.7460741161714453
VE3_Dzse,1.7459841449773799
VMcGowan,133.58999999999992
VR1_Dzpe,66.86581558200142
VR1_Dzse,66.89103734248421
VR2_Dzpe,4.457721038800094
VR2_Dzse,4.459402489498947
VR3_Dzpe,4.608152966801166
VR3_Dzse,4.608530095303075
mZagreb1,5.305555555555555
mZagreb2,3.333333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,16
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.20299591836734687
AATSC1are,-0.018252411873840482
AATSC2are,0.024574170918367347
AATSC3are,-0.043207948442534824
AATSC4are,-0.010868061224489767
AATSC5are,-0.018172902494331015
AATSC6are,-0.014494619666048307
AATSC7are,0.06091428571428538
AATSC8are,-0.053224489795918095
AETA_beta,1.4333333333333333
BCUTdv-1h,6.022040703199699
BCUTdv-1l,2.8290184753155145
BCUTpe-1h,3.500956479653458
BCUTpe-1l,2.2400525308464228
BCUTse-1h,3.713861847829093
BCUTse-1l,2.4359485122887348
ETA_alpha,6.6
ETA_dBeta,2.5
ETA_eta_B,0.2326730120210394
ETA_eta_F,14.101942010192332
ETA_eta_L,2.5247346325214455
ETA_eta_R,21.260991704931342
ETA_psi_1,0.45833333333333337
LabuteASA,83.58686560005674
LogEE_DzZ,34.27308620993537
LogEE_Dzi,33.39065959299814
LogEE_Dzm,34.2826507851026
LogEE_Dzp,53.85793381807953
LogEE_Dzv,46.05009128316473
PEOE_VSA1,10.213054789681411
PEOE_VSA2,0.0
PEOE_VSA3,9.476340119217006
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,0.0
PEOE_VSA7,28.625871396694563
PEOE_VSA8,0.0
PEOE_VSA9,5.687386274683562
SM1_Dzare,1.599813866914844
SpAD_Dzpe,67.68049769952663
SpAD_Dzse,68.47100845619636
SpAbs_DzZ,67.22474384844217
SpAbs_Dzi,65.5361882358761
SpAbs_Dzm,67.24750411898037
SpAbs_Dzp,113.0354777019038
SpAbs_Dzv,94.57446451347728
SpDiam_Dt,123.44099747063022
SpMAD_DzZ,4.557998796245351
SpMAD_Dzi,4.439462159960056
SpMAD_Dzm,4.559306349558347
SpMAD_Dzp,7.322914110830465
SpMAD_Dzv,6.205993023012572
SpMax_DzZ,34.273086209935364
SpMax_Dzi,33.39065959299811
SpMax_Dzm,34.28265078510259
SpMax_Dzp,53.85793381807953
SpMax_Dzv,46.05009128316473
VE1_Dzare,3.8222071116462106
VE2_Dzare,0.2548138074430807
VE3_Dzare,1.746293141795108
VR1_Dzare,66.80197235164458
VR2_Dzare,4.453464823442972
VR3_Dzare,4.607197714437098
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.44
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.01551153413473596
AETA_eta_F,0.9401294673461554
AETA_eta_L,0.16831564216809636
AETA_eta_R,1.4173994469954228
BCUTare-1h,3.5548888722476777
BCUTare-1l,2.1905364790977293
ETA_beta_s,9.5
ETA_dPsi_A,0.2556666666666666
ETA_dPsi_B,0.0
ETA_eta_BR,0.4046730120210394
ETA_eta_FL,4.65680591783061
ETA_eta_RL,7.1815405503520555
LogEE_Dzpe,33.93497549195019
LogEE_Dzse,34.32260665297186
PEOE_VSA10,17.640283399745442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,36.38961501238922
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,24.52642128014937
SlogP_VSA7,0.0
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,66.60216338219777
SpAbs_Dzpe,66.44905135109742
SpAbs_Dzse,67.33867693283855
SpDiam_DzZ,50.6271694504814
SpDiam_Dzi,49.135668151794654
SpDiam_Dzm,50.64036768954899
SpDiam_Dzp,78.16550468333789
SpDiam_Dzv,67.5595730073962
SpMAD_Dzpe,4.512033179968442
SpMAD_Dzse,4.5647338970797575
SpMax_Dzpe,33.934975491950176
SpMax_Dzse,34.32260665297185
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6333333333333333
AETA_eta_BR,0.026978200801402626
AETA_eta_FL,0.310453727855374
AETA_eta_RL,0.47876937002347036
DetourIndex,645
EState_VSA1,5.969305287951849
EState_VSA2,11.3129633249809
EState_VSA3,5.687386274683562
EState_VSA4,0.0
EState_VSA5,29.208224215294557
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,15.525451999610773
EState_VSA9,5.106527394840706
ETA_beta_ns,12.0
ETA_shape_p,0.15151515151515152
ETA_shape_x,0.0
ETA_shape_y,0.36363636363636365
GhoseFilter,True
LogEE_Dzare,33.40773594889324
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,65.23211723450316
SpDiam_Dzpe,50.12606498515551
SpDiam_Dzse,50.700181172166154
SpMAD_Dzare,4.440144225479852
SpMax_Dzare,33.40773594889321
TopoPSA(NO),101.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2975
VSA_EState9,43.36916666666667
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.060000000000000026
FilterItLogS,-0.3819029253845494
SpDiam_Dzare,49.37271847213151
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7714285714285716
ETA_epsilon_2,0.9599999999999999
ETA_epsilon_3,0.43953488372093064
ETA_epsilon_4,0.666666666666667
ETA_epsilon_5,0.8823529411764706
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.33189368770764094
ETA_dEpsilon_B,0.10476190476190461
ETA_dEpsilon_C,-0.22713178294573633
ETA_dEpsilon_D,0.07764705882352929
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.7333333333333333
MDEDescriptor,"0.0,0.0,0.0,0.0,2.449489742783178,7.395453793968154,0.0,3.3019272488946267,0.0,0.0,0.944940787421155,0.0,0.0,0.0,0.0,0.0,2.381101577952299,1.8898815748423097,0.0"
APolDescriptor,24.886757999999997
BCUTDescriptor,"11.996291741063388,15.998708308575488,-0.38532818435403343,0.29329682796426,4.257695003411458,9.220384306511724"
BPolDescriptor,9.497241999999998
TPSADescriptor,101.13
ALOGPDescriptor,"0.5395,0.29106024999999996,53.37440000000001"
XLogPDescriptor,1.414
VAdjMaDescriptor,5.0
WeightDescriptor,206.0439901
ChiPathDescriptor,"10.836498814253964,7.181540550352056,6.502824321302916,5.221417298415794,4.176966131411736,2.734914414522204,1.9021757509774673,1.190606236817281,7.400930940222116,3.9793761896887765,2.76099961168118,1.824101845841187,1.117426326438714,0.6406938180794863,0.3149631284319833,0.14472502492518988"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.15137471507731048,0.2644599320735737,0.0,0.0,0.023094010767585032,0.035603266600026925,0.0468780380870473"
AtomCountDescriptor,21
BondCountDescriptor,16
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.0384516905501369,0.0,0.3156411416862253,0.0,0.3146326787132129,0.0,0.05105506570285402,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,0,0,0,0"
ZagrebIndexDescriptor,76.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.5699999999999998
WeightedPathDescriptor,"30.0452834366233,2.0030188957748867,19.786695017014694,7.375450355361489,12.411244661653212"
FractionalPSADescriptor,0.49081751887506275
WienerNumbersDescriptor,"359.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.4017921586565607,3.519456719424301,4.20733329084336,0.6027219851665703,0.6606151756727995,0.6430874808782618"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,3
KappaShapeIndicesDescriptor,"11.484375,4.8884297520661155,2.5714285714285716"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,274.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"18.763328311728763,18.57476263476847,26.013687513802875,23.321735439010627,22.538853422188282"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.32843448715462653,-0.1414987920192335,0.051614512764040076,-0.10588242146469394,-4.7359911938519347E-4"
EccentricConnectivityIndexDescriptor,179
AutocorrelationDescriptorPolarizability,"732.2681434572754,849.6380062390139,1152.568565903565,1021.1977851787113,799.679705300293"
