DLiP-ID,T001FP
AATSC4p,-0.03907223500141005
AATSC4s,-0.3862951722213047
AATSC4v,-4.605006348106555
AATSC5Z,-1.2616424229266174
AATSC5c,0.0016460322808252933
AATSC5d,-0.02356301563178463
AATSC5i,0.047322470077229783
AATSC5m,-5.748672597192069
AATSC5p,-0.0019194624339994402
AATSC5s,0.10101823383245603
AATSC5v,-2.721416886369936
AATSC6Z,-1.3692261255647293
AATSC6c,-0.00045741080396630683
AATSC6d,-0.0477805148777068
AATSC6i,-0.028216537917574003
AATSC6m,-6.30272245162798
AATSC6p,-0.012451928402190476
AATSC6s,-0.21259821936276552
AATSC6v,-4.151000634102382
AATSC7Z,-0.6789442700156986
AATSC7c,-0.0008797153627180358
AATSC7d,-0.018126962323390904
AATSC7i,-0.08297923411483943
AATSC7m,-3.117400837048664
AATSC7p,-0.016446905579179556
AATSC7s,-0.05605198896886229
AATSC7v,-3.0217783977826387
AATSC8Z,-0.0227291736366677
AATSC8c,0.0020228067761657695
AATSC8d,0.05115109568417531
AATSC8i,-0.005271612427619174
AATSC8m,-0.013574468718634056
AATSC8p,0.006596705265466467
AATSC8s,-0.06724667787302295
AATSC8v,1.2056726749568485
ATS0are,344.80850000000004
ATS1are,363.2708
ATS2are,655.2520000000001
ATS3are,844.8410000000002
ATS4are,927.6190000000003
ATS5are,897.3099999999997
ATS6are,792.3130000000001
ATS7are,770.549
ATS8are,715.166
ATSC0dv,221.57936507936506
ATSC0pe,7.150599999999997
ATSC0se,4.988525553571427
ATSC1dv,23.864229024943324
ATSC1pe,0.30890000000000223
ATSC1se,0.416213962372449
ATSC2dv,48.11054421768708
ATSC2pe,1.9030000000000038
ATSC2se,1.6411117576530618
ATSC3dv,18.282171201814066
ATSC3pe,1.111499999999999
ATSC3se,0.11195959024234728
ATSC4dv,-106.28117913832199
ATSC4pe,-3.414199999999996
ATSC4se,-2.5945570701530576
ATSC5dv,-53.4250283446712
ATSC5pe,-0.6634999999999941
ATSC5se,0.10529582047194273
ATSC6dv,-81.09537981859408
ATSC6pe,-2.9808999999999974
ATSC6se,-1.9734825628188766
ATSC7dv,-12.765589569160996
ATSC7pe,-1.3828000000000007
ATSC7se,-1.10446583864796
ATSC8dv,16.217970521541943
ATSC8pe,0.10399999999999758
ATSC8se,0.01874656186224381
AXp-0dv,0.601256899290102
AXp-1dv,0.365365972030331
AXp-2dv,0.21309686282733242
AXp-3dv,0.12983558956796568
AXp-4dv,0.07940601213141948
AXp-5dv,0.04776790541176405
AXp-6dv,0.031154510325206733
AXp-7dv,0.01911805807056228
BertzCT,896.5596839075397
ECIndex,810
ETA_eta,25.896993261358514
GATS1dv,0.6714250955041122
GATS1pe,0.6259355376013778
GATS1se,0.5927399968058151
GATS2dv,0.8832160756253667
GATS2pe,0.814410208180486
GATS2se,0.7921935927420414
GATS3dv,0.9382087080792045
GATS3pe,0.8619005559124988
GATS3se,0.9075145663181826
GATS4dv,1.344048613605188
GATS4pe,1.4612287307585605
GATS4se,1.5521206138858619
GATS5dv,1.3186462154068292
GATS5pe,1.440866540386533
GATS5se,1.490214515623192
GATS6dv,1.1517191635891069
GATS6pe,1.2194866261156112
GATS6se,1.2255028245994959
GATS7dv,0.9581853548865262
GATS7pe,1.02966803216083
GATS7se,1.029262771028495
GATS8dv,0.8972472474529655
GATS8pe,0.9333611463534184
GATS8se,0.9165562516791099
LogEE_A,4.279069984148416
LogEE_D,185.18092906844652
MATS1dv,0.10398677948894036
MATS1pe,0.04170954547339681
MATS1se,0.08055722125863318
MATS2dv,0.11691376426861223
MATS2pe,0.14330158415969432
MATS2se,0.1771416327977991
MATS3dv,0.03324081663785346
MATS3pe,0.06262391423811693
MATS3se,0.009041954678541684
MATS4dv,-0.18149027640771614
MATS4pe,-0.18066448402364257
MATS4se,-0.19679648550899498
MATS5dv,-0.09576004952523498
MATS5pe,-0.03685253412251443
MATS5se,0.00838316175636288
MATS6dv,-0.15645286842608205
MATS6pe,-0.1782057257566385
MATS6se,-0.16911332309806934
MATS7dv,-0.02481739758146506
MATS7pe,-0.08330317627998948
MATS7se,-0.09537285007684443
MATS8dv,0.03359660469778204
MATS8pe,0.00667604185914912
MATS8se,0.0017249544225138081
MAXaaCH,1.9821022440962917
MAXaasC,1.1322196963646836
MAXdssC,-0.4593175571422312
MAXsCH3,1.6259950366207652
MAXsssN,1.3032135321989218
MDEC-12,1.813726966402128
MDEC-13,0.7268852566151297
MDEC-22,22.476391134329397
MDEC-23,17.51571967989359
MDEC-33,2.0304018443963106
MDEO-11,0.814325284978472
MDEO-12,0.9057502562162968
MDEO-22,0.12499999999999997
MINaaCH,1.5567326018638248
MINaasC,0.20759790515788046
MINdssC,-0.4593175571422312
MINsCH3,1.6259950366207652
MINsssN,1.3032135321989218
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.017857142857143
SM1_Dzi,1.0040200195793616
SM1_Dzm,2.014186776408595
SM1_Dzp,-5.505515208843095
SM1_Dzv,-2.156718143362089
SddssSe,0
SpAD_Dt,575.9279117330555
SpAbs_A,37.81486036079219
SpAbs_D,370.3618581368931
SpMAD_A,1.3039607020962825
SpMAD_D,12.771098556444587
SpMax_A,2.4577588763879152
SpMax_D,185.18092906844652
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.28999999999999
TpiPC10,7.5267512172214515
VAdjMat,5.954196310386875
VE1_DzZ,5.304019060969261
VE1_Dzi,5.309089336826128
VE1_Dzm,5.30401896050763
VE1_Dzp,5.3090430351792275
VE1_Dzv,5.314647012929169
VE2_DzZ,0.18289720899894005
VE2_Dzi,0.1830720460974527
VE2_Dzm,0.18289720553474587
VE2_Dzp,0.18307044948893889
VE2_Dzv,0.18326369010100582
VE3_DzZ,2.7331755835666027
VE3_Dzi,2.734131057882432
VE3_Dzm,2.733175564625941
VE3_Dzp,2.7341223366412044
VE3_Dzv,2.735177333209128
VR1_DzZ,176.605040296858
VR1_Dzi,176.61903105970418
VR1_Dzm,176.60486563508945
VR1_Dzp,176.29169892057374
VR1_Dzv,176.04951244036621
VR2_DzZ,6.089828975753724
VR2_Dzi,6.090311415851868
VR2_Dzm,6.089822952934119
VR2_Dzp,6.079024100709439
VR2_Dzv,6.070672842771248
VR3_DzZ,6.238626565507319
VR3_Dzi,6.238705783001188
VR3_Dzm,6.238625576510319
VR3_Dzp,6.236850740322172
VR3_Dzv,6.235476013151235
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12440251516954727
Xch-7dv,0.18159759811214643
Xpc-4dv,2.7676037651000063
Xpc-5dv,3.972769179222798
Xpc-6dv,5.496780334047402
Zagreb1,146.0
Zagreb2,169.0
fragCpx,149.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,31
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.157294642857144
AATS1are,6.2632896551724135
AATS2are,6.3005
AATS3are,6.077992805755398
AATS4are,6.267695945945948
AATS5are,6.363900709219856
AATS6are,6.048190839694657
AATS7are,5.9273
AATS8are,5.862016393442623
AATSC0dv,3.956774376417233
AATSC0pe,0.12768928571428567
AATSC0se,0.08908081345663263
AATSC1dv,0.41145222456798836
AATSC1pe,0.005325862068965555
AATSC1se,0.007176102799524983
AATSC2dv,0.46260138670852957
AATSC2pe,0.01829807692307696
AATSC2se,0.015779920746664056
AATSC3dv,0.1315264115238422
AATSC3pe,0.007996402877697834
AATSC3se,0.0008054646780024984
AATSC4dv,-0.7181160752589324
AATSC4pe,-0.023068918918918893
AATSC4se,-0.017530791014547686
AATSC5dv,-0.378900910245895
AATSC5pe,-0.004705673758865206
AATSC5se,0.0007467788685953386
AATSC6dv,-0.6190487009052983
AATSC6pe,-0.02275496183206105
AATSC6se,-0.015064752387930355
AATSC7dv,-0.09819684283969997
AATSC7pe,-0.010636923076923082
AATSC7se,-0.008495891066522768
AATSC8dv,0.13293418460280282
AATSC8pe,0.0008524590163934228
AATSC8se,0.000153660343133146
AETA_eta,0.8929997676330522
ATSC0are,7.638712499999997
ATSC1are,-0.01302187499999669
ATSC2are,2.3091250000000065
ATSC3are,1.0975921875000008
ATSC4are,-3.9103812499999875
ATSC5are,-0.27481718749998596
ATSC6are,-3.091532812499998
ATSC7are,-1.5050343750000024
ATSC8are,0.13711562499999472
BCUTZ-1h,16.013123675399033
BCUTZ-1l,5.69353286691545
BCUTc-1h,0.45561989576084566
BCUTc-1l,-0.5293852051530099
BCUTd-1h,4.048535328071779
BCUTd-1l,0.9714973732903469
BCUTi-1h,14.542702305252094
BCUTi-1l,10.31976391166611
BCUTm-1h,32.066544311543794
BCUTm-1l,11.70482233318559
BCUTp-1h,2.9546179511886006
BCUTp-1l,0.7413805569169264
BCUTs-1h,7.014576624526313
BCUTs-1l,0.29758472532029173
BCUTv-1h,24.44183381451815
BCUTv-1l,14.69997281468947
BalabanJ,1.4337068871203729
Diameter,17
ETA_beta,34.75
GATS1are,0.6658602029036195
GATS2are,0.8087898295385815
GATS3are,0.8652657351681139
GATS4are,1.5057663911364718
GATS5are,1.4620882290314858
GATS6are,1.2211262121815298
GATS7are,1.0248467415660185
GATS8are,0.9203405957633245
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,287.9639558665277
MATS1are,-0.0016459376927175904
MATS2are,0.16277284948216128
MATS3are,0.05788873631113427
MATS4are,-0.19369805005964186
MATS5are,-0.014288697443848569
MATS6are,-0.17300968960750307
MATS7are,-0.08487326889184549
MATS8are,0.008239388466594173
MAXddssS,-3.715803703080644
MAXssCH2,0.8119291739076814
MAXsssCH,-0.7546828121106628
MINddssS,-3.715803703080644
MINssCH2,0.26447137188208636
MINsssCH,-0.7546828121106628
NsssssAs,0
RotRatio,0.25806451612903225
SM1_Dzpe,1.466416768665851
SM1_Dzse,1.454093098366397
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,43.04143241929579
SMR_VSA6,20.26143591170303
SMR_VSA7,60.160755107851486
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,281.32341289777685
SpAD_Dzi,311.79856793477524
SpAD_Dzm,281.3781363038314
SpAD_Dzp,419.57539974258873
SpAD_Dzv,373.4209643018746
SpAbs_Dt,575.9279117330557
SpDiam_A,4.915517752775832
SpDiam_D,284.04151037396736
SpMAD_Dt,19.859583163208807
SpMax_Dt,287.9639558665277
SsssssAs,0
VE1_Dzpe,5.309751907150565
VE1_Dzse,5.309825974174686
VE2_Dzpe,0.18309489335001947
VE2_Dzse,0.18309744738533398
VE3_Dzpe,2.7342558493375586
VE3_Dzse,2.734269798484116
VMcGowan,313.8400000000009
VR1_Dzpe,176.454101146205
VR1_Dzse,176.41892000954442
VR2_Dzpe,6.084624177455345
VR2_Dzse,6.083411034811877
VR3_Dzpe,6.237771529383728
VR3_Dzse,6.2375721311035095
mZagreb1,9.229166666666668
mZagreb2,6.555555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1364055803571428
AATSC1are,-0.0002245150862068395
AATSC2are,0.022203125000000063
AATSC3are,0.007896346672661876
AATSC4are,-0.026421494932432347
AATSC5are,-0.0019490580673757868
AATSC6are,-0.023599487118320595
AATSC7are,-0.011577187500000018
AATSC8are,0.001123898565573727
AETA_beta,1.1982758620689655
BCUTdv-1h,6.0287177780567776
BCUTdv-1l,0.6449104762607268
BCUTpe-1h,3.537202616015361
BCUTpe-1l,2.2429257849795357
BCUTse-1h,3.768440636457652
BCUTse-1l,2.4389450981695675
ETA_alpha,13.9
ETA_dBeta,-0.75
ETA_eta_B,0.39500838103813507
ETA_eta_F,27.34913263986437
ETA_eta_L,7.4039718404775705
ETA_eta_R,53.24612590122288
ETA_psi_1,0.5604838709677422
LabuteASA,172.0413094376738
LogEE_DzZ,140.33848303329037
LogEE_Dzi,155.93060597121732
LogEE_Dzm,140.36540844541446
LogEE_Dzp,208.66788992685355
LogEE_Dzv,186.3386341951852
PEOE_VSA1,9.473725907600098
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,61.93302788017349
PEOE_VSA8,6.544756405912575
PEOE_VSA9,18.612162981308227
SM1_Dzare,1.5896490170799988
SpAD_Dzpe,304.97517419788824
SpAD_Dzse,304.3650820953835
SpAbs_DzZ,279.62664678472936
SpAbs_Dzi,310.933033435138
SpAbs_Dzm,279.68431853959
SpAbs_Dzp,422.84129506255016
SpAbs_Dzv,374.8339865337325
SpDiam_Dt,432.40457072422
SpMAD_DzZ,9.70080734130265
SpMAD_Dzi,10.75167475637156
SpMAD_Dzm,9.702694355304532
SpMAD_Dzp,14.46811723250306
SpMAD_Dzv,12.876584975926711
SpMax_DzZ,140.33848303329037
SpMax_Dzi,155.93060597121732
SpMax_Dzm,140.36540844541446
SpMax_Dzp,208.66788992685355
SpMax_Dzv,186.3386341951852
VE1_Dzare,5.309399367267767
VE2_Dzare,0.1830827368023368
VE3_Dzare,2.7341894523395656
VR1_Dzare,176.49284500818123
VR2_Dzare,6.085960172695905
VR3_Dzare,6.237991074346811
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4793103448275862
AETA_dBeta,-0.02586206896551724
AETA_eta_B,0.013620978656487415
AETA_eta_F,0.9430735393056678
AETA_eta_L,0.2553093738095714
AETA_eta_R,1.83607330693872
BCUTare-1h,3.5812293274334297
BCUTare-1l,2.189390958529018
ETA_beta_s,17.75
ETA_dPsi_A,0.15351612903225775
ETA_dPsi_B,0.0
ETA_eta_BR,0.6530083810381351
ETA_eta_FL,6.61523334085739
ETA_eta_RL,14.01920518133496
LogEE_Dzpe,152.53815319441537
LogEE_Dzse,152.23268218901475
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,44.99559500442801
SlogP_VSA3,25.975512914205463
SlogP_VSA4,0.0
SlogP_VSA5,31.246737983401033
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,303.06118779516567
SpAbs_Dzpe,303.64858277446706
SpAbs_Dzse,303.04114830444024
SpDiam_DzZ,222.31274789222732
SpDiam_Dzi,242.96845382241307
SpDiam_Dzm,222.36045734831657
SpDiam_Dzp,333.79676164560703
SpDiam_Dzv,293.43418261568536
SpMAD_Dzpe,10.51638531716856
SpMAD_Dzse,10.495347658461501
SpMax_Dzpe,152.53815319441537
SpMax_Dzse,152.23268218901475
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6120689655172413
AETA_eta_BR,0.022517530380625348
AETA_eta_FL,0.2281114945123238
AETA_eta_RL,0.4834208683218952
DetourIndex,4028
EState_VSA1,22.034437270507393
EState_VSA2,11.502365440030694
EState_VSA3,19.386399651764595
EState_VSA4,30.57542819375893
EState_VSA5,4.305215991296234
EState_VSA6,37.441632883585584
EState_VSA7,24.26546827384644
EState_VSA8,0.0
EState_VSA9,9.473725907600098
ETA_beta_ns,17.0
ETA_shape_p,0.10791366906474818
ETA_shape_x,0.05995203836930456
ETA_shape_y,0.20863309352517984
GhoseFilter,True
LogEE_Dzare,151.58540938093043
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,301.63255646506616
SpDiam_Dzpe,237.63128015860465
SpDiam_Dzse,237.47272792842554
SpMAD_Dzare,10.450385786040195
SpMax_Dzare,151.58540938093043
TopoPSA(NO),72.91
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.25774145071514
VSA_EState9,45.87472891903217
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5862068965517241
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020689655172413782
FilterItLogS,-4.908707275015285
SpDiam_Dzare,235.89212007985475
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5874999999999998
ETA_epsilon_2,0.8551724137931029
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5367647058823524
ETA_epsilon_5,0.8551724137931029
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.14774096385542185
ETA_dEpsilon_B,0.050735294117647434
ETA_dEpsilon_C,-0.09700566973777441
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,1.813726966402128,0.7268852566151297,0.0,22.476391134329397,17.51571967989359,0.0,2.0304018443963106,0.0,0.0,0.814325284978472,0.9057502562162968,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,64.73341099999996
BCUTDescriptor,"11.849999999999984,31.97207247297761,-0.3487692294827577,0.28009054864738236,4.738340227702248,12.699694508795162"
BPolDescriptor,42.76258899999999
TPSADescriptor,81.28999999999999
ALOGPDescriptor,"1.2952000000000008,1.677543040000002,102.8925"
XLogPDescriptor,3.921000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,417.16099417999993
ChiPathDescriptor,"20.692023676495605,14.01920518133496,12.267846375246116,10.22885674553189,7.955565387521223,6.311133570223405,3.68908176655158,2.506572101396621,16.823695269383474,10.245623238836247,7.531266920570148,5.568422560590883,3.909747398470778,2.7380888828235372,1.4503501473369191,0.883653668098835"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.2586613556048763,0.0,0.0,0.0,0.12440251516954726,0.1223903255075039"
AtomCountDescriptor,56
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.952905614365457,0.16666666666666666,0.7092756949471918,0.15137471507731048,0.7473718629755857,0.022807522979332223,0.17319986756280822,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,2,6,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"58.63996395886136,2.022067722719357,20.331322740476722,13.368435169015095,3.450301949651404"
FractionalPSADescriptor,0.1948648151052309
WienerNumbersDescriptor,"2588.0,45.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.681207635356095,7.028091898414771,10.086001471148306,1.7127525783703275,2.3725346610933213,2.8778505103665117"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,6.491083676268861"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2552.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"39.36007851743122,41.888863130903346,54.32437365607677,59.603682696295344,56.59647872320537"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.6365389284392432,-0.3928543354299819,0.11502300837930088,0.09278377685465063,-0.2838613758244743"
EccentricConnectivityIndexDescriptor,810
AutocorrelationDescriptorPolarizability,"2112.1225808421627,2439.293434269107,3347.3774846107144,3453.3629224979145,3036.1596589296378"
