DLiP-ID,C000QH
ATSC8v,-265.8141593473205
AXp-0d,0.6873351511214836
AXp-1d,0.44216682964502646
AXp-2d,0.28402973568892886
AXp-3d,0.18200490408185174
AXp-4d,0.11787890392616511
AXp-5d,0.07774341381990255
AXp-6d,0.04723599627438423
AXp-7d,0.031858318788837395
GATS1Z,0.8258457308391023
GATS1c,1.6153365406339857
GATS1d,0.6489392618424877
GATS1i,1.0439210116569646
GATS1m,0.8175443215919329
GATS1p,0.9141449884534116
GATS1s,0.7965049284999662
GATS1v,0.8289497709681486
GATS2Z,0.638191273465246
GATS2c,0.9446380994500745
GATS2d,1.0287162162162162
GATS2i,1.2669890420816727
GATS2m,0.6551441445150203
GATS2p,0.9701627199541817
GATS2s,0.9177204743830911
GATS2v,0.9861185302116697
GATS3Z,0.736914067538632
GATS3c,1.0914317191787664
GATS3d,1.1003970071766682
GATS3i,1.146934509379016
GATS3m,0.7458820726739543
GATS3p,0.8557671688960158
GATS3s,0.914057347844441
GATS3v,0.9058673970011574
GATS4Z,0.8306351183063508
GATS4c,1.2311940639574883
GATS4d,1.1804258804258805
GATS4i,1.0614480059680806
GATS4m,0.835353639337422
GATS4p,0.7338077375977876
GATS4s,1.3450549018622435
GATS4v,0.8208424311443475
GATS5Z,1.4115418245409497
GATS5c,1.4804472262202373
GATS5d,1.3424381828637149
GATS5i,0.9418583650595004
GATS5m,1.3774910383174832
GATS5p,1.0086954949579838
GATS5s,1.491778074687343
GATS5v,0.8563458348825764
GATS6Z,1.915246686713442
GATS6c,1.2102843067670481
GATS6d,1.405075807514832
GATS6i,0.9441820729472155
GATS6m,1.8632684299616535
GATS6p,1.5023264135454457
GATS6s,1.1743412566000524
GATS6v,1.1746929350670268
GATS7Z,1.5174626681475991
GATS7c,0.6680203508209187
GATS7d,1.0626978329681032
GATS7i,0.9288119995560562
GATS7m,1.5010825290349152
GATS7p,1.4299659717616227
GATS7s,0.7603271626500707
GATS7v,1.292443711696507
GATS8Z,0.8828006088280058
GATS8c,0.41729925647349053
GATS8d,0.6531531531531531
GATS8i,0.8844223673878624
GATS8m,0.910302468839347
GATS8p,1.0732168638806074
GATS8s,0.7346447504417701
GATS8v,1.2388958762874025
MATS1Z,-0.07234742475573232
MATS1c,-0.5734389421107153
MATS1d,0.32316187154896836
MATS1i,-0.0560777705835361
MATS1m,-0.0673841262879035
MATS1p,-0.10521404300156006
MATS1s,-0.012944851891039623
MATS1v,-0.03552261796861224
MATS2Z,0.035057440023193394
MATS2c,0.13574018882599112
MATS2d,0.011026651651651665
MATS2i,-0.27227391226314773
MATS2m,0.02632848972272206
MATS2p,-0.2363406300435841
MATS2s,-0.017104943214348647
MATS2v,-0.19318034632505868
MATS3Z,0.11589844512992871
MATS3c,-0.05868870827364238
MATS3d,-0.036875858909757205
MATS3i,-0.16293543288972018
MATS3m,0.11482127022087464
MATS3p,0.015295963508818601
MATS3s,0.0619900156400627
MATS3v,0.015156233387904358
MATS4Z,0.07627152147700089
MATS4c,0.05913435626636227
MATS4d,-0.13308763308763308
MATS4i,0.01639303671570326
MATS4m,0.07758710610413419
MATS4p,0.14527993632313965
MATS4s,-0.05557677045465063
MATS4v,0.08152574552921507
MATS5Z,-0.1321587024006144
MATS5c,-0.021112584075428844
MATS5d,-0.23706152961472113
MATS5i,0.21952416612955714
MATS5m,-0.1289458705361214
MATS5p,0.12126276591519933
MATS5s,-0.2356899062309232
MATS5v,0.04602412639261225
MATS6Z,-0.41779761241839414
MATS6c,-0.07985938044199317
MATS6d,-0.3102065480114261
MATS6i,0.11935244228507293
MATS6m,-0.416503569388296
MATS6p,-0.17534788653974542
MATS6s,-0.2412010481438589
MATS6v,-0.1917127185717712
MATS7Z,-0.3430122882177676
MATS7c,-0.01029105946254482
MATS7d,-0.19856342829315804
MATS7i,-0.055345417545342196
MATS7m,-0.3441974532349333
MATS7p,-0.274604589882112
MATS7s,-0.04737929114584742
MATS7v,-0.24066280677699006
MATS8Z,-0.08702202342124055
MATS8c,0.0062424482531197095
MATS8d,0.003989703989703955
MATS8i,-0.12465306362492505
MATS8m,-0.0908907586756163
MATS8p,-0.1591561476057697
MATS8s,-0.000489146392222669
MATS8v,-0.14724189676135024
MAXaaN,4.479444444444445
MAXsSH,4.369667894935752
MINaaN,4.373309397833207
MINsSH,4.369667894935752
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.28519257438661
SpAD_D,141.13972078958466
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,489
TMWC10,110.13096313748528
TSRW10,64.94845813091338
VE1_Dt,4.188774407297482
VE2_Dt,0.23270968929430458
VE3_Dt,2.020194851823516
VR1_Dt,90.7772390072237
VR2_Dt,5.043179944845761
VR3_Dt,5.096195247359347
Xc-3dv,0.3920330112333137
Xc-4dv,0.0
Xc-5dv,0.06333333333333332
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4114603012079803
Xch-7d,0.41817209652752546
Xp-0dv,10.45678426489601
Xp-1dv,6.06022158704575
Xp-2dv,4.248788158221184
Xp-3dv,2.912259554176739
Xp-4dv,2.0107084624899834
Xp-5dv,1.302525772822912
Xp-6dv,0.6103191413258316
Xp-7dv,0.36185786519503155
Xpc-4d,2.2914928182318146
Xpc-5d,3.7663345964249557
Xpc-6d,5.480327242395394
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.2697690708757765
AATS0dv,7.907194550872712
AATS0pe,6.160558620689655
AATS0se,7.545485689655174
AATS1dv,8.491039426523297
AATS1pe,6.480293548387099
AATS1se,7.711056451612905
AATS2dv,7.532407407407407
AATS2pe,6.46424166666667
AATS2se,7.725128833333336
AATS3dv,5.207156308851224
AATS3pe,6.19395254237288
AATS3se,7.581846474576271
AATS4dv,4.919191919191919
AATS4pe,6.285472727272726
AATS4se,7.696387527272728
AATS5dv,4.673758865248227
AATS5pe,6.371968085106383
AATS5se,7.791191319148937
AATS6dv,3.4878048780487805
AATS6pe,6.155999999999999
AATS6se,7.606893414634145
AATS7dv,2.6396396396396393
AATS7pe,5.857783783783784
AATS7se,7.3229732432432435
AATS8dv,2.057142857142857
AATS8pe,5.661885714285713
AATS8se,7.150083657142859
AATSC0Z,10.936979785969088
AATSC0c,0.00934042669921995
AATSC0d,0.5279429250891795
AATSC0i,1.783494708237385
AATSC0m,49.464133027348375
AATSC0p,0.3098551040191463
AATSC0s,0.33701215393596096
AATSC0v,51.579682373800026
AATSC1Z,-0.791262322120364
AATSC1c,-0.005356164405263368
AATSC1d,0.17061102374285605
AATSC1i,-0.10001440708548674
AATSC1m,-3.333097386636501
AATSC1p,-0.03260110823852332
AATSC1s,-0.00436257241818126
AATSC1v,-1.8322453519068609
AATSC2Z,0.3834225128814898
AATSC2c,0.0012678712838674448
AATSC2d,0.005821442726912413
AATSC2i,-0.48559908171241406
AATSC2m,1.3023159180538986
AATSC2p,-0.07323135050610531
AATSC2s,-0.005764573755619937
AATSC2v,-9.964180904307213
AATSC3Z,1.2675789516112776
AATSC3c,-0.00054817757770186
AATSC3d,-0.0194683488179931
AATSC3i,-0.2905944823431835
AATSC3m,5.679534584574458
AATSC3p,0.004739532364098053
AATSC3s,0.020891388693381436
AATSC3v,0.7817537041312899
AATSC4Z,0.8341800886390659
AATSC4c,0.0005523401201115146
AATSC4d,-0.07026267430548049
AATSC4i,0.029236894234397928
AATSC4m,3.837778937541887
AATSC4p,0.04501572978130138
AATSC4s,-0.018730047119726284
AATSC4v,4.205072059684161
AATSC5Z,-1.4454170566954239
AATSC5c,-0.0001972005439876615
AATSC5d,-0.12515495737091104
AATSC5i,0.39152018862228977
AATSC5m,-6.37819569352595
AATSC5p,0.03757388694630347
AATSC5s,-0.0794303629598481
AATSC5v,2.373909820862566
