DLiP-ID,C003AD
NaaN,0
NaaO,1
NaaS,0
NdNH,0
NdSe,0
NddC,0
NdsN,0
NsBr,2
NsCl,0
NsLi,0
NsOH,1
NsSH,0
NssO,0
NssS,0
NtCH,0
NtsC,0
RNCG,0.3674227653691827
RPCG,0.2541875791872688
SIC0,0.39847413308712354
SIC1,0.8400357663279464
SIC2,0.9050844088127903
SIC3,0.9484501704693529
SIC4,0.9484501704693529
SIC5,0.9484501704693529
SaaN,0
SaaO,5.075555555555555
SaaS,0
Sare,21.671999999999993
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,6.3349387046485255
SsCl,0
SsLi,0
SsOH,9.447732780612245
SsSH,0
SssO,0
SssS,0
StCH,0
StsC,0
TIC0,36.75472242298994
TIC1,77.48377837619049
TIC2,83.4837783761905
TIC3,87.4837783761905
TIC4,87.4837783761905
TIC5,87.4837783761905
Vabc,186.75901801961336
WPol,27
apol,29.206757999999994
bpol,11.383241999999997
nRot,0
ABCGG,10.371585907157952
ATS0Z,3008.0
ATS0d,86.0
ATS0i,3212.9350713329945
ATS0m,14985.940029
ATS0p,51.091289429094
ATS0s,136.96210562414268
ATS0v,6477.660740430704
ATS1Z,1010.0
ATS1d,105.0
ATS1i,3098.16775410065
ATS1m,4207.413486
ATS1p,49.53584953599999
ATS1s,83.5493827160494
ATS1v,7193.397906008655
ATS2Z,1711.0
ATS2d,155.0
ATS2i,5065.678951798446
ATS2m,7223.1981799999985
ATS2p,75.55113719454698
ATS2s,139.7654320987655
ATS2v,10732.860011885537
ATS3Z,2815.0
ATS3d,159.0
ATS3i,6131.262025893098
ATS3m,12203.296735000002
ATS3p,88.45603692084899
ATS3s,159.99382716049382
ATS3v,12549.780717793914
ATS4Z,1942.0
ATS4d,126.0
ATS4i,6466.6998080124495
ATS4m,7847.135118000001
ATS4p,83.16849508684899
ATS4s,158.4074074074074
ATS4v,10496.652022465867
ATS5Z,1618.0
ATS5d,83.0
ATS5i,5760.413900201996
ATS5m,6733.9777269999995
ATS5p,57.80363590739598
ATS5s,133.0030864197531
ATS5v,7278.383103726884
ATS6Z,1830.0
ATS6d,37.0
ATS6i,3219.343736327397
ATS6m,8590.826768
ATS6p,35.74197116054701
ATS6s,105.16778120713309
ATS6v,3828.9462990144393
ATS7Z,332.0
ATS7d,10.0
ATS7i,1393.04739799655
ATS7m,1383.2332319999998
ATS7p,7.34702855
ATS7s,42.05555555555556
ATS7v,1029.6838006008813
ATS8Z,38.0
ATS8d,4.0
ATS8i,715.4022419861469
ATS8m,83.591424
ATS8p,3.3675573645469994
ATS8s,4.064814814814815
ATS8v,241.11796006400704
C1SP1,0
C1SP2,1
C1SP3,1
C2SP1,0
C2SP2,6
C2SP3,0
C3SP2,2
C3SP3,0
C4SP3,0
FCSP3,0.1
GGI10,0.0
JGI10,0.0
JGT10,0.5421974579305406
Kier1,11.484375
Kier2,4.107638888888889
Kier3,1.8512396694214877
MAXdO,11.401314720332577
MID_C,20.810224001336138
MID_N,0.0
MID_O,5.544454354302776
MID_X,3.5287123187659706
MID_h,9.073166673068744
MINdO,11.401314720332577
MPC10,15
MWC01,16.0
MWC02,4.394449154672439
MWC03,5.272999558563747
MWC04,6.171700597410915
MWC05,7.069023426578259
MWC06,7.9714309977693505
MWC07,8.872206756028303
MWC08,9.77571099759397
MWC09,10.677315698578214
MWC10,11.581116681884666
NaaCH,2
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,1
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.332020000000001
SRW02,3.4965075614664802
SRW03,0.0
SRW04,4.859812404361672
SRW05,0.0
SRW06,6.440946540632921
SRW07,0.0
SRW08,8.122371243406553
SRW09,0.0
SRW10,9.854454858958817
SaaCH,3.2542786281179135
SaaNH,0
SaaSe,0
SaaaC,1.145231481481482
SaasC,1.6477891156462596
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,1.8123256802721088
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.5805594864584216
VE1_D,3.823488599825313
VE2_A,0.23870396576389477
VE2_D,0.25489923998835423
VE3_A,1.6809841774437866
VE3_D,1.7466283599987777
VR1_A,64.17844400571553
VR1_D,67.71771038285867
VR2_A,4.278562933714369
VR2_D,4.514514025523911
VR3_A,4.567132499272164
VR3_D,4.620812854743326
WPath,324
Xc-3d,1.320920316956566
Xc-4d,0.0
Xc-5d,0.5959670339062525
Xc-6d,0.0
Xp-0d,11.162772227887025
Xp-1d,7.01974450780358
Xp-2d,6.672679788202005
Xp-3d,6.12440962412101
Xp-4d,4.338526296842541
Xp-5d,3.45887413609018
Xp-6d,2.4409067891762244
Xp-7d,1.3683126805929973
ZMIC0,65.92154130981363
ZMIC1,46.34430053975666
ZMIC2,42.24318495785021
ZMIC3,34.04095379403732
ZMIC4,34.04095379403732
ZMIC5,34.04095379403732
nAcid,0
nAtom,21
nBase,0
nRing,2
piPC1,3.1570004211501135
piPC2,3.9219733362813143
piPC3,4.5976419195673
piPC4,5.2169717270940845
piPC5,5.858825613266479
piPC6,6.224001343438786
piPC7,6.447751484314735
piPC8,6.717587395115897
piPC9,6.9167847032577106
AATS0Z,143.23809523809524
AATS0d,4.095238095238095
AATS0i,152.99690815871404
AATS0m,713.6161918571428
AATS0p,2.4329185442425714
AATS0s,6.52200502972108
AATS0v,308.460035258605
AATS1Z,45.90909090909091
AATS1d,4.7727272727272725
AATS1i,140.825807004575
AATS1m,191.24606754545457
AATS1p,2.251629524363636
AATS1s,3.7976992143658816
AATS1v,326.9726320913025
AATS2Z,48.885714285714286
AATS2d,4.428571428571429
AATS2i,144.73368433709845
AATS2m,206.3770908571428
AATS2p,2.1586039198441993
AATS2s,3.9932980599647285
AATS2v,306.6531431967296
AATS3Z,67.02380952380952
AATS3d,3.7857142857142856
AATS3i,145.9824291879309
AATS3m,290.55468416666673
AATS3p,2.106096117163071
AATS3s,3.809376837154615
AATS3v,298.804302804617
AATS4Z,45.16279069767442
AATS4d,2.9302325581395348
AATS4i,150.3883676281965
AATS4m,182.49151437209304
AATS4p,1.934151048531372
AATS4s,3.6838931955211023
AATS4v,244.10818656897365
AATS5Z,44.94444444444444
AATS5d,2.3055555555555554
AATS5i,160.01149722783322
AATS5m,187.0549368611111
AATS5p,1.6056565529832216
AATS5s,3.694530178326475
AATS5v,202.17730843685788
AATS6Z,91.5
AATS6d,1.85
AATS6i,160.96718681636986
AATS6m,429.54133840000003
AATS6p,1.7870985580273504
AATS6s,5.258389060356654
AATS6v,191.44731495072196
AATS7Z,41.5
AATS7d,1.25
AATS7i,174.13092474956875
AATS7m,172.90415399999998
AATS7p,0.91837856875
AATS7s,5.256944444444445
AATS7v,128.71047507511017
AATS8Z,9.5
AATS8d,1.0
AATS8i,178.85056049653673
AATS8m,20.897856
AATS8p,0.8418893411367498
AATS8s,1.0162037037037037
AATS8v,60.27949001600176
AMID_C,1.3873482667557426
AMID_N,0.0
AMID_O,0.3696302902868517
AMID_X,0.23524748791773137
AMID_h,0.604877778204583
ATS0dv,228.13443072702333
ATS0pe,147.089
ATS0se,176.49501400000005
ATS1dv,227.07407407407408
ATS1pe,150.827
ATS1se,178.27877200000003
ATS2dv,335.14814814814815
ATS2pe,238.59010000000004
ATS2se,284.03567200000003
ATS3dv,297.0740740740741
ATS3pe,295.69360000000006
ATS3se,351.8486280000001
ATS4dv,211.66666666666669
ATS4pe,290.0191
ATS4se,351.79665400000005
ATS5dv,118.66666666666667
ATS5pe,243.99790000000004
ATS5se,300.383622
ATS6dv,74.10425240054869
ATS6pe,136.25519999999997
ATS6se,168.36164699999998
ATS7dv,1.2962962962962963
ATS7pe,59.242399999999996
ATS7se,73.35333000000001
ATS8dv,0.0
ATS8pe,21.032000000000004
ATS8se,28.49904
ATSC0Z,1788.952380952381
ATSC0c,0.7856050208842333
ATSC0d,17.238095238095237
ATSC0i,26.603323525067122
ATSC0m,9674.926440000003
ATSC0p,10.47058881621
ATSC0s,51.772739891567056
ATSC0v,1088.1700554997024
ATSC1Z,-13.854875283446715
ATSC1c,-0.46487426030110995
ATSC1d,6.941043083900226
ATSC1i,1.6442225401131871
ATSC1m,-59.77489200000056
ATSC1p,0.46404276080400175
ATSC1s,-6.7214352590601845
ATSC1v,55.331409435188206
ATSC2Z,70.36507936507935
ATSC2c,0.006849657657432077
ATSC2d,-1.8253968253968256
ATSC2i,4.197912859333857
ATSC2m,327.6732829999991
ATSC2p,2.1821310832910017
ATSC2s,9.992139699958628
ATSC2v,373.96562960250316
ATSC3Z,72.14285714285717
ATSC3c,0.01487832625894353
ATSC3d,-7.476190476190476
ATSC3i,-10.993814679956987
ATSC3m,181.42388500000075
ATSC3p,-3.9474306184069956
ATSC3s,-14.748807890783198
ATSC3v,-152.15242881791775
ATSC4Z,-902.8072562358276
ATSC4c,0.25243932205732267
ATSC4d,-8.249433106575962
ATSC4i,-15.991474761319797
ATSC4m,-4761.590238
ATSC4p,-5.641621900928997
ATSC4s,6.59435937154926
ATSC4v,-823.1344182830708
ATSC5Z,-261.7278911564625
ATSC5c,-0.3306120562709216
ATSC5d,-3.5986394557823127
ATSC5i,4.377375574135746
ATSC5m,-1397.1466580000006
ATSC5p,1.5354592015479958
ATSC5s,-22.981157209111352
ATSC5v,66.46971607946195
ATSC6Z,171.95011337868476
ATSC6c,0.20525265438411677
ATSC6d,-0.6553287981859406
ATSC6i,-5.770742043570182
ATSC6m,1044.726044000001
ATSC6p,-0.9493954832110004
ATSC6s,23.58658402775834
ATSC6v,-241.56047037185354
ATSC7Z,19.25623582766439
ATSC7c,-0.08891590055019884
ATSC7d,3.6235827664399096
ATSC7i,4.960811149578891
ATSC7m,114.9371759999997
ATSC7p,0.7502413727339972
ATSC7s,-25.655994450821023
ATSC7v,-40.59607025832002
ATSC8Z,-49.800453514739225
ATSC8c,0.012179746322298707
ATSC8d,2.621315192743764
ATSC8i,4.274047599151727
ATSC8m,-287.71182000000016
ATSC8p,0.3712791760649986
ATSC8s,4.0479417647260085
ATSC8v,217.59160486415755
AXp-0d,0.7441848151924684
AXp-1d,0.43873403173772374
AXp-2d,0.27802832450841686
AXp-3d,0.1855881704279094
AXp-4d,0.10846315742106352
AXp-5d,0.0678210614919643
AXp-6d,0.04694051517646585
AXp-7d,0.030406948457622162
GATS1Z,0.47564658510144037
GATS1c,1.4659846199948623
GATS1d,0.6855851330989453
GATS1i,0.8574392214807329
GATS1m,0.47510793928437994
GATS1p,0.5154220144852103
GATS1s,0.7462880453283264
GATS1v,0.5921122563492817
GATS2Z,0.5730408858603067
GATS2c,0.7744939762136086
GATS2d,1.12707182320442
GATS2i,0.8410835350681926
GATS2m,0.5759155114716153
GATS2p,0.550918349433787
GATS2s,0.5101907341306046
GATS2v,0.5642385268746299
GATS3Z,0.8893206984667803
GATS3c,0.9054838697580856
GATS3d,1.2154696132596687
GATS3i,1.1118362528287442
GATS3m,0.902754522205368
GATS3p,1.0507295709316982
GATS3s,0.9499171307444857
GATS3v,0.8643928148467066
GATS4Z,1.3658766986252526
GATS4c,0.7644718248125113
GATS4d,1.1332391108826931
GATS4i,1.2088177241781162
GATS4m,1.3617586258072807
GATS4p,1.30110344441686
GATS4s,0.6995946786438626
GATS4v,1.3562293107072658
GATS5Z,1.0967002058489497
GATS5c,1.1489960038794613
GATS5d,0.9507366482504604
GATS5i,0.9163309036347022
GATS5m,1.0922552688392553
GATS5p,0.9883409343306985
GATS5s,1.4746462055543403
GATS5v,1.0759459059362764
GATS6Z,1.58640332197615
GATS6c,0.6920327194592535
GATS6d,0.9571823204419889
GATS6i,1.175134762645811
GATS6m,1.576581148662459
GATS6p,1.5729870420631333
GATS6s,0.964054386014439
GATS6v,1.5291286315325967
GATS7Z,0.7155025553662692
GATS7c,2.5518915890159755
GATS7d,0.29005524861878457
GATS7i,0.666790072219331
GATS7m,0.7040921036708159
GATS7p,0.8545074875423608
GATS7s,4.1720917614759605
GATS7v,1.1567648971080369
GATS8Z,1.6154706132879046
GATS8c,1.0296987387214145
GATS8d,0.0
GATS8i,0.2993000700126772
GATS8m,1.6084305277674025
GATS8p,1.3561022461449423
GATS8s,0.0002028557996098549
GATS8v,1.0080197286268633
MATS1Z,-0.007392655257859688
MATS1c,-0.5648431467585987
MATS1d,0.38435459568056246
MATS1i,0.05899582999272135
MATS1m,-0.005897497185988525
MATS1p,0.04230420235339891
MATS1s,-0.12392458826778255
MATS1v,0.04853684872416233
MATS2Z,0.023599872231686535
MATS2c,0.005231375163353068
MATS2d,-0.06353591160220995
MATS2i,0.09467793425235049
MATS2m,0.02032097825438344
MATS2p,0.12504345963310548
MATS2s,0.1158000104404695
MATS2v,0.20619881665321496
MATS3Z,0.020163436967632033
MATS3c,0.00946934264892892
MATS3d,-0.21685082872928177
MATS3i,-0.2066248352315456
MATS3m,0.009375982656050082
MATS3p,-0.18850088985902094
MATS3s,-0.14243796949584986
MATS3v,-0.06991206385845974
MATS4Z,-0.24646037201378707
MATS4c,0.15692913970400094
MATS4d,-0.23371450597455987
MATS4i,-0.29356444853048164
MATS4m,-0.24035612105916557
MATS4p,-0.26313808556182294
MATS4s,0.0622045712700556
MATS4v,-0.3694237648469214
MATS5Z,-0.08534302243043722
MATS5c,-0.2454885441129629
MATS5d,-0.12177716390423574
MATS5i,0.09598308581657096
MATS5m,-0.08423859573723713
MATS5p,0.0855429002091726
MATS5s,-0.25893308074336346
MATS5v,0.03563229924439269
MATS6Z,0.10092365843270865
MATS6c,0.274330333149794
MATS6d,-0.039917127071823176
MATS6i,-0.22776399121858984
MATS6m,0.11338198310890732
MATS6p,-0.0952062271634865
MATS6s,0.47835817229329647
MATS6v,-0.23308718394568576
MATS7Z,0.02825543015332196
MATS7c,-0.29710125666147746
MATS7d,0.5517955801104973
MATS7i,0.4894925724364634
MATS7m,0.0311847422170167
MATS7p,0.1880871876448676
MATS7s,-1.3008194191471585
MATS7v,-0.09793017542570964
MATS8Z,-0.1461483177172061
MATS8c,0.08139416945184078
MATS8d,0.7983425414364641
MATS8i,0.8434566408367561
MATS8m,-0.15612388004884928
MATS8p,0.18616103722109423
MATS8s,0.410480386190129
MATS8v,1.0497954063000217
MAXaaO,5.075555555555555
MAXsBr,3.1756944444444444
MAXsOH,9.447732780612245
MINaaO,5.075555555555555
MINsBr,3.1592442602040816
MINsOH,9.447732780612245
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.82334736690622
SpAD_D,88.85790156635476
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,358
TMWC10,102.78595386907988
TSRW10,47.77409260882644
VE1_Dt,3.867742451537693
VE2_Dt,0.2578494967691795
VE3_Dt,1.7581360990815693
VR1_Dt,63.42802993750808
VR2_Dt,4.228535329167205
VR3_Dt,4.555370984427366
Xc-3dv,0.8454064620911259
Xc-4dv,0.0
Xc-5dv,0.32797725273928396
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.100916476718207
Xch-7d,0.3768167546188894
Xp-0dv,10.8463327390548
Xp-1dv,5.7106238480926645
Xp-2dv,4.689853587511218
Xp-3dv,3.8687932077210254
Xp-4dv,2.070784938556653
Xp-5dv,1.429521376520907
Xp-6dv,0.9352535471176413
Xp-7dv,0.4385454379410266
Xpc-4d,3.758573097467238
Xpc-5d,5.278498361839091
Xpc-6d,8.301705790462801
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,22
nFRing,1
nHBAcc,3
nHBDon,1
nHRing,1
nSpiro,0
naRing,2
piPC10,6.464156210740655
AATS0dv,10.863544320334444
AATS0pe,7.004238095238096
AATS0se,8.40452447619048
AATS1dv,10.321548821548822
AATS1pe,6.855772727272727
AATS1se,8.103580545454546
AATS2dv,9.575661375661376
AATS2pe,6.816860000000001
AATS2se,8.115304914285716
AATS3dv,7.073192239858907
AATS3pe,7.0403238095238105
AATS3se,8.377348285714287
AATS4dv,4.9224806201550395
AATS4pe,6.744630232558139
AATS4se,8.181317534883721
AATS5dv,3.2962962962962963
AATS5pe,6.777719444444446
AATS5se,8.3439895
AATS6dv,3.7052126200274342
AATS6pe,6.812759999999999
AATS6se,8.418082349999999
AATS7dv,0.16203703703703703
AATS7pe,7.4052999999999995
AATS7se,9.169166250000002
AATS8dv,0.0
AATS8pe,5.258000000000001
AATS8se,7.12476
AATSC0Z,85.18820861678005
AATSC0c,0.03740976289924921
AATSC0d,0.8208616780045351
AATSC0i,1.266824929765101
AATSC0m,460.710782857143
AATSC0p,0.4985994674385714
AATSC0s,2.4653685662650977
AATSC0v,51.81762169046202
AATSC1Z,-0.629767058338487
AATSC1c,-0.021130648195505
AATSC1d,0.31550195835910116
AATSC1i,0.07473738818696306
AATSC1m,-2.717040545454571
AATSC1p,0.02109285276381826
AATSC1s,-0.30551978450273565
AATSC1v,2.5150640652358276
AATSC2Z,2.010430839002267
AATSC2c,0.00019570450449805934
AATSC2d,-0.052154195011337875
AATSC2i,0.11994036740953877
AATSC2m,9.362093799999975
AATSC2p,0.062346602379742905
AATSC2s,0.28548970571310367
AATSC2v,10.684732274357232
AATSC3Z,1.7176870748299327
AATSC3c,0.0003542458633081793
AATSC3d,-0.17800453514739228
AATSC3i,-0.2617574923799283
AATSC3m,4.319616309523828
AATSC3p,-0.09398644329540466
AATSC3s,-0.35116209263769516
AATSC3v,-3.6226768766170894
AATSC4Z,-20.99551758687971
AATSC4c,0.005870681908309829
AATSC4d,-0.19184728154827818
AATSC4i,-0.37189476189115805
AATSC4m,-110.73465669767441
AATSC4p,-0.13120050932393015
AATSC4s,0.15335719468719208
AATSC4v,-19.142660890303972
AATSC5Z,-7.270219198790624
AATSC5c,-0.009183668229747822
AATSC5d,-0.09996220710506425
AATSC5i,0.12159376594821517
AATSC5m,-38.80962938888891
AATSC5p,0.04265164448744432
AATSC5s,-0.6383654780308708
AATSC5v,1.8463810022072762
