DLiP-ID,T001PH
GATS8i,1.0542101555097363
GATS8m,1.088701095005084
GATS8p,1.2222881415454303
GATS8s,0.880329231580204
GATS8v,1.145992758767192
MATS1Z,0.029383227303645034
MATS1c,-0.610366383019303
MATS1d,0.23257013201320123
MATS1i,-0.14631382118266967
MATS1m,0.030141912014462577
MATS1p,-0.012495943848992193
MATS1s,-0.015534892437291599
MATS1v,-0.002561183615467707
MATS2Z,0.012611357266991283
MATS2c,0.15461709495850975
MATS2d,-0.04841530348687043
MATS2i,0.020053182782969966
MATS2m,0.014116128894571256
MATS2p,0.018916103100642317
MATS2s,0.045077036287482795
MATS2v,-0.012226211809923703
MATS3Z,0.008967426133554678
MATS3c,-0.012277244830110272
MATS3d,-0.09921966772948485
MATS3i,-0.15929408945590048
MATS3m,0.0062321159619011185
MATS3p,-0.07179133686673297
MATS3s,-0.10371170774199824
MATS3v,-0.0322359660720183
MATS4Z,-0.08371237389091894
MATS4c,-0.07878657597623849
MATS4d,-0.034592598604122705
MATS4i,-0.0008594180243248374
MATS4m,-0.08375684760534226
MATS4p,-0.013101331041336803
MATS4s,-0.07457534835356912
MATS4v,-0.07184762548366186
MATS5Z,-0.06967951026287357
MATS5c,0.10445692054222422
MATS5d,-0.027758132956152745
MATS5i,0.06950054626216136
MATS5m,-0.06504402448318355
MATS5p,0.008329855486659363
MATS5s,-0.06868504596448768
MATS5v,0.030187447598819445
MATS6Z,-0.010864085422179086
MATS6c,-0.17290716801558345
MATS6d,-0.06721373224278951
MATS6i,0.0822226518908043
MATS6m,-0.00920714417055263
MATS6p,0.05723878370933203
MATS6s,-0.13506172211271467
MATS6v,0.01776202369091533
MATS7Z,0.05305564505429938
MATS7c,0.10238006752604244
MATS7d,-0.11163040646169879
MATS7i,-0.027770792092294716
MATS7m,0.05080127932404282
MATS7p,0.016689331525810286
MATS7s,0.1730091140966977
MATS7v,-0.05705732374290905
MATS8Z,0.009596518800965207
MATS8c,0.10923298544714527
MATS8d,0.01255551957064866
MATS8i,-0.12226208864120681
MATS8m,0.008417920119005554
MATS8p,-0.17496635855584866
MATS8s,0.07675276831155578
MATS8v,-0.10069766217122535
MAXaaO,5.166012697684433
MAXaaS,1.238795193528654
MAXsCl,6.140638638140036
MINaaO,5.166012697684433
MINaaS,1.238795193528654
MINsCl,6.140638638140036
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.25634354453065
SpAD_D,421.7793663996048
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.9268556457563055
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1024
TMWC10,144.7478913432408
TSRW10,83.41415925205835
VE1_Dt,5.590886373097838
VE2_Dt,0.17471519915930744
VE3_Dt,2.884288648463173
VR1_Dt,208.00819666383026
VR2_Dt,6.500256145744696
VR3_Dt,6.500728295768208
Xc-3dv,0.9464467759841759
Xc-4dv,0.0
Xc-5dv,0.202121348247019
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.2621886974951644
Xch-6d,0.3432232548849343
Xch-7d,0.6691997381931891
Xp-0dv,18.418359175733613
Xp-1dv,11.134087430532936
Xp-2dv,8.47916918722476
Xp-3dv,6.2489351769485735
Xp-4dv,4.4585153321633895
Xp-5dv,2.7974264404538345
Xp-6dv,1.822746318369958
Xp-7dv,1.1641408504747808
Xpc-4d,5.093850520592278
Xpc-5d,8.040066838861506
Xpc-6d,12.1262567742484
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,54
nFRing,1
nHBAcc,7
nHBDon,1
nHRing,3
nSpiro,0
naRing,4
piPC10,7.83479274479335
AATS0dv,9.72645848462842
AATS0pe,6.716796078431371
AATS0se,8.124968901960782
AATS1dv,8.551440329218106
AATS1pe,6.702851851851852
AATS1se,7.9486466296296285
AATS2dv,7.051932367149759
AATS2pe,6.671538043478262
AATS2se,8.00331602173913
AATS3dv,5.064971751412429
AATS3pe,6.573031355932203
AATS3se,8.009063186440677
AATS4dv,5.057377049180328
AATS4pe,6.694929508196722
AATS4se,8.15817175409836
AATS5dv,4.573295985060691
AATS5pe,6.449331932773109
AATS5se,7.938084554621848
AATS6dv,4.886956521739131
AATS6pe,6.55913043478261
AATS6se,8.021985895652175
AATS7dv,5.019168291098116
AATS7pe,6.475170175438598
AATS7se,7.94825206140351
AATS8dv,4.397715472481828
AATS8pe,6.395002803738317
AATS8se,7.893560841121496
AATSC0Z,12.811995386389851
AATSC0c,0.02287743809102667
AATSC0d,0.6212995001922338
AATSC0i,2.0019748462569886
AATSC0m,59.01763005320803
AATSC0p,0.2977782604991126
AATSC0s,2.6816587314939486
AATSC0v,48.805582239965844
AATSC1Z,0.3764577726515445
AATSC1c,-0.013963619140367976
AATSC1d,0.14449570677944376
AATSC1i,-0.2929165896674476
AATSC1m,1.778904212365899
AATSC1p,-0.0037210204226474815
AATSC1s,-0.04165927994728232
AATSC1v,-0.12500005757636223
AATSC2Z,0.16157665112080644
AATSC2c,0.003537243017727699
AATSC2d,-0.030080403858047913
AATSC2i,0.04014596751889958
AATSC2m,0.8331004728832068
AATSC2p,0.0056328042767311405
AATSC2s,0.1208812279501978
AATSC2v,-0.596707385972473
AATSC3Z,0.11489062225089432
AATSC3c,-0.00028087190852922497
AATSC3d,-0.06164512996956844
AATSC3i,-0.31890276024812336
AATSC3m,0.36780471428817296
AATSC3p,-0.02137789941108156
AATSC3s,-0.27811940662447815
AATSC3v,-1.573295093212638
AATSC4Z,-1.0725225480741958
