DLiP-ID,T000JP
AATSC4p,-0.03636936836532005
AATSC4s,0.026527346192249186
AATSC4v,-3.677624685880699
AATSC5Z,-1.1897420526320366
AATSC5c,-0.0011334202195841727
AATSC5d,-0.04490404079895051
AATSC5i,0.2658848454844118
AATSC5m,-5.479485309171942
AATSC5p,0.027725168984830233
AATSC5s,-0.2412565920365592
AATSC5v,0.8290229122658521
AATSC6Z,-1.2927342073483292
AATSC6c,0.002282256782018019
AATSC6d,-0.14789619551524316
AATSC6i,0.09954922405629497
AATSC6m,-6.14220636007506
AATSC6p,-0.014566211264066297
AATSC6s,-0.12743916212717527
AATSC6v,-6.120730235783115
AATSC7Z,-1.1091745602890486
AATSC7c,-0.0011003132360927884
AATSC7d,-0.10092445173498871
AATSC7i,-0.3184702006595518
AATSC7m,-5.340321220798957
AATSC7p,-0.045982921348198834
AATSC7s,-0.14726999941032357
AATSC7v,-9.754161232358909
AATSC8Z,-1.1163863693625597
AATSC8c,-0.0012427954672149957
AATSC8d,-0.04827648652053416
AATSC8i,0.06626679933550031
AATSC8m,-5.243632845450681
AATSC8p,0.0006113451532306501
AATSC8s,-0.1198152872260015
AATSC8v,-3.542899670629954
ATS0are,390.9695999999999
ATS1are,428.425
ATS2are,746.6599000000003
ATS3are,941.2357
ATS4are,1013.2309999999999
ATS5are,1117.5649999999996
ATS6are,1071.2988000000003
ATS7are,1128.018
ATS8are,1153.5280000000005
ATSC0dv,259.93650793650795
ATSC0pe,7.26803174603174
ATSC0se,4.745092317460313
ATSC1dv,101.51196775006296
ATSC1pe,0.3724106827916449
ATSC1se,-0.08616052809272208
ATSC2dv,63.76870748299315
ATSC2pe,0.3980680272108996
ATSC2se,0.0051938866213074725
ATSC3dv,42.38825900730665
ATSC3pe,0.939996346686838
ATSC3se,0.7290797571176536
ATSC4dv,-33.94784580498865
ATSC4pe,0.4330056689342514
ATSC4se,-0.48403554648526775
ATSC5dv,-201.95162509448215
ATSC5pe,-4.568801965230508
ATSC5se,-2.2201038609221624
ATSC6dv,-184.76114890400603
ATSC6pe,-2.319527362055923
ATSC6se,-0.8198481148904024
ATSC7dv,-171.28672209624585
ATSC7pe,-1.9744598135550544
ATSC7se,-1.086083994960942
ATSC8dv,-134.09221466364318
ATSC8pe,-2.946717384731673
ATSC8se,-1.2379886500377895
AXp-0dv,0.5696568835105952
AXp-1dv,0.30387237873305994
AXp-2dv,0.15607305224356455
AXp-3dv,0.08230997267925444
AXp-4dv,0.04362714501421404
AXp-5dv,0.023554153126930703
AXp-6dv,0.012407405992357099
AXp-7dv,0.006685144098499023
BertzCT,1402.7262384957246
ECIndex,917
ETA_eta,32.041047282211224
GATS1dv,0.4538995909558217
GATS1pe,0.6890422017968238
GATS1se,0.7623771778350642
GATS2dv,0.8796691217917402
GATS2pe,0.9470832007563863
GATS2se,0.9779009943920453
GATS3dv,0.9860952187355534
GATS3pe,0.9902774281585348
GATS3se,0.9921841460920939
GATS4dv,1.0932156814851
GATS4pe,1.014027229970391
GATS4se,1.1091056639860863
GATS5dv,1.4338603170324946
GATS5pe,1.5227568878385185
GATS5se,1.5335210865468352
GATS6dv,1.2165879840978386
GATS6pe,1.0201285947247525
GATS6se,0.9491607347178859
GATS7dv,1.1259910065586378
GATS7pe,0.9267806624913886
GATS7se,0.8869117671915886
GATS8dv,1.134211269540791
GATS8pe,1.1335822774391444
GATS8se,1.083314048022135
LogEE_A,4.495811088799486
LogEE_D,222.16503509883995
MATS1dv,0.36721102596446187
MATS1pe,0.04818047325994914
MATS1se,-0.01707377023407323
MATS2dv,0.13209762880012016
MATS2pe,0.02949138499035314
MATS2se,0.0005893896248157484
MATS3dv,0.06894973164198388
MATS3pe,0.0546844226371293
MATS3se,0.06496577969677673
MATS4dv,-0.050789095152798114
MATS4pe,0.023168733896404715
MATS4se,-0.03966962774627963
MATS5dv,-0.28130106295167007
MATS5pe,-0.22760239071703764
MATS5se,-0.16940254361482063
MATS6dv,-0.25735622357360644
MATS6pe,-0.11555107377276667
MATS6se,-0.06255759403191236
MATS7dv,-0.22082036244010428
MATS7pe,-0.09103621304606081
MATS7se,-0.07670107446028364
MATS8dv,-0.16926828895945276
MATS8pe,-0.13303349182438445
MATS8se,-0.08560740205178256
MAXaaCH,1.9296917181566906
MAXaaaC,0.6821982504995674
MAXaasC,0.8881887936798653
MAXaasN,1.6812525720164608
MAXdssC,-0.10045780899364765
MAXsCH3,1.9296917181566906
MAXsssN,2.2173722127739985
MDEC-11,0.1111111111111111
MDEC-12,4.426047804937989
MDEC-13,3.39846091731642
MDEC-22,20.636424699151103
MDEC-23,28.80331840041323
MDEC-33,9.41642061589146
MDEN-23,0.9085602964160698
MDEN-33,0.7937005259840998
MDEO-11,0.09999999999999998
MDEO-12,0.6128311524803682
MDEO-22,0.08333333333333334
MINaaCH,1.5098712815163031
MINaaaC,0.6077920038227786
MINaasC,0.35313458303371204
MINaasN,1.6812525720164608
MINdssC,-0.10045780899364765
MINsCH3,1.9233673871065993
MINsssN,1.7956196442713397
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.5714285714285716
SM1_Dzi,1.5935350853437962
SM1_Dzm,1.5670630303235251
SM1_Dzp,-6.40190433008388
SM1_Dzv,-2.873276425205818
SddssSe,0
SpAD_Dt,897.1103528026738
SpAbs_A,46.04789532227361
SpAbs_D,444.33007019767985
SpMAD_A,1.3156541520649603
SpMAD_D,12.695144862790855
SpMax_A,2.516383814685757
SpMax_D,222.16503509883995
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.81
TpiPC10,9.491875318016351
VAdjMat,6.285402218862249
VE1_DzZ,5.815521299844238
VE1_Dzi,5.809850612146553
VE1_Dzm,5.815518903476062
VE1_Dzp,5.805231570029058
VE1_Dzv,5.814582769802154
VE2_DzZ,0.1661577514241211
VE2_Dzi,0.1659957317756158
VE2_Dzm,0.1661576829564589
VE2_Dzp,0.16586375914368737
VE2_Dzv,0.16613093628006154
VE3_DzZ,3.0132933978845746
VE3_Dzi,3.012317826833538
VE3_Dzm,3.013292985820282
VE3_Dzp,3.0115224743274527
VE3_Dzv,3.0131320012128855
VR1_DzZ,247.99799195016072
VR1_Dzi,248.95695303738646
VR1_Dzm,247.99861102483297
VR1_Dzp,249.2396254113232
VR1_Dzv,247.96915154815315
VR2_DzZ,7.085656912861735
VR2_Dzi,7.113055801068184
VR2_Dzm,7.085674600709513
VR2_Dzp,7.121132154609234
VR2_Dzv,7.084832901375805
VR3_DzZ,6.766183617652411
VR3_Dzi,6.770042970646789
VR3_Dzm,6.766186113938347
VR3_Dzp,6.771177753246665
VR3_Dzv,6.766067318004669
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.13397589402697183
Xch-7dv,0.18142252323296315
Xpc-4dv,2.074158735290421
Xpc-5dv,2.946485447806696
Xpc-6dv,3.8680553715675905
Zagreb1,188.0
Zagreb2,226.0
fragCpx,331.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,39
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.205866666666665
AATS1are,6.394402985074627
AATS2are,6.38170854700855
AATS3are,6.317018120805368
AATS4are,6.254512345679012
AATS5are,6.4227873563218365
AATS6are,6.1568896551724155
AATS7are,6.000095744680851
AATS8are,6.0079583333333355
AATSC0dv,4.125976316452507
AATSC0pe,0.11536558327034509
AATSC0se,0.07531892567397322
AATSC1dv,1.5151039962695965
AATSC1pe,0.005558368399875297
AATSC1se,-0.001285978031234658
AATSC2dv,0.5450316878888304
AATSC2pe,0.00340229083086239
AATSC2se,4.439219334450831e-05
AATSC3dv,0.2844849597805815
AATSC3pe,0.006308700313334483
AATSC3se,0.004893152732333246
AATSC4dv,-0.20955460373449786
AATSC4pe,0.0026728744995941447
AATSC4se,-0.002987873743736221
AATSC5dv,-1.1606415235315066
AATSC5pe,-0.026257482558796022
AATSC5se,-0.01275921759150668
AATSC6dv,-1.0618456833563565
AATSC6pe,-0.013330617023309902
AATSC6se,-0.0047117707752321976
AATSC7dv,-0.911099585618329
AATSC7pe,-0.010502445816782204
AATSC7se,-0.005777042526387989
AATSC8dv,-0.6983969513731415
AATSC8pe,-0.015347486378810797
AATSC8se,-0.0064478575522801534
AETA_eta,0.9154584937774636
ATSC0are,7.748260317460313
ATSC1are,0.20609775762157895
ATSC2are,0.27568639455784316
ATSC3are,1.1029224237843487
ATSC4are,0.05122267573697681
ATSC5are,-4.612144368858614
ATSC6are,-2.0199665910808666
ATSC7are,-1.955548248929208
ATSC8are,-2.69885684051399
BCUTZ-1h,8.025727785604452
BCUTZ-1l,5.673851338332558
BCUTc-1h,0.4671047706758587
BCUTc-1l,-0.525331778016204
BCUTd-1h,3.313069340725109
BCUTd-1l,0.9772194884543115
BCUTi-1h,14.55807164040011
BCUTi-1l,10.937140914737823
BCUTm-1h,16.01299636876709
BCUTm-1l,11.687393521530232
BCUTp-1h,2.0117787169209804
BCUTp-1l,0.7475219277966081
BCUTs-1h,7.00936700110236
BCUTs-1l,1.3647946629836485
BCUTv-1h,20.910335304574513
BCUTv-1l,14.701624238873546
BalabanJ,1.270370217814746
Diameter,15
ETA_beta,45.75
GATS1are,0.722185993418067
GATS2are,0.9767149747522199
GATS3are,1.0029231179109714
GATS4are,1.0491367397121358
GATS5are,1.5510562195800137
GATS6are,1.0010178070871019
GATS7are,0.9084400924536936
GATS8are,1.1117453925653358
HybRatio,0.2962962962962963
Lipinski,True
LogEE_Dt,448.55517640133695
MATS1are,0.02501121618826791
MATS2are,0.01915869034653033
MATS3are,0.060185939517820246
MATS4are,0.002570890578931661
MATS5are,-0.21552119727905125
MATS6are,-0.0943911515677834
MATS7are,-0.08457597881195603
MATS8are,-0.11429177189595487
MAXssCH2,0.6679369803476946
MINssCH2,0.47456711388259
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.679620563035496
SM1_Dzse,1.555031173324093
SMR_VSA1,13.948551074925216
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,32.78590758816322
SMR_VSA7,88.36237409948875
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,345.23203073629986
SpAD_Dzi,332.44637850773006
SpAD_Dzm,345.324086371136
SpAD_Dzp,513.1176151199534
SpAD_Dzv,454.37645936685107
SpAbs_Dt,897.1103528026736
SpDiam_A,5.032670499278693
SpDiam_D,322.77500606354863
SpMAD_Dt,25.631724365790678
SpMax_Dt,448.55517640133695
SsssssAs,0
VE1_Dzpe,5.814952522333597
VE1_Dzse,5.815593941617096
VE2_Dzpe,0.16614150063810276
VE2_Dzse,0.1661598269033456
VE3_Dzpe,3.0131955897436873
VE3_Dzse,3.013305888823122
VMcGowan,353.0900000000013
VR1_Dzpe,248.0907454804148
VR1_Dzse,247.98622558186784
VR2_Dzpe,7.088307013726137
VR2_Dzse,7.08532073091051
VR3_Dzpe,6.766557556927127
VR3_Dzse,6.766136171109238
mZagreb1,10.083333333333332
mZagreb2,7.749999999999999
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,56
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12298825900730656
AATSC1are,0.0030760859346504322
AATSC2are,0.0023562939705798563
AATSC3are,0.007402163918015763
AATSC4are,0.0003161893564010914
AATSC5are,-0.026506576832520768
AATSC6are,-0.011609003397016475
AATSC7are,-0.01040185238792132
AATSC8are,-0.014056546044343698
AETA_beta,1.3071428571428572
BCUTdv-1h,6.024643543489517
BCUTdv-1l,0.9879239763606295
BCUTpe-1h,3.496767048306035
BCUTpe-1l,2.2188497936302114
BCUTse-1h,3.709441171616091
BCUTse-1l,2.4142834808792792
ETA_alpha,16.433333333333334
ETA_dBeta,-1.75
ETA_eta_B,0.35133161665972423
ETA_eta_F,38.5558080648854
ETA_eta_L,7.879246396323683
ETA_eta_R,70.59685534709662
ETA_psi_1,0.5634285714285717
LabuteASA,202.90575742196683
LogEE_DzZ,172.6097408550623
LogEE_Dzi,166.16188006763804
LogEE_Dzm,172.65576156660052
LogEE_Dzp,255.46133824624806
LogEE_Dzv,226.69566801053304
PEOE_VSA1,14.053923621703873
PEOE_VSA2,19.056083746785475
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,49.74276123338629
PEOE_VSA8,26.1790256236503
PEOE_VSA9,36.00511257282917
SM1_Dzare,1.8855281526291297
SpAD_Dzpe,341.49783574494995
SpAD_Dzse,345.76994006549376
SpAbs_DzZ,343.84019400160605
SpAbs_Dzi,331.05846004272337
SpAbs_Dzm,343.9361162585635
SpAbs_Dzp,517.3245808225801
SpAbs_Dzv,456.2646124462723
SpDiam_Dt,648.3982200513178
SpMAD_DzZ,9.863772306751425
SpMAD_Dzi,9.498467957363715
SpMAD_Dzm,9.866402467746743
SpMAD_Dzp,14.660503289141525
SpMAD_Dzv,12.982184553338602
SpMax_DzZ,172.6097408550623
SpMax_Dzi,166.16188006763804
SpMax_Dzm,172.65576156660052
SpMax_Dzp,255.46133824624806
SpMax_Dzv,226.69566801053304
VE1_Dzare,5.814524457774711
VE2_Dzare,0.1661292702221346
VE3_Dzare,3.0131219725793366
VR1_Dzare,248.1526192255827
VR2_Dzare,7.090074835016648
VR3_Dzare,6.7668069254825145
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4695238095238095
AETA_dBeta,-0.05
AETA_eta_B,0.010038046190277835
AETA_eta_F,1.1015945161395828
AETA_eta_L,0.2251213256092481
AETA_eta_R,2.0170530099170465
BCUTare-1h,3.5505372840812672
BCUTare-1l,2.1700546664204934
ETA_beta_s,23.75
ETA_dPsi_A,0.15057142857142825
ETA_dPsi_B,0.0
ETA_eta_BR,0.7813316166597242
ETA_eta_FL,9.183635549389688
ETA_eta_RL,17.06288194571337
LogEE_Dzpe,170.73636583201514
LogEE_Dzse,172.87951944995186
PEOE_VSA10,11.573916331283833
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,10.296129848852056
SlogP_VSA2,58.04398494795424
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,28.86637779233381
SlogP_VSA6,70.07215473291873
SlogP_VSA7,0.0
SlogP_VSA8,16.59031120676462
SlogP_VSA9,0.0
SpAD_Dzare,335.98691915672373
SpAbs_Dzpe,340.01017181769
SpAbs_Dzse,344.39262674054964
SpDiam_DzZ,258.29096758261073
SpDiam_Dzi,247.11953026072564
SpDiam_Dzm,258.35928063208945
SpDiam_Dzp,382.6145349099885
SpDiam_Dzv,341.30638120603567
SpMAD_Dzpe,9.757081021284284
SpMAD_Dzse,9.879141144728393
SpMax_Dzpe,170.73636583201514
SpMax_Dzse,172.87951944995186
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,35
AETA_beta_s,0.6785714285714286
AETA_eta_BR,0.02232376047599212
AETA_eta_FL,0.26238958712541965
AETA_eta_RL,0.48751091273466773
DetourIndex,7693
EState_VSA1,0.0
EState_VSA2,11.466446624403513
EState_VSA3,73.25513895099867
EState_VSA4,5.563451491696996
EState_VSA5,6.263162995639057
EState_VSA6,21.599743515565052
EState_VSA7,56.31204387861251
EState_VSA8,4.899909730850478
EState_VSA9,14.137992411800603
ETA_beta_ns,22.0
ETA_shape_p,0.10141987829614603
ETA_shape_x,0.0
ETA_shape_y,0.3468559837728194
GhoseFilter,False
LogEE_Dzare,167.97597276619155
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,334.3218283153511
SpDiam_Dzpe,255.3222424522983
SpDiam_Dzse,258.71627386278567
SpMAD_Dzare,9.599626261620678
SpMax_Dzare,167.97597276619155
TopoPSA(NO),80.81
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.946980606587597
VSA_EState9,71.05301939341241
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6285714285714286
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03047619047619047
FilterItLogS,-6.051183609010007
SpDiam_Dzare,251.07310987489478
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5962962962962953
ETA_epsilon_2,0.8333333333333329
ETA_epsilon_3,0.4443298969072154
ETA_epsilon_4,0.5362869198312222
ETA_epsilon_5,0.8333333333333329
AETA_beta_ns_d,0.02857142857142857
ETA_dEpsilon_A,0.1519663993890799
ETA_dEpsilon_B,0.060009376465073094
ETA_dEpsilon_C,-0.09195702292400681
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.8285714285714286
MDEDescriptor,"0.1111111111111111,4.426047804937989,3.39846091731642,0.0,20.636424699151103,28.80331840041323,0.0,9.41642061589146,0.0,0.0,0.09999999999999998,0.6128311524803682,0.08333333333333334,0.0,0.0,0.0,0.0,0.9085602964160698,0.7937005259840998"
APolDescriptor,73.79820399999998
BCUTDescriptor,"11.988355634832967,16.006293179746425,-0.34815072724769397,0.3203440167298047,5.155294136630685,12.03071179434767"
BPolDescriptor,43.61779599999999
TPSADescriptor,80.81
ALOGPDescriptor,"4.365400000000004,19.056717160000034,128.6447"
XLogPDescriptor,3.627
VAdjMaDescriptor,6.285402218862249
WeightDescriptor,472.2110556
ChiPathDescriptor,"24.363232072819912,17.06288194571337,15.09509418089997,13.33604168467414,11.717001319376037,9.048900020472995,6.654124322075027,4.881283094000088,19.93799092287083,11.851022770589337,8.58401787339605,6.33786789630259,4.580850226492479,3.1091482127548558,1.8859257108382803,1.196640793631325"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.3634023029066286,0.6628488762313652,0.0,0.0,0.039283710065919304,0.13397589402697183,0.18142252323296315"
AtomCountDescriptor,63
BondCountDescriptor,39
SmallRingDescriptor,"5,4,4,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"2.0163649041307083,0.0,0.6238309836993704,0.0,0.9416048947258303,0.0,0.15765327159022727,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,13,2,8,0,0,0"
ZagrebIndexDescriptor,188.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"72.30907769792395,2.065973648512113,24.8816745646705,11.14838895624932,13.733285608421193"
FractionalPSADescriptor,0.17113110555474254
WienerNumbersDescriptor,"3743.0,60.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.51552469910891,9.835444943626678,14.152796850847675,2.0741587352904207,2.9464854478066957,3.515579869844625"
FractionalCSP3Descriptor,0.2962962962962963
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,6,0,0,10,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.600920447074294,12.24,5.872153820205768"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,3299.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.2962962962962963
AutocorrelationDescriptorMass,"39.5377973472697,42.820553127780286,61.284004443815995,67.44579832632067,70.85847991766393"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.834168979446295,-0.4833646742980918,-0.0831774485090416,0.4535407750945177,-0.5501799629092585"
EccentricConnectivityIndexDescriptor,917
AutocorrelationDescriptorPolarizability,"2548.8554223189367,3052.3064716917547,4395.058381152222,4792.294811653074,4697.1388106854165"
