DLiP-ID,C000FW
AATSC5d,-0.04643866898651587
AATSC5i,-0.019926220378911355
AATSC5m,-2.0843581197531535
AATSC5p,0.004386456801643086
AATSC5s,-0.04272041588130102
AATSC5v,-0.38293902567921206
AATSC6Z,-0.32413991927733987
AATSC6c,-0.00011384762934814297
AATSC6d,-0.048277436094560824
AATSC6i,0.10066463531730971
AATSC6m,-1.4211831335647713
AATSC6p,0.022625107286326364
AATSC6s,-0.04762309938710576
AATSC6v,2.9502526209242794
AATSC7Z,-1.0946175037084125
AATSC7c,-0.00019155717232587988
AATSC7d,-0.04703062089425726
AATSC7i,-0.17145474777677142
AATSC7m,-5.234457189989932
AATSC7p,-0.028432896273145155
AATSC7s,-0.06452380742153473
AATSC7v,-6.949506071807532
AATSC8Z,0.44293053383962455
AATSC8c,-0.0003828359648506476
AATSC8d,-0.0008515747152110809
AATSC8i,-0.30457769218354913
AATSC8m,2.0227715755947053
AATSC8p,-0.02413500394017916
AATSC8s,0.04157398617625892
AATSC8v,-1.5759192577099093
ATS0are,278.9044999999999
ATS1are,314.5039
ATS2are,525.9697000000001
ATS3are,587.9408999999998
ATS4are,638.7825
ATS5are,582.3430000000001
ATS6are,535.417
ATS7are,487.2939999999999
ATS8are,458.122
ATSC0dv,178.72727272727275
ATSC0pe,4.799963636363633
ATSC0se,3.008623545454544
ATSC1dv,57.11570247933885
ATSC1pe,0.2783760330578484
ATSC1se,-0.02585595867768547
ATSC2dv,12.22314049586776
ATSC2pe,0.3520024793388393
ATSC2se,0.31380619008264543
ATSC3dv,-25.719008264462826
ATSC3pe,-0.41201404958677823
ATSC3se,-0.3846120392561981
ATSC4dv,-28.23140495867768
ATSC4pe,-0.1803066115702475
ATSC4se,-0.051879764462809744
ATSC5dv,-48.75206611570248
ATSC5pe,-0.9880942148760318
ATSC5se,-0.5052442004132235
ATSC6dv,-50.876033057851245
ATSC6pe,-1.2486925619834708
ATSC6se,-0.7012855661157019
ATSC7dv,-37.01652892561984
ATSC7pe,-0.9716719008264456
ATSC7se,-0.41624192148760325
ATSC8dv,16.322314049586772
ATSC8pe,0.4921338842975202
ATSC8se,0.10800394628099146
AXp-0dv,0.5450265536298996
AXp-1dv,0.2793485616914437
AXp-2dv,0.145365934256056
AXp-3dv,0.07391752519685478
AXp-4dv,0.038196641016115015
AXp-5dv,0.020162728801100687
AXp-6dv,0.010528707842577974
AXp-7dv,0.005370068371677458
BertzCT,1138.387431271066
ECIndex,671
ETA_eta,18.29126960305425
GATS1dv,0.49621693794506605
GATS1pe,0.7460575182703407
GATS1se,0.870346218275171
GATS2dv,0.941308494404883
GATS2pe,1.0180607073727834
GATS2se,1.1032498665427164
GATS3dv,0.9533056585611305
GATS3pe,0.8808034917501415
GATS3se,0.8886146529635099
GATS4dv,1.0307631699678852
GATS4pe,0.9778402305929532
GATS4se,0.9154457986193861
GATS5dv,1.0940515072013706
GATS5pe,0.988055072985003
GATS5se,0.8996234223505674
GATS6dv,1.1414038657171923
GATS6pe,1.0771644103364422
GATS6se,1.008118481483786
GATS7dv,1.0363878237733781
GATS7pe,0.9968805489202425
GATS7se,0.9064621386260227
GATS8dv,0.9461040389321161
GATS8pe,0.9032126420695655
GATS8se,0.8939188222067477
LogEE_A,4.259912419686773
LogEE_D,152.46774217202585
MATS1dv,0.29293828416412343
MATS1pe,0.05316249239261864
MATS1se,-0.007877787000089507
MATS2dv,0.037614445574771074
MATS2pe,0.04033392298426464
MATS2se,0.05736623473754657
MATS3dv,-0.06808212734770674
MATS3pe,-0.04061101147149469
MATS3se,-0.06048180623650233
MATS4dv,-0.06813875092254601
MATS4pe,-0.016204148308313064
MATS4se,-0.007438453465761867
MATS5dv,-0.12633720618943084
MATS5pe,-0.09534314653898887
MATS5se,-0.07777903637858878
MATS6dv,-0.1456386477087227
MATS6pe,-0.1330980837240311
MATS6se,-0.11925628479736254
MATS7dv,-0.11683230299710462
MATS7pe,-0.11419307566626866
MATS7se,-0.07804337486917495
MATS8dv,0.05430150394545102
MATS8pe,0.060962992553383374
MATS8se,0.021344831509606605
MAXaaCH,2.0776438833535558
MAXaaaC,0.874768019862266
MAXaasC,1.1725580744655768
MAXaasN,1.829134966097448
MAXsCH3,2.058062902913677
MAXssNH,3.3704853237591332
MDEC-12,1.830586132026141
MDEC-13,1.4257121264119428
MDEC-22,10.436685700749987
MDEC-23,20.885060518187693
MDEC-33,6.727527969131694
MDEN-22,1.9827032282500943
MDEN-23,1.6817928305074292
MDEO-22,0.4999999999999999
MINaaCH,1.5538577622406988
MINaaaC,0.7673950722264217
MINaasC,0.746823979591837
MINaasN,1.829134966097448
MINsCH3,2.058062902913677
MINssNH,3.3704853237591332
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.4725162990448415
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,663.1254909780037
SpAbs_A,36.40486797253878
SpAbs_D,304.9354843440517
SpMAD_A,1.3483284434273624
SpMAD_D,11.293906827557471
SpMax_A,2.477604764010889
SpMax_D,152.46774217202585
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.09
TpiPC10,9.246545349457728
VAdjMat,5.954196310386875
VE1_DzZ,5.119546766996981
VE1_Dzi,5.113316614619572
VE1_Dzm,5.119546363839809
VE1_Dzp,5.109905260344645
VE1_Dzv,5.121101066325082
VE2_DzZ,0.18961284322211042
VE2_Dzi,0.18938209683776194
VE2_Dzm,0.18961282829036327
VE2_Dzp,0.189255750383135
VE2_Dzv,0.18967040986389191
VE3_DzZ,2.626317686072488
VE3_Dzi,2.6251000106448252
VE3_Dzm,2.6263176073238785
VE3_Dzp,2.624432637004056
VE3_Dzv,2.626621240957947
VR1_DzZ,170.63928939549976
VR1_Dzi,171.16199468360568
VR1_Dzm,170.63954267078645
VR1_Dzp,171.50951603762067
VR1_Dzv,170.61989516879768
VR2_DzZ,6.3199736813148055
VR2_Dzi,6.33933313642984
VR2_Dzm,6.31998306188098
VR2_Dzp,6.352204297689655
VR2_Dzv,6.319255376622136
VR3_DzZ,6.132803682815784
VR3_Dzi,6.1358622184031555
VR3_Dzm,6.132805167087664
VR3_Dzp,6.137890525176755
VR3_Dzv,6.132690020077313
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05833029600892077
Xch-6dv,0.14206594454258076
Xch-7dv,0.18492368986701377
Xpc-4dv,1.340595488398711
Xpc-5dv,1.7921169577513782
Xpc-6dv,2.0878129682151823
Zagreb1,150.0
Zagreb2,180.0
fragCpx,259.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,0
nBondsM,22
nBondsO,31
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.338738636363635
AATS1are,6.552164583333333
AATS2are,6.574621250000002
AATS3are,6.321945161290321
AATS4are,6.262573529411765
AATS5are,6.129926315789475
AATS6are,6.225779069767442
AATS7are,6.247358974358973
AATS8are,6.190837837837838
AATSC0dv,4.061983471074381
AATSC0pe,0.10909008264462802
AATSC0se,0.06837780785123963
AATSC1dv,1.1899104683195594
AATSC1pe,0.005799500688705175
AATSC1se,-0.0005386658057851139
AATSC2dv,0.152789256198347
AATSC2pe,0.0044000309917354916
AATSC2se,0.0039225773760330675
AATSC3dv,-0.27654847596196586
AATSC3pe,-0.004430258597707293
AATSC3se,-0.004135613325335463
AATSC4dv,-0.2767784799870361
AATSC4pe,-0.0017677118781396813
AATSC4se,-0.0005086251417922524
AATSC5dv,-0.513179643323184
AATSC5pe,-0.010400991735537176
AATSC5se,-0.0053183600043497205
AATSC6dv,-0.5915817797424563
AATSC6pe,-0.014519680953296171
AATSC6se,-0.008154483326926766
AATSC7dv,-0.4745708836617928
AATSC7pe,-0.012457332061877508
AATSC7se,-0.005336434890866709
AATSC8dv,0.22057181148090232
AATSC8pe,0.006650457895912435
AATSC8se,0.0014595127875809656
AETA_eta,0.6774544297427499
ATSC0are,5.153079545454544
ATSC1are,0.18806322314049673
ATSC2are,0.43046446280991957
ATSC3are,-0.4897340392561976
ATSC4are,-0.06113894628099148
ATSC5are,-1.0525126549586774
ATSC6are,-1.3818145661157009
ATSC7are,-0.9767205578512383
ATSC8are,0.3635934917355367
BCUTZ-1h,8.016487461635325
BCUTZ-1l,5.692351064968734
BCUTc-1h,0.4922983317824243
BCUTc-1l,-0.4868880694403009
BCUTd-1h,3.273241450911128
BCUTd-1l,0.9938438144246453
BCUTi-1h,14.69261975327873
BCUTi-1l,10.953511356704674
BCUTm-1h,16.0076834322003
BCUTm-1l,11.70395853706024
BCUTp-1h,1.9943802857706234
BCUTp-1l,0.7708519296161079
BCUTs-1h,3.5170675376599
BCUTs-1l,1.413822223462112
BCUTv-1h,20.898244610289183
BCUTv-1l,14.70611560582282
BalabanJ,1.145377181619709
Diameter,14
ETA_beta,39.25
GATS1are,0.7928167769640542
GATS2are,1.0481974812060748
GATS3are,0.8907914799971913
GATS4are,0.9670567947337445
GATS5are,0.975277314199515
GATS6are,1.0791314108289172
GATS7are,0.9882217441999652
GATS8are,0.9158679773735643
HybRatio,0.15
Lipinski,True
LogEE_Dt,331.5627454890019
MATS1are,0.0334540319741139
MATS2are,0.04594445951339802
MATS3are,-0.04496381708372568
MATS4are,-0.00511803919752568
MATS5are,-0.09459965466369405
MATS6are,-0.13719464022544853
MATS7are,-0.10692064157666137
MATS8are,0.041953694467306096
MAXssCH2,0.6095024460401444
MINssCH2,0.2746951760163201
NsssssAs,0
RotRatio,0.12903225806451613
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.473725907600098
SMR_VSA2,0.0
SMR_VSA3,19.74844178534064
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,12.109730910106158
SMR_VSA7,66.11563610900288
SMR_VSA8,0.0
SMR_VSA9,17.186409941251373
SpAD_DzZ,223.8375215524673
SpAD_Dzi,216.8011939998084
SpAD_Dzm,223.88769545310822
SpAD_Dzp,317.44689408261155
SpAD_Dzv,283.62427182943316
SpAbs_Dt,663.1254909780034
SpDiam_A,4.84534730982866
SpDiam_D,233.70051701321663
SpMAD_Dt,24.56020336955569
SpMax_Dt,331.5627454890019
SsssssAs,0
VE1_Dzpe,5.118861799147333
VE1_Dzse,5.119635580418149
VE2_Dzpe,0.18958747404249382
VE2_Dzse,0.18961613260807958
VE3_Dzpe,2.6261838824942765
VE3_Dzse,2.626335033829009
VMcGowan,257.0000000000001
VR1_Dzpe,170.6916338822193
VR1_Dzse,170.63262834784803
VR2_Dzpe,6.321912366008122
VR2_Dzse,6.319726975846224
VR3_Dzpe,6.133110390960638
VR3_Dzse,6.1327646462158985
mZagreb1,6.25
mZagreb2,5.805555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,2
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,38
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.11711544421487599
AATSC1are,0.003917983815427015
AATSC2are,0.005380805785123994
AATSC3are,-0.005265957411356963
AATSC4are,-0.0005994014341273675
AATSC5are,-0.011079080578512394
AATSC6are,-0.0160676112339035
AATSC7are,-0.012522058433990235
AATSC8are,0.004913425563993739
AETA_beta,1.4537037037037037
BCUTdv-1h,6.011536541455087
BCUTdv-1l,0.995943207932183
BCUTpe-1h,3.4765301251085954
BCUTpe-1l,2.2411815520309317
BCUTse-1h,3.689791168180972
BCUTse-1l,2.4369738480573413
ETA_alpha,12.666666666666668
ETA_dBeta,1.75
ETA_eta_B,0.1382239790949935
ETA_eta_F,27.316405939539646
ETA_eta_L,5.319412301468921
ETA_eta_R,45.607675542593896
ETA_psi_1,0.5646359583952454
LabuteASA,155.1397333144965
LogEE_DzZ,111.9637343212072
LogEE_Dzi,108.41663127998103
LogEE_Dzm,111.98870076546552
LogEE_Dzp,157.8125151136095
LogEE_Dzv,141.36868923002524
PEOE_VSA1,14.790514511606428
PEOE_VSA2,0.0
PEOE_VSA3,14.6497599770396
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,42.316108456931055
PEOE_VSA8,6.544756405912575
PEOE_VSA9,17.270454060761434
SM1_Dzare,1.4997673336435549
SpAD_Dzpe,221.7835352684291
SpAD_Dzse,224.1332956192707
SpAbs_DzZ,222.7347261993031
SpAbs_Dzi,215.54682826358493
SpAbs_Dzm,222.78758005553715
SpAbs_Dzp,320.3805278468064
SpAbs_Dzv,285.1319905573837
SpDiam_Dt,480.60711941617615
SpMAD_DzZ,8.290278576017307
SpMAD_Dzi,8.029673851844755
SpMAD_Dzm,8.292136868633637
SpMAD_Dzp,11.757292373430058
SpMAD_Dzv,10.504602660349375
SpMax_DzZ,111.9637343212072
SpMax_Dzi,108.41663127998103
SpMax_Dzm,111.98870076546552
SpMax_Dzp,157.8125151136095
SpMax_Dzv,141.36868923002524
VE1_Dzare,5.118284737863561
VE2_Dzare,0.18956610140235414
VE3_Dzare,2.6260711437965747
VR1_Dzare,170.7299091161676
VR2_Dzare,6.323329967265466
VR3_Dzare,6.133334601968371
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46913580246913583
AETA_dBeta,0.06481481481481481
AETA_eta_B,0.005119406633147908
AETA_eta_F,1.0117187385014683
AETA_eta_L,0.19701527042477485
AETA_eta_R,1.6891731682442184
BCUTare-1h,3.532517182788756
BCUTare-1l,2.1914959429738183
ETA_beta_s,18.75
ETA_dPsi_A,0.14936404160475458
ETA_dPsi_B,0.0
ETA_eta_BR,0.5682239790949934
ETA_eta_FL,7.956577281809182
ETA_eta_RL,13.275989583278102
LogEE_Dzpe,110.94078107544034
LogEE_Dzse,112.11102946022787
PEOE_VSA10,12.14518285259957
PEOE_VSA11,17.14620088733554
PEOE_VSA12,6.792942306099827
PEOE_VSA13,0.0
SlogP_VSA1,14.790514511606428
SlogP_VSA2,26.541384091440467
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,11.126902983393991
SlogP_VSA6,54.98873312560889
SlogP_VSA7,0.0
SlogP_VSA8,16.720787709916085
SlogP_VSA9,0.0
SpAD_Dzare,218.76739535744105
SpAbs_Dzpe,220.60085535284168
SpAbs_Dzse,223.04294349193773
SpDiam_DzZ,173.96036003376062
SpDiam_Dzi,168.06195262268983
SpDiam_Dzm,173.99750704686517
SpDiam_Dzp,242.16593289894251
SpDiam_Dzv,218.42125269911418
SpMAD_Dzpe,8.214205009941818
SpMAD_Dzse,8.3012331710841
SpMax_Dzpe,110.94078107544034
SpMax_Dzse,112.11102946022787
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6944444444444444
AETA_eta_BR,0.021045332559073832
AETA_eta_FL,0.2946880474744141
AETA_eta_RL,0.491703317899189
DetourIndex,4375
EState_VSA1,0.0
EState_VSA2,6.792942306099827
EState_VSA3,6.544756405912575
EState_VSA4,39.60112564601592
EState_VSA5,5.563451491696996
EState_VSA6,12.524163646377618
EState_VSA7,35.01363827745323
EState_VSA8,39.439898790815626
EState_VSA9,9.473725907600098
ETA_beta_ns,20.5
ETA_shape_p,0.039473684210526314
ETA_shape_x,0.0
ETA_shape_y,0.34736842105263155
GhoseFilter,True
LogEE_Dzare,109.43924461700362
SlogP_VSA10,5.817862777835028
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,217.46324800202228
SpDiam_Dzpe,172.36484472439525
SpDiam_Dzse,174.18921111039992
SpMAD_Dzare,8.102496124349669
SpMax_Dzare,109.43924461700362
TopoPSA(NO),74.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.829134966097448
VSA_EState9,55.00419836723589
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7592592592592593
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030864197530864154
FilterItLogS,-5.563389174461699
SpDiam_Dzare,170.07062954679142
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6257575757575758
ETA_epsilon_2,0.8308641975308639
ETA_epsilon_3,0.44794520547945227
ETA_epsilon_4,0.5471264367816094
ETA_epsilon_5,0.8119047619047617
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.17781237027812358
ETA_dEpsilon_B,0.07863113897596641
ETA_dEpsilon_C,-0.09918123130215717
ETA_dEpsilon_D,0.01895943562610225
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9629629629629629
MDEDescriptor,"0.0,1.830586132026141,1.4257121264119428,0.0,10.436685700749987,20.885060518187693,0.0,6.727527969131694,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,1.9827032282500943,1.6817928305074292,0.0"
APolDescriptor,53.63948099999998
BCUTDescriptor,"11.850000000000016,15.99592979613135,-0.3165228958440415,0.15966324145272165,5.633489596651715,10.148099787354417"
BPolDescriptor,27.696518999999995
TPSADescriptor,74.09
ALOGPDescriptor,"3.9699999999999993,15.760899999999994,103.55969999999998"
XLogPDescriptor,3.9640000000000004
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,359.13822492
ChiPathDescriptor,"18.216967702877945,13.275989583278102,11.999245880121693,10.577537721034927,9.299142369267457,7.2977867946072035,5.215749975083801,3.873821491697233,14.71571694800729,8.659805412434753,6.396101107266464,4.508969037008143,3.1703212043375464,2.036435608911168,1.1686865705261542,0.687368751574715"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5652352563430426,0.8931456284072562,0.0,0.0,0.05833029600892077,0.14206594454258079,0.18492368986701369"
AtomCountDescriptor,44
BondCountDescriptor,31
SmallRingDescriptor,"5,4,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.5677142369572743,0.0,0.3305272079323988,0.0,0.7049750093983735,0.0,0.07230708278199272,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,2,0,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"56.78233520390752,2.103049451996575,22.2700897346757,6.1482426793447065,16.121847055331017"
FractionalPSADescriptor,0.20629939911437706
WienerNumbersDescriptor,"1992.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9491759925656815,6.7017628153533995,8.800108648139886,1.3405954883987101,1.7921169577513771,1.8932154363557083"
FractionalCSP3Descriptor,0.15
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.992715920915714,8.393595041322314,4.024724536414943"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1602.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15
AutocorrelationDescriptorMass,"30.348839577464293,34.183985608430746,49.01077911288553,46.67962300705473,41.45799676958453"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5893957562133194,-0.41414536647329364,0.19917000493302695,-0.20026732974716593,0.17139637240922148"
EccentricConnectivityIndexDescriptor,671
AutocorrelationDescriptorPolarizability,"1790.1984150973653,2135.5070871820512,3033.6696772269293,2884.3777580852243,2521.4350426335827"
