DLiP-ID,C001ZT
AATSC5i,0.16637375928988776
AATSC5m,1.7803653965517259
AATSC5p,0.034019009819864145
AATSC5s,0.01972597914375126
AATSC5v,3.459341021128043
AATSC6Z,-3.0091953534795812
AATSC6c,0.011296777122202235
AATSC6d,-0.12767312960564037
AATSC6i,-0.20622314023135357
AATSC6m,-12.661431102040813
AATSC6p,-0.09043203417010168
AATSC6s,0.6144210827490342
AATSC6v,-2.084878259777448
AATSC7Z,-4.3611486262094
AATSC7c,-0.01020273159228593
AATSC7d,0.021697256846812965
AATSC7i,0.2566292791120581
AATSC7m,-20.09854172340426
AATSC7p,0.048142836987979276
AATSC7s,-1.4264826865050093
AATSC7v,-3.983133915329111
AATSC8Z,-1.3940538129924185
AATSC8c,-0.00015691572699460987
AATSC8d,-0.08672513750557453
AATSC8i,-0.21081894532497902
AATSC8m,-6.967759057142872
AATSC8p,-0.059425448978157394
AATSC8s,0.023589246231073717
AATSC8v,-14.74960436882571
ATS0are,207.2332
ATS1are,213.9828
ATS2are,348.94590000000005
ATS3are,396.10660000000007
ATS4are,424.4578
ATS5are,391.8448
ATS6are,317.5409000000001
ATS7are,316.548
ATS8are,212.04289999999997
ATSC0dv,141.35483870967744
ATSC0pe,4.800774193548385
ATSC0se,3.3379454838709663
ATSC1dv,2.734073303272046
ATSC1pe,-0.5043475546305947
ATSC1se,-0.11339830593132127
ATSC2dv,31.369638108451824
ATSC2pe,1.4378392299687794
ATSC2se,0.9463721071800226
ATSC3dv,-18.356341773615455
ATSC3pe,0.14385234131113145
ATSC3se,-0.10789298543184045
ATSC4dv,-49.29101630246272
ATSC4pe,-1.8894411030176927
ATSC4se,-1.3532778865764796
ATSC5dv,35.26083940339923
ATSC5pe,0.37916118626430495
ATSC5se,0.4684211592091595
ATSC6dv,35.07711874205112
ATSC6pe,1.1864988553590003
ATSC6se,0.20430575130072842
ATSC7dv,-149.143716036536
ATSC7pe,-5.282773777315296
ATSC7se,-3.2417869916753346
ATSC8dv,-18.86657417042432
ATSC8pe,-0.1556321540062395
ATSC8se,0.10624177627471124
AXp-0dv,0.572914148321604
AXp-1dv,0.33720521775278645
AXp-2dv,0.18825576748518344
AXp-3dv,0.10689126032974927
AXp-4dv,0.05961556519849255
AXp-5dv,0.03419231026624247
AXp-6dv,0.021691583846587446
AXp-7dv,0.01206609250027995
BertzCT,670.5945828576389
ECIndex,304
ETA_eta,10.209963067390984
GATS1dv,0.7100187319336679
GATS1pe,0.7748554920577329
GATS1se,0.733907095498477
GATS2dv,0.8186416206525207
GATS2pe,0.7683013255294057
GATS2se,0.8280243081725662
GATS3dv,0.9778253100124547
GATS3pe,0.886461895156331
GATS3se,0.9424120869234446
GATS4dv,1.2071388725884389
GATS4pe,1.3055037205980606
GATS4se,1.3484914520416271
GATS5dv,0.9741523578694449
GATS5pe,1.137052595799343
GATS5se,1.1476360444574054
GATS6dv,0.826549241330489
GATS6pe,0.8041305056129857
GATS6se,0.9345054862098882
GATS7dv,1.8355797896617687
GATS7pe,2.0099949562012993
GATS7se,2.0093467133129828
GATS8dv,0.9125969876768597
GATS8pe,0.7109299767318634
GATS8se,0.5948812383102124
LogEE_A,3.8585689342798606
LogEE_D,77.70378227309537
MATS1dv,0.018737480348902016
MATS1pe,-0.10177247957318747
MATS1se,-0.03291084572884357
MATS2dv,0.1348932899393338
MATS2pe,0.18204995135720226
MATS2se,0.1723352863066335
MATS3dv,-0.06823153441445533
MATS3pe,0.015744009304130526
MATS3se,-0.016983361469607532
MATS4dv,-0.17158457277124556
MATS4pe,-0.1936614699455374
MATS4se,-0.199493564475143
MATS5dv,0.13332625106889728
MATS5pe,0.04221300744966946
MATS5se,0.07500512952658248
MATS6dv,0.15699247902416716
MATS6pe,0.15635855858227823
MATS6se,0.03872281905463608
MATS7dv,-0.6959180744783354
MATS7pe,-0.725795999501339
MATS7se,-0.640573652569016
MATS8dv,-0.1182159338708859
MATS8pe,-0.028713206779243786
MATS8se,0.028190951422324185
MAXaaCH,1.50244779856387
MAXaasC,0.48243827160493846
MAXsCH3,1.3799884591118357
MAXsNH2,5.51059097251287
MAXssNH,2.3063321995464854
MDEC-12,0.9518830104331102
MDEC-13,0.9428090415820635
MDEC-22,4.195780723337382
MDEC-23,7.847755447779813
MDEC-33,1.7710301384923586
MDEN-12,0.3968502629920499
MDEN-22,1.1447142425533319
MDEO-11,0.4999999999999999
MDEO-12,0.3999999999999999
MINaaCH,1.3644393004115227
MINaasC,0.029467592592592684
MINsCH3,1.3799884591118357
MINsNH2,5.51059097251287
MINssNH,2.3063321995464854
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285712
SM1_Dzi,1.3335004041957026
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.895472134710245
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,258.1180241824552
SpAbs_A,23.611102315283844
SpAbs_D,155.4075645461907
SpMAD_A,1.242689595541255
SpMAD_D,8.17934550243109
SpMax_A,2.3901236408787985
SpMax_D,77.70378227309537
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,115.58
TpiPC10,7.644470679730363
VAdjMat,5.321928094887363
VE1_DzZ,4.266697276359444
VE1_Dzi,4.295685681788756
VE1_Dzm,4.266660933889705
VE1_Dzp,4.254402757878293
VE1_Dzv,4.283513259413811
VE2_DzZ,0.22456301454523392
VE2_Dzi,0.22608872009414505
VE2_Dzm,0.2245611017836687
VE2_Dzp,0.22391593462517334
VE2_Dzv,0.2254480662849374
VE3_DzZ,2.0926939425508673
VE3_Dzi,2.0994650753830553
VE3_Dzm,2.0926854248093534
VE3_Dzp,2.0898082759202223
VE3_Dzv,2.09662741405211
VR1_DzZ,95.16243064660969
VR1_Dzi,93.63065130350974
VR1_Dzm,95.16508379440718
VR1_Dzp,96.31673285221183
VR1_Dzv,94.55954825997951
VR2_DzZ,5.00854898140051
VR2_Dzi,4.927929015974197
VR2_Dzm,5.008688620758273
VR2_Dzp,5.06930172906378
VR2_Dzv,4.976818329472605
VR3_DzZ,5.197439114015386
VR3_Dzi,5.181211687240297
VR3_Dzm,5.197466993828827
VR3_Dzp,5.209495947433904
VR3_Dzv,5.191083662534291
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04444444444444444
Xch-7dv,0.06519566985720923
Xpc-4dv,1.4618914140718113
Xpc-5dv,1.6863109231748472
Xpc-6dv,1.9778630742377177
Zagreb1,96.0
Zagreb2,110.0
fragCpx,58.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,2
nBondsM,14
nBondsO,20
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.684941935483871
AATS1are,6.6869625
AATS2are,6.842076470588236
AATS3are,6.7136711864406795
AATS4are,6.737425396825397
AATS5are,6.755944827586207
AATS6are,6.480426530612246
AATS7are,6.735063829787234
AATS8are,6.058368571428571
AATSC0dv,4.5598335067637885
AATSC0pe,0.15486368366285114
AATSC0se,0.10767566077003117
AATSC1dv,0.08543979072725144
AATSC1pe,-0.015760861082206083
AATSC1se,-0.00354369706035379
AATSC2dv,0.615090943302977
AATSC2pe,0.028192926077819206
AATSC2se,0.01855631582705927
AATSC3dv,-0.31112443684093993
AATSC3pe,0.002438175276459855
AATSC3se,-0.0018286946683362787
AATSC4dv,-0.782397084166075
AATSC4pe,-0.029991128619328455
AATSC4se,-0.021480601374229837
AATSC5dv,0.6079455069551591
AATSC5pe,0.0065372618321431885
AATSC5se,0.008076226882916543
AATSC6dv,0.7158595661643086
AATSC6pe,0.024214262354265312
AATSC6se,0.004169505128586294
AATSC7dv,-3.1732705539688513
AATSC7pe,-0.11239944207053822
AATSC7se,-0.06897419131224117
AATSC8dv,-0.5390449762978378
AATSC8pe,-0.0044466329716068426
AATSC8se,0.0030354793221346065
AETA_eta,0.5373664772311044
ATSC0are,5.2985419354838665
ATSC1are,-0.8860432882414161
ATSC2are,1.7243632674297582
ATSC3are,0.20856212278875957
ATSC4are,-2.2229400624349642
ATSC5are,0.45849573361082036
ATSC6are,1.3688175858480744
ATSC7are,-5.582370031217483
ATSC8are,-0.026692507804367965
BCUTZ-1h,16.013122119270488
BCUTZ-1l,5.699276170965687
BCUTc-1h,0.46765982618428037
BCUTc-1l,-0.5091446939757922
BCUTd-1h,4.04381037683136
BCUTd-1l,0.9716035253619956
BCUTi-1h,14.552208549026567
BCUTi-1l,10.319771547632747
BCUTm-1h,32.066543688193576
BCUTm-1l,11.711043610133505
BCUTp-1h,2.954566684164026
BCUTp-1l,0.760968163083344
BCUTs-1h,7.014204841438244
BCUTs-1l,0.29894254921025865
BCUTv-1h,24.44182942697116
BCUTv-1l,14.701767364528198
BalabanJ,1.9121855354470894
Diameter,10
ETA_beta,29.0
GATS1are,0.8561730387787759
GATS2are,0.7758016633841056
GATS3are,0.8980692584976392
GATS4are,1.3336598005630516
GATS5are,1.145721831841917
GATS6are,0.7978013055177144
GATS7are,1.9972114290102168
GATS8are,0.6603110359201507
HybRatio,0.09090909090909091
Lipinski,True
LogEE_Dt,129.0590120912276
MATS1are,-0.1619982338415684
MATS2are,0.19781713365752585
MATS3are,0.020681819560787195
MATS4are,-0.20643936824285916
MATS5are,0.0462500943655831
MATS6are,0.1634386679371667
MATS7are,-0.6949060305320143
MATS8are,-0.0044619700611484864
MAXddssS,-3.75074074074074
MINddssS,-3.75074074074074
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.4325275397796822
SM1_Dzse,1.377892477264776
SMR_VSA1,13.154659938128987
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,17.565559882891808
SMR_VSA7,36.65915541707259
SMR_VSA8,0.0
SMR_VSA9,5.879988336435371
SpAD_DzZ,92.97082733093734
SpAD_Dzi,114.3369544298392
SpAD_Dzm,92.98520489604559
SpAD_Dzp,154.03248541295056
SpAD_Dzv,144.3631968376476
SpAbs_Dt,258.1180241824553
SpDiam_A,4.780247281757598
SpDiam_D,115.38859748011575
SpMAD_Dt,13.585159167497642
SpMax_Dt,129.0590120912276
SsssssAs,0
VE1_Dzpe,4.2952514426047275
VE1_Dzse,4.293326220756425
VE2_Dzpe,0.2260658654002488
VE2_Dzse,0.22596453793454868
VE3_Dzpe,2.099363982992758
VE3_Dzse,2.0989156615230082
VMcGowan,192.20999999999984
VR1_Dzpe,93.50048448905447
VR1_Dzse,93.61645194734828
VR2_Dzpe,4.921078131002867
VR2_Dzse,4.927181681439383
VR3_Dzpe,5.179820504154729
VR3_Dzse,5.18106002287869
mZagreb1,7.006944444444445
mZagreb2,4.236111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17092070759625375
AATSC1are,-0.027688852757544253
AATSC2are,0.033811044459407025
AATSC3are,0.0035349512337077894
AATSC4are,-0.03528476289579308
AATSC5are,0.007905098855358972
AATSC6are,0.027935052772409683
AATSC7are,-0.1187738304514358
AATSC8are,-0.000762643080124799
AETA_beta,1.5263157894736843
BCUTdv-1h,6.017800245240504
BCUTdv-1l,0.6442357079541299
BCUTpe-1h,3.536846442688839
BCUTpe-1l,2.2413714258019586
BCUTse-1h,3.7681752293427477
BCUTse-1l,2.44035559278898
ETA_alpha,8.933333333333334
ETA_dBeta,4.0
ETA_eta_B,0.3882083297645966
ETA_eta_F,20.409310728510604
ETA_eta_L,3.209296283978227
ETA_eta_R,30.619273795901588
ETA_psi_1,0.5114503816793894
LabuteASA,110.05680940439335
LogEE_DzZ,46.23010296097417
LogEE_Dzi,57.15639699408435
LogEE_Dzm,46.23677016242704
LogEE_Dzp,75.75957917950073
LogEE_Dzv,71.69387145630245
PEOE_VSA1,10.470530430962235
PEOE_VSA2,4.722094864452088
PEOE_VSA3,18.385754026223353
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,24.26546827384644
PEOE_VSA8,18.081073417909714
PEOE_VSA9,12.005281016795308
SM1_Dzare,1.5752237029804181
SpAD_Dzpe,112.96428519373963
SpAD_Dzse,112.1184849298883
SpAbs_DzZ,91.62661059641965
SpAbs_Dzi,113.28419095284264
SpAbs_Dzm,91.64308406237447
SpAbs_Dzp,156.4146304937118
SpAbs_Dzv,145.70444598458124
SpDiam_Dt,186.87302741068046
SpMAD_DzZ,4.893201438470387
SpMAD_Dzi,6.017734443675747
SpMAD_Dzm,4.893958152423452
SpMAD_Dzp,8.106972916471083
SpMAD_Dzv,7.598062991455136
SpMax_DzZ,46.23010296097417
SpMax_Dzi,57.15639699408435
SpMax_Dzm,46.23677016242704
SpMax_Dzp,75.75957917950073
SpMax_Dzv,71.69387145630245
VE1_Dzare,4.296488665824778
VE2_Dzare,0.2261309824118304
VE3_Dzare,2.0996519859381424
VR1_Dzare,93.40242235925989
VR2_Dzare,4.9159169662768365
VR3_Dzare,5.178771166394859
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47017543859649125
AETA_dBeta,0.21052631578947367
AETA_eta_B,0.020432017356031403
AETA_eta_F,1.0741742488689792
AETA_eta_L,0.16891033073569614
AETA_eta_R,1.6115407261000836
BCUTare-1h,3.5808279634389724
BCUTare-1l,2.187719695842753
ETA_beta_s,12.5
ETA_dPsi_A,0.20254961832061058
ETA_dPsi_B,0.0
ETA_eta_BR,0.5602083297645966
ETA_eta_FL,5.816708948630272
ETA_eta_RL,9.0260052326085
LogEE_Dzpe,56.52421702335854
LogEE_Dzse,56.10983197662071
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,5.817862777835028
PEOE_VSA13,15.903279489842955
SlogP_VSA1,15.192625295414324
SlogP_VSA2,25.495551567500886
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,41.55463889259037
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,112.4650071222797
SpAbs_Dzpe,111.83334239917676
SpAbs_Dzse,111.03067507941611
SpDiam_DzZ,68.04815742189068
SpDiam_Dzi,87.08539191079294
SpDiam_Dzm,68.05540704161432
SpDiam_Dzp,111.842921855985
SpDiam_Dzv,108.10559791796487
SpMAD_Dzpe,5.945488694407349
SpMAD_Dzse,5.900972891046752
SpMax_Dzpe,56.52421702335854
SpMax_Dzse,56.10983197662071
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6578947368421053
AETA_eta_BR,0.029484648934978767
AETA_eta_FL,0.30614257624369856
AETA_eta_RL,0.4750529069793947
DetourIndex,1186
EState_VSA1,10.023291153407584
EState_VSA2,16.593334589788174
EState_VSA3,5.687386274683562
EState_VSA4,0.0
EState_VSA5,43.76895295835013
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,14.690051906346504
EState_VSA9,10.470530430962235
ETA_beta_ns,16.5
ETA_shape_p,0.1753731343283582
ETA_shape_x,0.09328358208955224
ETA_shape_y,0.22388059701492538
GhoseFilter,True
LogEE_Dzare,56.27280325964507
SlogP_VSA10,11.50524905251859
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,111.22140946203206
SpDiam_Dzpe,86.18466009606591
SpDiam_Dzse,85.31614561655643
SpMAD_Dzare,5.919210901172616
SpMax_Dzare,56.27280325964507
TopoPSA(NO),107.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.211538170823886
VSA_EState9,31.122535903250185
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.868421052631579
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02982456140350876
FilterItLogS,-3.0046326834275225
SpDiam_Dzare,85.98541653067593
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6795698924731185
ETA_epsilon_2,0.919298245614035
ETA_epsilon_3,0.4381818181818185
ETA_epsilon_4,0.601709401709402
ETA_epsilon_5,0.8348484848484848
AETA_beta_ns_d,0.07894736842105263
ETA_dEpsilon_A,0.2413880742913
ETA_dEpsilon_B,0.07786049076371648
ETA_dEpsilon_C,-0.1635275835275835
ETA_dEpsilon_D,0.08444976076555011
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7368421052631579
MDEDescriptor,"0.0,0.9518830104331102,0.9428090415820635,0.0,4.195780723337382,7.847755447779813,0.0,1.7710301384923586,0.0,0.0,0.4999999999999999,0.3999999999999999,0.0,0.0,0.3968502629920499,0.0,1.1447142425533319,0.0,0.0"
APolDescriptor,37.06751599999999
BCUTDescriptor,"11.849999999999998,31.97207196276975,-0.3297880739781931,0.24637877506106357,5.008565000000771,11.50560715916394"
BPolDescriptor,24.150483999999995
TPSADescriptor,115.58
ALOGPDescriptor,"0.2925999999999999,0.08561475999999996,67.7966"
XLogPDescriptor,0.7649999999999999
VAdjMaDescriptor,5.321928094887363
WeightDescriptor,280.06301134
ChiPathDescriptor,"13.880468888623982,9.0260052326085,8.362365671412231,6.500189127642879,4.974616114765779,3.8433471060552473,2.525502864354936,1.2167302593577978,10.272614008080991,5.6310373376901515,4.008571921044958,2.617533958245396,1.6290531870597122,1.0418048522136263,0.5333707240299278,0.23159381119173814"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.24285113019775795,0.0,0.0,0.0,0.04444444444444444,0.048174702911945776"
AtomCountDescriptor,31
BondCountDescriptor,20
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.8168228508775026,0.20412414523193154,0.43179504586267137,0.10206207261596577,0.5266889260478747,0.025499585890087693,0.06884658057698066,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,6,0,0,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,11
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"37.899531132335696,1.9947121648597734,22.898044724760723,7.7725104759996135,11.646001799674007"
FractionalPSADescriptor,0.41269284168227566
WienerNumbersDescriptor,"714.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.385641389374057,4.771844952186249,6.171872934395667,0.8838038627415633,0.9890590159306774,1.015287902185057"
FractionalCSP3Descriptor,0.09090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.39,6.635204081632653,3.986159169550173"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,682.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.09090909090909091
AutocorrelationDescriptorMass,"28.89108135017877,30.557314932227438,38.12992113851746,40.27143012037789,36.604265698104655"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5193935631300994,-0.3177404518735206,0.031930789402166856,0.08401062948548164,-0.17616624179282817"
EccentricConnectivityIndexDescriptor,304
AutocorrelationDescriptorPolarizability,"1313.3381548688467,1504.4317114107666,2085.1852279656223,2008.8762497722007,1649.265089042576"
