DLiP-ID,T007AQ
GATS1p,1.0990334975914453
GATS1s,0.7042256011315418
GATS1v,1.0045708706019658
GATS2Z,0.8686467108456316
GATS2c,0.8874079837204807
GATS2d,1.406773035077722
GATS2i,1.0399597416266324
GATS2m,0.8748712381546264
GATS2p,1.0454195954595933
GATS2s,0.5383820691391173
GATS2v,1.0137738616088272
GATS3Z,1.0283979983724811
GATS3c,0.9652358043599597
GATS3d,1.1553364540072903
GATS3i,0.9495662796671476
GATS3m,1.0296232896927167
GATS3p,1.0082631053637146
GATS3s,1.0433047769062624
GATS3v,1.0267606714201933
GATS4Z,1.0551409534610556
GATS4c,1.2990690175785022
GATS4d,1.1900759521947948
GATS4i,1.0933723159759652
GATS4m,1.0506056472370455
GATS4p,1.0111950354908135
GATS4s,1.371190439356436
GATS4v,0.9931587592497803
GATS5Z,0.9607350229757594
GATS5c,0.9911989997250745
GATS5d,1.1667537971140542
GATS5i,0.9654055112265555
GATS5m,0.959362941597478
GATS5p,0.9256131827727032
GATS5s,1.0211055129181559
GATS5v,0.9195766611650847
GATS6Z,1.2136219368949737
GATS6c,1.3788372163688967
GATS6d,0.9328448564726904
GATS6i,0.8817839862863488
GATS6m,1.205161197162868
GATS6p,0.9195206811994492
GATS6s,1.5001989038189534
GATS6v,0.9899464416119622
GATS7Z,1.0304321174404
GATS7c,1.1938377622378644
GATS7d,0.7787858007084792
GATS7i,0.999039678472999
GATS7m,1.02773596525705
GATS7p,0.9974307869356427
GATS7s,1.2723377260910451
GATS7v,0.9902529321010417
GATS8Z,0.8819456258072648
GATS8c,0.7982725267216085
GATS8d,0.8435264819158483
GATS8i,0.8045968149016645
GATS8m,0.8804426405551753
GATS8p,0.8350644892510197
GATS8s,1.0050307114044739
GATS8v,0.8450839170909314
MATS1Z,-0.0017651585726436623
MATS1c,-0.6766394645066409
MATS1d,0.3109460516028146
MATS1i,0.006445512340968651
MATS1m,-0.00025392880052779466
MATS1p,0.021240005816430308
MATS1s,-0.09276653111739741
MATS1v,0.03212100547988076
MATS2Z,0.055742144137476995
MATS2c,0.14727514278824805
MATS2d,-0.10253640953605173
MATS2i,0.08545046566186532
MATS2m,0.0529424699643004
MATS2p,0.016756678723333637
MATS2s,0.12028418149018293
MATS2v,0.0037787216013775177
MATS3Z,-0.06130131563927992
MATS3c,0.0785088424720322
MATS3d,-0.03435872180985548
MATS3i,0.11796375021728031
MATS3m,-0.06211373317271892
MATS3p,-0.0056433808468924805
MATS3s,-0.06299575270027005
MATS3v,-0.04361799766756342
MATS4Z,-0.051199927093037376
MATS4c,-0.24565678444396383
MATS4d,-0.08191388361443089
MATS4i,-0.09824573794574105
MATS4m,-0.04910640220283791
MATS4p,-0.030249527674913415
MATS4s,-0.1641205136138614
MATS4v,-0.023272750123760812
MATS5Z,0.06499967285337287
MATS5c,0.24456642376750104
MATS5d,-0.08303685849244276
MATS5i,0.05822751415021973
MATS5m,0.06203173261912221
MATS5p,0.013408079640435661
MATS5s,0.2525667877438632
MATS5v,0.018328816164073853
MATS6Z,-0.1781596662481267
MATS6c,-0.04881359535622488
MATS6d,0.02702334413045906
MATS6i,0.1300616847835806
MATS6m,-0.17526380506085512
MATS6p,0.014254011706999052
MATS6s,-0.17855905233380484
MATS6v,-0.05996683853465489
MATS7Z,-0.024738767021524295
MATS7c,-0.1613136734770929
MATS7d,0.10157202073896769
MATS7i,-0.06319822337937953
MATS7m,-0.023424755761564133
MATS7p,-0.02641259051606764
MATS7s,-0.131711861828641
MATS7v,-0.010999987179001934
MATS8Z,0.14599071711348435
MATS8c,0.19098085288463654
MATS8d,0.0984493093562679
MATS8i,0.10991038099693476
MATS8m,0.1448549945938767
MATS8p,0.10512915908934249
MATS8s,0.18120301613494685
MATS8v,0.11834417060071252
MAXdsN,3.9659907380549133
MAXssO,4.841433024783355
MAXtsC,3.0913235025295274
MINdsN,3.9659907380549133
MINssO,4.841433024783355
MINtsC,3.0890017168778545
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,10
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.24274804510686
SpAD_D,575.7075461458755
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5393102607596724
SssNH2,0
SsssAs,0
SsssCH,-1.8659570870476918
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,686
TMWC10,148.7951619215018
TSRW10,71.5923156173659
VE1_Dt,5.890366316963147
VE2_Dt,0.16362128658230962
VE3_Dt,3.0542520342244455
VR1_Dt,239.418317457834
VR2_Dt,6.650508818273167
VR3_Dt,6.759146149684929
Xc-3dv,0.9505601995559433
Xc-4dv,0.0
Xc-5dv,0.08492948859172189
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.19001991384646114
Xp-0dv,20.784430869569817
Xp-1dv,11.62692417584873
Xp-2dv,8.262471119993137
Xp-3dv,5.502557858277615
Xp-4dv,3.3067025047143037
Xp-5dv,2.115542826351701
Xp-6dv,1.0320618526466128
Xp-7dv,0.5598850588146231
Xpc-4d,4.47609904540332
Xpc-5d,6.042953959580108
Xpc-6d,8.790290383823049
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,70
nFRing,0
nHBAcc,5
nHBDon,4
nHRing,0
nSpiro,0
naRing,2
piPC10,7.289141128026858
AATS0dv,7.043478260869565
AATS0pe,6.214926086956521
AATS0se,7.67707663768116
AATS1dv,6.4714285714285715
AATS1pe,6.479057142857144
AATS1se,7.759382114285713
AATS2dv,4.9491525423728815
AATS2pe,6.3009245762711865
AATS2se,7.685901152542373
AATS3dv,3.883116883116883
AATS3pe,6.247179220779221
AATS3se,7.694776467532466
AATS4dv,3.5773809523809526
AATS4pe,6.205535714285714
AATS4se,7.700498738095239
AATS5dv,4.0
AATS5pe,6.325794674556213
AATS5se,7.809573609467454
AATS6dv,3.16
AATS6pe,6.3102965714285695
AATS6se,7.816391657142857
AATS7dv,2.88268156424581
AATS7pe,6.04527653631285
AATS7se,7.58500120670391
AATS8dv,3.2901234567901234
AATS8pe,6.052479012345678
AATS8se,7.609799432098766
AATSC0Z,7.408107540432681
AATSC0c,0.02295366613784986
AATSC0d,0.5372820835958834
AATSC0i,1.4869925798209218
AATSC0m,35.23414111909261
AATSC0p,0.2220352369747137
AATSC0s,1.734836285560923
AATSC0v,49.415251662058985
AATSC1Z,-0.013076484532060903
AATSC1c,-0.015531356363978947
AATSC1d,0.16706574249107328
AATSC1i,0.009584429024164563
AATSC1m,-0.008946963191998236
AATSC1p,0.004716029724795401
AATSC1s,-0.1609347442680775
AATSC1v,1.5872675694266838
AATSC2Z,0.4129437983047287
AATSC2c,0.0033805044579656124
AATSC2d,-0.05509097575997068
AATSC2i,0.1270642083814362
AATSC2m,1.8653824579154823
AATSC2p,0.0037205731312445266
AATSC2s,0.20867336262816485
AATSC2v,0.18672647889292857
AATSC3Z,-0.45412673862579345
AATSC3c,0.0018020657589720745
AATSC3d,-0.018460325643690476
AATSC3i,0.17541122126094447
AATSC3m,-2.1885240400412425
AATSC3p,-0.0012530294036783324
AATSC3s,-0.10928731762065097
AATSC3v,-2.155394331737748
AATSC4Z,-0.3792945659675337
AATSC4c,-0.0056387238146244955
