DLiP-ID,J1008T
AATSC5Z,-0.8991762032302572
AATSC5c,-0.00014385738729245302
AATSC5d,-0.047074101128155195
AATSC5i,0.12360606332619868
AATSC5m,-4.075277478958687
AATSC5p,0.017874967535249295
AATSC5s,-0.3192381570759949
AATSC5v,1.2647228319422679
AATSC6Z,-1.24442070145983
AATSC6c,0.0005686595462012486
AATSC6d,-0.10767201247233517
AATSC6i,-0.17595367738393317
AATSC6m,-5.852660314566682
AATSC6p,-0.0225287636615867
AATSC6s,-0.2258948137326516
AATSC6v,-6.164810468038875
AATSC7Z,-1.4385090143021988
AATSC7c,-0.0012554900897559188
AATSC7d,-0.02801156032648393
AATSC7i,-0.03124571879882662
AATSC7m,-6.781488319179344
AATSC7p,-0.017333515809507486
AATSC7s,-0.12630609457871508
AATSC7v,-6.193100765156589
AATSC8Z,0.1482149379108837
AATSC8c,-0.0005063817053182394
AATSC8d,0.055309532505478494
AATSC8i,0.1567459844342258
AATSC8m,0.778796738712102
AATSC8p,0.02089086347000074
AATSC8s,0.14298187545653765
AATSC8v,3.761937284873358
ATS0are,229.8598
ATS1are,248.274
ATS2are,382.0649999999999
ATS3are,469.2480000000001
ATS4are,496.78790000000004
ATS5are,462.21899999999994
ATS6are,424.53700000000015
ATS7are,422.26499999999993
ATS8are,371.637
ATSC0dv,141.29729729729732
ATSC0pe,3.6556270270270255
ATSC0se,2.3740049729729726
ATSC1dv,46.74068663257854
ATSC1pe,0.4077877282688084
ATSC1se,0.30440275821767676
ATSC2dv,19.050401753104463
ATSC2pe,0.8561230094959813
ATSC2se,0.4457839094229361
ATSC3dv,-24.76479181884587
ATSC3pe,-0.807854784514245
ATSC3se,-0.6194364587289996
ATSC4dv,-10.194302410518617
ATSC4pe,1.819897078159239
ATSC4se,1.4439389218407581
ATSC5dv,-71.36230825420013
ATSC5pe,-2.248668809349892
ATSC5se,-1.4873205960555154
ATSC6dv,-66.67348429510591
ATSC6pe,-1.6133840759678602
ATSC6se,-1.0257126807888974
ATSC7dv,-43.365230094959834
ATSC7pe,-1.627553104455806
ATSC7se,-0.8881898144631114
ATSC8dv,22.242512783053314
ATSC8pe,-0.2817467494521532
ATSC8se,-0.20795314243973623
AXp-0dv,0.5450962116662584
AXp-1dv,0.2834062086485035
AXp-2dv,0.14718248785106863
AXp-3dv,0.0765877856246875
AXp-4dv,0.039241337126536525
AXp-5dv,0.021161360691515363
AXp-6dv,0.010589405322598715
AXp-7dv,0.005544835675714381
BertzCT,871.9831239588055
ECIndex,489
ETA_eta,13.990386819085415
GATS1dv,0.44096874816079096
GATS1pe,0.601298507936331
GATS1se,0.6091657254312439
GATS2dv,0.7643458301453709
GATS2pe,0.6222699603728155
GATS2se,0.6566447498579404
GATS3dv,1.0463045141545522
GATS3pe,1.1157856011687277
GATS3se,1.177948669794904
GATS4dv,1.0828232593726088
GATS4pe,0.9475255474344623
GATS4se,0.9376101155068715
GATS5dv,1.4119166029074215
GATS5pe,1.767966193546861
GATS5se,1.9450233055820003
GATS6dv,1.3100355148511458
GATS6pe,1.5051381992521677
GATS6se,1.6319894896122495
GATS7dv,1.1705199427830077
GATS7pe,1.3313983117506718
GATS7se,1.322912726409062
GATS8dv,0.8837748661055852
GATS8pe,0.9031461909518237
GATS8se,0.8218302076919076
LogEE_A,4.062623219431357
LogEE_D,112.8617379269975
MATS1dv,0.313832813450258
MATS1pe,0.1058301446551473
MATS1se,0.12164774869814386
MATS2dv,0.08177907108006073
MATS2pe,0.14205161610637526
MATS2se,0.1138976210701408
MATS3dv,-0.08646518745218054
MATS3pe,-0.10902143209555273
MATS3se,-0.12872283607320487
MATS4dv,-0.03422400094167496
MATS4pe,0.2361522401087469
MATS4se,0.28851893479550145
MATS5dv,-0.25953997704667164
MATS5pe,-0.3161060762962167
MATS5se,-0.32195279168744617
MATS6dv,-0.26058308305450556
MATS6pe,-0.24372653148052043
MATS6se,-0.23860031994707628
MATS7dv,-0.1645737001430425
MATS7pe,-0.23874040244102956
MATS7se,-0.20062118783778818
MATS8dv,0.09100635998469774
MATS8pe,-0.04455729162815983
MATS8se,-0.05064138948387165
MAXaaCH,1.9059712250650132
MAXaasC,0.8307219223777667
MAXdssC,-0.26753637566137556
MAXsCH3,1.7180492636805766
MAXssNH,2.8390898998488283
MDEC-11,0.09999999999999998
MDEC-12,3.3523799020425313
MDEC-13,3.125938990475236
MDEC-22,10.328175231531263
MDEC-23,17.548523077122766
MDEC-33,7.502620760359133
MDEN-22,0.25
MDEO-12,0.25
MINaaCH,1.76203231292517
MINaasC,0.42798739711934153
MINdssC,-0.26753637566137556
MINsCH3,1.7180492636805766
MINssNH,2.8390898998488283
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,383.5057280725266
SpAbs_A,30.126946824800946
SpAbs_D,225.72347585399515
SpMAD_A,1.309867253252215
SpMAD_D,9.814064167565006
SpMax_A,2.4397151847926306
SpMax_D,112.8617379269975
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.13
TpiPC10,8.4144351890587
VAdjMat,5.643856189774724
VE1_DzZ,4.72356083889348
VE1_Dzi,4.72189302007007
VE1_Dzm,4.723576044692273
VE1_Dzp,4.73993769309751
VE1_Dzv,4.736449873315805
VE2_DzZ,0.20537221038667305
VE2_Dzi,0.20529969652478564
VE2_Dzm,0.20537287150835973
VE2_Dzp,0.2060842475259787
VE2_Dzv,0.2059326031876437
VE3_DzZ,2.3854720531244045
VE3_Dzi,2.3851189057022375
VE3_Dzm,2.3854752722581973
VE3_Dzp,2.388933113639557
VE3_Dzv,2.388197006148226
VR1_DzZ,128.33124843536024
VR1_Dzi,128.53800432708798
VR1_Dzm,128.33033878990526
VR1_Dzp,127.35541674990186
VR1_Dzv,127.472133543585
VR2_DzZ,5.579619497189576
VR2_Dzi,5.588608883786434
VR2_Dzm,5.579579947387185
VR2_Dzp,5.537192032604429
VR2_Dzv,5.542266675808044
VR3_DzZ,5.68752392246458
VR3_Dzi,5.689133737062122
VR3_Dzm,5.6875168341779
VR3_Dzp,5.679890857809382
VR3_Dzv,5.6808069032033
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09588257696983307
Xpc-4dv,1.028896044652713
Xpc-5dv,1.321643355623362
Xpc-6dv,1.5185181628006483
Zagreb1,118.0
Zagreb2,138.0
fragCpx,119.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,19
nBondsO,25
nBondsS,20
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.212427027027028
AATS1are,6.366
AATS2are,6.263360655737703
AATS3are,6.256640000000002
AATS4are,6.369075641025641
AATS5are,6.4197083333333325
AATS6are,6.33637313432836
AATS7are,6.119782608695651
AATS8are,5.806828125
AATSC0dv,3.8188458728999275
AATSC0pe,0.09880073046018988
AATSC0se,0.0641622965668371
AATSC1dv,1.1984791444250906
AATSC1pe,0.010456095596636112
AATSC1se,0.007805198928658379
AATSC2dv,0.3123016680836797
AATSC2pe,0.01403480343436035
AATSC2se,0.007307932941359608
AATSC3dv,-0.3301972242512783
AATSC3pe,-0.0107713971268566
AATSC3se,-0.008259152783053328
AATSC4dv,-0.13069618475023867
AATSC4pe,0.023332013822554346
AATSC4se,0.018512037459496897
AATSC5dv,-0.991143170197224
AATSC5pe,-0.03123151124097072
AATSC5se,-0.02065723050077105
AATSC6dv,-0.9951266312702375
AATSC6pe,-0.02408035934280388
AATSC6se,-0.015309144489386528
AATSC7dv,-0.6284815955791281
AATSC7pe,-0.02358772615153342
AATSC7se,-0.012872316151639297
AATSC8dv,0.34753926223520804
AATSC8pe,-0.004402292960189894
AATSC8se,-0.0032492678506208785
AETA_eta,0.6082776877863224
ATSC0are,3.8794324324324316
ATSC1are,0.47827932797662326
ATSC2are,0.889778962746528
ATSC3are,-0.9232549306062839
ATSC4are,2.135572169466761
ATSC5are,-2.475873922571223
ATSC6are,-1.7203452154857586
ATSC7are,-1.66259561723886
ATSC8are,-0.3347750182615011
BCUTZ-1h,8.033463541004163
BCUTZ-1l,5.656672402020631
BCUTc-1h,0.4383157910006884
BCUTc-1l,-0.4640193344442593
BCUTd-1h,3.2603638436183635
BCUTd-1l,0.9113338081595198
BCUTi-1h,14.564987620482745
BCUTi-1l,10.917080943943176
BCUTm-1h,16.016120649043156
BCUTm-1l,11.667746975502853
BCUTp-1h,2.020490127634822
BCUTp-1l,0.7157306843805262
BCUTs-1h,7.008270754670204
BCUTs-1l,1.4088770377393351
BCUTv-1h,20.929067526642335
BCUTv-1l,14.681749952697276
BalabanJ,1.5438561669123174
Diameter,13
ETA_beta,34.0
GATS1are,0.6051440321499328
GATS2are,0.630890833461723
GATS3are,1.1434456140839766
GATS4are,0.9566784047433903
GATS5are,1.8415000452838597
GATS6are,1.5495173239619828
GATS7are,1.3327274484104754
GATS8are,0.8703786079044716
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,191.75286403626333
MATS1are,0.11696354836825325
MATS2are,0.13911880234982657
MATS3are,-0.11740697650116023
MATS4are,0.2611278432145928
MATS5are,-0.327966557288728
MATS6are,-0.24489185060007135
MATS7are,-0.2298111375275376
MATS8are,-0.04988920694027354
NsssssAs,0
RotRatio,0.12
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,71.48445401842294
SMR_VSA8,0.0
SMR_VSA9,23.60116370102136
SpAD_DzZ,172.5853216026581
SpAD_Dzi,169.1043843030601
SpAD_Dzm,172.60484953218835
SpAD_Dzp,210.58687844636782
SpAD_Dzv,197.691598478959
SpAbs_Dt,383.50572807252684
SpDiam_A,4.780119651384064
SpDiam_D,168.273828812045
SpMAD_Dt,16.674162090109853
SpMax_Dt,191.75286403626333
SsssssAs,0
VE1_Dzpe,4.723001400447965
VE1_Dzse,4.723641324522859
VE2_Dzpe,0.20534788697599846
VE2_Dzse,0.20537570976186342
VE3_Dzpe,2.3853536103656534
VE3_Dzse,2.385489092164744
VMcGowan,230.38999999999982
VR1_Dzpe,128.3771321686927
VR1_Dzse,128.32480630210338
VR2_Dzpe,5.581614442117074
VR2_Dzse,5.579339404439278
VR3_Dzpe,5.6878813999548985
VR3_Dzse,5.687473721948058
mZagreb1,7.027777777777778
mZagreb2,5.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10484952520087654
AATSC1are,0.01226357251222111
AATSC2are,0.014586540372893902
AATSC3are,-0.012310065741417119
AATSC4are,0.027379130377778987
AATSC5are,-0.034387137813489205
AATSC6are,-0.025676794260981472
AATSC7are,-0.024095588655635655
AATSC8are,-0.005230859660335954
AETA_beta,1.4782608695652173
BCUTdv-1h,6.0334300588379035
BCUTdv-1l,0.9959545947354709
BCUTpe-1h,3.5153319811588144
BCUTpe-1l,2.20655620541677
BCUTse-1h,3.7235497734554888
BCUTse-1l,2.402539181157672
ETA_alpha,10.966666666666669
ETA_dBeta,6.0
ETA_eta_B,0.228341714371469
ETA_eta_F,24.199686200198606
ETA_eta_L,4.107026031112429
ETA_eta_R,38.19007301928402
ETA_psi_1,0.5949367088607598
LabuteASA,133.68130321551521
LogEE_DzZ,86.32682229201228
LogEE_Dzi,84.58683421860275
LogEE_Dzm,86.3364913537099
LogEE_Dzp,104.59758005687048
LogEE_Dzv,98.5334865845658
PEOE_VSA1,9.83988354097968
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,6.423349895620259
PEOE_VSA6,41.40893291828914
PEOE_VSA7,31.189205473537065
PEOE_VSA8,16.814289258077554
PEOE_VSA9,0.0
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,171.7041948791558
SpAD_Dzse,172.71124062454453
SpAbs_DzZ,171.86793029831028
SpAbs_Dzi,168.37690089453355
SpAbs_Dzm,171.88945119225815
SpAbs_Dzp,212.39611227878294
SpAbs_Dzv,198.5036113817346
SpDiam_Dt,279.65615066548844
SpMAD_DzZ,7.503709634898178
SpMAD_Dzi,7.352364534915656
SpMAD_Dzm,7.504558675312537
SpMAD_Dzp,9.1559512367986
SpMAD_Dzv,8.595286890389522
SpMax_DzZ,86.32682229201228
SpMax_Dzi,84.58683421860275
SpMax_Dzm,86.3364913537099
SpMax_Dzp,104.59758005687048
SpMax_Dzv,98.5334865845658
VE1_Dzare,4.722113243657474
VE2_Dzare,0.20530927146336844
VE3_Dzare,2.3851655434492476
VR1_Dzare,128.4406106975534
VR2_Dzare,5.584374378154496
VR3_Dzare,5.688375746875365
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47681159420289865
AETA_dBeta,0.2608695652173913
AETA_eta_B,0.009927900624846478
AETA_eta_F,1.0521602695738523
AETA_eta_L,0.17856634917880126
AETA_eta_R,1.6604379573601749
BCUTare-1h,3.5697026674995027
BCUTare-1l,2.1565840170997066
ETA_beta_s,14.0
ETA_dPsi_A,0.11906329113924019
ETA_dPsi_B,0.0
ETA_eta_BR,0.486341714371469
ETA_eta_FL,7.0788458168891975
ETA_eta_RL,11.185871848001627
LogEE_Dzpe,85.88861093007867
LogEE_Dzse,86.38942533777931
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,11.063842986476951
SlogP_VSA3,0.0
SlogP_VSA4,19.267521414166527
SlogP_VSA5,21.681687586340257
SlogP_VSA6,59.12039855312784
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,170.4652995685941
SpAbs_Dzpe,170.93741157863974
SpAbs_Dzse,172.00133508889667
SpDiam_DzZ,131.3639737572699
SpDiam_Dzi,128.18616630252674
SpDiam_Dzm,131.37990656697264
SpDiam_Dzp,161.61287239944332
SpDiam_Dzv,151.81054616743344
SpMAD_Dzpe,7.4653997773546
SpMAD_Dzse,7.5091843749801965
SpMax_Dzpe,85.88861093007867
SpMax_Dzse,86.38942533777931
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6086956521739131
AETA_eta_BR,0.021145291929194305
AETA_eta_FL,0.30777590508213903
AETA_eta_RL,0.4863422542609403
DetourIndex,2131
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,22.70501318010346
EState_VSA4,11.126902983393991
EState_VSA5,0.0
EState_VSA6,31.189205473537065
EState_VSA7,30.33183534230805
EState_VSA8,16.39388617998742
EState_VSA9,10.946444832593606
ETA_beta_ns,20.0
ETA_shape_p,0.12158054711246198
ETA_shape_x,0.0
ETA_shape_y,0.3191489361702127
GhoseFilter,True
LogEE_Dzare,85.27363952674553
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,169.60451497717654
SpDiam_Dzpe,130.6039141116828
SpDiam_Dzse,131.47219488850294
SpMAD_Dzare,7.411534763851917
SpMax_Dzare,85.27363952674553
TopoPSA(NO),55.13
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.208046581478219
VSA_EState9,48.95862008518846
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8695652173913043
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023188405797101366
FilterItLogS,-5.36906326286951
SpDiam_Dzare,129.56035584811266
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6117117117117118
ETA_epsilon_2,0.8014492753623186
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.50969696969697
ETA_epsilon_5,0.7805555555555553
AETA_beta_ns_d,0.021739130434782608
ETA_dEpsilon_A,0.17017325017324986
ETA_dEpsilon_B,0.10201474201474181
ETA_dEpsilon_C,-0.06815850815850805
ETA_dEpsilon_D,0.020893719806763245
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8260869565217391
MDEDescriptor,"0.09999999999999998,3.3523799020425313,3.125938990475236,0.0,10.328175231531263,17.548523077122766,0.0,7.502620760359133,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,46.57910199999999
BCUTDescriptor,"11.850000000000007,15.99592623933906,-0.27445888648458194,0.23992540009066732,4.802564827522694,10.325845592017759"
BPolDescriptor,18.838897999999997
TPSADescriptor,55.13
ALOGPDescriptor,"4.358,18.992163999999995,88.8535"
XLogPDescriptor,4.2250000000000005
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,302.1055278
ChiPathDescriptor,"16.233840039752504,11.185871848001627,9.701914910448385,8.267984859496448,6.915699395074225,5.183514020073129,3.261406227246578,2.2883931590772795,12.537212868323945,7.085155216212589,5.004204586936334,3.4464503531109374,2.2759975533391197,1.4178111663315294,0.6989007512915152,0.3881384973000066"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.39273156192534786,0.4933695071160407,0.0,0.0,0.02282177322938192,0.10549633919152082,0.09588257696983307"
AtomCountDescriptor,37
BondCountDescriptor,25
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.2935133525206268,0.0,0.2705371431703058,0.0,0.5214948083614434,0.0,0.0708826019028591,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,1,1,12,3,1,0,0,0"
ZagrebIndexDescriptor,118.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"46.85593295977884,2.0372144765121236,11.757964712757378,5.605378939103294,6.152585773654084"
FractionalPSADescriptor,0.18248590286139083
WienerNumbersDescriptor,"1250.0,34.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.164068951570152,5.365909879944246,6.89326381178192,1.0288960446527127,1.3216433556233618,1.3602077621522843"
FractionalCSP3Descriptor,0.05263157894736842
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,1,0,9,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.8112,8.392733564013842,4.345679012345679"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1015.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"25.26889867363485,26.71619135087308,36.87892110467954,36.98991535110638,37.06483405964826"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2662396637769855,-0.066993975661548,0.0022510505199979385,-0.16466305997650088,0.11110106034312708"
EccentricConnectivityIndexDescriptor,489
AutocorrelationDescriptorPolarizability,"1432.5874833145533,1663.3746596261403,2269.6391588820557,2188.9580457956054,1956.4771681265854"
