DLiP-ID,T003VA
AATSC4i,-0.303457293290014
AATSC4m,-4.352721684458398
AATSC4p,-0.04567403282684389
AATSC4s,-0.024331673508628218
AATSC4v,-5.040192482093205
AATSC5Z,0.0026052974381239147
AATSC5c,-0.0005048771546147198
AATSC5d,-0.06590437593477107
AATSC5i,-0.003290918162336013
AATSC5m,-0.23081713004776347
AATSC5p,-0.01584680249915123
AATSC5s,0.012986463982123646
AATSC5v,-4.229337114330802
AATSC6Z,-0.09475218658892105
AATSC6c,0.0031604821844265613
AATSC6d,0.03871072238419176
AATSC6i,-0.12922191156378715
AATSC6m,-0.2297327317784259
AATSC6p,-0.015339002889109485
AATSC6s,0.11893758417861887
AATSC6v,-0.222799182929051
AATSC7Z,0.1891956782713085
AATSC7c,-0.0018575106842031763
AATSC7d,0.10262771775376818
AATSC7i,0.15278909330531115
AATSC7m,0.8924915750300112
AATSC7p,0.038404131847583775
AATSC7s,-0.31530490568426717
AATSC7v,4.650845067464951
AATSC8Z,0.5102040816326532
AATSC8c,-0.0010866735588052259
AATSC8d,-0.038548752834467126
AATSC8i,0.39547984428775274
AATSC8m,2.7643046354875267
AATSC8p,0.06095132717039578
AATSC8s,-0.040218392645886294
AATSC8v,11.391426640542544
ATS0are,258.0468
ATS1are,285.22900000000004
ATS2are,460.0227000000001
ATS3are,536.9175
ATS4are,568.5746000000001
ATS5are,587.4278999999998
ATS6are,597.3227000000002
ATS7are,523.8338000000001
ATS8are,425.47280000000006
ATSC0dv,153.29100529100532
ATSC0pe,3.542011904761903
ATSC0se,2.0854693333333327
ATSC1dv,50.38926681783825
ATSC1pe,0.03294914965986377
ATSC1se,-0.1169790000000001
ATSC2dv,37.38044847568656
ATSC2pe,0.8115174036281179
ATSC2se,0.34306377777777763
ATSC3dv,-34.80851599899219
ATSC3pe,0.13154733560090834
ATSC3se,0.2770151111111108
ATSC4dv,-30.95590828924163
ATSC4pe,-0.8228829365079363
ATSC4se,-0.5730408888888889
ATSC5dv,-11.455530360292265
ATSC5pe,-0.17648854875283387
ATSC5se,0.049140444444444174
ATSC6dv,23.68606701940036
ATSC6pe,0.687648412698412
ATSC6se,0.1825735555555553
ATSC7dv,-37.189468379944564
ATSC7pe,-1.9276431405895682
ATSC7se,-1.0712685555555554
ATSC8dv,-16.58881330309901
ATSC8pe,-0.5464727891156467
ATSC8se,-0.3865099999999998
AXp-0dv,0.6030764728011433
AXp-1dv,0.3515463697508153
AXp-2dv,0.17997933691090157
AXp-3dv,0.0978371434562667
AXp-4dv,0.05225847124934261
AXp-5dv,0.026780136644797198
AXp-6dv,0.014462424592896053
AXp-7dv,0.007798694299250173
BertzCT,1056.544402738868
ECIndex,518
ETA_eta,19.331311023316985
GATS1dv,0.5055421326338073
GATS1pe,0.7073434410315186
GATS1se,0.7704535254094682
GATS2dv,0.8164403893036071
GATS2pe,0.7499315388480378
GATS2se,0.7925363499749333
GATS3dv,1.1494008413803183
GATS3pe,1.0889741523960195
GATS3se,1.091097356408304
GATS4dv,1.1366451958920547
GATS4pe,1.1819887240468092
GATS4se,1.2104832243311863
GATS5dv,1.0580048307830596
GATS5pe,1.2197209025860738
GATS5se,1.2882022294649826
GATS6dv,0.9901062109228613
GATS6pe,1.1303085461537241
GATS6se,1.2702746250772985
GATS7dv,1.2107604908593286
GATS7pe,1.6243950120136583
GATS7se,1.7813774631968866
GATS8dv,1.043650622440057
GATS8pe,0.9508018266006562
GATS8se,0.9087418451609931
LogEE_A,4.2016683939739075
LogEE_D,132.69684715321432
MATS1dv,0.3068019697178885
MATS1pe,0.008682223693600694
MATS1se,-0.05235291560269093
MATS2dv,0.1402988998352684
MATS2pe,0.1318178584824954
MATS2se,0.09464495912863335
MATS3dv,-0.11220163890490614
MATS3pe,0.018351112783272134
MATS3se,0.0656341729481009
MATS4dv,-0.09320404847120296
MATS4pe,-0.10722497121806097
MATS4se,-0.12682057032873034
MATS5dv,-0.033390272633004425
MATS5pe,-0.022263218682848872
MATS5se,0.010528262604193712
MATS6dv,0.06622157353898346
MATS6pe,0.0832031259377837
MATS6se,0.037519520557391446
MATS7dv,-0.11987639181034829
MATS7pe,-0.268910020239253
MATS7se,-0.25381945904385506
MATS8dv,-0.06312704220166594
MATS8pe,-0.08999850994917033
MATS8se,-0.10811195497480341
MAXaaCH,1.9936510730197599
MAXaaaC,0.9201867336440752
MAXaasC,1.038022119341564
MAXaasN,1.9180772864701434
MAXdssC,-0.09154383975812519
MAXsCH3,1.9947496255414725
MAXssNH,3.010755385487528
MDEC-12,1.6049004761450452
MDEC-13,1.2688617051301574
MDEC-22,11.135439955901687
MDEC-23,19.131134368014653
MDEC-33,6.501331017482575
MDEN-22,0.6694329500821695
MDEN-23,1.1447142425533319
MINaaCH,1.7716356356719811
MINaaaC,0.8544573045267493
MINaasC,0.7090293262366678
MINaasN,1.9180772864701434
MINdssC,-0.09154383975812519
MINsCH3,1.9947496255414725
MINssNH,3.010755385487528
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0714285714285716
SM1_Dzi,0.900331537169308
SM1_Dzm,2.0699836978933206
SM1_Dzp,-2.306745674997459
SM1_Dzv,-1.3611352406888049
SddssSe,0
SpAD_Dt,555.1086842780087
SpAbs_A,34.55897136525478
SpAbs_D,265.39369430642864
SpMAD_A,1.329191206355953
SpMAD_D,10.207449781016486
SpMax_A,2.494044749795144
SpMax_D,132.69684715321432
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,113.35
TpiPC10,9.001873742031528
VAdjMat,5.857980995127572
VE1_DzZ,5.040935600552912
VE1_Dzi,5.019716670784625
VE1_Dzm,5.040952621265926
VE1_Dzp,5.053438228858977
VE1_Dzv,5.043318503591171
VE2_DzZ,0.19388213848280428
VE2_Dzi,0.19306602579940865
VE2_Dzm,0.19388279312561252
VE2_Dzp,0.19436300880226834
VE2_Dzv,0.1939737885996604
VE3_DzZ,2.573103144913003
VE3_Dzi,2.568884937055529
VE3_Dzm,2.573106521406104
VE3_Dzp,2.5755802940478856
VE3_Dzv,2.5735757436908604
VR1_DzZ,156.16065723421144
VR1_Dzi,158.54166737777211
VR1_Dzm,156.1586391553929
VR1_Dzp,154.9931307255857
VR1_Dzv,156.01333068849993
VR2_DzZ,6.006179124392748
VR2_Dzi,6.09775643760662
VR2_Dzm,6.00610150597665
VR2_Dzp,5.961274258676373
VR2_Dzv,6.000512718788459
VR3_DzZ,6.00639677640654
VR3_Dzi,6.021528889460567
VR3_Dzm,6.006383853229254
VR3_Dzp,5.9988922430651686
VR3_Dzv,6.005452901757472
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11628709291752767
Xch-6dv,0.16024428500346438
Xch-7dv,0.20391049764847868
Xpc-4dv,1.572681606456521
Xpc-5dv,2.311024397877804
Xpc-6dv,2.831036980311983
Zagreb1,138.0
Zagreb2,164.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,22
nBondsO,29
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.143971428571429
AATS1are,6.338422222222223
AATS2are,6.3016808219178095
AATS3are,6.316676470588235
AATS4are,6.248072527472529
AATS5are,6.249232978723402
AATS6are,6.095129591836736
AATS7are,6.162750588235295
AATS8are,5.909344444444446
AATSC0dv,3.6497858402620316
AATSC0pe,0.08433361678004532
AATSC0se,0.04965403174603173
AATSC1dv,1.11976148484085
AATSC1pe,0.0007322033257747504
AATSC1se,-0.0025995333333333356
AATSC2dv,0.5120609380231036
AATSC2pe,0.011116676762029012
AATSC2se,0.004699503805175036
AATSC3dv,-0.4095119529293199
AATSC3pe,0.0015476157129518627
AATSC3se,0.003259001307189539
AATSC4dv,-0.3401748163652926
AATSC4pe,-0.009042669631955344
AATSC4se,-0.006297152625152625
AATSC5dv,-0.12186734425842835
AATSC5pe,-0.001877537752689722
AATSC5se,0.0005227706855791933
AATSC6dv,0.24169456142245266
AATSC6pe,0.0070168205377388985
AATSC6se,0.001862995464852605
AATSC7dv,-0.43752315741111253
AATSC7pe,-0.02267815459517139
AATSC7se,-0.012603159477124181
AATSC8dv,-0.23040018476526403
AATSC8pe,-0.007589899848828426
AATSC8se,-0.005368194444444442
AETA_eta,0.7435119624352686
ATSC0are,3.682761904761902
ATSC1are,-0.03756870748299327
ATSC2are,0.9554709750566891
ATSC3are,0.3583961451247162
ATSC4are,-1.0210317460317455
ATSC5are,-0.19948140589569133
ATSC6are,0.697607936507936
ATSC7are,-2.2170371882086153
ATSC8are,-0.6938394557823125
BCUTZ-1h,16.00491449215435
BCUTZ-1l,5.694863149521727
BCUTc-1h,0.41268314214712615
BCUTc-1l,-0.42974142116660496
BCUTd-1h,3.2755117449740685
BCUTd-1l,0.9779388118178739
BCUTi-1h,14.558357273062983
BCUTi-1l,10.311927842831432
BCUTm-1h,32.06284972648534
BCUTm-1l,11.708632865149216
BCUTp-1h,2.9362667203103854
BCUTp-1l,0.7518823714443944
BCUTs-1h,7.008270881860103
BCUTs-1l,0.6153291160613882
BCUTv-1h,24.440918950723084
BCUTv-1l,14.702708542306924
BalabanJ,1.3925317565750697
Diameter,11
ETA_beta,37.5
GATS1are,0.7478125457946504
GATS2are,0.7579631856178731
GATS3are,1.1058096164582365
GATS4are,1.2370663640324093
GATS5are,1.2665920403005764
GATS6are,1.1551400069453939
GATS7are,1.7006954651316681
GATS8are,0.9418165498633703
HybRatio,0.10526315789473684
Lipinski,True
LogEE_Dt,277.55434213900435
MATS1are,-0.009521149585800883
MATS2are,0.14926922808507903
MATS3are,0.048086155044396395
MATS4are,-0.1279597849201408
MATS5are,-0.02420194195911507
MATS6are,0.0811822316141021
MATS7are,-0.2974607718905401
MATS8are,-0.1099011266561501
MAXssCH2,0.1766751700680269
MINssCH2,0.1766751700680269
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,0.9267135862913101
SM1_Dzse,0.9522589809865211
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,11.440239881430351
SMR_VSA6,11.572557787517734
SMR_VSA7,59.42153859177618
SMR_VSA8,0.0
SMR_VSA9,11.518332492848387
SpAD_DzZ,193.33685062980442
SpAD_Dzi,196.1851928577011
SpAD_Dzm,193.37249638537335
SpAD_Dzp,267.6185550954817
SpAD_Dzv,251.24060180557234
SpAbs_Dt,555.1086842780085
SpDiam_A,4.815842079928689
SpDiam_D,193.754782079476
SpMAD_Dt,21.35033401069264
SpMax_Dt,277.55434213900435
SsssssAs,0
VE1_Dzpe,5.025484074165925
VE1_Dzse,5.028165032911516
VE2_Dzpe,0.1932878490063817
VE2_Dzse,0.19339096280428908
VE3_Dzpe,2.5700332275001823
VE3_Dzse,2.570566557991546
VMcGowan,270.6200000000002
VR1_Dzpe,157.9085742143905
VR1_Dzse,157.63985933574486
VR2_Dzpe,6.073406700553481
VR2_Dzse,6.063071512913264
VR3_Dzpe,6.017527666362512
VR3_Dzse,6.0158245050406265
mZagreb1,6.888888888888889
mZagreb2,5.805555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,35
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.08768480725623576
AATSC1are,-0.0008348601662887394
AATSC2are,0.013088643493927249
AATSC3are,0.004216425236761367
AATSC4are,-0.011220129077271929
AATSC5are,-0.00212214261591161
AATSC6are,0.007118448331713633
AATSC7are,-0.026082790449513123
AATSC8are,-0.009636659108087675
AETA_beta,1.4423076923076923
BCUTdv-1h,6.021923937064248
BCUTdv-1l,0.6308996665561819
BCUTpe-1h,3.489011939453647
BCUTpe-1l,2.240459293907324
BCUTse-1h,3.7019328851644304
BCUTse-1l,2.435806038711383
ETA_alpha,13.100000000000001
ETA_dBeta,3.5
ETA_eta_B,0.155862069300035
ETA_eta_F,25.533040308827253
ETA_eta_L,5.694402893855026
ETA_eta_R,44.86435133214424
ETA_psi_1,0.6208530805687207
LabuteASA,158.6553678554812
LogEE_DzZ,96.47148866754078
LogEE_Dzi,98.12722456489554
LogEE_Dzm,96.4881954918784
LogEE_Dzp,133.2487869993708
LogEE_Dzv,125.35854412573063
PEOE_VSA1,9.883888251797686
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,23.098670827325854
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.52123745735784
PEOE_VSA8,10.27554624598369
PEOE_VSA9,22.231326983533464
SM1_Dzare,0.9792049676174203
SpAD_Dzpe,201.07190968871473
SpAD_Dzse,202.26311188417304
SpAbs_DzZ,191.74344403639782
SpAbs_Dzi,195.35411759262183
SpAbs_Dzm,191.78020123314775
SpAbs_Dzp,268.8606489204804
SpAbs_Dzv,252.07822349215002
SpDiam_Dt,405.7719420759202
SpMAD_DzZ,7.4360327165309394
SpMAD_Dzi,7.545584340680812
SpMAD_Dzm,7.437403707129745
SpMAD_Dzp,10.29302134982622
SpMAD_Dzv,9.66310006944509
SpMax_DzZ,96.47148866754078
SpMax_Dzi,98.12722456489554
SpMax_Dzm,96.4881954918784
SpMax_Dzp,133.2487869993708
SpMax_Dzv,125.35854412573063
VE1_Dzare,5.023212590181542
VE2_Dzare,0.1932004842377516
VE3_Dzare,2.56958113224864
VR1_Dzare,158.13071574411532
VR2_Dzare,6.081950605542897
VR3_Dzare,6.018933450854292
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5038461538461539
AETA_dBeta,0.1346153846153846
AETA_eta_B,0.005994694973078269
AETA_eta_F,0.9820400118779713
AETA_eta_L,0.219015495917501
AETA_eta_R,1.72555197431324
BCUTare-1h,3.543793381936606
BCUTare-1l,2.189844609324262
ETA_beta_s,17.0
ETA_dPsi_A,0.09314691943127928
ETA_dPsi_B,0.0
ETA_eta_BR,0.49986206930003496
ETA_eta_FL,7.063948599218035
ETA_eta_RL,12.75835149307306
LogEE_Dzpe,100.57159767459933
LogEE_Dzse,101.16818128750909
PEOE_VSA10,12.238684400761036
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,26.69800560254868
SlogP_VSA3,11.339293589984397
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,64.31702206729395
SlogP_VSA7,0.0
SlogP_VSA8,22.551733928080907
SlogP_VSA9,0.0
SpAD_Dzare,199.07389667773296
SpAbs_Dzpe,200.2164817629074
SpAbs_Dzse,201.3841035940317
SpDiam_DzZ,146.51140763401332
SpDiam_Dzi,146.09436790003477
SpDiam_Dzm,146.54023537588057
SpDiam_Dzp,206.51519857655603
SpDiam_Dzv,192.05610509445978
SpMAD_Dzpe,7.73353498802749
SpMAD_Dzse,7.779350457083579
SpMax_Dzpe,100.57159767459933
SpMax_Dzse,101.16818128750909
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6538461538461539
AETA_eta_BR,0.0192254642038475
AETA_eta_FL,0.2716903307391552
AETA_eta_RL,0.4907058266566562
DetourIndex,3517
EState_VSA1,0.0
EState_VSA2,12.45193613526408
EState_VSA3,5.824404497999927
EState_VSA4,27.310199180282318
EState_VSA5,11.336785877934737
EState_VSA6,17.272424223008496
EState_VSA7,64.73386814946154
EState_VSA8,15.284745645900749
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.06361323155216284
ETA_shape_x,0.0
ETA_shape_y,0.2977099236641221
GhoseFilter,True
LogEE_Dzare,99.57461006839023
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,198.17001516916304
SpDiam_Dzpe,150.63742175028145
SpDiam_Dzse,151.88941699338247
SpMAD_Dzare,7.65668833375896
SpMax_Dzare,99.57461006839023
TopoPSA(NO),59.81
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.9180772864701434
VSA_EState9,51.296918975668525
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7884615384615384
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.003846153846153901
ETA_dAlpha_B,0.0
FilterItLogS,-5.3440842545769325
SpDiam_Dzare,148.8339880771988
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6166666666666667
ETA_epsilon_2,0.8115384615384612
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.5375000000000002
ETA_epsilon_5,0.7925925925925923
AETA_beta_ns_d,0.038461538461538464
ETA_dEpsilon_A,0.17222222222222194
ETA_dEpsilon_B,0.0791666666666665
ETA_dEpsilon_C,-0.09305555555555545
ETA_dEpsilon_D,0.018945868945868916
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8846153846153846
MDEDescriptor,"0.0,1.6049004761450452,1.2688617051301574,0.0,11.135439955901687,19.131134368014653,0.0,6.501331017482575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6694329500821695,1.1447142425533319,0.0"
APolDescriptor,55.11068799999998
BCUTDescriptor,"11.988294962749908,31.973073477529788,-0.2839463831574598,0.2194114653547723,5.477898260513812,11.314316809817441"
BPolDescriptor,28.289311999999995
TPSADescriptor,113.35
ALOGPDescriptor,"3.6801000000000017,13.543136010000012,107.51669999999999"
XLogPDescriptor,3.958000000000002
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,380.07655326
ChiPathDescriptor,"17.932510652501772,12.75835149307306,11.105780391407572,9.618528424386188,8.421580950605424,6.505131384942799,4.557509408244,3.2640431712815103,15.679988292829725,10.194844722773645,7.1991734764360595,5.38104289009467,3.919385343700696,2.4102122980317464,1.4173176101038125,0.8578563729175183"
ChiChainDescriptor,"0.0,0.0,0.22290498742924508,0.4620275878293181,0.7207959453199252,0.0,0.0,0.11628709291752767,0.16024428500346438,0.2039104976484787"
AtomCountDescriptor,42
BondCountDescriptor,29
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.3635900917253425,0.0,0.3305272079323988,0.0,0.6438203714086237,0.0,0.1211070902210532,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,0,1,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.76589689200008,2.0679191112307724,21.23742720689627,2.5664690975966,12.875559842673786"
FractionalPSADescriptor,0.2982293935991899
WienerNumbersDescriptor,"1672.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.518692536210557,6.179995113371724,8.540668392262841,1.572681606456521,2.3110243978778042,2.50627203572855"
FractionalCSP3Descriptor,0.10526315789473684
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,9.0,4.379504132231405"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1375.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.10526315789473684
AutocorrelationDescriptorMass,"40.46989631754688,37.5068701939685,50.362527958322076,49.58394276133369,50.05521399102627"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.4291536443476835,-0.24640663904106713,-0.07071520021133525,0.25691085921868817,-0.21705433074313663"
EccentricConnectivityIndexDescriptor,518
AutocorrelationDescriptorPolarizability,"2097.674418666985,2460.7371787318025,3431.7489818321087,3268.5737124343727,3114.634482155368"
