DLiP-ID,J000NK
AATSC3i,-0.2586081361943997
AATSC3m,-4.429373902382781
AATSC3p,-0.025259404108806404
AATSC3s,0.03175877313315107
AATSC3v,-7.4479511813097465
AATSC4Z,0.051443038983088926
AATSC4c,-0.0008214549126249567
AATSC4d,0.011752932009250983
AATSC4i,0.059429276749822804
AATSC4m,0.30395283842889825
AATSC4p,0.005846487258119287
AATSC4s,-0.18605741632971134
AATSC4v,0.7561557481589517
AATSC5Z,0.02625159869730893
AATSC5c,0.0009488671363717476
AATSC5d,-0.06133987315902587
AATSC5i,-0.0256102480080817
AATSC5m,0.10835559727286956
AATSC5p,-0.0022609537273966217
AATSC5s,-0.15927081132231624
AATSC5v,1.503287060899199
AATSC6Z,-0.9533399139130715
AATSC6c,0.00022773622718311233
AATSC6d,-0.047115872142572054
AATSC6i,-0.18063626188469878
AATSC6m,-4.746037665330521
AATSC6p,-0.032892732579338634
AATSC6s,-0.3431192269489929
AATSC6v,-8.292609980772163
AATSC7Z,0.6373421565137272
AATSC7c,-0.002176879653825303
AATSC7d,-0.015627290432014725
AATSC7i,0.03306910447670534
AATSC7m,2.910761334983179
AATSC7p,0.011467279387459792
AATSC7s,-0.1839923586432276
AATSC7v,1.9340838856241291
AATSC8Z,-0.6432276419654651
AATSC8c,-2.76151342094916e-06
AATSC8d,-0.062111454033522695
AATSC8i,-0.08769362864475949
AATSC8m,-2.98645828348315
AATSC8p,-0.03207082085126826
AATSC8s,0.5521649953057265
AATSC8v,-1.8011871278100045
ATS0are,335.4835999999999
ATS1are,356.079
ATS2are,597.351
ATS3are,823.741
ATS4are,891.6041000000001
ATS5are,841.7310000000001
ATS6are,832.0859000000002
ATS7are,822.5570000000001
ATS8are,727.6411
ATSC0dv,211.3524341952015
ATSC0pe,7.213932075471695
ATSC0se,4.784272981132074
ATSC1dv,53.760623920467296
ATSC1pe,-0.3676942684229221
ATSC1se,-0.3021828668565332
ATSC2dv,-0.725362481266095
ATSC2pe,0.5275613741545067
ATSC2se,0.15755599608401571
ATSC3dv,-58.411631044833825
ATSC3pe,-0.5565975436098175
ATSC3se,0.02264446137414912
ATSC4dv,-32.96185541183762
ATSC4pe,-1.05232993948024
ATSC4se,-0.632816364186546
ATSC5dv,-14.713922181348305
ATSC5pe,-0.5709986828052684
ATSC5se,-0.8549933670345341
ATSC6dv,-106.20317410088383
ATSC6pe,-2.6536044143823356
ATSC6se,-1.3246748586685704
ATSC7dv,-7.161988142170898
ATSC7pe,-0.8690219295122894
ATSC7se,-0.483212913848339
ATSC8dv,74.67686756413465
ATSC8pe,2.5529380918476234
ATSC8se,1.5091836468494182
AXp-0dv,0.5673928126392672
AXp-1dv,0.3006815374381526
AXp-2dv,0.16548930726597078
AXp-3dv,0.08795336194727825
AXp-4dv,0.04814333337720431
AXp-5dv,0.02583867658438041
AXp-6dv,0.013903756151014633
AXp-7dv,0.007771964283933782
BertzCT,1221.8469406431377
ECIndex,895
ETA_eta,27.185232939271028
GATS1dv,0.5038935017300253
GATS1pe,0.6444003999000436
GATS1se,0.6694067756230292
GATS2dv,0.858946723386404
GATS2pe,0.6476292866820542
GATS2se,0.6623742178136234
GATS3dv,1.06107946780465
GATS3pe,0.9961114028828912
GATS3se,0.9974815439713426
GATS4dv,1.0871570479653925
GATS4pe,1.1072009888241792
GATS4se,1.0962913511820571
GATS5dv,1.103139251121476
GATS5pe,1.201018608994894
GATS5se,1.2468545775277091
GATS6dv,1.2251908250353145
GATS6pe,1.2958401787684957
GATS6se,1.2963236750478644
GATS7dv,1.0107048189943513
GATS7pe,1.0141591192514274
GATS7se,0.9805036340145546
GATS8dv,0.797534997923628
GATS8pe,0.7309755912995632
GATS8se,0.7416035239778036
LogEE_A,4.400438362124151
LogEE_D,204.21551534322984
MATS1dv,0.24073813339270134
MATS1pe,-0.04823948403523407
MATS1se,-0.05977804780728581
MATS2dv,-0.0019146971840756412
MATS2pe,0.04079934644834358
MATS2se,0.01837262658712015
MATS3dv,-0.11267422940937488
MATS3pe,-0.03145587380587012
MATS3se,0.0019296500744177172
MATS4dv,-0.057802181330841064
MATS4pe,-0.0540654360317778
MATS4se,-0.049023191550187896
MATS5dv,-0.027331489596405776
MATS5pe,-0.031074572217235363
MATS5se,-0.07015988927415502
MATS6dv,-0.20175865824721373
MATS6pe,-0.14769509434732672
MATS6se,-0.11117196461911921
MATS7dv,-0.013205757099387027
MATS7pe,-0.04694568153422738
MATS7se,-0.039360403492495484
MATS8dv,0.15476378327997084
MATS8pe,0.1550096493637936
MATS8se,0.13817091648225116
MAXaaCH,1.872942685333136
MAXaasC,0.8446883117617244
MAXdssC,-0.5998899620301137
MAXsCH3,1.4377103804484757
MAXssNH,2.649151441058007
MAXsssN,1.8953877934791235
MDEC-12,2.34144098107124
MDEC-13,1.7977050664326908
MDEC-14,1.0
MDEC-22,16.57611961538389
MDEC-23,26.742230682654494
MDEC-24,2.8967597422429607
MDEC-33,7.9493040310314
MDEC-34,2.3259993637484366
MDEN-12,0.16666666666666669
MDEN-13,0.09999999999999998
MDEN-23,0.25
MDEO-11,0.33333333333333337
MINaaCH,1.466426565741591
MINaasC,-0.2925945374868668
MINdssC,-0.5998899620301137
MINsCH3,1.4377103804484757
MINssNH,2.649151441058007
MINsssN,1.8953877934791235
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.908963585434174
SM1_Dzi,1.5073812342415267
SM1_Dzm,1.9550054338392775
SM1_Dzp,-5.483393696958872
SM1_Dzv,-2.2193338764094355
SddssSe,0
SpAD_Dt,685.4054307556082
SpAbs_A,40.739288571700726
SpAbs_D,408.4310306864595
SpMAD_A,1.2731027678656477
SpMAD_D,12.763469708951863
SpMax_A,2.4869190315583576
SpMax_D,204.21551534322984
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,76.36
TpiPC10,8.719764069024619
VAdjMat,6.129283016944966
VE1_DzZ,5.583375405518912
VE1_Dzi,5.579924996325702
VE1_Dzm,5.583462522214408
VE1_Dzp,5.589138792395271
VE1_Dzv,5.591679275559561
VE2_DzZ,0.174480481422466
VE2_Dzi,0.1743726561351782
VE2_Dzm,0.17448320381920024
VE2_Dzp,0.17466058726235223
VE2_Dzv,0.17473997736123628
VE3_DzZ,2.8829443146970766
VE3_Dzi,2.882326144589871
VE3_Dzm,2.882959917448018
VE3_Dzp,2.883976022920577
VE3_Dzv,2.884430458936362
VR1_DzZ,210.19060241024638
VR1_Dzi,210.9488202903673
VR1_Dzm,210.15605352099212
VR1_Dzp,210.6427456044857
VR1_Dzv,209.88376782323184
VR2_DzZ,6.5684563253201995
VR2_Dzi,6.592150634073978
VR2_Dzm,6.567376672531004
VR2_Dzp,6.582585800140178
VR2_Dzv,6.558867744475995
VR3_DzZ,6.511165559400611
VR3_Dzi,6.514766355994273
VR3_Dzm,6.511001176556858
VR3_Dzp,6.513314359491418
VR3_Dzv,6.509704700736884
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05590169943749474
Xch-6dv,0.18104280269344197
Xch-7dv,0.22602681554092707
Xpc-4dv,2.3915913510413676
Xpc-5dv,3.0129613272550686
Xpc-6dv,3.7077224216869875
Zagreb1,172.0
Zagreb2,204.0
fragCpx,233.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,18
nBondsD,1
nBondsM,20
nBondsO,35
nBondsS,36
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.329879245283017
AATS1are,6.358553571428572
AATS2are,6.287905263157895
AATS3are,6.3364692307692305
AATS4are,6.234993706293707
AATS5are,6.235044444444445
AATS6are,6.303681060606062
AATS7are,6.048213235294119
AATS8are,6.013562809917356
AATSC0dv,3.987781777267953
AATSC0pe,0.13611192595229613
AATSC0se,0.09026930153079385
AATSC1dv,0.960011141436916
AATSC1pe,-0.006565969078980751
AATSC1se,-0.005396122622438093
AATSC2dv,-0.007635394539643106
AATSC2pe,0.005553277622679017
AATSC2se,0.0016584841693054286
AATSC3dv,-0.44932023880641403
AATSC3pe,-0.004281519566229366
AATSC3se,0.0001741881644165317
AATSC4dv,-0.23050248539746587
AATSC4pe,-0.0073589506257359435
AATSC4se,-0.004425289260045776
AATSC5dv,-0.1089920161581356
AATSC5pe,-0.0042296198726316184
AATSC5se,-0.006333284200255808
AATSC6dv,-0.8045695007642715
AATSC6pe,-0.020103063745320726
AATSC6se,-0.010035415595974017
AATSC7dv,-0.052661677515962485
AATSC7pe,-0.006389867128766834
AATSC7se,-0.0035530361312377866
AATSC8dv,0.6171641947449145
AATSC8pe,0.02109866191609606
AATSC8se,0.012472592122722465
AETA_eta,0.8495385293522196
ATSC0are,7.525381132075469
ATSC1are,-0.42968949804200735
ATSC2are,0.4565470274118902
ATSC3are,-0.20643296546813694
ATSC4are,-1.4520868280526866
ATSC5are,-0.654789676041296
ATSC6are,-3.0179473478106065
ATSC7are,-1.476793093627625
ATSC8are,3.1509657173371286
BCUTZ-1h,17.00110382497202
BCUTZ-1l,5.67490956455051
BCUTc-1h,0.4162569392607245
BCUTc-1l,-0.4310603187195995
BCUTd-1h,4.023048269114867
BCUTd-1l,0.9113215191590528
BCUTi-1h,17.424773227119474
BCUTi-1l,10.935685844250262
BCUTm-1h,35.45051774350313
BCUTm-1l,11.686310997065622
BCUTp-1h,2.208105311755454
BCUTp-1l,0.5458535838579026
BCUTs-1h,8.001920927836622
BCUTs-1l,1.179409985257025
BCUTv-1h,22.45587025393538
BCUTv-1l,13.304119404854465
BalabanJ,1.3278648646383173
Diameter,17
ETA_beta,44.0
GATS1are,0.6647864527748752
GATS2are,0.6622458775326471
GATS3are,0.9968106423243903
GATS4are,1.1442513171890882
GATS5are,1.2488734755015505
GATS6are,1.365230560780488
GATS7are,1.0464330264119572
GATS8are,0.6477134943126258
HybRatio,0.20833333333333334
Lipinski,True
LogEE_Dt,342.70271537780405
MATS1are,-0.0540398433849953
MATS2are,0.03384615067911587
MATS3are,-0.011183637160482252
MATS4are,-0.07151611562721433
MATS5are,-0.03415980825532203
MATS6are,-0.16102195561312777
MATS7are,-0.07647651932894974
MATS8are,0.18340267981762517
MAXssCH2,0.6292181413625593
MAXssssC,-1.7189658131771224
MINssCH2,0.037407407407407556
MINssssC,-1.7189658131771224
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.5533289491396687
SM1_Dzse,1.441062752436002
SMR_VSA1,14.291479626587346
SMR_VSA2,5.261891554738487
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,18.94560963360032
SMR_VSA6,23.30621114668196
SMR_VSA7,82.63042782279732
SMR_VSA8,0.0
SMR_VSA9,17.196124296186266
SpAD_DzZ,324.08767259718763
SpAD_Dzi,316.71578666986346
SpAD_Dzm,323.9331583562131
SpAD_Dzp,425.75809392017266
SpAD_Dzv,390.74445617645137
SpAbs_Dt,685.4054307556082
SpDiam_A,4.90064342787163
SpDiam_D,308.4888185692081
SpMAD_Dt,21.418919711112757
SpMax_Dt,342.70271537780405
SsssssAs,0
VE1_Dzpe,5.5815121760704525
VE1_Dzse,5.582133779589049
VE2_Dzpe,0.17442225550220164
VE2_Dzse,0.17444168061215778
VE3_Dzpe,2.882610548781004
VE3_Dzse,2.88272191087932
VMcGowan,323.75000000000097
VR1_Dzpe,210.56912959532926
VR1_Dzse,210.50484890844405
VR2_Dzpe,6.580285299854039
VR2_Dzse,6.578276528388876
VR3_Dzpe,6.512964815643106
VR3_Dzse,6.512659497857319
mZagreb1,10.92361111111111
mZagreb2,6.930555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,45
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.14198832324670696
AATSC1are,-0.007673026750750131
AATSC2are,0.004805758183283055
AATSC3are,-0.001587945888216438
AATSC4are,-0.01015445334302578
AATSC5are,-0.004850293896602193
AATSC6are,-0.022863237483413686
AATSC7are,-0.01085877274726195
AATSC8are,0.026041038986257262
AETA_beta,1.375
BCUTdv-1h,7.0040640020489535
BCUTdv-1l,0.7740007967925676
BCUTpe-1h,3.988678219167482
BCUTpe-1l,2.224247830870388
BCUTse-1h,4.009960664880486
BCUTse-1l,2.4201193664283402
ETA_alpha,15.366666666666667
ETA_dBeta,4.0
ETA_eta_B,0.6341881343411053
ETA_eta_F,36.055152535303264
ETA_eta_L,6.740934004209522
ETA_eta_R,63.24038547457429
ETA_psi_1,0.5705445544554458
LabuteASA,190.22118819619993
LogEE_DzZ,162.1034914106386
LogEE_Dzi,158.40499899850178
LogEE_Dzm,162.02767309791398
LogEE_Dzp,211.6795545888766
LogEE_Dzv,194.88674880276113
PEOE_VSA1,15.323225729697516
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.39041504767482
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,41.932775232540564
PEOE_VSA7,54.80329714831867
PEOE_VSA8,23.482980446976693
PEOE_VSA9,17.130841211350898
SM1_Dzare,1.635283505048176
SpAD_Dzpe,323.7221366430907
SpAD_Dzse,326.41994629246045
SpAbs_DzZ,322.29801923584307
SpAbs_Dzi,315.30261676276217
SpAbs_Dzm,322.1003407619888
SpAbs_Dzp,428.84250287471207
SpAbs_Dzv,391.9928314819316
SpDiam_Dt,485.02253166710653
SpMAD_DzZ,10.127739768662114
SpMAD_Dzi,9.897368333433233
SpMAD_Dzm,10.122911198631659
SpMAD_Dzp,13.304940435005395
SpMAD_Dzv,12.210764255514105
SpMax_DzZ,162.1034914106386
SpMax_Dzi,158.40499899850178
SpMax_Dzm,162.02767309791398
SpMax_Dzp,211.6795545888766
SpMax_Dzv,194.88674880276113
VE1_Dzare,5.58040176967499
VE2_Dzare,0.17438755530234343
VE3_Dzare,2.882411585340769
VR1_Dzare,210.6989215299215
VR2_Dzare,6.584341297810047
VR3_Dzare,6.513581012092622
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48020833333333335
AETA_dBeta,0.125
AETA_eta_B,0.01981837919815954
AETA_eta_F,1.126723516728227
AETA_eta_L,0.21065418763154756
AETA_eta_R,1.9762620460804465
BCUTare-1h,4.107724165440917
BCUTare-1l,2.1743917520296594
ETA_beta_s,20.0
ETA_dPsi_A,0.14345544554455414
ETA_dPsi_B,0.0
ETA_eta_BR,0.9781881343411053
ETA_eta_FL,8.53909142382247
ETA_eta_RL,15.28002542803199
LogEE_Dzpe,161.90960985120597
LogEE_Dzse,163.25500635724384
PEOE_VSA10,11.886442153838168
PEOE_VSA11,5.601050810983688
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,29.70427074700105
SlogP_VSA3,11.21535880699783
SlogP_VSA4,17.148333708576654
SlogP_VSA5,18.050640183084614
SlogP_VSA6,60.6636706846161
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,320.8419095296955
SpAbs_Dzpe,322.2658907532725
SpAbs_Dzse,325.06894996205165
SpDiam_DzZ,249.4868290772476
SpDiam_Dzi,242.2295140583479
SpDiam_Dzm,249.4221096111201
SpDiam_Dzp,329.41298636357266
SpDiam_Dzv,303.38129705146065
SpMAD_Dzpe,10.116316770096585
SpMAD_Dzse,10.20062332163939
SpMax_Dzpe,161.90960985120597
SpMax_Dzse,163.25500635724384
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.625
AETA_eta_BR,0.03056837919815954
AETA_eta_FL,0.2668466069944522
AETA_eta_RL,0.4775007946259997
DetourIndex,5319
EState_VSA1,11.508230540335195
EState_VSA2,17.384610560699798
EState_VSA3,29.779867286916136
EState_VSA4,16.814289258077554
EState_VSA5,25.122838405075452
EState_VSA6,12.13273413692322
EState_VSA7,41.3009663859508
EState_VSA8,5.316788604006331
EState_VSA9,16.862831444971
ETA_beta_ns,24.0
ETA_shape_p,0.16702819956616052
ETA_shape_x,0.03253796095444685
ETA_shape_y,0.3188720173535792
GhoseFilter,True
LogEE_Dzare,160.4720573743805
SlogP_VSA10,15.765187597041944
SlogP_VSA11,0.0
SpAbs_Dzare,319.3088312437128
SpDiam_Dzpe,248.57673559666142
SpDiam_Dzse,250.85760329651873
SpMAD_Dzare,10.026309672802984
SpMax_Dzare,160.4720573743805
TopoPSA(NO),76.36
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.689849156918669
VSA_EState9,60.14738763291795
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,14.291479626587346
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019791666666666652
FilterItLogS,-6.927904426242783
SpDiam_Dzare,246.05951170876205
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6270440251572325
ETA_epsilon_2,0.8416666666666663
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5441314553990602
ETA_epsilon_5,0.8098039215686272
AETA_beta_ns_d,0.046875
ETA_dEpsilon_A,0.184821802935011
ETA_dEpsilon_B,0.0829125697581723
ETA_dEpsilon_C,-0.1019092331768387
ETA_dEpsilon_D,0.0318627450980391
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.78125
MDEDescriptor,"0.0,2.34144098107124,1.7977050664326908,1.0,16.57611961538389,26.742230682654494,2.8967597422429607,7.9493040310314,2.3259993637484366,0.0,0.33333333333333337,0.0,0.0,0.0,0.16666666666666669,0.09999999999999998,0.0,0.25,0.0"
APolDescriptor,65.64365299999997
BCUTDescriptor,"11.849999999999996,34.96885408201181,-0.3791490461470476,0.23729071509984212,4.470039936635292,10.688713143566368"
BPolDescriptor,28.83834699999999
TPSADescriptor,76.36
ALOGPDescriptor,"5.298400000000001,28.073042560000008,121.6942"
XLogPDescriptor,4.885000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,449.13063298000003
ChiPathDescriptor,"22.88010440969447,15.28002542803199,14.42614223728033,12.113516563549412,9.677404429824625,7.626808110243898,5.352473358146402,3.877052163362528,18.15657000445655,10.523853810335343,8.439954670564507,5.892875250467643,4.092183337062365,2.7647383945287025,1.6406432258197243,1.0569871426149946"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.42978315514743,0.6391069655404608,0.0,0.0,0.05590169943749474,0.18104280269344197,0.22602681554092707"
AtomCountDescriptor,53
BondCountDescriptor,35
SmallRingDescriptor,"4,3,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.8689618205494196,0.20412414523193154,0.9109996001213715,0.14433756729740646,1.3844192731200486,0.07905694150420949,0.22072111076716833,0.01613743060919757"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,1,14,4,3,1,1,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.44
WeightedPathDescriptor,"65.12317031908879,2.0350990724715246,19.105533551302788,4.991842673242463,8.987662722448118"
FractionalPSADescriptor,0.17001734994860693
WienerNumbersDescriptor,"3153.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.417294152341117,9.052485090200337,12.407929280795596,2.391591351041368,3.0129613272550664,3.4558920227454353"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,3,0,0,10,0,0,1,1,8,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,10.726643598615917,5.8142125194920915"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2144.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.20833333333333334
AutocorrelationDescriptorMass,"43.843873021802764,39.19483130431105,59.278396472966925,65.14015474576604,60.56832571665724"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5311481714235025,-0.16616135613227412,-0.14693360092218,-0.02146872261909903,0.1481892888309227"
EccentricConnectivityIndexDescriptor,895
AutocorrelationDescriptorPolarizability,"2262.575996397386,2684.604174914535,3832.1917127370452,3813.0082124102387,3407.350388147374"
