DLiP-ID,T006IO
AATSC4i,-0.2199479035475736
AATSC4m,-7.0392733779722905
AATSC4p,-0.016882372051964276
AATSC4s,-0.34856948103633073
AATSC4v,-3.564269299815728
AATSC5Z,-1.6831372549019612
AATSC5c,-0.0009676353476416881
AATSC5d,-0.07006535947712418
AATSC5i,-0.13366871605843197
AATSC5m,-7.77065076419773
AATSC5p,0.0020043245618235335
AATSC5s,-0.40641897606474386
AATSC5v,-6.124152296762855
AATSC6Z,-0.7775000000000002
AATSC6c,0.004173570131986703
AATSC6d,0.03777777777777779
AATSC6i,0.3880538820384792
AATSC6m,-3.510225722769165
AATSC6p,-0.011091459101729198
AATSC6s,0.05528095310674197
AATSC6v,-1.4153630369537327
AATSC7Z,-0.6376608187134508
AATSC7c,-0.009470786948522755
AATSC7d,-0.0008187134502923832
AATSC7i,-0.698905010696502
AATSC7m,-2.9693567975397306
AATSC7p,-0.041695466606421074
AATSC7s,-0.28038779568440475
AATSC7v,-5.382950146954502
AATSC8Z,3.81823754789272
AATSC8c,0.011843046647667077
AATSC8d,-0.03463601532567052
AATSC8i,-0.2834482178951394
AATSC8m,17.637095698558642
AATSC8p,0.04638692808631028
AATSC8s,0.27380208488449986
AATSC8v,12.078096596725647
ATS0are,210.41850000000002
ATS1are,210.929
ATS2are,332.98089999999996
ATS3are,404.16780000000006
ATS4are,375.921
ATS5are,344.15199999999993
ATS6are,312.9558999999999
ATS7are,244.71899999999988
ATS8are,193.52
ATSC0dv,143.9588477366255
ATSC0pe,6.0133199999999984
ATSC0se,4.245840966666667
ATSC1dv,44.49931412894376
ATSC1pe,-0.7310640000000008
ATSC1se,-0.6156749322222227
ATSC2dv,41.34293552812071
ATSC2pe,0.7023839999999987
ATSC2se,0.11581975444444344
ATSC3dv,-39.47873799725651
ATSC3pe,0.9600359999999983
ATSC3se,1.1117503288888924
ATSC4dv,-63.293552812071326
ATSC4pe,-2.249663999999999
ATSC4se,-1.477814937777778
ATSC5dv,-67.1604938271605
ATSC5pe,-2.0725239999999987
ATSC5se,-1.23233941
ATSC6dv,7.160493827160496
ATSC6pe,0.3584680000000018
ATSC6se,0.131691786666665
ATSC7dv,12.718792866941014
ATSC7pe,-0.7870719999999988
ATSC7se,-0.7806823577777796
ATSC8dv,26.019204389574764
ATSC8pe,1.3104040000000003
ATSC8se,0.6955774655555542
AXp-0dv,0.5574059076628014
AXp-1dv,0.2903639005443762
AXp-2dv,0.14315156758090058
AXp-3dv,0.0733285085156368
AXp-4dv,0.036189634363849484
AXp-5dv,0.018716174395822648
AXp-6dv,0.0095421840607464
AXp-7dv,0.004871612506340015
BertzCT,625.4007364425281
ECIndex,377
ETA_eta,12.322200827127244
GATS1dv,0.3882517460592637
GATS1pe,0.7113530542840056
GATS1se,0.7753937004603171
GATS2dv,0.6466690157853778
GATS2pe,0.6470440044869099
GATS2se,0.7099543383633203
GATS3dv,1.0767570771090438
GATS3pe,0.8856883848808026
GATS3se,0.8375304064923685
GATS4dv,1.1996633983191358
GATS4pe,1.1674202318472038
GATS4se,1.1187210239060124
GATS5dv,1.1669606553958844
GATS5pe,1.007276591065873
GATS5se,0.9914484697990448
GATS6dv,0.9190476530787264
GATS6pe,0.8318177742633576
GATS6se,0.827271181981545
GATS7dv,0.927681228541596
GATS7pe,1.0976489649119308
GATS7se,1.0966887261225566
GATS8dv,0.9564633239951975
GATS8pe,0.9291206854117192
GATS8se,0.9063256325921893
LogEE_A,3.9053407782163516
LogEE_D,92.62043902942061
MATS1dv,0.29914001855332056
MATS1pe,-0.11765236014756933
MATS1se,-0.14032896079134072
MATS2dv,0.17582803517610807
MATS2pe,0.0715130777021949
MATS2se,0.01670106212130837
MATS3dv,-0.14691228958566446
MATS3pe,0.08552762866436499
MATS3se,0.14027386753510807
MATS4dv,-0.23553439728186742
MATS4pe,-0.2004179293397229
MATS4se,-0.18646166449118387
MATS5dv,-0.27442684809330514
MATS5pe,-0.20273854787469847
MATS5se,-0.17073308703392817
MATS6dv,0.031087416385569736
MATS6pe,0.037257704562538026
MATS6se,0.0193854097015988
MATS7dv,0.06975015722371504
MATS7pe,-0.10333270665438503
MATS7se,-0.14516044807887657
MATS8dv,0.18697300483598467
MATS8pe,0.22543126672579988
MATS8se,0.16947476390459656
MAXaaCH,1.5752780927185688
MAXaasC,0.46060699588477405
MAXdssC,-0.3539465360677474
MAXsCH3,1.4119997321701867
MAXssNH,2.5185604581338707
MDEC-12,0.6141039135462543
MDEC-13,2.1024040104286934
MDEC-22,2.144261316715227
MDEC-23,8.16960645502773
MDEC-33,6.317143732312877
MDEN-22,1.6983813295649528
MDEO-11,0.09999999999999998
MINaaCH,1.3877780927185688
MINaasC,-0.8613463189581514
MINdssC,-0.3539465360677474
MINsCH3,1.4119997321701867
MINssNH,2.5185604581338707
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.051820728291317
SM1_Dzi,1.7326308196991747
SM1_Dzm,2.097505612321465
SM1_Dzp,-6.00157551514069
SM1_Dzv,-2.5386585046528642
SddssSe,0
SpAD_Dt,275.61331584034286
SpAbs_A,25.101832532312145
SpAbs_D,185.2408780588414
SpMAD_A,1.2550916266156071
SpMAD_D,9.262043902942064
SpMax_A,2.3850257493561164
SpMax_D,92.62043902942061
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,88.00000000000001
TpiPC10,8.272175415403899
VAdjMat,5.392317422778761
VE1_DzZ,4.393903441998006
VE1_Dzi,4.384513132765049
VE1_Dzm,4.394347213582764
VE1_Dzp,4.368790059333057
VE1_Dzv,4.382261007449506
VE2_DzZ,0.2196951720999003
VE2_Dzi,0.21922565663825244
VE2_Dzm,0.2197173606791382
VE2_Dzp,0.21843950296665288
VE2_Dzv,0.21911305037247528
VE3_DzZ,2.1733651793145943
VE3_Dzi,2.171225770063584
VE3_Dzm,2.1734661713328074
VE3_Dzp,2.1676332770361855
VE3_Dzv,2.1707119835033137
VR1_DzZ,102.30224659576456
VR1_Dzi,103.00498326854162
VR1_Dzm,102.26032692720707
VR1_Dzp,104.58008661872258
VR1_Dzv,103.4200108747213
VR2_DzZ,5.115112329788228
VR2_Dzi,5.150249163427081
VR2_Dzm,5.113016346360354
VR2_Dzp,5.229004330936129
VR2_Dzv,5.171000543736065
VR3_DzZ,5.321078814134304
VR3_Dzi,5.327924548867223
VR3_Dzm,5.32066896722612
VR3_Dzp,5.343100337572815
VR3_Dzv,5.331945652679062
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.034016574145596765
Xch-7dv,0.05058130000196158
Xpc-4dv,0.8120533722830843
Xpc-5dv,0.8608813836081916
Xpc-6dv,0.9511140829204207
Zagreb1,100.0
Zagreb2,115.0
fragCpx,61.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,21
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,2
AATS0are,7.01395
AATS1are,6.804161290322581
AATS2are,6.79552857142857
AATS3are,7.217282142857144
AATS4are,6.7128749999999995
AATS5are,6.748078431372548
AATS6are,6.519914583333331
AATS7are,6.439973684210523
AATS8are,6.673103448275862
AATSC0dv,4.798628257887517
AATSC0pe,0.20044399999999996
AATSC0se,0.14152803222222224
AATSC1dv,1.43546174609496
AATSC1pe,-0.02358270967741938
AATSC1se,-0.01986048168458783
AATSC2dv,0.8437333781249124
AATSC2pe,0.01433436734693875
AATSC2se,0.002363668458049866
AATSC3dv,-0.7049774642367234
AATSC3pe,0.01714349999999997
AATSC3se,0.019852684444444508
AATSC4dv,-1.1302420145012737
AATSC4pe,-0.04017257142857141
AATSC4se,-0.026389552460317465
AATSC5dv,-1.316872427983539
AATSC5pe,-0.04063772549019605
AATSC5se,-0.024163517843137257
AATSC6dv,0.14917695473251033
AATSC6pe,0.007468083333333371
AATSC6se,0.0027435788888888544
AATSC7dv,0.3347050754458161
AATSC7pe,-0.020712421052631547
AATSC7se,-0.020544272573099463
AATSC8dv,0.8972139444680953
AATSC8pe,0.04518634482758622
AATSC8se,0.023985429846743248
AETA_eta,0.6161100413563622
ATSC0are,6.525029999999996
ATSC1are,-0.8715010000000002
ATSC2are,0.9351309999999993
ATSC3are,1.0004639999999942
ATSC4are,-2.401625999999998
ATSC5are,-2.117560999999999
ATSC6are,0.5747320000000027
ATSC7are,-0.8968979999999965
ATSC8are,1.3397810000000008
BCUTZ-1h,17.0011020018775
BCUTZ-1l,5.727337614477224
BCUTc-1h,0.4624935227402639
BCUTc-1l,-0.3733733835059434
BCUTd-1h,3.2315439858653394
BCUTd-1l,0.9775825411504887
BCUTi-1h,17.42477136798108
BCUTi-1l,10.994242856969542
BCUTm-1h,35.4505171102935
BCUTm-1l,11.742971848933383
BCUTp-1h,2.203768492808398
BCUTp-1l,0.5458244393924034
BCUTs-1h,8.00191844379677
BCUTs-1l,1.2824246717268095
BCUTv-1h,22.455780337791253
BCUTv-1l,13.304120555446197
BalabanJ,1.7882591960516683
Diameter,12
ETA_beta,28.5
GATS1are,0.7480252346386445
GATS2are,0.6300787357393338
GATS3are,0.9345115764109242
GATS4are,1.1876651743910978
GATS5are,1.0000912624457023
GATS6are,0.7760427282837526
GATS7are,1.0929306475461256
GATS8are,0.95503009181567
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,137.80665792017143
MATS1are,-0.12925428151535392
MATS2are,0.0877435327766262
MATS3are,0.082139523824849
MATS4are,-0.19717692595173614
MATS5are,-0.1908993702170042
MATS6are,0.05505070474771793
MATS7are,-0.10851710542649617
MATS8are,0.21240980421968755
MAXssCH2,-0.1568533998769388
MINssCH2,-0.1568533998769388
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.7145131596659844
SM1_Dzse,1.5813257455480874
SMR_VSA1,14.291479626587348
SMR_VSA2,0.0
SMR_VSA3,14.951935562841626
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,11.19679204897667
SMR_VSA7,29.84072654443065
SMR_VSA8,0.0
SMR_VSA9,17.398320829283758
SpAD_DzZ,131.02560726615877
SpAD_Dzi,127.70423430361589
SpAD_Dzm,130.8358048697408
SpAD_Dzp,195.0843709190068
SpAD_Dzv,171.9735681438932
SpAbs_Dt,275.61331584034286
SpDiam_A,4.770051498712233
SpDiam_D,142.44320788915346
SpMAD_Dt,13.780665792017142
SpMax_Dt,137.80665792017143
SsssssAs,0
VE1_Dzpe,4.387138062833257
VE1_Dzse,4.38734538642772
VE2_Dzpe,0.21935690314166284
VE2_Dzse,0.219367269321386
VE3_Dzpe,2.1718242731476742
VE3_Dzse,2.171871529170368
VMcGowan,193.7799999999999
VR1_Dzpe,102.72347193012244
VR1_Dzse,102.71964826090998
VR2_Dzpe,5.136173596506122
VR2_Dzse,5.1359824130454985
VR3_Dzpe,5.325187819873172
VR3_Dzse,5.325150596244468
mZagreb1,7.777777777777777
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,24
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.21750099999999986
AATSC1are,-0.028112935483870973
AATSC2are,0.019084306122448963
AATSC3are,0.01786542857142847
AATSC4are,-0.04288617857142853
AATSC5are,-0.04152080392156861
AATSC6are,0.01197358333333339
AATSC7are,-0.02360257894736833
AATSC8are,0.04619934482758623
AETA_beta,1.425
BCUTdv-1h,7.004064396692614
BCUTdv-1l,0.7679299763344067
BCUTpe-1h,3.98867432597805
BCUTpe-1l,2.2692239075812513
BCUTse-1h,4.009963546753395
BCUTse-1l,2.4639328708069894
ETA_alpha,9.26666666666667
ETA_dBeta,1.5
ETA_eta_B,0.40697450932555235
ETA_eta_F,19.975156442425348
ETA_eta_L,3.7939816651521605
ETA_eta_R,32.29735726955259
ETA_psi_1,0.4894366197183101
LabuteASA,118.21668727724605
LogEE_DzZ,65.61539466949395
LogEE_Dzi,63.9387486927929
LogEE_Dzm,65.52277771548646
LogEE_Dzp,96.964151995399
LogEE_Dzv,85.83630160288632
PEOE_VSA1,10.423315998847038
PEOE_VSA2,9.77851570501903
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,9.374393568622029
PEOE_VSA5,11.600939890232516
PEOE_VSA6,0.0
PEOE_VSA7,19.056471336613843
PEOE_VSA8,0.0
PEOE_VSA9,17.5781578411451
SM1_Dzare,1.8209512574911728
SpAD_Dzpe,131.766158281213
SpAD_Dzse,133.56000660244717
SpAbs_DzZ,129.23109756764623
SpAbs_Dzi,126.24844281295657
SpAbs_Dzm,129.00000640874924
SpAbs_Dzp,199.9298795059388
SpAbs_Dzv,174.21126171042556
SpDiam_Dt,195.0911639045874
SpMAD_DzZ,6.551280363307939
SpMAD_Dzi,6.385211715180795
SpMAD_Dzm,6.54179024348704
SpMAD_Dzp,9.75421854595034
SpMAD_Dzv,8.59867840719466
SpMax_DzZ,65.61539466949395
SpMax_Dzi,63.9387486927929
SpMax_Dzm,65.52277771548646
SpMax_Dzp,96.964151995399
SpMax_Dzv,85.83630160288632
VE1_Dzare,4.385819831903797
VE2_Dzare,0.21929099159518986
VE3_Dzare,2.1715237517146075
VR1_Dzare,102.78722088018606
VR2_Dzare,5.139361044009303
VR3_Dzare,5.3258082153497925
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4633333333333335
AETA_dBeta,0.075
AETA_eta_B,0.02034872546627762
AETA_eta_F,0.9987578221212674
AETA_eta_L,0.18969908325760804
AETA_eta_R,1.6148678634776297
BCUTare-1h,4.107719403509451
BCUTare-1l,2.221267106617977
ETA_beta_s,13.5
ETA_dPsi_A,0.22456338028168987
ETA_dPsi_B,0.0
ETA_eta_BR,0.5789745093255523
ETA_eta_FL,5.713257387895383
ETA_eta_RL,9.507239053047543
LogEE_Dzpe,65.9688047985898
LogEE_Dzse,66.85906958850099
PEOE_VSA10,11.5739314398188
PEOE_VSA11,5.824404497999927
PEOE_VSA12,11.7244005703974
PEOE_VSA13,5.879988336435371
SlogP_VSA1,5.316788604006331
SlogP_VSA2,31.845646132004177
SlogP_VSA3,4.794537184071822
SlogP_VSA4,12.740958040736519
SlogP_VSA5,5.693927994848461
SlogP_VSA6,18.3295777085363
SlogP_VSA7,0.0
SlogP_VSA8,11.518332492848387
SlogP_VSA9,0.0
SpAD_Dzare,129.9747053921044
SpAbs_Dzpe,130.28516072453561
SpAbs_Dzse,132.18757761520425
SpDiam_DzZ,100.77364111926573
SpDiam_Dzi,97.29849028047443
SpDiam_Dzm,100.67923830465665
SpDiam_Dzp,145.59857467106875
SpDiam_Dzv,130.68823675209777
SpMAD_Dzpe,6.58830791406065
SpMAD_Dzse,6.678000330122359
SpMax_Dzpe,65.9688047985898
SpMax_Dzse,66.85906958850099
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.675
AETA_eta_BR,0.028948725466277615
AETA_eta_FL,0.28566286939476915
AETA_eta_RL,0.4753619526523772
DetourIndex,1353
EState_VSA1,11.697209177481266
EState_VSA2,23.30551566717023
EState_VSA3,11.381314269532023
EState_VSA4,0.0
EState_VSA5,19.18694783976531
EState_VSA6,6.06636706846161
EState_VSA7,0.0
EState_VSA8,20.268724166847957
EState_VSA9,11.600939890232516
ETA_beta_ns,15.0
ETA_shape_p,0.23381294964028768
ETA_shape_x,0.0
ETA_shape_y,0.3776978417266186
GhoseFilter,True
LogEE_Dzare,65.07840025892676
SlogP_VSA10,10.077801322358383
SlogP_VSA11,5.879988336435371
SpAbs_Dzare,128.4125161400034
SpDiam_Dzpe,100.90260459961362
SpDiam_Dzse,102.32599424990752
SpMAD_Dzare,6.49873526960522
SpMax_Dzare,65.07840025892676
TopoPSA(NO),88.00000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.217615204316697
VSA_EState9,39.197202116621916
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,14.291479626587348
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036666666666666535
FilterItLogS,-4.4469052599257655
SpDiam_Dzare,99.42008922273268
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7311111111111113
ETA_epsilon_2,0.9466666666666665
ETA_epsilon_3,0.43793103448275894
ETA_epsilon_4,0.6592592592592594
ETA_epsilon_5,0.8878787878787878
AETA_beta_ns_d,0.075
ETA_dEpsilon_A,0.2931800766283523
ETA_dEpsilon_B,0.07185185185185183
ETA_dEpsilon_C,-0.2213282247765005
ETA_dEpsilon_D,0.05878787878787872
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6
MDEDescriptor,"0.0,0.6141039135462543,2.1024040104286934,0.0,2.144261316715227,8.16960645502773,0.0,6.317143732312877,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,1.6983813295649528,0.0,0.0"
APolDescriptor,36.52893
BCUTDescriptor,"11.997424106891678,34.96885356259173,-0.34251343237748666,0.2258073963561594,4.29612586386414,9.23766246379283"
BPolDescriptor,18.13307
TPSADescriptor,88.00000000000001
ALOGPDescriptor,"1.4650000000000003,2.1462250000000007,71.3356"
XLogPDescriptor,0.8839999999999999
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,296.04763154
ChiPathDescriptor,"14.698306133819765,9.507239053047547,8.575096564890297,7.134909692148656,5.057391090531089,3.98766463586776,2.6941310345177154,1.7579183041608029,11.148118153256029,6.0976419114319,4.151395459846116,2.6398263065629255,1.5199646432816776,0.9732410685827777,0.505735755219559,0.2630670753423609"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.30577976915299365,0.0,0.0,0.0,0.034016574145596765,0.05058130000196157"
AtomCountDescriptor,30
BondCountDescriptor,21
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.4899872236809848,0.0,0.355498860309242,0.0,0.4791007974199697,0.0,0.04348791268080165,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,6,0,2,0,0,0"
ZagrebIndexDescriptor,100.0
LargestChainDescriptor,13
MannholdLogPDescriptor,1.9000000000000004
WeightedPathDescriptor,"39.86929477299226,1.9934647386496132,22.115346468026388,4.991032860359784,12.212185017154255"
FractionalPSADescriptor,0.29724946469673086
WienerNumbersDescriptor,"891.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.434226218148981,4.4872063559975865,6.015778994338161,0.8120533722830843,0.8608813836081918,0.9083037385660145"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,16
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.3718820861678,7.319857312722949,4.25"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,581.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"32.203853323079244,25.527195170671945,36.07442957714814,41.8258068186504,29.911022655184137"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.6186615521203374,-0.26622807863858877,-0.20583174736345405,0.326630813530316,-0.21090920681049086"
EccentricConnectivityIndexDescriptor,377
AutocorrelationDescriptorPolarizability,"1073.5881510142663,1220.70534258191,1632.13762533332,1612.2290222265024,1299.892170502514"
