DLiP-ID,T007CJ
AATSC3v,-1.60966456929524
AATSC4Z,-1.8692821499900443
AATSC4c,-0.0029049218412477156
AATSC4d,-0.05550862542312542
AATSC4i,0.06146090406037836
AATSC4m,-8.530730534951218
AATSC4p,-0.013711212605748395
AATSC4s,-0.6775800338470547
AATSC4v,-2.892303697142048
AATSC5Z,0.1618157851692917
AATSC5c,0.0031943257138592773
AATSC5d,-0.022164920349327617
AATSC5i,-0.03976063823077577
AATSC5m,0.8131530228352248
AATSC5p,-0.012840531266952105
AATSC5s,0.5694410425746873
AATSC5v,-0.22978330636117295
AATSC6Z,-0.744077709403448
AATSC6c,-0.001804913108624529
AATSC6d,0.020966620895421187
AATSC6i,-0.15539783651119626
AATSC6m,-3.552302184702232
AATSC6p,-0.011135607257962183
AATSC6s,-0.14277196533189165
AATSC6v,-4.161301282061574
AATSC7Z,2.902678448692145
AATSC7c,-0.002020085692318986
AATSC7d,0.06321618277883324
AATSC7i,-0.09911910489894646
AATSC7m,12.497219236252644
AATSC7p,0.028773250060227216
AATSC7s,0.1377963774329694
AATSC7v,3.570679314232179
AATSC8Z,2.8773391428173416
AATSC8c,0.006088915403721331
AATSC8d,0.003385856021793307
AATSC8i,0.05457812563069448
AATSC8m,13.339679852512113
AATSC8p,0.02123549827314773
AATSC8s,0.4842575539900916
AATSC8v,8.279863087721106
ATS0are,350.1016999999999
ATS1are,355.6618
ATS2are,611.8987000000001
ATS3are,786.5577000000001
ATS4are,776.4698000000001
ATS5are,727.6197999999998
ATS6are,684.3838000000001
ATS7are,639.0372000000002
ATS8are,570.0859
ATSC0dv,237.52201257861637
ATSC0pe,8.771645283018868
ATSC0se,6.191104113207545
ATSC1dv,13.751156995372014
ATSC1pe,-0.9089329298682753
ATSC1se,-0.42918283232467225
ATSC2dv,56.20770539140066
ATSC2pe,3.703771484514066
ATSC2se,2.750512518333925
ATSC3dv,-65.12341283968198
ATSC3pe,-2.054963581345675
ATSC3se,-1.8049266778212878
ATSC4dv,-100.48297140144771
ATSC4pe,-4.288914026343885
ATSC4se,-2.6841897237451136
ATSC5dv,25.671927534512072
ATSC5pe,2.765614595941619
ATSC5se,2.195635800640792
ATSC6dv,-58.598117163086904
ATSC6pe,-2.3963953720185067
ATSC6se,-1.4139243374866544
ATSC7dv,47.468533681420816
ATSC7pe,0.1936872908508332
ATSC7se,0.41476621822713006
ATSC8dv,83.84648550294686
ATSC8pe,3.5059025275898796
ATSC8se,2.0051311619793606
AXp-0dv,0.5881435643722248
AXp-1dv,0.36738006130644923
AXp-2dv,0.2162512040801016
AXp-3dv,0.1303282939250617
AXp-4dv,0.07528618595166083
AXp-5dv,0.04269986046631219
AXp-6dv,0.024877692990493944
AXp-7dv,0.014709311309191784
BertzCT,940.1901322550702
ECIndex,852
ETA_eta,27.235563994024375
GATS1dv,0.6520513258054962
GATS1pe,0.7458434379168679
GATS1se,0.7209183190521395
GATS2dv,0.708439652058507
GATS2pe,0.536542836492866
GATS2se,0.5102383091708407
GATS3dv,1.0922621930768373
GATS3pe,1.0380047827200733
GATS3se,1.0404842744935385
GATS4dv,1.2379068728605616
GATS4pe,1.3013989737581781
GATS4se,1.2898435698202528
GATS5dv,0.9939376966332428
GATS5pe,0.9042042060128633
GATS5se,0.9158909248473789
GATS6dv,1.157996820857595
GATS6pe,1.1872785926293663
GATS6se,1.2024074353986014
GATS7dv,0.8681217271756302
GATS7pe,0.9484403335738402
GATS7se,0.9314537924888671
GATS8dv,0.7136282385736116
GATS8pe,0.6088221270722064
GATS8se,0.6335525755662974
LogEE_A,4.29299065184606
LogEE_D,212.190998023324
MATS1dv,0.05682212689838595
MATS1pe,-0.10170279460587023
MATS1se,-0.06803875276427879
MATS2dv,0.1348605457071341
MATS2pe,0.24063347559903175
MATS2se,0.2531852724091898
MATS3dv,-0.11814192573954549
MATS3pe,-0.10094709529594825
MATS3se,-0.12562099091074969
MATS4dv,-0.19001262906192184
MATS4pe,-0.2196140606233089
MATS4se,-0.194732735322499
MATS5dv,0.05160686821439877
MATS5pe,0.15054401293466632
MATS5se,0.16933435852140102
MATS6dv,-0.12452781497424825
MATS6pe,-0.13789990971070973
MATS6se,-0.11527752218807705
MATS7dv,0.10487125077492124
MATS7pe,0.011587094783087497
MATS7se,0.03515521556153892
MATS8dv,0.20336164267069445
MATS8pe,0.23025380664800668
MATS8se,0.1865789829099042
MAXaaCH,1.7066833095088867
MAXaasC,0.8018396700201356
MAXdCH2,3.0852031193813247
MAXdsCH,0.5866959183972418
MAXdssC,0.4699621280502899
MAXssNH,2.9937378762834235
MDEC-12,1.0254487898475941
MDEC-13,0.869942445049731
MDEC-22,6.5088148516487285
MDEC-23,13.08445247116324
MDEC-33,4.7485318335179905
MDEN-22,1.7568793495740038
MDEO-11,2.4016298575933246
MINaaCH,1.5592247846299523
MINaasC,0.31893236763637245
MINdCH2,3.0852031193813247
MINdsCH,0.5866959183972418
MINdssC,-1.434568367084488
MINssNH,1.9047914141876952
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.464285714285714
SM1_Dzi,1.9912520520184622
SM1_Dzm,3.458811771868977
SM1_Dzp,-8.236398814875036
SM1_Dzv,-3.6754322592223625
SddssSe,0
SpAD_Dt,523.2183341119875
SpAbs_A,36.96191164000541
SpAbs_D,424.38199604664806
SpMAD_A,1.2320637213335137
SpMAD_D,14.146066534888265
SpMax_A,2.3294919367266385
SpMax_D,212.190998023324
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,202.67999999999998
TpiPC10,7.300768179151062
VAdjMat,5.954196310386875
VE1_DzZ,5.399628959695133
VE1_Dzi,5.4008850247116635
VE1_Dzm,5.3996162670765315
VE1_Dzp,5.385544936045761
VE1_Dzv,5.388845776546067
VE2_DzZ,0.17998763198983778
VE2_Dzi,0.18002950082372213
VE2_Dzm,0.17998720890255104
VE2_Dzp,0.17951816453485872
VE2_Dzv,0.1796281925515356
VE3_DzZ,2.78494252871005
VE3_Dzi,2.785175122274395
VE3_Dzm,2.7849401780608454
VE3_Dzp,2.782330789336846
VE3_Dzv,2.782943509014761
VR1_DzZ,180.20163612402797
VR1_Dzi,180.46129419060654
VR1_Dzm,180.20335366293008
VR1_Dzp,182.62371168413978
VR1_Dzv,181.91462704217386
VR2_DzZ,6.006721204134266
VR2_Dzi,6.0153764730202175
VR2_Dzm,6.006778455431003
VR2_Dzp,6.087457056137993
VR2_Dzv,6.063820901405795
VR3_DzZ,6.29268871329074
VR3_Dzi,6.294128606829088
VR3_Dzm,6.292698244451245
VR3_Dzp,6.306040104280907
VR3_Dzv,6.302149783505581
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.16272829070879083
Xch-7dv,0.15322851499571163
Xpc-4dv,1.9593032811083884
Xpc-5dv,2.3123978653024455
Xpc-6dv,2.4198802428680932
Zagreb1,146.0
Zagreb2,162.0
fragCpx,91.13
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,5
nBondsD,7
nBondsM,12
nBondsO,31
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,13
naHRing,1
AATS0are,6.605692452830186
AATS1are,6.58632962962963
AATS2are,6.579555913978496
AATS3are,6.394778048780489
AATS4are,6.580252542372882
AATS5are,6.555133333333332
AATS6are,6.517940952380953
AATS7are,6.327100990099012
AATS8are,6.196585869565218
AATSC0dv,4.481547407143705
AATSC0pe,0.16550274118903524
AATSC0se,0.11681328515485934
AATSC1dv,0.2546510554698521
AATSC1pe,-0.01683209129385695
AATSC1se,-0.007947830228234672
AATSC2dv,0.604383928939792
AATSC2pe,0.03982549983348458
AATSC2se,0.029575403422945432
AATSC3dv,-0.5294586409730242
AATSC3pe,-0.016707020986550202
AATSC3se,-0.014674200632693396
AATSC4dv,-0.8515506050970145
AATSC4pe,-0.03634672903681259
AATSC4se,-0.022747370540212825
AATSC5dv,0.2312786264370457
AATSC5pe,0.024915446810284854
AATSC5se,0.019780502708475603
AATSC6dv,-0.5580773063151133
AATSC6pe,-0.02282281306684292
AATSC6se,-0.01346594607130147
AATSC7dv,0.4699854819942655
AATSC7pe,0.0019176959490181504
AATSC7se,0.004106596220070594
AATSC8dv,0.9113748424233354
AATSC8pe,0.038107636169455214
AATSC8se,0.02179490393455827
AETA_eta,0.9078521331341458
ATSC0are,9.638513207547163
ATSC1are,-1.3403794944820173
ATSC2are,4.476516447134214
ATSC3are,-2.3472306514773935
ATSC4are,-4.635478462086138
ATSC5are,3.131579886080459
ATSC6are,-2.6622639017443865
ATSC7are,-0.2028779992880071
ATSC8are,3.4581449982199945
BCUTZ-1h,16.01326344759663
BCUTZ-1l,5.744160957581348
BCUTc-1h,0.4623175717188377
BCUTc-1l,-0.3691890049478468
BCUTd-1h,4.038981913700489
BCUTd-1l,0.956941162781224
BCUTi-1h,14.557679270883071
BCUTi-1l,10.311130556672943
BCUTm-1h,32.066788544190025
BCUTm-1l,11.755523256121199
BCUTp-1h,2.9547139095336514
BCUTp-1l,0.7413497510264192
BCUTs-1h,7.015577810856762
BCUTs-1l,0.3004267434324016
BCUTv-1h,24.44257595187343
BCUTv-1l,14.699960991718221
BalabanJ,1.6661634036485042
Diameter,18
ETA_beta,33.25
GATS1are,0.7950965032809647
GATS2are,0.5198916770457102
GATS3are,1.040403859550798
GATS4are,1.3081467607094914
GATS5are,0.906883917092961
GATS6are,1.1973354276567099
GATS7are,0.9666438900238968
GATS8are,0.6190495632285152
HybRatio,0.4117647058823529
Lipinski,True
LogEE_Dt,261.60916705599374
MATS1are,-0.13648968711911913
MATS2are,0.26468117790349444
MATS3are,-0.10493406065018769
MATS4are,-0.21601225121841852
MATS5are,0.15513376724473274
MATS6are,-0.1394208182410463
MATS7are,-0.011045347970917987
MATS8are,0.20669082298663058
MAXddssS,-3.9648767061203327
MAXssCH2,0.9233623692983336
MAXsssCH,-1.5311208496810746
MINddssS,-3.9648767061203327
MINssCH2,-0.43850446808148824
MINsssCH,-1.5311208496810746
NsssssAs,0
RotRatio,0.3225806451612903
SM1_Dzpe,2.3815024479804165
SM1_Dzse,2.334995975193297
SMR_VSA1,27.907935931385104
SMR_VSA2,0.0
SMR_VSA3,20.67246067647108
SMR_VSA4,4.992404732635669
SMR_VSA5,25.30430569792599
SMR_VSA6,19.634269217737724
SMR_VSA7,33.87401629857897
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,320.7176967624397
SpAD_Dzi,351.16653164822435
SpAD_Dzm,320.7601507041437
SpAD_Dzp,455.28577565542486
SpAD_Dzv,433.05540794910735
SpAbs_Dt,523.2183341119871
SpDiam_A,4.607239788408405
SpDiam_D,328.3369970192005
SpMAD_Dt,17.44061113706625
SpMax_Dt,261.60916705599374
SsssssAs,0
VE1_Dzpe,5.399822731595951
VE1_Dzse,5.399584570150498
VE2_Dzpe,0.17999409105319839
VE2_Dzse,0.17998615233834994
VE3_Dzpe,2.7849784142172735
VE3_Dzse,2.784934307825351
VMcGowan,316.3900000000007
VR1_Dzpe,180.386767839805
VR1_Dzse,180.40165734820317
VR2_Dzpe,6.012892261326834
VR2_Dzse,6.013388578273439
VR3_Dzpe,6.293715544603165
VR3_Dzse,6.2937980833287295
mZagreb1,11.590277777777779
mZagreb2,6.722222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1818587397650408
AATSC1are,-0.02482184249040773
AATSC2are,0.048134585453056065
AATSC3are,-0.019083176028271493
AATSC4are,-0.039283715780391
AATSC5are,0.02821243140613026
AATSC6are,-0.025354894302327492
AATSC7are,-0.002008693062257496
AATSC8are,0.037588532589347766
AETA_beta,1.1083333333333334
BCUTdv-1h,6.025482912562229
BCUTdv-1l,0.6428833444371898
BCUTpe-1h,3.5372947100906553
BCUTpe-1l,2.2921916070400585
BCUTse-1h,3.7684727042350463
BCUTse-1l,2.4893004541163775
ETA_alpha,14.16666666666667
ETA_dBeta,-5.25
ETA_eta_B,0.7167044805446103
ETA_eta_F,29.08943994771664
ETA_eta_L,7.556112987176878
ETA_eta_R,56.325003941741016
ETA_psi_1,0.5035545023696686
LabuteASA,177.2549268563856
LogEE_DzZ,159.98040808588996
LogEE_Dzi,175.64964089251282
LogEE_Dzm,160.00047487449396
LogEE_Dzp,226.5924507059536
LogEE_Dzv,216.40518956591293
PEOE_VSA1,15.740104602853368
PEOE_VSA2,24.692804888857466
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.722094864452088
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.578935683598497
PEOE_VSA7,24.97437738277524
PEOE_VSA8,36.34029012501969
PEOE_VSA9,4.877147193701299
SM1_Dzare,2.5934441486318454
SpAD_Dzpe,354.6092120080666
SpAD_Dzse,354.5243849361895
SpAbs_DzZ,317.9462681910111
SpAbs_Dzi,349.3080297330072
SpAbs_Dzm,317.9931012866486
SpAbs_Dzp,461.47654646186254
SpAbs_Dzv,436.48581139104834
SpDiam_Dt,396.16919579130763
SpMAD_DzZ,10.690589892081324
SpMAD_Dzi,11.70555105494081
SpMAD_Dzm,10.692005023471458
SpMAD_Dzp,15.176192521847495
SpMAD_Dzv,14.435180264970246
SpMax_DzZ,159.98040808588996
SpMax_Dzi,175.64964089251282
SpMax_Dzm,160.00047487449396
SpMax_Dzp,226.5924507059536
SpMax_Dzv,216.40518956591293
VE1_Dzare,5.400289207001844
VE2_Dzare,0.1800096402333948
VE3_Dzare,2.785064797656415
VR1_Dzare,180.3223046261543
VR2_Dzare,6.010743487538477
VR3_Dzare,6.293358119635191
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,5
nAromBond,5
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4722222222222223
AETA_dBeta,-0.175
AETA_eta_B,0.023890149351487013
AETA_eta_F,0.9696479982572214
AETA_eta_L,0.25187043290589595
AETA_eta_R,1.8775001313913673
BCUTare-1h,3.5813927089612334
BCUTare-1l,2.2122275261460866
ETA_beta_s,19.25
ETA_dPsi_A,0.21044549763033138
ETA_dPsi_B,0.0
ETA_eta_BR,0.8887044805446103
ETA_eta_FL,6.641396094651608
ETA_eta_RL,14.197509081828485
LogEE_Dzpe,177.383989418966
LogEE_Dzse,177.34002566726787
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.959554568743835
PEOE_VSA12,15.930470882759089
PEOE_VSA13,5.907179729351506
SlogP_VSA1,20.67246067647108
SlogP_VSA2,62.943653741454014
SlogP_VSA3,26.033187144477235
SlogP_VSA4,0.0
SlogP_VSA5,27.39047481732644
SlogP_VSA6,29.112126643812047
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,352.3837396057984
SpAbs_Dzpe,352.38647638995155
SpAbs_Dzse,352.34505535934244
SpDiam_DzZ,250.34878010648117
SpDiam_Dzi,275.29882615653116
SpDiam_Dzm,250.37684528832227
SpDiam_Dzp,347.65872116761176
SpDiam_Dzv,333.98575627797726
SpMAD_Dzpe,11.820307066935554
SpMAD_Dzse,11.817479497872984
SpMax_Dzpe,177.383989418966
SpMax_Dzse,177.34002566726787
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6416666666666667
AETA_eta_BR,0.029623482684820342
AETA_eta_FL,0.22137986982172025
AETA_eta_RL,0.4732503027276162
DetourIndex,3775
EState_VSA1,34.486373405771474
EState_VSA2,12.328001352277514
EState_VSA3,29.210331881938384
EState_VSA4,17.842725222539883
EState_VSA5,11.336785877934737
EState_VSA6,12.13273413692322
EState_VSA7,4.722094864452088
EState_VSA8,27.52170622825316
EState_VSA9,5.106527394840706
ETA_beta_ns,14.0
ETA_shape_p,0.17647058823529407
ETA_shape_x,0.0588235294117647
ETA_shape_y,0.24705882352941172
GhoseFilter,False
LogEE_Dzare,176.2783179411869
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,349.96319173374206
SpDiam_Dzpe,277.8071747161375
SpDiam_Dzse,277.53745002843715
SpMAD_Dzare,11.746124653526612
SpMax_Dzare,176.2783179411869
TopoPSA(NO),166.05999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.875604108199965
VSA_EState9,66.00601037559315
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4666666666666667
EState_VSA10,22.8014085365444
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02777777777777768
FilterItLogS,-3.486663705207935
SpDiam_Dzare,276.3584549484584
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6610062893081755
ETA_epsilon_2,0.9377777777777774
ETA_epsilon_3,0.43636363636363584
ETA_epsilon_4,0.6242937853107337
ETA_epsilon_5,0.8466666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.22464265294453967
ETA_dEpsilon_B,0.03671250399744186
ETA_dEpsilon_C,-0.1879301489470978
ETA_dEpsilon_D,0.09111111111111092
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5
MDEDescriptor,"0.0,1.0254487898475941,0.869942445049731,0.0,6.5088148516487285,13.08445247116324,0.0,4.7485318335179905,0.0,0.0,2.4016298575933246,0.0,0.0,0.0,0.0,0.0,1.7568793495740038,0.0,0.0"
APolDescriptor,61.368238999999974
BCUTDescriptor,"11.996170187016117,31.973074015551227,-0.3496033444142351,0.2978321289313653,4.638948344083633,11.243232529436641"
BPolDescriptor,40.733761
TPSADescriptor,202.67999999999998
ALOGPDescriptor,"-1.043999999999999,1.0899359999999978,105.0136"
XLogPDescriptor,-0.8920000000000003
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,457.10897564
ChiPathDescriptor,"22.148053602125593,14.197509081828487,13.142039521439772,9.622177413237617,6.7604742382238125,5.248547773386579,3.0828955099469684,1.9403177922195836,17.031552121137263,10.228318133631332,7.837483020254487,5.336025073373497,3.4821385099681246,2.208224046876047,1.1901127874189517,0.6990665335598709"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.25343678769327627,0.295360775356497,0.0,0.0,0.10206207261596577,0.16272829070879086,0.15322851499571166"
AtomCountDescriptor,53
BondCountDescriptor,31
SmallRingDescriptor,"2,1,2,1,0,0,1,1,0,0,0"
ChiClusterDescriptor,"2.806399133307406,0.25,0.2845177968644246,0.0,1.0147802986705345,0.029444385555732224,0.05471829163684987,0.0"
RuleOfFiveDescriptor,2
CarbonTypesDescriptor,"0,0,5,4,0,3,4,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,19
MannholdLogPDescriptor,1.9000000000000001
WeightedPathDescriptor,"59.29847834609181,1.9766159448697271,36.23172735306791,14.739261970001238,15.071558487084971"
FractionalPSADescriptor,0.44339536259647266
WienerNumbersDescriptor,"3077.0,39.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.534712301486335,5.354603334456684,6.855577907306484,1.6400792221426266,1.8912396251663848,1.8299709723491744"
FractionalCSP3Descriptor,0.4117647058823529
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,1,6,0,1,2,1,0,0,4,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"26.253902185223726,12.88888888888889,9.582616568583068"
AromaticAtomsCountDescriptor,5
AromaticBondsCountDescriptor,5
FragmentComplexityDescriptor,2046.13
HBondAcceptorCountDescriptor,11
HybridizationRatioDescriptor,0.4117647058823529
AutocorrelationDescriptorMass,"48.70222179652809,46.059615095139826,60.1834439187346,55.12885293487311,53.59968032102269"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,13
AutocorrelationDescriptorCharge,"0.9029742873225839,-0.47647983157521445,0.19236233584229132,-0.1465011580664745,-0.07738492952660722"
EccentricConnectivityIndexDescriptor,852
AutocorrelationDescriptorPolarizability,"2092.8751328481594,2344.9768700573027,3063.188693649492,2733.6032837268995,2569.2087184114016"
