DLiP-ID,P0002A
AATSC5d,-0.013822211955648422
AATSC5i,0.07535757381609494
AATSC5m,-2.300828519808074
AATSC5p,-0.014777505294325703
AATSC5s,-0.1393397253914689
AATSC5v,-3.9587233440758474
AATSC6Z,0.5628495842781559
AATSC6c,-0.0030859073399016512
AATSC6d,-0.03885345804988663
AATSC6i,0.09744792081526867
AATSC6m,2.6766388322916645
AATSC6p,0.008084762659125033
AATSC6s,-0.02477534223565969
AATSC6v,3.536165802312456
AATSC7Z,0.2055504019789732
AATSC7c,0.0014646846648417875
AATSC7d,-0.057233688930117516
AATSC7i,-0.03387784552862938
AATSC7m,0.8994429966856045
AATSC7p,-0.0010944025624043674
AATSC7s,0.4247363086648801
AATSC7v,-0.6740049214468202
AATSC8Z,-1.1354432397959184
AATSC8c,0.0032505258075955393
AATSC8d,-0.034299266581632654
AATSC8i,-0.03239173848974689
AATSC8m,-5.396825743164066
AATSC8p,-0.011346119889477944
AATSC8s,-0.13156799178004536
AATSC8v,-5.725824286559368
ATS0are,363.0947000000001
ATS1are,377.562
ATS2are,612.3100000000001
ATS3are,758.4069999999999
ATS4are,759.0858999999999
ATS5are,819.2658
ATS6are,855.1440000000001
ATS7are,853.332
ATS8are,832.314
ATSC0dv,253.4285714285714
ATSC0pe,8.262942857142853
ATSC0se,5.905747928571428
ATSC1dv,85.44897959183673
ATSC1pe,-0.4090051020408151
ATSC1se,-0.4616325688775505
ATSC2dv,31.219387755102037
ATSC2pe,1.6688505102040814
ATSC2se,0.6595879068877553
ATSC3dv,-88.2908163265306
ATSC3pe,-3.032657653061219
ATSC3se,-1.7535498533163225
ATSC4dv,-22.938775510204092
ATSC4pe,-1.5693724489795902
ATSC4se,-1.610779778061223
ATSC5dv,2.0459183673469186
ATSC5pe,0.22289744897959438
ATSC5se,0.38366659056122554
ATSC6dv,36.27040816326528
ATSC6pe,0.48502704081632536
ATSC6se,0.025322315051020193
ATSC7dv,-24.367346938775523
ATSC7pe,1.8407061224489822
ATSC7se,1.5207508826530627
ATSC8dv,-91.4795918367347
ATSC8pe,-1.192762244897955
ATSC8se,-0.19753576530611977
AXp-0dv,0.5561439074750413
AXp-1dv,0.2894758722317546
AXp-2dv,0.14720649084416843
AXp-3dv,0.07546672483537749
AXp-4dv,0.04038993474042331
AXp-5dv,0.02094927887212345
AXp-6dv,0.010831388536229353
AXp-7dv,0.005854251211268802
BertzCT,1200.9135546324208
ECIndex,766
ETA_eta,26.090147580030777
GATS1dv,0.42095109435135875
GATS1pe,0.7083255384268323
GATS1se,0.7515774670117352
GATS2dv,0.8178365869578118
GATS2pe,0.7052724938974755
GATS2se,0.7695503560295011
GATS3dv,1.168153521886182
GATS3pe,1.2559484694743532
GATS3se,1.260129785350558
GATS4dv,0.9867220491850267
GATS4pe,1.0246185352063713
GATS4se,1.0722133515090189
GATS5dv,0.9321764951308935
GATS5pe,0.9327728573404057
GATS5se,0.9140974786989319
GATS6dv,0.905872896571882
GATS6pe,0.9198384103130944
GATS6se,0.9268744418184001
GATS7dv,1.0670330702743331
GATS7pe,0.9578760420880836
GATS7se,0.9760719674661748
GATS8dv,1.1554815212795944
GATS8pe,1.1247796814110678
GATS8se,1.1100911245564866
LogEE_A,4.4039010951301805
LogEE_D,209.63581379820147
MATS1dv,0.3255452318936361
MATS1pe,-0.04779186842507822
MATS1se,-0.07547125441591836
MATS2dv,0.07261615142704562
MATS2pe,0.11905485438474563
MATS2se,0.06583581253998524
MATS3dv,-0.16964854663987058
MATS3pe,-0.17872233269574872
MATS3se,-0.14458838196191584
MATS4dv,-0.042955687615844715
MATS4pe,-0.09013579517806296
MATS4se,-0.12943963576171996
MATS5dv,0.0035597297801134155
MATS5pe,0.011894731818080354
MATS5se,0.028645960089426097
MATS6dv,0.05936782329116036
MATS6pe,0.024349242829687315
MATS6se,0.0017786183148375964
MATS7dv,-0.04079122681151996
MATS7pe,0.09450696213281683
MATS7se,0.10924391777784608
MATS8dv,-0.15792347801578357
MATS8pe,-0.06315346616390544
MATS8se,-0.01463352286055535
MAXaaCH,1.6137466300354801
MAXaasC,0.4093984664772212
MAXdssC,-0.162844605791034
MAXsCH3,1.8009593861094444
MAXssNH,2.7354565066767447
MDEC-11,0.28617856063833297
MDEC-12,4.141247843871917
MDEC-13,5.381173907676921
MDEC-22,8.017290726635947
MDEC-23,23.857350730161436
MDEC-33,12.818417447750923
MDEN-22,0.646330407009565
MDEO-11,0.7004225997475685
MDEO-12,1.0899339794343175
MDEO-22,0.09090909090909091
MINaaCH,1.3676954635636231
MINaasC,0.09105150045248167
MINdssC,-0.5302270985554716
MINsCH3,1.328838302751924
MINssNH,2.605047804411531
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9285714285714288
SM1_Dzi,1.7145538716427509
SM1_Dzm,1.923094010038725
SM1_Dzp,-8.048311040580366
SM1_Dzv,-3.3519407530784404
SddssSe,0
SpAD_Dt,637.3169623356785
SpAbs_A,40.99084596915728
SpAbs_D,419.2716275964031
SpMAD_A,1.2421468475502204
SpMAD_D,12.705200836254638
SpMax_A,2.392884577854729
SpMax_D,209.63581379820147
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,126.74
TpiPC10,8.543220279052234
VAdjMat,6.129283016944966
VE1_DzZ,5.6499847045701275
VE1_Dzi,5.647022518341708
VE1_Dzm,5.649976946193093
VE1_Dzp,5.631747626588024
VE1_Dzv,5.642678191486126
VE2_DzZ,0.1712116577142463
VE2_Dzi,0.17112189449520326
VE2_Dzm,0.1712114226119119
VE2_Dzp,0.17065901898751587
VE2_Dzv,0.1709902482268523
VE3_DzZ,2.9255753064713903
VE3_Dzi,2.9250508868197325
VE3_Dzm,2.925573933302653
VE3_Dzp,2.9223422757041257
VE3_Dzv,2.92428127792014
VR1_DzZ,217.29662348513227
VR1_Dzi,217.79322999763875
VR1_Dzm,217.2985762096564
VR1_Dzp,220.2606803642612
VR1_Dzv,218.65278220155326
VR2_DzZ,6.58474616621613
VR2_Dzi,6.599794848413295
VR2_Dzm,6.584805339686557
VR2_Dzp,6.6745660716442785
VR2_Dzv,6.625841884895554
VR3_DzZ,6.575185817119536
VR3_Dzi,6.577468594914447
VR3_Dzm,6.575194803525854
VR3_Dzp,6.588734224118751
VR3_Dzv,6.581407470702974
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.06775437746542846
Xch-7dv,0.08780126181229049
Xpc-4dv,1.3493182773063654
Xpc-5dv,1.6540785177295312
Xpc-6dv,1.8863326298059893
Zagreb1,166.0
Zagreb2,190.0
fragCpx,169.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,35
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.48383392857143
AATS1are,6.509689655172414
AATS2are,6.445368421052632
AATS3are,6.594843478260869
AATS4are,6.432931355932203
AATS5are,6.450911811023622
AATS6are,6.3344000000000005
AATS7are,6.464636363636363
AATS8are,6.502453125
AATSC0dv,4.525510204081632
AATSC0pe,0.1475525510204081
AATSC0se,0.10545978443877549
AATSC1dv,1.4732582688247713
AATSC1pe,-0.007051812104151984
AATSC1se,-0.007959182222026732
AATSC2dv,0.32862513426423196
AATSC2pe,0.017566847475832436
AATSC2se,0.006943030598818477
AATSC3dv,-0.767746228926353
AATSC3pe,-0.026370936113575816
AATSC3se,-0.015248259594054979
AATSC4dv,-0.19439640262884825
AATSC4pe,-0.013299766516776187
AATSC4se,-0.013650676085264601
AATSC5dv,0.016109593443676525
AATSC5pe,0.0017550980234613731
AATSC5se,0.003020996776072642
AATSC6dv,0.26866969009826136
AATSC6pe,0.0035927928949357436
AATSC6se,0.00018757270408163105
AATSC7dv,-0.18460111317254183
AATSC7pe,0.01394474335188623
AATSC7se,0.01152084002009896
AATSC8dv,-0.7146843112244898
AATSC8pe,-0.009318455038265273
AATSC8se,-0.0015432481664540607
AETA_eta,0.7906105327282054
ATSC0are,9.032983928571426
ATSC1are,-0.5909779974489798
ATSC2are,1.6323861926020393
ATSC3are,-3.1402669961734686
ATSC4are,-2.0002322066326528
ATSC5are,0.47316144770408086
ATSC6are,0.2831673150510201
ATSC7are,2.1840432397959173
ATSC8are,-0.9004382653061216
BCUTZ-1h,8.028017761910819
BCUTZ-1l,5.691412052155084
BCUTc-1h,0.44867973488021784
BCUTc-1l,-0.5252718281123974
BCUTd-1h,3.184797251250565
BCUTd-1l,0.9714970099767767
BCUTi-1h,14.542633791792781
BCUTi-1l,10.952912738368727
BCUTm-1h,16.01527509781518
BCUTm-1l,11.703706486405201
BCUTp-1h,1.9962745811406701
BCUTp-1l,0.7475506515351168
BCUTs-1h,7.011537404605348
BCUTs-1l,1.4493197519199124
BCUTv-1h,20.89912002652171
BCUTv-1l,14.701621223359913
BalabanJ,1.6277863568017987
Diameter,14
ETA_beta,45.0
GATS1are,0.7359097790344293
GATS2are,0.7245283157072979
GATS3are,1.2667105551649205
GATS4are,1.0472600803212495
GATS5are,0.92869247189672
GATS6are,0.9303477934999198
GATS7are,0.9596704221493016
GATS8are,1.1188258517247602
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,318.65848116783917
MATS1are,-0.06316843363442681
MATS2are,0.10652611701919615
MATS3are,-0.1692877465387741
MATS4are,-0.10508850116828196
MATS5are,0.023097364096125637
MATS6are,0.013003676114485675
MATS7are,0.10257560580513898
MATS8are,-0.043611473704208224
MAXssCH2,0.3643494304907198
MINssCH2,0.3643494304907198
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,2.0358782129742963
SM1_Dzse,1.911757780649884
SMR_VSA1,28.33216262714068
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,22.55724777653191
SMR_VSA7,71.68124994560038
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,326.1926558638031
SpAD_Dzi,317.84271404249193
SpAD_Dzm,326.26850599081024
SpAD_Dzp,466.4866771078358
SpAD_Dzv,414.69447321637085
SpAbs_Dt,637.3169623356785
SpDiam_A,4.783123379578823
SpDiam_D,299.4098740895933
SpMAD_Dt,19.312635222293288
SpMax_Dt,318.65848116783917
SsssssAs,0
VE1_Dzpe,5.649852587518885
VE1_Dzse,5.649997785454595
VE2_Dzpe,0.17120765416723893
VE2_Dzse,0.17121205410468468
VE3_Dzpe,2.9255519225857936
VE3_Dzse,2.9255776216757683
VMcGowan,330.0000000000011
VR1_Dzpe,217.3048292031048
VR1_Dzse,217.29652366477058
VR2_Dzpe,6.584994824336508
VR2_Dzse,6.584743141356684
VR3_Dzpe,6.575223579156099
VR3_Dzse,6.575185357745695
mZagreb1,11.972222222222221
mZagreb2,7.361111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16130328443877545
AATSC1are,-0.010189275818085859
AATSC2are,0.017183012553705676
AATSC3are,-0.027306669531943207
AATSC4are,-0.016951120395191973
AATSC5are,0.003725680690583314
AATSC6are,0.0020975356670445934
AATSC7are,0.01654578211966604
AATSC8are,-0.007034673947704075
AETA_beta,1.3636363636363635
BCUTdv-1h,6.027094663165071
BCUTdv-1l,0.9878564417644953
BCUTpe-1h,3.49843405110111
BCUTpe-1l,2.2390048562977376
BCUTse-1h,3.7112152461850108
BCUTse-1l,2.434803627716648
ETA_alpha,15.200000000000001
ETA_dBeta,3.0
ETA_eta_B,0.652954313902061
ETA_eta_F,40.162232095234884
ETA_eta_L,6.46797830310247
ETA_eta_R,66.25237967526566
ETA_psi_1,0.5259515570934259
LabuteASA,189.66867789138075
LogEE_DzZ,163.1547694903431
LogEE_Dzi,158.97331319917456
LogEE_Dzm,163.1925285714669
LogEE_Dzp,232.0238974871633
LogEE_Dzv,206.8393667971129
PEOE_VSA1,25.104379702872386
PEOE_VSA2,19.178148736287287
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,62.37841094707412
PEOE_VSA8,29.42541273245174
PEOE_VSA9,18.557431234835537
SM1_Dzare,2.2712889716147044
SpAD_Dzpe,323.37266871749966
SpAD_Dzse,326.6019262955407
SpAbs_DzZ,324.38096755211484
SpAbs_Dzi,316.23207252670636
SpAbs_Dzm,324.4619631328951
SpAbs_Dzp,472.0961060149069
SpAbs_Dzv,417.03067434730406
SpDiam_Dt,455.79063956149423
SpMAD_DzZ,9.884625935266762
SpMAD_Dzi,9.631597395227029
SpMAD_Dzm,9.886924423963947
SpMAD_Dzp,14.135959912358661
SpMAD_Dzv,12.566499188374875
SpMax_DzZ,163.1547694903431
SpMax_Dzi,158.97331319917456
SpMax_Dzm,163.1925285714669
SpMax_Dzp,232.0238974871633
SpMax_Dzv,206.8393667971129
VE1_Dzare,5.649937902012082
VE2_Dzare,0.1712102394549116
VE3_Dzare,2.9255670227760633
VR1_Dzare,217.25883508835955
VR2_Dzare,6.583601063283623
VR3_Dzare,6.575011899631572
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46060606060606063
AETA_dBeta,0.09090909090909091
AETA_eta_B,0.019786494360668518
AETA_eta_F,1.2170373362192388
AETA_eta_L,0.19599934251825665
AETA_eta_R,2.007647868947444
BCUTare-1h,3.5523851878587505
BCUTare-1l,2.1895339753785548
ETA_beta_s,21.0
ETA_dPsi_A,0.18804844290657408
ETA_dPsi_B,0.0
ETA_eta_BR,0.910954313902061
ETA_eta_FL,9.293280945368565
ETA_eta_RL,15.761259248471035
LogEE_Dzpe,161.74802763793087
LogEE_Dzse,163.35889520172947
PEOE_VSA10,5.749511833283905
PEOE_VSA11,11.54349236523938
PEOE_VSA12,5.907179729351506
PEOE_VSA13,11.814359458703011
SlogP_VSA1,20.68722876581904
SlogP_VSA2,30.11166609893237
SlogP_VSA3,4.794537184071822
SlogP_VSA4,0.0
SlogP_VSA5,52.04197355355577
SlogP_VSA6,59.21125048038529
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,319.03960200797604
SpAbs_Dzpe,321.4601770628874
SpAbs_Dzse,324.8060326228089
SpDiam_DzZ,235.77912716337806
SpDiam_Dzi,228.72303621472383
SpDiam_Dzm,235.83157895733956
SpDiam_Dzp,331.9390890487021
SpDiam_Dzv,298.08254554475786
SpMAD_Dzpe,9.799171779318172
SpMAD_Dzse,9.89702806956184
SpMax_Dzpe,161.74802763793087
SpMax_Dzse,163.35889520172947
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.027604676178850335
AETA_eta_FL,0.28161457410207774
AETA_eta_RL,0.47761391662033437
DetourIndex,5105
EState_VSA1,11.814359458703011
EState_VSA2,28.701509860971445
EState_VSA3,29.29461783886094
EState_VSA4,0.0
EState_VSA5,50.44247273732835
EState_VSA6,25.122838405075452
EState_VSA7,0.0
EState_VSA8,15.950365812018994
EState_VSA9,9.154013890853395
ETA_beta_ns,24.0
ETA_shape_p,0.18640350877192982
ETA_shape_x,0.0
ETA_shape_y,0.36184210526315785
GhoseFilter,True
LogEE_Dzare,159.5886279425218
SlogP_VSA10,17.062158824050687
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,316.905966913429
SpDiam_Dzpe,233.6781234661272
SpDiam_Dzse,236.08213808393253
SpMAD_Dzare,9.667866727514426
SpMax_Dzare,159.5886279425218
TopoPSA(NO),126.74
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.0831317055123115
VSA_EState9,81.25020162782103
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7272727272727273
EState_VSA10,19.178148736287287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03939393939393936
FilterItLogS,-6.415964246214374
SpDiam_Dzare,230.5608524761409
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6392857142857135
ETA_epsilon_2,0.8757575757575753
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.5638888888888877
ETA_epsilon_5,0.8277777777777774
AETA_beta_ns_d,0.06060606060606061
ETA_dEpsilon_A,0.2003383458646617
ETA_dEpsilon_B,0.0753968253968258
ETA_dEpsilon_C,-0.12494152046783591
ETA_dEpsilon_D,0.0479797979797979
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.28617856063833297,4.141247843871917,5.381173907676921,0.0,8.017290726635947,23.857350730161436,0.0,12.818417447750923,0.0,0.0,0.7004225997475685,1.0899339794343175,0.09090909090909091,0.0,0.0,0.0,0.646330407009565,0.0,0.0"
APolDescriptor,65.68823899999997
BCUTDescriptor,"11.850000000000001,15.999960078727202,-0.3445771512007462,0.2588461439234592,4.359085561279167,10.308918164966794"
BPolDescriptor,34.787760999999996
TPSADescriptor,126.74
ALOGPDescriptor,"2.4731000000000014,6.116223610000007,117.6461"
XLogPDescriptor,2.1330000000000005
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,449.15868564
ChiPathDescriptor,"23.957454678884094,15.761259248471037,14.4252789157864,10.915217287046875,9.055247111758174,6.726177120336894,4.970001558330284,3.6147374130567664,18.35274894667636,10.131655528111411,7.065911560520084,4.452536765287272,3.0292451055317486,1.8644858196189869,1.083138853622936,0.6439676332395682"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.21941609682128765,0.41327640829392615,0.0,0.0,0.039283710065919304,0.06775437746542848,0.08780126181229049"
AtomCountDescriptor,56
BondCountDescriptor,35
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.4545677683854246,0.0,0.48570226039551584,0.0,0.8295394650276919,0.0,0.08006951235209438,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,14,2,4,0,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"66.22378872054855,2.0067814763802594,25.067014126594717,15.917280311942143,9.149733814652553"
FractionalPSADescriptor,0.2821719896597567
WienerNumbersDescriptor,"3339.0,48.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.797200079182363,6.923248580315636,9.204051523300802,1.3493182773063654,1.6540785177295305,1.7511612052990195"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,9,0,0,0,4,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,29
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.58530612244898,13.347222222222221,8.273484630853202"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2308.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"38.726755117075115,38.65382741614319,54.809033938282035,54.6979493996238,57.169361223249815"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.8954530183165225,-0.41736640046530116,-0.08565279612132895,0.22131885469340595,-0.2707287822542145"
EccentricConnectivityIndexDescriptor,766
AutocorrelationDescriptorPolarizability,"2023.3420764657442,2339.4136044959405,3187.1625578787994,3247.7394495290528,3210.9065620737297"
