DLiP-ID,T005YR
AATSC4v,-2.323958719032782
AATSC5Z,0.11156509695290859
AATSC5c,0.0026104775766903586
AATSC5d,0.02912049861495846
AATSC5i,0.30157317743391865
AATSC5m,0.7224034431440398
AATSC5p,0.04544277742143553
AATSC5s,-0.5188879163674291
AATSC5v,5.537489228234029
AATSC6Z,0.043749725190168426
AATSC6c,-0.008823164205389948
AATSC6d,-0.06023831508596052
AATSC6i,-0.2812222285244438
AATSC6m,0.20487308071714463
AATSC6p,-0.03610462013018662
AATSC6s,-0.28867536259215887
AATSC6v,-0.5902900557981512
AATSC7Z,-0.08109194888749875
AATSC7c,0.008955212424034839
AATSC7d,0.028505048699848105
AATSC7i,0.36452727560154574
AATSC7m,-0.5053881664060397
AATSC7p,0.013677158110315184
AATSC7s,0.6200850797886652
AATSC7v,-3.39739699656357
AATSC8Z,-0.04031460229521189
AATSC8c,-0.003296883443786036
AATSC8d,-0.0679659675504551
AATSC8i,-0.26998539798350507
AATSC8m,0.1618512623169744
AATSC8p,-0.041495814254674114
AATSC8s,-0.18708101678823444
AATSC8v,2.408910930270756
ATS0are,248.16320000000002
ATS1are,260.15380000000005
ATS2are,442.1779
ATS3are,556.1220000000001
ATS4are,626.709
ATS5are,508.97080000000005
ATS6are,398.35940000000005
ATS7are,402.58989999999994
ATS8are,341.9529999999999
ATSC0dv,163.55555555555563
ATSC0pe,5.051084210526312
ATSC0se,3.4788045526315785
ATSC1dv,8.555555555555545
ATSC1pe,-0.2556833795013876
ATSC1se,0.12418331301939037
ATSC2dv,20.555555555555546
ATSC2pe,2.4297567867035976
ATSC2se,1.9260865256232687
ATSC3dv,-54.33333333333334
ATSC3pe,-1.265161218836567
ATSC3se,-1.06749560734072
ATSC4dv,-52.666666666666664
ATSC4pe,-3.356722437673131
ATSC4se,-2.6051877673130184
ATSC5dv,-21.666666666666657
ATSC5pe,-1.7042825484764539
ATSC5se,-1.4678781108033234
ATSC6dv,-10.111111111111107
ATSC6pe,-0.8140554016620494
ATSC6se,-0.6754134425207758
ATSC7dv,39.55555555555556
ATSC7pe,2.506104709141275
ATSC7se,2.069695650969529
ATSC8dv,22.000000000000007
ATSC8pe,0.3196232686980652
ATSC8se,-0.083752393351801
AXp-0dv,0.5663531499707094
AXp-1dv,0.32894147849969424
AXp-2dv,0.18637429037076902
AXp-3dv,0.10508726729550018
AXp-4dv,0.05796825279452801
AXp-5dv,0.03188451079587562
AXp-6dv,0.01924145572818358
AXp-7dv,0.010722278223166872
BertzCT,946.2780835980246
ECIndex,542
ETA_eta,15.237633446116725
GATS1dv,0.645049252717391
GATS1pe,0.645135997378364
GATS1se,0.5731519893785653
GATS2dv,0.7857772955872807
GATS2pe,0.5415971841003174
GATS2se,0.5103351058366448
GATS3dv,0.991566716641679
GATS3pe,0.932387621055692
GATS3se,0.9755680403667979
GATS4dv,1.1524026730257315
GATS4pe,1.3775187613791762
GATS4se,1.421506980132248
GATS5dv,1.1444675611413038
GATS5pe,1.307280100624567
GATS5se,1.372692566585165
GATS6dv,1.0028413992408556
GATS6pe,1.0748742116426597
GATS6se,1.1159114821520613
GATS7dv,0.8440787166900419
GATS7pe,0.757982745455043
GATS7se,0.7075345956756068
GATS8dv,0.8882836762422357
GATS8pe,0.8464876408578702
GATS8se,0.8865699890937061
LogEE_A,4.110365317642826
LogEE_D,123.33368858928384
MATS1dv,0.049694293478260786
MATS1pe,-0.04808852919539994
MATS1se,0.033912266579960076
MATS2dv,0.07128082414016866
MATS2pe,0.2728267745927537
MATS2se,0.31401801011297215
MATS3dv,-0.1450993253373313
MATS3pe,-0.10940208676455081
MATS3se,-0.13402950413830916
MATS4dv,-0.12486135758651279
MATS4pe,-0.2576845281316385
MATS4se,-0.2903798800038331
MATS5dv,-0.0629245923913043
MATS5pe,-0.1602693950022195
MATS5se,-0.20042577617766494
MATS6dv,-0.03728864734299514
MATS6pe,-0.0972103262179598
MATS6se,-0.11710696275336464
MATS7dv,0.1482293127629733
MATS7pe,0.30409306129572106
MATS7se,0.36464340601061374
MATS8dv,0.09127523291925464
MATS8pe,0.04293874522882216
MATS8se,-0.016336641033776005
MAXaaCH,1.6869753086419752
MAXaasC,0.8167855893505247
MAXdssC,-0.2005432659180817
MAXsCH3,1.6585980281010424
MAXssNH,2.7231851343894506
MAXsssN,1.5012181735689478
MDEC-12,1.366436496388574
MDEC-13,1.2809748329996988
MDEC-22,8.995056589488595
MDEC-23,15.278727552023016
MDEC-33,3.6167438071669595
MDEN-12,0.2182178902359924
MDEN-13,0.08333333333333334
MDEN-22,0.19999999999999996
MDEN-23,0.6324555320336759
MDEO-11,0.5503212081491045
MINaaCH,1.3822358082734163
MINaasC,0.07374215272528795
MINdssC,-0.2005432659180817
MINsCH3,1.6585980281010424
MINssNH,2.5062849584278157
MINsssN,1.5012181735689478
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285712
SM1_Dzi,1.3335004041957026
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,442.0534713944509
SpAbs_A,30.465984143733213
SpAbs_D,246.66737717856785
SpMAD_A,1.269416005988884
SpMAD_D,10.277807382440328
SpMax_A,2.4275742474313704
SpMax_D,123.33368858928384
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,110.68
TpiPC10,8.296585484628777
VAdjMat,5.700439718141092
VE1_DzZ,4.804167466562046
VE1_Dzi,4.826368051950549
VE1_Dzm,4.804151203762746
VE1_Dzp,4.806311356210109
VE1_Dzv,4.818882858757036
VE2_DzZ,0.20017364444008526
VE2_Dzi,0.2010986688312729
VE2_Dzm,0.20017296682344776
VE2_Dzp,0.20026297317542122
VE2_Dzv,0.20078678578154316
VE3_DzZ,2.444952500781293
VE3_Dzi,2.449562966039673
VE3_Dzm,2.444949115631433
VE3_Dzp,2.445398657465713
VE3_Dzv,2.4480108665110096
VR1_DzZ,137.36596386240313
VR1_Dzi,135.93541461326873
VR1_Dzm,137.3674510121761
VR1_Dzp,137.73458525817347
VR1_Dzv,136.70754518222375
VR2_DzZ,5.723581827600131
VR2_Dzi,5.663975608886197
VR2_Dzm,5.723643792174005
VR2_Dzp,5.738941052423894
VR2_Dzv,5.6961477159259895
VR3_DzZ,5.798117370752513
VR3_Dzi,5.787648617743278
VR3_Dzm,5.79812819688208
VR3_Dzp,5.8007972753733155
VR3_Dzv,5.793312674748782
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07159827437006455
Xch-7dv,0.13963091032313926
Xpc-4dv,2.112806138974763
Xpc-5dv,2.4778276360935143
Xpc-6dv,3.023204638902134
Zagreb1,128.0
Zagreb2,150.0
fragCpx,124.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,16
nBondsO,26
nBondsS,24
nBondsT,1
nFARing,1
nFHRing,1
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.53061052631579
AATS1are,6.503845000000001
AATS2are,6.599670149253732
AATS3are,6.392206896551725
AATS4are,6.394989795918367
AATS5are,6.362135
AATS6are,6.32316507936508
AATS7are,6.493385483870967
AATS8are,6.10630357142857
AATSC0dv,4.3040935672514635
AATSC0pe,0.13292326869806084
AATSC0se,0.0915474882271468
AATSC1dv,0.21388888888888863
AATSC1pe,-0.00639208448753469
AATSC1se,0.0031045828254847594
AATSC2dv,0.3067993366500828
AATSC2pe,0.03626502666721788
AATSC2se,0.028747560083929383
AATSC3dv,-0.624521072796935
AATSC3pe,-0.014542082975132955
AATSC3se,-0.012270064452192184
AATSC4dv,-0.5374149659863945
AATSC4pe,-0.034252269772174805
AATSC4se,-0.026583548646051208
AATSC5dv,-0.2708333333333332
AATSC5pe,-0.021303531855955675
AATSC5se,-0.018348476385041543
AATSC6dv,-0.16049382716049376
AATSC6pe,-0.012921514312096021
AATSC6se,-0.010720848293980569
AATSC7dv,0.6379928315412187
AATSC7pe,0.04042104369582702
AATSC7se,0.03338218791886337
AATSC8dv,0.39285714285714296
AATSC8pe,0.005707558369608306
AATSC8se,-0.0014955784527107322
AETA_eta,0.6349013935881969
ATSC0are,5.5358210526315785
ATSC1are,-0.5817274238227149
ATSC2are,2.958215512465374
ATSC3are,-1.3618745152354566
ATSC4are,-3.711506925207755
ATSC5are,-1.9380548476454293
ATSC6are,-1.1569454293628807
ATSC7are,3.258413019390581
ATSC8are,0.1297795013850414
BCUTZ-1h,16.013122717722748
BCUTZ-1l,5.692394898657721
BCUTc-1h,0.4606595631784684
BCUTc-1l,-0.3982447644477927
BCUTd-1h,4.043817334546998
BCUTd-1l,0.9113211631606959
BCUTi-1h,14.563482819032156
BCUTi-1l,10.319768717328738
BCUTm-1h,32.06654396146368
BCUTm-1l,11.704560049248238
BCUTp-1h,2.9545771756872483
BCUTp-1l,0.7507767906739866
BCUTs-1h,7.014576856525236
BCUTs-1l,0.29894061538493766
BCUTv-1h,24.441831115853436
BCUTv-1l,14.701057391461067
BalabanJ,1.5214834546019527
Diameter,14
ETA_beta,35.5
GATS1are,0.7114676328144162
GATS2are,0.5275567388696982
GATS3are,0.9359543621096508
GATS4are,1.3829548938702005
GATS5are,1.3134137973162348
GATS6are,1.1021915019695976
GATS7are,0.7066224588331723
GATS8are,0.8520458247188983
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,221.02673569722543
MATS1are,-0.09983000667423464
MATS2are,0.303079499281137
MATS3are,-0.10745321003538934
MATS4are,-0.25997150789854273
MATS5are,-0.1662944021996452
MATS6are,-0.12605900617378016
MATS7are,0.36075802154855857
MATS8are,0.0159081481891962
MAXddssS,-3.749504571890484
MAXssCH2,0.3964292572707073
MINddssS,-3.749504571890484
MINssCH2,0.3964292572707073
NsssssAs,0
RotRatio,0.11538461538461539
SM1_Dzpe,1.4325275397796822
SM1_Dzse,1.377892477264776
SMR_VSA1,13.212334168400758
SMR_VSA2,5.261891554738487
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,11.440239881430351
SMR_VSA6,17.08655545113561
SMR_VSA7,53.59147246262526
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,160.82058457006696
SpAD_Dzi,184.75884821630268
SpAD_Dzm,160.83156718479432
SpAD_Dzp,223.07954783258893
SpAD_Dzv,219.74356553526474
SpAbs_Dt,442.0534713944509
SpDiam_A,4.85514849486274
SpDiam_D,188.1635506307573
SpMAD_Dt,18.418894641435454
SpMax_Dt,221.02673569722543
SsssssAs,0
VE1_Dzpe,4.823853840951665
VE1_Dzse,4.822356681342571
VE2_Dzpe,0.20099391003965272
VE2_Dzse,0.20093152838927378
VE3_Dzpe,2.449041898009596
VE3_Dzse,2.448731483963032
VMcGowan,238.89999999999986
VR1_Dzpe,136.01440899415158
VR1_Dzse,136.12412226232956
VR2_Dzpe,5.667267041422982
VR2_Dzse,5.6718384275970655
VR3_Dzpe,5.788229565964216
VR3_Dzse,5.789035870559272
mZagreb1,8.590277777777779
mZagreb2,5.1805555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,30
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.14567950138504154
AATSC1are,-0.014543185595567873
AATSC2are,0.04415247033530409
AATSC3are,-0.015653730060177663
AATSC4are,-0.03787251964497709
AATSC5are,-0.024225685595567866
AATSC6are,-0.01836421316449017
AATSC7are,0.05255504869984808
AATSC8are,0.002317491096161454
AETA_beta,1.4791666666666667
BCUTdv-1h,6.0225651798675335
BCUTdv-1l,0.6442343711609209
BCUTpe-1h,3.536903599336087
BCUTpe-1l,2.235125681250446
BCUTse-1h,3.7682158746115646
BCUTse-1l,2.4332314493378253
ETA_alpha,11.433333333333334
ETA_dBeta,4.5
ETA_eta_B,0.5280349844584595
ETA_eta_F,26.947861539497808
ETA_eta_L,4.427451554846252
ETA_eta_R,42.18549498561453
ETA_psi_1,0.5453100158982513
LabuteASA,139.11687034096522
LogEE_DzZ,80.11175932739866
LogEE_Dzi,92.4171274931542
LogEE_Dzm,80.11680145516583
LogEE_Dzp,110.34735746368165
LogEE_Dzv,109.38913629430402
PEOE_VSA1,10.216698334856808
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.212334168400758
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,48.02802097092827
PEOE_VSA8,24.96720093795689
PEOE_VSA9,16.528156280007043
SM1_Dzare,1.5752237029804177
SpAD_Dzpe,185.3247666966339
SpAD_Dzse,184.36150045143694
SpAbs_DzZ,159.30674517839626
SpAbs_Dzi,183.64759787947293
SpAbs_Dzm,159.31925983636245
SpAbs_Dzp,225.5901870620737
SpAbs_Dzv,221.09497566058428
SpDiam_Dt,309.5360490895672
SpMAD_DzZ,6.700857690419457
SpMAD_Dzi,7.698285342345945
SpMAD_Dzm,6.7013152993664304
SpMAD_Dzp,9.294981159691206
SpMAD_Dzv,9.155981897302697
SpMax_DzZ,80.11175932739866
SpMax_Dzi,92.4171274931542
SpMax_Dzm,80.11680145516583
SpMax_Dzp,110.34735746368165
SpMax_Dzv,109.38913629430402
VE1_Dzare,4.824614614523377
VE2_Dzare,0.20102560893847402
VE3_Dzare,2.449199596317218
VR1_Dzare,135.93854420831292
VR2_Dzare,5.664106008679705
VR3_Dzare,5.787671640139817
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4763888888888889
AETA_dBeta,0.1875
AETA_eta_B,0.02200145768576915
AETA_eta_F,1.122827564145742
AETA_eta_L,0.18447714811859384
AETA_eta_R,1.7577289577339388
BCUTare-1h,3.5808952868811192
BCUTare-1l,2.182523329074092
ETA_beta_s,15.5
ETA_dPsi_A,0.16868998410174862
ETA_dPsi_B,0.0
ETA_eta_BR,0.7860349844584595
ETA_eta_FL,6.958727023068384
ETA_eta_RL,11.386178577914636
LogEE_Dzpe,92.69669652393296
LogEE_Dzse,92.23816241227118
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,10.038883468458419
SlogP_VSA2,26.396493210194677
SlogP_VSA3,16.56804755932016
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.126902983393991
SlogP_VSA6,47.360052954749044
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,184.73717547869637
SpAbs_Dzpe,184.13099374681752
SpAbs_Dzse,183.19796732600676
SpDiam_DzZ,121.45195989283394
SpDiam_Dzi,142.8164240364585
SpDiam_Dzm,121.45859465117783
SpDiam_Dzp,168.688357306674
SpDiam_Dzv,168.5318487824823
SpMAD_Dzpe,7.721865279026413
SpMAD_Dzse,7.681729185476539
SpMax_Dzpe,92.69669652393296
SpMax_Dzse,92.23816241227118
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6458333333333334
AETA_eta_BR,0.03275145768576915
AETA_eta_FL,0.289946959294516
AETA_eta_RL,0.47442410741310986
DetourIndex,2587
EState_VSA1,10.023291153407584
EState_VSA2,10.926597987855846
EState_VSA3,23.482980446976693
EState_VSA4,5.563451491696996
EState_VSA5,29.165378004696915
EState_VSA6,25.24677318806202
EState_VSA7,6.069221312792274
EState_VSA8,10.038883468458419
EState_VSA9,5.261891554738487
ETA_beta_ns,20.0
ETA_shape_p,0.16618075801749269
ETA_shape_x,0.0728862973760933
ETA_shape_y,0.29737609329446063
GhoseFilter,True
LogEE_Dzare,92.41339750028737
SlogP_VSA10,16.169309733438947
SlogP_VSA11,0.0
SpAbs_Dzare,183.4244890595461
SpDiam_Dzpe,142.9964205191215
SpDiam_Dzse,142.07191542144952
SpMAD_Dzare,7.6973823116123485
SpMax_Dzare,92.41339750028737
TopoPSA(NO),102.30000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.823008261946754
VSA_EState9,43.8431629766104
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0236111111111111
FilterItLogS,-4.09895928162738
SpDiam_Dzare,142.72383995054082
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6622807017543861
ETA_epsilon_2,0.8736111111111109
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5753333333333336
ETA_epsilon_5,0.8294871794871793
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.22110423116615047
ETA_dEpsilon_B,0.08694736842105255
ETA_dEpsilon_C,-0.13415686274509792
ETA_dEpsilon_D,0.04412393162393158
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,1.366436496388574,1.2809748329996988,0.0,8.995056589488595,15.278727552023016,0.0,3.6167438071669595,0.0,0.0,0.5503212081491045,0.0,0.0,0.0,0.2182178902359924,0.08333333333333334,0.19999999999999996,0.6324555320336759,0.0"
APolDescriptor,47.201101999999985
BCUTDescriptor,"11.988464825434558,31.972072214226063,-0.33303556230805786,0.3512561451468974,4.303094861653825,11.623290245124368"
BPolDescriptor,26.698897999999996
TPSADescriptor,110.68
ALOGPDescriptor,"1.689099999999999,2.8530588099999963,85.8004"
XLogPDescriptor,1.1619999999999997
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,342.07866142
ChiPathDescriptor,"17.31962647737941,11.386178577914638,10.943812531843996,8.912978507339297,6.890860323243485,5.565463305105379,3.932720741945496,2.7683938662812735,12.97972078926754,7.439411423626476,5.819633465549044,3.9956352816510305,2.6325051345537283,1.8212067988302179,1.0501016912382095,0.5728906912597967"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286604,0.4346083303059018,0.0,0.0,0.0,0.07159827437006455,0.1226099433778758"
AtomCountDescriptor,38
BondCountDescriptor,26
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.4078005275375847,0.20412414523193154,0.598461712529338,0.10206207261596577,0.873573587685197,0.025499585890087693,0.12037801708321871,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,0,10,2,1,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"48.5856450372288,2.0244018765512,22.835318174818756,7.523553235950919,11.82045212256817"
FractionalPSADescriptor,0.3235513128487967
WienerNumbersDescriptor,"1427.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.832170534345398,6.630217498016605,9.006694148990261,1.5179097220278734,1.7482245602268178,2.0105901795853027"
FractionalCSP3Descriptor,0.125
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,1,5,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.411458333333333"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1048.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"33.891081350178766,36.391404888275304,48.18510882527106,50.66215181057031,41.82591278360859"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.5066603948508022,-0.34761297037365246,0.24022031103616537,-0.10652401562954102,-0.010170076709052378"
EccentricConnectivityIndexDescriptor,542
AutocorrelationDescriptorPolarizability,"1806.8734097819447,2119.278993108485,3027.017821961678,2988.412041916961,2448.219391802794"
