DLiP-ID,T004A5
AATSC5i,0.27501976988555765
AATSC5m,2.5153779156357254
AATSC5p,0.043735916310107065
AATSC5s,0.021229979695079455
AATSC5v,7.948370442917853
AATSC6Z,-0.6909369966520773
AATSC6c,0.002092732595108481
AATSC6d,-0.12574527116485776
AATSC6i,0.17885749210892213
AATSC6m,-3.248569702119226
AATSC6p,0.002320398473700846
AATSC6s,-0.09584564324994921
AATSC6v,-1.6637769128780941
AATSC7Z,-1.479081340555776
AATSC7c,-0.001677429519302889
AATSC7d,-0.1454911114047063
AATSC7i,-0.10391092571738231
AATSC7m,-7.027708475712334
AATSC7p,-0.028751675936030358
AATSC7s,-0.18174155791410385
AATSC7v,-8.201998892972679
AATSC8Z,-1.2778236831321337
AATSC8c,-0.00046836369875768297
AATSC8d,-0.0914904908737916
AATSC8i,-0.1854676114033989
AATSC8m,-6.11265450852832
AATSC8p,-0.03316992676961744
AATSC8s,-0.06709907271184203
AATSC8v,-8.85142845673649
ATS0are,350.5396
ATS1are,391.004
ATS2are,672.9999
ATS3are,870.6557000000001
ATS4are,899.774
ATS5are,886.2729999999999
ATS6are,877.0767999999999
ATS7are,986.1390000000002
ATS8are,1050.2589999999998
ATSC0dv,207.37931034482762
ATSC0pe,5.2342620689655135
ATSC0se,3.0656562758620685
ATSC1dv,58.00832342449465
ATSC1pe,0.26188882282997095
ATSC1se,-0.04119477764566114
ATSC2dv,16.386444708680138
ATSC2pe,-0.37524898929844325
ATSC2se,-0.16223968133175004
ATSC3dv,74.5541022592152
ATSC3pe,0.8646859690844301
ATSC3se,0.464483738406657
ATSC4dv,73.92865636147442
ATSC4pe,1.1409312722948897
ATSC4se,0.08927874435196007
ATSC5dv,-9.801426872770515
ATSC5pe,-0.07946468489891809
ATSC5se,0.060357536266345914
ATSC6dv,-125.8014268727705
ATSC6pe,-1.3665405469678833
ATSC6se,-0.5773496361474457
ATSC7dv,-184.3353151010702
ATSC7pe,-3.112125089179538
ATSC7se,-1.5326636670630207
ATSC8dv,-133.14030915576697
ATSC8pe,-2.029499762187869
ATSC8se,-0.7985229108204512
AXp-0dv,0.5595728610628758
AXp-1dv,0.3053677337537331
AXp-2dv,0.16232427029216243
AXp-3dv,0.08601697110037237
AXp-4dv,0.0450738814036525
AXp-5dv,0.02406994406288673
AXp-6dv,0.011835571766197192
AXp-7dv,0.0063530949109487315
BertzCT,1263.8115417499364
ECIndex,764
ETA_eta,25.75476711821695
GATS1dv,0.5740999495800122
GATS1pe,0.7504644145819742
GATS1se,0.8150571596848567
GATS2dv,0.977417956232964
GATS2pe,1.0808775309946206
GATS2se,1.1074415263550281
GATS3dv,0.9068400258551642
GATS3pe,1.009456430997258
GATS3se,1.0390778188999552
GATS4dv,0.9963626538077818
GATS4pe,1.1162620501466147
GATS4se,1.2930247652672051
GATS5dv,1.2651295912374672
GATS5pe,1.424936376371768
GATS5se,1.5834800014852448
GATS6dv,1.3518757650588342
GATS6pe,1.2250740268925084
GATS6se,1.2856444020877453
GATS7dv,1.3225452339602655
GATS7pe,1.2379738622659933
GATS7se,1.2821057433822238
GATS8dv,1.1514559248758545
GATS8pe,1.116923019822278
GATS8se,1.1269145439654085
LogEE_A,4.407195144517702
LogEE_D,184.86906528208027
MATS1dv,0.2616743727002585
MATS1pe,0.04680559867201799
MATS1se,-0.012570571058160064
MATS2dv,0.042831523951900374
MATS2pe,-0.038860491033716395
MATS2se,-0.028686518291846985
MATS3dv,0.1468404708262879
MATS3pe,0.06747495412970762
MATS3se,0.06188518639457519
MATS4dv,0.1397055519104072
MATS4pe,0.08542211087772981
MATS4se,0.01141276545100726
MATS5dv,-0.01944163382367856
MATS5pe,-0.00624493012572187
MATS5se,0.008098730087575832
MATS6dv,-0.24953359419038787
MATS6pe,-0.10739299149849603
MATS6se,-0.07746835206601042
MATS7dv,-0.31824097681541424
MATS7pe,-0.21287004927158343
MATS7se,-0.17899313784014875
MATS8dv,-0.21037729290788537
MATS8pe,-0.12705397850080927
MATS8se,-0.08535297214902059
MAXaaCH,2.0299458006237336
MAXaaaC,0.7236754488296697
MAXaasC,1.0762284003107419
MAXaasN,1.7268792517006801
MAXssNH,3.3786065109731376
MAXsssN,2.3303432592172673
MDEC-22,29.738026148778793
MDEC-23,29.396745098169045
MDEC-33,7.2492927710586015
MDEN-22,0.16666666666666669
MDEN-23,1.2408064788027995
MDEN-33,0.33333333333333337
MDEO-12,0.19999999999999996
MINaaCH,1.8365083826740571
MINaaaC,0.6059474655335044
MINaasC,0.6639768623498783
MINaasN,1.7268792517006801
MINssNH,3.3786065109731376
MINsssN,2.3303432592172673
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.247266713587194
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,847.2528262040673
SpAbs_A,43.189230263142086
SpAbs_D,369.7381305641607
SpMAD_A,1.3496634457231902
SpMAD_D,11.554316580130019
SpMax_A,2.5000991080775634
SpMax_D,184.86906528208027
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.39
TpiPC10,9.464720625322867
VAdjMat,6.169925001442312
VE1_DzZ,5.545901354317642
VE1_Dzi,5.544260589658727
VE1_Dzm,5.545911352225023
VE1_Dzp,5.551146499197001
VE1_Dzv,5.55147612999302
VE2_DzZ,0.1733094173224263
VE2_Dzi,0.1732581434268352
VE2_Dzm,0.17330972975703196
VE2_Dzp,0.1734733280999063
VE2_Dzv,0.17348362906228187
VE3_DzZ,2.8762099700249317
VE3_Dzi,2.8759140744953307
VE3_Dzm,2.876211772779386
VE3_Dzp,2.8771552926619433
VE3_Dzv,2.8772146715685536
VR1_DzZ,220.50745676852674
VR1_Dzi,220.817944254331
VR1_Dzm,220.50616834860514
VR1_Dzp,219.66539669184306
VR1_Dzv,219.62343277594454
VR2_DzZ,6.8908580240164605
VR2_Dzi,6.900560757947844
VR2_Dzm,6.890817760893911
VR2_Dzp,6.8645436466200955
VR2_Dzv,6.863232274248267
VR3_DzZ,6.55908232166512
VR3_Dzi,6.560489390174257
VR3_Dzm,6.559076478671398
VR3_Dzp,6.555256274250876
VR3_Dzv,6.555065220378293
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.1560322699480295
Xch-7dv,0.14690894538835064
Xpc-4dv,1.5128214148877834
Xpc-5dv,2.128136743795555
Xpc-6dv,2.826301615117447
Zagreb1,170.0
Zagreb2,201.0
fragCpx,304.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,1
nBondsM,24
nBondsO,36
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.043786206896552
AATS1are,6.306516129032258
AATS2are,6.289718691588785
AATS3are,6.131378169014085
AATS4are,6.0795540540540545
AATS5are,6.285624113475176
AATS6are,6.220402836879432
AATS7are,6.087277777777779
AATS8are,5.9336666666666655
AATSC0dv,3.57550535077289
AATSC0pe,0.09024589774078472
AATSC0se,0.05285614268727704
AATSC1dv,0.9356181197499137
AATSC1pe,0.004224013271451144
AATSC1se,-0.0006644318975106635
AATSC2dv,0.153144343071777
AATSC2pe,-0.003506999899985451
AATSC2se,-0.0015162587040350472
AATSC3dv,0.5250288891494028
AATSC3pe,0.006089337810453733
AATSC3se,0.0032710122423004018
AATSC4dv,0.4995179483883407
AATSC4pe,0.007708995083073579
AATSC4se,0.0006032347591348653
AATSC5dv,-0.0695136657643299
AATSC5pe,-0.0005635793255242417
AATSC5se,0.00042806763309465186
AATSC6dv,-0.8922087012253227
AATSC6pe,-0.009691776928850235
AATSC6se,-0.00409467827054926
AATSC7dv,-1.137872315438705
AATSC7pe,-0.019210648698639123
AATSC7se,-0.00946088683372235
AATSC8dv,-0.7522051364732597
AATSC8pe,-0.011466100351343893
AATSC8se,-0.004511428874691815
AETA_eta,0.8048364724442797
ATSC0are,5.4259724137931
ATSC1are,0.1465743162901378
ATSC2are,-0.35658014268726446
ATSC3are,0.9246434007134439
ATSC4are,0.8343048751486374
ATSC5are,-0.16565017835908025
ATSC6are,-1.2633398335314965
ATSC7are,-3.0787298454221057
ATSC8are,-1.7962054696789524
BCUTZ-1h,8.02238907903832
BCUTZ-1l,5.680100150022976
BCUTc-1h,0.46465597510933176
BCUTc-1l,-0.5172069458887929
BCUTd-1h,3.2976658893139295
BCUTd-1l,0.9779551972234062
BCUTi-1h,14.558005186486415
BCUTi-1l,10.943782147547182
BCUTm-1h,16.01029835675261
BCUTm-1l,11.693958929656176
BCUTp-1h,2.0082802819577914
BCUTp-1l,0.7486774777463941
BCUTs-1h,7.008281137782555
BCUTs-1l,1.37152846401627
BCUTv-1h,20.90720422214811
BCUTv-1l,14.702490832756022
BalabanJ,1.3019039525240275
Diameter,14
ETA_beta,43.75
GATS1are,0.7841411458323512
GATS2are,1.1110148599325844
GATS3are,1.0298146950685232
GATS4are,1.1711617257880382
GATS5are,1.498300313791968
GATS6are,1.2491970090758284
GATS7are,1.2460132152804435
GATS8are,1.0996302790177703
HybRatio,0.23076923076923078
Lipinski,True
LogEE_Dt,423.6264131020336
MATS1are,0.02527066087527233
MATS2are,-0.03562245027146496
MATS3are,0.06960434358616917
MATS4are,0.060257828643854865
MATS5are,-0.012558078899628539
MATS6are,-0.09577485194215281
MATS7are,-0.203145393787846
MATS8are,-0.10847587458469585
MAXssCH2,0.9390745561226123
MINssCH2,0.4312910769985985
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,4.736862953800049
SMR_VSA2,0.0
SMR_VSA3,19.76777650359537
SMR_VSA4,0.0
SMR_VSA5,13.151638370425493
SMR_VSA6,26.1790256236503
SMR_VSA7,100.60443195882172
SMR_VSA8,0.0
SMR_VSA9,11.436898107967467
SpAD_DzZ,277.5962106902472
SpAD_Dzi,271.88644124757553
SpAD_Dzm,277.6747462527145
SpAD_Dzp,421.1111272439806
SpAD_Dzv,363.31624467879897
SpAbs_Dt,847.2528262040671
SpDiam_A,5.000198216155127
SpDiam_D,257.4615952633985
SpMAD_Dt,26.476650818877104
SpMax_Dt,423.6264131020336
SsssssAs,0
VE1_Dzpe,5.54548586356861
VE1_Dzse,5.545959854424362
VE2_Dzpe,0.17329643323651905
VE2_Dzse,0.17331124545076132
VE3_Dzpe,2.87613504869344
VE3_Dzse,2.876220518318968
VMcGowan,327.2600000000012
VR1_Dzpe,220.57392699968696
VR1_Dzse,220.4982007896309
VR2_Dzpe,6.8929352187402175
VR2_Dzse,6.890568774675966
VR3_Dzpe,6.559383718342058
VR3_Dzse,6.559040344975077
mZagreb1,7.5
mZagreb2,7.083333333333334
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,51
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.09355124851367413
AATSC1are,0.002364101875647384
AATSC2are,-0.0033325246980118175
AATSC3are,0.006511573244460872
AATSC4are,0.005637195102355658
AATSC5are,-0.0011748239599934768
AATSC6are,-0.008959856975400684
AATSC7are,-0.019004505218654974
AATSC8are,-0.01014805350101103
AETA_beta,1.3671875
BCUTdv-1h,6.0223527498668075
BCUTdv-1l,1.892084211581098
BCUTpe-1h,3.491826416343551
BCUTpe-1l,2.2244531063890833
BCUTse-1h,3.7043728156170626
BCUTse-1l,2.4198023631309007
ETA_alpha,15.26666666666667
ETA_dBeta,1.25
ETA_eta_B,0.12138722668938584
ETA_eta_F,34.607644543556546
ETA_eta_L,6.9510647374749075
ETA_eta_R,60.3624116617735
ETA_psi_1,0.5979112271540474
LabuteASA,186.64510822806108
LogEE_DzZ,138.7694327163767
LogEE_Dzi,135.8699377822687
LogEE_Dzm,138.80875954373238
LogEE_Dzp,209.49623467163886
LogEE_Dzv,181.13930047212708
PEOE_VSA1,10.05365155780638
PEOE_VSA2,14.261546562713654
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,54.59730361615449
PEOE_VSA7,29.828919765543436
PEOE_VSA8,26.1790256236503
PEOE_VSA9,23.135067612677194
SM1_Dzare,1.3140995812005585
SpAD_Dzpe,275.0206404415362
SpAD_Dzse,277.97448072939164
SpAbs_DzZ,276.6587106902472
SpAbs_Dzi,270.81832258513623
SpAbs_Dzm,276.73978086460403
SpAbs_Dzp,423.22978514468355
SpAbs_Dzv,364.3538884133437
SpDiam_Dt,619.3053118866136
SpMAD_DzZ,8.674881584070224
SpMAD_Dzi,8.496451288986735
SpMAD_Dzm,8.677335820397328
SpMAD_Dzp,13.159722726374394
SpMAD_Dzv,11.353632646212468
SpMax_DzZ,138.7694327163767
SpMax_Dzi,135.8699377822687
SpMax_Dzm,138.80875954373238
SpMax_Dzp,209.49623467163886
SpMax_Dzv,181.13930047212708
VE1_Dzare,5.544844023015971
VE2_Dzare,0.1732763757192491
VE3_Dzare,2.8760193009095745
VR1_Dzare,220.66697477522231
VR2_Dzare,6.895842961725697
VR3_Dzare,6.559805473335942
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4770833333333334
AETA_dBeta,0.0390625
AETA_eta_B,0.0037933508340433075
AETA_eta_F,1.081488891986142
AETA_eta_L,0.21722077304609086
AETA_eta_R,1.8863253644304219
BCUTare-1h,3.54588889253662
BCUTare-1l,2.1758190436813982
ETA_beta_s,21.25
ETA_dPsi_A,0.11608877284595254
ETA_dPsi_B,0.0
ETA_eta_BR,0.5513872266893858
ETA_eta_FL,8.841761598208802
ETA_eta_RL,15.79282633568371
LogEE_Dzpe,137.47498420366944
LogEE_Dzse,138.9594757086064
PEOE_VSA10,18.18079829579675
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,15.612918452858388
SlogP_VSA2,40.63001352323934
SlogP_VSA3,13.151638370425493
SlogP_VSA4,0.0
SlogP_VSA5,11.387855989696924
SlogP_VSA6,83.65730907407277
SlogP_VSA7,0.0
SlogP_VSA8,16.590311206764618
SlogP_VSA9,0.0
SpAD_Dzare,270.8109116289594
SpAbs_Dzpe,274.0037340767871
SpAbs_Dzse,277.0486943531162
SpDiam_DzZ,194.13527899046818
SpDiam_Dzi,190.80405741321908
SpDiam_Dzm,194.1955588222258
SpDiam_Dzp,303.0192709355223
SpDiam_Dzv,257.78699456281635
SpMAD_Dzpe,8.594395013798007
SpMAD_Dzse,8.686702522793489
SpMax_Dzpe,137.47498420366944
SpMax_Dzse,138.9594757086064
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6640625
AETA_eta_BR,0.017230850834043306
AETA_eta_FL,0.27630504994402505
AETA_eta_RL,0.49352582299011594
DetourIndex,6613
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,24.287374418174196
EState_VSA4,48.77096860564705
EState_VSA5,0.0
EState_VSA6,4.567099647791355
EState_VSA7,78.86277189000094
EState_VSA8,10.216698334856808
EState_VSA9,9.720841474747257
ETA_beta_ns,22.5
ETA_shape_p,0.021834061135371174
ETA_shape_x,0.0
ETA_shape_y,0.28165938864628814
GhoseFilter,True
LogEE_Dzare,135.36310845890708
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,269.6658615734149
SpDiam_Dzpe,192.2694458580433
SpDiam_Dzse,194.41105101005763
SpMAD_Dzare,8.462840988404981
SpMax_Dzare,135.36310845890708
TopoPSA(NO),59.39
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7268792517006801
VSA_EState9,64.93978741496598
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.703125
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022916666666666585
FilterItLogS,-6.421413274749998
SpDiam_Dzare,189.12823829578565
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5747126436781607
ETA_epsilon_2,0.7979166666666662
ETA_epsilon_3,0.44545454545454477
ETA_epsilon_4,0.5096491228070167
ETA_epsilon_5,0.7828282828282823
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.1292580982236159
ETA_dEpsilon_B,0.06506352087114398
ETA_dEpsilon_C,-0.06419457735247192
ETA_dEpsilon_D,0.015088383838383845
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.96875
MDEDescriptor,"0.0,0.0,0.0,0.0,29.738026148778793,29.396745098169045,0.0,7.2492927710586015,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.16666666666666669,1.2408064788027995,0.33333333333333337"
APolDescriptor,69.10061799999998
BCUTDescriptor,"11.849999999999998,15.9959318278452,-0.3392890434371707,0.24576751228438798,5.991324976381735,11.949726644365997"
BPolDescriptor,37.23738199999999
TPSADescriptor,59.39
ALOGPDescriptor,"4.393200000000001,19.30020624000001,122.47919999999999"
XLogPDescriptor,4.032
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,426.20557627999995
ChiPathDescriptor,"21.752501608810675,15.792826335683712,13.670155793026296,11.893707157175951,10.352840643210715,8.758053668211785,5.817722079134321,4.5127415815184735,17.906331554012027,10.993238415134392,7.953889244315957,5.7631370637249475,4.101723207732379,2.9124632316092915,1.5504599013718325,1.0101420908408483"
ChiChainDescriptor,"0.0,0.0,0.0,0.41615173306124964,0.5261888484316373,0.0,0.0,0.0,0.1560322699480295,0.14690894538835067"
AtomCountDescriptor,58
BondCountDescriptor,36
SmallRingDescriptor,"5,4,4,3,0,0,0,5,0,0,0"
ChiClusterDescriptor,"1.4839750182807583,0.0,0.3797166902479584,0.0,0.708414730842253,0.0,0.09225055896967332,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,16,2,6,0,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.66
WeightedPathDescriptor,"66.87163089453404,2.0897384654541886,19.00334405800169,5.75046904821572,13.252875009785962"
FractionalPSADescriptor,0.13934590091093307
WienerNumbersDescriptor,"2845.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.996034752949071,7.162879212575024,10.773836369509548,1.5128214148877832,2.1281367437955563,2.5738097323295643"
FractionalCSP3Descriptor,0.23076923076923078
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,13,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.728395061728396,11.620158267388588,5.8142125194920915"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2852.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.23076923076923078
AutocorrelationDescriptorMass,"34.98885927618781,38.658095263202156,53.2359930050387,57.61959378340012,56.36711036609892"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5710926624335891,-0.3343168009900755,-0.04527587198965766,0.2420594618625212,-0.3144911638680922"
EccentricConnectivityIndexDescriptor,764
AutocorrelationDescriptorPolarizability,"2343.879943642481,2778.032488343253,3900.9448170532114,4208.375366805885,4015.486085250095"
