DLiP-ID,C101SH
MATS8i,0.10584121427643539
MATS8m,0.11823912779052566
MATS8p,0.12549284818184422
MATS8s,0.03156995731746747
MATS8v,0.1420480984342256
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.56655508034148
SpAD_D,388.3759606439296
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6142879976064501
SssNH2,0
SsssAs,0
SsssCH,-0.7042365835222986
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,904
TMWC10,144.01359650596
TSRW10,81.77628134461884
VE1_Dt,5.539010643938878
VE2_Dt,0.17309408262308995
VE3_Dt,2.8749667104902734
VR1_Dt,214.96651741720882
VR2_Dt,6.717703669287776
VR3_Dt,6.533633092862495
Xc-3dv,0.9485823260694911
Xc-4dv,0.0
Xc-5dv,0.14329823286480936
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.4575609329252077
Xch-7d,0.6432484793287376
Xp-0dv,18.313613911955585
Xp-1dv,10.76390809865568
Xp-2dv,8.102156081813018
Xp-3dv,5.687496308556657
Xp-4dv,3.9782463464067783
Xp-5dv,2.5269422059826123
Xp-6dv,1.408450577673375
Xp-7dv,0.8065459823012804
Xpc-4d,4.52731482192998
Xpc-5d,7.130813772449092
Xpc-6d,10.30116672225789
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,62
nFRing,1
nHBAcc,2
nHBDon,3
nHRing,1
nSpiro,0
naRing,4
piPC10,6.970931789019176
AATS0dv,6.779661016949152
AATS0pe,6.061686440677965
AATS0se,7.496623728813558
AATS1dv,6.693548387096774
AATS1pe,6.360120967741937
AATS1se,7.612028322580642
AATS2dv,5.266666666666667
AATS2pe,6.205530476190477
AATS2se,7.534268647619045
AATS3dv,3.927007299270073
AATS3pe,6.174636496350368
AATS3se,7.576838248175182
AATS4dv,3.503267973856209
AATS4pe,6.105104575163397
AATS4se,7.567764810457516
AATS5dv,3.9215686274509802
AATS5pe,6.098416993464051
AATS5se,7.583506379084968
AATS6dv,4.094594594594595
AATS6pe,6.220798648648649
AATS6se,7.717725108108107
AATS7dv,4.300699300699301
AATS7pe,6.201269930069929
AATS7se,7.6370897622377605
AATS8dv,3.6875
AATS8pe,6.014215624999999
AATS8se,7.4904752499999985
AATSC0Z,6.920425165182418
AATSC0c,0.014098593815030248
AATSC0d,0.5682275208273483
AATSC0i,1.5023473271252894
AATSC0m,33.118292580293016
AATSC0p,0.23481936992862276
AATSC0s,1.2339206486003385
AATSC0v,51.892084372988926
AATSC1Z,0.19575854176126603
AATSC1c,-0.007941651462459143
AATSC1d,0.18901687501737552
AATSC1i,0.03717660693799751
AATSC1m,0.978410953058541
AATSC1p,0.012081487819957007
AATSC1s,-0.06533277423061595
AATSC1v,2.6801647230675
AATSC2Z,0.2731180148014387
AATSC2c,0.0010307890475832273
AATSC2d,-0.05959152405575852
AATSC2i,-0.11494443591961628
AATSC2m,1.2136908915391043
AATSC2p,-0.010214617147727251
AATSC2s,0.05539421105350434
AATSC2v,-1.4326093197341523
AATSC3Z,-0.9417043931918214
AATSC3c,0.0013704269655167838
AATSC3d,-0.09179550301218087
AATSC3i,-0.1931642550589858
AATSC3m,-4.546567213968634
AATSC3p,-0.034110643180201676
AATSC3s,-0.1198300331797712
AATSC3v,-8.14151740100009
AATSC4Z,-0.7840564934199288
AATSC4c,-0.003375409924659086
AATSC4d,-0.05742659028564026
AATSC4i,-0.10068661200170434
AATSC4m,-3.748977676559773
AATSC4p,-0.025226637102233974
AATSC4s,-0.08737263831022105
AATSC4v,-5.272036346803914
AATSC5Z,0.6269327610389168
AATSC5c,0.0023728341525714493
AATSC5d,0.027208393651437405
