DLiP-ID,T007KU
AATSC5Z,0.4751020408163265
AATSC5c,0.0009608475836000956
AATSC5d,-0.009795918367346949
AATSC5i,-0.010378728099218758
AATSC5m,2.4198507269393703
AATSC5p,0.0032154392335937195
AATSC5s,0.33766041926974866
AATSC5v,0.5430453779650283
AATSC6Z,0.3833960768773528
AATSC6c,0.0030894970768087318
AATSC6d,-0.016841688131563306
AATSC6i,0.46281392619273765
AATSC6m,1.7742170258312568
AATSC6p,0.010090769529998432
AATSC6s,0.2374333757015124
AATSC6v,1.6345050091003177
AATSC7Z,-0.750392464678179
AATSC7c,0.002777630693784525
AATSC7d,0.045525902668759805
AATSC7i,0.03117604581100476
AATSC7m,-3.8916609855813955
AATSC7p,0.0037557193609470407
AATSC7s,-0.6032362316983307
AATSC7v,0.06889311847617587
AATSC8Z,-2.141326530612245
AATSC8c,-0.007546281150873159
AATSC8d,0.026275510204081632
AATSC8i,-0.03428770037658088
AATSC8m,-10.153201800967489
AATSC8p,0.018243134358962916
AATSC8s,-1.038416465650886
AATSC8v,-0.8329527048439236
ATS0are,346.07470000000006
ATS1are,340.166
ATS2are,584.0849
ATS3are,760.97
ATS4are,870.699
ATS5are,863.32
ATS6are,699.0749999999999
ATS7are,621.0288
ATS8are,551.8530000000001
ATSC0dv,248.00000000000003
ATSC0pe,12.042269387755098
ATSC0se,8.318013061224487
ATSC1dv,45.51020408163265
ATSC1pe,-1.1957558933777592
ATSC1se,-0.7694364514785499
ATSC2dv,80.51020408163265
ATSC2pe,7.830470054144107
ATSC2se,5.593088504789671
ATSC3dv,-41.04081632653061
ATSC3pe,-1.5243956684714715
ATSC3se,-1.306379535193667
ATSC4dv,-22.040816326530617
ATSC4pe,-3.1311889629321135
ATSC4se,-2.9289053894210735
ATSC5dv,58.673469387755105
ATSC5pe,2.988469929196168
ATSC5se,2.0958999866722188
ATSC6dv,2.0612244897959204
ATSC6pe,1.1637765930862147
ATSC6se,0.5436465039566845
ATSC7dv,-98.57142857142858
ATSC7pe,-3.930134985422739
ATSC7se,-2.6569314402332367
ATSC8dv,-102.59183673469389
ATSC8pe,-6.006354102457307
ATSC8se,-3.6908794468971258
AXp-0dv,0.5176120768708349
AXp-1dv,0.27969537326329347
AXp-2dv,0.14684815474457422
AXp-3dv,0.08300192808288709
AXp-4dv,0.04490788066225457
AXp-5dv,0.024392449416359954
AXp-6dv,0.01317456482346956
AXp-7dv,0.007212747900400301
BertzCT,1095.76292181097
ECIndex,799
ETA_eta,26.58277592022249
GATS1dv,0.4212523719165085
GATS1pe,0.6336894299415753
GATS1se,0.6621484023027895
GATS2dv,0.5750187546886721
GATS2pe,0.35915813959163684
GATS2se,0.3636025760578643
GATS3dv,0.8529250956806997
GATS3pe,0.6924811096051355
GATS3se,0.7142677745557048
GATS4dv,0.9582111436950147
GATS4pe,0.947901972754228
GATS4se,0.982751041604716
GATS5dv,0.9677419354838709
GATS5pe,0.9651602721841026
GATS5se,0.9758613885615933
GATS6dv,1.020357031005324
GATS6pe,1.0021225018005726
GATS6se,0.9964192142798639
GATS7dv,1.2612548741580998
GATS7pe,1.2885578241040432
GATS7se,1.2797375306042702
GATS8dv,1.2979838709677418
GATS8pe,1.40800537291093
GATS8se,1.38549823319266
LogEE_A,4.354150132747139
LogEE_D,193.82218120523433
MATS1dv,0.17631246046805815
MATS1pe,-0.09540257474810819
MATS1se,-0.08887488725346733
MATS2dv,0.1849681170292573
MATS2pe,0.3704905402507675
MATS2se,0.3831154995811061
MATS3dv,-0.06871924548933843
MATS3pe,-0.05256581963530244
MATS3se,-0.06521745439719437
MATS4dv,-0.03299120234604106
MATS4pe,-0.09652128344080274
MATS4se,-0.130709722915073
MATS5dv,0.09274193548387095
MATS5pe,0.09728068477160047
MATS5se,0.09877272237109998
MATS6dv,0.003953961791418732
MATS6pe,0.045974830327206104
MATS6se,0.031092515313527955
MATS7dv,-0.21401985111662533
MATS7pe,-0.17573319965455014
MATS7se,-0.17199484785182753
MATS8dv,-0.25337701612903224
MATS8pe,-0.3054982220789626
MATS8se,-0.27177928726306894
MAXaaCH,1.4993259217267152
MAXaasC,0.5901955935228393
MAXdssC,-0.30490207319947005
MAXsNH2,5.24330975993989
MAXssNH,2.398503768791467
MDEC-22,8.259081495596293
MDEC-23,25.49262021402087
MDEC-24,1.6292316819526522
MDEC-33,12.492144295699797
MDEC-34,2.3676067447208133
MDEN-11,0.4999999999999999
MDEN-12,0.2857142857142857
MDEO-11,0.9939022874158859
MINaaCH,0.6442099684637006
MINaasC,-1.2200460751634232
MINdssC,-1.0676444954947877
MINsNH2,5.24330975993989
MINssNH,2.398503768791467
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.4285714285714293
SM1_Dzi,2.4293950804357722
SM1_Dzm,2.527929770593751
SM1_Dzp,-11.878336515492725
SM1_Dzv,-4.193930792864512
SddssSe,0
SpAD_Dt,649.4766905044903
SpAbs_A,37.854647584679356
SpAbs_D,387.6443624104686
SpMAD_A,1.2211176640219148
SpMAD_D,12.5046568519506
SpMax_A,2.451812676576953
SpMax_D,193.82218120523433
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,133.34
TpiPC10,8.492356037130218
VAdjMat,6.044394119358453
VE1_DzZ,5.4713720855012795
VE1_Dzi,5.468737064820154
VE1_Dzm,5.471509328639885
VE1_Dzp,5.452349748257398
VE1_Dzv,5.470315655024353
VE2_DzZ,0.1764958737258477
VE2_Dzi,0.17641087305871464
VE2_Dzm,0.17650030092386726
VE2_Dzp,0.17588224994378704
VE2_Dzv,0.17646179532336623
VE3_DzZ,2.830931534770375
VE3_Dzi,2.830449817322062
VE3_Dzm,2.830956618317097
VE3_Dzp,2.827448773718568
VE3_Dzv,2.8307384328458345
VR1_DzZ,198.8656711631495
VR1_Dzi,199.21226155904034
VR1_Dzm,198.80054866176775
VR1_Dzp,203.161529942461
VR1_Dzv,200.14262998440128
VR2_DzZ,6.415021650424177
VR2_Dzi,6.426201985775495
VR2_Dzm,6.412920924573153
VR2_Dzp,6.553597740079387
VR2_Dzv,6.456213870464557
VR3_DzZ,6.4240316890068465
VR3_Dzi,6.425773008758474
VR3_Dzm,6.423704165577813
VR3_Dzp,6.4454034881226105
VR3_Dzv,6.4304323737905715
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.08419691425682042
Xch-7dv,0.15906457457195816
Xpc-4dv,1.898953882437754
Xpc-5dv,2.449549948356641
Xpc-6dv,3.1840064847760674
Zagreb1,164.0
Zagreb2,192.0
fragCpx,159.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,33
nBondsS,35
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,7.062748979591838
AATS1are,6.669921568627451
AATS2are,6.791684883720929
AATS3are,6.448898305084746
AATS4are,6.596204545454545
AATS5are,6.906560000000001
AATS6are,6.787135922330096
AATS7are,6.824492307692308
AATS8are,6.898162500000001
AATSC0dv,5.061224489795919
AATSC0pe,0.24576059975010406
AATSC0se,0.1697553685964181
AATSC1dv,0.8923569427771108
AATSC1pe,-0.0234461939877992
AATSC1se,-0.015086989244677449
AATSC2dv,0.9361651637399145
AATSC2pe,0.09105197737376869
AATSC2se,0.06503591284639153
AATSC3dv,-0.34780352819093735
AATSC3pe,-0.012918607359927723
AATSC3se,-0.01107101301011582
AATSC4dv,-0.16697588126159557
AATSC4pe,-0.023721128507061467
AATSC4se,-0.02218867719258389
AATSC5dv,0.46938775510204084
AATSC5pe,0.023907759433569344
AATSC5se,0.01676719989337775
AATSC6dv,0.02001188825044583
AATSC6pe,0.011298801874623444
AATSC6se,0.005278121397637713
AATSC7dv,-1.0832025117739406
AATSC7pe,-0.043188296543107026
AATSC7se,-0.029197048793771833
AATSC8dv,-1.2823979591836736
AATSC8pe,-0.07507942628071633
AATSC8se,-0.04613599308621407
AETA_eta,0.8575089006523383
ATSC0are,13.741799999999992
ATSC1are,-1.3637489795918365
ATSC2are,9.341365306122444
ATSC3are,-1.836446938775513
ATSC4are,-4.039646938775511
ATSC5are,3.4257816326530603
ATSC6are,1.4687061224489777
ATSC7are,-4.442499999999997
ATSC8are,-6.65467346938775
BCUTZ-1h,9.014108990803813
BCUTZ-1l,5.683105271333445
BCUTc-1h,0.5058255420655524
BCUTc-1l,-0.3843984971126054
BCUTd-1h,4.022251036131989
BCUTd-1l,0.9714969485565619
BCUTi-1h,17.43070379712686
BCUTi-1l,10.944226754686975
BCUTm-1h,19.00561096133093
BCUTm-1l,11.694863578441003
BCUTp-1h,2.0040541137287744
BCUTp-1l,0.5269549119470978
BCUTs-1h,8.007399308777448
BCUTs-1l,1.2172287054761826
BCUTv-1h,20.90923214099226
BCUTv-1l,13.302781030352648
BalabanJ,1.5697667466914706
Diameter,16
ETA_beta,37.75
GATS1are,0.6461076680595829
GATS2are,0.35456713805137746
GATS3are,0.6887366542907192
GATS4are,0.954956278058055
GATS5are,0.9623668515041698
GATS6are,0.9972611380456794
GATS7are,1.292821661157687
GATS8are,1.4057765358250012
HybRatio,0.23809523809523808
Lipinski,True
LogEE_Dt,324.7383452522451
MATS1are,-0.09534912656646007
MATS2are,0.38731503980217213
MATS3are,-0.05549435829959375
MATS4are,-0.10912441667692079
MATS5are,0.09772419915877108
MATS6are,0.05084522074029105
MATS7are,-0.17407584047325564
MATS8are,-0.2966123433611316
MAXssCH2,0.40658744213939024
MAXsssCH,-0.6253930066723528
MAXssssC,-4.833771846140554
MINssCH2,-0.27059717180818343
MINsssCH,-0.6253930066723528
MINssssC,-4.833771846140554
NsssssAs,0
RotRatio,0.15151515151515152
SM1_Dzpe,2.596325799745361
SM1_Dzse,2.3552681802120077
SMR_VSA1,32.66138409008063
SMR_VSA2,5.409283605791522
SMR_VSA3,0.0
SMR_VSA4,11.651573523323577
SMR_VSA5,25.438763386221503
SMR_VSA6,5.316788604006331
SMR_VSA7,64.21545986925464
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,312.2519718047735
SpAD_Dzi,307.36245932549315
SpAD_Dzm,311.8577929884882
SpAD_Dzp,407.09867716505346
SpAD_Dzv,362.9451353580559
SpAbs_Dt,649.4766905044903
SpDiam_A,4.903625353153906
SpDiam_D,295.2606568936799
SpMAD_Dt,20.950860984015815
SpMax_Dt,324.7383452522451
SsssssAs,0
VE1_Dzpe,5.47110972791464
VE1_Dzse,5.4713381885082475
VE2_Dzpe,0.1764874105778916
VE2_Dzse,0.17649478027445958
VE3_Dzpe,2.8308835826529006
VE3_Dzse,2.8309253394143465
VMcGowan,289.87000000000063
VR1_Dzpe,198.85824307842788
VR1_Dzse,198.8979174508031
VR2_Dzpe,6.414782034787996
VR2_Dzse,6.416061853251713
VR3_Dzpe,6.423994336036826
VR3_Dzse,6.424193826963398
mZagreb1,12.784722222222221
mZagreb2,6.583333333333331
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,41
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.28044489795918354
AATSC1are,-0.026740176070428168
AATSC2are,0.10862052681537726
AATSC3are,-0.01556310965063994
AATSC4are,-0.030603385899814477
AATSC5are,0.027406253061224482
AATSC6are,0.014259282742223085
AATSC7are,-0.048818681318681285
AATSC8are,-0.08318341836734687
AETA_beta,1.217741935483871
BCUTdv-1h,7.014101123797603
BCUTdv-1l,1.8927313720921755
BCUTpe-1h,4.00718303390523
BCUTpe-1l,2.2316735215143098
BCUTse-1h,4.030640803111325
BCUTse-1l,2.4275105237628942
ETA_alpha,13.890476190476194
ETA_dBeta,-0.75
ETA_eta_B,0.9459607461464454
ETA_eta_F,36.432316252405684
ETA_eta_L,6.766779342191137
ETA_eta_R,63.01509217262817
ETA_psi_1,0.4739236393176284
LabuteASA,174.11765534259283
LogEE_DzZ,156.20432691621164
LogEE_Dzi,153.7595972459864
LogEE_Dzm,156.01044261587617
LogEE_Dzp,201.21098039585084
LogEE_Dzv,180.79612722856598
PEOE_VSA1,16.156983476009223
PEOE_VSA2,19.792895158006985
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,48.73693007985707
PEOE_VSA8,22.73219530423895
PEOE_VSA9,17.54772460632
SM1_Dzare,2.8705921075032057
SpAD_Dzpe,310.6059589052183
SpAD_Dzse,312.6887059001175
SpAbs_DzZ,309.98008240385195
SpAbs_Dzi,305.08979941153723
SpAbs_Dzm,309.49295546115866
SpAbs_Dzp,414.3002973071945
SpAbs_Dzv,365.78618524999627
SpDiam_Dt,465.18590493942247
SpMAD_DzZ,10.072644251766887
SpMAD_Dzi,9.914918042757844
SpMAD_Dzm,10.059928806080265
SpMAD_Dzp,13.13221539242108
SpMAD_Dzv,11.707907592195351
SpMax_DzZ,156.20432691621164
SpMax_Dzi,153.7595972459864
SpMax_Dzm,156.01044261587617
SpMax_Dzp,201.21098039585084
SpMax_Dzv,180.79612722856598
VE1_Dzare,5.470864552819601
VE2_Dzare,0.17647950170385812
VE3_Dzare,2.8308387689677668
VR1_Dzare,198.83041148026695
VR2_Dzare,6.413884241298934
VR3_Dzare,6.4238543692669055
n10AHRing,0
n10FARing,1
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4480798771121353
AETA_dBeta,-0.024193548387096774
AETA_eta_B,0.030514862778917594
AETA_eta_F,1.175236008142119
AETA_eta_L,0.21828320458681089
AETA_eta_R,2.032744908794457
BCUTare-1h,4.124557803549624
BCUTare-1l,2.1819975715689868
ETA_beta_s,19.25
ETA_dPsi_A,0.2400763606823716
ETA_dPsi_B,0.0
ETA_eta_BR,1.2039607461464454
ETA_eta_FL,7.701473474035513
ETA_eta_RL,14.46825281622665
LogEE_Dzpe,155.38673189776222
LogEE_Dzse,156.42032934296878
PEOE_VSA10,5.835619785757269
PEOE_VSA11,5.783244946364939
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,28.60187714426627
SlogP_VSA3,17.391657324441304
SlogP_VSA4,11.327189651952915
SlogP_VSA5,50.247975072480635
SlogP_VSA6,36.39820241076966
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,308.2813218931608
SpAbs_Dzpe,308.1771379957793
SpAbs_Dzse,310.4853905057258
SpDiam_DzZ,238.39849586503513
SpDiam_Dzi,233.86239368168754
SpDiam_Dzm,238.2110712757447
SpDiam_Dzp,302.4911777937322
SpDiam_Dzv,275.8803031395713
SpMAD_Dzpe,10.019547061458654
SpMAD_Dzse,10.086732448390887
SpMax_Dzpe,155.38673189776222
SpMax_Dzse,156.42032934296878
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6209677419354839
AETA_eta_BR,0.03883744342407888
AETA_eta_FL,0.24843462819469397
AETA_eta_RL,0.46671783278150486
DetourIndex,4934
EState_VSA1,40.933212350059485
EState_VSA2,23.454904335671507
EState_VSA3,30.03491329770762
EState_VSA4,12.13273413692322
EState_VSA5,18.19910120538483
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,16.249478477794412
ETA_beta_ns,18.5
ETA_shape_p,0.2152896811792937
ETA_shape_x,0.035995886184436054
ETA_shape_y,0.3959547480287966
GhoseFilter,True
LogEE_Dzare,154.2332606919837
SlogP_VSA10,18.858631417708022
SlogP_VSA11,0.0
SpAbs_Dzare,305.59592927646423
SpDiam_Dzpe,237.09433507318204
SpDiam_Dzse,238.68526244230165
SpMAD_Dzare,9.944558770747122
SpMax_Dzare,154.2332606919837
TopoPSA(NO),133.34
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,40.24639964092345
VSA_EState9,58.00360035907654
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5967741935483871
EState_VSA10,27.554856695239927
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0519201228878647
FilterItLogS,-5.064970639998468
SpDiam_Dzare,235.28284059554272
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7083576287657913
ETA_epsilon_2,0.9454685099846385
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.6280249804839957
ETA_epsilon_5,0.8558201058201055
AETA_beta_ns_d,0.016129032258064516
ETA_dEpsilon_A,0.2690317860691627
ETA_dEpsilon_B,0.08033264828179565
ETA_dEpsilon_C,-0.18869913778736708
ETA_dEpsilon_D,0.08964840416453301
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5806451612903226
MDEDescriptor,"0.0,0.0,0.0,0.0,8.259081495596293,25.49262021402087,1.6292316819526522,12.492144295699797,2.3676067447208133,0.0,0.9939022874158859,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0"
APolDescriptor,57.14127399999998
BCUTDescriptor,"11.85000000000001,19.00041810221731,-0.3317907711628255,0.4171071547825236,3.9309328002929713,9.948789478814668"
BPolDescriptor,26.160725999999997
TPSADescriptor,133.34
ALOGPDescriptor,"2.7166999999999994,7.380458889999997,102.8696"
XLogPDescriptor,3.060000000000001
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,433.1249408599999
ChiPathDescriptor,"22.921920772951363,14.468252816226654,14.59561634277619,10.686649783892893,8.810945480281617,7.325919544042314,5.098628536862966,3.6569159608056245,16.04597438299588,9.229947317688687,7.195559582484137,5.0631176130561135,3.5477225723181096,2.4880298404687142,1.4360275657581811,0.8655297480480358"
ChiChainDescriptor,"0.0,0.0,0.0,0.1916383190435099,0.42150355168799764,0.0,0.0,0.0,0.08419691425682044,0.15906457457195813"
AtomCountDescriptor,49
BondCountDescriptor,33
SmallRingDescriptor,"3,2,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"3.629900180112624,0.2886751345948129,0.9073914712981003,0.11785113019775793,1.010388084519163,0.01349873117890097,0.16648637506574784,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,5,1,3,1,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"62.023249609465,2.000749987402097,25.07359656446257,9.972769780680657,7.936717430907215"
FractionalPSADescriptor,0.30785574189111364
WienerNumbersDescriptor,"2896.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.179334470364449,9.115874662912947,13.486468683914286,1.8989538824377543,2.449549948356638,2.9232370572066686"
FractionalCSP3Descriptor,0.23809523809523808
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,6,1,0,0,4,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,10.508121615993335,6.320881483472185"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1671.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.23809523809523808
AutocorrelationDescriptorMass,"39.68394946312118,36.73845097582749,59.43076823715249,59.80899392878754,62.0488991050737"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.7974227273404566,-0.4115106889460278,0.13636449606729686,0.08078374072651955,-0.4052188487607614"
EccentricConnectivityIndexDescriptor,799
AutocorrelationDescriptorPolarizability,"1903.1447806802173,2256.17601993216,3212.2983412783524,3378.932842227505,2974.6194268963736"
