DLiP-ID,T004H0
GATS3d,1.0865648592999313
GATS3i,0.8641226855912494
GATS3m,0.9092220863573587
GATS3p,0.8275752428223435
GATS3s,0.8583151792954626
GATS3v,0.824458163970461
GATS4Z,0.8665738161559888
GATS4c,1.2551157844848309
GATS4d,1.2659574468085104
GATS4i,1.2001445983909043
GATS4m,0.8668833830724445
GATS4p,1.0355802039164808
GATS4s,1.0980826587132506
GATS4v,0.9432957328243646
GATS5Z,1.003506779886926
GATS5c,1.2154468285175826
GATS5d,1.2745015915563744
GATS5i,0.9736112644157109
GATS5m,0.9964532237072398
GATS5p,0.8347528677405237
GATS5s,1.6089465302776642
GATS5v,0.847912422732288
GATS6Z,1.1089413733261146
GATS6c,1.0437387808105518
GATS6d,1.4633750203020952
GATS6i,0.9569818545067418
GATS6m,1.1064859727301226
GATS6p,1.0132047162909261
GATS6s,1.3160715698997467
GATS6v,1.032681831786833
GATS7Z,1.1625006695950288
GATS7c,1.019088278977262
GATS7d,1.350103427895981
GATS7i,1.0980629052324626
GATS7m,1.1622249117183672
GATS7p,1.1762739920515977
GATS7s,1.6077335724092214
GATS7v,1.1720865307836237
GATS8Z,1.2722938950306637
GATS8c,0.9853845801416544
GATS8d,0.9959028177113283
GATS8i,1.0428867781321236
GATS8m,1.2705393381682621
GATS8p,1.1765423088263647
GATS8s,1.4443755110031202
GATS8v,1.2314317657350842
MATS1Z,0.07542616003618796
MATS1c,-0.42438924587648463
MATS1d,0.4427895981087471
MATS1i,-0.27446146208434835
MATS1m,0.07377786588855374
MATS1p,-0.09816928518074149
MATS1s,-0.020244520191260655
MATS1v,-0.022548424873719868
MATS2Z,0.014731654505881195
MATS2c,-0.09143551666010095
MATS2d,0.18295632698768205
MATS2i,-0.008680389269865793
MATS2m,0.015011934853927829
MATS2p,0.007110939382659974
MATS2s,0.009562038885026823
MATS2v,0.01593632668688463
MATS3Z,0.08319523835855043
MATS3c,0.10725658333744777
MATS3d,0.08102264927934114
MATS3i,0.19254927761111404
MATS3m,0.0845138587565695
MATS3p,0.12367436959115154
MATS3s,0.049313124510356396
MATS3v,0.11963826145630338
MATS4Z,0.11581487036640242
MATS4c,-0.11949961867494674
MATS4d,-0.035846808510638255
MATS4i,-0.17701370658769652
MATS4m,0.11402188807074116
MATS4p,-0.05313340753877986
MATS4s,0.1391521090754154
MATS4v,0.024097336523594345
MATS5Z,0.014929332944159796
MATS5c,0.045245411885062155
MATS5d,-0.0709666610822583
MATS5i,0.09439701802446095
MATS5m,0.016364498419969436
MATS5p,0.10042152619639215
MATS5s,0.019521486635644812
MATS5v,0.07241053776928646
MATS6Z,-0.141772179849749
MATS6c,0.11231614815142972
MATS6d,-0.2904011694006821
MATS6i,0.12087542262605361
MATS6m,-0.14075942124270766
MATS6p,-0.03018319439566365
MATS6s,-0.12141941799991536
MATS6v,-0.07563573018107653
MATS7Z,-0.20432022712663378
MATS7c,-0.07521223067451638
MATS7d,-0.3157801418439716
MATS7i,-0.09990452129428398
MATS7m,-0.20402726199130522
MATS7p,-0.15542866764958232
MATS7s,-0.19041151825024846
MATS7v,-0.18009584023724576
MATS8Z,-0.2902104482884427
MATS8c,-0.05084118285206165
MATS8d,-0.22918343875790675
MATS8i,-0.1086541449957413
MATS8m,-0.28945994974044814
MATS8p,-0.1710840542744598
MATS8s,-0.2050734692937504
MATS8v,-0.24099323741714287
MAXaaN,4.853053193499623
MAXssO,5.7923508755354
MINaaN,4.853053193499623
MINssO,5.7923508755354
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,35.945484994943364
SpAD_D,261.9741838068535
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.952793321797651
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1088
TMWC10,133.64624912599916
TSRW10,62.33646325917094
VE1_Dt,5.153538371485382
VE2_Dt,0.19087179153649564
VE3_Dt,2.6329353141909415
VR1_Dt,162.70978771029087
VR2_Dt,6.026288433714477
VR3_Dt,6.085219943448539
Xc-3dv,0.590563600644495
Xc-4dv,0.0
Xc-5dv,0.09225055896967332
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.31408966044528386
Xch-7d,0.4540200647829341
Xp-0dv,15.519580208063896
Xp-1dv,9.436108203204704
Xp-2dv,6.612628251959877
Xp-3dv,4.825814518629497
Xp-4dv,3.5219053168494345
Xp-5dv,2.509025479819185
Xp-6dv,1.3649986597821044
Xp-7dv,0.8880201664150192
Xpc-4d,3.563022051056851
Xpc-5d,6.619045264615643
Xpc-6d,11.155322572537425
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,54
nFRing,1
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.151679073614265
AATS0dv,6.980392156862745
AATS0pe,6.144041176470588
AATS0se,7.5902734901960764
AATS1dv,6.925925925925926
AATS1pe,6.483268518518519
AATS1se,7.740408296296295
AATS2dv,5.6947368421052635
AATS2pe,6.400786315789474
AATS2se,7.765973178947367
AATS3dv,5.040322580645161
AATS3pe,6.25832177419355
AATS3se,7.698571580645162
AATS4dv,4.816
AATS4pe,6.209024799999999
AATS4se,7.6456966080000015
AATS5dv,4.68503937007874
AATS5pe,6.377352755905511
AATS5se,7.812793732283462
AATS6dv,3.801526717557252
AATS6pe,6.286567175572519
AATS6se,7.700873770992366
AATS7dv,2.673611111111111
AATS7pe,6.126625000000001
AATS7se,7.578184333333334
AATS8dv,1.7702702702702702
AATS8pe,6.015193243243243
AATS8se,7.525838243243243
AATSC0Z,7.177239523260285
AATSC0c,0.016829382809254726
AATSC0d,0.5420991926182238
AATSC0i,1.5301303223049396
AATSC0m,34.24075064359861
AATSC0p,0.2252123497140146
AATSC0s,0.902345251826221
AATSC0v,50.231296673369904
AATSC1Z,0.5413516168994836
AATSC1c,-0.007142209078986287
AATSC1d,0.24003588363449957
AATSC1i,-0.4199618054394089
AATSC1m,2.5262095089068284
AATSC1p,-0.022108935385299983
AATSC1s,-0.018267546670084112
AATSC1v,-1.132636619349016
AATSC2Z,0.10573261296262597
AATSC2c,-0.0015388033122348272
AATSC2d,0.09918047714441819
AATSC2i,-0.013282126831232087
AATSC2m,0.5140199180112898
AATSC2p,0.0016014713670427772
AATSC2s,0.008628260385681645
AATSC2v,0.800502353692644
AATSC3Z,0.5971121528940483
AATSC3c,0.0018050620997986403
AATSC3d,0.04392231275812034
AATSC3i,0.29462548821067724
AATSC3m,2.8938179636120096
AATSC3p,0.02785299537502271
AATSC3s,0.044497463754635334
AATSC3v,6.009585004697771
AATSC4Z,0.8312310649750098
AATSC4c,-0.0020111048282406437
AATSC4d,-0.019432525951557072
AATSC4i,-0.2708540399134241
AATSC4m,3.90419503734256
AATSC4p,-0.01196629956012095
AATSC4s,0.12556324490580548
AATSC4v,1.2104404599546996
AATSC5Z,0.10715139846273553
AATSC5c,0.0007614523569761145
AATSC5d,-0.03847096967550334
AATSC5i,0.14443973961439363
AATSC5m,0.5603327098057369
