DLiP-ID,T004JU
AATSC4m,1.4920322238349424
AATSC4p,0.01414331434712223
AATSC4s,0.018512514554671157
AATSC4v,2.0059277823029884
AATSC5Z,-1.9870129870129871
AATSC5c,-0.0036290993011512023
AATSC5d,0.01262626262626263
AATSC5i,0.18002452451851605
AATSC5m,-8.831550436554219
AATSC5p,0.03000906233565909
AATSC5s,-0.3750193568407119
AATSC5v,1.8823640883580768
AATSC6Z,-1.7205882352941178
AATSC6c,0.007157428269432442
AATSC6d,-0.03609777244231026
AATSC6i,0.11926545464441167
AATSC6m,-6.812673829516581
AATSC6p,-0.058254791116544156
AATSC6s,0.3435016510605157
AATSC6v,-0.2277102481262622
AATSC7Z,-0.6956521739130435
AATSC7c,-0.0075618271578430565
AATSC7d,-0.04665779355220349
AATSC7i,0.09040035685440209
AATSC7m,-4.191520293282068
AATSC7p,0.03763654620027172
AATSC7s,-0.7163261456000859
AATSC7v,-3.7853277019517586
AATSC8Z,1.4603174603174602
AATSC8c,0.006882961001986715
AATSC8d,0.00585789871504157
AATSC8i,-0.2925479213387577
AATSC8m,6.178005529705941
AATSC8p,-0.0656587631847103
AATSC8s,0.12868025487134346
AATSC8v,-7.300672503593048
ATS0are,282.0168
ATS1are,292.5778
ATS2are,474.4094
ATS3are,582.3438000000001
ATS4are,586.133
ATS5are,513.4377999999999
ATS6are,432.7518999999999
ATS7are,445.8274
ATS8are,396.4236
ATSC0dv,189.95767195767198
ATSC0pe,7.202878571428569
ATSC0se,4.934698285714283
ATSC1dv,14.42529604434366
ATSC1pe,-0.10079183673469361
ATSC1se,0.2623096530612241
ATSC2dv,13.748803224993694
ATSC2pe,2.409321938775509
ATSC2se,1.576748183673469
ATSC3dv,-78.30813807004284
ATSC3pe,-3.655705102040815
ATSC3se,-2.464535265306121
ATSC4dv,-17.3272864701436
ATSC4pe,-0.1743612244897966
ATSC4se,-0.47896289795918345
ATSC5dv,-3.234567901234568
ATSC5pe,-2.1851249999999998
ATSC5se,-1.2466815714285713
ATSC6dv,34.782816830435884
ATSC6pe,2.2082846938775504
ATSC6se,1.2399583469387756
ATSC7dv,-99.9040060468632
ATSC7pe,-3.8817219387755073
ATSC7se,-2.281769755102041
ATSC8dv,3.2751322751322767
ATSC8pe,1.8621821428571432
ATSC8se,1.529396571428571
AXp-0dv,0.5813172261255773
AXp-1dv,0.33125825350656635
AXp-2dv,0.18616587451542874
AXp-3dv,0.10305478860911536
AXp-4dv,0.056794256251405655
AXp-5dv,0.032803136225289
AXp-6dv,0.019356584676128965
AXp-7dv,0.010931562601435879
BertzCT,1065.7923891700198
ECIndex,710
ETA_eta,17.837266121305547
GATS1dv,0.6284361215632454
GATS1pe,0.6285318559057333
GATS1se,0.5949496026110026
GATS2dv,0.7777245333737144
GATS2pe,0.5630597078663486
GATS2se,0.6021872593958568
GATS3dv,1.1271516907136092
GATS3pe,1.2061867198116052
GATS3se,1.2147598782260056
GATS4dv,1.0417492990176962
GATS4pe,0.9809978418020046
GATS4se,1.0081865126300065
GATS5dv,1.033559791553775
GATS5pe,1.2173737718316624
GATS5se,1.2205533254249565
GATS6dv,0.7679514413419537
GATS6pe,0.5773323964607754
GATS6se,0.5815329774207919
GATS7dv,1.2974582983144933
GATS7pe,1.2810266921263525
GATS7se,1.2797850312921144
GATS8dv,0.8591629064304679
GATS8pe,0.622673562939508
GATS8se,0.574914017032971
LogEE_A,4.217458358616378
LogEE_D,168.39453355915188
MATS1dv,0.07248773175462495
MATS1pe,-0.013357213877244034
MATS1se,0.050739978923907796
MATS2dv,0.04281530080712673
MATS2pe,0.197869876889288
MATS2se,0.18901343580947758
MATS3dv,-0.19675087738844632
MATS3pe,-0.24223209191346934
MATS3se,-0.23836421183797005
MATS4dv,-0.042567730674242805
MATS4pe,-0.011296674047974915
MATS4se,-0.04529476902259398
MATS5dv,-0.009287910017674376
MATS5pe,-0.1654736161128943
MATS5se,-0.13780135896833268
MATS6dv,0.11309627187736551
MATS6pe,0.18936048035417216
MATS6se,0.15519826779836546
MATS7dv,-0.32012991888546843
MATS7pe,-0.3280337497918037
MATS7se,-0.281456585342483
MATS8dv,0.011494252873563223
MATS8pe,0.17235536453845018
MATS8se,0.20661804537014974
MAXaaCH,1.670654011302807
MAXaasC,0.5695681636852272
MAXdssC,0.24296710729746462
MAXsCH3,1.658750602881345
MAXssNH,2.8968554456906728
MDEC-12,1.0307313112952305
MDEC-13,1.1311881650712239
MDEC-22,7.749405385085999
MDEC-23,14.796953609399202
MDEC-33,3.954910195495505
MDEN-22,1.2034259748353637
MDEO-11,0.4999999999999999
MDEO-12,0.3999999999999999
MINaaCH,1.3064873446361402
MINaasC,-0.3822542569280032
MINdssC,0.24296710729746462
MINsCH3,1.658750602881345
MINssNH,2.3268795384789462
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9047619047619047
SM1_Dzi,1.600303102442452
SM1_Dzm,2.936303829008179
SM1_Dzp,-6.469538871539317
SM1_Dzv,-2.7057838621055637
SddssSe,0
SpAD_Dt,465.5802413223247
SpAbs_A,33.3566612360972
SpAbs_D,336.78906711830393
SpMAD_A,1.2354318976332297
SpMAD_D,12.47366915252977
SpMax_A,2.391170429694647
SpMax_D,168.39453355915188
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,136.73000000000002
TpiPC10,8.102804006925599
VAdjMat,5.857980995127572
VE1_DzZ,5.1095549061225265
VE1_Dzi,5.119255697437065
VE1_Dzm,5.109827366997713
VE1_Dzp,5.09901508389732
VE1_Dzv,5.113313599765542
VE2_DzZ,0.1892427743008343
VE2_Dzi,0.18960206286803946
VE2_Dzm,0.18925286544435974
VE2_Dzp,0.18885241051471555
VE2_Dzv,0.18938198517650154
VE3_DzZ,2.6243640709121983
VE3_Dzi,2.6262608298999024
VE3_Dzm,2.6244173932888293
VE3_Dzp,2.6222991732858927
VE3_Dzv,2.625099421036329
VR1_DzZ,159.99445799225546
VR1_Dzi,159.88500440147743
VR1_Dzm,159.96341192865756
VR1_Dzp,161.38127537954722
VR1_Dzv,160.33712634097003
VR2_DzZ,5.925720666379832
VR2_Dzi,5.921666829684349
VR2_Dzm,5.924570812172503
VR2_Dzp,5.977084273316564
VR2_Dzv,5.938412086702594
VR3_DzZ,6.0683909500958135
VR3_Dzi,6.067706607348513
VR3_Dzm,6.068196886648003
VR3_Dzp,6.0770215083585635
VR3_Dzv,6.0705304111804
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.026352313834736494
Xch-6dv,0.09508402630766029
Xch-7dv,0.10161106931547739
Xpc-4dv,1.8265999741158514
Xpc-5dv,2.2396972304680114
Xpc-6dv,2.3750508108535873
Zagreb1,140.0
Zagreb2,159.0
fragCpx,139.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,29
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.714685714285714
AATS1are,6.649495454545455
AATS2are,6.681822535211268
AATS3are,6.617543181818183
AATS4are,6.51258888888889
AATS5are,6.668023376623376
AATS6are,6.363998529411764
AATS7are,6.461266666666667
AATS8are,6.292438095238095
AATSC0dv,4.522801713277905
AATSC0pe,0.17149710884353736
AATSC0se,0.11749281632653055
AATSC1dv,0.32784763737144684
AATSC1pe,-0.0022907235621521275
AATSC1se,0.00596158302411873
AATSC2dv,0.1936451158449816
AATSC2pe,0.033934111813739565
AATSC2se,0.022207720896809422
AATSC3dv,-0.8898652053413959
AATSC3pe,-0.04154210343228199
AATSC3se,-0.02800608256029683
AATSC4dv,-0.19252540522381778
AATSC4pe,-0.0019373469387755178
AATSC4se,-0.005321809977324261
AATSC5dv,-0.042007375340708676
AATSC5pe,-0.02837824675324675
AATSC5se,-0.016190669758812615
AATSC6dv,0.5115120122122924
AATSC6pe,0.03247477490996398
AATSC6se,0.018234681572629054
AATSC7dv,-1.447884145606713
AATSC7pe,-0.056256839692398655
AATSC7se,-0.03306912688553683
AATSC8dv,0.05198622658940122
AATSC8pe,0.029558446712018148
AATSC8se,0.024276136054421762
AETA_eta,0.6606394859742795
ATSC0are,8.095190476190472
ATSC1are,-0.35023287981859325
ATSC2are,2.619844671201813
ATSC3are,-3.8442609977324222
ATSC4are,-0.2909843537414968
ATSC5are,-2.2189063492063457
ATSC6are,2.5347154195011314
ATSC7are,-4.095465306122446
ATSC8are,1.9366428571428536
BCUTZ-1h,16.013259338266273
BCUTZ-1l,5.699078840228538
BCUTc-1h,0.4634006197760592
BCUTc-1l,-0.4613025372038015
BCUTd-1h,4.043820014904232
BCUTd-1l,0.9714255524540766
BCUTi-1h,17.42477252954735
BCUTi-1l,10.313170878523577
BCUTm-1h,32.06678402351769
BCUTm-1l,11.710996658755684
BCUTp-1h,2.9547089275170975
BCUTp-1l,0.5458573443466459
BCUTs-1h,8.001920434423317
BCUTs-1l,0.29893970350172977
BCUTv-1h,24.44248162148312
BCUTv-1l,13.304119344504958
BalabanJ,1.373558838389079
Diameter,16
ETA_beta,39.25
GATS1are,0.6731666803922377
GATS2are,0.5810607170928678
GATS3are,1.2003222111199585
GATS4are,0.9801079516154019
GATS5are,1.2089129401295942
GATS6are,0.5632432958948201
GATS7are,1.2575114764102193
GATS8are,0.6198271754539734
HybRatio,0.058823529411764705
Lipinski,True
LogEE_Dt,232.79012066116235
MATS1are,-0.04129775629696209
MATS2are,0.19144296540601027
MATS3are,-0.22664827172780147
MATS4are,-0.016774490830338235
MATS5are,-0.14951007733200553
MATS6are,0.1933937846693215
MATS7are,-0.3079472846003953
MATS8are,0.15948917346572603
MAXddssS,-3.7889530079708647
MINddssS,-3.7889530079708647
NsssssAs,0
RotRatio,0.1724137931034483
SM1_Dzpe,1.8034519291684867
SM1_Dzse,1.7627485814243973
SMR_VSA1,17.331306968977106
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,11.819220675208399
SMR_VSA6,15.355672072464749
SMR_VSA7,66.17477187607483
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,227.24798222833022
SpAD_Dzi,248.7844679529858
SpAD_Dzm,227.10900342444376
SpAD_Dzp,347.95843520445
SpAD_Dzv,323.993603094625
SpAbs_Dt,465.5802413223246
SpDiam_A,4.762336105082568
SpDiam_D,261.8060160003091
SpMAD_Dt,17.24371264156758
SpMax_Dt,232.79012066116235
SsssssAs,0
VE1_Dzpe,5.11867697349938
VE1_Dzse,5.117879609936548
VE2_Dzpe,0.18958062864812517
VE2_Dzse,0.18955109666431658
VE3_Dzpe,2.626147775056331
VE3_Dzse,2.625991987598323
VMcGowan,271.10000000000014
VR1_Dzpe,159.7565584957806
VR1_Dzse,159.7876911124911
VR2_Dzpe,5.9169095739178
VR2_Dzse,5.918062633795967
VR3_Dzpe,6.066902920171875
VR3_Dzse,6.06709777654527
mZagreb1,9.340277777777779
mZagreb2,5.791666666666668
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,33
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.19274263038548745
AATSC1are,-0.007959838177695302
AATSC2are,0.036899220721152294
AATSC3are,-0.04368478406514116
AATSC4are,-0.003233159486016631
AATSC5are,-0.028816965574108386
AATSC6are,0.03727522675736958
AATSC7are,-0.059354569653948495
AATSC8are,0.030740362811791325
AETA_beta,1.4537037037037037
BCUTdv-1h,7.004059933156054
BCUTdv-1l,0.6441645868518517
BCUTpe-1h,3.988674016858602
BCUTpe-1l,2.2416105322783966
BCUTse-1h,4.009960064066153
BCUTse-1l,2.4406601574035975
ETA_alpha,13.052380952380954
ETA_dBeta,4.75
ETA_eta_B,0.599713291730458
ETA_eta_F,30.273049540465152
ETA_eta_L,4.951783137616008
ETA_eta_R,48.1103156617707
ETA_psi_1,0.533891702376315
LabuteASA,160.17548740458122
LogEE_DzZ,113.35492350441453
LogEE_Dzi,124.45150446176855
LogEE_Dzm,113.28835928472085
LogEE_Dzp,172.40978257283103
LogEE_Dzv,161.4957304617374
PEOE_VSA1,15.156672144986011
PEOE_VSA2,4.722094864452088
PEOE_VSA3,12.808212032003757
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.223030325587056
PEOE_VSA7,61.606180121968585
PEOE_VSA8,17.441139617828735
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.940877441485016
SpAD_Dzpe,252.8718289300436
SpAD_Dzse,253.30513348802805
SpAbs_DzZ,224.9887229690711
SpAbs_Dzi,247.3027058210946
SpAbs_Dzm,224.8252115574374
SpAbs_Dzp,351.28910401720134
SpAbs_Dzv,325.6972447855802
SpDiam_Dt,336.621376138331
SpMAD_DzZ,8.4165919343826
SpMAD_Dzi,9.21423955381429
SpMAD_Dzm,8.411444571275695
SpMAD_Dzp,12.887349452016666
SpMAD_Dzv,11.999763077578702
SpMax_DzZ,113.35492350441453
SpMax_Dzi,124.45150446176855
SpMax_Dzm,113.28835928472085
SpMax_Dzp,172.40978257283103
SpMax_Dzv,161.4957304617374
VE1_Dzare,5.119034582572787
VE2_Dzare,0.18959387342862175
VE3_Dzare,2.626217636191136
VR1_Dzare,159.73724771116318
VR2_Dzare,5.91619435967271
VR3_Dzare,6.066782036547431
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4834215167548501
AETA_dBeta,0.17592592592592593
AETA_eta_B,0.022211603397424368
AETA_eta_F,1.1212240570542649
AETA_eta_L,0.18339937546725957
AETA_eta_R,1.7818635430285443
BCUTare-1h,4.107721036477514
BCUTare-1l,2.18788236231464
ETA_beta_s,17.25
ETA_dPsi_A,0.18010829762368497
ETA_dPsi_B,0.0
ETA_eta_BR,0.857713291730458
ETA_eta_FL,7.86271713302663
ETA_eta_RL,12.814500270642638
LogEE_Dzpe,126.50270898091694
LogEE_Dzse,126.71785372851123
PEOE_VSA10,11.577468259920337
PEOE_VSA11,10.930299662559786
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,15.355672072464749
SlogP_VSA2,18.68689712617914
SlogP_VSA3,10.023291153407584
SlogP_VSA4,12.740958040736519
SlogP_VSA5,5.760247418874442
SlogP_VSA6,64.0158820286456
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,250.72457641052054
SpAbs_Dzpe,251.20196603266527
SpAbs_Dzse,251.67295887559817
SpDiam_DzZ,179.17904849210385
SpDiam_Dzi,195.34753576760414
SpDiam_Dzm,179.11101328859203
SpDiam_Dzp,270.7807200618422
SpDiam_Dzv,253.9123934033285
SpMAD_Dzpe,9.365623293705319
SpMAD_Dzse,9.381671610667706
SpMax_Dzpe,126.50270898091694
SpMax_Dzse,126.71785372851123
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.03176715895297993
AETA_eta_FL,0.29121174566765295
AETA_eta_RL,0.4746111211349125
DetourIndex,3028
EState_VSA1,10.023291153407584
EState_VSA2,21.643003979123456
EState_VSA3,17.135019968241565
EState_VSA4,0.0
EState_VSA5,30.33183534230805
EState_VSA6,31.18920547353706
EState_VSA7,0.0
EState_VSA8,20.512335329590194
EState_VSA9,16.740968380020043
ETA_beta_ns,22.0
ETA_shape_p,0.17511856986501273
ETA_shape_x,0.06384531192995256
ETA_shape_y,0.26815031010580076
GhoseFilter,True
LogEE_Dzare,125.4341725549449
SlogP_VSA10,21.58305037487697
SlogP_VSA11,0.0
SpAbs_Dzare,248.9274676684049
SpDiam_Dzpe,198.9631106267568
SpDiam_Dzse,199.33376618206367
SpMAD_Dzare,9.286095422611872
SpMax_Dzare,125.4341725549449
TopoPSA(NO),96.26
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,42.67621552555441
VSA_EState9,28.200046396332567
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8148148148148148
EState_VSA10,12.808212032003757
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.016578483245149853
FilterItLogS,-5.7260291500484755
SpDiam_Dzare,197.27750183401497
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6892290249433107
ETA_epsilon_2,0.9054673721340385
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5919217687074829
ETA_epsilon_5,0.8449206349206347
AETA_beta_ns_d,0.07407407407407407
ETA_dEpsilon_A,0.24896928468357038
ETA_dEpsilon_B,0.09730725623582781
ETA_dEpsilon_C,-0.15166202844774257
ETA_dEpsilon_D,0.060546737213403756
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8148148148148148
MDEDescriptor,"0.0,1.0307313112952305,1.1311881650712239,0.0,7.749405385085999,14.796953609399202,0.0,3.954910195495505,0.0,0.0,0.4999999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,1.2034259748353637,0.0,0.0"
APolDescriptor,53.08489499999998
BCUTDescriptor,"11.993681152452396,31.973073682468083,-0.27840284014663114,0.2463302538719641,4.247675779539623,11.663009098184094"
BPolDescriptor,29.113104999999994
TPSADescriptor,136.73000000000002
ALOGPDescriptor,"4.099000000000001,16.801801000000008,100.5003"
XLogPDescriptor,3.3940000000000006
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,406.05696068
ChiPathDescriptor,"19.440946820939043,12.814500270642638,12.40898363275349,9.086518749392518,7.608760415953275,5.232376996078007,3.5455211504828625,2.285392610098416,15.082810295361103,8.493422334324848,6.370211286592401,3.918011772895704,2.669373168670132,1.5747540061527825,0.8424154250571967,0.47038955060109283"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3678511301977579,0.36785113019775795,0.0,0.0,0.026352313834736494,0.09508402630766029,0.07651634884139324"
AtomCountDescriptor,42
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.67321222242959,0.20412414523193154,0.348461712529338,0.10206207261596577,0.8940733423467132,0.025499585890087693,0.05864037331538409,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,14,0,1,0,0,0"
ZagrebIndexDescriptor,140.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"54.385019962066664,2.0142599985950618,28.626972720632974,7.94763450848484,12.126428682383418"
FractionalPSADescriptor,0.336726157263814
WienerNumbersDescriptor,"2195.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.2460181374507995,6.5349619790023485,7.525177462691157,1.2432133050955392,1.5557964436832838,1.486882092460836"
FractionalCSP3Descriptor,0.058823529411764705
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,9.666864961332541,6.5"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1234.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.058823529411764705
AutocorrelationDescriptorMass,"44.52087852767143,42.03025486823961,56.99110456208704,52.83378430850379,53.76283939846279"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.4147210732664426,-0.17750393925129423,0.050456505475741265,-0.10063587515275228,0.014615252463437024"
EccentricConnectivityIndexDescriptor,710
AutocorrelationDescriptorPolarizability,"2000.547323803513,2288.7538297258675,3125.24154260118,2916.033799833197,2675.4697359753895"
