DLiP-ID,I000V8
MWC05,7.909489492673759
MWC06,8.826881344130634
MWC07,9.744081420312915
MWC08,10.667116495634444
MWC09,11.590043901126519
MWC10,12.516922998636788
NaaCH,4
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.3756000000000004
SRW02,4.31748811353631
SRW03,0.0
SRW04,5.673323267171493
SRW05,3.4339872044851463
SRW06,7.214504414151143
SRW07,5.820082930352362
SRW08,8.843759381917984
SRW09,7.940583827104244
SRW10,10.52473585755221
SaaCH,6.771385179288908
SaaNH,3.2007441747232512
SaaSe,0
SaaaC,1.7692974007146995
SaasC,0.8423369600867456
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.2523997220707457
SdssS,0
SsCH3,1.6531687843615153
SsNH2,5.82546342784164
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.610919396760847
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9984386810279666
SsssP,0
VE1_A,4.5798667120024374
VE1_D,5.655738543651584
VE2_A,0.13878383975764963
VE2_D,0.17138601647429041
VE3_A,2.7155923639921777
VE3_D,2.9265931696282883
VR1_A,513.0674622878503
VR1_D,229.64861540656992
VR2_A,15.547498857207584
VR2_D,6.95904895171424
VR3_A,7.434329810431529
VR3_D,6.630472850079839
WPath,3054
Xc-3d,2.34168574660442
Xc-4d,0.0
Xc-5d,0.786308373139117
Xc-6d,0.0
Xp-0d,23.112155217263346
Xp-1d,15.93556074577555
Xp-2d,14.781267618438768
Xp-3d,12.936825057240323
Xp-4d,10.844407179370563
Xp-5d,8.810278924196732
Xp-6d,6.566150717297304
Xp-7d,4.8600240701825355
ZMIC0,109.50154717580315
ZMIC1,48.477625492434115
ZMIC2,31.65238834864751
ZMIC3,26.29984455486368
ZMIC4,25.70284788290304
ZMIC5,25.70284788290304
nAcid,0
nAtom,67
nBase,2
nRing,5
piPC1,3.8066624897703196
piPC2,4.347046915777855
piPC3,4.887525596934148
piPC4,5.422468968655296
piPC5,5.874228236969961
piPC6,6.216200579750446
piPC7,6.57685032872276
piPC8,6.923932316026498
piPC9,6.995962880314219
AATS0Z,20.71641791044776
AATS0d,3.2238805970149254
AATS0i,166.98083457566372
AATS0m,82.01499659925032
AATS0p,1.3803879964905372
AATS0s,4.4788557213930345
AATS0v,201.0621832851366
AATS1Z,23.140845070422536
AATS1d,4.084507042253521
AATS1i,149.4546472652902
AATS1m,87.02730006810141
AATS1p,1.7587692463380284
AATS1s,2.7660406885758997
AATS1v,253.74631027149448
AATS2Z,19.02962962962963
AATS2d,3.651851851851852
AATS2i,154.95655016786438
AATS2m,69.91763189385482
AATS2p,1.5158624011717632
AATS2s,2.5989711934156383
AATS2v,210.68992206959516
AATS3Z,14.626262626262626
AATS3d,2.9797979797979797
AATS3i,162.6757846765258
AATS3m,51.7316709672808
AATS3p,1.240521752392212
AATS3s,2.593995510662178
AATS3v,164.80756708530822
AATS4Z,14.08173076923077
AATS4d,2.8365384615384617
AATS4i,164.76713632956248
AATS4m,49.492326970592316
AATS4p,1.178477744276202
AATS4s,2.619791666666667
AATS4v,157.5254047889427
AATS5Z,15.377450980392156
AATS5d,2.9019607843137254
AATS5i,164.41652390468192
AATS5m,54.933892088705875
AATS5p,1.2101047857747746
AATS5s,2.9394063180827894
AATS5v,164.76464473882857
AATS6Z,14.878504672897197
AATS6d,2.8457943925233646
AATS6i,162.3787103651587
AATS6m,52.23760373019065
AATS6p,1.2460061479311308
AATS6s,2.7640186915887854
AATS6v,167.4543530885594
AATS7Z,12.820833333333333
AATS7d,2.55
AATS7i,163.74417855136255
AATS7m,43.53421998373333
AATS7p,1.1721722520989666
AATS7s,2.5690972222222226
AATS7v,152.28939670329672
AATS8Z,10.943775100401606
AATS8d,2.2329317269076303
AATS8i,166.00355607120136
AATS8m,36.59101968416385
AATS8p,1.0696831193165701
AATS8s,2.393574297188756
AATS8v,132.7938149573813
AMID_C,1.59523454201651
AMID_N,0.30621614446816253
AMID_O,0.10749038719360228
AMID_X,0.053712837081077165
AMID_h,0.467419368742842
ATS0dv,422.0
ATS0pe,412.8381
ATS0se,510.6522879999998
ATS1dv,417.0
ATS1pe,457.403
ATS1se,547.5369599999999
ATS2dv,611.0
ATS2pe,844.4916999999998
ATS2se,1027.964528
ATS3dv,633.0
ATS3pe,1204.3759999999997
ATS3se,1495.89446
ATS4dv,646.0
ATS4pe,1270.0247000000002
ATS4se,1583.279284
ATS5dv,704.0
ATS5pe,1263.3835000000001
ATS5se,1566.530144
ATS6dv,589.0
ATS6pe,1320.6828
ATS6se,1636.9997479999997
ATS7dv,527.0
ATS7pe,1455.8820999999998
ATS7se,1819.0699759999998
ATS8dv,489.0
ATS8pe,1462.2955999999997
ATS8se,1848.4384000000002
ATSC0Z,499.4029850746269
ATSC0c,1.0799639821052578
ATSC0d,41.91044776119404
ATSC0i,118.49477618114587
ATSC0m,2397.2184816682516
ATSC0p,14.936604036963852
ATSC0s,121.12437810945276
ATSC0v,3318.3321057997996
ATSC1Z,20.826687458231266
ATSC1c,-0.6217988238895577
ATSC1d,15.079973267988416
ATSC1i,-3.7318133367539197
ATSC1m,102.83957605033578
ATSC1p,0.884542009576253
ATSC1s,-3.755352590282416
ATSC1v,235.3167897605383
ATSC2Z,7.5163733570951505
ATSC2c,-0.07689438173388943
ATSC2d,0.7326798841612838
ATSC2i,-24.11010647077499
ATSC2m,31.1364900366558
ATSC2p,-1.7539505129873347
ATSC2s,13.31945372639291
ATSC2v,-260.01161072770304
ATSC3Z,-2.593896190688329
ATSC3c,0.5322685461522082
ATSC3d,-2.9293829360659376
ATSC3i,-3.3661437986134035
ATSC3m,-25.71972957519872
ATSC3p,-2.0334984222611685
ATSC3s,13.665187742877649
ATSC3v,-348.85692858283085
ATSC4Z,-8.131655157050567
ATSC4c,-0.6494757061646496
ATSC4d,3.7108487413677884
ATSC4i,-2.8253145156123214
ATSC4m,-22.231870995303893
ATSC4p,0.9687028155522249
ATSC4s,-30.7368753248682
ATSC4v,241.19540898133795
ATSC5Z,66.69837380262867
ATSC5c,0.3463906398339901
ATSC5d,-6.294497660948985
ATSC5i,-2.246089910454912
ATSC5m,317.8503899802949
ATSC5p,1.1928884290315898
ATSC5s,9.48779733174922
ATSC5v,363.5012819489471
ATSC6Z,-146.98863889507686
ATSC6c,0.16505942140546861
ATSC6d,-16.505012252171976
ATSC6i,-5.856421649937623
ATSC6m,-697.2779643903292
ATSC6p,-2.1002491497710127
ATSC6s,-23.422143016261973
ATSC6v,-673.7659279020199
ATSC7Z,-295.1897972822455
ATSC7c,-0.46730244449880365
ATSC7d,-15.261305413232344
ATSC7i,-16.62996732978645
ATSC7m,-1391.4238278275575
ATSC7p,-3.908617362727525
ATSC7s,-47.38085690948244
ATSC7v,-1335.010445161592
ATSC8Z,-54.39318333704611
ATSC8c,0.35051179091988527
ATSC8d,-2.7418133214524385
ATSC8i,-7.160705436288225
ATSC8m,-266.8201702839226
ATSC8p,-3.6440053918921045
ATSC8s,-7.1525395411004755
ATSC8v,-821.5994826889832
AXp-0d,0.7003683399170711
AXp-1d,0.43069083096690675
AXp-2d,0.27372717811923647
AXp-3d,0.1702213823321095
AXp-4d,0.10328006837495775
AXp-5d,0.06624269867817091
AXp-6d,0.041296545391806945
AXp-7d,0.025445152199908564
GATS1Z,0.8674019009454215
GATS1c,1.6503097922594299
GATS1d,0.8982936078006498
GATS1i,1.2520029784041145
GATS1m,0.8678865145338793
GATS1p,1.123938635800465
GATS1s,0.5684511034001593
GATS1v,1.0366259395746704
GATS2Z,0.913846715813243
GATS2c,1.0642370731798738
GATS2d,1.2773266856600185
GATS2i,1.2076488561647383
GATS2m,0.9158824667197871
GATS2p,1.163747532563693
GATS2s,0.4919185903228456
GATS2v,1.1020467907258527
GATS3Z,0.9648186889818688
GATS3c,0.8953820975455151
GATS3d,1.1731362773029435
GATS3i,0.9965639991500663
GATS3m,0.9657988302404482
GATS3p,1.05345799281762
GATS3s,0.755230724645618
GATS3v,1.037906803886621
GATS4Z,1.0000787392523796
GATS4c,1.3823242560822038
GATS4d,1.0485957018408938
GATS4i,0.920043301533306
GATS4m,0.991920361016504
GATS4p,0.9453500517830369
GATS4s,1.1137662698500461
GATS4v,0.9479272876781614
GATS5Z,0.9607353820189164
GATS5c,1.1924046328116813
GATS5d,1.1810897435897432
GATS5i,0.9424837158642385
GATS5m,0.9541055346704522
GATS5p,0.9401264752547959
GATS5s,1.068086586273382
GATS5v,0.9310422703162358
GATS6Z,1.078259436570937
GATS6c,1.1702488603403138
GATS6d,1.2105250019969642
GATS6i,0.9419590139823993
GATS6m,1.0701593412019417
GATS6p,1.034881871332208
GATS6s,1.1006103787223294
GATS6v,1.0482564869398687
GATS7Z,1.1475702331141662
GATS7c,1.143211225662826
GATS7d,1.0695423789173786
GATS7i,0.9400992152550959
GATS7m,1.1390925341096099
GATS7p,1.053168869480345
GATS7s,1.1506165027109174
GATS7v,1.093763493861393
GATS8Z,0.9941026508904717
GATS8c,0.660551059552741
GATS8d,0.8790975869289118
GATS8i,0.9167598415952231
GATS8m,0.995380232169432
GATS8p,1.042408396464457
GATS8s,0.9042670311575719
GATS8v,1.0570406395973908
MATS1Z,0.03935369539412212
MATS1c,-0.5433217347582051
MATS1d,0.33954295574013876
MATS1i,-0.02971920320337889
MATS1m,0.040482666832431236
MATS1p,0.055883429383171895
MATS1s,-0.02925739215820124
MATS1v,0.06691901194646861
MATS2Z,0.007469615461247289
MATS2c,-0.03533673112517139
MATS2d,0.008676268861454051
MATS2i,-0.10098130002340905
MATS2m,0.006446189533006161
MATS2p,-0.05827824995081978
MATS2s,0.05457526929158133
MATS2v,-0.03888784946288276
MATS3Z,-0.001757563682249861
MATS3c,0.16677507461578941
MATS3d,-0.023651759762870855
MATS3i,-0.009612648724577243
MATS3m,-0.0036305163181427906
MATS3p,-0.04606823611105671
MATS3s,0.03817628418692246
MATS3v,-0.03557436169041993
MATS4Z,-0.005244925054025471
MATS4c,-0.1937158278943274
MATS4d,0.028520847030462416
MATS4i,-0.007680315547958288
MATS4m,-0.0029873070523752793
MATS4p,0.0208905638281242
MATS4s,-0.08174093912125827
MATS4v,0.02341319357266768
MATS5Z,0.0438640518969094
MATS5c,0.10534198840320436
MATS5d,-0.04932685324842185
MATS5i,-0.006225476058383299
MATS5m,0.04354715293777553
MATS5p,0.026229655889326627
MATS5s,0.02572636779457807
MATS5v,0.035977479392481145
MATS6Z,-0.09214964443525817
MATS6c,0.047851116573265504
MATS6d,-0.1232975876667465
MATS6i,-0.015473699615593394
MATS6m,-0.09106664831428198
MATS6p,-0.04402303486934564
MATS6s,-0.0605419071316864
MATS6v,-0.0635697093021878
MATS7Z,-0.16501133193863315
MATS7c,-0.12079594126982773
MATS7d,-0.10165598290598288
MATS7i,-0.03917921697353897
MATS7m,-0.16203744252166533
MATS7p,-0.07305246076871291
MATS7s,-0.10920308606478815
MATS7v,-0.11231257271975703
MATS8Z,-0.029306826829133627
MATS8c,0.08733107696168083
MATS8d,-0.01760317623771438
MATS8i,-0.016260431249948273
MATS8m,-0.029949287529454523
MATS8p,-0.06564514294071182
MATS8s,-0.01588927796951382
MATS8v,-0.06662170817289455
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,8
NssNH2,0
NsssAs,0
NsssCH,6
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,43.14577840455
SpAD_D,383.2630594668574
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,7.591436059050007
SssNH2,0
SsssAs,0
SsssCH,-0.6827742640166341
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1543
TMWC10,149.55974752980524
TSRW10,86.76846499627091
VE1_Dt,5.672016997991744
VE2_Dt,0.17187930296944678
VE3_Dt,2.929467254522831
VR1_Dt,224.9207595730245
VR2_Dt,6.815780593121954
VR3_Dt,6.609670628971582
Xc-3dv,1.2320174887960602
Xc-4dv,0.0
Xc-5dv,0.28261582550959063
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.28867513459481287
Xch-6d,0.7200467591136295
Xch-7d,1.1190147400366421
Xp-0dv,19.149381860015172
Xp-1dv,12.301253949330418
Xp-2dv,10.03908116740135
Xp-3dv,7.9223069921057725
Xp-4dv,6.225513384924826
Xp-5dv,4.480541678013413
Xp-6dv,2.847528025776374
Xp-7dv,1.9516930035509379
Xpc-4d,6.0814620019662184
Xpc-5d,9.451305199751824
Xpc-6d,15.108632835276934
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,3
nBonds,71
nFRing,2
nHBAcc,4
nHBDon,4
nHRing,3
nSpiro,0
naRing,2
piPC10,7.251078990552452
AATS0dv,6.298507462686567
AATS0pe,6.161762686567164
AATS0se,7.621675940298505
AATS1dv,5.873239436619718
AATS1pe,6.442295774647888
AATS1se,7.711788169014083
AATS2dv,4.525925925925926
AATS2pe,6.255494074074073
AATS2se,7.6145520592592595
AATS3dv,3.196969696969697
AATS3pe,6.08270707070707
AATS3se,7.555022525252525
AATS4dv,3.105769230769231
AATS4pe,6.105887980769231
AATS4se,7.611919634615385
AATS5dv,3.450980392156863
AATS5pe,6.19305637254902
AATS5se,7.6790693333333335
AATS6dv,2.7523364485981308
AATS6pe,6.171414953271028
AATS6se,7.649531532710279
AATS7dv,2.1958333333333333
AATS7pe,6.066175416666666
AATS7se,7.579458233333332
AATS8dv,1.963855421686747
AATS8pe,5.872673092369476
AATS8se,7.423447389558234
AATSC0Z,7.453775896636222
AATSC0c,0.016118865404556086
AATSC0d,0.6255290710625977
AATSC0i,1.7685787489723264
AATSC0m,35.77938032340674
AATSC0p,0.22293438861140077
AATSC0s,1.8078265389470562
AATSC0v,49.52734486268358
AATSC1Z,0.2933336261722714
AATSC1c,-0.008757729913937431
AATSC1d,0.2123939896899777
AATSC1i,-0.05256075122188619
AATSC1m,1.4484447331033208
AATSC1p,0.012458338163045816
AATSC1s,-0.052892290003977695
AATSC1v,3.3143209825427933
AATSC2Z,0.0556768396821863
AATSC2c,-0.0005695880128436255
AATSC2d,0.0054272584011946946
AATSC2i,-0.17859338126499993
AATSC2m,0.2306406669381911
AATSC2p,-0.012992226022128406
AATSC2s,0.09866262019550304
AATSC2v,-1.9260119313163189
AATSC3Z,-0.013100485811557218
AATSC3c,0.002688224980566708
AATSC3d,-0.014794863313464331
AATSC3i,-0.01700072625562325
AATSC3m,-0.12989762411716524
AATSC3p,-0.010270194051824083
AATSC3s,0.06901609971150327
AATSC3v,-1.7619036797112668
AATSC4Z,-0.03909449594735849
AATSC4c,-0.003122479356560815
