DLiP-ID,J0000C
AATSC5d,0.010922314049586764
AATSC5i,-0.1705947564355125
AATSC5m,-1.1983822239719795
AATSC5p,0.011805468876141948
AATSC5s,-0.3450097385187453
AATSC5v,3.6014711044030676
AATSC6Z,0.17896074766355125
AATSC6c,0.004596007370075593
AATSC6d,-0.01282990654205607
AATSC6i,0.21586608809368915
AATSC6m,0.5744796710660688
AATSC6p,-0.008882221527517711
AATSC6s,-0.14328698479545662
AATSC6v,-3.041402875939516
AATSC7Z,-0.2301714285714283
AATSC7c,-0.005132010349679587
AATSC7d,-0.010209523809523816
AATSC7i,-0.15030666045033983
AATSC7m,-1.257378771355738
AATSC7p,-0.011741625563203113
AATSC7s,-0.20499315925272713
AATSC7v,-2.461691555041774
AATSC8Z,1.4801021276595745
AATSC8c,0.003528069264124057
AATSC8d,0.035131914893617014
AATSC8i,0.28938482352250505
AATSC8m,7.129202252056326
AATSC8p,0.007401658369154915
AATSC8s,1.2578854909085604
AATSC8v,-0.6250343342821856
ATS0are,328.38829999999996
ATS1are,335.183
ATS2are,601.5099
ATS3are,734.169
ATS4are,794.2647
ATS5are,763.7060000000001
ATS6are,678.3636999999999
ATS7are,629.421
ATS8are,581.8299999999999
ATSC0dv,227.7688888888889
ATSC0pe,10.322191999999994
ATSC0se,6.549425619999997
ATSC1dv,35.92479999999998
ATSC1pe,-0.2815796799999997
ATSC1se,-0.2960344048
ATSC2dv,12.398399999999981
ATSC2pe,6.9147185600000025
ATSC2se,5.6739741716
ATSC3dv,17.932800000000015
ATSC3pe,-0.7009244800000021
ATSC3se,-0.41293007280000005
ATSC4dv,79.90364444444448
ATSC4pe,2.5861812799999933
ATSC4se,0.8163337707999989
ATSC5dv,-25.165155555555547
ATSC5pe,-3.119996640000001
ATSC5se,-2.5241684004
ATSC6dv,-31.932088888888885
ATSC6pe,0.6613811200000015
ATSC6se,0.8651218331999998
ATSC7dv,-2.852444444444423
ATSC7pe,-0.923291200000002
ATSC7se,-0.6173886220000002
ATSC8dv,118.31004444444444
ATSC8pe,7.321555039999998
ATSC8se,5.120604534399998
AXp-0dv,0.572254884793289
AXp-1dv,0.32950916459575214
AXp-2dv,0.1914281727957995
AXp-3dv,0.11596391826070986
AXp-4dv,0.06552314764941555
AXp-5dv,0.0383022705234455
AXp-6dv,0.021489889822956403
AXp-7dv,0.01184297877878077
BertzCT,777.765421034192
ECIndex,787
ETA_eta,24.356317950434676
GATS1dv,0.5279427414803429
GATS1pe,0.5692128220887136
GATS1se,0.5924189348989051
GATS2dv,0.8418715026777779
GATS2pe,0.45583974650107123
GATS2se,0.3542957252486517
GATS3dv,0.6951570761018102
GATS3pe,0.543971501274974
GATS3se,0.5010922734580948
GATS4dv,0.7076656136516751
GATS4pe,0.5597579416628196
GATS4se,0.5603685972340917
GATS5dv,1.0747627643763722
GATS5pe,1.1201732527770998
GATS5se,1.1668095069552675
GATS6dv,0.9957876632887974
GATS6pe,0.8657716515012773
GATS6se,0.8426944251553964
GATS7dv,0.8788473046102612
GATS7pe,0.8259059703597843
GATS7se,0.7966947285778426
GATS8dv,0.6122060393846194
GATS8pe,0.40948388448846373
GATS8se,0.35676031769235017
LogEE_A,4.245795497074128
LogEE_D,187.00482788671917
MATS1dv,0.15165845121160443
MATS1pe,-0.026229863996687156
MATS1se,-0.043461592308891094
MATS2dv,0.02990885948269646
MATS2pe,0.3680706493434646
MATS2se,0.4760063564404366
MATS3dv,0.03226739276190869
MATS3pe,-0.027829760495400785
MATS3se,-0.02583946229981656
MATS4dv,0.13188352554818208
MATS4pe,0.09419012952905327
MATS4se,0.046857909814325624
MATS5dv,-0.04565515800011866
MATS5pe,-0.12490126224326736
MATS5se,-0.15925744547255724
MATS6dv,-0.06551174278786534
MATS6pe,0.029940985222018924
MATS6se,0.06172488433856048
MATS7dv,-0.005963531213297011
MATS7pe,-0.04259390604151496
MATS7se,-0.04488860534685515
MATS8dv,0.2762926710995675
MATS8pe,0.37728848390078074
MATS8se,0.4158724709923819
MAXaaCH,2.100173216174784
MAXaasC,1.2669080275102034
MAXdssC,-0.3928999561512174
MAXssNH,2.9137349222096245
MAXsssN,2.350447710843565
MDEC-22,18.593287254637445
MDEC-23,15.292272077543466
MDEC-24,1.6256276693375746
MDEC-33,2.277684435693613
MDEC-34,0.9105736717527159
MDEN-22,0.4999999999999999
MDEN-23,0.40824829046386313
MINaaCH,1.3196444656834267
MINaasC,0.04122237232259174
MINdssC,-0.3928999561512174
MINssNH,2.6220913608530854
MINsssN,2.350447710843565
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.303571428571429
SM1_Dzi,1.823092027531077
SM1_Dzm,2.4054917357306085
SM1_Dzp,-8.207315791440788
SM1_Dzv,-2.8393684835189665
SddssSe,0
SpAD_Dt,530.8539719516856
SpAbs_A,34.94304469901767
SpAbs_D,374.0096557734387
SpMAD_A,1.247965882107774
SpMAD_D,13.357487706194231
SpMax_A,2.312825476990687
SpMax_D,187.00482788671917
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,69.67
TpiPC10,7.519827969764411
VAdjMat,5.906890595608519
VE1_DzZ,5.226408781253025
VE1_Dzi,5.211573433271894
VE1_Dzm,5.226778465144913
VE1_Dzp,5.21341934832763
VE1_Dzv,5.222780837777695
VE2_DzZ,0.18665745647332233
VE2_Dzi,0.18612762261685337
VE2_Dzm,0.18667065946946118
VE2_Dzp,0.1861935481545582
VE2_Dzv,0.18652788706348913
VE3_DzZ,2.683343801896549
VE3_Dzi,2.6805012299002327
VE3_Dzm,2.683414533221518
VE3_Dzp,2.680855362533933
VE3_Dzv,2.682649404770383
VR1_DzZ,166.72502033365896
VR1_Dzi,168.47231475183324
VR1_Dzm,166.65413649028463
VR1_Dzp,168.979044472107
VR1_Dzv,167.5882354033966
VR2_DzZ,5.954465011916391
VR2_Dzi,6.016868383994044
VR2_Dzm,5.951933446081594
VR2_Dzp,6.034965874003822
VR2_Dzv,5.985294121549878
VR3_DzZ,6.145965287658789
VR3_Dzi,6.156390849330747
VR3_Dzm,6.145540043050711
VR3_Dzp,6.159394127209476
VR3_Dzv,6.151129408274919
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12440251516954727
Xch-7dv,0.1485084480193622
Xpc-4dv,1.4073661559831292
Xpc-5dv,1.921735289039649
Xpc-6dv,2.1689976061040834
Zagreb1,142.0
Zagreb2,157.0
fragCpx,144.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,30
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.567765999999999
AATS1are,6.445826923076923
AATS2are,6.609998901098901
AATS3are,6.01777868852459
AATS4are,5.971915037593985
AATS5are,6.311619834710745
AATS6are,6.339847663551401
AATS7are,5.994485714285715
AATS8are,6.189680851063829
AATSC0dv,4.555377777777778
AATSC0pe,0.20644383999999988
AATSC0se,0.13098851239999995
AATSC1dv,0.6908615384615382
AATSC1pe,-0.0054149938461538405
AATSC1se,-0.005692969323076923
AATSC2dv,0.13624615384615363
AATSC2pe,0.07598591824175827
AATSC2se,0.06235136452307693
AATSC3dv,0.14699016393442635
AATSC3pe,-0.005745282622950837
AATSC3se,-0.003384672727868853
AATSC4dv,0.6007792815371765
AATSC4pe,0.019444972030075138
AATSC4se,0.006137847900751872
AATSC5dv,-0.20797649219467393
AATSC5pe,-0.025785096198347117
AATSC5se,-0.02086089587107438
AATSC6dv,-0.2984307372793354
AATSC6pe,0.006181131962616836
AATSC6se,0.008085250777570092
AATSC7dv,-0.02716613756613736
AATSC7pe,-0.008793249523809542
AATSC7se,-0.00587989163809524
AATSC8dv,1.2586174940898345
AATSC8pe,0.0778888834042553
AATSC8se,0.054474516323404235
AETA_eta,0.8698684982298098
ATSC0are,11.623849999999994
ATSC1are,-0.3985419999999995
ATSC2are,7.9685789999999965
ATSC3are,-0.6842520000000017
ATSC4are,2.192486999999995
ATSC5are,-3.7851909999999975
ATSC6are,0.9106329999999994
ATSC7are,-1.049745000000001
ATSC8are,8.553045999999993
BCUTZ-1h,16.002005194865333
BCUTZ-1l,5.694854592620036
BCUTc-1h,0.5200324135858271
BCUTc-1l,-0.3683798188722921
BCUTd-1h,4.017069697213007
BCUTd-1l,0.9778161567769129
BCUTi-1h,17.430700639033805
BCUTi-1l,10.337730590520412
BCUTm-1h,32.06099948316381
BCUTm-1l,11.7059344798671
BCUTp-1h,2.9165092529472947
BCUTp-1l,0.5270926812895733
BCUTs-1h,8.00738973271469
BCUTs-1l,0.6222720196030802
BCUTv-1h,24.434236656446522
BCUTv-1l,13.30278700703896
BalabanJ,1.320369692610483
Diameter,17
ETA_beta,32.25
GATS1are,0.5786260576315075
GATS2are,0.4548168702214048
GATS3are,0.5144826595572964
GATS4are,0.5547385219545203
GATS5are,1.1236668324818198
GATS6are,0.8518225438762126
GATS7are,0.8085574056788412
GATS8are,0.37624422054471823
HybRatio,0.35
Lipinski,False
LogEE_Dt,265.4269859758428
MATS1are,-0.03296786017872402
MATS2are,0.37666866914921565
MATS3are,-0.02412549607410492
MATS4are,0.07090965842493711
MATS5are,-0.13456200074817673
MATS6are,0.036608304413110665
MATS7are,-0.04300456143434165
MATS8are,0.3913929165630568
MAXssCH2,0.8922824525103149
MAXsssCH,0.055329769253379846
MAXssssC,-4.352575962192025
MINssCH2,0.8375186754249705
MINsssCH,0.055329769253379846
MINssssC,-4.352575962192025
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.8317909160244308
SM1_Dzse,1.6811398837148146
SMR_VSA1,17.96578232709628
SMR_VSA2,0.0
SMR_VSA3,10.216698334856808
SMR_VSA4,0.0
SMR_VSA5,35.83205445769458
SMR_VSA6,18.406301415831482
SMR_VSA7,60.160755107851486
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,293.0762728887905
SpAD_Dzi,303.63066733313156
SpAD_Dzm,292.66952323219965
SpAD_Dzp,439.3302891938492
SpAD_Dzv,393.67318940197214
SpAbs_Dt,530.8539719516857
SpDiam_A,4.625650953981376
SpDiam_D,291.5146646536762
SpMAD_Dt,18.959070426845916
SpMax_Dt,265.4269859758428
SsssssAs,0
VE1_Dzpe,5.216052588918956
VE1_Dzse,5.21737194996308
VE2_Dzpe,0.1862875924613913
VE2_Dzse,0.18633471249868142
VE3_Dzpe,2.68136032398608
VE3_Dzse,2.6816132344367642
VMcGowan,287.4200000000005
VR1_Dzpe,167.9396025495985
VR1_Dzse,167.81750758192047
VR2_Dzpe,5.9978429481999465
VR2_Dzse,5.993482413640017
VR3_Dzpe,6.153223823312354
VR3_Dzse,6.152496541778319
mZagreb1,8.979166666666668
mZagreb2,6.041666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.23247699999999988
AATSC1are,-0.007664269230769221
AATSC2are,0.08756680219780216
AATSC3are,-0.005608622950819687
AATSC4are,0.016484864661654098
AATSC5are,-0.031282570247933864
AATSC6are,0.008510588785046723
AATSC7are,-0.009997571428571439
AATSC8are,0.09098985106382972
AETA_beta,1.1517857142857142
BCUTdv-1h,7.014078633498551
BCUTdv-1l,0.6606584776511819
BCUTpe-1h,4.007151530367336
BCUTpe-1l,2.242921224346464
BCUTse-1h,4.030625999356821
BCUTse-1l,2.44070361319342
ETA_alpha,13.223809523809523
ETA_dBeta,-3.25
ETA_eta_B,0.5430889647045234
ETA_eta_F,24.819240513472852
ETA_eta_L,6.925570975886389
ETA_eta_R,49.17555846390753
ETA_psi_1,0.5252506147153396
LabuteASA,166.04299945881178
LogEE_DzZ,146.5142943501963
LogEE_Dzi,151.88044409612044
LogEE_Dzm,146.3169321322386
LogEE_Dzp,217.93444667959565
LogEE_Dzv,196.32956461464337
PEOE_VSA1,10.633577208012662
PEOE_VSA2,4.899909730850478
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,48.36608089232496
PEOE_VSA8,36.25897979708702
PEOE_VSA9,0.0
SM1_Dzare,1.9888590864259226
SpAD_Dzpe,309.9440777487183
SpAD_Dzse,311.8056010469962
SpAbs_DzZ,291.13174151766134
SpAbs_Dzi,302.0163721874485
SpAbs_Dzm,290.63747495934064
SpAbs_Dzp,444.07620915063217
SpAbs_Dzv,395.49849771280583
SpDiam_Dt,389.8338710704869
SpMAD_DzZ,10.467009746028234
SpMAD_Dzi,10.843952404754699
SpMAD_Dzm,10.45248297257856
SpMAD_Dzp,15.6903674712089
SpMAD_Dzv,14.059756764356148
SpMax_DzZ,146.5142943501963
SpMax_Dzi,151.88044409612044
SpMax_Dzm,146.3169321322386
SpMax_Dzp,217.93444667959565
SpMax_Dzv,196.32956461464337
VE1_Dzare,5.214755158021818
VE2_Dzare,0.18624125564363636
VE3_Dzare,2.68111155496736
VR1_Dzare,168.06167787189744
VR2_Dzare,6.002202781139195
VR3_Dzare,6.153950459398485
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4722789115646258
AETA_dBeta,-0.11607142857142858
AETA_eta_B,0.019396034453732978
AETA_eta_F,0.8864014469097448
AETA_eta_L,0.24734182056737103
AETA_eta_R,1.7562699451395545
BCUTare-1h,4.124525591082541
BCUTare-1l,2.1903869942110634
ETA_beta_s,17.75
ETA_dPsi_A,0.18874938528466034
ETA_dPsi_B,0.0
ETA_eta_BR,0.8010889647045234
ETA_eta_FL,6.445553621782183
ETA_eta_RL,13.371124597668572
LogEE_Dzpe,155.0374599785029
LogEE_Dzse,155.96284123363077
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,35.57070838542592
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,18.405094737549014
SlogP_VSA6,59.49278709167226
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,306.91988993239073
SpAbs_Dzpe,308.28173497746604
SpAbs_Dzse,310.2733728201084
SpDiam_DzZ,234.844440867591
SpDiam_Dzi,238.18926947387843
SpDiam_Dzm,234.66244429413996
SpDiam_Dzp,345.97413185341884
SpDiam_Dzv,313.3187366200658
SpMAD_Dzpe,11.06943134816851
SpMAD_Dzse,11.135914323107006
SpMax_Dzpe,155.0374599785029
SpMax_Dzse,155.96284123363077
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.028610320168018694
AETA_eta_FL,0.230198343635078
AETA_eta_RL,0.477540164202449
DetourIndex,3598
EState_VSA1,11.539445013602327
EState_VSA2,22.69920925405685
EState_VSA3,5.687386274683562
EState_VSA4,32.47591246358975
EState_VSA5,23.762552697081826
EState_VSA6,6.06636706846161
EState_VSA7,18.19910120538483
EState_VSA8,27.66622107578636
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.09002520705797624
ETA_shape_x,0.037810586964350024
ETA_shape_y,0.21930140439323012
GhoseFilter,True
LogEE_Dzare,153.53097564785344
SlogP_VSA10,23.653168601779846
SlogP_VSA11,0.0
SpAbs_Dzare,305.12514732101215
SpDiam_Dzpe,244.56779603763462
SpDiam_Dzse,246.45694341313708
SpMAD_Dzare,10.961424640442527
SpMax_Dzare,153.53097564785344
TopoPSA(NO),44.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.4193692353537
VSA_EState9,37.36267466642853
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5178571428571429
EState_VSA10,17.96578232709628
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02772108843537418
FilterItLogS,-5.413482939961266
SpDiam_Dzare,241.80578375065517
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6355238095238097
ETA_epsilon_2,0.8991496598639453
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5705837173579105
ETA_epsilon_5,0.8592063492063491
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.19552380952380988
ETA_dEpsilon_B,0.06494009216589924
ETA_dEpsilon_C,-0.13058371735791063
ETA_dEpsilon_D,0.039943310657596265
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"0.0,0.0,0.0,0.0,18.593287254637445,15.292272077543466,1.6256276693375746,2.277684435693613,0.9105736717527159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.4082482904638629,0.0"
APolDescriptor,58.54244599999996
BCUTDescriptor,"11.900000000000002,31.97207246473944,-0.29864838774832625,0.4468231955286878,4.218760398864746,10.434096757324612"
BPolDescriptor,34.19755399999999
TPSADescriptor,69.67
ALOGPDescriptor,"5.0799,25.805384010000004,101.137"
XLogPDescriptor,4.765999999999999
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,409.14356816000003
ChiPathDescriptor,"19.98491689530906,13.371124597668572,12.86650673217015,8.62160166238694,7.499236542225943,5.7609363472640425,3.6078582662065757,2.514753503739844,16.02313677421209,9.885274937872566,7.848555084627778,5.218376321731942,3.800342563666101,2.6045543955942927,1.3968428384921654,0.8290085145146533"
ChiChainDescriptor,"0.0,0.0,0.0,0.2687287392826324,0.3078710440442191,0.0,0.0,0.0,0.12440251516954726,0.1485084480193622"
AtomCountDescriptor,50
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.869956032534292,0.35355339059327373,0.0,0.0,1.048233887318545,0.03306500356330541,0.0,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,11,1,3,3,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"56.68790247258988,2.024567945449639,22.210423350262772,2.5549526623392333,9.59419543990239"
FractionalPSADescriptor,0.17028252530846286
WienerNumbersDescriptor,"2528.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.909575161210893,5.009904498385739,6.039950703044285,1.4073661559831292,1.9217352890396489,2.0343256211469116"
FractionalCSP3Descriptor,0.35
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,9,1,0,0,1,3,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.85782272456871,8.345679012345679"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1948.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.35
AutocorrelationDescriptorMass,"40.48829539494834,36.58029125307712,61.14495931650288,43.24474709657056,45.12557288679591"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5833548116488387,-0.45551281941718863,0.2327481843438918,-0.06399911837092226,0.08430371215391183"
EccentricConnectivityIndexDescriptor,787
AutocorrelationDescriptorPolarizability,"1782.5006516559708,2027.3547999140915,2641.3369362392546,2456.930310636588,2174.5693540550005"
