DLiP-ID,C101LB
GATS1dv,0.4414542804001408
GATS1pe,0.5679406321804927
GATS1se,0.6096415491347205
GATS2dv,0.8188343721383629
GATS2pe,0.616642063028149
GATS2se,0.6058511245409541
GATS3dv,0.872735465384971
GATS3pe,0.697984303303304
GATS3se,0.686811829389782
GATS4dv,0.8791640712594991
GATS4pe,0.9243777493918826
GATS4se,0.9485001862809531
GATS5dv,1.0478245536698259
GATS5pe,1.19563978821706
GATS5se,1.2125897491022586
GATS6dv,1.1817959145946946
GATS6pe,1.1472602713803315
GATS6se,1.1653260308659081
GATS7dv,0.9677167121206892
GATS7pe,0.7931001746857959
GATS7se,0.8011478227390404
GATS8dv,0.7912300450266067
GATS8pe,0.718909749177443
GATS8se,0.7212617494132483
MATS1dv,0.2560237269391243
MATS1pe,-0.01765822437191846
MATS1se,-0.037546466114069595
MATS2dv,0.11849466812394767
MATS2pe,0.23552222077729795
MATS2se,0.23938747341709146
MATS3dv,-0.009945466309270718
MATS3pe,-0.002858216227225281
MATS3se,0.00738671523727219
MATS4dv,0.04535193721190982
MATS4pe,-0.04020765428095925
MATS4se,-0.0717113677547106
MATS5dv,0.04322680185144365
MATS5pe,-0.09741992692935011
MATS5se,-0.13582211075080197
MATS6dv,-0.08228117201220078
MATS6pe,-0.11375493759362483
MATS6se,-0.1126059160233976
MATS7dv,-0.030714951496530533
MATS7pe,0.07308244500111319
MATS7se,0.12011818262853202
MATS8dv,0.021776504297994277
MATS8pe,-0.00895228333144753
MATS8se,-0.027220720630990246
MAXaaCH,1.5575349584278155
MAXaasC,0.43557789596299723
MAXdsCH,1.1570264248268536
MAXdssC,-0.09767018605235944
MAXsCH3,2.005397164175653
MAXsssN,2.149347534783306
MDEC-12,1.9107530426489325
MDEC-13,0.57678026160672
MDEC-14,0.058823529411764705
MDEC-22,19.08605739786339
MDEC-23,20.412755724748735
MDEC-24,2.334406699773366
MDEC-33,3.571097239829953
MDEC-34,1.38959662104197
MDEN-33,0.33333333333333337
MDEO-11,0.1111111111111111
MDEO-12,0.47140452079103173
MINaaCH,0.9719466060161301
MINaasC,-0.7983189648549274
MINdsCH,1.1084688331382955
MINdssC,-0.43329583893575463
MINsCH3,2.005397164175653
MINsssN,1.7514650694633904
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SddssSe,0
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.85
TpiPC10,8.203304026795282
VAdjMat,6.044394119358453
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10555555555555556
Xch-7dv,0.13015551554593027
Xpc-4dv,1.6320481458773357
Xpc-5dv,1.7715572106942892
Xpc-6dv,1.9567496375264712
Zagreb1,158.0
Zagreb2,180.0
fragCpx,97.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,33
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,0
AATS0are,6.677655357142858
AATS1are,6.482912280701755
AATS2are,6.713546391752578
AATS3are,6.338466935483869
AATS4are,6.272717391304349
AATS5are,6.34663076923077
AATS6are,6.54667741935484
AATS7are,6.656963855421686
AATS8are,6.151683673469388
AATSC0dv,4.946145124716553
AATSC0pe,0.21969461096938772
AATSC0se,0.14901602774234693
AATSC1dv,1.2663305088117118
AATSC1pe,-0.003879416733798787
AATSC1se,-0.005595025236081284
AATSC2dv,0.5860918250461697
AATSC2pe,0.05174296266831472
AATSC2se,0.03567257037989164
AATSC3dv,-0.0491917196986321
AATSC3pe,-0.0006279347021066491
AATSC3se,0.0011007389627221695
AATSC4dv,0.22431726313713896
AATSC4pe,-0.008833404965246979
AATSC4se,-0.010686143166777597
AATSC5dv,0.21380603523460648
AATSC5pe,-0.02140263294740975
AATSC5se,-0.020239671423665624
AATSC6dv,-0.406974617804111
AATSC6pe,-0.024991346760478383
AATSC6se,-0.016780086306095007
AATSC7dv,-0.1519206076004699
AATSC7pe,0.016055819323211235
AATSC7se,0.017899534434933626
AATSC8dv,0.10770975056689347
AATSC8pe,-0.0019667684037900993
AATSC8se,-0.004056323660714318
ATSC0are,13.522183928571422
ATSC1are,-0.2188764987244899
ATSC2are,6.052656409438773
ATSC3are,-0.048684056122448534
ATSC4are,-1.7757407525510196
ATSC5are,-3.725271619897957
ATSC6are,-2.7001304528061207
ATSC7are,1.9763970344387753
ATSC8are,-0.39339508928571454
BalabanJ,3.6299923214668193e-06
Diameter,100000000
GATS1are,0.5742976735822473
GATS2are,0.6267827515329425
GATS3are,0.704804938793337
GATS4are,0.9511901735846092
GATS5are,1.2382121690365562
GATS6are,1.1830923185182558
GATS7are,0.7986198379192052
GATS8are,0.7289074731147103
HybRatio,0.30434782608695654
Lipinski,True
MATS1are,-0.015902502235309705
MATS2are,0.2584136645984499
MATS3are,-0.0016259465218345002
MATS4are,-0.05328950220740614
MATS5are,-0.11867405432337026
MATS6are,-0.12023834407435209
MATS7are,0.09861370803550908
MATS8are,-0.016624326001258606
MAXssCH2,0.8229281605786412
MAXssssC,-4.495513614412252
MINssCH2,-0.09212648919296473
MINssssC,-4.495513614412252
NsssssAs,0
RotRatio,0.18181818181818182
SMR_VSA1,27.497182464968155
SMR_VSA2,0.0
SMR_VSA3,9.799819461700956
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,39.833579570840406
SMR_VSA7,71.29731112961775
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SsssssAs,0
VMcGowan,329.60000000000105
mZagreb2,6.75
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,48
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.2414675701530611
AATSC1are,-0.003839938574113858
AATSC2are,0.06239851968493581
AATSC3are,-0.00039261335582619787
AATSC4are,-0.012867686612688547
AATSC5are,-0.028655935537676595
AATSC6are,-0.029033660782861515
AATSC7are,0.023812012463117774
AATSC8are,-0.0040142356049562705
LabuteASA,190.4133826295395
PEOE_VSA1,14.536682415501005
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,13.171245143024459
PEOE_VSA5,12.407033161179976
PEOE_VSA6,24.27512131221871
PEOE_VSA7,49.018978923516116
PEOE_VSA8,31.7424771153473
PEOE_VSA9,5.563451491696996
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
PEOE_VSA10,5.749511833283905
PEOE_VSA11,12.390126910877857
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.736862953800049
SlogP_VSA2,61.323823708257805
SlogP_VSA3,10.970835701515297
SlogP_VSA4,0.0
SlogP_VSA5,21.48489165916281
SlogP_VSA6,54.60695665452676
SlogP_VSA7,0.0
SlogP_VSA8,6.076020106833881
SlogP_VSA9,0.0
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
EState_VSA1,17.52299495550541
EState_VSA2,30.484546346741396
EState_VSA3,24.40247613680605
EState_VSA4,31.30792009395452
EState_VSA5,30.33183534230805
EState_VSA6,17.032643867773697
EState_VSA7,7.04767198267719
EState_VSA8,4.899909730850478
EState_VSA9,4.736862953800049
GhoseFilter,True
SlogP_VSA10,13.171245143024459
SlogP_VSA11,5.749511833283905
TopoPSA(NO),49.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,39.1312010734992
VSA_EState9,47.11879892650081
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
EState_VSA10,22.760319511168106
FilterItLogS,-5.370160699619165
PetitjeanIndex,0.0
TopoShapeIndex,0.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,1.9107530426489325,0.57678026160672,0.058823529411764705,19.08605739786339,20.412755724748735,2.334406699773366,3.571097239829953,1.38959662104197,0.0,0.1111111111111111,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,64.94003199999997
BCUTDescriptor,"11.994278171955047,34.968854125138236,-0.3368001838820347,0.41690887483511896,2.7299912553581596,9.62244870221579"
BPolDescriptor,38.057967999999995
TPSADescriptor,49.85
ALOGPDescriptor,"3.871600000000003,14.989286560000023,112.9891"
XLogPDescriptor,4.157
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,468.14275516
ChiPathDescriptor,"22.432510652501765,14.736202008657774,13.927080995442426,10.605908167060932,8.041113058062832,6.315981959583706,4.119358591652568,2.6566044939622575,18.286846950639774,9.816680204473512,7.279708778495358,5.037583980238039,3.169825283576255,2.11672027639137,1.0828292490459,0.5378953867940311"
ChiChainDescriptor,"0.0,0.0,0.0,0.25,0.3390761750626956,0.0,0.0,0.0,0.10555555555555556,0.13015551554593024"
AtomCountDescriptor,56
BondCountDescriptor,33
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.9480803345999727,0.2886751345948129,0.6481812160876687,0.11785113019775793,0.8999026357206439,0.01349873117890097,0.10690245617417629,0.003896748039928435"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,3,6,0,0,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"63.351514425634576,1.9797348258010805,22.940774770767902,8.189963969108629,6.597225430211146"
FractionalPSADescriptor,0.10648461276082861
WienerNumbersDescriptor,"3.1000003323E10,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.03451365709164,6.889819190366526,8.50828430909397,1.632048145877336,1.7715572106942896,1.7665032793739655"
FractionalCSP3Descriptor,0.30434782608695654
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,2,8,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.999000000999
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"28.238751147842056,13.185255198487713,8.62809917355372"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2257.09
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.30434782608695654
AutocorrelationDescriptorMass,"47.26245003415253,37.07081484218838,55.62841087746762,53.5032654429629,48.72343959746078"
PetitjeanShapeIndexDescriptor,"999.000999000999,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.851688694218714,-0.47803911860327297,-0.10110053622838952,0.32904501746384834,-0.1648158104365034"
EccentricConnectivityIndexDescriptor,1575490494
AutocorrelationDescriptorPolarizability,"1769.4281238570659,2008.2892867176668,2659.1186983493185,2612.724048032966,2147.2636704858087"
