DLiP-ID,P000H5
AATSC6d,-0.10221556838795023
AATSC6i,0.031209018570991752
AATSC6m,-6.230603601419484
AATSC6p,-0.014674865468263073
AATSC6s,-0.10800026756158974
AATSC6v,-5.470791148887318
AATSC7Z,-0.9602693098311404
AATSC7c,-0.002691101888495338
AATSC7d,-0.03536980167944142
AATSC7i,-0.010863209300794943
AATSC7m,-4.443728001739363
AATSC7p,0.006990655854890176
AATSC7s,-0.1099471441081308
AATSC7v,-0.3424134914041766
AATSC8Z,0.07279045740584202
AATSC8c,0.00440981517156257
AATSC8d,0.08307504461350615
AATSC8i,0.18186676645576794
AATSC8m,0.25190867577721193
AATSC8p,-0.008291016391533918
AATSC8s,0.0296212809033322
AATSC8v,-2.221287763310311
ATS0are,243.76920000000004
ATS1are,271.55780000000004
ATS2are,452.94760000000014
ATS3are,503.6069000000001
ATS4are,573.8332999999999
ATS5are,548.7637000000001
ATS6are,514.3727000000001
ATS7are,480.793
ATS8are,420.4885
ATSC0dv,157.5897435897435
ATSC0pe,3.980558974358972
ATSC0se,2.0156137435897428
ATSC1dv,76.14924391847471
ATSC1pe,0.5034790269559467
ATSC1se,0.15235991058514156
ATSC2dv,33.19789612097305
ATSC2pe,0.43935055884286234
ATSC2se,0.060528562787639975
ATSC3dv,-90.56870479947399
ATSC3pe,-1.6728748191978982
ATSC3se,-0.9332338330046017
ATSC4dv,-73.90401051939513
ATSC4pe,-0.801718606180144
ATSC4se,0.10692347666009244
ATSC5dv,-4.735042735042736
ATSC5pe,1.0461290598290605
ATSC5se,0.41499900854700805
ATSC6dv,-83.25509533201841
ATSC6pe,-1.5155819197896119
ATSC6se,-0.6584731466140693
ATSC7dv,-38.34845496383958
ATSC7pe,-2.0541502301117673
ATSC7se,-1.141326813938198
ATSC8dv,55.992767915844844
ATSC8pe,0.9894069690992789
ATSC8se,0.6995086653517422
AXp-0dv,0.5780269932384515
AXp-1dv,0.29562526815401285
AXp-2dv,0.15448792518266416
AXp-3dv,0.08182555265336607
AXp-4dv,0.04254812537628171
AXp-5dv,0.024311732223043232
AXp-6dv,0.013115638560353105
AXp-7dv,0.007382342394938776
BertzCT,721.5288196773143
ECIndex,393
ETA_eta,15.260555666246631
GATS1dv,0.4528584921384523
GATS1pe,0.7838058388159163
GATS1se,0.8999048024818738
GATS2dv,0.9593626516665896
GATS2pe,0.9729688782273849
GATS2se,1.0691659584350564
GATS3dv,1.2704665636186143
GATS3pe,1.1697261063064204
GATS3se,1.2168829756199726
GATS4dv,1.1702786541971455
GATS4pe,1.0598628901886409
GATS4se,0.9700779216865315
GATS5dv,0.9751290037655157
GATS5pe,0.8016404087043568
GATS5se,0.8034114085960913
GATS6dv,1.2594086074202446
GATS6pe,1.213956767667856
GATS6se,1.2034621709049
GATS7dv,1.0912006162287302
GATS7pe,1.2529224356920314
GATS7se,1.2741961343904573
GATS8dv,0.7371763283901263
GATS8pe,0.8035680467502953
GATS8se,0.7247777530025339
LogEE_A,3.984106337787908
LogEE_D,96.93303812405384
MATS1dv,0.45964061495479946
MATS1pe,0.12031452806163619
MATS1se,0.07190252610938204
MATS2dv,0.11736785830505331
MATS2pe,0.06149413366760701
MATS2se,0.016730912119202405
MATS3dv,-0.2801720631304914
MATS3pe,-0.2048773751657096
MATS3se,-0.22571362942757545
MATS4dv,-0.19880020939741655
MATS4pe,-0.08537971087683856
MATS4se,0.022487570624286368
MATS5dv,-0.012877132629817312
MATS5pe,0.11263268011579369
MATS5se,0.08823948463060222
MATS6dv,-0.24823864282381738
MATS6pe,-0.1789047484680215
MATS6se,-0.15350314303946247
MATS7dv,-0.12013164886496112
MATS7pe,-0.25475672405926303
MATS7se,-0.2795375955988682
MATS8dv,0.19795685928129805
MATS8pe,0.1384833208581713
MATS8se,0.19335364111784956
MAXaaCH,1.957373446292097
MAXaasC,0.8739668367346939
MAXaasN,2.073712207105064
MAXsCH3,1.944716868228773
MAXsNH2,6.025569166333506
MDEC-11,0.14285714285714285
MDEC-12,2.249991380221604
MDEC-13,2.5764740294461417
MDEC-22,6.801976551224359
MDEC-23,6.3837058496873045
MDEC-33,3.1473451902649443
MDEN-12,0.8082062018706493
MDEN-13,0.75
MDEN-22,1.2405556626000411
MDEN-23,3.106020158529889
MDEN-33,0.5952753944880748
MINaaCH,1.7273337112622826
MINaasC,0.5956107226841352
MINaasN,1.6341039706745875
MINsCH3,1.8109543493323255
MINsNH2,6.025569166333506
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1428571428571432
SM1_Dzi,1.8019966836611827
SM1_Dzm,1.1400014278575004
SM1_Dzp,-4.145454545454545
SM1_Dzv,-2.55459702594743
SddssSe,0
SpAD_Dt,331.8286237763848
SpAbs_A,27.306888893796287
SpAbs_D,193.86607624810762
SpMAD_A,1.300328042561728
SpMAD_D,9.231717916576557
SpMax_A,2.4560813712895184
SpMax_D,96.93303812405384
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,92.37000000000002
TpiPC10,7.959668964641007
VAdjMat,5.523561956057013
VE1_DzZ,4.5188807873426216
VE1_Dzi,4.519451924409775
VE1_Dzm,4.518878230179168
VE1_Dzp,4.513897813314289
VE1_Dzv,4.5153513998549855
VE2_DzZ,0.2151847993972677
VE2_Dzi,0.21521199640046546
VE2_Dzm,0.21518467762757942
VE2_Dzp,0.21494751491972805
VE2_Dzv,0.21501673332642787
VE3_DzZ,2.2502016944924788
VE3_Dzi,2.2503280755599007
VE3_Dzm,2.2502011286080714
VE3_Dzp,2.249098385144578
VE3_Dzv,2.2494203579950196
VR1_DzZ,112.86258783921384
VR1_Dzi,112.79846652865557
VR1_Dzm,112.86286728425469
VR1_Dzp,113.35472461626648
VR1_Dzv,113.22139344371898
VR2_DzZ,5.374408944724469
VR2_Dzi,5.3713555489835985
VR2_Dzm,5.3744222516311755
VR2_Dzp,5.397844029346023
VR2_Dzv,5.39149492589138
VR3_DzZ,5.468108386647876
VR3_Dzi,5.467540089096811
VR3_Dzm,5.468110862620652
VR3_Dzp,5.47245940247519
VR3_Dzv,5.471282480661193
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08971821118045423
Xch-6dv,0.13653689751681822
Xch-7dv,0.12971161460377545
Xpc-4dv,1.2289435351668712
Xpc-5dv,1.5177644533730297
Xpc-6dv,1.6001841007874305
Zagreb1,110.0
Zagreb2,130.0
fragCpx,109.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,3
n5aRing,3
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,0
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,0
nBondsM,15
nBondsO,23
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,3
AATS0are,6.2504923076923085
AATS1are,6.623360975609757
AATS2are,6.4706800000000015
AATS3are,6.2950862500000015
AATS4are,6.237318478260868
AATS5are,6.030370329670331
AATS6are,6.197261445783134
AATS7are,6.085987341772152
AATS8are,6.006978571428571
AATSC0dv,4.04076265614727
AATSC0pe,0.10206561472715313
AATSC0se,0.05168240368178827
AATSC1dv,1.8572986321579197
AATSC1pe,0.012279976267218213
AATSC1se,0.003716095380125404
AATSC2dv,0.47425565887104354
AATSC2pe,0.006276436554898034
AATSC2se,0.0008646937541091425
AATSC3dv,-1.132108809993425
AATSC3pe,-0.020910935239973727
AATSC3se,-0.01166542291255752
AATSC4dv,-0.8033044621673383
AATSC4pe,-0.00871433267587113
AATSC4se,0.0011622117028270917
AATSC5dv,-0.05203343664882128
AATSC5pe,0.01149592373438528
AATSC5se,0.004560428665351736
AATSC6dv,-1.0030734377351616
AATSC6pe,-0.018260023129995324
AATSC6se,-0.007933411404988787
AATSC7dv,-0.4854234805549314
AATSC7pe,-0.026001901646984397
AATSC7se,-0.01444717485997719
AATSC8dv,0.7998966845120692
AATSC8pe,0.014134385272846842
AATSC8se,0.009992980933596317
AETA_eta,0.7266931269641252
ATSC0are,4.201107692307689
ATSC1are,0.45605088757395906
ATSC2are,0.3118887573964434
ATSC3are,-1.8581721893491143
ATSC4are,-0.38048224852071155
ATSC5are,1.0237000000000018
ATSC6are,-1.513349704142012
ATSC7are,-2.2877514792899394
ATSC8are,1.2376656804733748
BCUTZ-1h,7.180079206596087
BCUTZ-1l,5.753795984875537
BCUTc-1h,0.401985656789659
BCUTc-1l,-0.43960709041538476
BCUTd-1h,3.2655820028925535
BCUTd-1l,0.9925455768247003
BCUTi-1h,14.694743273198334
BCUTi-1l,11.02226558753226
BCUTm-1h,14.17312558411
BCUTm-1l,11.77041897790519
BCUTp-1h,1.933240189650706
BCUTp-1l,0.911230195816904
BCUTs-1h,4.005251837314992
BCUTs-1l,1.3494626229917814
BCUTv-1h,20.81877821723648
BCUTv-1l,15.443013757652327
BalabanJ,1.5108926202357
Diameter,11
ETA_beta,27.5
GATS1are,0.8275726798399994
GATS2are,1.0157280340506742
GATS3are,1.1912911704605382
GATS4are,1.020508805131184
GATS5are,0.7991314692514375
GATS6are,1.2118869219186468
GATS7are,1.2660865210677503
GATS8are,0.767261930919318
HybRatio,0.38461538461538464
Lipinski,True
LogEE_Dt,165.91431188819237
MATS1are,0.1032595530956177
MATS2are,0.04136208974713025
MATS3are,-0.21562383272543545
MATS4are,-0.038392585901855014
MATS5are,0.10443164126258721
MATS6are,-0.16926298532149353
MATS7are,-0.26883297992350336
MATS8are,0.1641368524470787
MAXssCH2,0.9607211356764926
MINssCH2,0.820119992441421
NsssssAs,0
RotRatio,0.21739130434782608
SM1_Dzpe,1.2894736842105265
SM1_Dzse,1.122103944896681
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,34.09602617657822
SMR_VSA4,7.04767198267719
SMR_VSA5,26.434071634441786
SMR_VSA6,5.733667477162185
SMR_VSA7,30.742255287603697
SMR_VSA8,0.0
SMR_VSA9,11.387855989696924
SpAD_DzZ,150.9849823892317
SpAD_Dzi,143.5105287002483
SpAD_Dzm,151.01744487218562
SpAD_Dzp,212.0586381886777
SpAD_Dzv,193.56868693074304
SpAbs_Dt,331.8286237763847
SpDiam_A,4.730925456437465
SpDiam_D,145.1771451324918
SpMAD_Dt,15.801363036970704
SpMax_Dt,165.91431188819237
SsssssAs,0
VE1_Dzpe,4.519011229967541
VE1_Dzse,4.518862190026629
VE2_Dzpe,0.2151910109508353
VE2_Dzse,0.21518391381079183
VE3_Dzpe,2.2502305602113166
VE3_Dzse,2.250197579014524
VMcGowan,215.48999999999967
VR1_Dzpe,112.84825509312897
VR1_Dzse,112.86461885681747
VR2_Dzpe,5.373726433006142
VR2_Dzse,5.374505659848451
VR3_Dzpe,5.46798138569464
VR3_Dzse,5.46812638197625
mZagreb1,6.527777777777778
mZagreb2,4.638888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,3
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10772071005917151
AATSC1are,0.01112319237985266
AATSC2are,0.004455553677092048
AATSC3are,-0.02322715236686393
AATSC4are,-0.00413567661435556
AATSC5are,0.01124945054945057
AATSC6are,-0.01823312896556641
AATSC7are,-0.028958879484682776
AATSC8are,0.017680938292476783
AETA_beta,1.3095238095238095
BCUTdv-1h,5.176900646660929
BCUTdv-1l,0.9953985718946873
BCUTpe-1h,3.2483395282969627
BCUTpe-1l,2.294950843159951
BCUTse-1h,3.4071251334885644
BCUTse-1l,2.4896307838407084
ETA_alpha,9.700000000000001
ETA_dBeta,-2.5
ETA_eta_B,0.24950976442664796
ETA_eta_F,17.990471033989287
ETA_eta_L,4.622836791815678
ETA_eta_R,33.25102670023592
ETA_psi_1,0.5418994413407824
LabuteASA,121.78308758404513
LogEE_DzZ,75.54691296332334
LogEE_Dzi,71.84107371601277
LogEE_Dzm,75.56300821837173
LogEE_Dzp,105.83191649693624
LogEE_Dzv,96.66269598794545
PEOE_VSA1,14.867866772744893
PEOE_VSA2,4.681802935145185
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,5.098681808301038
PEOE_VSA5,10.197363616602075
PEOE_VSA6,0.0
PEOE_VSA7,13.344558822616634
PEOE_VSA8,32.53087193772849
PEOE_VSA9,18.08761513807461
SM1_Dzare,1.4853420195439737
SpAD_Dzpe,149.31922732529478
SpAD_Dzse,151.22091089588105
SpAbs_DzZ,149.95096878378962
SpAbs_Dzi,141.88015074836431
SpAbs_Dzm,149.98601500888597
SpAbs_Dzp,215.809287539327
SpAbs_Dzv,195.87998900183842
SpDiam_Dt,246.207810950806
SpMAD_DzZ,7.18976106615389
SpMAD_Dzi,6.833834700011824
SpMAD_Dzm,7.1913068986755055
SpMAD_Dzp,10.098030389937033
SpMAD_Dzv,9.217556520511573
SpMax_DzZ,75.54691296332334
SpMax_Dzi,71.84107371601277
SpMax_Dzm,75.56300821837173
SpMax_Dzp,105.83191649693624
SpMax_Dzv,96.66269598794545
VE1_Dzare,4.519182679159953
VE2_Dzare,0.215199175198093
VE3_Dzare,2.2502684990283317
VR1_Dzare,112.82916075571434
VR2_Dzare,5.37281717884354
VR3_Dzare,5.46781216772138
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,15
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46190476190476193
AETA_dBeta,-0.11904761904761904
AETA_eta_B,0.011881417353649903
AETA_eta_F,0.8566890968566327
AETA_eta_L,0.2201350853245561
AETA_eta_R,1.583382223820758
BCUTare-1h,3.2708651379716347
BCUTare-1l,2.2470813780932937
ETA_beta_s,15.0
ETA_dPsi_A,0.17210055865921758
ETA_dPsi_B,0.0
ETA_eta_BR,0.507509764426648
ETA_eta_FL,5.5418670061307695
ETA_eta_RL,10.164703797946448
LogEE_Dzpe,74.7210171714193
LogEE_Dzse,75.66388896912608
PEOE_VSA10,11.642267275834955
PEOE_VSA11,5.824404497999927
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,34.09602617657822
SlogP_VSA3,20.13718479450234
SlogP_VSA4,6.923737199690624
SlogP_VSA5,12.245226120925937
SlogP_VSA6,24.91785078960377
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696924
SlogP_VSA9,0.0
SpAD_Dzare,147.09672233825404
SpAbs_Dzpe,148.15256065862815
SpAbs_Dzse,150.20567399335545
SpDiam_DzZ,116.14517728554982
SpDiam_Dzi,110.71088864797855
SpDiam_Dzm,116.16875711417944
SpDiam_Dzp,160.24372406719726
SpDiam_Dzv,146.895301757031
SpMAD_Dzpe,7.110439396442608
SpMAD_Dzse,7.200995756946717
SpMax_Dzpe,74.7210171714193
SpMax_Dzse,75.66388896912608
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.7142857142857143
AETA_eta_BR,0.024167131639364188
AETA_eta_FL,0.26389842886337
AETA_eta_RL,0.48403351418792606
DetourIndex,1686
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.817862777835028
EState_VSA4,36.72259492244801
EState_VSA5,0.0
EState_VSA6,17.075490078371338
EState_VSA7,26.49557282874543
EState_VSA8,29.41422324143303
EState_VSA9,5.733667477162185
ETA_beta_ns,12.5
ETA_shape_p,0.14432989690721648
ETA_shape_x,0.0
ETA_shape_y,0.3298969072164948
GhoseFilter,True
LogEE_Dzare,73.61909174148624
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,145.7528414634285
SpDiam_Dzpe,114.9349602590147
SpDiam_Dzse,116.31654464215401
SpMAD_Dzare,7.0046058256311445
SpMax_Dzare,73.61909174148624
TopoPSA(NO),92.37000000000002
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.761186831596734
VSA_EState9,39.40547983506993
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5952380952380952
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03809523809523804
FilterItLogS,-2.116748220920641
SpDiam_Dzare,113.31946516632452
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5974358974358976
ETA_epsilon_2,0.8523809523809521
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5697674418604654
ETA_epsilon_5,0.8043478260869563
AETA_beta_ns_d,0.023809523809523808
ETA_dEpsilon_A,0.15506301607996514
ETA_dEpsilon_B,0.027668455575432294
ETA_dEpsilon_C,-0.12739456050453285
ETA_dEpsilon_D,0.04803312629399581
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.14285714285714285,2.249991380221604,2.5764740294461417,0.0,6.801976551224359,6.3837058496873045,0.0,3.1473451902649443,0.0,0.0,0.0,0.0,0.0,0.0,0.8082062018706493,0.75,1.2405556626000411,3.106020158529889,0.5952753944880748"
APolDescriptor,43.68227399999999
BCUTDescriptor,"11.988376905123697,14.015521613212895,-0.3002976953322989,0.14845036374500245,5.959610237560011,10.232536346191832"
BPolDescriptor,27.597725999999994
TPSADescriptor,92.37000000000002
ALOGPDescriptor,"-0.4604999999999988,0.2120602499999989,81.3162"
XLogPDescriptor,2.1239999999999997
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,286.16544272000004
ChiPathDescriptor,"14.819626477379408,10.164703797946448,9.04133500866745,7.93896144963413,6.284026247499938,4.004338000468612,2.789768571605943,1.9672409547643257,12.138566858007481,6.799381167542295,4.943613605845251,3.5184987640947405,2.2975987703192127,1.288521807821291,0.747591397940127,0.4503228860912655"
ChiChainDescriptor,"0.0,0.0,0.33678765702728175,0.5698897000658669,0.63321555946447,0.0,0.0,0.08971821118045423,0.1365368975168182,0.12971161460377545"
AtomCountDescriptor,39
BondCountDescriptor,23
SmallRingDescriptor,"3,3,3,3,0,0,3,0,0,0,0"
ChiClusterDescriptor,"1.2762270462167016,0.0,0.42198633959584164,0.0,0.571184702928649,0.0,0.11496817859071125,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,6,0,1,3,1,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"42.6845132070616,2.032595867002933,24.628132771020752,0.0,24.628132771020752"
FractionalPSADescriptor,0.3227853060174701
WienerNumbersDescriptor,"984.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.4514102036351413,5.228793533516031,5.957940632587306,1.2289435351668714,1.5177644533730286,1.4456517454245708"
FractionalCSP3Descriptor,0.38461538461538464
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.504597079502434"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1261.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.38461538461538464
AutocorrelationDescriptorMass,"23.879842410211843,26.046507667079208,36.09883213599306,31.018891232163618,28.35077177483759"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.390819370666655,-0.20662295523098578,0.04233012632425859,-0.1655383331441523,0.25764154500456027"
EccentricConnectivityIndexDescriptor,393
AutocorrelationDescriptorPolarizability,"1292.964730906621,1507.1518031631902,2091.210613907312,1799.572552683513,1615.3808369080882"
