DLiP-ID,T003JL
AATSC4m,-2.052023158360508
AATSC4p,-0.028779755325334604
AATSC4s,-0.16548333333333337
AATSC4v,-4.9650258306727855
AATSC5Z,-1.6725285714285718
AATSC5c,-0.0017486090638123958
AATSC5d,-0.021885714285714297
AATSC5i,-0.08858105706328427
AATSC5m,-8.071437759781855
AATSC5p,-0.015974608551086813
AATSC5s,-0.6114466269841271
AATSC5v,-5.775071794650364
AATSC6Z,-0.22205360824742268
AATSC6c,0.0008038783734573057
AATSC6d,-0.004816494845360827
AATSC6i,-0.006318543110564849
AATSC6m,-1.3579083699767485
AATSC6p,-0.0014844741792480252
AATSC6s,-0.3913192439862543
AATSC6v,0.6325543717859549
AATSC7Z,0.5876048192771084
AATSC7c,-0.0014456006428935247
AATSC7d,0.03541204819277109
AATSC7i,0.061776614398184666
AATSC7m,2.805184027449237
AATSC7p,0.006166934056004957
AATSC7s,0.5030370816599733
AATSC7v,1.9516235499133392
AATSC8Z,0.6505558441558441
AATSC8c,-0.0028050652554127303
AATSC8d,0.05097142857142858
AATSC8i,0.08498482837489567
AATSC8m,3.3073827022099422
AATSC8p,0.020210493206032375
AATSC8s,0.6562269841269842
AATSC8v,3.5638052613689033
ATS0are,326.9498
ATS1are,341.904
ATS2are,589.3379
ATS3are,785.3290000000001
ATS4are,760.7800000000001
ATS5are,711.0500000000002
ATS6are,620.0730000000001
ATS7are,552.5360000000001
ATS8are,507.1460000000001
ATSC0dv,229.68
ATSC0pe,9.612977999999995
ATSC0se,6.391431999999998
ATSC1dv,60.21919999999999
ATSC1pe,-0.40395067999999923
ATSC1se,-0.37298288
ATSC2dv,38.9152
ATSC2pe,0.9166409200000003
ATSC2se,0.6070715200000011
ATSC3dv,27.353600000000007
ATSC3pe,2.5384445599999994
ATSC3se,1.4085353600000006
ATSC4dv,-74.192
ATSC4pe,-0.15977720000000017
ATSC4se,-0.049820800000000026
ATSC5dv,-134.20319999999998
ATSC5pe,-4.836628719999998
ATSC5se,-2.9154275200000015
ATSC6dv,-20.1392
ATSC6pe,-2.444083319999999
ATSC6se,-1.7137347200000017
ATSC7dv,55.531199999999984
ATSC7pe,1.3438945200000019
ATSC7se,0.8217403199999949
ATSC8dv,58.6128
ATSC8pe,1.6542358800000008
ATSC8se,1.0721692799999962
AXp-0dv,0.5493107786210603
AXp-1dv,0.3089691096147287
AXp-2dv,0.1686395287173497
AXp-3dv,0.09227674574066969
AXp-4dv,0.05115853219986683
AXp-5dv,0.028293187713735502
AXp-6dv,0.015404221950351365
AXp-7dv,0.008735768012322894
BertzCT,903.4597003207093
ECIndex,803
ETA_eta,24.299260180707517
GATS1dv,0.4427817537771994
GATS1pe,0.6208962783594164
GATS1se,0.6661384437850135
GATS2dv,0.7237512312595739
GATS2pe,0.6261838876031832
GATS2se,0.633466537870585
GATS3dv,0.9178794339389446
GATS3pe,0.7827134166788596
GATS3se,0.7960259721088705
GATS4dv,1.1084806397306397
GATS4pe,0.9610042711703563
GATS4se,0.9394239037511471
GATS5dv,1.308614158829676
GATS5pe,1.361156956252267
GATS5se,1.3354850290201008
GATS6dv,1.1612750325867993
GATS6pe,1.3571890902048651
GATS6se,1.3565402531866342
GATS7dv,1.0101534665306997
GATS7pe,1.2214669522554864
GATS7se,1.278351046077394
GATS8dv,0.9586460213419461
GATS8pe,1.11787229911291
GATS8se,1.166198777021829
LogEE_A,4.291753187426769
LogEE_D,180.3481228794171
MATS1dv,0.247346595427272
MATS1pe,-0.03964281902754909
MATS1se,-0.05505349059638499
MATS2dv,0.0910926094463358
MATS2pe,0.051265871920723384
MATS2se,0.05106563562506951
MATS3dv,0.04802193233783891
MATS3pe,0.10647755095649965
MATS3se,0.08886237175825594
MATS4dv,-0.1345930570068501
MATS4pe,-0.006925412014188885
MATS4se,-0.003247889779108451
MATS5dv,-0.26085050007463795
MATS5pe,-0.2246139801838723
MATS5se,-0.20363670345818338
MATS6dv,-0.04519780097455177
MATS6pe,-0.13105582504054394
MATS6se,-0.13821134487093584
MATS7dv,0.14564842441867779
MATS7pe,0.08421687972740542
MATS7se,0.07745123301892651
MATS8dv,0.1657099431394102
MATS8pe,0.11174259868868357
MATS8se,0.10892923810842639
MAXaaCH,2.0437025901936687
MAXaasC,1.1952785650829103
MAXdssC,-0.9172955106911693
MAXssNH,3.2674101174231946
MDEC-22,10.797652667209805
MDEC-23,22.881637934335625
MDEC-33,10.496687902369372
MDEN-22,0.4999999999999999
MDEO-11,0.4999999999999999
MDEO-12,0.2222222222222222
MINaaCH,1.4223580649482526
MINaasC,-1.0152390756322933
MINdssC,-0.9172955106911693
MINssNH,3.2674101174231946
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7023809523809526
SM1_Dzi,1.677308115583282
SM1_Dzm,1.7683750400953988
SM1_Dzp,-8.2796557651082
SM1_Dzv,-2.9289520212623494
SddssSe,0
SpAD_Dt,594.5018017930554
SpAbs_A,36.45860245052534
SpAbs_D,360.69624575883444
SpMAD_A,1.3020929446616194
SpMAD_D,12.882008777101223
SpMax_A,2.5027071246301342
SpMax_D,180.3481228794171
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.45
TpiPC10,8.089127733533555
VAdjMat,5.954196310386875
VE1_DzZ,5.199122979152075
VE1_Dzi,5.201193499244796
VE1_Dzm,5.198879328054482
VE1_Dzp,5.210412758727807
VE1_Dzv,5.207839335192259
VE2_DzZ,0.18568296354114552
VE2_Dzi,0.18575691068731412
VE2_Dzm,0.1856742617162315
VE2_Dzp,0.18608616995456453
VE2_Dzv,0.1859942619711521
VE3_DzZ,2.6781093706888344
VE3_Dzi,2.678507535518602
VE3_Dzm,2.6780625057064196
VE3_Dzp,2.6802784941323083
VE3_Dzv,2.6797844719941053
VR1_DzZ,175.42814914460124
VR1_Dzi,175.201425462903
VR1_Dzm,175.40183811752445
VR1_Dzp,175.92685809980736
VR1_Dzv,175.38585939610795
VR2_DzZ,6.2652910408786155
VR2_Dzi,6.257193766532249
VR2_Dzm,6.264351361340159
VR2_Dzp,6.28310207499312
VR2_Dzv,6.263780692718141
VR3_DzZ,6.196848969673853
VR3_Dzi,6.195555731854135
VR3_Dzm,6.196698976639727
VR3_Dzp,6.199687746864067
VR3_Dzv,6.196607874690937
Xch-3dv,0.23570226039551584
Xch-4dv,0.2845177968644246
Xch-5dv,0.2936336135095228
Xch-6dv,0.41143470687949407
Xch-7dv,0.4075509170590829
Xpc-4dv,1.4839999257081402
Xpc-5dv,1.932501497053861
Xpc-6dv,2.331231629344863
Zagreb1,150.0
Zagreb2,178.0
fragCpx,205.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,1
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,31
nBondsS,40
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.538996
AATS1are,6.451018867924528
AATS2are,6.336966666666666
AATS3are,6.333298387096774
AATS4are,6.339833333333334
AATS5are,6.348660714285716
AATS6are,6.392505154639176
AATS7are,6.657060240963856
AATS8are,6.58631168831169
AATSC0dv,4.5936
AATSC0pe,0.19225955999999988
AATSC0se,0.12782863999999997
AATSC1dv,1.1362113207547166
AATSC1pe,-0.007621710943396212
AATSC1se,-0.00703741283018868
AATSC2dv,0.41844301075268814
AATSC2pe,0.009856353978494627
AATSC2se,0.006527650752688184
AATSC3dv,0.22059354838709683
AATSC3pe,0.02047132709677419
AATSC3se,0.011359156129032263
AATSC4dv,-0.6182666666666666
AATSC4pe,-0.001331476666666668
AATSC4se,-0.00041517333333333356
AATSC5dv,-1.198242857142857
AATSC5pe,-0.043184184999999986
AATSC5se,-0.02603060285714287
AATSC6dv,-0.20762061855670103
AATSC6pe,-0.025196735257731948
AATSC6se,-0.0176673682474227
AATSC7dv,0.6690506024096383
AATSC7pe,0.01619150024096388
AATSC7se,0.009900485783132467
AATSC8dv,0.7612051948051948
AATSC8pe,0.021483582857142868
AATSC8se,0.013924276363636315
AETA_eta,0.8678307207395541
ATSC0are,10.738847999999997
ATSC1are,-0.5252508800000002
ATSC2are,0.9913867199999997
ATSC3are,2.7866129599999976
ATSC4are,-0.20853919999999943
ATSC5are,-5.246519519999998
ATSC6are,-2.879173119999999
ATSC7are,1.4890003199999982
ATSC8are,1.8965260799999983
BCUTZ-1h,9.005360378687072
BCUTZ-1l,5.691966594620834
BCUTc-1h,0.4528892002421799
BCUTc-1l,-0.5200403183620372
BCUTd-1h,3.2654426241345353
BCUTd-1l,0.9728387580766027
BCUTi-1h,17.425861302245558
BCUTi-1l,10.952904257168623
BCUTm-1h,19.001215675322147
BCUTm-1l,11.703870109150701
BCUTp-1h,1.991763989108099
BCUTp-1l,0.5435701194431537
BCUTs-1h,8.003005713948973
BCUTs-1l,1.2024141007481182
BCUTv-1h,20.896910788991004
BCUTv-1l,13.303120532932157
BalabanJ,1.1711249647614244
Diameter,17
ETA_beta,33.0
GATS1are,0.6313337491890488
GATS2are,0.6242868921331927
GATS3are,0.7811289066363721
GATS4are,0.9633099534202052
GATS5are,1.3646718088383407
GATS6are,1.3784698167858918
GATS7are,1.2424895693193554
GATS8are,1.1286444234140296
HybRatio,0.42857142857142855
Lipinski,True
LogEE_Dt,297.25090089652764
MATS1are,-0.04614272388557952
MATS2are,0.04963322070516557
MATS3are,0.10463266246663659
MATS4are,-0.008091308614604947
MATS5are,-0.21810497869843337
MATS6are,-0.1382000988998171
MATS7are,0.08352740858035353
MATS8are,0.1146780773466987
MAXssCH2,1.0931403393126833
MAXsssCH,-0.12327667042081125
MINssCH2,-0.021217875253839003
MINsssCH,-0.2297727578968911
NsssssAs,0
RotRatio,0.22580645161290322
SM1_Dzpe,1.8171241765744268
SM1_Dzse,1.6530103868809842
SMR_VSA1,23.418757628062217
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.917906046161393
SMR_VSA5,38.02201416079144
SMR_VSA6,18.468426974431825
SMR_VSA7,52.72074093418068
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,288.7321164441166
SpAD_Dzi,289.75189176108114
SpAD_Dzm,288.5530993858472
SpAD_Dzp,408.9303724407338
SpAD_Dzv,349.03142626069575
SpAbs_Dt,594.5018017930555
SpDiam_A,4.8754184461019
SpDiam_D,280.42821599470886
SpMAD_Dt,21.232207206894834
SpMax_Dt,297.25090089652764
SsssssAs,0
VE1_Dzpe,5.1988978272663555
VE1_Dzse,5.199272664218776
VE2_Dzpe,0.18567492240236985
VE2_Dzse,0.18568830943638484
VE3_Dzpe,2.6780660640076985
VE3_Dzse,2.6781381607198824
VMcGowan,274.30000000000035
VR1_Dzpe,175.4156671193248
VR1_Dzse,175.44149641204348
VR2_Dzpe,6.2648452542616
VR2_Dzse,6.265767729001553
VR3_Dzpe,6.1967778153612905
VR3_Dzse,6.196925050734827
mZagreb1,8.61111111111111
mZagreb2,6.08333333333333
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,46
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.21477695999999993
AATSC1are,-0.009910393962264155
AATSC2are,0.010660072258064514
AATSC3are,0.022472685161290303
AATSC4are,-0.0017378266666666618
AATSC5are,-0.04684392428571427
AATSC6are,-0.029682197113402052
AATSC7are,0.017939762891566242
AATSC8are,0.024630208831168808
AETA_beta,1.1785714285714286
BCUTdv-1h,7.005354873531514
BCUTdv-1l,1.8567275522675184
BCUTpe-1h,3.990778268360305
BCUTpe-1l,2.240333861174794
BCUTse-1h,4.0123795221690735
BCUTse-1l,2.436102316294583
ETA_alpha,12.871428571428574
ETA_dBeta,-3.0
ETA_eta_B,0.3893364191205091
ETA_eta_F,24.393601644100695
ETA_eta_L,7.34784946984582
ETA_eta_R,48.69286182480821
ETA_psi_1,0.516332378223496
LabuteASA,161.2961382146223
LogEE_DzZ,144.4268575417862
LogEE_Dzi,144.9358497418114
LogEE_Dzm,144.3397059443556
LogEE_Dzp,203.35819371553248
LogEE_Dzv,174.20189684235547
PEOE_VSA1,15.160178952647087
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.374393568622029
PEOE_VSA4,4.39041504767482
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,54.35791408141803
PEOE_VSA8,25.080327646613057
PEOE_VSA9,6.606881964512918
SM1_Dzare,2.008966166906899
SpAD_Dzpe,287.3261713969732
SpAD_Dzse,289.0597096397443
SpAbs_DzZ,287.2039414976698
SpAbs_Dzi,288.29899469260124
SpAbs_Dzm,286.9634537017359
SpAbs_Dzp,414.9960431961732
SpAbs_Dzv,351.33274570597325
SpDiam_Dt,428.1302009553049
SpMAD_DzZ,10.311861301575593
SpMAD_Dzi,10.348281848610041
SpMAD_Dzm,10.305467835208828
SpMAD_Dzp,14.604656158597635
SpMAD_Dzv,12.465408080739135
SpMax_DzZ,144.4268575417862
SpMax_Dzi,144.9358497418114
SpMax_Dzm,144.3397059443556
SpMax_Dzp,203.35819371553248
SpMax_Dzv,174.20189684235547
VE1_Dzare,5.198516756330973
VE2_Dzare,0.18566131272610617
VE3_Dzare,2.6779927629129907
VR1_Dzare,175.41815477878987
VR2_Dzare,6.264934099242495
VR3_Dzare,6.196791996773172
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4596938775510205
AETA_dBeta,-0.10714285714285714
AETA_eta_B,0.013904872111446753
AETA_eta_F,0.871200058717882
AETA_eta_L,0.26242319535163644
AETA_eta_R,1.7390307794574362
BCUTare-1h,4.109616548335723
BCUTare-1l,2.190636516773694
ETA_beta_s,18.0
ETA_dPsi_A,0.197667621776504
ETA_dPsi_B,0.0
ETA_eta_BR,0.7333364191205091
ETA_eta_FL,6.177027673406767
ETA_eta_RL,13.524877143252587
LogEE_Dzpe,143.72798299050712
LogEE_Dzse,144.5888909051179
PEOE_VSA10,5.817862777835028
PEOE_VSA11,11.5667326743298
PEOE_VSA12,5.817220841045895
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,29.211449574165258
SlogP_VSA3,17.63618042992384
SlogP_VSA4,17.55234772825318
SlogP_VSA5,42.00120189318187
SlogP_VSA6,24.26546827384644
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,284.39637701390336
SpAbs_Dzpe,285.70171220691026
SpAbs_Dzse,287.5760023331966
SpDiam_DzZ,223.5409903921714
SpDiam_Dzi,225.032110905624
SpDiam_Dzm,223.47172063488415
SpDiam_Dzp,319.4282986095531
SpDiam_Dzv,272.0175363397453
SpMAD_Dzpe,10.26164897846333
SpMAD_Dzse,10.323561058562296
SpMax_Dzpe,143.72798299050712
SpMax_Dzse,144.5888909051179
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.02619058639716104
AETA_eta_FL,0.2206081311930988
AETA_eta_RL,0.48303132654473524
DetourIndex,4024
EState_VSA1,17.603746970043638
EState_VSA2,36.17647900474261
EState_VSA3,12.841643245852019
EState_VSA4,30.898190424448085
EState_VSA5,17.696185628620217
EState_VSA6,0.0
EState_VSA7,12.13273413692322
EState_VSA8,10.30076712495354
EState_VSA9,9.843390348640755
ETA_beta_ns,15.0
ETA_shape_p,0.09618941916389195
ETA_shape_x,0.0
ETA_shape_y,0.3884572697003329
GhoseFilter,True
LogEE_Dzare,142.26993729862693
SlogP_VSA10,14.598692873184667
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,282.60849063632605
SpDiam_Dzpe,222.47783594573107
SpDiam_Dzse,223.76207590893176
SpMAD_Dzare,10.157013464782263
SpMax_Dzare,142.26993729862693
TopoPSA(NO),71.45
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.72816365826467
VSA_EState9,43.77183634173534
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5357142857142857
EState_VSA10,13.575367279421462
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04030612244897951
FilterItLogS,-6.005985501295578
SpDiam_Dzare,220.14669132296945
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6305714285714287
ETA_epsilon_2,0.8903061224489793
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.5754761904761901
ETA_epsilon_5,0.8509523809523807
AETA_beta_ns_d,0.05357142857142857
ETA_dEpsilon_A,0.18698168498168516
ETA_dEpsilon_B,0.05509523809523853
ETA_dEpsilon_C,-0.13188644688644663
ETA_dEpsilon_D,0.03935374149659865
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"0.0,0.0,0.0,0.0,10.797652667209805,22.881637934335625,0.0,10.496687902369372,0.0,0.0,0.4999999999999999,0.2222222222222222,0.0,0.0,0.0,0.0,0.4999999999999999,0.0,0.0"
APolDescriptor,57.34944599999998
BCUTDescriptor,"11.997375511216596,19.000608764991846,-0.34213792774586127,0.25928541084278,3.8756282350450695,9.246079104771361"
BPolDescriptor,31.310553999999993
TPSADescriptor,71.45
ALOGPDescriptor,"2.2075000000000022,4.87305625000001,98.446"
XLogPDescriptor,3.5989999999999998
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,388.15984918000004
ChiPathDescriptor,"19.67299762850793,13.52487714325259,12.423301639004945,10.020303094061859,8.161340641856013,6.520104220194997,4.285065852697415,3.171882341940746,15.380701801389687,9.578042398056592,7.420139263563386,5.167497761477502,3.6322557861905436,2.489800518808725,1.3709757535812719,0.8561052652076436"
ChiChainDescriptor,"0.23570226039551587,0.30274943015462097,0.09622504486493763,0.7705025762562969,1.1814891906446667,0.23570226039551587,0.2845177968644246,0.08333333333333333,0.37741401600750557,0.4075509170590828"
AtomCountDescriptor,50
BondCountDescriptor,31
SmallRingDescriptor,"4,2,3,2,1,0,0,3,0,0,0"
ChiClusterDescriptor,"1.9361048087981205,0.0,0.42479246499677625,0.0,0.8350684009567221,0.0,0.09265544031834408,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,2,2,5,2,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"57.12259422739074,2.0400926509782407,19.207415368243304,7.8582672977601495,6.245801546011599"
FractionalPSADescriptor,0.18407364942803947
WienerNumbersDescriptor,"2435.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.137622549694491,6.333230043639081,8.55742894532248,1.4839999257081409,1.9325014970538612,2.1723667822503168"
FractionalCSP3Descriptor,0.42857142857142855
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,4,2,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.240374609781476,9.427685950413224,5.201600492459218"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2053.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.42857142857142855
AutocorrelationDescriptorMass,"34.047455987261095,34.156665864302354,46.95295933448307,51.341786371204726,44.642353185164644"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6098135106191717,-0.25776621429715996,-0.08770464502907328,-0.008485935159530868,0.1619255805830046"
EccentricConnectivityIndexDescriptor,803
AutocorrelationDescriptorPolarizability,"1613.4213661242434,1904.4512918049459,2469.9290236206575,2494.3725028057884,2033.3863986397896"
