DLiP-ID,C002VX
AATSC4d,0.006321277181574309
AATSC4i,0.09098805762105042
AATSC4m,2.510550279306804
AATSC4p,0.005275870487425091
AATSC4s,-0.04865456233499985
AATSC4v,3.5710726664432295
AATSC5Z,0.9192566890963154
AATSC5c,0.003969335754781763
AATSC5d,-0.023023055578854396
AATSC5i,0.1098457422281097
AATSC5m,4.328157980629821
AATSC5p,0.012645120058924455
AATSC5s,0.21014657726759983
AATSC5v,4.237574846110417
AATSC6Z,-1.453606520562671
AATSC6c,-0.0009983394621544248
AATSC6d,0.015088372914925657
AATSC6i,-0.15518131678610228
AATSC6m,-6.811426082121831
AATSC6p,-0.01863403248577066
AATSC6s,-0.30652193298392405
AATSC6v,-6.396755992198232
AATSC7Z,0.16772128704404968
AATSC7c,-0.003810894751554895
AATSC7d,0.02977243127740306
AATSC7i,0.01442558293856482
AATSC7m,0.8955968438948843
AATSC7p,0.01212516688390762
AATSC7s,-0.14022191192306757
AATSC7v,3.1711649125974124
AATSC8Z,1.0341535797058508
AATSC8c,0.006546020674508853
AATSC8d,-0.012020020351114161
AATSC8i,0.11592676347244586
AATSC8m,4.879305742018621
AATSC8p,0.019350222809715132
AATSC8s,0.09983594562112878
AATSC8v,5.27049803568416
ATS0are,372.1198
ATS1are,407.20399999999995
ATS2are,721.7239999999998
ATS3are,949.7440000000001
ATS4are,982.7209999999999
ATS5are,978.5519999999999
ATS6are,911.9490000000001
ATS7are,866.341
ATS8are,736.3418999999999
ATSC0dv,234.9508196721311
ATSC0pe,6.625032786885243
ATSC0se,4.3625471475409805
ATSC1dv,84.24912657887668
ATSC1pe,0.1384880139747487
ATSC1se,-0.08013135393711703
ATSC2dv,72.79924751410915
ATSC2pe,1.3315797366299509
ATSC2se,0.9662103563558142
ATSC3dv,61.27492609513571
ATSC3pe,0.9794363880677257
ATSC3se,0.6891022735823709
ATSC4dv,67.70518677774795
ATSC4pe,-0.20057941413598318
ATSC4se,-0.6804653286750896
ATSC5dv,39.68395592582638
ATSC5pe,2.4712500403117597
ATSC5se,1.3260657350174534
ATSC6dv,-99.71835528083851
ATSC6pe,-4.151052244020402
ATSC6se,-2.6306887137866317
ATSC7dv,6.230045686643381
ATSC7pe,-1.485481779091638
ATSC7se,-1.424382788497721
ATSC8dv,10.225477022305828
ATSC8pe,2.135815802203723
ATSC8se,1.318799602257445
AXp-0dv,0.5698017247744698
AXp-1dv,0.31688230813200174
AXp-2dv,0.17361516770096974
AXp-3dv,0.09574346879727516
AXp-4dv,0.05195585622663725
AXp-5dv,0.02845667997084751
AXp-6dv,0.013990426045535033
AXp-7dv,0.007058649526855314
BertzCT,1212.3393359944048
ECIndex,903
ETA_eta,32.624918848086295
GATS1dv,0.4557418579188047
GATS1pe,0.6775769079445894
GATS1se,0.7143676993811774
GATS2dv,0.7497477403980335
GATS2pe,0.7334767764360441
GATS2se,0.7254776050258206
GATS3dv,0.8622865712559662
GATS3pe,0.8358630713687477
GATS3se,0.7942388211782458
GATS4dv,0.9227880807288681
GATS4pe,1.0027027584613541
GATS4se,1.0254881981089021
GATS5dv,1.1174584156250946
GATS5pe,1.1818751748579257
GATS5se,1.3289686533041298
GATS6dv,1.3153437656513447
GATS6pe,1.611741829699473
GATS6se,1.7528729662473574
GATS7dv,1.109888576397089
GATS7pe,1.304001990927141
GATS7se,1.4100788957210637
GATS8dv,1.1622726979969515
GATS8pe,1.1782699307586286
GATS8se,1.3061374378631
LogEE_A,4.441775826418777
LogEE_D,211.4178686123201
MATS1dv,0.3365153824684946
MATS1pe,0.019617363239394475
MATS1se,-0.017237680454002816
MATS2dv,0.16154514075250903
MATS2pe,0.10479079109831428
MATS2se,0.11547169155451019
MATS3dv,0.1006882006097712
MATS3pe,0.05707697539497013
MATS3se,0.06098405483922255
MATS4dv,0.10784181949868936
MATS4pe,-0.011330277773185491
MATS4se,-0.05837247378676839
MATS5dv,0.06562482778726861
MATS5pe,0.14493018283856407
MATS5se,0.11810141533411572
MATS6dv,-0.17732710401859628
MATS6pe,-0.26178643964187037
MATS6se,-0.2519453267888716
MATS7dv,0.011311183931892848
MATS7pe,-0.0956473836437311
MATS7se,-0.13927731352638123
MATS8dv,0.022690840650650863
MATS8pe,0.1680814309473134
MATS8se,0.15760959287213716
MAXaaCH,1.9032671319045014
MAXaaaC,0.7516754756820596
MAXaasC,0.8729787269208265
MAXdsCH,1.9737154501206768
MAXdssC,1.0312798213562728
MAXsCH3,2.1630476954836624
MAXssNH,3.048714679687006
MDEC-12,1.9361887196989513
MDEC-13,1.7746428002925572
MDEC-22,16.98938353251288
MDEC-23,33.09334376541984
MDEC-33,14.707288167596158
MDEN-22,0.12499999999999997
MDEO-11,0.19999999999999996
MDEO-12,0.8344522897223012
MDEO-22,0.12499999999999997
MINaaCH,1.6368898443730444
MINaaaC,0.7323396688922484
MINaasC,0.5113697562358281
MINdsCH,1.9737154501206768
MINdssC,-0.47598033194759304
MINsCH3,2.1630476954836624
MINssNH,3.048714679687006
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720244
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,905.5248340334182
SpAbs_A,43.94591892005023
SpAbs_D,422.83573722464007
SpMAD_A,1.3316945127287951
SpMAD_D,12.81320415832243
SpMax_A,2.535344393610324
SpMax_D,211.4178686123201
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.42999999999999
TpiPC10,9.415925516471534
VAdjMat,6.20945336562895
VE1_DzZ,5.640482101694017
VE1_Dzi,5.642090573055234
VE1_Dzm,5.640494083092597
VE1_Dzp,5.652020624443965
VE1_Dzv,5.645997292070157
VE2_DzZ,0.17092370005133387
VE2_Dzi,0.17097244160773437
VE2_Dzm,0.1709240631240181
VE2_Dzp,0.17127335225587773
VE2_Dzv,0.171090827032429
VE3_DzZ,2.9238920093530405
VE3_Dzi,2.924177134283051
VE3_Dzm,2.923894133530662
VE3_Dzp,2.9259355823404225
VE3_Dzv,2.9248693186844457
VR1_DzZ,228.20710374395858
VR1_Dzi,228.1244735942942
VR1_Dzm,228.2059937174447
VR1_Dzp,227.1059820160139
VR1_Dzv,227.66867580325496
VR2_DzZ,6.915366780119957
VR2_Dzi,6.912862836190733
VR2_Dzm,6.9153331429528695
VR2_Dzp,6.881999455030725
VR2_Dzv,6.8990507819168165
VR3_DzZ,6.624176034881098
VR3_Dzi,6.623813885274667
VR3_Dzm,6.624171170750248
VR3_Dzp,6.61933925812657
VR3_Dzv,6.621813864240663
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.1017837100659193
Xch-6dv,0.2430522380949095
Xch-7dv,0.3140693643634447
Xpc-4dv,2.191865633882257
Xpc-5dv,3.1225544409127366
Xpc-6dv,4.101273945633729
Zagreb1,178.0
Zagreb2,212.0
fragCpx,313.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,37
nBondsS,46
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.100324590163934
AATS1are,6.264676923076922
AATS2are,6.168581196581195
AATS3are,6.011037974683545
AATS4are,6.028963190184048
AATS5are,6.232815286624203
AATS6are,6.2462260273972605
AATS7are,6.058328671328671
AATS8are,6.293520512820512
AATSC0dv,3.851652781510346
AATSC0pe,0.1086070948669712
AATSC0se,0.07151716635313082
AATSC1dv,1.296140408905795
AATSC1pe,0.002130584830380749
AATSC1se,-0.0012327900605710311
AATSC2dv,0.6222157907188817
AATSC2pe,0.01138102338999958
AATSC2se,0.008258208173981318
AATSC3dv,0.38781598794389693
AATSC3pe,0.006198964481441302
AATSC3se,0.004361406794825132
AATSC4dv,0.41536924403526354
AATSC4pe,-0.001230548552981492
AATSC4se,-0.004174633918252083
AATSC5dv,0.25276405048297057
AATSC5pe,0.01574044611663541
AATSC5se,0.008446278566990149
AATSC6dv,-0.6830024334304008
AATSC6pe,-0.028431864685071247
AATSC6se,-0.01801841584785364
AATSC7dv,0.043566753053450216
AATSC7pe,-0.010387984469172292
AATSC7se,-0.009960718800683364
AATSC8dv,0.08739723950688742
AATSC8pe,0.018254835916271136
AATSC8se,0.011271791472285856
AETA_eta,0.9886339044874635
ATSC0are,6.995577049180326
ATSC1are,0.038696586939006086
ATSC2are,1.499621069604957
ATSC3are,1.0572856758935785
ATSC4are,-0.6510796560064449
ATSC5are,2.570127922601473
ATSC6are,-4.3420860521364935
ATSC7are,-1.8744314431604325
ATSC8are,2.2455407417361126
BCUTZ-1h,8.029902122048663
BCUTZ-1l,5.667569890749567
BCUTc-1h,0.4646956399285929
BCUTc-1l,-0.5338310027914719
BCUTd-1h,3.2952022212962304
BCUTd-1l,0.9772017681566448
BCUTi-1h,14.548057222409152
BCUTi-1l,10.930969763656329
BCUTm-1h,16.015281898931644
BCUTm-1l,11.68084428022036
BCUTp-1h,2.0197785083272293
BCUTp-1l,0.7410834657301966
BCUTs-1h,7.009362047141011
BCUTs-1l,1.1855666017442759
BCUTv-1h,20.921008764536413
BCUTv-1l,14.700449586917378
BalabanJ,1.198726095576281
Diameter,16
ETA_beta,39.0
GATS1are,0.6918547309103213
GATS2are,0.7285225881448972
GATS3are,0.8291966223771577
GATS4are,1.0289875892416358
GATS5are,1.2237058647539905
GATS6are,1.6554902487133714
GATS7are,1.343869103870622
GATS8are,1.2236742776367107
HybRatio,0.37037037037037035
Lipinski,False
LogEE_Dt,451.8686489720134
MATS1are,0.005191174117115241
MATS2are,0.11176400667934286
MATS3are,0.05835009295204107
MATS4are,-0.03482994684709207
MATS5are,0.14274515558029274
MATS6are,-0.2593294632032826
MATS7are,-0.11429831134225105
MATS8are,0.16735603116342201
MAXssCH2,1.207446812915611
MAXsssCH,0.44924266713088956
MINssCH2,-0.2752299557972353
MINsssCH,0.15763965550304215
NsssssAs,0
RotRatio,0.13513513513513514
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,18.743088258997037
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,5.917906046161393
SMR_VSA5,51.49050776639464
SMR_VSA6,6.606881964512918
SMR_VSA7,65.24244380352562
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,340.3159018358706
SpAD_Dzi,340.79139998175265
SpAD_Dzm,340.3907950603723
SpAD_Dzp,474.12367175892757
SpAD_Dzv,415.12954642646594
SpAbs_Dt,905.5248340334183
SpDiam_A,5.007541160924074
SpDiam_D,311.15427657347124
SpMAD_Dt,27.440146485861156
SpMax_Dt,451.8686489720134
SsssssAs,0
VE1_Dzpe,5.640387855093337
VE1_Dzse,5.640500065052357
VE2_Dzpe,0.17092084409373748
VE2_Dzse,0.17092424439552595
VE3_Dzpe,2.9238753002515185
VE3_Dzse,2.923895194068356
VMcGowan,337.4300000000013
VR1_Dzpe,228.22364206145778
VR1_Dzse,228.20441474447125
VR2_Dzpe,6.9158679412562964
VR2_Dzse,6.915285295287007
VR3_Dzpe,6.624248502906788
VR3_Dzse,6.624164251657501
mZagreb1,8.972222222222221
mZagreb2,7.194444444444445
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,55
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11468159097016929
AATSC1are,0.0005953321067539397
AATSC2are,0.012817274099187667
AATSC3are,0.006691681492997332
AATSC4are,-0.00399435371783095
AATSC5are,0.01637024154523231
AATSC6are,-0.029740315425592422
AATSC7are,-0.013107912189933095
AATSC8are,0.019192655912274467
AETA_beta,1.1818181818181819
BCUTdv-1h,6.028994809443138
BCUTdv-1l,0.9939251350075033
BCUTpe-1h,3.5026072388776104
BCUTpe-1l,2.213848466602378
BCUTse-1h,3.7154762158246095
BCUTse-1l,2.4093536625040906
ETA_alpha,15.633333333333333
ETA_dBeta,-3.0
ETA_eta_B,0.3168567740490751
ETA_eta_F,30.382854383718204
ETA_eta_L,8.890420983991232
ETA_eta_R,63.0077732318045
ETA_psi_1,0.5797280593325096
LabuteASA,192.57851497783173
LogEE_DzZ,170.19691195689634
LogEE_Dzi,170.40980259299812
LogEE_Dzm,170.23424791422732
LogEE_Dzp,236.2103775909292
LogEE_Dzv,207.22619333918465
PEOE_VSA1,14.470802494859726
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,37.964481650927475
PEOE_VSA7,67.0128698718504
PEOE_VSA8,11.428065043612756
PEOE_VSA9,23.037243199800777
SM1_Dzare,1.5141926477431362
SpAD_Dzpe,338.5544603648665
SpAD_Dzse,340.5847290996453
SpAbs_DzZ,339.1635111971312
SpAbs_Dzi,339.7869138751336
SpAbs_Dzm,339.2416356552344
SpAbs_Dzp,477.7862958755786
SpAbs_Dzv,416.68701384708834
SpDiam_Dt,647.2088303950097
SpMAD_DzZ,10.312603085935473
SpMAD_Dzi,10.327012120659171
SpMAD_Dzm,10.314872577587039
SpMAD_Dzp,14.367383992694775
SpMAD_Dzv,12.579683225044421
SpMax_DzZ,170.19691195689634
SpMax_Dzi,170.40980259299812
SpMax_Dzm,170.23424791422732
SpMax_Dzp,236.2103775909292
SpMax_Dzv,207.22619333918465
VE1_Dzare,5.639971476897247
VE2_Dzare,0.17090822657264385
VE3_Dzare,2.923801476681892
VR1_Dzare,228.26858234790578
VR2_Dzare,6.917229768118357
VR3_Dzare,6.62444539689179
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47373737373737373
AETA_dBeta,-0.09090909090909091
AETA_eta_B,0.009601720425729548
AETA_eta_F,0.9206925570823699
AETA_eta_L,0.2694066964845828
AETA_eta_R,1.9093264615698333
BCUTare-1h,3.55639221419397
BCUTare-1l,2.1647260641827595
ETA_beta_s,21.0
ETA_dPsi_A,0.13427194066749037
ETA_dPsi_B,0.0
ETA_eta_BR,0.746856774049075
ETA_eta_FL,7.2069358043327885
ETA_eta_RL,16.09735678832402
LogEE_Dzpe,169.3183590352206
LogEE_Dzse,170.33098591912872
PEOE_VSA10,5.760247418874442
PEOE_VSA11,6.606881964512918
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,29.50918633191144
SlogP_VSA3,15.95222176079788
SlogP_VSA4,5.917906046161393
SlogP_VSA5,66.40346089550938
SlogP_VSA6,47.07851634346207
SlogP_VSA7,0.0
SlogP_VSA8,22.552049568984202
SlogP_VSA9,0.0
SpAD_Dzare,335.09981148346196
SpAbs_Dzpe,337.3455273148416
SpAbs_Dzse,339.4414288672484
SpDiam_DzZ,254.62352676251834
SpDiam_Dzi,255.67740122047292
SpDiam_Dzm,254.68588814294486
SpDiam_Dzp,368.7421123536192
SpDiam_Dzv,317.09376031267107
SpMAD_Dzpe,10.25922607166262
SpMAD_Dzse,10.320749366655917
SpMax_Dzpe,169.3183590352206
SpMax_Dzse,170.33098591912872
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.022632023456032577
AETA_eta_FL,0.21839199407069057
AETA_eta_RL,0.48779869055527336
DetourIndex,7282
EState_VSA1,5.969305287951849
EState_VSA2,18.555902523012385
EState_VSA3,17.9021791607844
EState_VSA4,59.17694285927426
EState_VSA5,6.4208216229260096
EState_VSA6,6.263162995639057
EState_VSA7,42.47422251760354
EState_VSA8,12.240525803696954
EState_VSA9,14.137992411800603
ETA_beta_ns,18.0
ETA_shape_p,0.07462686567164178
ETA_shape_x,0.0
ETA_shape_y,0.35181236673773986
GhoseFilter,True
LogEE_Dzare,167.5957903674202
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,333.75905957171744
SpDiam_Dzpe,253.23646769742868
SpDiam_Dzse,254.83694440811735
SpMAD_Dzare,10.15453974192309
SpMax_Dzare,167.5957903674202
TopoPSA(NO),81.42999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.470132994210376
VSA_EState9,67.1965336724563
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5454545454545454
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.026262626262626276
FilterItLogS,-6.799989986380209
SpDiam_Dzare,250.4272291820131
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5797814207650267
ETA_epsilon_2,0.8171717171717167
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5275555555555546
ETA_epsilon_5,0.8019607843137251
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.13472647571008245
ETA_dEpsilon_B,0.052225865209472144
ETA_dEpsilon_C,-0.0825006105006103
ETA_dEpsilon_D,0.015210932857991577
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,1.9361887196989513,1.7746428002925572,0.0,16.98938353251288,33.09334376541984,0.0,14.707288167596158,0.0,0.0,0.19999999999999996,0.8344522897223012,0.12499999999999997,0.0,0.0,0.0,0.12499999999999997,0.0,0.0"
APolDescriptor,71.59820399999998
BCUTDescriptor,"11.900000000000004,15.997945929338703,-0.3176990389426387,0.2948083422134814,4.866666618175074,11.321009790297566"
BPolDescriptor,38.33779599999999
TPSADescriptor,81.42999999999999
ALOGPDescriptor,"1.872600000000002,3.5066307600000077,119.02980000000001"
XLogPDescriptor,4.216
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,444.2049076
ChiPathDescriptor,"22.785881803630282,16.09735678832402,14.490096425296612,12.434732932528552,10.660782120739437,8.614251994637588,5.907847615289657,4.6677994163734615,18.8034569175575,11.724645400884064,9.027988720450429,6.797786284606536,5.039718053983818,3.4717149564433964,1.9166883682382996,1.1929117700385483"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.5057279794887938,0.7262232686213737,0.0,0.0,0.1017837100659193,0.2430522380949095,0.31406936436344457"
AtomCountDescriptor,61
BondCountDescriptor,37
SmallRingDescriptor,"5,3,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.9835632021927505,0.0,0.4787787116984093,0.0,0.9810008484398933,0.0,0.19510919124218798,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,4,2,7,1,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.7699999999999996
WeightedPathDescriptor,"68.39275855075962,2.072507834871504,17.401251393333474,11.155127227378486,6.246124165954967"
FractionalPSADescriptor,0.18331629976795868
WienerNumbersDescriptor,"3358.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.865933673680561,8.157761852750195,11.991885317892063,2.191865633882257,3.1225544409127353,3.75295656781514"
FractionalCSP3Descriptor,0.37037037037037035
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,1,7,2,0,0,3,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.68371073776479,11.372781065088757,5.713152152350724"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,3169.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.37037037037037035
AutocorrelationDescriptorMass,"36.81783674471674,39.65727959551717,56.81584800479862,57.14821187115949,57.81228932289067"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6673212267655512,-0.36318396396191766,0.011020288341069294,0.18719014845647547,-0.400378216053699"
EccentricConnectivityIndexDescriptor,903
AutocorrelationDescriptorPolarizability,"2333.9979108592165,2788.3784315550834,3986.424012975292,3982.1029625463366,3762.1574292072623"
