DLiP-ID,T001FO
AATSC3v,-4.835393967447395
AATSC4Z,-1.6954732510288066
AATSC4c,0.0008823224603813744
AATSC4d,-0.08018392542202067
AATSC4i,-0.19126618644983426
AATSC4m,-7.677880928445454
AATSC4p,-0.014445941229062547
AATSC4s,-0.2536086137616827
AATSC4v,-4.793781699761538
AATSC5Z,-2.0297339593114248
AATSC5c,-0.007452533307635225
AATSC5d,-0.05569129060074733
AATSC5i,-0.30319822828988036
AATSC5m,-9.276725983615979
AATSC5p,-0.05096601412174582
AATSC5s,-0.12094000193378353
AATSC5v,-8.447240968892531
AATSC6Z,1.3194444444444449
AATSC6c,0.00806937597587366
AATSC6d,0.027069160997732433
AATSC6i,0.061306116303270826
AATSC6m,5.821981262471656
AATSC6p,0.016696394488771124
AATSC6s,0.13983047113068667
AATSC6v,2.378761706894238
AATSC7Z,0.40740740740740755
AATSC7c,-0.002753132392218565
AATSC7d,0.0005668934240362885
AATSC7i,-0.12321015889544303
AATSC7m,2.0362518888888888
AATSC7p,-0.0016247084573554325
AATSC7s,-0.05255389764502051
AATSC7v,1.7663974846097346
AATSC8Z,-1.001984126984127
AATSC8c,-0.003854655076824888
AATSC8d,0.03571428571428572
AATSC8i,0.020336366120465247
AATSC8m,-4.435418852040816
AATSC8p,0.010840936938848215
AATSC8s,-0.11565947824031306
AATSC8v,0.7382067834858024
ATS0are,268.57829999999996
ATS1are,292.3289
ATS2are,461.8595
ATS3are,514.7986999999998
ATS4are,520.9480000000001
ATS5are,453.7600000000001
ATS6are,453.3850000000001
ATS7are,394.9380000000001
ATS8are,352.73900000000003
ATSC0dv,170.65608465608463
ATSC0pe,4.90722857142857
ATSC0se,3.383456404761904
ATSC1dv,40.402872260015144
ATSC1pe,0.16752653061224357
ATSC1se,-0.04073288605442209
ATSC2dv,-5.844545225497575
ATSC2pe,0.29497551020408025
ATSC2se,0.38334267290249313
ATSC3dv,-30.349962207105055
ATSC3pe,-0.012140816326531037
ATSC3se,-0.10610163775510233
ATSC4dv,-66.41874527588811
ATSC4pe,-1.9537836734693879
ATSC4se,-1.3762392806122454
ATSC5dv,-22.373645754598133
ATSC5pe,-1.629095918367347
ATSC5se,-1.2162781128117917
ATSC6dv,18.37792894935751
ATSC6pe,1.664093877551021
ATSC6se,1.5971375918367339
ATSC7dv,9.07936507936508
ATSC7pe,-0.3094571428571437
ATSC7se,-0.578767226190476
ATSC8dv,-22.906525573192237
ATSC8pe,-1.4075571428571427
ATSC8se,-1.0144444444444443
AXp-0dv,0.5627692553655178
AXp-1dv,0.2992195079044531
AXp-2dv,0.16248281024881778
AXp-3dv,0.08855359956916245
AXp-4dv,0.04900440519492179
AXp-5dv,0.026415979376454714
AXp-6dv,0.01405183579818383
AXp-7dv,0.0074796524060300835
BertzCT,1097.1768292634222
ECIndex,743
ETA_eta,17.812323391518863
GATS1dv,0.5264721688266055
GATS1pe,0.6817047672465045
GATS1se,0.7686184973796882
GATS2dv,0.9177597363183255
GATS2pe,0.8882858761390311
GATS2se,0.9200792407488008
GATS3dv,1.022624813689488
GATS3pe,0.9247048931091324
GATS3se,0.9542562587989037
GATS4dv,1.260237604753014
GATS4pe,1.373256082000616
GATS4se,1.4360587492722328
GATS5dv,1.0472837957864383
GATS5pe,1.2474694252629244
GATS5se,1.2771933752573048
GATS6dv,0.9724904921353424
GATS6pe,0.8777762332470981
GATS6se,0.7896364939171683
GATS7dv,0.9953184101196753
GATS7pe,1.0732025059242052
GATS7se,1.1290474756293583
GATS8dv,1.1059093445774169
GATS8pe,1.276162388721012
GATS8se,1.2952106179191833
LogEE_A,4.234908050477791
LogEE_D,170.46509294118374
MATS1dv,0.2209669084971375
MATS1pe,0.031862810741782044
MATS1se,-0.01123624949443849
MATS2dv,-0.0202590878563374
MATS2pe,0.0355582693555262
MATS2se,0.06702202158617697
MATS3dv,-0.09221480425052074
MATS3pe,-0.0012828499841827572
MATS3se,-0.01626019591791834
MATS4dv,-0.20180557565068008
MATS4pe,-0.20644504349592477
MATS4se,-0.21091022538541324
MATS5dv,-0.07755430705395641
MATS5pe,-0.19638183329598038
MATS5se,-0.21264895273582343
MATS6dv,0.06281908187098238
MATS6pe,0.1978145942137839
MATS6se,0.2753585339320063
MATS7dv,0.03546846902709743
MATS7pe,-0.04204099297634794
MATS7se,-0.11403865494388409
MATS8dv,-0.10066968438023191
MATS8pe,-0.21512506331767134
MATS8se,-0.22486866751483195
MAXaaCH,2.017006591500223
MAXaaaC,1.0981228415733841
MAXaasC,0.7885946665167445
MAXdsCH,1.583060437137818
MAXdssC,-0.38404924624170644
MAXsCH3,1.3560570408938362
MAXssNH,2.918915940394115
MDEC-12,1.3158376180345313
MDEC-13,1.221419954387772
MDEC-22,10.544471455672255
MDEC-23,19.28168753814513
MDEC-33,6.162955421210528
MDEN-22,1.6509636244473134
MDEO-12,0.5773502691896258
MDEO-22,0.16666666666666669
MINaaCH,1.6969899695216044
MINaaaC,0.9360858045363472
MINaasC,0.4714071258740484
MINdsCH,1.583060437137818
MINdssC,-0.38404924624170644
MINsCH3,1.3560570408938362
MINssNH,2.918915940394115
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714288
SM1_Dzi,1.108250818738055
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,579.5090903183474
SpAbs_A,36.03538880772001
SpAbs_D,340.93018588236754
SpMAD_A,1.334644029915556
SpMAD_D,12.627043921569166
SpMax_A,2.3888112944777693
SpMax_D,170.46509294118374
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,104.96
TpiPC10,8.923391884551764
VAdjMat,5.906890595608519
VE1_DzZ,5.123363304610401
VE1_Dzi,5.12003575491018
VE1_Dzm,5.123356666137239
VE1_Dzp,5.11468982634639
VE1_Dzv,5.123100851389132
VE2_DzZ,0.1897541964670519
VE2_Dzi,0.18963095388556223
VE2_Dzm,0.18975395059767552
VE2_Dzp,0.18943295653134776
VE2_Dzv,0.18974447597737523
VE3_DzZ,2.6270628918320544
VE3_Dzi,2.626413195418211
VE3_Dzm,2.6270615961055817
VE3_Dzp,2.6253685305647125
VE3_Dzv,2.627011663775755
VR1_DzZ,165.00640015439294
VR1_Dzi,165.31382285647854
VR1_Dzm,165.00651624686637
VR1_Dzp,165.41458016304608
VR1_Dzv,164.62828759888626
VR2_DzZ,6.111348153866405
VR2_Dzi,6.122734179869576
VR2_Dzm,6.111352453587643
VR2_Dzp,6.1264659319646695
VR2_Dzv,6.097343985143936
VR3_DzZ,6.0992360349731
VR3_Dzi,6.101097397187277
VR3_Dzm,6.099236738536311
VR3_Dzp,6.101706702640119
VR3_Dzv,6.096941903102945
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10248601056013436
Xch-6dv,0.2054973573727919
Xch-7dv,0.23577105701842885
Xpc-4dv,1.4103751687245918
Xpc-5dv,1.8578007128878855
Xpc-6dv,1.9918930089744935
Zagreb1,142.0
Zagreb2,166.0
fragCpx,198.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,30
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.394721428571428
AATS1are,6.496197777777777
AATS2are,6.50506338028169
AATS3are,6.355539506172837
AATS4are,6.431456790123458
AATS5are,6.390985915492959
AATS6are,6.29701388888889
AATS7are,6.2688571428571445
AATS8are,6.298910714285715
AATSC0dv,4.063240110859158
AATSC0pe,0.11683877551020405
AATSC0se,0.08055848582766438
AATSC1dv,0.8978416057781143
AATSC1pe,0.0037228117913831902
AATSC1se,-0.0009051752456538241
AATSC2dv,-0.0823175383872898
AATSC2pe,0.004154584650761694
AATSC2se,0.005399192576091453
AATSC3dv,-0.3746908914457414
AATSC3pe,-0.00014988662131519797
AATSC3se,-0.0013098967624086708
AATSC4dv,-0.8199845095788656
AATSC4pe,-0.024120786092214665
AATSC4se,-0.016990608402620313
AATSC5dv,-0.315121771191523
AATSC5pe,-0.022945012934751367
AATSC5se,-0.017130677645236504
AATSC6dv,0.25524901318552096
AATSC6pe,0.023112414965986403
AATSC6se,0.02218246655328797
AATSC7dv,0.14411690602166796
AATSC7pe,-0.004912018140589582
AATSC7se,-0.009186781368102795
AATSC8dv,-0.4090450995212899
AATSC8pe,-0.025134948979591835
AATSC8se,-0.018115079365079362
AETA_eta,0.6597156811673653
ATSC0are,5.327764285714283
ATSC1are,0.13886683673469402
ATSC2are,0.25994132653061275
ATSC3are,0.012554591836734769
ATSC4are,-1.9997882653061212
ATSC5are,-1.7558801020408152
ATSC6are,1.8337040816326529
ATSC7are,-0.5386607142857143
ATSC8are,-1.5413928571428563
BCUTZ-1h,16.00450479483054
BCUTZ-1l,5.686165234561409
BCUTc-1h,0.45426737134344275
BCUTc-1l,-0.5275319672525707
BCUTd-1h,3.195017916846822
BCUTd-1l,0.9776986008981517
BCUTi-1h,14.641946539304493
BCUTi-1l,10.311296064149914
BCUTm-1h,32.06224633348226
BCUTm-1l,11.697493493269889
BCUTp-1h,2.9365381787006726
BCUTp-1l,0.7409293517938622
BCUTs-1h,7.008273068453308
BCUTs-1l,0.6048554226397448
BCUTv-1h,24.44072108937995
BCUTv-1l,14.700610708480289
BalabanJ,1.1477926106702265
Diameter,16
ETA_beta,38.75
GATS1are,0.7117258899657575
GATS2are,0.9207166467102775
GATS3are,0.9312690713568684
GATS4are,1.3843461079655484
GATS5are,1.2610598399557447
GATS6are,0.8746190032061754
GATS7are,1.0980613238555796
GATS8are,1.2844192551954923
HybRatio,0.05
Lipinski,True
LogEE_Dt,289.7545451591737
MATS1are,0.02432709869814958
MATS2are,0.02886165761203461
MATS3are,0.0012218611805412567
MATS4are,-0.19462708803721585
MATS5are,-0.19495788141605183
MATS6are,0.20077102831930316
MATS7are,-0.06740297122754522
MATS8are,-0.21698494544079736
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.271343329253366
SM1_Dzse,1.237629484152691
SMR_VSA1,13.948551074925216
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,5.101407525739723
SMR_VSA5,0.0
SMR_VSA6,12.535588938387917
SMR_VSA7,71.98736959518754
SMR_VSA8,0.0
SMR_VSA9,11.323698910571437
SpAD_DzZ,231.35746558555041
SpAD_Dzi,237.21693957882957
SpAD_Dzm,231.42189635110313
SpAD_Dzp,350.90068612479405
SpAD_Dzv,318.2746387020927
SpAbs_Dt,579.5090903183475
SpDiam_A,4.701472630811911
SpDiam_D,267.4313243999085
SpMAD_Dt,21.463299641420274
SpMax_Dt,289.7545451591737
SsssssAs,0
VE1_Dzpe,5.123544604913752
VE1_Dzse,5.1240609409863405
VE2_Dzpe,0.1897609112931019
VE2_Dzse,0.18978003485134595
VE3_Dzpe,2.6270982781759096
VE3_Dzse,2.6271990502188443
VMcGowan,265.8200000000001
VR1_Dzpe,164.98148073252045
VR1_Dzse,164.92422953294889
VR2_Dzpe,6.1104252123155725
VR2_Dzse,6.108304797516626
VR3_Dzpe,6.099085002626985
VR3_Dzse,6.098737926487563
mZagreb1,7.138888888888889
mZagreb2,6.000000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,34
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12685153061224483
AATSC1are,0.003085929705215423
AATSC2are,0.0036611454440931375
AATSC3are,0.00015499496094734282
AATSC4are,-0.024688744016124954
AATSC5are,-0.024730705662546693
AATSC6are,0.025468112244897957
AATSC7are,-0.00855017006802721
AATSC8are,-0.027524872448979578
AETA_beta,1.4351851851851851
BCUTdv-1h,6.028603123306353
BCUTdv-1l,0.6531822920868074
BCUTpe-1h,3.502136379991823
BCUTpe-1l,2.2306742031270534
BCUTse-1h,3.715033990779536
BCUTse-1l,2.4314567629359938
ETA_alpha,13.033333333333335
ETA_dBeta,4.25
ETA_eta_B,0.18953557411124855
ETA_eta_F,27.20301246030672
ETA_eta_L,5.270869452967431
ETA_eta_R,45.01533585182558
ETA_psi_1,0.5750000000000004
LabuteASA,158.66681094123868
LogEE_DzZ,115.53054022985309
LogEE_Dzi,118.64951611603472
LogEE_Dzm,115.56212530313103
LogEE_Dzp,174.44806643902007
LogEE_Dzv,158.7674344540588
PEOE_VSA1,9.154013890853395
PEOE_VSA2,5.425791397110385
PEOE_VSA3,9.77851570501903
PEOE_VSA4,5.101407525739723
PEOE_VSA5,0.0
PEOE_VSA6,35.60225415178118
PEOE_VSA7,36.39820241076966
PEOE_VSA8,5.563451491696996
PEOE_VSA9,29.104470246595206
SM1_Dzare,1.3895559505374213
SpAD_Dzpe,237.5877938878277
SpAD_Dzse,239.16403312590677
SpAbs_DzZ,229.82108992417483
SpAbs_Dzi,236.19078141333142
SpAbs_Dzm,229.88800422410176
SpAbs_Dzp,353.33251407842096
SpAbs_Dzv,319.5322473518504
SpDiam_Dt,427.8720337263415
SpMAD_DzZ,8.568795021687052
SpMAD_Dzi,8.785812576993688
SpMAD_Dzm,8.571181346337154
SpMAD_Dzp,12.996321708325706
SpMAD_Dzv,11.787949581558989
SpMax_DzZ,115.53054022985309
SpMax_Dzi,118.64951611603472
SpMax_Dzm,115.56212530313103
SpMax_Dzp,174.44806643902007
SpMax_Dzv,158.7674344540588
VE1_Dzare,5.12320461100288
VE2_Dzare,0.18974831892603258
VE3_Dzare,2.627031916854122
VR1_Dzare,165.02971305674126
VR2_Dzare,6.112211594694121
VR3_Dzare,6.099377309830329
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4827160493827161
AETA_dBeta,0.1574074074074074
AETA_eta_B,0.007019836078194391
AETA_eta_F,1.00751898001136
AETA_eta_L,0.1952173871469419
AETA_eta_R,1.6672346611787252
BCUTare-1h,3.5559815222915176
BCUTare-1l,2.1719498096915433
ETA_beta_s,17.25
ETA_dPsi_A,0.13899999999999957
ETA_dPsi_B,0.0
ETA_eta_BR,0.5335355741112485
ETA_eta_FL,7.953808535294416
ETA_eta_RL,13.224677988261847
LogEE_Dzpe,118.8409837338862
LogEE_Dzse,119.62785469199608
PEOE_VSA10,11.520494837748885
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,0.0
SlogP_VSA1,5.425791397110385
SlogP_VSA2,24.277681929711907
SlogP_VSA3,4.736862953800049
SlogP_VSA4,0.0
SlogP_VSA5,16.118236094643258
SlogP_VSA6,70.18222914740917
SlogP_VSA7,0.0
SlogP_VSA8,21.540319544656796
SlogP_VSA9,0.0
SpAD_Dzare,234.57766584951082
SpAbs_Dzpe,236.4106241385191
SpAbs_Dzse,238.01807989983945
SpDiam_DzZ,180.90526854866832
SpDiam_Dzi,185.01892156493176
SpDiam_Dzm,180.9589340901462
SpDiam_Dzp,278.98674373262395
SpDiam_Dzv,254.4405776144789
SpMAD_Dzpe,8.799547921771396
SpMAD_Dzse,8.857927152811362
SpMax_Dzpe,118.8409837338862
SpMax_Dzse,119.62785469199608
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.01976057681893513
AETA_eta_FL,0.2945855013072006
AETA_eta_RL,0.4898028884541425
DetourIndex,3787
EState_VSA1,0.0
EState_VSA2,5.969305287951849
EState_VSA3,22.215504809285214
EState_VSA4,15.78007212578236
EState_VSA5,18.44658341921227
EState_VSA6,24.413701784920146
EState_VSA7,42.46456947923127
EState_VSA8,15.511177443797315
EState_VSA9,9.154013890853395
ETA_beta_ns,21.5
ETA_shape_p,0.06393861892583119
ETA_shape_x,0.0
ETA_shape_y,0.3069053708439897
GhoseFilter,True
LogEE_Dzare,117.3402979599605
SlogP_VSA10,5.131558479839333
SlogP_VSA11,0.0
SpAbs_Dzare,233.29103996938363
SpDiam_Dzpe,185.7208570831747
SpDiam_Dzse,187.15291214704382
SpMAD_Dzare,8.68806169813003
SpMax_Dzare,117.3402979599605
TopoPSA(NO),76.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.776527541572185
VSA_EState9,54.359604817171586
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7962962962962963
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01728395061728389
FilterItLogS,-5.865970119548082
SpDiam_Dzare,183.12657834072564
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6468253968253967
ETA_epsilon_2,0.8395061728395057
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5511494252873564
ETA_epsilon_5,0.8202380952380948
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.20282539682539658
ETA_dEpsilon_B,0.0956759715380403
ETA_dEpsilon_C,-0.10714942528735627
ETA_dEpsilon_D,0.019268077601410916
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8518518518518519
MDEDescriptor,"0.0,1.3158376180345313,1.221419954387772,0.0,10.544471455672255,19.28168753814513,0.0,6.162955421210528,0.0,0.0,0.0,0.5773502691896258,0.16666666666666669,0.0,0.0,0.0,1.6509636244473134,0.0,0.0"
APolDescriptor,53.80789499999998
BCUTDescriptor,"11.85000000000001,31.97207235864549,-0.31533437991694,0.29307195613553316,4.539572215541052,10.864320803001418"
BPolDescriptor,25.448104999999995
TPSADescriptor,104.96
ALOGPDescriptor,"4.597,21.132409000000003,106.69809999999998"
XLogPDescriptor,4.839
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,377.08341246
ChiPathDescriptor,"18.639617433688315,13.224677988261847,11.58440493986834,10.01587935803302,8.137577703048857,6.22774437772397,4.283520867683524,3.091486060240396,15.194769894868982,8.976585237133595,6.661795220201529,4.781894376734772,3.3813039584496023,2.113278350116377,1.1663023712492564,0.6731687165427068"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5221655269759087,0.7060144420537937,0.0,0.0,0.10248601056013436,0.2054973573727919,0.2357710570184289"
AtomCountDescriptor,42
BondCountDescriptor,30
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.4772838841927123,0.0,0.2845177968644246,0.0,0.7135573372859081,0.0,0.07917429038061238,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,14,2,0,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"55.780286818032565,2.065936548816021,20.808494152333672,8.337364563651967,9.325822958053243"
FractionalPSADescriptor,0.27834690291802183
WienerNumbersDescriptor,"2230.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6533093999743067,5.489250310012115,6.649785135284284,1.4103751687245913,1.8578007128878853,1.8189414509182302"
FractionalCSP3Descriptor,0.05
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,26
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,9.666864961332541,5.135802469135802"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1323.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.05
AutocorrelationDescriptorMass,"36.531101048902286,36.02473832876705,52.524391816665286,47.688203017481825,40.38122126759197"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5496630978357072,-0.3318837084629947,0.031238439942202365,0.09861802800588071,-0.04254930347791394"
EccentricConnectivityIndexDescriptor,743
AutocorrelationDescriptorPolarizability,"1833.6716279573911,2141.9518112756723,2924.984368973217,2556.308134105694,2155.6426667015908"
