DLiP-ID,T000RL
AATSC4m,-5.665819916923074
AATSC4p,-0.007989817276028608
AATSC4s,-0.17003108003108
AATSC4v,-5.506292930685651
AATSC5Z,-0.699051284954149
AATSC5c,0.0007407819766654669
AATSC5d,-0.05986414581682327
AATSC5i,-0.10265248099428152
AATSC5m,-3.3743606765787377
AATSC5p,-0.022299187487788683
AATSC5s,-0.06813030680403036
AATSC5v,-5.139592650163698
AATSC6Z,-0.45795041322314034
AATSC6c,-0.0005164134228546623
AATSC6d,-0.023206611570247938
AATSC6i,0.029265760377680573
AATSC6m,-2.19493393677135
AATSC6p,-0.010460631332462927
AATSC6s,0.008961432506887053
AATSC6v,-2.5241632182493015
AATSC7Z,0.31482498784637836
AATSC7c,-0.003194086294018318
AATSC7d,-0.03734564900340303
AATSC7i,-0.10056488135298403
AATSC7m,1.5384964977491473
AATSC7p,0.0027668013092057514
AATSC7s,0.032524712364284565
AATSC7v,2.1324429433075394
AATSC8Z,-0.6160955621918187
AATSC8c,0.004597613824653504
AATSC8d,-0.013892631432738382
AATSC8i,0.07818032958640546
AATSC8m,-2.9943486991568857
AATSC8p,-0.00957837452082805
AATSC8s,0.05207313779506292
AATSC8v,-4.550673331085632
ATS0are,348.37449999999984
ATS1are,378.749
ATS2are,656.5818000000002
ATS3are,787.6028999999999
ATS4are,912.4226
ATS5are,893.2379999999999
ATS6are,918.6969000000001
ATS7are,833.8900000000001
ATS8are,747.5318
ATSC0dv,243.92727272727262
ATSC0pe,7.294898181818182
ATSC0se,4.819939927272727
ATSC1dv,101.3676033057851
ATSC1pe,0.5759364628099276
ATSC1se,0.12641178578511675
ATSC2dv,48.44396694214875
ATSC2pe,0.10993791735538484
ATSC2se,-0.20575971966943327
ATSC3dv,-43.03471074380166
ATSC3pe,-0.6371940495867688
ATSC3se,-0.8873636165289304
ATSC4dv,-114.66545454545458
ATSC4pe,-1.6187370909090737
ATSC4se,-0.5631913745454699
ATSC5dv,-71.57057851239671
ATSC5pe,-0.7136879008264496
ATSC5se,-0.09289340694214064
ATSC6dv,-33.365289256198345
ATSC6pe,-0.7589895867768638
ATSC6se,-0.2804335471074331
ATSC7dv,-13.311074380165286
ATSC7pe,-0.570280958677691
ATSC7se,-0.7225931292561963
ATSC8dv,-42.279008264462796
ATSC8pe,0.5921002975206671
ATSC8se,0.8606558664462731
AXp-0dv,0.5781377598578719
AXp-1dv,0.30027758238303315
AXp-2dv,0.15926438353479302
AXp-3dv,0.08659813657040541
AXp-4dv,0.04724256943273427
AXp-5dv,0.02629085765406911
AXp-6dv,0.013922098754921595
AXp-7dv,0.007932614194414744
BertzCT,1051.0528004839716
ECIndex,738
ETA_eta,27.0404082063329
GATS1dv,0.44084649312195445
GATS1pe,0.6993513034136125
GATS1se,0.7820219227893902
GATS2dv,0.8887653898768814
GATS2pe,0.9639891833862116
GATS2se,1.017748149394913
GATS3dv,1.0263059033989272
GATS3pe,0.9233618115175884
GATS3se,0.9688079250900961
GATS4dv,1.1943546167606995
GATS4pe,1.1591564078445318
GATS4se,1.1477086778235004
GATS5dv,1.0090869826255304
GATS5pe,0.890675016936895
GATS5se,0.8197788978112119
GATS6dv,1.0072674418604655
GATS6pe,1.0014555128690183
GATS6se,0.9658648510655145
GATS7dv,1.0246846390613495
GATS7pe,1.0799279865916982
GATS7se,1.1255154859329026
GATS8dv,1.1180491874746326
GATS8pe,1.0938619794028488
GATS8se,1.0954966409690745
LogEE_A,4.334379755278723
LogEE_D,181.96821486496646
MATS1dv,0.39407012727983065
MATS1pe,0.07486693195105201
MATS1se,0.02487027783536859
MATS2dv,0.10708825867854599
MATS2pe,0.008126261405830774
MATS2se,-0.023018724325052444
MATS3dv,-0.07762671437090048
MATS3pe,-0.03843307676547995
MATS3se,-0.08100515715216654
MATS4dv,-0.18080019265171335
MATS4pe,-0.08534611084263378
MATS4se,-0.04494082299806565
MATS5dv,-0.11053097507780535
MATS5pe,-0.03685521366197357
MATS5se,-0.007260275477351564
MATS6dv,-0.0501540449214868
MATS6pe,-0.038149426473396066
MATS6se,-0.021333384957263175
MATS7dv,-0.022068688835104707
MATS7pe,-0.03161501684174645
MATS7se,-0.060628382713515325
MATS8dv,-0.08010878770112696
MATS8pe,0.03751386168173922
MATS8se,0.08252844001159881
MAXaaCH,1.873601704315539
MAXaaaC,0.8052547334843166
MAXaasC,0.8708062564506469
MAXdssC,0.011031037414966915
MAXsCH3,1.8693960477484244
MAXssNH,3.0454905990173846
MAXsssN,2.1191355400184766
MDEC-11,0.2767354389099097
MDEC-12,4.01376554534955
MDEC-13,4.5046665562546
MDEC-22,7.989000588395961
MDEC-23,19.03252149092339
MDEC-33,8.578511148724619
MDEN-22,1.3103706971044486
MDEN-23,1.189207115002721
MDEO-12,0.4315271869985911
MDEO-22,0.32590402225400233
MINaaCH,1.4732508531485595
MINaaaC,0.46684714716998443
MINaasC,0.7154457910982984
MINdssC,0.011031037414966915
MINsCH3,1.612413615640597
MINssNH,3.0454905990173846
MINsssN,2.1191355400184766
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7142857142857144
SM1_Dzi,1.8187846708014441
SM1_Dzm,1.7095632088057127
SM1_Dzp,-6.920086148265698
SM1_Dzv,-3.1926010534492466
SddssSe,0
SpAD_Dt,675.1492422333972
SpAbs_A,39.91541364703146
SpAbs_D,363.93642972993314
SpMAD_A,1.3305137882343818
SpMAD_D,12.131214324331099
SpMax_A,2.47195725573473
SpMax_D,181.96821486496646
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,102.61000000000001
TpiPC10,8.474262040595034
VAdjMat,6.044394119358453
VE1_DzZ,5.419839106007216
VE1_Dzi,5.415055171314232
VE1_Dzm,5.419824899025606
VE1_Dzp,5.391070832066576
VE1_Dzv,5.408723365419206
VE2_DzZ,0.18066130353357387
VE2_Dzi,0.18050183904380773
VE2_Dzm,0.1806608299675202
VE2_Dzp,0.17970236106888585
VE2_Dzv,0.18029077884730688
VE3_DzZ,2.788678418440528
VE3_Dzi,2.787795357677513
VE3_Dzm,2.78867579714496
VE3_Dzp,2.7833563239989383
VE3_Dzv,2.7866253768624376
VR1_DzZ,190.1081418990809
VR1_Dzi,190.73478503525104
VR1_Dzm,190.1103921079615
VR1_Dzp,193.53460923945363
VR1_Dzv,191.56046250108068
VR2_DzZ,6.336938063302696
VR2_Dzi,6.357826167841702
VR2_Dzm,6.3370130702653835
VR2_Dzp,6.451153641315121
VR2_Dzv,6.385348750036022
VR3_DzZ,6.346205366803886
VR3_Dzi,6.349496191747047
VR3_Dzm,6.346217203201534
VR3_Dzp,6.364068644263185
VR3_Dzv,6.3538157785323826
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.14747860748843478
Xch-7dv,0.1635852913027518
Xpc-4dv,1.7841005365093152
Xpc-5dv,2.4230096805070476
Xpc-6dv,3.044520871596934
Zagreb1,158.0
Zagreb2,188.0
fragCpx,219.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,1
nBondsM,17
nBondsO,33
nBondsS,41
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,2
AATS0are,6.334081818181815
AATS1are,6.530155172413793
AATS2are,6.437076470588237
AATS3are,6.300823199999999
AATS4are,6.380577622377622
AATS5are,6.118068493150685
AATS6are,6.124646000000001
AATS7are,6.13154411764706
AATS8are,6.281779831932773
AATSC0dv,4.4350413223140475
AATSC0pe,0.13263451239669422
AATSC0se,0.08763527140495866
AATSC1dv,1.747717298375605
AATSC1pe,0.00992993901396427
AATSC1se,0.0021795135480192542
AATSC2dv,0.47494085237400735
AATSC2pe,0.0010778227191704395
AATSC2se,-0.002017252153621895
AATSC3dv,-0.3442776859504133
AATSC3pe,-0.005097552396694151
AATSC3se,-0.007098908932231443
AATSC4dv,-0.8018563254926894
AATSC4pe,-0.01131983979656695
AATSC4se,-0.003938401220597691
AATSC5dv,-0.4902094418657309
AATSC5pe,-0.004888273293331847
AATSC5se,-0.0006362562119324701
AATSC6dv,-0.22243526170798897
AATSC6pe,-0.005059930578512425
AATSC6se,-0.0018695569807162208
AATSC7dv,-0.09787554691298005
AATSC7pe,-0.004193242343218316
AATSC7se,-0.00531318477394262
AATSC8dv,-0.3552857837349815
AATSC8pe,0.004975632752274513
AATSC8se,0.007232402239044312
AETA_eta,0.9013469402110966
ATSC0are,7.866818181818179
ATSC1are,0.48202809917356343
ATSC2are,-0.013190082644615457
ATSC3are,-0.9697776859504057
ATSC4are,-1.237763636363621
ATSC5are,-0.6548900826446322
ATSC6are,-0.7677132231405001
ATSC7are,-0.9130958677685989
ATSC8are,1.0614206611570296
BCUTZ-1h,8.033785068733527
BCUTZ-1l,5.69348223900022
BCUTc-1h,0.46808403811577826
BCUTc-1l,-0.5303017613435054
BCUTd-1h,3.2836935336884574
BCUTd-1l,0.9778926747134125
BCUTi-1h,14.566079346280498
BCUTi-1l,10.95408032635038
BCUTm-1h,16.01649526806364
BCUTm-1l,11.705203631131079
BCUTp-1h,1.9864195642672375
BCUTp-1l,0.7146193048914208
BCUTs-1h,7.008272009663983
BCUTs-1l,1.227628556137999
BCUTv-1h,20.8911303114246
BCUTv-1l,14.681696465097241
BalabanJ,1.3032652991488969
Diameter,14
ETA_beta,37.25
GATS1are,0.7308558825111625
GATS2are,0.9870423052216205
GATS3are,0.9433352886115445
GATS4are,1.148841953678147
GATS5are,0.8767488726946336
GATS6are,0.9944823712948516
GATS7are,1.0944480132146461
GATS8are,1.079375450648278
HybRatio,0.42857142857142855
Lipinski,True
LogEE_Dt,337.57462111669855
MATS1are,0.05810425520469214
MATS2are,-0.0009040884511188779
MATS3are,-0.05424075807476704
MATS4are,-0.06051530950126821
MATS5are,-0.03136022244542771
MATS6are,-0.03578255426513378
MATS7are,-0.04693977955196661
MATS8are,0.06235971941211946
MAXssCH2,0.8991978475401995
MAXsssCH,-0.13839414315108844
MINssCH2,0.37323186990845736
MINsssCH,-0.13839414315108844
NsssssAs,0
RotRatio,0.18181818181818182
SM1_Dzpe,1.8408047735618118
SM1_Dzse,1.695294166436178
SMR_VSA1,18.791358028645266
SMR_VSA2,0.0
SMR_VSA3,20.441408903026193
SMR_VSA4,5.917906046161393
SMR_VSA5,26.31013685145522
SMR_VSA6,32.20901762523069
SMR_VSA7,35.78380076669483
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,294.7904764981707
SpAD_Dzi,286.39837508408107
SpAD_Dzm,294.8614214073746
SpAD_Dzp,423.8775662704925
SpAD_Dzv,375.45084744977567
SpAbs_Dt,675.1492422333968
SpDiam_A,4.8790671162290415
SpDiam_D,277.1587819569388
SpMAD_Dt,22.50497474111324
SpMax_Dt,337.57462111669855
SsssssAs,0
VE1_Dzpe,5.419663020302244
VE1_Dzse,5.419854655012865
VE2_Dzpe,0.1806554340100748
VE2_Dzse,0.18066182183376217
VE3_Dzpe,2.7886459288108503
VE3_Dzse,2.788681287341807
VMcGowan,302.2900000000008
VR1_Dzpe,190.1237709365797
VR1_Dzse,190.10722960380127
VR2_Dzpe,6.337459031219323
VR2_Dzse,6.336907653460043
VR3_Dzpe,6.34628757472479
VR3_Dzse,6.346200567969605
mZagreb1,9.11111111111111
mZagreb2,6.75
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,50
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.1430330578512396
AATSC1are,0.00831082929609592
AATSC2are,-0.0001293145357315241
AATSC3are,-0.007758221487603246
AATSC4are,-0.008655689764780566
AATSC5are,-0.004485548511264604
AATSC6are,-0.00511808815427
AATSC7are,-0.006713940204180874
AATSC8are,0.008919501354260752
AETA_beta,1.2416666666666667
BCUTdv-1h,6.03372499985647
BCUTdv-1l,0.995391370505851
BCUTpe-1h,3.5165194790626493
BCUTpe-1l,2.242029633017042
BCUTse-1h,3.7245641387351536
BCUTse-1l,2.438054046871159
ETA_alpha,13.833333333333334
ETA_dBeta,-4.25
ETA_eta_B,0.3133268141989394
ETA_eta_F,28.56300377373998
ETA_eta_L,7.113033664217527
ETA_eta_R,55.60341198007288
ETA_psi_1,0.5306905370843992
LabuteASA,173.91668977328766
LogEE_DzZ,147.45238110622822
LogEE_Dzi,143.24880893056644
LogEE_Dzm,147.48769614398086
LogEE_Dzp,211.15341519835385
LogEE_Dzv,187.4005227255996
PEOE_VSA1,24.213519179430254
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,5.156663257125445
PEOE_VSA7,37.964481650927475
PEOE_VSA8,25.197720709434723
PEOE_VSA9,25.83142912356492
SM1_Dzare,2.0711959050721265
SpAD_Dzpe,292.081158582566
SpAD_Dzse,295.1827920880553
SpAbs_DzZ,293.279104078656
SpAbs_Dzi,284.90031306332304
SpAbs_Dzm,293.3534469016839
SpAbs_Dzp,429.2269165449734
SpAbs_Dzv,377.9936465046484
SpDiam_Dt,495.2163040639135
SpMAD_DzZ,9.826349216605688
SpMAD_Dzi,9.546612502802702
SpMAD_Dzm,9.828714046912488
SpMAD_Dzp,14.129252209016416
SpMAD_Dzv,12.515028248325855
SpMax_DzZ,147.45238110622822
SpMax_Dzi,143.24880893056644
SpMax_Dzm,147.48769614398086
SpMax_Dzp,211.15341519835385
SpMax_Dzv,187.4005227255996
VE1_Dzare,5.419888891004598
VE2_Dzare,0.1806629630334866
VE3_Dzare,2.788687604094891
VR1_Dzare,190.07588758493702
VR2_Dzare,6.335862919497901
VR3_Dzare,6.34603568942809
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46111111111111114
AETA_dBeta,-0.14166666666666666
AETA_eta_B,0.010444227139964646
AETA_eta_F,0.9521001257913326
AETA_eta_L,0.23710112214058424
AETA_eta_R,1.8534470660024291
BCUTare-1h,3.5706657749454083
BCUTare-1l,2.192295220734902
ETA_beta_s,20.75
ETA_dPsi_A,0.1833094629156008
ETA_dPsi_B,0.0
ETA_eta_BR,0.6573268141989393
ETA_eta_FL,7.4878530839566295
ETA_eta_RL,14.600886748174156
LogEE_Dzpe,146.1019394504017
LogEE_Dzse,147.6479058495755
PEOE_VSA10,29.03043073363218
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.713496644793708
SlogP_VSA1,19.690424242456906
SlogP_VSA2,48.34090792275158
SlogP_VSA3,11.339293589984397
SlogP_VSA4,12.841643245852017
SlogP_VSA5,24.099022732397476
SlogP_VSA6,29.04951621712272
SlogP_VSA7,0.0
SlogP_VSA8,11.099720859258504
SlogP_VSA9,0.0
SpAD_Dzare,287.9929674707239
SpAbs_Dzpe,290.4928917561831
SpAbs_Dzse,293.68387524035245
SpDiam_DzZ,230.63125774322327
SpDiam_Dzi,222.98025023101832
SpDiam_Dzm,230.6829747291548
SpDiam_Dzp,323.98263103825184
SpDiam_Dzv,290.77662232459863
SpMAD_Dzpe,9.736038619418867
SpMAD_Dzse,9.839426402935176
SpMax_Dzpe,146.1019394504017
SpMax_Dzse,147.6479058495755
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6916666666666667
AETA_eta_BR,0.02191089380663131
AETA_eta_FL,0.24959510279855432
AETA_eta_RL,0.48669622493913856
DetourIndex,4908
EState_VSA1,0.0
EState_VSA2,11.8250857755129
EState_VSA3,24.552521289902764
EState_VSA4,47.59737796389378
EState_VSA5,6.3273200747645415
EState_VSA6,14.219595082555067
EState_VSA7,25.122838405075456
EState_VSA8,25.341318633876668
EState_VSA9,13.996820844573445
ETA_beta_ns,16.5
ETA_shape_p,0.1325301204819277
ETA_shape_x,0.0
ETA_shape_y,0.3542168674698795
GhoseFilter,True
LogEE_Dzare,144.05464615314983
SlogP_VSA10,5.817862777835028
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,286.24982662018533
SpDiam_Dzpe,228.4767952191943
SpDiam_Dzse,230.94098624479454
SpMAD_Dzare,9.599765582357463
SpMax_Dzare,144.05464615314983
TopoPSA(NO),102.61000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.253552708441674
VSA_EState9,61.91311395822499
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.55
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03888888888888887
FilterItLogS,-5.535132513605258
SpDiam_Dzare,225.33578257871756
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6103030303030301
ETA_epsilon_2,0.8688888888888886
ETA_epsilon_3,0.44285714285714245
ETA_epsilon_4,0.5708994708994704
ETA_epsilon_5,0.850537634408602
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.16744588744588768
ETA_dEpsilon_B,0.039403559403559774
ETA_dEpsilon_C,-0.1280423280423279
ETA_dEpsilon_D,0.018351254480286627
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.2767354389099097,4.01376554534955,4.5046665562546,0.0,7.989000588395961,19.03252149092339,0.0,8.578511148724619,0.0,0.0,0.0,0.4315271869985911,0.32590402225400233,0.0,0.0,0.0,1.3103706971044486,1.189207115002721,0.0"
APolDescriptor,62.33782499999998
BCUTDescriptor,"11.850000000000026,15.997945967396628,-0.34949834957842374,0.2112759653710614,4.858094727326171,10.408843417611045"
BPolDescriptor,39.316174999999994
TPSADescriptor,102.61000000000001
ALOGPDescriptor,"1.3558999999999992,1.8384648099999978,110.1014"
XLogPDescriptor,3.0189999999999997
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,411.1906544800001
ChiPathDescriptor,"21.087211190881018,14.600886748174158,12.74395555766306,11.3095038573025,9.363906492991266,7.537454511161388,5.131687038197793,3.753244818293585,17.344132795736154,9.909160218640094,7.326161642600479,5.455682603935539,3.873890693484212,2.6553766230609814,1.4618203692667673,0.928115860746525"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.439238078985758,0.649594449545471,0.0,0.0,0.02282177322938192,0.14747860748843478,0.16358529130275176"
AtomCountDescriptor,55
BondCountDescriptor,33
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.756055873955362,0.0,0.448709742125114,0.0,0.8140424960638502,0.0,0.13038078009911222,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,6,2,4,2,1,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"61.58650952026895,2.0528836506756316,27.07297351226881,11.237781683456355,15.835191828812457"
FractionalPSADescriptor,0.2495436092285771
WienerNumbersDescriptor,"2652.0,49.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.66538299767264,7.4937127867519475,10.109698628332666,1.7841005365093159,2.4230096805070485,2.7495247191342975"
FractionalCSP3Descriptor,0.42857142857142855
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,5,0,0,4,1,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.168044077134986,10.744801512287335,5.333333333333333"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2494.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.42857142857142855
AutocorrelationDescriptorMass,"34.89777764854618,37.20783279166646,51.813346968418564,55.671902980621766,51.80986487765919"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.8064310621613047,-0.45836294266517635,0.20627412804343345,-0.4155931069007277,0.3688435934157058"
EccentricConnectivityIndexDescriptor,738
AutocorrelationDescriptorPolarizability,"1925.1976705413317,2266.407308254889,3167.5410147282246,3243.992053954272,2884.0355992420723"
