DLiP-ID,T003RB
AATSC4d,0.008751958911608739
AATSC4i,-0.1496559261190259
AATSC4m,-9.829652226512444
AATSC4p,-0.0239607735229494
AATSC4s,-0.6719362727668126
AATSC4v,-6.925785900432411
AATSC5Z,0.3773592867284227
AATSC5c,0.0014373157960060959
AATSC5d,0.03125527457579999
AATSC5i,0.07542155463286443
AATSC5m,1.763317373492092
AATSC5p,0.01767745299946612
AATSC5s,0.0866859514742636
AATSC5v,2.77881394547425
AATSC6Z,1.205293936595876
AATSC6c,-0.0012541964828146378
AATSC6d,-0.02000615574022776
AATSC6i,-0.20315907195631658
AATSC6m,5.352954075253926
AATSC6p,-0.02722589017602001
AATSC6s,-0.010185470173158658
AATSC6v,-0.35007050752846003
AATSC7Z,0.668500006691022
AATSC7c,0.0037962562930586924
AATSC7d,0.028145114884847507
AATSC7i,0.08583847426853845
AATSC7m,3.107570975237867
AATSC7p,0.005449312648030175
AATSC7s,0.4039449235363042
AATSC7v,1.3882649109652003
AATSC8Z,-0.4537060354234871
AATSC8c,-0.003114724423531436
AATSC8d,-0.008925823330255446
AATSC8i,0.0009801808063331018
AATSC8m,-2.0422474382887046
AATSC8p,0.002760243447545215
AATSC8s,-0.35109686881314617
AATSC8v,-0.6436007816129619
ATS0are,370.46340000000004
ATS1are,373.98280000000005
ATS2are,624.6950000000002
ATS3are,792.0590000000001
ATS4are,834.756
ATS5are,776.974
ATS6are,696.6188
ATS7are,721.9629
ATS8are,614.3699999999999
ATSC0dv,252.99805068226118
ATSC0pe,8.942192982456136
ATSC0se,6.537408561403506
ATSC1dv,26.68034608939502
ATSC1pe,-0.6795419821483524
ATSC1se,-0.1450144309018162
ATSC2dv,42.506241236619786
ATSC2pe,3.5838786088027086
ATSC2se,2.9213431674361336
ATSC3dv,-103.40699702472553
ATSC3pe,-1.4536739612188359
ATSC3se,-1.076911346260387
ATSC4dv,-123.02670907287714
ATSC4pe,-5.237299661434284
ATSC4se,-3.617829606032624
ATSC5dv,30.027632433911293
ATSC5pe,-0.2378566635887973
ATSC5se,-0.18941046691289554
ATSC6dv,40.935672514619895
ATSC6pe,0.6055280701754366
ATSC6se,0.07976873684210689
ATSC7dv,49.70958585547689
ATSC7pe,2.8254088950446286
ATSC7se,1.912815516466605
ATSC8dv,-25.037550015389353
ATSC8pe,-1.7910193905817173
ATSC8se,-1.4414178522622332
AXp-0dv,0.5673750917065811
AXp-1dv,0.3369654125749723
AXp-2dv,0.18755663540035353
AXp-3dv,0.10604858671965575
AXp-4dv,0.057906816166847175
AXp-5dv,0.03126266939341157
AXp-6dv,0.01819555220351658
AXp-7dv,0.009700155442800491
BertzCT,1162.030895865565
ECIndex,1074
ETA_eta,27.31442857258353
GATS1dv,0.5980995001928877
GATS1pe,0.7033860491988437
GATS1se,0.6727239289247695
GATS2dv,0.7630464144700368
GATS2pe,0.5528577648057391
GATS2se,0.5381525696995055
GATS3dv,1.1030192827277305
GATS3pe,0.9239891048089909
GATS3se,0.9210853283152248
GATS4dv,1.1996592446589944
GATS4pe,1.2663454440905086
GATS4se,1.260880656697146
GATS5dv,0.9211823847723883
GATS5pe,0.963957089663819
GATS5se,0.9471677090644037
GATS6dv,0.7839861928683701
GATS6pe,0.7486094898029252
GATS6se,0.749188551261559
GATS7dv,0.8766140368038314
GATS7pe,0.7979826421335785
GATS7se,0.8019495404122035
GATS8dv,0.986366578224069
GATS8pe,0.9881475470214054
GATS8se,0.9912521300680236
LogEE_A,4.384060217790756
LogEE_D,261.3749321322607
MATS1dv,0.1036385065087575
MATS1pe,-0.07468254625985478
MATS1se,-0.021799797389834244
MATS2dv,0.09872761575657553
MATS2pe,0.235511638680834
MATS2se,0.26259114089215824
MATS3dv,-0.18490006413389157
MATS3pe,-0.07354061943393027
MATS3se,-0.07452099342962538
MATS4dv,-0.2115854463309162
MATS4pe,-0.2548396179769004
MATS4se,-0.2407942106014919
MATS5dv,0.05455782979091463
MATS5pe,-0.01222712789909158
MATS5se,-0.013318383547780354
MATS6dv,0.08090116189478229
MATS6pe,0.033857917815206744
MATS6se,0.006100944746903004
MATS7dv,0.09738677522273781
MATS7pe,0.15660812328358734
MATS7se,0.1450255342198973
MATS8dv,-0.05697893347753121
MATS8pe,-0.11531768375825237
MATS8se,-0.12694743497781685
MAXaaCH,1.7453908790855177
MAXaasC,0.7385874357681372
MAXdssC,-0.2761593682041521
MAXsCH3,1.3372032660136104
MAXsNH2,5.025104491970079
MAXssNH,2.431363654902928
MDEC-12,1.5552704381158957
MDEC-13,0.7629944425568292
MDEC-22,18.445654547268273
MDEC-23,23.12944641441773
MDEC-33,5.573268652693693
MDEN-12,0.14285714285714285
MDEO-11,1.814335920726703
MDEO-12,0.520289463293122
MINaaCH,1.1758247892525837
MINaasC,-0.1523255784270825
MINdssC,-1.2092774826617714
MINsCH3,1.3372032660136104
MINsNH2,5.025104491970079
MINssNH,2.431363654902928
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6607142857142856
SM1_Dzi,1.575537976793612
SM1_Dzm,2.6552181130881696
SM1_Dzp,-8.188285555703217
SM1_Dzv,-3.274031727721569
SddssSe,0
SpAD_Dt,607.1222435797857
SpAbs_A,40.561075803315276
SpAbs_D,522.7498642645215
SpMAD_A,1.229123509191372
SpMAD_D,15.84090497771277
SpMax_A,2.356935704505461
SpMax_D,261.3749321322607
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,161.23999999999998
TpiPC10,8.187386192663785
VAdjMat,6.087462841250339
VE1_DzZ,5.646705759909714
VE1_Dzi,5.635414035647479
VE1_Dzm,5.646700972374415
VE1_Dzp,5.6277761107109345
VE1_Dzv,5.636287278096953
VE2_DzZ,0.1711122957548398
VE2_Dzi,0.17077012229234784
VE2_Dzm,0.17111215067801258
VE2_Dzp,0.17053867002154346
VE2_Dzv,0.17079658418475616
VE3_DzZ,2.9249947922468382
VE3_Dzi,2.9229930889788047
VE3_Dzm,2.924993944400761
VE3_Dzp,2.921636825609707
VE3_Dzv,2.9231480331929767
VR1_DzZ,209.12441967587682
VR1_Dzi,210.9749057152292
VR1_Dzm,209.12526868009545
VR1_Dzp,212.2148834666683
VR1_Dzv,211.1975403782067
VR2_DzZ,6.3371036265417215
VR2_Dzi,6.393178961067552
VR2_Dzm,6.337129353942286
VR2_Dzp,6.430754044444495
VR2_Dzv,6.399925466006263
VR3_DzZ,6.536851852764822
VR3_Dzi,6.545661664616159
VR3_Dzm,6.536855912560883
VR3_Dzp,6.551521831055418
VR3_Dzv,6.546716374300205
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.05555555555555555
Xch-7dv,0.08144032368272602
Xpc-4dv,1.9273057585731528
Xpc-5dv,1.8623462713437593
Xpc-6dv,1.9778175379666991
Zagreb1,160.0
Zagreb2,178.0
fragCpx,100.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,5
nBondsM,18
nBondsO,34
nBondsS,40
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.499357894736843
AATS1are,6.447979310344828
AATS2are,6.440154639175259
AATS3are,6.286182539682541
AATS4are,6.37218320610687
AATS5are,6.26591935483871
AATS6are,6.110691228070175
AATS7are,6.277938260869565
AATS8are,6.205757575757574
AATSC0dv,4.438562292671249
AATSC0pe,0.15688057863958135
AATSC0se,0.11469137827023695
AATSC1dv,0.4600059670585348
AATSC1pe,-0.011716241071523317
AATSC1se,-0.0025002488086520035
AATSC2dv,0.43820867254247203
AATSC2pe,0.036947202152605246
AATSC2se,0.030116939870475604
AATSC3dv,-0.8206904525771868
AATSC3pe,-0.01153709493030822
AATSC3se,-0.008546915446511007
AATSC4dv,-0.9391351837624209
AATSC4pe,-0.03997938672850599
AATSC4se,-0.027617019893378808
AATSC5dv,0.2421583260799298
AATSC5pe,-0.0019181988999096558
AATSC5se,-0.0015275037654265769
AATSC6dv,0.35908484661947276
AATSC6pe,0.005311649738381023
AATSC6se,0.0006997257617728674
AATSC7dv,0.4322572683084947
AATSC7pe,0.024568773000388074
AATSC7se,0.016633178404057435
AATSC8dv,-0.2529045456099935
AATSC8pe,-0.018091104955370883
AATSC8se,-0.014559776285477102
AETA_eta,0.8277099567449555
ATSC0are,9.799814035087715
ATSC1are,-1.0302598953524138
ATSC2are,4.331355063096337
ATSC3are,-1.4228661126500461
ATSC4are,-5.570393659587562
ATSC5are,-0.36095684826100455
ATSC6are,0.169315789473678
ATSC7are,3.2403102800861774
ATSC8are,-2.017045429362882
BCUTZ-1h,16.013356274941806
BCUTZ-1l,5.653173065281665
BCUTc-1h,0.46148185279429044
BCUTc-1l,-0.500532390900982
BCUTd-1h,4.042883376880999
BCUTd-1l,0.9677232255499699
BCUTi-1h,14.540653584550837
BCUTi-1l,10.319281825108103
BCUTm-1h,32.06666069163258
BCUTm-1l,11.664174406336032
BCUTp-1h,2.9556581288942043
BCUTp-1l,0.7401544078193455
BCUTs-1h,7.015586627813753
BCUTs-1l,0.30020696171795297
BCUTv-1h,24.442069871113414
BCUTv-1l,14.69972328038989
BalabanJ,1.6650260263024779
Diameter,21
ETA_beta,41.0
GATS1are,0.7417973275861144
GATS2are,0.5341367926342031
GATS3are,0.9143144021947665
GATS4are,1.2644231212976038
GATS5are,0.9634883292485241
GATS6are,0.75876377174361
GATS7are,0.785624845914276
GATS8are,0.9848758318722125
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,303.56112178989287
MATS1are,-0.10331795992079193
MATS2are,0.25972220031607685
MATS3are,-0.06568262671582929
MATS4are,-0.24732704769473335
MATS5are,-0.01693131236092783
MATS6are,0.008638724615969843
MATS7are,0.163887480795764
MATS8are,-0.1185052269813278
MAXddssS,-3.893728697288632
MAXssCH2,0.5997102263849164
MAXsssCH,-1.1891913033980173
MINddssS,-3.893728697288632
MINssCH2,0.04481553291365015
MINsssCH,-1.1891913033980173
NsssssAs,0
RotRatio,0.2647058823529412
SM1_Dzpe,2.145042839657283
SM1_Dzse,2.0913456919163584
SMR_VSA1,32.64479888518515
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,5.138973737607942
SMR_VSA5,36.620610796369775
SMR_VSA6,7.109797541277533
SMR_VSA7,65.22129102278387
SMR_VSA8,0.0
SMR_VSA9,11.840868637711289
SpAD_DzZ,410.90265099041164
SpAD_Dzi,423.3244982619139
SpAD_Dzm,410.9373288567664
SpAD_Dzp,496.80249690600294
SpAD_Dzv,470.23444190243765
SpAbs_Dt,607.1222435797857
SpDiam_A,4.713871409010922
SpDiam_D,400.7005833194886
SpMAD_Dt,18.397643744841993
SpMax_Dt,303.56112178989287
SsssssAs,0
VE1_Dzpe,5.639655559709781
VE1_Dzse,5.640637225732994
VE2_Dzpe,0.17089865332453882
VE2_Dzse,0.1709284007797877
VE3_Dzpe,2.923745461144051
VE3_Dzse,2.9239195108862632
VMcGowan,343.31000000000114
VR1_Dzpe,210.35217910065927
VR1_Dzse,210.22053710974862
VR2_Dzpe,6.374308457595736
VR2_Dzse,6.370319306356019
VR3_Dzpe,6.542705637859439
VR3_Dzse,6.542079624853193
mZagreb1,12.95138888888889
mZagreb2,7.388888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.17192656201908274
AATSC1are,-0.017763101644007136
AATSC2are,0.044653144980374614
AATSC3are,-0.011292588195635287
AATSC4are,-0.0425220890044852
AATSC5are,-0.0029109423246855204
AATSC6are,0.0014852262234533158
AATSC7are,0.02817661113118415
AATSC8are,-0.02037419625619073
AETA_beta,1.2424242424242424
BCUTdv-1h,6.029741878126768
BCUTdv-1l,0.642093677813709
BCUTpe-1h,3.5377997493193583
BCUTpe-1l,2.203170642012035
BCUTse-1h,3.7689901292935484
BCUTse-1l,2.399170491976937
ETA_alpha,15.46666666666667
ETA_dBeta,2.0
ETA_eta_B,0.8186395462086189
ETA_eta_F,36.67824564085244
ETA_eta_L,7.285728067873969
ETA_eta_R,63.99267421343597
ETA_psi_1,0.5237020316027092
LabuteASA,191.544960030653
LogEE_DzZ,205.15181533981263
LogEE_Dzi,211.7099927060113
LogEE_Dzm,205.16865030210406
LogEE_Dzp,246.9418508696844
LogEE_Dzv,234.6211555379277
PEOE_VSA1,15.160178952647085
PEOE_VSA2,9.589074368143644
PEOE_VSA3,18.3513079060087
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.973602774634507
PEOE_VSA7,48.382475525392664
PEOE_VSA8,30.38936785217202
PEOE_VSA9,12.005281016795308
SM1_Dzare,2.346745340951567
SpAD_Dzpe,422.644371547608
SpAD_Dzse,422.9113283141676
SpAbs_DzZ,408.56444752720824
SpAbs_Dzi,421.84444743522903
SpAbs_Dzm,408.6039553634464
SpAbs_Dzp,502.07198729507206
SpAbs_Dzv,472.5163428035769
SpDiam_Dt,445.3542757581509
SpMAD_DzZ,12.451595484557929
SpMAD_Dzi,12.828015098845876
SpMAD_Dzm,12.452646328992921
SpMAD_Dzp,15.054621118363725
SpMAD_Dzv,14.24952854249811
SpMax_DzZ,205.15181533981263
SpMax_Dzi,211.7099927060113
SpMax_Dzm,205.16865030210406
SpMax_Dzp,246.9418508696844
SpMax_Dzv,234.6211555379277
VE1_Dzare,5.639258004225907
VE2_Dzare,0.17088660618866383
VE3_Dzare,2.923674965793274
VR1_Dzare,210.38536598751438
VR2_Dzare,6.375314120833769
VR3_Dzare,6.542863393625765
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4686868686868688
AETA_dBeta,0.06060606060606061
AETA_eta_B,0.024807258976018754
AETA_eta_F,1.1114619891167405
AETA_eta_L,0.2207796384204233
AETA_eta_R,1.939171945861696
BCUTare-1h,3.5818651326168705
BCUTare-1l,2.153171157574707
ETA_beta_s,19.5
ETA_dPsi_A,0.19029796839729074
ETA_dPsi_B,0.0
ETA_eta_BR,0.9906395462086188
ETA_eta_FL,8.309845948290508
ETA_eta_RL,15.595574016164477
LogEE_Dzpe,211.3871870719754
LogEE_Dzse,211.51903826896003
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.455762341614273
SlogP_VSA2,44.521753054850336
SlogP_VSA3,30.770050098277284
SlogP_VSA4,11.840868637711289
SlogP_VSA5,40.74735652794084
SlogP_VSA6,53.42642002321065
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,421.0918506934112
SpAbs_Dzpe,420.6293313042936
SpAbs_Dzse,420.9467308460039
SpDiam_DzZ,319.53575862786386
SpDiam_Dzi,325.32015567884355
SpDiam_Dzm,319.5603946656051
SpDiam_Dzp,377.330172559989
SpDiam_Dzv,359.9803218700551
SpMAD_Dzpe,12.807405198412363
SpMAD_Dzse,12.815494797399017
SpMax_Dzpe,211.3871870719754
SpMax_Dzse,211.51903826896003
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.5909090909090909
AETA_eta_BR,0.030019380188139964
AETA_eta_FL,0.2518135135845609
AETA_eta_RL,0.47259315200498414
DetourIndex,4846
EState_VSA1,27.9416169998589
EState_VSA2,22.84906187809263
EState_VSA3,24.825916360475023
EState_VSA4,5.563451491696996
EState_VSA5,31.37526581512397
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,21.894520195517668
EState_VSA9,5.138973737607942
ETA_beta_ns,21.5
ETA_shape_p,0.18749999999999994
ETA_shape_x,0.053879310344827576
ETA_shape_y,0.2586206896551724
GhoseFilter,True
LogEE_Dzare,210.61703884188591
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,418.8873323428203
SpDiam_Dzpe,325.9953034641286
SpDiam_Dzse,326.4880028297626
SpMAD_Dzare,12.76035911192155
SpMax_Dzare,210.61703884188591
TopoPSA(NO),152.85999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,22.61188920495247
VSA_EState9,75.19850615900283
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6515151515151515
EState_VSA10,27.907935931385104
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0313131313131312
FilterItLogS,-4.323041598598321
SpDiam_Dzare,324.7440080922902
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6444444444444435
ETA_epsilon_2,0.8949494949494945
ETA_epsilon_3,0.43608247422680324
ETA_epsilon_4,0.5689497716894963
ETA_epsilon_5,0.8306306306306303
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.20836197021764025
ETA_dEpsilon_B,0.07549467275494715
ETA_dEpsilon_C,-0.1328672974626931
ETA_dEpsilon_D,0.06431886431886424
PetitjeanIndex,0.47619047619047616
TopoShapeIndex,0.9090909090909091
CDK Descriptors
FMFDescriptor,0.48484848484848486
MDEDescriptor,"0.0,1.5552704381158957,0.7629944425568292,0.0,18.445654547268273,23.12944641441773,0.0,5.573268652693693,0.0,0.0,1.814335920726703,0.520289463293122,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0"
APolDescriptor,67.19703199999998
BCUTDescriptor,"11.849999999999996,31.972072704598418,-0.3304908382644197,0.2770708334533115,4.0328987163013,10.920861708395687"
BPolDescriptor,37.50296799999999
TPSADescriptor,161.23999999999998
ALOGPDescriptor,"1.6379999999999995,2.6830439999999984,116.2567"
XLogPDescriptor,0.21899999999999986
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,472.13042229999996
ChiPathDescriptor,"24.432510652501765,15.595574016164479,14.468695811738076,10.5272931478152,7.355532236533836,5.7726408436790955,3.935943255581251,2.865860344729311,18.110623216287692,10.296360260680464,7.455806703715644,4.817167915151426,2.9138672658874243,1.9047512012476735,1.076301670396694,0.6200785971603288"
ChiChainDescriptor,"0.0,0.0,0.0,0.16666666666666666,0.20763031929689343,0.0,0.0,0.0,0.05555555555555555,0.06441935673746255"
AtomCountDescriptor,57
BondCountDescriptor,34
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.1096553232027038,0.2886751345948129,0.717530498756644,0.14433756729740646,0.9053748258113542,0.029444385555732224,0.10072644944276382,0.009814795185244073"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,2,3,9,3,0,5,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,22
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"65.30114893261674,1.97882269492778,25.989452021642677,17.305029332849365,5.425919599697416"
FractionalPSADescriptor,0.34151580238043894
WienerNumbersDescriptor,"4126.0,46.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.181044062962744,5.880068681126314,7.0347834449049,1.441300218559934,1.4406039844152645,1.4300595088657508"
FractionalCSP3Descriptor,0.2608695652173913
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,8,1,0,2,3,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.47619047619047616
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"29.231833910034602,14.533081285444235,10.650887573964496"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2308.1
HBondAcceptorCountDescriptor,9
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"45.26899688978959,45.22095510803591,56.31273387957837,55.26250699473217,48.316164483491534"
PetitjeanShapeIndexDescriptor,"0.9090909090909091,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.8520068331179222,-0.4437754928545143,0.07568405763641915,0.05560101512265319,-0.2156536844984434"
EccentricConnectivityIndexDescriptor,1074
AutocorrelationDescriptorPolarizability,"2054.143525112427,2301.6834486978523,3038.602063619119,2967.5040819882383,2588.334564505361"
