DLiP-ID,C000WP
ATSC4pe,-1.1322010204081634
ATSC4se,-0.8183947551020396
ATSC5dv,17.653453150807646
ATSC5pe,0.2932056122448976
ATSC5se,0.07805722448979631
ATSC6dv,2.0896671425771967
ATSC6pe,0.3649877551020405
ATSC6se,0.28335379591836773
ATSC7dv,-6.238235211780185
ATSC7pe,-0.1762525510204081
ATSC7se,-0.09035853061224484
ATSC8dv,0.0
ATSC8pe,0.0
ATSC8se,0.0
AXp-0dv,0.7706408866933664
AXp-1dv,0.39235228600028554
AXp-2dv,0.24059841281104807
AXp-3dv,0.13083168075987284
AXp-4dv,0.09560632004464949
AXp-5dv,0.03475375735754353
AXp-6dv,0.031018964171018664
AXp-7dv,0.012934414532356414
BertzCT,306.6978379924635
ECIndex,99
ETA_eta,6.524297090998647
GATS1dv,0.6759752364434165
GATS1pe,0.8912711432935453
GATS1se,0.9442662069004865
GATS2dv,0.799081187553737
GATS2pe,0.615613509079595
GATS2se,0.7147124446076191
GATS3dv,1.1459514068012688
GATS3pe,0.844704418170504
GATS3se,0.8586526404771407
GATS4dv,1.2055648514631325
GATS4pe,1.5990863834361033
GATS4se,1.4933667013473682
GATS5dv,0.8616283053488424
GATS5pe,1.0219745683342447
GATS5se,1.0186933200160215
GATS6dv,0.9834119007382369
GATS6pe,0.5593426486394745
GATS6se,0.5874109491971244
GATS7dv,3.0731621898069905
GATS7pe,2.7941392770266447
GATS7se,1.809312393826469
LogEE_A,3.2950419778753615
LogEE_D,27.827198053304237
MATS1dv,-0.0033020546117584026
MATS1pe,-0.23431142597290686
MATS1se,-0.19906298464561534
MATS2dv,-0.11121438524711667
MATS2pe,-0.01811567399619652
MATS2se,-0.053522541761132164
MATS3dv,-0.2672403569628509
MATS3pe,0.08755279567974031
MATS3se,0.10971920043170565
MATS4dv,-0.0812046013816004
MATS4pe,-0.48283384319476425
MATS4se,-0.44001562277462086
MATS5dv,0.5193346642025819
MATS5pe,0.277865051356028
MATS5se,0.09326224167443149
MATS6dv,0.27663509146431864
MATS6pe,1.5565119385903443
MATS6se,1.5234713590146112
MATS7dv,-1.6516647395416404
MATS7pe,-1.5032789239385378
MATS7se,-0.9716378281380673
MAXaaCH,1.5556481481481481
MAXaasC,0.5170601851851855
MDEC-22,1.5000000000000004
MDEC-23,6.6038544977892535
MDEC-33,3.5327755290014426
MINaaCH,1.5556481481481481
MINaasC,0.11481481481481493
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.05
SM1_Dzi,0.4920877446552874
SM1_Dzm,2.0911299946653825
SM1_Dzp,-0.6955580497340846
SM1_Dzv,-0.27021139303669184
SddssSe,0
SpAD_Dt,96.25270980263988
SpAbs_A,13.318638764755505
SpAbs_D,55.6543961066007
SpMAD_A,1.2107853422505004
SpMAD_D,5.059490555145519
SpMax_A,2.320329871406461
SpMax_D,27.827198053300354
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,44.019999999999996
TpiPC10,6.270279295792653
VAdjMat,4.459431618637297
VE1_DzZ,3.268697459818109
VE1_Dzi,3.260694109246978
VE1_Dzm,3.268347461508815
VE1_Dzp,3.2394571145577418
VE1_Dzv,3.2535470413984284
VE2_DzZ,0.297154314528919
VE2_Dzi,0.29642673720427076
VE2_Dzm,0.29712249650080136
VE2_Dzp,0.29449610132343107
VE2_Dzv,0.2957770037634935
VE3_DzZ,1.2797017550280336
VE3_Dzi,1.2772502694662708
VE3_Dzm,1.2795946735213772
VE3_Dzp,1.2707159383340163
VE3_Dzv,1.2750559783582265
VR1_DzZ,39.70113735295952
VR1_Dzi,40.81835015965714
VR1_Dzm,39.67530295931047
VR1_Dzp,41.24564617727478
VR1_Dzv,41.04454265386224
VR2_DzZ,3.6091943048145017
VR2_Dzi,3.7107591054233766
VR2_Dzm,3.606845723573679
VR2_Dzp,3.7496041979340706
VR2_Dzv,3.7313220594420216
VR3_DzZ,3.7766900157762606
VR3_Dzi,3.804441918918387
VR3_Dzm,3.7760390822131122
VR3_Dzp,3.814855739796934
VR3_Dzv,3.8099680629882604
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.020833333333333332
Xch-7dv,0.10156532541141294
Xpc-4dv,1.2252213577409359
Xpc-5dv,1.9510379022683955
Xpc-6dv,1.864696125885484
Zagreb1,52.0
Zagreb2,59.0
fragCpx,11.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,0
nBondsM,7
nBondsO,11
nBondsS,7
nBondsT,1
nFARing,0
nFHRing,0
nFaRing,0
nHetero,4
naHRing,0
AATS0are,6.782864285714287
AATS1are,6.612499999999999
AATS2are,6.503749999999999
AATS3are,6.669440000000001
AATS4are,6.653080000000001
AATS5are,6.7205111111111115
AATS6are,8.122499999999999
AATS7are,6.7540000000000004
AATSC0dv,3.7769379356680948
AATSC0pe,0.1172454081632653
AATSC0se,0.0929961020408163
AATSC1dv,-0.012471655328798095
AATSC1pe,-0.027471938775510185
AATSC1se,-0.018512081632653093
AATSC2dv,-0.4200498306318411
AATSC2pe,-0.0021239795918367122
AATSC2se,-0.004977387755102099
AATSC3dv,-1.0093502421544749
AATSC3pe,0.010265163265306122
AATSC3se,0.010203457959183674
AATSC4dv,-0.3067047395089723
AATSC4pe,-0.05661005102040817
AATSC4se,-0.04091973775510198
AATSC5dv,1.961494794534183
AATSC5pe,0.03257840136054418
AATSC5se,0.008673024943310702
AATSC6dv,1.0448335712885983
AATSC6pe,0.18249387755102026
AATSC6se,0.14167689795918387
AATSC7dv,-6.238235211780185
AATSC7pe,-0.1762525510204081
AATSC7se,-0.09035853061224484
AETA_eta,0.5931179173635134
ATSC0are,1.615635714285714
ATSC1are,-0.38214285714285695
ATSC2are,-0.031801020408162635
ATSC3are,0.17118622448979606
ATSC4are,-1.0991653061224487
ATSC5are,0.24136275510204055
ATSC6are,0.4791734693877544
ATSC7are,-0.1864311224489795
ATSC8are,0.0
BCUTZ-1h,35.00142554640807
BCUTZ-1l,5.692114297624743
BCUTc-1h,0.40339733286698665
BCUTc-1l,-0.39793269026638156
BCUTd-1h,3.2303506913733675
BCUTd-1l,0.9113327220322767
BCUTi-1h,14.563233127079144
BCUTi-1l,10.949869771982664
BCUTm-1h,79.90518171804655
BCUTm-1l,11.704552620233143
BCUTp-1h,3.060287047139277
BCUTp-1l,0.787485298008097
BCUTs-1h,6.027320176497411
BCUTs-1l,1.0427371761344963
BCUTv-1h,26.5249314872531
BCUTv-1l,14.708163152912578
BalabanJ,2.4744011743538374
Diameter,6
ETA_beta,16.5
GATS1are,0.9512244185172576
GATS2are,0.6045437664961603
GATS3are,0.8591268364067217
GATS4are,1.5523858366233543
GATS5are,0.9905526400979316
GATS6are,0.55298666159716
GATS7are,3.0451480841243366
HybRatio,0.0
Lipinski,True
LogEE_Dt,48.12635490131994
MATS1are,-0.23652785944497734
MATS2are,-0.013778300447855283
MATS3are,0.059335334609552245
MATS4are,-0.47623093961244795
MATS5are,0.23238727101868084
MATS6are,2.0760956545190057
MATS7are,-1.6154852800091954
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.6969321677859012
SM1_Dzse,0.6826378803145584
SMR_VSA1,5.106527394840706
SMR_VSA2,5.261891554738487
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,26.641624660285043
SMR_VSA8,0.0
SMR_VSA9,11.818733146076179
SpAD_DzZ,34.998921033854074
SpAD_Dzi,40.75465436617186
SpAD_Dzm,35.018233810626874
SpAD_Dzp,44.47043463527122
SpAD_Dzv,42.610203683778096
SpAbs_Dt,96.25270980263987
SpDiam_A,4.640659742812921
SpDiam_D,39.22901819251295
SpMAD_Dt,8.750246345694535
SpMax_Dt,48.12635490131994
SsssssAs,0
VE1_Dzpe,3.2635512699659115
VE1_Dzse,3.2635677253223676
VE2_Dzpe,0.29668647908781015
VE2_Dzse,0.29668797502930616
VE3_Dzpe,1.2781261288907761
VE3_Dzse,1.2781311710407561
VMcGowan,127.98000000000003
VR1_Dzpe,40.64248225006725
VR1_Dzse,40.6407350269797
VR2_Dzpe,3.6947711136424775
VR2_Dzse,3.6946122751799724
VR3_Dzpe,3.8001240601971813
VR3_Dzse,3.800081069204788
mZagreb1,5.194444444444445
mZagreb2,2.5555555555555554
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,3
nBondsKS,10
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11540255102040815
AATSC1are,-0.027295918367346926
AATSC2are,-0.0015900510204081317
AATSC3are,0.0068474489795918424
AATSC4are,-0.05495826530612243
AATSC5are,0.02681808390022673
AATSC6are,0.2395867346938772
AATSC7are,-0.1864311224489795
AETA_beta,1.5
BCUTdv-1h,5.089108564976434
BCUTdv-1l,0.2550789754009418
BCUTpe-1h,3.4543744354662063
BCUTpe-1l,2.234793951948767
BCUTse-1h,3.668064613654036
BCUTse-1l,2.4308540363536393
ETA_alpha,6.8999999999999995
ETA_dBeta,4.5
ETA_eta_B,0.26714785463168855
ETA_eta_F,7.7819572260350265
ETA_eta_L,2.1963361442783653
ETA_eta_R,14.306254317033673
ETA_psi_1,0.7666666666666666
LabuteASA,80.71825387884101
LogEE_DzZ,17.4548455476894
LogEE_Dzi,20.422062439971526
LogEE_Dzm,17.386476045751508
LogEE_Dzp,22.045519669174016
LogEE_Dzv,21.23140782872868
PEOE_VSA1,5.106527394840706
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,43.99262193282192
PEOE_VSA8,0.0
PEOE_VSA9,20.578111836154097
SM1_Dzare,0.6465645199091075
SpAD_Dzpe,39.743895908220125
SpAD_Dzse,39.74501685738325
SpAbs_DzZ,34.067102852035895
SpAbs_Dzi,40.35203712054479
SpAbs_Dzm,34.06772017668806
SpAbs_Dzp,44.78659738515035
SpAbs_Dzv,42.73302704424933
SpDiam_Dt,62.94191071457695
SpMAD_DzZ,3.181720093986734
SpMAD_Dzi,3.7049685787428968
SpMAD_Dzm,3.1834758009660793
SpMAD_Dzp,4.042766785024656
SpMAD_Dzv,3.873654880343463
SpMax_DzZ,17.454845349963826
SpMax_Dzi,20.422062432600047
SpMax_Dzm,17.38647583051575
SpMax_Dzp,22.045519667708135
SpMax_Dzv,21.23140782560631
VE1_Dzare,3.262740682071365
VE2_Dzare,0.29661278927921503
VE3_Dzare,1.2778777220145066
VR1_Dzare,40.68977046629413
VR2_Dzare,3.699070042390375
VR3_Dzare,3.801286900767216
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.6272727272727272
AETA_dBeta,0.4090909090909091
AETA_eta_B,0.024286168602880777
AETA_eta_F,0.7074506569122752
AETA_eta_L,0.19966692220712412
AETA_eta_R,1.3005685742757884
BCUTare-1h,3.512638574358783
BCUTare-1l,2.1839161626033663
ETA_beta_s,6.0
ETA_dPsi_A,0.0
ETA_dPsi_B,0.05266666666666664
ETA_eta_BR,0.3531478546316885
ETA_eta_FL,2.950729563463041
ETA_eta_RL,5.147065707741406
LogEE_Dzpe,19.935305436135906
LogEE_Dzse,19.934566430022464
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,5.106527394840706
SlogP_VSA3,0.0
SlogP_VSA4,11.33111286753076
SlogP_VSA5,5.563451491696996
SlogP_VSA6,21.078173168588048
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,40.0178295622033
SpAbs_Dzpe,39.17367868003166
SpAbs_Dzse,39.186494955307715
SpDiam_DzZ,25.409744422239754
SpDiam_Dzi,28.455054747035703
SpDiam_Dzm,25.340809673182306
SpDiam_Dzp,31.333915308176877
SpDiam_Dzv,29.807281351341537
SpMAD_Dzpe,3.6130814462018295
SpMAD_Dzse,3.6131833506712043
SpMax_Dzpe,19.93530542390878
SpMax_Dzse,19.93456641781113
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,11
AETA_beta_s,0.5454545454545454
AETA_eta_BR,0.03210435042106259
AETA_eta_FL,0.26824814213300374
AETA_eta_RL,0.46791506434012786
DetourIndex,262
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,14.508890523361824
EState_VSA4,0.0
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,6.069221312792274
EState_VSA8,31.859887795898697
EState_VSA9,5.261891554738487
ETA_beta_ns,10.5
ETA_shape_p,0.4927536231884059
ETA_shape_x,0.0
ETA_shape_y,0.2898550724637681
GhoseFilter,False
LogEE_Dzare,20.067693384498515
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,39.488822227732214
SpDiam_Dzpe,27.948229288038718
SpDiam_Dzse,27.960447315316152
SpMAD_Dzare,3.637984505654846
SpMax_Dzare,20.06769337382066
TopoPSA(NO),44.019999999999996
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.034120370370371
VSA_EState9,23.419444444444444
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9545454545454546
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.12727272727272723
ETA_dAlpha_B,0.0
FilterItLogS,-3.3084107365866187
SpDiam_Dzare,28.067226051715764
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.7071428571428573
ETA_epsilon_2,0.8181818181818182
ETA_epsilon_3,0.43333333333333385
ETA_epsilon_4,0.5850000000000003
ETA_epsilon_5,0.775
AETA_beta_ns_d,0.13636363636363635
ETA_dEpsilon_A,0.27380952380952345
ETA_dEpsilon_B,0.122142857142857
ETA_dEpsilon_C,-0.15166666666666645
ETA_dEpsilon_D,0.04318181818181821
PetitjeanIndex,0.3333333333333333
TopoShapeIndex,0.5
CDK Descriptors
FMFDescriptor,0.5454545454545454
MDEDescriptor,"0.0,0.0,0.0,0.0,1.5000000000000004,6.6038544977892535,0.0,3.5327755290014426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,22.322379
BCUTDescriptor,"11.849999999999998,78.91933737196646,-0.35721647746761226,0.17851021920446558,4.544419055076611,10.730134410982789"
BPolDescriptor,6.519621000000001
TPSADescriptor,44.019999999999996
ALOGPDescriptor,"3.3205,11.025720250000001,48.51010000000001"
XLogPDescriptor,2.935
VAdjMaDescriptor,4.459431618637298
WeightDescriptor,274.85813794
ChiPathDescriptor,"8.430721420318147,5.147065707741407,4.5593627398213,3.78272387751659,2.471266253134995,1.704712976960956,0.9227981102822074,0.3007896423540608,8.47704975362703,4.315875146003141,3.608976192165722,2.354970253677711,1.8165200808483408,0.6950751471508705,0.46528446256528005,0.07760648719413848"
ChiChainDescriptor,"0.0,0.0,0.0,0.05555555555555555,0.20595037673258595,0.0,0.0,0.0,0.020833333333333332,0.10156532541141294"
AtomCountDescriptor,14
BondCountDescriptor,11
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"0.8679787557528386,0.0,0.2721655269759087,0.0,0.7061817422846691,0.0,0.1267731382092775,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,0,5,1,0,0,0,0"
ZagrebIndexDescriptor,52.0
LargestChainDescriptor,7
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"21.2418862972919,1.9310805724810818,9.9542005432322,2.493518850809478,2.4550876779026902"
FractionalPSADescriptor,0.16015534533530645
WienerNumbersDescriptor,"148.0,15.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.1126276868059555,2.672320331262482,3.435652495051277,1.225221357740936,1.9510379022683952,1.8553791759792346"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.3333333333333333
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.090909090909092,3.6,1.9753086419753085"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,86.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"98.65063091944823,22.80362483260219,38.44106773202394,54.33120088171918,75.53324847938723"
PetitjeanShapeIndexDescriptor,"0.5,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.1945513000538011,-0.035264211319564566,-0.05000285391864551,0.02539946377321335,-0.06630750550033931"
EccentricConnectivityIndexDescriptor,99
AutocorrelationDescriptorPolarizability,"792.2057200148927,884.9694316469728,1152.0155383759766,1014.0801519023438,511.9762552539064"
