DLiP-ID,P000I9
AATSC5c,0.003982575668247277
AATSC5d,0.027143859649122793
AATSC5i,0.042481884420495886
AATSC5m,1.1893924944701757
AATSC5p,-0.0019970111514241245
AATSC5s,0.4185617933723198
AATSC5v,-0.5791768158455872
AATSC6Z,0.23201467889908245
AATSC6c,-0.003566154918434501
AATSC6d,0.016205504587155962
AATSC6i,-0.03759282855722337
AATSC6m,1.221825996491743
AATSC6p,0.005961054905572276
AATSC6s,-0.28016676860346584
AATSC6v,3.0886257835073554
AATSC7Z,-1.0103619047619048
AATSC7c,0.003798229440489339
AATSC7d,-0.009066666666666659
AATSC7i,0.12665739119713126
AATSC7m,-4.695580057219048
AATSC7p,0.01817667041265897
AATSC7s,-0.2562560846560847
AATSC7v,-0.9056565650271543
AATSC8Z,-0.0917386138613861
AATSC8c,-0.004614656876485715
AATSC8d,-0.09455841584158416
AATSC8i,0.017927642114193395
AATSC8m,-0.5232069393425738
AATSC8p,-0.01956028609449895
AATSC8s,0.06844840484048406
AATSC8v,-3.1731804447575054
ATS0are,330.17959999999994
ATS1are,349.814
ATS2are,580.523
ATS3are,766.7779
ATS4are,808.7700000000001
ATS5are,736.5868999999999
ATS6are,684.3449
ATS7are,686.1360000000001
ATS8are,632.1269000000001
ATSC0dv,225.28000000000003
ATSC0pe,8.404799999999996
ATSC0se,5.9745939199999984
ATSC1dv,57.748799999999996
ATSC1pe,0.25834800000000185
ATSC1se,0.22232760319999828
ATSC2dv,-12.478400000000013
ATSC2pe,1.0423759999999997
ATSC2se,0.6805511423999999
ATSC3dv,-123.42080000000001
ATSC3pe,-3.609747999999997
ATSC3se,-2.284981331200001
ATSC4dv,-29.265600000000003
ATSC4pe,-2.2213960000000004
ATSC4se,-1.8272401984000006
ATSC5dv,40.88159999999999
ATSC5pe,1.9424360000000005
ATSC5se,1.5867129023999988
ATSC6dv,-38.2704
ATSC6pe,-1.6512640000000018
ATSC6se,-1.7214481855999975
ATSC7dv,-57.84799999999999
ATSC7pe,-1.6408399999999972
ATSC7se,-0.5566953920000024
ATSC8dv,20.454400000000003
ATSC8pe,0.5802439999999988
ATSC8se,0.33659324160000365
AXp-0dv,0.5456394804808897
AXp-1dv,0.2924914534295663
AXp-2dv,0.16039286937539188
AXp-3dv,0.08727393457165865
AXp-4dv,0.048343393343605566
AXp-5dv,0.026641530468989708
AXp-6dv,0.01472897262420459
AXp-7dv,0.008043922992990471
BertzCT,834.8562987573342
ECIndex,722
ETA_eta,24.532319683094542
GATS1dv,0.5374935123470279
GATS1pe,0.7204817256439544
GATS1se,0.74998658782358
GATS2dv,0.8871357092696628
GATS2pe,0.6710004662932044
GATS2se,0.6669255821305907
GATS3dv,1.1833860988058549
GATS3pe,1.1173198648391396
GATS3se,1.1034456028486883
GATS4dv,1.0599155618686866
GATS4pe,1.1204315126805846
GATS4se,1.1407349152340196
GATS5dv,0.9282210987340508
GATS5pe,0.9179772690459254
GATS5se,0.9079628282054784
GATS6dv,1.064587514334862
GATS6pe,1.0297468178952351
GATS6se,1.066723442602675
GATS7dv,1.1445016571969695
GATS7pe,1.134648851449965
GATS7se,1.1015012938876576
GATS8dv,0.8592607307605759
GATS8pe,0.8039226288419817
GATS8se,0.7805369186853239
LogEE_A,4.251894540913564
LogEE_D,172.6538573591826
MATS1dv,0.2464830091783216
MATS1pe,0.029555913104599794
MATS1se,0.03578093246184336
MATS2dv,-0.03111832865168542
MATS2pe,0.06967500647035296
MATS2se,0.06399298556376366
MATS3dv,-0.23214199730354393
MATS3pe,-0.1819857982686245
MATS3se,-0.1620549348523049
MATS4dv,-0.05155066287878787
MATS4pe,-0.10488129987701668
MATS4se,-0.12136311296373382
MATS5dv,0.0795921800239234
MATS5pe,0.10136417452349711
MATS5se,0.11648100622359069
MATS6dv,-0.07792626668056712
MATS6pe,-0.0901223765537213
MATS6se,-0.1321688371766651
MATS7dv,-0.12227746212121209
MATS7pe,-0.09296501772229915
MATS7se,-0.04437005215067821
MATS8dv,0.04494824482448245
MATS8pe,0.03417684001409844
MATS8se,0.027889814748073158
MAXaaCH,1.6557829339548662
MAXaasC,0.7430621127009117
MAXdssC,-0.3164945328707951
MAXsCH3,1.7485185504750702
MAXssNH,2.7446478699504495
MAXsssN,1.3574902645988502
MDEC-12,1.1512878740401702
MDEC-13,1.4165396581640692
MDEC-22,7.859052230868488
MDEC-23,17.990030566277035
MDEC-33,6.161777569575223
MDEN-22,0.12499999999999997
MDEN-23,0.6713783850074477
MDEN-33,0.1111111111111111
MDEO-11,1.3730457203425102
MDEO-12,0.6054350725258697
MINaaCH,1.4821686550929183
MINaasC,0.1883484228947796
MINdssC,-0.36697231670445984
MINsCH3,1.7485185504750702
MINssNH,2.7446478699504495
MINsssN,0.0017871437068210927
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.0714285714285716
SM1_Dzi,1.9398034571003988
SM1_Dzm,2.0655941885209126
SM1_Dzp,-8.566492858762185
SM1_Dzv,-3.671265381321869
SddssSe,0
SpAD_Dt,507.0414440049727
SpAbs_A,35.32928304056046
SpAbs_D,345.3077147183652
SpMAD_A,1.2617601085914447
SpMAD_D,12.332418382798759
SpMax_A,2.417998222632248
SpMax_D,172.6538573591826
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,139.37
TpiPC10,7.528365368293245
VAdjMat,5.906890595608519
VE1_DzZ,5.213615153188877
VE1_Dzi,5.211743090761386
VE1_Dzm,5.213613145267539
VE1_Dzp,5.189355779636755
VE1_Dzv,5.205073261500556
VE2_DzZ,0.186200541185317
VE2_Dzi,0.18613368181290665
VE2_Dzm,0.18620046947384067
VE2_Dzp,0.18533413498702697
VE2_Dzv,0.18589547362501985
VE3_DzZ,2.680892919686207
VE3_Dzi,2.680533783356537
VE3_Dzm,2.6808925345558
VE3_Dzp,2.676228979416913
VE3_Dzv,2.679253194365281
VR1_DzZ,169.134559540893
VR1_Dzi,169.46402634011133
VR1_Dzm,169.13574290379583
VR1_Dzp,172.25304914071003
VR1_Dzv,170.45545606799863
VR2_DzZ,6.040519983603322
VR2_Dzi,6.052286655003976
VR2_Dzm,6.040562246564137
VR2_Dzp,6.151894612168215
VR2_Dzv,6.087694859571379
VR3_DzZ,6.160314025598105
VR3_Dzi,6.1622600874952
VR3_Dzm,6.160321022150236
VR3_Dzp,6.17858402875111
VR3_Dzv,6.168093425038621
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10088791308472948
Xch-6dv,0.18063292400833886
Xch-7dv,0.1873977823922814
Xpc-4dv,1.5049036947646945
Xpc-5dv,1.92242488135593
Xpc-6dv,2.1176075796793796
Zagreb1,144.0
Zagreb2,166.0
fragCpx,144.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,30
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.603591999999999
AATS1are,6.727192307692308
AATS2are,6.522730337078652
AATS3are,6.4981177966101695
AATS4are,6.418809523809524
AATS5are,6.461288596491227
AATS6are,6.278393577981652
AATS7are,6.534628571428573
AATS8are,6.258682178217823
AATSC0dv,4.5056
AATSC0pe,0.1680959999999999
AATSC0se,0.11949187839999997
AATSC1dv,1.110553846153846
AATSC1pe,0.004968230769230805
AATSC1se,0.004275530830769198
AATSC2dv,-0.14020674157303387
AATSC2pe,0.011712089887640447
AATSC2se,0.007646642049438201
AATSC3dv,-1.0459389830508476
AATSC3pe,-0.03059108474576269
AATSC3se,-0.019364248569491534
AATSC4dv,-0.23226666666666668
AATSC4pe,-0.017630126984126988
AATSC4se,-0.014501906336507941
AATSC5dv,0.3586105263157894
AATSC5pe,0.01703891228070176
AATSC5se,0.013918534231578938
AATSC6dv,-0.3511045871559633
AATSC6pe,-0.015149211009174329
AATSC6se,-0.015793102620183463
AATSC7dv,-0.5509333333333333
AATSC7pe,-0.015627047619047593
AATSC7se,-0.005301860876190499
AATSC8dv,0.20251881188118814
AATSC8pe,0.005744990099009889
AATSC8se,0.0033326063524752834
AETA_eta,0.8761542743962336
ATSC0are,9.223151999999997
ATSC1are,0.372793920000001
ATSC2are,1.0643574400000007
ATSC3are,-3.804378719999997
ATSC4are,-2.6569510399999987
ATSC5are,2.2746254399999994
ATSC6are,-2.127939360000001
ATSC7are,-1.4881071999999973
ATSC8are,0.6868929599999982
BCUTZ-1h,8.034418181016303
BCUTZ-1l,5.693744942791367
BCUTc-1h,0.40883454604997643
BCUTc-1l,-0.4654072701209234
BCUTd-1h,3.1802323722156416
BCUTd-1l,0.9772354618586597
BCUTi-1h,14.566001392874796
BCUTi-1l,10.954871354850447
BCUTm-1h,16.017763584976326
BCUTm-1l,11.70531271773441
BCUTp-1h,1.9833263544934139
BCUTp-1l,0.7157524256760993
BCUTs-1h,7.009363570433777
BCUTs-1l,1.226838316753481
BCUTv-1h,20.890311782094592
BCUTv-1l,14.681456147695545
BalabanJ,1.4511236117324229
Diameter,16
ETA_beta,32.0
GATS1are,0.7292675207247687
GATS2are,0.6808635339814999
GATS3are,1.1158259808706008
GATS4are,1.1305968574156284
GATS5are,0.9123520249377621
GATS6are,1.0399741767518176
GATS7are,1.125058982005284
GATS8are,0.7928204978510645
HybRatio,0.3888888888888889
Lipinski,True
LogEE_Dt,253.52072200248637
MATS1are,0.03886477120920195
MATS2are,0.06483180782204702
MATS3are,-0.17478025748203344
MATS4are,-0.11431511166612572
MATS5are,0.10816722275010814
MATS6are,-0.10583355586865151
MATS7are,-0.07683083572627612
MATS8are,0.03686874289852097
MAXssCH2,0.20029245050484223
MAXsssCH,-0.7674382191148068
MINssCH2,-0.030137249572709912
MINsssCH,-0.7680212946825506
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,2.197062423500612
SM1_Dzse,2.052020773761969
SMR_VSA1,29.63320274951228
SMR_VSA2,0.0
SMR_VSA3,15.373361591982253
SMR_VSA4,0.0
SMR_VSA5,38.45594406835148
SMR_VSA6,11.771282124992794
SMR_VSA7,47.34946224772795
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,286.3664045965743
SpAD_Dzi,277.4975820920123
SpAD_Dzm,286.428785301301
SpAD_Dzp,411.8895918318354
SpAD_Dzv,365.3930692994481
SpAbs_Dt,507.0414440049725
SpDiam_A,4.715442974442752
SpDiam_D,260.41174221937035
SpMAD_Dt,18.108623000177595
SpMax_Dt,253.52072200248637
SsssssAs,0
VE1_Dzpe,5.213441114364658
VE1_Dzse,5.213635942409647
VE2_Dzpe,0.18619432551302348
VE2_Dzse,0.1862012836574874
VE3_Dzpe,2.680859537527375
VE3_Dzse,2.6808969071648967
VMcGowan,276.9400000000004
VR1_Dzpe,169.14471002487173
VR1_Dzse,169.13388403558693
VR2_Dzpe,6.040882500888276
VR2_Dzse,6.040495858413819
VR3_Dzpe,6.160374038048733
VR3_Dzse,6.16031003169729
mZagreb1,10.11111111111111
mZagreb2,6.111111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18446303999999994
AATSC1are,0.007169113846153865
AATSC2are,0.01195907235955057
AATSC3are,-0.03224049762711862
AATSC4are,-0.021086913015873007
AATSC5are,0.0199528547368421
AATSC6are,-0.019522379449541293
AATSC7are,-0.014172449523809498
AATSC8are,0.006800920396039587
AETA_beta,1.1428571428571428
BCUTdv-1h,6.033593451647048
BCUTdv-1l,0.9959475747099882
BCUTpe-1h,3.5159240699242584
BCUTpe-1l,2.2428528114148043
BCUTse-1h,3.724164820551139
BCUTse-1l,2.4387241177131105
ETA_alpha,12.600000000000003
ETA_dBeta,-5.0
ETA_eta_B,0.5848059664802001
ETA_eta_F,26.535210502028974
ETA_eta_L,6.5871039083464575
ETA_eta_R,51.067530185123516
ETA_psi_1,0.48837209302325607
LabuteASA,160.41583073204018
LogEE_DzZ,143.25718189012386
LogEE_Dzi,138.81806974090256
LogEE_Dzm,143.2881638716691
LogEE_Dzp,204.95248870075895
LogEE_Dzv,182.30318478743956
PEOE_VSA1,19.846320666670863
PEOE_VSA2,20.003580417698224
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,5.22652571908022
PEOE_VSA6,17.289397394048667
PEOE_VSA7,24.619922828310838
PEOE_VSA8,25.57670150321277
PEOE_VSA9,23.906102280206333
SM1_Dzare,2.456956724057701
SpAD_Dzpe,283.8247875394989
SpAD_Dzse,286.73273741347407
SpAbs_DzZ,284.4429352088192
SpAbs_Dzi,275.6963360247047
SpAbs_Dzm,284.5107335548173
SpAbs_Dzp,418.47147026027994
SpAbs_Dzv,368.2776349562008
SpDiam_Dt,377.32961723664846
SpMAD_DzZ,10.227371592734796
SpMAD_Dzi,9.910627931857581
SpMAD_Dzm,10.229599475046465
SpMAD_Dzp,14.710342565422692
SpMAD_Dzv,13.04975247498029
SpMax_DzZ,143.25718189012386
SpMax_Dzi,138.81806974090256
SpMax_Dzm,143.2881638716691
SpMax_Dzp,204.95248870075895
SpMax_Dzv,182.30318478743956
VE1_Dzare,5.213309228352946
VE2_Dzare,0.1861896152983195
VE3_Dzare,2.6808342399020586
VR1_Dzare,169.12393274101026
VR2_Dzare,6.040140455036081
VR3_Dzare,6.160251193177759
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4500000000000001
AETA_dBeta,-0.17857142857142858
AETA_eta_B,0.020885927374292863
AETA_eta_F,0.9476860893581777
AETA_eta_L,0.2352537110123735
AETA_eta_R,1.8238403637544114
BCUTare-1h,3.5703332090558546
BCUTare-1l,2.193066839012993
ETA_beta_s,18.5
ETA_dPsi_A,0.2256279069767439
ETA_dPsi_B,0.0
ETA_eta_BR,0.8428059664802001
ETA_eta_FL,6.742303687546438
ETA_eta_RL,13.329407595892896
LogEE_Dzpe,141.9908602848745
LogEE_Dzse,143.4396551629428
PEOE_VSA10,11.802088248022404
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,10.543314323086552
SlogP_VSA2,56.082529513883046
SlogP_VSA3,22.554652396982227
SlogP_VSA4,6.923737199690624
SlogP_VSA5,23.43844852834591
SlogP_VSA6,34.8549302792814
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,280.0980744541421
SpAbs_Dzpe,281.78465814624843
SpAbs_Dzse,284.82728955212366
SpDiam_DzZ,218.96638036561373
SpDiam_Dzi,211.42882545806793
SpDiam_Dzm,219.01226468246296
SpDiam_Dzp,308.57524716803334
SpDiam_Dzv,277.2525592909582
SpMAD_Dzpe,10.136599554982103
SpMAD_Dzse,10.240454907624073
SpMax_Dzpe,141.9908602848745
SpMax_Dzse,143.4396551629428
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6607142857142857
AETA_eta_BR,0.030100213088578576
AETA_eta_FL,0.24079656026951565
AETA_eta_RL,0.47605027128188915
DetourIndex,3430
EState_VSA1,12.145807216896262
EState_VSA2,48.65942751014396
EState_VSA3,11.454175413722904
EState_VSA4,5.563451491696996
EState_VSA5,17.032643867773697
EState_VSA6,25.122838405075452
EState_VSA7,0.0
EState_VSA8,10.473451861131776
EState_VSA9,14.93760098652793
ETA_beta_ns,13.5
ETA_shape_p,0.1719576719576719
ETA_shape_x,0.0
ETA_shape_y,0.38095238095238093
GhoseFilter,True
LogEE_Dzare,140.13678568150166
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,277.8166146389458
SpDiam_Dzpe,216.97494780406578
SpDiam_Dzse,219.25193267215914
SpMAD_Dzare,10.003502659076503
SpMax_Dzare,140.13678568150166
TopoPSA(NO),139.37
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.049254357947957
VSA_EState9,70.6174123087187
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.48214285714285715
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.049999999999999885
FilterItLogS,-1.6713927715601993
SpDiam_Dzare,214.13300753682734
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6480000000000001
ETA_epsilon_2,0.9214285714285712
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5999999999999998
ETA_epsilon_5,0.8437499999999999
AETA_beta_ns_d,0.017857142857142856
ETA_dEpsilon_A,0.2080000000000003
ETA_dEpsilon_B,0.048000000000000376
ETA_dEpsilon_C,-0.15999999999999992
ETA_dEpsilon_D,0.07767857142857126
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"0.0,1.1512878740401702,1.4165396581640692,0.0,7.859052230868488,17.990030566277035,0.0,6.161777569575223,0.0,0.0,1.3730457203425102,0.6054350725258697,0.0,0.0,0.0,0.0,0.12499999999999997,0.6713783850074477,0.1111111111111111"
APolDescriptor,55.561445999999975
BCUTDescriptor,"11.988306066725896,15.999954121502297,-0.39117978318354646,0.21838730915141563,4.422210525512694,10.18339576736395"
BPolDescriptor,29.862554
TPSADescriptor,139.37
ALOGPDescriptor,"-0.8360999999999993,0.6990632099999988,97.58240000000002"
XLogPDescriptor,-1.016
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,390.1539346
ChiPathDescriptor,"20.25878406613483,13.3294075958929,12.480977937623903,9.733827965991816,7.779483432437047,5.79495595195458,3.6620772242730593,2.3351352551509756,15.277905453464912,8.774743602886987,6.736500513766458,4.53824459772625,3.1423205673343615,1.9181901937672594,1.0457570563185252,0.579162455495314"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.49185395284047334,0.5713486006061901,0.0,0.0,0.10088791308472948,0.18063292400833886,0.1873977823922814"
AtomCountDescriptor,50
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.229168607420429,0.0,0.4146723119520975,0.0,0.8846897854489657,0.0,0.09216819471562847,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,1,3,4,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"56.27123642258841,2.0096870150924433,27.989686004482735,15.512089721148094,12.47759628333462"
FractionalPSADescriptor,0.3572179789571703
WienerNumbersDescriptor,"2327.0,39.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.437200466763831,6.295624726067824,7.983247032417487,1.504903694764695,1.9224248813559297,1.9376846770227414"
FractionalCSP3Descriptor,0.3888888888888889
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,5,2,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.346938775510203,6.25"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1948.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3888888888888889
AutocorrelationDescriptorMass,"34.086735418351594,34.152026231993226,48.69822128885214,45.615280753263576,44.472855711087455"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.5931014148129679,-0.20043766482930586,-0.06741550817526677,0.09254332008185401,-0.28582158694504356"
EccentricConnectivityIndexDescriptor,722
AutocorrelationDescriptorPolarizability,"1611.4592229483053,1867.101078264326,2549.538180789772,2326.9417218752883,2141.932954038535"
