DLiP-ID,T003FN
VR3_A,5.436079804162794
VR3_D,5.173757427981835
WPath,792
Xc-3d,1.4725184760785526
Xc-4d,0.0
Xc-5d,0.11785113019775792
Xc-6d,0.0
Xp-0d,13.828062645816686
Xp-1d,9.041713895658194
Xp-2d,8.358061678686036
Xp-3d,6.185397654988895
Xp-4d,4.825915301693979
Xp-5d,3.8127631226087484
Xp-6d,2.179225302666743
Xp-7d,1.1600542731351005
ZMIC0,64.52412439112844
ZMIC1,35.18020665769006
ZMIC2,26.97896777973471
ZMIC3,26.182389351268505
ZMIC4,26.182389351268505
ZMIC5,26.182389351268505
nAcid,0
nAtom,40
nBase,0
nRing,2
piPC1,3.2188758248682006
piPC2,3.676300671907076
piPC3,4.0118683403978626
piPC4,4.361504998953085
piPC5,4.80248297726778
piPC6,4.5591262474866845
piPC7,4.457974431169511
piPC8,4.675745138657694
piPC9,4.80248297726778
AATS0Z,24.85
AATS0d,2.875
AATS0i,161.86646188685822
AATS0m,98.03187025000001
AATS0p,1.5519194750457252
AATS0s,3.332724622770919
AATS0v,206.95962808016301
AATS1Z,24.878048780487806
AATS1d,3.4146341463414633
AATS1i,144.4249848827292
AATS1m,93.57975165853655
AATS1p,1.8552744026829275
AATS1s,2.5988407106293283
AATS1v,252.8869979642565
AATS2Z,20.27027027027027
AATS2d,3.0945945945945947
AATS2i,155.45293544479256
AATS2m,74.34134156756755
AATS2p,1.5233010243268648
AATS2s,2.4256339673006337
AATS2v,200.3011647801967
AATS3Z,17.634408602150536
AATS3d,2.6451612903225805
AATS3i,158.25606230378008
AATS3m,62.066246677419336
AATS3p,1.3755658394643873
AATS3s,2.439665471923537
AATS3v,175.66149393757263
AATS4Z,13.505050505050505
AATS4d,2.292929292929293
AATS4i,160.71683413614434
AATS4m,46.17208106060604
AATS4p,1.2472893816689392
AATS4s,2.1833769796732754
AATS4v,149.9053012668382
AATS5Z,13.67741935483871
AATS5d,2.096774193548387
AATS5i,160.9700325973881
AATS5m,47.12375465591396
AATS5p,1.1896360645964517
AATS5s,2.475275454666136
AATS5v,139.3650842018598
AATS6Z,13.91139240506329
AATS6d,2.1012658227848102
AATS6i,165.73541463326794
AATS6m,47.55030673417722
AATS6p,1.1404604402610252
AATS6s,2.438701359587436
AATS6v,134.7113486689402
AATS7Z,14.290909090909091
AATS7d,2.4909090909090907
AATS7i,156.44279959777393
AATS7m,47.92890549090911
AATS7p,1.3786355549125089
AATS7s,2.204040404040404
AATS7v,168.96922608028098
AATS8Z,12.87719298245614
AATS8d,2.473684210526316
AATS8i,156.5093488489225
AATS8m,44.78424038596492
AATS8p,1.267743608033088
AATS8s,2.2456140350877187
AATS8v,161.8754772215944
AMID_C,1.5784947771372615
AMID_N,0.11553993264818069
AMID_O,0.19766989428033863
AMID_X,0.0
AMID_h,0.4199296234156061
ATS0dv,214.44444444444446
ATS0pe,238.7427
ATS0se,299.84440099999995
ATS1dv,200.0
ATS1pe,258.57000000000005
ATS1se,312.61013199999985
ATS2dv,237.66666666666666
ATS2pe,457.6381
ATS2se,565.8044219999998
ATS3dv,193.33333333333331
ATS3pe,577.6020000000002
ATS3se,719.6078080000001
ATS4dv,174.33333333333334
ATS4pe,578.9789999999999
ATS4se,733.5412099999999
ATS5dv,182.66666666666666
ATS5pe,538.2821000000001
ATS5se,686.9480419999999
ATS6dv,137.33333333333331
ATS6pe,465.8772
ATS6se,597.522994
ATS7dv,140.0
ATS7pe,324.0615
ATS7se,409.1280400000001
ATS8dv,111.0
ATS8pe,329.543
ATS8se,414.74735999999996
ATSC0Z,431.5
ATSC0c,0.47917419849068443
ATSC0d,21.974999999999994
ATSC0i,58.518486083024726
ATSC0m,1969.6937498999998
ATSC0p,12.221362572768772
ATSC0s,42.36206275720165
ATSC0v,2147.2698718048823
ATSC1Z,36.5625
ATSC1c,-0.2013767740439309
ATSC1d,6.600625000000002
ATSC1i,-9.271787161056844
ATSC1m,166.13633405249993
ATSC1p,-0.12423321392349758
ATSC1s,-2.225718235596708
ATSC1v,-31.01518727429155
ATSC2Z,39.375
ATSC2c,-0.07269851674485765
ATSC2d,-4.553749999999997
ATSC2i,6.031760010830061
ATSC2m,194.9205855849998
ATSC2p,1.0804339681016393
ATSC2s,4.345204475308641
ATSC2v,252.8096007432434
ATSC3Z,-112.1875
ATSC3c,0.06830325399300151
ATSC3d,-5.891874999999998
ATSC3i,-0.6239234021371562
ATSC3m,-544.1592604675002
ATSC3p,-0.9835429463049785
ATSC3s,-21.141127186213993
ATSC3v,-567.8983877823567
ATSC4Z,-49.5625
ATSC4c,-0.19472850938943262
ATSC4d,-9.413124999999999
ATSC4i,1.846698676050808
ATSC4m,-237.94104690250006
ATSC4p,-0.4598279745063437
ATSC4s,-9.214358067558301
ATSC4v,-338.6258238107577
ATSC5Z,26.0625
ATSC5c,0.20156642173817998
ATSC5d,1.058124999999999
ATSC5i,-19.33572964037154
ATSC5m,126.1764656325
ATSC5p,-2.249776707116101
ATSC5s,22.157089549039778
ATSC5v,-225.7652889123591
ATSC6Z,-13.8125
ATSC6c,-0.003266617613754713
ATSC6d,8.124374999999997
ATSC6i,15.428281611089872
ATSC6m,-35.43125535250006
ATSC6p,2.30043561816252
ATSC6s,-13.513847950960217
ATSC6v,580.7963833029208
ATSC7Z,-188.0625
ATSC7c,-0.09052095312318965
ATSC7d,-0.4406249999999995
ATSC7i,-5.695156238041349
ATSC7m,-829.2329511125001
ATSC7p,-3.803585250527615
ATSC7s,-1.854206318587105
ATSC7v,-267.81175237889005
ATSC8Z,13.0625
ATSC8c,0.09488978843185547
ATSC8d,-7.039374999999997
ATSC8i,-12.735713034860783
ATSC8m,52.7821597925
ATSC8p,-1.8546701558595042
ATSC8s,5.785012217078189
ATSC8v,-213.8079021637066
AXp-0d,0.7277927708324572
AXp-1d,0.4520856947829097
AXp-2d,0.3095578399513347
AXp-3d,0.199528956612545
AXp-4d,0.13043014328902647
AXp-5d,0.08665370733201701
AXp-6d,0.05889798115315521
AXp-7d,0.03625169603547189
GATS1Z,0.8156459316620975
GATS1c,1.461743734446872
GATS1d,0.9955881128777161
GATS1i,1.3431240679056529
GATS1m,0.8224198117696356
GATS1p,1.0661375560967539
GATS1s,0.6338625798638522
GATS1v,1.0930982371905553
GATS2Z,1.0326798409069555
GATS2c,1.474167076937402
GATS2d,1.4629646711557978
GATS2i,1.059588873916077
GATS2m,1.0199585123565234
GATS2p,1.0199648022491468
GATS2s,0.6405117107183909
GATS2v,0.938815332023309
GATS3Z,1.2089859081224537
GATS3c,1.5381944813185917
GATS3d,1.1545377812029802
GATS3i,1.0580009920395383
GATS3m,1.2064345417499707
GATS3p,1.065451724271031
GATS3s,1.3470943236541661
GATS3v,1.0731923327154291
GATS4Z,1.0174865690508796
GATS4c,1.1323045021881857
GATS4d,1.1831626848691696
GATS4i,0.9802450031939488
GATS4m,1.0199494583768585
GATS4p,0.9882952905563042
GATS4s,1.2716215098796666
GATS4v,1.0374624821550917
GATS5Z,1.1152020334168131
GATS5c,0.7271212054554517
GATS5d,0.8873720136518773
GATS5i,1.0993736764481787
GATS5m,1.0987226682125004
GATS5p,1.1699378902156996
GATS5s,1.059970442457825
GATS5v,1.0384942372380355
GATS6Z,1.3791894627220325
GATS6c,1.118805707138766
GATS6d,0.6739534280900334
GATS6i,0.8325883526799973
GATS6m,1.3392876403805813
GATS6p,1.0743597888100715
GATS6s,2.18758529653592
GATS6v,0.8170440106248532
GATS7Z,1.6466027599283684
GATS7c,0.9170682148332391
GATS7d,0.9357741234874342
GATS7i,1.1534745569524214
GATS7m,1.603589296673148
GATS7p,1.4879092065509758
GATS7s,1.0244949511814798
GATS7v,1.134623507704709
GATS8Z,0.5851070317741051
GATS8c,0.5134108838749132
GATS8d,1.276570265253578
GATS8i,1.0869967974840424
GATS8m,0.6187702398880315
GATS8p,0.8893598551173757
GATS8s,0.3939169487228788
GATS8v,1.060576457869563
MATS1Z,0.08266681739818557
MATS1c,-0.41000777176138486
MATS1d,0.29304364716002124
MATS1i,-0.15457758079991002
MATS1m,0.08228905044356834
MATS1p,-0.0099173177142441
MATS1s,-0.051258892594961025
MATS1v,-0.014091716970143981
MATS2Z,0.04932510726253485
MATS2c,-0.08200878858155976
MATS2d,-0.11201303692771264
MATS2i,0.05571591192634579
MATS2m,0.05349180739388733
MATS2p,0.047786681530692106
MATS2s,0.055444872675450965
MATS2v,0.06364073749366539
MATS3Z,-0.11182546505687835
MATS3c,0.06130911001769016
MATS3d,-0.11531921660733727
MATS3i,-0.004585801332524332
MATS3m,-0.11882405260276876
MATS3p,-0.03461391654967954
MATS3s,-0.21464861099117705
MATS3v,-0.11375252561238414
MATS4Z,-0.046408464716691834
MATS4c,-0.16419537166173512
MATS4d,-0.1730731662472277
MATS4i,0.01275051576272564
MATS4m,-0.04880849966303833
MATS4p,-0.015201994008638014
MATS4s,-0.08788460037764093
MATS4v,-0.06371742856709985
MATS5Z,0.025978394946361155
MATS5c,0.1809263425060894
MATS5d,0.0207102401311363
MATS5i,-0.14211650732513137
MATS5m,0.027552226119733687
MATS5p,-0.0791765966987906
MATS5s,0.22496380885546471
MATS5v,-0.04522177270070477
MATS6Z,-0.016207812018715986
MATS6c,-0.003451737608391441
MATS6d,0.18719488486628932
MATS6i,0.13349265643049393
MATS6m,-0.009107951999522223
MATS6p,0.09530668296993924
MATS6s,-0.16152316986855889
MATS6v,0.13695256566929703
MATS7Z,-0.3169703992415464
MATS7c,-0.13738932659686748
MATS7d,-0.01458268693763573
MATS7i,-0.07077988660896212
MATS7m,-0.30617882091092485
MATS7p,-0.22634495966343307
MATS7s,-0.0318330505757989
MATS7v,-0.09070689534919446
MATS8Z,0.021243723445345693
MATS8c,0.13896684217364372
MATS8d,-0.2247969183482027
MATS8i,-0.15272682324563142
MATS8m,0.01880501074695913
MATS8p,-0.10649572898627883
MATS8s,0.09583238945334573
MATS8v,-0.06987507023102862
MAXssO,5.641792435408507
MAXssS,1.6013133030990172
MINssO,5.641792435408507
MINssS,1.6013133030990172
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.5318435326217
SpAD_D,171.88268692110404
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.9144476988326193
SssNH2,0
SsssAs,0
SsssCH,0.272360870784391
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,343
TMWC10,109.6851499002213
TSRW10,51.82164574293509
VE1_Dt,4.297186862086405
VE2_Dt,0.226167729583495
VE3_Dt,2.0998144766584157
VR1_Dt,93.28432871032167
VR2_Dt,4.909701511069562
VR3_Dt,5.1775060132544946
Xc-3dv,0.8804772665437113
Xc-4dv,0.0
Xc-5dv,0.032274861218395144
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.15137471507731048
Xch-7d,0.3176253719860859
Xp-0dv,12.573877006516673
Xp-1dv,7.656106550233021
Xp-2dv,6.20652113136094
Xp-3dv,4.152395188558388
Xp-4dv,3.0536304624794006
Xp-5dv,2.1299656474059505
Xp-6dv,1.3244574816718824
Xp-7dv,0.6367958189145928
Xpc-4d,2.4848955456170487
Xpc-5d,3.4461960694398104
Xpc-6d,4.796505514935919
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,41
nFRing,0
nHBAcc,3
nHBDon,0
nHRing,1
nSpiro,0
naRing,1
piPC10,4.72849340202009
AATS0dv,5.361111111111112
AATS0pe,5.968567500000001
AATS0se,7.496110024999998
AATS1dv,4.878048780487805
AATS1pe,6.3065853658536595
AATS1se,7.624637365853655
AATS2dv,3.2117117117117115
AATS2pe,6.184298648648649
AATS2se,7.6460057027027
AATS3dv,2.0788530465949817
AATS3pe,6.2107741935483896
AATS3se,7.737718365591399
AATS4dv,1.760942760942761
AATS4pe,5.848272727272726
AATS4se,7.409507171717171
AATS5dv,1.9641577060931898
AATS5pe,5.7879795698924745
AATS5se,7.386538086021504
AATS6dv,1.7383966244725737
AATS6pe,5.897179746835444
AATS6se,7.563582202531646
AATS7dv,2.5454545454545454
AATS7pe,5.892027272727273
AATS7se,7.438691636363639
AATS8dv,1.9473684210526316
AATS8pe,5.781456140350877
AATS8se,7.27626947368421
AATSC0Z,10.7875
AATSC0c,0.01197935496226711
AATSC0d,0.5493749999999998
AATSC0i,1.4629621520756182
AATSC0m,49.242343747499994
AATSC0p,0.3055340643192193
AATSC0s,1.0590515689300413
AATSC0v,53.68174679512206
AATSC1Z,0.8917682926829268
AATSC1c,-0.004911628635217827
AATSC1d,0.16099085365853663
AATSC1i,-0.22614115026967913
AATSC1m,4.052105708597559
AATSC1p,-0.0030300783883779898
AATSC1s,-0.054285810624309955
AATSC1v,-0.7564679822997938
AATSC2Z,0.5320945945945946
AATSC2c,-0.0009824123884440224
AATSC2d,-0.06153716216216212
AATSC2i,0.08151027041662244
AATSC2m,2.634061967364862
AATSC2p,0.014600459028400532
AATSC2s,0.05871897939606272
AATSC2v,3.416345955989776
AATSC3Z,-1.2063172043010753
AATSC3c,0.0007344435913225969
AATSC3d,-0.06335349462365589
AATSC3i,-0.006708853786421035
AATSC3m,-5.851174843736561
AATSC3p,-0.010575730605429877
AATSC3s,-0.22732394823886012
AATSC3v,-6.106434277229642
AATSC4Z,-0.5006313131313131
AATSC4c,-0.001966954640297299
AATSC4d,-0.0950820707070707
AATSC4i,0.018653521980311193
AATSC4m,-2.403444918207071
AATSC4p,-0.004644727015215593
AATSC4s,-0.09307432391473032
AATSC4v,-3.4204628667753303
AATSC5Z,0.28024193548387094
AATSC5c,0.0021673808789051613
AATSC5d,0.011377688172043002
AATSC5i,-0.2079110714018445
AATSC5m,1.3567361895967742
AATSC5p,-0.02419114738834517
