DLiP-ID,T007KO
AATSC5d,-0.01551020408163265
AATSC5i,-0.009856712230264058
AATSC5m,-20.519140657813818
AATSC5p,-0.025026202730998696
AATSC5s,0.1669374563061596
AATSC5v,-2.8518626030586045
AATSC6Z,4.546122448979592
AATSC6c,-0.007793800086748138
AATSC6d,-0.021405895691609972
AATSC6i,0.1455882461139881
AATSC6m,22.913862530612242
AATSC6p,0.021622402076463834
AATSC6s,-0.39582051018852893
AATSC6v,5.343403429877454
AATSC7Z,1.005771571786609
AATSC7c,-0.0014289956664391785
AATSC7d,-0.036061582527747944
AATSC7i,0.44779956612539284
AATSC7m,6.22080540422484
AATSC7p,0.11509973226371929
AATSC7s,0.00712072165520603
AATSC7v,8.620757263780302
AATSC8Z,-1.5147241118669694
AATSC8c,-0.0031429660540930643
AATSC8d,-0.05889644746787604
AATSC8i,-0.3385645865554085
AATSC8m,-9.582848628495842
AATSC8p,-0.07282440598070596
AATSC8s,-0.12949867128683512
AATSC8v,-10.747524839448873
ATS0are,230.11010000000002
ATS1are,237.754
ATS2are,375.40999999999997
ATS3are,440.73400000000004
ATS4are,472.92120000000006
ATS5are,461.376
ATS6are,406.675
ATS7are,374.24199999999996
ATS8are,337.18600000000004
ATSC0dv,156.84632569077013
ATSC0pe,5.334274285714283
ATSC0se,3.993052399999999
ATSC1dv,38.57331093754374
ATSC1pe,-0.5162878367346944
ATSC1se,-0.5141270399999998
ATSC2dv,-5.0498675848940415
ATSC2pe,-0.7407695510204088
ATSC2se,-0.8685500799999997
ATSC3dv,-53.38373953696706
ATSC3pe,-1.1028457959183675
ATSC3se,-0.8562454399999989
ATSC4dv,-13.024806696341088
ATSC4pe,-0.08586138775510135
ATSC4se,0.13795732000000052
ATSC5dv,45.342938887489154
ATSC5pe,2.091753632653061
ATSC5se,1.5921924799999991
ATSC6dv,-69.60153635116598
ATSC6pe,-0.781702285714286
ATSC6se,-0.6164883199999999
ATSC7dv,-71.66891520394165
ATSC7pe,-2.3271381224489787
ATSC7se,-1.4620260799999987
ATSC8dv,-12.685693009714168
ATSC8pe,0.141953959183674
ATSC8se,0.23625023999999936
AXp-0dv,0.6812105380494337
AXp-1dv,0.3373552711560551
AXp-2dv,0.18804721754329348
AXp-3dv,0.1008539004832293
AXp-4dv,0.061511768222118866
AXp-5dv,0.025810881615141404
AXp-6dv,0.01773295608312781
AXp-7dv,0.0077650687865957945
BertzCT,695.6789020252875
ECIndex,390
ETA_eta,16.905030462294473
GATS1dv,0.5750084764571886
GATS1pe,0.8108720431704789
GATS1se,0.8924887609511181
GATS2dv,0.9907074841594791
GATS2pe,1.0016768939976117
GATS2se,1.087147986636234
GATS3dv,1.1085890729408088
GATS3pe,1.0346151915924966
GATS3se,1.087894381933799
GATS4dv,0.9892422222188907
GATS4pe,0.9828604495016475
GATS4se,0.9733836353139548
GATS5dv,0.8615306074855275
GATS5pe,0.7617348719033727
GATS5se,0.7265155355185736
GATS6dv,1.2763756501509296
GATS6pe,1.1297188400808338
GATS6se,1.1237018847878149
GATS7dv,1.3615028756403296
GATS7pe,1.418930910046585
GATS7se,1.4073868235070828
GATS8dv,0.949496983023523
GATS8pe,0.8217695996968153
GATS8se,0.8008928856679314
LogEE_A,3.9974678234580088
LogEE_D,101.68306275512275
MATS1dv,0.2390991941507392
MATS1pe,-0.09409836859734999
MATS1se,-0.12517885648916935
MATS2dv,-0.01976964313193168
MATS2pe,-0.08527092381783931
MATS2se,-0.13356204004770972
MATS3dv,-0.18049233044307933
MATS3pe,-0.10963861927736522
MATS3se,-0.11371489928735998
MATS4dv,-0.04036755867426988
MATS4pe,-0.007824527267927194
MATS4se,0.01679481744620015
MATS5dv,0.13860551163238605
MATS5pe,0.18800975045195306
MATS5se,0.19117704444960035
MATS6dv,-0.24653124658671977
MATS6pe,-0.08141295785672106
MATS6se,-0.08577235578253647
MATS7dv,-0.28057545141836204
MATS7pe,-0.2678798248113594
MATS7se,-0.2248243254410338
MATS8dv,-0.05242206596814142
MATS8pe,0.017248306112342317
MATS8se,0.03834789534831929
MAXaaCH,1.711651248449589
MAXaasC,0.554645586629714
MAXdssC,-0.34700018896447404
MAXsCH3,1.5254870949757313
MAXssNH,2.7475188964474677
MDEC-11,0.14285714285714285
MDEC-12,2.1213289593673985
MDEC-13,2.9826135086577144
MDEC-22,2.6769361739427717
MDEC-23,12.970112209802029
MDEC-33,8.789402611005169
MDEO-11,0.14285714285714285
MDEO-12,0.6141039135462543
MDEO-22,0.19999999999999996
MINaaCH,1.5959009668682287
MINaasC,0.06662952230683139
MINdssC,-0.34700018896447404
MINsCH3,1.4923815961442224
MINssNH,2.7475188964474677
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8
SM1_Dzi,1.0114903022901909
SM1_Dzm,2.8389267319614637
SM1_Dzp,-3.9424408427515405
SM1_Dzv,-1.4671948272107689
SddssSe,0
SpAD_Dt,325.4828586943099
SpAbs_A,27.537521050461233
SpAbs_D,203.36612551024558
SpMAD_A,1.2517055022936923
SpMAD_D,9.243914795920254
SpMax_A,2.382958617009456
SpMax_D,101.68306275512275
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,67.79
TpiPC10,7.872359871134843
VAdjMat,5.523561956057013
VE1_DzZ,4.63076456399205
VE1_Dzi,4.6189313806011745
VE1_Dzm,4.630742102844361
VE1_Dzp,4.5820981629173785
VE1_Dzv,4.609098211884731
VE2_DzZ,0.21048929836327498
VE2_Dzi,0.20995142639096248
VE2_Dzm,0.21048827740201642
VE2_Dzp,0.2082771892235172
VE2_Dzv,0.20950446417657867
VE3_DzZ,2.321179347441198
VE3_Dzi,2.3186207358030977
VE3_Dzm,2.3211744970105936
VE3_Dzp,2.3106143677622026
VE3_Dzv,2.3164895825943668
VR1_DzZ,115.37638486365897
VR1_Dzi,117.17883323240682
VR1_Dzm,115.35181734270101
VR1_Dzp,119.83237726724258
VR1_Dzv,117.87500249446654
VR2_DzZ,5.244381130166317
VR2_Dzi,5.326310601473037
VR2_Dzm,5.243264424668228
VR2_Dzp,5.446926239420117
VR2_Dzv,5.357954658839389
VR3_DzZ,5.536657056267223
VR3_Dzi,5.5521586173772945
VR3_Dzm,5.536444099889842
VR3_Dzp,5.574551270527042
VR3_Dzv,5.558082122479856
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04488959454956774
Xch-7dv,0.13323531105248979
Xpc-4dv,1.7806505711284584
Xpc-5dv,2.6717246863226833
Xpc-6dv,2.743515399570075
Zagreb1,110.0
Zagreb2,128.0
fragCpx,67.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,23
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.574574285714286
AATS1are,6.604277777777778
AATS2are,6.5861403508771925
AATS3are,6.677787878787879
AATS4are,6.568350000000001
AATS5are,6.3202191780821915
AATS6are,6.455158730158731
AATS7are,6.565649122807017
AATS8are,6.244185185185186
AATSC0dv,4.481323591164861
AATSC0pe,0.1524078367346938
AATSC0se,0.1140872114285714
AATSC1dv,1.0714808593762148
AATSC1pe,-0.014341328798185955
AATSC1se,-0.01428130666666666
AATSC2dv,-0.08859416815603581
AATSC2pe,-0.012995957035445767
AATSC2se,-0.01523772070175438
AATSC3dv,-0.8088445384388949
AATSC3pe,-0.01670978478664193
AATSC3se,-0.01297341575757574
AATSC4dv,-0.18090009300473733
AATSC4pe,-0.0011925192743764076
AATSC4se,0.0019160738888888962
AATSC5dv,0.6211361491436871
AATSC5pe,0.02865415935141179
AATSC5se,0.021810855890410947
AATSC6dv,-1.1047862912883488
AATSC6pe,-0.012407972789115651
AATSC6se,-0.009785528888888886
AATSC7dv,-1.257349389542836
AATSC7pe,-0.040826984604368045
AATSC7se,-0.02564958035087717
AATSC8dv,-0.23492024092063274
AATSC8pe,0.002628777021919889
AATSC8se,0.004375004444444433
AETA_eta,0.7684104755588397
ATSC0are,5.572314285714285
ATSC1are,-0.6059489795918367
ATSC2are,-0.8893489795918369
ATSC3are,-1.430489795918367
ATSC4are,-0.07539795918367326
ATSC5are,2.69728163265306
ATSC6are,-1.393614285714285
ATSC7are,-2.3866204081632643
ATSC8are,-0.05307346938775481
BCUTZ-1h,35.001426333994914
BCUTZ-1l,5.692988703583512
BCUTc-1h,0.43172790448697157
BCUTc-1l,-0.5299173471191264
BCUTd-1h,3.231279163710612
BCUTd-1l,0.9778422073240106
BCUTi-1h,14.540294435776937
BCUTi-1l,10.953687360871623
BCUTm-1h,79.90518205005932
BCUTm-1l,11.704960425377413
BCUTp-1h,3.060308198146549
BCUTp-1l,0.7518402115047125
BCUTs-1h,7.00827113488511
BCUTs-1l,1.0427238332791562
BCUTv-1h,26.52493496642544
BCUTv-1l,14.702305795224138
BalabanJ,1.928577350415959
Diameter,11
ETA_beta,30.0
GATS1are,0.8645535125754935
GATS2are,1.0543982796437128
GATS3are,1.0872948247698926
GATS4are,0.9992504396736926
GATS5are,0.7170668617978047
GATS6are,1.2174036150378371
GATS7are,1.4639062328103125
GATS8are,0.8072634986612762
HybRatio,0.13333333333333333
Lipinski,True
LogEE_Dt,162.74142934715496
MATS1are,-0.10572215300245716
MATS2are,-0.09800083963260184
MATS3are,-0.13613608901024746
MATS4are,-0.006577479990360489
MATS5are,0.2320790168728357
MATS6are,-0.13894229920143744
MATS7are,-0.2629910296761639
MATS8are,-0.006173282613950987
NsssssAs,0
RotRatio,0.17391304347826086
SM1_Dzpe,1.4730949584835755
SM1_Dzse,1.4281222809713727
SMR_VSA1,19.374790486512623
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,19.536383686561397
SMR_VSA7,44.840725865669874
SMR_VSA8,0.0
SMR_VSA9,17.248535499851716
SpAD_DzZ,148.969459485576
SpAD_Dzi,153.80992143124564
SpAD_Dzm,149.0095826735695
SpAD_Dzp,225.60934523939295
SpAD_Dzv,194.64894399128582
SpAbs_Dt,325.4828586943099
SpDiam_A,4.765917234018913
SpDiam_D,150.99646002937905
SpMAD_Dt,14.794675395195906
SpMax_Dt,162.74142934715496
SsssssAs,0
VE1_Dzpe,4.626005985456092
VE1_Dzse,4.626257507557644
VE2_Dzpe,0.21027299933891327
VE2_Dzse,0.21028443216171108
VE3_Dzpe,2.3201512180455928
VE3_Dzse,2.3202055878982897
VMcGowan,238.84999999999982
VR1_Dzpe,116.39617644453595
VR1_Dzse,116.36773848047996
VR2_Dzpe,5.290735292933452
VR2_Dzse,5.289442658203634
VR3_Dzpe,5.545457046707447
VR3_Dzse,5.54521269642483
mZagreb1,8.88888888888889
mZagreb2,5.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1592089795918367
AATSC1are,-0.01683191609977324
AATSC2are,-0.01560261367704977
AATSC3are,-0.021674087816944954
AATSC4are,-0.0010471938775510174
AATSC5are,0.036949063461000825
AATSC6are,-0.022120861678004523
AATSC7are,-0.0418705334765485
AATSC8are,-0.0009828420256991631
AETA_beta,1.3636363636363635
BCUTdv-1h,6.022172486617449
BCUTdv-1l,0.2550789754009409
BCUTpe-1h,3.489407221586157
BCUTpe-1l,2.2404336082110023
BCUTse-1h,3.7023305369928257
BCUTse-1l,2.436527385611624
ETA_alpha,11.9
ETA_dBeta,3.0
ETA_eta_B,0.45828610434180916
ETA_eta_F,21.221036536035978
ETA_eta_L,4.435880381064359
ETA_eta_R,38.12606699833045
ETA_psi_1,0.6263157894736845
LabuteASA,144.0511273748951
LogEE_DzZ,74.25120652873876
LogEE_Dzi,76.9509375475451
LogEE_Dzm,74.18959032954763
LogEE_Dzp,111.90866333725296
LogEE_Dzv,96.99101862582233
PEOE_VSA1,19.897041906447136
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,62.19172313820675
PEOE_VSA8,5.687386274683562
PEOE_VSA9,28.728485605916887
SM1_Dzare,1.5037073770519644
SpAD_Dzpe,152.9461990910815
SpAD_Dzse,154.0830666981197
SpAbs_DzZ,146.93309584921246
SpAbs_Dzi,152.8903847928001
SpAbs_Dzm,146.94490868668848
SpAbs_Dzp,227.75976751725747
SpAbs_Dzv,195.4492320788554
SpDiam_Dt,236.10879963783879
SpMAD_DzZ,6.771339067526182
SpMAD_Dzi,6.99136006505662
SpMAD_Dzm,6.773162848798614
SpMAD_Dzp,10.254970238154225
SpMAD_Dzv,8.847679272331174
SpMax_DzZ,74.25120652873876
SpMax_Dzi,76.9509375475451
SpMax_Dzm,74.18959032954763
SpMax_Dzp,111.90866333725296
SpMax_Dzv,96.99101862582233
VE1_Dzare,4.625826543214787
VE2_Dzare,0.21026484287339942
VE3_Dzare,2.3201124274080036
VR1_Dzare,116.42215706892489
VR2_Dzare,5.291916230405676
VR3_Dzare,5.545680230372622
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5409090909090909
AETA_dBeta,0.13636363636363635
AETA_eta_B,0.020831186560991324
AETA_eta_F,0.9645925698198172
AETA_eta_L,0.2016309264120163
AETA_eta_R,1.733003045378657
BCUTare-1h,3.5441655872577416
BCUTare-1l,2.1897740700457944
ETA_beta_s,13.5
ETA_dPsi_A,0.08768421052631548
ETA_dPsi_B,0.0
ETA_eta_BR,0.6302861043418091
ETA_eta_FL,6.020047076966928
ETA_eta_RL,10.455927458031287
LogEE_Dzpe,76.54005840728999
LogEE_Dzse,77.10644799819491
PEOE_VSA10,17.248535499851716
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,14.790514511606428
SlogP_VSA2,25.233302206747275
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,39.27727437397288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,151.49953715672967
SpAbs_Dzpe,151.60702185609648
SpAbs_Dzse,152.7847737154185
SpDiam_DzZ,113.4916744361485
SpDiam_Dzi,115.0544086244067
SpDiam_Dzm,113.43047699564801
SpDiam_Dzp,166.08580257786846
SpDiam_Dzv,146.25950236313835
SpMAD_Dzpe,6.9520999586855226
SpMAD_Dzse,7.003775759005441
SpMax_Dzpe,76.54005840728999
SpMax_Dzse,77.10644799819491
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.028649368379173142
AETA_eta_FL,0.2736385034984967
AETA_eta_RL,0.475269429910513
DetourIndex,1746
EState_VSA1,0.0
EState_VSA2,11.65669156263541
EState_VSA3,31.695300464613194
EState_VSA4,0.0
EState_VSA5,14.219595082555067
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,37.17667639990503
EState_VSA9,9.473725907600098
ETA_beta_ns,16.5
ETA_shape_p,0.3641456582633053
ETA_shape_x,0.0
ETA_shape_y,0.3361344537815126
GhoseFilter,True
LogEE_Dzare,75.8181189136854
SlogP_VSA10,5.687386274683562
SlogP_VSA11,17.248535499851716
SpAbs_Dzare,150.1325304503189
SpDiam_Dzpe,115.69492470792173
SpDiam_Dzse,116.66736967989544
SpMAD_Dzare,6.886342598033167
SpMax_Dzare,75.8181189136854
TopoPSA(NO),67.79
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.9347819035021421
VSA_EState9,47.96252320584392
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.04090909090909092
ETA_dAlpha_B,0.0
FilterItLogS,-5.436550113520616
SpDiam_Dzare,114.49737247174278
ETA_beta_ns_d,3.0
ETA_epsilon_1,0.6542857142857144
ETA_epsilon_2,0.8636363636363633
ETA_epsilon_3,0.43750000000000033
ETA_epsilon_4,0.5638297872340428
ETA_epsilon_5,0.8166666666666664
AETA_beta_ns_d,0.13636363636363635
ETA_dEpsilon_A,0.21678571428571403
ETA_dEpsilon_B,0.0904559270516716
ETA_dEpsilon_C,-0.12632978723404242
ETA_dEpsilon_D,0.046969696969696884
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.14285714285714285,2.1213289593673985,2.9826135086577144,0.0,2.6769361739427717,12.970112209802029,0.0,8.789402611005169,0.0,0.0,0.14285714285714285,0.6141039135462543,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,45.476308999999986
BCUTDescriptor,"11.849999999999982,78.91933770655456,-0.3574202745144395,0.2380536197239372,4.879586431075399,11.043733913716746"
BPolDescriptor,22.241691
TPSADescriptor,67.79
ALOGPDescriptor,"4.688599999999999,21.98296995999999,88.4262"
XLogPDescriptor,4.013
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,428.9211322
ChiPathDescriptor,"16.27565640300939,10.45592745803129,9.283609374149725,7.89982489965135,5.9646027198436435,4.420074401421388,3.1009145135693257,1.8053152332867277,14.986631837087542,7.759171236589268,6.017510961385393,4.135009919812401,3.014076642883824,1.4970311336782016,1.028511452821413,0.41154864568957716"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.3414591316634429,0.0,0.0,0.0,0.04488959454956774,0.1332353110524898"
AtomCountDescriptor,35
BondCountDescriptor,23
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.6105545915349069,0.0,0.43643195358482345,0.0,0.9563485090842112,0.0,0.15851487491999153,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"43.71056083437694,1.986843674289861,18.756869412134606,10.663681573560982,3.0616862407456655"
FractionalPSADescriptor,0.15804770367059104
WienerNumbersDescriptor,"1084.0,35.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.933418998283178,5.667800406994454,7.531019949843374,1.7806505711284581,2.671724686322682,2.6445030770754134"
FractionalCSP3Descriptor,0.13333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.340264650283554,8.203125,4.521118381915526"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,834.07
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.13333333333333333
AutocorrelationDescriptorMass,"111.97403802607107,36.63026665144546,57.98735308111428,77.32030056514058,102.5631138230134"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5670464238843556,-0.26334854331053686,0.004770550207673167,-0.12843181650064947,0.06176041265727446"
EccentricConnectivityIndexDescriptor,390
AutocorrelationDescriptorPolarizability,"1585.6616462953518,1821.4703112283723,2477.163266305024,2508.124677984733,2008.2933819441369"
