DLiP-ID,C000TF
AATSC5s,-1.2378213872354498
AATSC5v,3.8056987033599405
AATSC6Z,2.0501543209876547
AATSC6c,0.00019188543626523193
AATSC6d,-0.1388888888888889
AATSC6i,-1.913441749590764
AATSC6m,10.211439290409809
AATSC6p,-0.10962412521034487
AATSC6s,-1.0472808963477365
AATSC6v,-2.3563457131671233
AATSC7Z,-1.1636904761904763
AATSC7c,0.01341942677436169
AATSC7d,0.18650793650793648
AATSC7i,-0.4109851225527913
AATSC7m,-5.56127831322015
AATSC7p,0.039341652489443386
AATSC7s,-1.1158389136904763
AATSC7v,3.6989770153608044
AATSC8Z,-0.15972222222222274
AATSC8c,-0.05107151818737133
AATSC8d,-0.36616161616161624
AATSC8i,-1.6925545028506435
AATSC8m,-1.7676608960989701
AATSC8p,-0.020226841623073907
AATSC8s,-4.653852982954546
AATSC8v,12.747664465501286
ATS0are,194.3949
ATS1are,178.49999999999997
ATS2are,301.459
ATS3are,338.994
ATS4are,403.09899999999993
ATS5are,309.283
ATS6are,196.50999999999993
ATS7are,181.58999999999995
ATS8are,90.49000000000001
ATSC0dv,125.83333333333334
ATSC0pe,8.293495833333331
ATSC0se,6.028935833333332
ATSC1dv,5.423611111111114
ATSC1pe,-1.0793289930555552
ATSC1se,-0.7838988263888886
ATSC2dv,36.93749999999999
ATSC2pe,4.977260937500001
ATSC2se,3.665074270833333
ATSC3dv,-31.000000000000004
ATSC3pe,-0.7372291666666672
ATSC3se,-0.9338538333333328
ATSC4dv,-81.13194444444444
ATSC4pe,-3.96579079861111
ATSC4se,-2.3041732986111105
ATSC5dv,-4.291666666666674
ATSC5pe,-1.9394885416666667
ATSC5se,-1.6639515416666664
ATSC6dv,26.687499999999993
ATSC6pe,-0.6883411458333349
ATSC6se,-1.2732986458333333
ATSC7dv,-14.937499999999998
ATSC7pe,-1.2030796875
ATSC7se,-0.6911785208333334
ATSC8dv,-6.673611111111107
ATSC8pe,-2.3951397569444453
ATSC8se,-1.8725007569444445
AXp-0dv,0.4829546429305512
AXp-1dv,0.24877890231843514
AXp-2dv,0.1225972656233131
AXp-3dv,0.0666233971888997
AXp-4dv,0.03436036768249881
AXp-5dv,0.017962598194133008
AXp-6dv,0.008975493348360909
AXp-7dv,0.004521225979492875
BertzCT,637.2014217801354
ECIndex,254
ETA_eta,10.863733036126687
GATS1dv,0.4715761589403973
GATS1pe,0.6964426239638595
GATS1se,0.7586303995329192
GATS2dv,0.4827305145185939
GATS2pe,0.4206640614689293
GATS2se,0.44964216215433445
GATS3dv,0.8072847682119205
GATS3pe,0.683125556723919
GATS3se,0.7423074041673746
GATS4dv,1.2691240784705733
GATS4pe,1.1570344484639006
GATS4se,1.112707930957047
GATS5dv,1.1641438032166507
GATS5pe,1.094726913438263
GATS5se,1.0752687559703393
GATS6dv,0.9139072847682118
GATS6pe,1.0417742015706084
GATS6se,1.1305512656731218
GATS7dv,1.5101229895931882
GATS7pe,1.625445872565227
GATS7se,1.5673516259216638
GATS8dv,1.620108368452739
GATS8pe,2.1866631614250114
GATS8se,2.139412929461533
LogEE_A,3.8189476818764447
LogEE_D,67.65620572898905
MATS1dv,0.04137748344370863
MATS1pe,-0.12493595633927991
MATS1se,-0.12482184155495654
MATS2dv,0.18064187468160972
MATS2pe,0.3693170973067521
MATS2se,0.37410089987071865
MATS3dv,-0.12317880794701985
MATS3pe,-0.0444462251794705
MATS3se,-0.07744765072553571
MATS4dv,-0.2919655129326502
MATS4pe,-0.21653471969922022
MATS4se,-0.1730652404344573
MATS5dv,-0.019489120151371837
MATS5pe,-0.1336323293504599
MATS5se,-0.1577109922324798
MATS6dv,0.1885209713024282
MATS6pe,-0.07377574048293442
MATS6se,-0.1877314753062726
MATS7dv,-0.1356669820245979
MATS7pe,-0.16578632725171258
MATS7se,-0.13102118373137048
MATS8dv,-0.1157134256472004
MATS8pe,-0.6301033454063517
MATS8se,-0.6776413466505404
MAXaaCH,0.9929861111111111
MAXaaaC,-0.03898148148148106
MAXaasC,-0.45624196900982583
MAXdssC,-1.4011130401234573
MDEC-22,2.249576847278282
MDEC-23,10.516635363646392
MDEC-24,1.437216447852337
MDEC-33,6.631975707865092
MDEC-34,1.626489111506811
MDEO-11,0.944940787421155
MINaaCH,0.7506783824640966
MINaaaC,-0.11821759259259235
MINaasC,-0.9120601851851855
MINdssC,-1.4011130401234573
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.892857142857143
SM1_Dzi,1.805761723642176
SM1_Dzm,1.9936638345306825
SM1_Dzp,-9.759678614789939
SM1_Dzv,-3.156287058319628
SddssSe,0
SpAD_Dt,278.42789725582344
SpAbs_A,21.52002467051099
SpAbs_D,135.31241145797821
SpMAD_A,1.1955569261394994
SpMAD_D,7.517356192109897
SpMax_A,2.4552039216186996
SpMax_D,67.65620572898905
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,70.42
TpiPC10,8.545952599591546
VAdjMat,5.247927513443585
VE1_DzZ,4.165744676706875
VE1_Dzi,4.164193658670719
VE1_Dzm,4.166680476354828
VE1_Dzp,4.093251169341414
VE1_Dzv,4.135180016949204
VE2_DzZ,0.2314302598170486
VE2_Dzi,0.23134409214837326
VE2_Dzm,0.23148224868637934
VE2_Dzp,0.2274028427411897
VE2_Dzv,0.22973222316384467
VE3_DzZ,2.0146817184664165
VE3_Dzi,2.014309322419379
VE3_Dzm,2.014906334861931
VE3_Dzp,1.9971262261150853
VE3_Dzv,2.007317527363458
VR1_DzZ,89.0668647860837
VR1_Dzi,89.2371303039826
VR1_Dzm,88.97746238653338
VR1_Dzp,95.44410514494194
VR1_Dzv,92.05168550521917
VR2_DzZ,4.948159154782427
VR2_Dzi,4.957618350221256
VR2_Dzm,4.94319235480741
VR2_Dzp,5.302450285830108
VR2_Dzv,5.113982528067732
VR3_DzZ,5.077174042288679
VR3_Dzi,5.079083876889592
VR3_Dzm,5.076169770953736
VR3_Dzp,5.146327454601435
VR3_Dzv,5.110136883170972
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.040193691825431976
Xch-7dv,0.06873404177100015
Xpc-4dv,0.963038258426429
Xpc-5dv,1.0776063130633027
Xpc-6dv,1.2838634077169115
Zagreb1,96.0
Zagreb2,113.0
fragCpx,55.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,19
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,8.0997875
AATS1are,7.139999999999999
AATS2are,7.729717948717949
AATS3are,7.062375
AATS4are,7.605641509433961
AATS5are,7.363880952380953
AATS6are,7.278148148148146
AATS7are,8.647142857142855
AATS8are,8.226363636363637
AATSC0dv,5.243055555555556
AATSC0pe,0.3455623263888888
AATSC0se,0.25120565972222214
AATSC1dv,0.21694444444444458
AATSC1pe,-0.04317315972222221
AATSC1se,-0.031355953055555545
AATSC2dv,0.9471153846153845
AATSC2pe,0.12762207532051287
AATSC2se,0.09397626335470084
AATSC3dv,-0.6458333333333334
AATSC3pe,-0.015358940972222233
AATSC3se,-0.019455288194444434
AATSC4dv,-1.5307914046121593
AATSC4pe,-0.07482624148322849
AATSC4se,-0.04347496789832284
AATSC5dv,-0.10218253968253986
AATSC5pe,-0.04617829861111111
AATSC5se,-0.039617893849206345
AATSC6dv,0.9884259259259257
AATSC6pe,-0.02549411651234574
AATSC6se,-0.04715920910493827
AATSC7dv,-0.7113095238095237
AATSC7pe,-0.05728950892857143
AATSC7se,-0.032913262896825404
AATSC8dv,-0.6066919191919188
AATSC8pe,-0.21773997790404048
AATSC8se,-0.17022734154040406
AETA_eta,0.6035407242292604
ATSC0are,9.746362499999996
ATSC1are,-1.2285984375
ATSC2are,6.044223437499998
ATSC3are,-1.0954875000000024
ATSC4are,-4.396079687499997
ATSC5are,-2.2715343750000003
ATSC6are,-1.2826453125000015
ATSC7are,-1.3422796874999974
ATSC8are,-2.954170312499998
BCUTZ-1h,9.014089487208908
BCUTZ-1l,5.669769213400623
BCUTc-1h,0.5039168337454346
BCUTc-1l,-0.3788493631269545
BCUTd-1h,4.0221000556363835
BCUTd-1l,0.9727394714926879
BCUTi-1h,17.430695349387854
BCUTi-1l,10.93290044526184
BCUTm-1h,19.00560391419871
BCUTm-1l,11.683000527996327
BCUTp-1h,2.0117058673962886
BCUTp-1l,0.5269851044077487
BCUTs-1h,8.007387253173745
BCUTs-1l,1.2189379704720273
BCUTv-1h,20.91343999099299
BCUTv-1l,13.302789194863426
BalabanJ,2.0184549258719695
Diameter,9
ETA_beta,23.5
GATS1are,0.7112507871526428
GATS2are,0.4302680839080958
GATS3are,0.6995125745630741
GATS4are,1.1394402899756237
GATS5are,1.0738294366109358
GATS6are,1.0689268071188762
GATS7are,1.6080724621988092
GATS8are,2.2096821902903394
HybRatio,0.09090909090909091
Lipinski,True
LogEE_Dt,139.21394862791172
MATS1are,-0.12101484015190288
MATS2are,0.3816318257590578
MATS3are,-0.05619981300716051
MATS4are,-0.20424826127076867
MATS5are,-0.13317990612981445
MATS6are,-0.11697996731259158
MATS7are,-0.15739553382827964
MATS8are,-0.6613198000792602
MAXssssC,-4.5169062972411185
MINssssC,-4.5169062972411185
NsssssAs,0
RotRatio,0.05263157894736842
SM1_Dzpe,2.015236448460171
SM1_Dzse,1.8262473937688997
SMR_VSA1,28.178837116777693
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,0.0
SMR_VSA5,6.176298517443475
SMR_VSA6,0.0
SMR_VSA7,35.5228477603919
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,95.97137138073492
SpAD_Dzi,95.38510799243001
SpAD_Dzm,95.52422861411154
SpAD_Dzp,150.9132709657491
SpAD_Dzv,119.18650394141613
SpAbs_Dt,278.42789725582344
SpDiam_A,4.9104078432374
SpDiam_D,101.27485754023041
SpMAD_Dt,15.468216514212413
SpMax_Dt,139.21394862791172
SsssssAs,0
VE1_Dzpe,4.16654854274394
VE1_Dzse,4.16517437722718
VE2_Dzpe,0.23147491904133
VE2_Dzse,0.23139857651262108
VE3_Dzpe,2.014874670398949
VE3_Dzse,2.0145448069259504
VMcGowan,151.19999999999982
VR1_Dzpe,88.9902398795894
VR1_Dzse,89.12072476765968
VR2_Dzpe,4.943902215532744
VR2_Dzse,4.951151375981094
VR3_Dzpe,5.076313364346416
VR3_Dzse,5.077778573539717
mZagreb1,7.979166666666667
mZagreb2,3.7777777777777777
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,19
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.40609843749999985
AATSC1are,-0.049143937500000005
AATSC2are,0.15498008814102557
AATSC3are,-0.02282265625000005
AATSC4are,-0.08294489976415088
AATSC5are,-0.054084151785714296
AATSC6are,-0.0475053819444445
AATSC7are,-0.06391808035714273
AATSC8are,-0.2685609374999998
AETA_beta,1.3055555555555556
BCUTdv-1h,7.014084430089164
BCUTdv-1l,2.8288574455266216
BCUTpe-1h,4.0071330523773785
BCUTpe-1l,2.2160355923715804
BCUTse-1h,4.030574086935149
BCUTse-1l,2.411587143187199
ETA_alpha,7.757142857142856
ETA_dBeta,0.5
ETA_eta_B,0.6106645440928933
ETA_eta_F,18.955621550310347
ETA_eta_L,3.2765589895470946
ETA_eta_R,29.819354586437033
ETA_psi_1,0.41609195402298854
LabuteASA,98.3091956741864
LogEE_DzZ,48.09084442052619
LogEE_Dzi,47.7928740919729
LogEE_Dzm,47.87287340897414
LogEE_Dzp,73.24248731025378
LogEE_Dzv,59.02709985111316
PEOE_VSA1,10.213054789681411
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,4.794537184071822
PEOE_VSA4,13.171245143024459
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,18.19910120538483
PEOE_VSA8,11.583067786077873
PEOE_VSA9,11.080152209313258
SM1_Dzare,2.2135423169029265
SpAD_Dzpe,95.27254800467897
SpAD_Dzse,96.28972610412342
SpAbs_DzZ,94.3424981146546
SpAbs_Dzi,93.8867158002752
SpAbs_Dzm,93.80555662498259
SpAbs_Dzp,156.2446532352975
SpAbs_Dzv,121.21048676054596
SpDiam_Dt,179.58694598865296
SpMAD_DzZ,5.331742854485274
SpMAD_Dzi,5.299172666246111
SpMAD_Dzm,5.306901589672863
SpMAD_Dzp,8.384070609208283
SpMAD_Dzv,6.621472441189785
SpMax_DzZ,48.09084442052619
SpMax_Dzi,47.7928740919729
SpMax_Dzm,47.87287340897414
SpMax_Dzp,73.24248731025378
SpMax_Dzv,59.02709985111316
VE1_Dzare,4.167827362321852
VE2_Dzare,0.2315459645734362
VE3_Dzare,2.015181548706938
VR1_Dzare,88.86334109592828
VR2_Dzare,4.936852283107126
VR3_Dzare,5.074886361252083
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4309523809523809
AETA_dBeta,0.027777777777777776
AETA_eta_B,0.033925808005160735
AETA_eta_F,1.0530900861283525
AETA_eta_L,0.1820310549748386
AETA_eta_R,1.6566308103576128
BCUTare-1h,4.124514925825648
BCUTare-1l,2.1668924799866907
ETA_beta_s,11.5
ETA_dPsi_A,0.2979080459770114
ETA_dPsi_B,0.0
ETA_eta_BR,0.7826645440928932
ETA_eta_FL,5.026990028733108
ETA_eta_RL,8.303549018280203
LogEE_Dzpe,47.748231582809495
LogEE_Dzse,48.24632124060442
PEOE_VSA10,11.3129633249809
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,21.166338598580467
SlogP_VSA3,6.176298517443475
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,24.395944776997904
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,94.22372708570268
SpAbs_Dzpe,93.54517576524782
SpAbs_Dzse,94.71867471188298
SpDiam_DzZ,71.22136978772238
SpDiam_Dzi,70.44225982130158
SpDiam_Dzm,70.9659392509427
SpDiam_Dzp,102.07084327572439
SpDiam_Dzv,84.77023553141431
SpMAD_Dzpe,5.292919333593276
SpMAD_Dzse,5.349429228006857
SpMax_Dzpe,47.748231582809495
SpMax_Dzse,48.24632124060442
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.6388888888888888
AETA_eta_BR,0.04348136356071629
AETA_eta_FL,0.279277223818506
AETA_eta_RL,0.4613082787933446
DetourIndex,1245
EState_VSA1,29.02201862207322
EState_VSA2,10.902924932081056
EState_VSA3,0.0
EState_VSA4,24.395944776997904
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,5.106527394840706
ETA_beta_ns,12.0
ETA_shape_p,0.23941068139963168
ETA_shape_x,0.06445672191528545
ETA_shape_y,0.3867403314917128
GhoseFilter,True
LogEE_Dzare,47.23483811601261
SlogP_VSA10,13.171245143024459
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,92.33519737549531
SpDiam_Dzpe,70.7312862347762
SpDiam_Dzse,71.41699856513432
SpMAD_Dzare,5.23465150476126
SpMax_Dzare,47.23483811601261
TopoPSA(NO),70.42
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,37.318350497606446
VSA_EState9,27.931649502393544
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6666666666666666
EState_VSA10,23.07230972193699
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0690476190476191
FilterItLogS,-2.784497144964743
SpDiam_Dzare,70.01711039783146
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.8517857142857143
ETA_epsilon_2,1.0357142857142856
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.7138392857142859
ETA_epsilon_5,0.962142857142857
AETA_beta_ns_d,0.027777777777777776
ETA_dEpsilon_A,0.41332417582417547
ETA_dEpsilon_B,0.13794642857142836
ETA_dEpsilon_C,-0.2753777472527471
ETA_dEpsilon_D,0.07357142857142862
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.5555555555555556
MDEDescriptor,"0.0,0.0,0.0,0.0,2.249576847278282,10.516635363646392,1.437216447852337,6.631975707865092,1.626489111506811,0.0,0.944940787421155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,28.537757999999997
BCUTDescriptor,"11.99623302457313,19.00041158218818,-0.38409061718845827,0.41676205527389554,3.589919921874998,9.487823791283594"
BPolDescriptor,12.446241999999998
TPSADescriptor,70.42
ALOGPDescriptor,"2.3049000000000004,5.312564010000002,54.903299999999994"
XLogPDescriptor,2.6879999999999997
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,257.02997776
ChiPathDescriptor,"13.499635521070495,8.3035490182802,8.644274196298376,6.343760632847509,5.025500401886214,3.741571751249004,2.8103615874851116,2.075577312028721,8.693183572749922,4.726799144050268,3.55532070307608,2.39844229880039,1.511856178029948,0.9879429006773156,0.5564805875983767,0.3074433666055157"
ChiChainDescriptor,"0.0,0.0,0.0,0.12359693729953272,0.2876149140127501,0.0,0.0,0.0,0.040193691825431976,0.06873404177100013"
AtomCountDescriptor,24
BondCountDescriptor,19
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.474978587787629,0.2886751345948129,0.794271687387828,0.14433756729740646,0.5279061884644477,0.01349873117890097,0.09979920366254735,0.004499577059633658"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,5,3,1,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"35.698139462266724,1.983229970125929,17.675218739181965,7.416689851423797,3.103547508345867"
FractionalPSADescriptor,0.2739758241964842
WienerNumbersDescriptor,"587.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.2802115023572656,5.899253631069877,7.517952346361219,0.9630382584264293,1.0776063130633033,1.1699217479607456"
FractionalCSP3Descriptor,0.09090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"14.409972299168976,5.174791914387634,2.962962962962963"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,319.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.09090909090909091
AutocorrelationDescriptorMass,"25.189519825027265,22.073995132334055,37.85287049531597,36.812174218933244,33.360765306323835"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.6050706148321676,-0.3041788489872916,0.10640443330661908,-0.26940851131030724,0.11995546955584974"
EccentricConnectivityIndexDescriptor,254
AutocorrelationDescriptorPolarizability,"876.9100928725854,1046.3353765931931,1506.938113309078,1517.8227550989998,1112.387222208985"
