DLiP-ID,C002WL
AATSC4v,3.1360869737891277
AATSC5Z,0.949588477366256
AATSC5c,0.0033332597786054734
AATSC5d,0.0025720164609053632
AATSC5i,0.1948795870599953
AATSC5m,4.322379036008234
AATSC5p,0.022851534058932102
AATSC5s,0.08264099401438732
AATSC5v,4.915851644033633
AATSC6Z,-0.4881849004839916
AATSC6c,-0.0012239625236084104
AATSC6d,-0.07811812511323339
AATSC6i,-0.055375123232422066
AATSC6m,-2.3768392745166484
AATSC6p,-0.006816082720654305
AATSC6s,-0.3363720854296717
AATSC6v,-1.417428626741444
AATSC7Z,-2.4127322608804094
AATSC7c,-0.0001638326838316498
AATSC7d,-0.13819054744980672
AATSC7i,-0.060622506057532145
AATSC7m,-11.01589370415263
AATSC7p,-0.01452573423331592
AATSC7s,-0.3320945872551318
AATSC7v,-5.823378554066408
AATSC8Z,-2.61320482275648
AATSC8c,0.0006730417199380035
AATSC8d,-0.19014872572377453
AATSC8i,-0.1455025093202591
AATSC8m,-11.983012858999345
AATSC8p,-0.034217831649297585
AATSC8s,-0.16009640348252757
AATSC8v,-8.597518636745297
ATS0are,326.6582999999999
ATS1are,344.828
ATS2are,581.437
ATS3are,724.6608000000002
ATS4are,722.5718
ATS5are,682.3586999999999
ATS6are,677.4938
ATS7are,707.0040000000001
ATS8are,716.796
ATSC0dv,197.3497942386832
ATSC0pe,5.888733333333329
ATSC0se,3.7600858703703692
ATSC1dv,81.95031245237008
ATSC1pe,0.432171604938279
ATSC1se,0.26127837277091315
ATSC2dv,109.63328760859628
ATSC2pe,1.3897296296296338
ATSC2se,0.7772812860082275
ATSC3dv,120.2755677488188
ATSC3pe,2.7517024691357994
ATSC3se,1.421349922496571
ATSC4dv,77.53665599756137
ATSC4pe,3.2174839506172925
ATSC4se,1.9579873895747406
ATSC5dv,-36.58436213991771
ATSC5pe,0.6378444444444576
ATSC5se,0.6360211481481248
ATSC6dv,-138.84712696235326
ATSC6pe,-2.9220654320987474
ATSC6se,-1.8659283381344582
ATSC7dv,-157.62612406645334
ATSC7pe,-4.364167901234546
ATSC7se,-2.8533746803841202
ATSC8dv,-160.4051211705533
ATSC8pe,-3.8453925925925763
ATSC8se,-2.4540841337448804
AXp-0dv,0.6197482278717446
AXp-1dv,0.370803878408462
AXp-2dv,0.2057938064186094
AXp-3dv,0.1129514518790983
AXp-4dv,0.05918611011032467
AXp-5dv,0.034543527750080606
AXp-6dv,0.021302303638132614
AXp-7dv,0.012475098036467229
BertzCT,731.3280962145586
ECIndex,573
ETA_eta,25.84576798043857
GATS1dv,0.4440712698761742
GATS1pe,0.6719332037244209
GATS1se,0.6529079274685433
GATS2dv,0.5901141801860037
GATS2pe,0.6665847954002558
GATS2se,0.6457574943545541
GATS3dv,0.7337668819368572
GATS3pe,0.7413134343233194
GATS3se,0.7638511788315239
GATS4dv,1.0279314946747158
GATS4pe,1.0465530758327126
GATS4se,1.1508748651368612
GATS5dv,1.3876913212111097
GATS5pe,1.3308268205826825
GATS5se,1.4081943370905186
GATS6dv,1.7288816832096083
GATS6pe,1.6802552331571028
GATS6se,1.8290366861548777
GATS7dv,1.7650273167069812
GATS7pe,1.8635524077308396
GATS7se,2.0526680452848582
GATS8dv,1.5976100350760123
GATS8pe,1.642539440465856
GATS8se,1.7584693984515856
LogEE_A,4.182345293723056
LogEE_D,157.89703569831488
MATS1dv,0.4077040317260519
MATS1pe,0.07205521380839347
MATS1se,0.0682239357680103
MATS2dv,0.3124843606639419
MATS2pe,0.1327489075183123
MATS2se,0.1162794517074584
MATS3dv,0.2697582073184572
MATS3pe,0.20682999173563066
MATS3se,0.16731588546959858
MATS4dv,0.182896822086913
MATS4pe,0.2543491389557859
MATS4se,0.2424085299308682
MATS5dv,-0.09268913170406207
MATS5pe,0.05415803436317302
MATS5se,0.08457534881849342
MATS6dv,-0.35841659886342336
MATS6pe,-0.25278770268691186
MATS6se,-0.2528046697250476
MATS7dv,-0.39209616390782465
MATS7pe,-0.3638150304484871
MATS7se,-0.37253073963239364
MATS8dv,-0.38500862632852034
MATS8pe,-0.3093197893807313
MATS8se,-0.3091580739201572
MAXaaCH,1.9901889872493228
MAXaasC,1.0618411794367786
MAXdssC,-0.31110814541866105
MAXsCH3,2.055651775668287
MAXssNH,2.8589118795666413
MDEC-11,0.07692307692307693
MDEC-12,3.344137330816331
MDEC-13,1.6820205846556782
MDEC-22,11.812575374319717
MDEC-23,15.389595557140352
MDEC-33,6.534047077809358
MDEN-22,0.6962383250419169
MDEO-11,0.19999999999999996
MDEO-12,0.5773502691896258
MINaaCH,1.949910521366704
MINaasC,-0.010404436465944134
MINdssC,-0.39578459624590523
MINsCH3,2.0477375853645765
MINssNH,2.790047843019975
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714284
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,444.7010309707053
SpAbs_A,34.297832036915345
SpAbs_D,315.7940713966298
SpMAD_A,1.2702900754413091
SpMAD_D,11.696076718393694
SpMax_A,2.434752705427591
SpMax_D,157.89703569831488
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,109.53
TpiPC10,7.856864059087394
VAdjMat,5.807354922057604
VE1_DzZ,5.056965310230664
VE1_Dzi,5.070110683542171
VE1_Dzm,5.056966799519727
VE1_Dzp,5.069598571067721
VE1_Dzv,5.0715844476397205
VE2_DzZ,0.1872950114900246
VE2_Dzi,0.18778187716822856
VE2_Dzm,0.18729506664887877
VE2_Dzp,0.18776291003954523
VE2_Dzv,0.18783646102369336
VE3_DzZ,2.614018335331915
VE3_Dzi,2.6166144214484874
VE3_Dzm,2.614018629834398
VE3_Dzp,2.6165134101744902
VE3_Dzv,2.6169050561183056
VR1_DzZ,162.77510713135507
VR1_Dzi,161.58322559565528
VR1_Dzm,162.77553974740897
VR1_Dzp,162.60472758320427
VR1_Dzv,161.9963604209836
VR2_DzZ,6.028707671531669
VR2_Dzi,5.984563910950196
VR2_Dzm,6.02872369434848
VR2_Dzp,6.022397317896455
VR2_Dzv,5.99986520077717
VR3_DzZ,6.085621310289067
VR3_Dzi,6.078272111702393
VR3_Dzm,6.0856239680386865
VR3_Dzp,6.0845740446287815
VR3_Dzv,6.080825641453153
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0710342187935587
Xch-7dv,0.10161865587945482
Xpc-4dv,1.0636226063903023
Xpc-5dv,1.437305189637602
Xpc-6dv,1.7444160122283467
Zagreb1,126.0
Zagreb2,142.0
fragCpx,82.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,28
nBondsS,42
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.049227777777776
AATS1are,6.2696
AATS2are,6.0566354166666665
AATS3are,5.939842622950821
AATS4are,6.229067241379311
AATS5are,6.31813611111111
AATS6are,6.391450943396226
AATS7are,6.427309090909092
AATS8are,6.287684210526316
AATSC0dv,3.654625819234874
AATSC0pe,0.10905061728395055
AATSC0se,0.0696312198216735
AATSC1dv,1.4900056809521833
AATSC1pe,0.007857665544332345
AATSC1se,0.004750515868562058
AATSC2dv,1.1420134125895445
AATSC2pe,0.014476350308642019
AATSC2se,0.008096680062585704
AATSC3dv,0.9858653094165476
AATSC3pe,0.022554938271604912
AATSC3se,0.011650409200791566
AATSC4dv,0.6684194482548393
AATSC4pe,0.027736930608769764
AATSC4se,0.016879201634265005
AATSC5dv,-0.33874409388812693
AATSC5pe,0.005905967078189423
AATSC5se,0.00588908470507523
AATSC6dv,-1.3098785562486157
AATSC6pe,-0.027566655019799505
AATSC6se,-0.01760309752957036
AATSC7dv,-1.432964764240485
AATSC7pe,-0.03967425364758678
AATSC7se,-0.02593976982167382
AATSC8dv,-1.4070624664083622
AATSC8pe,-0.033731513970110316
AATSC8se,-0.021527053804779653
AETA_eta,0.9572506659421692
ATSC0are,6.18788333333333
ATSC1are,0.47422067901234766
ATSC2are,1.5369907407407413
ATSC3are,2.63536172839506
ATSC4are,3.4047320987654333
ATSC5are,0.5886444444444492
ATSC6are,-3.3803080246913506
ATSC7are,-4.554280864197521
ATSC8are,-3.9355925925925854
BCUTZ-1h,16.00200385449812
BCUTZ-1l,5.700840241020944
BCUTc-1h,0.478209772751382
BCUTc-1l,-0.45214911194427576
BCUTd-1h,3.2602448325028925
BCUTd-1l,0.977233534671391
BCUTi-1h,14.565065981689571
BCUTi-1l,10.337668925061779
BCUTm-1h,32.060999118964304
BCUTm-1l,11.711919430040322
BCUTp-1h,2.9164549686711854
BCUTp-1l,0.7154218089658839
BCUTs-1h,7.009358319609602
BCUTs-1l,0.6266990046455945
BCUTv-1h,24.434235992771494
BCUTv-1l,14.681716582934355
BalabanJ,1.9111634366355197
Diameter,14
ETA_beta,29.75
GATS1are,0.6681109685766635
GATS2are,0.6503116473592209
GATS3are,0.7548368256966848
GATS4are,1.0837911632457093
GATS5are,1.3900485626479708
GATS6are,1.7681732848874012
GATS7are,1.9321444670829089
GATS8are,1.6838248688332196
HybRatio,0.45
Lipinski,True
LogEE_Dt,222.35051548535264
MATS1are,0.07524357842048633
MATS2are,0.13971777506040042
MATS3are,0.18850898148254033
MATS4are,0.2561395244339677
MATS5are,0.04756428109055462
MATS6are,-0.2782928536185213
MATS7are,-0.36130899022356194
MATS8are,-0.3012707204955011
MAXssCH2,0.9771766645687863
MINssCH2,0.450679012345679
NsssssAs,0
RotRatio,0.39285714285714285
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,14.112169305116993
SMR_VSA2,0.0
SMR_VSA3,15.790240465138108
SMR_VSA4,0.0
SMR_VSA5,50.179097973349855
SMR_VSA6,13.08951281182515
SMR_VSA7,47.34946224772795
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,247.98752602629781
SpAD_Dzi,270.6866527917109
SpAD_Dzm,248.0043537212107
SpAD_Dzp,310.82769632241644
SpAD_Dzv,302.80250851291964
SpAbs_Dt,444.7010309707053
SpDiam_A,4.743324839261364
SpDiam_D,214.83107748578863
SpMAD_Dt,16.470408554470566
SpMax_Dt,222.35051548535264
SsssssAs,0
VE1_Dzpe,5.067551139701323
VE1_Dzse,5.066884807978077
VE2_Dzpe,0.18768707924819716
VE2_Dzse,0.18766240029548434
VE3_Dzpe,2.6161094640056644
VE3_Dzse,2.6159779654737982
VMcGowan,304.7400000000007
VR1_Dzpe,161.80020719678313
VR1_Dzse,161.8820584297473
VR2_Dzpe,5.992600266547523
VR2_Dzse,5.995631793694344
VR3_Dzpe,6.079614058207298
VR3_Dzse,6.080119808712661
mZagreb1,8.916666666666668
mZagreb2,6.444444444444443
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,48
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.11459043209876538
AATSC1are,0.008622194163860867
AATSC2are,0.016010320216049388
AATSC3are,0.021601325642582457
AATSC4are,0.02935113878246063
AATSC5are,0.005450411522633789
AATSC6are,-0.031889698346144815
AATSC7are,-0.041402553310886554
AATSC8are,-0.03452274204028584
AETA_beta,1.1018518518518519
BCUTdv-1h,6.033873215587038
BCUTdv-1l,0.6562046418005509
BCUTpe-1h,3.516341099065353
BCUTpe-1l,2.2447826869863494
BCUTse-1h,3.724724885289317
BCUTse-1l,2.443286415487345
ETA_alpha,13.033333333333335
ETA_dBeta,-2.75
ETA_eta_B,0.24597980457651047
ETA_eta_F,21.97868329353339
ETA_eta_L,7.6972274183931
ETA_eta_R,47.82445127397196
ETA_psi_1,0.5750000000000003
LabuteASA,164.01407272738524
LogEE_DzZ,123.94627211892697
LogEE_Dzi,135.38437272247538
LogEE_Dzm,123.95393829314766
LogEE_Dzp,154.8704229787537
LogEE_Dzv,151.17932331826728
PEOE_VSA1,15.156672144986011
PEOE_VSA2,9.589074368143644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,11.761884949391115
PEOE_VSA6,50.04488210774353
PEOE_VSA7,24.974377382775238
PEOE_VSA8,23.737849894089717
PEOE_VSA9,0.0
SM1_Dzare,1.389555950537421
SpAD_Dzpe,270.5554043575086
SpAD_Dzse,269.65575943022316
SpAbs_DzZ,246.45115036492228
SpAbs_Dzi,269.66049462621277
SpAbs_Dzm,246.47046159420933
SpAbs_Dzp,314.1181362740359
SpAbs_Dzv,304.3560250802676
SpDiam_Dt,301.17710850690275
SpMAD_DzZ,9.184723186159179
SpMAD_Dzi,10.025431584878183
SpMAD_Dzm,9.185346434118914
SpMAD_Dzp,11.512136900830239
SpMAD_Dzv,11.214907722700728
SpMax_DzZ,123.94627211892697
SpMax_Dzi,135.38437272247538
SpMax_Dzm,123.95393829314766
SpMax_Dzp,154.8704229787537
SpMax_Dzv,151.17932331826728
VE1_Dzare,5.067629260382201
VE2_Dzare,0.1876899726067482
VE3_Dzare,2.6161248797511756
VR1_Dzare,161.760736802068
VR2_Dzare,5.991138400076593
VR3_Dzare,6.079370083180998
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4827160493827161
AETA_dBeta,-0.10185185185185185
AETA_eta_B,0.00911036313246335
AETA_eta_F,0.8140253071679033
AETA_eta_L,0.28508249697752225
AETA_eta_R,1.7712759731100727
BCUTare-1h,3.5704809219808036
BCUTare-1l,2.191786780457638
ETA_beta_s,16.25
ETA_dPsi_A,0.13899999999999968
ETA_dPsi_B,0.0
ETA_eta_BR,0.41797980457651046
ETA_eta_FL,5.471006339403485
ETA_eta_RL,13.168233757796585
LogEE_Dzpe,135.32478896872664
LogEE_Dzse,134.87371784415427
PEOE_VSA10,11.257379486545457
PEOE_VSA11,0.0
PEOE_VSA12,5.760247418874442
PEOE_VSA13,11.814359458703011
SlogP_VSA1,10.633577208012662
SlogP_VSA2,30.060535527653606
SlogP_VSA3,5.752853606746789
SlogP_VSA4,0.0
SlogP_VSA5,66.13746216464882
SlogP_VSA6,39.75041375479917
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,270.1798112285009
SpAbs_Dzpe,269.37823460820005
SpAbs_Dzse,268.5098062041559
SpDiam_DzZ,165.66730762328567
SpDiam_Dzi,185.70393543934077
SpDiam_Dzm,165.67564984316297
SpDiam_Dzp,205.83202568057158
SpDiam_Dzv,202.13094305508605
SpMAD_Dzpe,10.020570531759578
SpMAD_Dzse,9.987250349267525
SpMax_Dzpe,135.32478896872664
SpMax_Dzse,134.87371784415427
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6018518518518519
AETA_eta_BR,0.01548073350283372
AETA_eta_FL,0.20262986442235129
AETA_eta_RL,0.4877123613998735
DetourIndex,2885
EState_VSA1,5.907179729351506
EState_VSA2,17.230878639922942
EState_VSA3,24.5362944134204
EState_VSA4,30.578769967221813
EState_VSA5,0.0
EState_VSA6,11.761884949391115
EState_VSA7,37.255572541998674
EState_VSA8,22.713977664828732
EState_VSA9,4.523094936973348
ETA_beta_ns,13.5
ETA_shape_p,0.12787723785166238
ETA_shape_x,0.0
ETA_shape_y,0.2301790281329923
GhoseFilter,True
LogEE_Dzare,135.14137064945555
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,268.8931853483737
SpDiam_Dzpe,184.4503345410624
SpDiam_Dzse,183.23349628021066
SpMAD_Dzare,10.006659675129663
SpMax_Dzare,135.14137064945555
TopoPSA(NO),84.23
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.267938161375661
VSA_EState9,55.01962962030287
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01728395061728389
FilterItLogS,-6.649175534549455
SpDiam_Dzare,184.68590005163335
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5697530864197533
ETA_epsilon_2,0.8395061728395058
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.5349462365591399
ETA_epsilon_5,0.8022988505747124
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.13304422566025964
ETA_dEpsilon_B,0.03480684986061344
ETA_dEpsilon_C,-0.0982373757996462
ETA_dEpsilon_D,0.0372073222647934
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.48148148148148145
MDEDescriptor,"0.07692307692307693,3.344137330816331,1.6820205846556782,0.0,11.812575374319717,15.389595557140352,0.0,6.534047077809358,0.0,0.0,0.19999999999999996,0.5773502691896258,0.0,0.0,0.0,0.0,0.6962383250419169,0.0,0.0"
APolDescriptor,61.80941099999997
BCUTDescriptor,"11.890000000000004,31.972072358441768,-0.2751614384513866,0.2577321429215909,5.149783770771184,10.945351761546787"
BPolDescriptor,36.94858899999999
TPSADescriptor,109.53
ALOGPDescriptor,"0.49969999999999815,0.24970008999999815,103.30850000000001"
XLogPDescriptor,4.327000000000001
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,389.17731294
ChiPathDescriptor,"19.484916895309063,13.168233757796587,10.606152518177662,8.493966416358305,6.793021033603378,5.05246962990669,3.3563606853501398,2.2434192735483993,16.733202152537103,10.382508595436937,7.20278322465133,4.969863882680327,3.2552360560678566,2.1416987205049978,1.3420451292023554,0.8358315684433043"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.28121456547105406,0.4206022724109396,0.0,0.0,0.02282177322938192,0.0710342187935587,0.10161865587945482"
AtomCountDescriptor,54
BondCountDescriptor,28
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.0893892072886953,0.0,0.2757089417149832,0.0,0.4987741956600897,0.0,0.055696420196710485,0.0"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,2,8,1,5,4,0,0"
ZagrebIndexDescriptor,126.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"53.96092550891437,1.9985527966264582,20.40151192643627,8.232355838526335,9.068734873183992"
FractionalPSADescriptor,0.2814398382386858
WienerNumbersDescriptor,"2030.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7446118575114045,4.615446252553868,6.282813698368677,1.0636226063903025,1.4373051896376015,1.5765336735197564"
FractionalCSP3Descriptor,0.45
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,7,0,0,5,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.28061224489796,13.26530612244898,7.735537190082645"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2323.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.45
AutocorrelationDescriptorMass,"36.531101048902286,33.7202176034725,43.94001222571809,47.9386588894797,51.208486866795994"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,13
AutocorrelationDescriptorCharge,"0.49321620524450344,-0.17604777694890725,-0.019428560702711043,-0.08256146847829399,-0.09767333278936392"
EccentricConnectivityIndexDescriptor,573
AutocorrelationDescriptorPolarizability,"1762.8164506999392,1972.651703112016,2529.40943886962,2537.337777514592,2493.3419027815353"
