DLiP-ID,T001RG
AATSC4d,-0.011489151873767266
AATSC4i,-0.007446117290889485
AATSC4m,-1.9281731211661717
AATSC4p,-0.005463770579466668
AATSC4s,-0.08999955167267301
AATSC4v,-0.06548311884042152
AATSC5Z,-0.338968723584108
AATSC5c,0.0028976745991501295
AATSC5d,-0.03637468300929841
AATSC5i,0.21717292079593348
AATSC5m,-1.1101229697009696
AATSC5p,0.019085330914624995
AATSC5s,-0.06133440368123265
AATSC5v,3.5234692040274385
AATSC6Z,-1.1756320602474444
AATSC6c,-0.0035138387774435813
AATSC6d,-0.06387842926304466
AATSC6i,-0.10205326125778631
AATSC6m,-5.0686731702192
AATSC6p,-0.049601785061836365
AATSC6s,-0.3160375440895876
AATSC6v,-2.6979507556496785
AATSC7Z,-0.9432616269424322
AATSC7c,0.0018206560601084015
AATSC7d,-0.07093679146159376
AATSC7i,-0.060941088488982026
AATSC7m,-4.3282227153714805
AATSC7p,-0.0170501605567757
AATSC7s,0.48224846865638554
AATSC7v,-6.488357646727365
AATSC8Z,1.042360227838301
AATSC8c,0.000723875325247603
AATSC8d,-0.041461593762096995
AATSC8i,-0.10031090284868906
AATSC8m,4.819639231788833
AATSC8p,0.008641094561598141
AATSC8s,-0.10383509619061625
AATSC8v,0.2778777048719587
ATS0are,325.4907999999999
ATS1are,347.2498
ATS2are,586.5305000000001
ATS3are,732.4622
ATS4are,764.549
ATS5are,707.9179999999999
ATS6are,698.5839
ATS7are,672.9219999999999
ATS8are,652.7493
ATSC0dv,195.8632478632478
ATSC0pe,5.828267307692306
ATSC0se,4.082320057692306
ATSC1dv,8.876835415296942
ATSC1pe,0.010157655325447962
ATSC1se,0.28692901590236597
ATSC2dv,27.774709620863444
ATSC2pe,2.5513213017751557
ATSC2se,2.0180751479289913
ATSC3dv,-11.342099495945654
ATSC3pe,-0.5738719674556192
ATSC3se,-0.6482326886094698
ATSC4dv,9.17598071444225
ATSC4pe,-0.9532918639053183
ATSC4se,-0.9106173446745633
ATSC5dv,41.73044049967126
ATSC5pe,-0.06769881656804258
ATSC5se,-0.4970932204142061
ATSC6dv,-51.5065380962817
ATSC6pe,-0.5096096893491047
ATSC6se,-0.0515294874260409
ATSC7dv,-18.72430418584265
ATSC7pe,1.204930732248525
ATSC7se,1.2649834197485186
ATSC8dv,-34.27036306523485
ATSC8pe,-0.5784692677514813
ATSC8se,-0.6088992148668633
AXp-0dv,0.6040446583508484
AXp-1dv,0.36211577505614884
AXp-2dv,0.20706740230548823
AXp-3dv,0.12152521881333846
AXp-4dv,0.06975019122425952
AXp-5dv,0.042214265798354494
AXp-6dv,0.026185448172952902
AXp-7dv,0.01494472252862791
BertzCT,1338.191569350681
ECIndex,908
ETA_eta,25.290319833300043
GATS1dv,0.6984241525042713
GATS1pe,0.5832099759524422
GATS1se,0.5149897690346215
GATS2dv,0.8314558874123771
GATS2pe,0.562069408955549
GATS2se,0.5266012998814887
GATS3dv,1.011725888112123
GATS3pe,1.004100061024687
GATS3se,1.0315686508049886
GATS4dv,1.1162030168150348
GATS4pe,1.2895219716639628
GATS4se,1.3442269187492522
GATS5dv,1.0179211706937972
GATS5pe,1.1715142518041455
GATS5se,1.2453953320416502
GATS6dv,1.2179390342595091
GATS6pe,1.2125467905108838
GATS6se,1.2313549708045513
GATS7dv,1.0559938803997158
GATS7pe,0.9460592930116213
GATS7se,0.9010449297792099
GATS8dv,1.087299056176452
GATS8pe,1.089812120792232
GATS8se,1.1016563794661711
LogEE_A,4.3951177250135185
LogEE_D,209.11946022000532
MATS1dv,0.04284951099403879
MATS1pe,0.001647762686850387
MATS1se,0.06645200240890527
MATS2dv,0.08015158069420514
MATS2pe,0.2474236500212178
MATS2se,0.27941247977831474
MATS3dv,-0.025518893369347956
MATS3pe,-0.043390722846109966
MATS3se,-0.06997537153873629
MATS4dv,0.020301196640871974
MATS4pe,-0.07087752143427367
MATS4se,-0.09666092902623644
MATS5dv,0.09892028027828342
MATS5pe,-0.005392956730915023
MATS5se,-0.05653483255721521
MATS6dv,-0.12431400759206666
MATS6pe,-0.0413341368683348
MATS6se,-0.005967046608716105
MATS7dv,-0.04645926148267901
MATS7pe,0.10047133785888049
MATS7se,0.15059042131924238
MATS8dv,-0.08503257279690674
MATS8pe,-0.048234790337516875
MATS8se,-0.07248663332360977
MAXaaCH,2.0048489404498153
MAXaaaC,0.5389113833275347
MAXaasC,1.1354662918830698
MAXaasN,1.1879830929285293
MAXdssC,-0.1866406172457753
MAXssNH,2.870358251006249
MDEC-22,19.75168641648883
MDEC-23,21.585073992621087
MDEC-33,4.468148454039897
MDEN-22,0.19999999999999996
MDEN-23,0.6324555320336759
MDEO-11,0.6506976368304991
MINaaCH,1.4555323006919325
MINaaaC,0.45318126309013906
MINaasC,0.09649601270671204
MINaasN,1.1879830929285293
MINdssC,-0.1866406172457753
MINssNH,2.870358251006249
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.0756302521008405
SM1_Dzi,1.1530112360637021
SM1_Dzm,3.0871994448863767
SM1_Dzp,-3.719207431365504
SM1_Dzv,-1.756510938823818
SddssSe,0
SpAD_Dt,751.5350398559312
SpAbs_A,41.350984979820595
SpAbs_D,418.2389204400107
SpMAD_A,1.2922182806193936
SpMAD_D,13.069966263750334
SpMax_A,2.541893001321351
SpMax_D,209.11946022000532
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.74
TpiPC10,9.019384143469889
VAdjMat,6.129283016944966
VE1_DzZ,5.533112268418738
VE1_Dzi,5.5605893613206945
VE1_Dzm,5.533188272873109
VE1_Dzp,5.563543924098872
VE1_Dzv,5.567434627573482
VE2_DzZ,0.17290975838808556
VE2_Dzi,0.1737684175412717
VE2_Dzm,0.17291213352728466
VE2_Dzp,0.17386074762808976
VE2_Dzv,0.1739823321116713
VE3_DzZ,2.8739012642113972
VE3_Dzi,2.8788549126880785
VE3_Dzm,2.8739150004106064
VE3_Dzp,2.879386111438012
VE3_Dzv,2.8800851880942107
VR1_DzZ,213.96324056551336
VR1_Dzi,211.6496797348148
VR1_Dzm,213.94876472107956
VR1_Dzp,211.5088959455568
VR1_Dzv,210.98928409016827
VR2_DzZ,6.6863512676722925
VR2_Dzi,6.614052491712963
VR2_Dzm,6.685898897533736
VR2_Dzp,6.60965299829865
VR2_Dzv,6.593415127817758
VR3_DzZ,6.528955037014502
VR3_Dzi,6.518083263588453
VR3_Dzm,6.5288873789714446
VR3_Dzp,6.517417868615772
VR3_Dzv,6.514958155689559
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025
Xch-6dv,0.17773532753959553
Xch-7dv,0.30821401472640814
Xpc-4dv,3.027876540120824
Xpc-5dv,4.5782250405603335
Xpc-6dv,6.739146156071631
Zagreb1,168.0
Zagreb2,197.0
fragCpx,233.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,3
nBondsM,25
nBondsO,35
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.25943846153846
AATS1are,6.3136327272727275
AATS2are,6.375331521739131
AATS3are,6.2073067796610175
AATS4are,6.371241666666666
AATS5are,6.320696428571428
AATS6are,6.350762727272727
AATS7are,6.288990654205606
AATS8are,6.100460747663551
AATSC0dv,3.766600920447073
AATSC0pe,0.11208206360946742
AATSC0se,0.07850615495562127
AATSC1dv,0.16139700755085348
AATSC1pe,0.00018468464228087202
AATSC1se,0.005216891198224835
AATSC2dv,0.3018990176180809
AATSC2pe,0.027731753280164737
AATSC2se,0.021935599434010775
AATSC3dv,-0.09611948725377673
AATSC3pe,-0.004863321758098468
AATSC3se,-0.005493497361097202
AATSC4dv,0.07646650595368541
AATSC4pe,-0.007944098865877653
AATSC4se,-0.007588477872288028
AATSC5dv,0.3725932187470648
AATSC5pe,-0.000604453719357523
AATSC5se,-0.00443833232512684
AATSC6dv,-0.46824125542074274
AATSC6pe,-0.004632815357719133
AATSC6se,-0.0004684498856912809
AATSC7dv,-0.17499349706395
AATSC7pe,0.011261034880827336
AATSC7se,0.011822274950920735
AATSC8dv,-0.32028376696481164
AATSC8pe,-0.005406254838798891
AATSC8se,-0.00569064686791461
AETA_eta,0.7903224947906263
ATSC0are,5.868369230769228
ATSC1are,-0.26969822485207057
ATSC2are,3.041631360946746
ATSC3are,-0.8465840236686388
ATSC4are,-0.9935982248520692
ATSC5are,0.13194319526627302
ATSC6are,-1.3143887573964472
ATSC7are,1.7637171597633148
ATSC8are,-0.9551982248520708
BCUTZ-1h,17.001105854784065
BCUTZ-1l,5.694226397643736
BCUTc-1h,0.46997051103783666
BCUTc-1l,-0.38486972899189675
BCUTd-1h,4.048867178316833
BCUTd-1l,0.9715028597663605
BCUTi-1h,14.557601367765766
BCUTi-1l,10.319701016610367
BCUTm-1h,35.45051826607735
BCUTm-1l,11.705236404371435
BCUTp-1h,2.9548286220986886
BCUTp-1l,0.7517872924235286
BCUTs-1h,7.014577997199606
BCUTs-1l,0.2975297750938388
BCUTv-1h,24.442018164878334
BCUTv-1l,14.701063782046715
BalabanJ,1.30889930505839
Diameter,17
ETA_beta,45.5
GATS1are,0.6462769585622481
GATS2are,0.5539161996769254
GATS3are,1.0385080572059893
GATS4are,1.3686666489707533
GATS5are,1.2463259561972775
GATS6are,1.3437182009798174
GATS7are,0.9568863049874324
GATS8are,1.1220494499161917
HybRatio,0.13043478260869565
Lipinski,True
LogEE_Dt,375.76751992796557
MATS1are,-0.04345115355905925
MATS2are,0.29295752798404984
MATS3are,-0.06357318549902877
MATS4are,-0.07336948542905371
MATS5are,0.010438903594910837
MATS6are,-0.10588076314788478
MATS7are,0.1460599255539233
MATS8are,-0.07910348937686572
MAXddssS,-3.927542937820489
MAXssCH2,0.7229220189043699
MINddssS,-3.927542937820489
MINssCH2,0.0498506130847407
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,1.476009210913655
SM1_Dzse,1.5187697609741826
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,14.273173033190652
SMR_VSA4,0.0
SMR_VSA5,16.47274158026449
SMR_VSA6,12.297610012659364
SMR_VSA7,89.44885669543928
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,271.55842380567265
SpAD_Dzi,340.27693182565
SpAD_Dzm,271.4928929931204
SpAD_Dzp,368.66906643435374
SpAD_Dzv,377.8342887057455
SpAbs_Dt,751.535039855931
SpDiam_A,4.9846610776995135
SpDiam_D,310.9597325957157
SpMAD_Dt,23.48546999549785
SpMax_Dt,375.76751992796557
SsssssAs,0
VE1_Dzpe,5.558958477268288
VE1_Dzse,5.557601603865542
VE2_Dzpe,0.173717452414634
VE2_Dzse,0.17367505012079817
VE3_Dzpe,2.878561576288474
VE3_Dzse,2.87831745879177
VMcGowan,336.680000000001
VR1_Dzpe,211.6356157826853
VR1_Dzse,211.75301702524558
VR2_Dzpe,6.613612993208916
VR2_Dzse,6.6172817820389245
VR3_Dzpe,6.518016812179517
VR3_Dzse,6.51857139128945
mZagreb1,9.70138888888889
mZagreb2,7.000000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,13
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11285325443786977
AATSC1are,-0.0049036040882194645
AATSC2are,0.033061210445073326
AATSC3are,-0.007174440878547786
AATSC4are,-0.008279985207100576
AATSC5are,0.0011780642434488663
AATSC6are,-0.011948988703604066
AATSC7are,0.016483337941713222
AATSC8are,-0.008927086213570756
AETA_beta,1.421875
BCUTdv-1h,6.02248236141607
BCUTdv-1l,0.644838864129875
BCUTpe-1h,3.5372043578412553
BCUTpe-1l,2.2394478609112975
BCUTse-1h,3.768506319433303
BCUTse-1l,2.4357766809893486
ETA_alpha,16.08095238095238
ETA_dBeta,5.5
ETA_eta_B,0.46668668831013527
ETA_eta_F,36.114587083695795
ETA_eta_L,6.7476437366908435
ETA_eta_R,61.40490691699584
ETA_psi_1,0.5929762949956103
LabuteASA,195.22434083781653
LogEE_DzZ,135.4287250262524
LogEE_Dzi,170.174497513952
LogEE_Dzm,135.39631714815448
LogEE_Dzp,183.41340586259952
LogEE_Dzv,188.53290758500503
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,17.374181413513256
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,65.8273943188549
PEOE_VSA7,48.382475525392664
PEOE_VSA8,11.567389719653901
PEOE_VSA9,21.681738517497084
SM1_Dzare,1.481573560454585
SpAD_Dzpe,336.3730049537485
SpAD_Dzse,332.2699919471057
SpAbs_DzZ,269.05947422584063
SpAbs_Dzi,339.19598379184026
SpAbs_Dzm,268.9845434441503
SpAbs_Dzp,370.5460191565645
SpAbs_Dzv,378.82232610883386
SpDiam_Dt,557.674297904608
SpMAD_DzZ,8.48620074392727
SpMAD_Dzi,10.633654119551563
SpMAD_Dzm,8.484152906035012
SpMAD_Dzp,11.520908326073554
SpMAD_Dzv,11.807321522054547
SpMax_DzZ,135.4287250262524
SpMax_Dzi,170.174497513952
SpMax_Dzm,135.39631714815448
SpMax_Dzp,183.41340586259952
SpMax_Dzv,188.53290758500503
VE1_Dzare,5.558822267342881
VE2_Dzare,0.17371319585446504
VE3_Dzare,2.8785370732102895
VR1_Dzare,211.66392196092792
VR2_Dzare,6.614497561278998
VR3_Dzare,6.518150552832463
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5025297619047618
AETA_dBeta,0.171875
AETA_eta_B,0.014583959009691727
AETA_eta_F,1.1285808463654936
AETA_eta_L,0.21086386677158886
AETA_eta_R,1.91890334115612
BCUTare-1h,3.5810860834602045
BCUTare-1l,2.186186952089413
ETA_beta_s,20.0
ETA_dPsi_A,0.12102370500438964
ETA_dPsi_B,0.0
ETA_eta_BR,0.8106866883101352
ETA_eta_FL,8.699883137372117
ETA_eta_RL,15.44752687406296
LogEE_Dzpe,168.23262776471532
LogEE_Dzse,166.18245752858334
PEOE_VSA10,0.0
PEOE_VSA11,5.156436481820707
PEOE_VSA12,5.907179729351506
PEOE_VSA13,10.023291153407584
SlogP_VSA1,5.316788604006331
SlogP_VSA2,35.57897115552412
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,88.91469184733944
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,337.69230153587046
SpAbs_Dzpe,334.98924631851696
SpAbs_Dzse,330.8461452961926
SpDiam_DzZ,207.95830718712907
SpDiam_Dzi,261.0187645704675
SpDiam_Dzm,207.93015955931355
SpDiam_Dzp,283.0921238958404
SpDiam_Dzv,290.04508748133054
SpMAD_Dzpe,10.51165640480464
SpMAD_Dzse,10.383437248347054
SpMax_Dzpe,168.23262776471532
SpMax_Dzse,166.18245752858334
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.625
AETA_eta_BR,0.025333959009691726
AETA_eta_FL,0.27187134804287866
AETA_eta_RL,0.4827352148144675
DetourIndex,5846
EState_VSA1,10.023291153407584
EState_VSA2,21.711953293436775
EState_VSA3,22.600791154886426
EState_VSA4,23.746158064014118
EState_VSA5,28.23787418208355
EState_VSA6,24.26546827384644
EState_VSA7,30.33183534230805
EState_VSA8,10.30076712495354
EState_VSA9,11.600939890232516
ETA_beta_ns,25.5
ETA_shape_p,0.10660349422564408
ETA_shape_x,0.05182114302635476
ETA_shape_y,0.24252294936334026
GhoseFilter,False
LogEE_Dzare,168.89244994169943
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,336.3033263229441
SpDiam_Dzpe,258.1412030115615
SpDiam_Dzse,254.91987704536996
SpMAD_Dzare,10.552884422995952
SpMax_Dzare,168.89244994169943
TopoPSA(NO),81.06
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.949203567741453
VSA_EState9,46.50394381304018
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.796875
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0025297619047618403
ETA_dAlpha_B,0.0
FilterItLogS,-6.855720653735979
SpDiam_Dzare,259.1083035118697
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6369047619047618
ETA_epsilon_2,0.8474702380952378
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5502721088435366
ETA_epsilon_5,0.8308802308802307
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.1946825396825403
ETA_dEpsilon_B,0.08663265306122514
ETA_dEpsilon_C,-0.10804988662131515
ETA_dEpsilon_D,0.01659000721500714
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,0.0,0.0,0.0,19.75168641648883,21.585073992621087,0.0,4.468148454039897,0.0,0.0,0.6506976368304991,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.6324555320336759,0.0"
APolDescriptor,67.50185999999997
BCUTDescriptor,"11.850000000000009,34.968854654116626,-0.2797757702005592,0.2536141814072004,5.389750038990696,14.454329006919995"
BPolDescriptor,35.95813999999999
TPSADescriptor,114.74000000000001
ALOGPDescriptor,"5.5354,30.64065316,125.27759999999999"
XLogPDescriptor,4.817
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,485.06346134
ChiPathDescriptor,"22.553830996061404,15.44752687406296,14.125581028382829,11.533976399650816,9.493468992854698,7.645099841259357,5.2292242545648495,3.6111191457665255,18.716674257197663,11.593330232861195,8.805451809366469,6.388832166401281,4.57947884856664,3.3139032220242592,2.0269305949802816,1.2566941423970406"
ChiChainDescriptor,"0.0,0.0,0.07856742013183861,0.4746791160152184,0.7244903456220646,0.0,0.0,0.025,0.1624164572888584,0.23457539197138227"
AtomCountDescriptor,52
BondCountDescriptor,35
SmallRingDescriptor,"4,4,3,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.4021367259281483,0.16666666666666666,0.6737780041824872,0.1388888888888889,1.0093447997933331,0.022807522979332223,0.16747655669254358,0.013304388404610464"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,17,1,2,1,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"65.4162982352318,2.044259319850994,26.451150532410953,7.576953204323389,9.71729404825837"
FractionalPSADescriptor,0.2365463679392133
WienerNumbersDescriptor,"3213.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.188284405957907,8.402472692764466,12.174892260866331,2.0420662729804255,2.9209396550868565,3.700254342058523"
FractionalCSP3Descriptor,0.13043478260869565
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,11.620158267388588,6.3720703125"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2033.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.13043478260869565
AutocorrelationDescriptorMass,"55.37180399520108,50.51656400363893,70.43376143536346,81.3177807311577,74.51251347642975"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.48877722021761577,-0.2897909897440284,0.15281420253673467,-0.11275273351834324,-0.04655946662676141"
EccentricConnectivityIndexDescriptor,908
AutocorrelationDescriptorPolarizability,"2808.3522261077524,3321.2656460357603,4745.592994288434,4834.770323802125,4578.544657886591"
