DLiP-ID,T000OW
AATSC5d,0.027777777777777783
AATSC5i,-0.0913080338509399
AATSC5m,-5.798001091646634
AATSC5p,-0.02490238383499706
AATSC5s,-0.1927510256694204
AATSC5v,-5.375835049082702
AATSC6Z,1.1144114411441142
AATSC6c,0.0012102832743864384
AATSC6d,0.07810781078107812
AATSC6i,0.39619645130582415
AATSC6m,5.262655608794865
AATSC6p,0.042822519342926094
AATSC6s,0.09381247192014938
AATSC6v,8.86396490250771
AATSC7Z,0.5555555555555554
AATSC7c,-0.0003437527714311212
AATSC7d,-0.0411522633744856
AATSC7i,0.16645516933179424
AATSC7m,2.4564575575327936
AATSC7p,0.013426599154252827
AATSC7s,0.12514340110852493
AATSC7v,0.6717972764358652
AATSC8Z,-0.0690690690690692
AATSC8c,7.761677595929334e-05
AATSC8d,-0.03303303303303303
AATSC8i,-0.2546549699720685
AATSC8m,-0.6764300991342888
AATSC8p,-0.04190212256926895
AATSC8s,0.03777843578693145
AATSC8v,-9.559562943961064
ATS0are,302.20320000000004
ATS1are,319.5957
ATS2are,524.1409
ATS3are,640.0588
ATS4are,759.1400000000001
ATS5are,644.8008
ATS6are,605.8847000000001
ATS7are,482.80190000000005
ATS8are,439.9869
ATSC0dv,199.62962962962965
ATSC0pe,5.673524999999997
ATSC0se,3.7385363124999986
ATSC1dv,37.728395061728406
ATSC1pe,0.16866562500000193
ATSC1se,0.41119513281250064
ATSC2dv,59.82716049382718
ATSC2pe,2.479703125000001
ATSC2se,1.571490757812501
ATSC3dv,-45.41358024691357
ATSC3pe,-0.3354937499999986
ATSC3se,-0.7800202968749965
ATSC4dv,-155.69753086419752
ATSC4pe,-5.213593749999993
ATSC4se,-3.2141034218749907
ATSC5dv,-20.271604938271608
ATSC5pe,-1.7662124999999986
ATSC5se,-0.999385718749999
ATSC6dv,44.57098765432099
ATSC6pe,1.4380078124999978
ATSC6se,1.0237167382812469
ATSC7dv,-4.620370370370372
ATSC7pe,1.2847640624999985
ATSC7se,1.0266030976562464
ATSC8dv,-3.01234567901235
ATSC8pe,0.4771156249999988
ATSC8se,0.3628924765624967
AXp-0dv,0.5911004329184059
AXp-1dv,0.3316094781739319
AXp-2dv,0.1919024324701422
AXp-3dv,0.10908740189460633
AXp-4dv,0.05972678558673132
AXp-5dv,0.03130666733990107
AXp-6dv,0.018333652346404942
AXp-7dv,0.009971219818925235
BertzCT,1088.9426757768235
ECIndex,734
ETA_eta,19.8930516619981
GATS1dv,0.618673469387755
GATS1pe,0.6452893042685104
GATS1se,0.5882887034282351
GATS2dv,0.7954737770939861
GATS2pe,0.6011219634715417
GATS2se,0.6111420135513522
GATS3dv,1.0716261595547307
GATS3pe,0.964044575462345
GATS3se,1.0669406156797896
GATS4dv,1.4900798093532084
GATS4pe,1.8088242288098886
GATS4se,1.911227669292151
GATS5dv,1.0448729841586986
GATS5pe,1.1445109589649363
GATS5se,1.123309445946743
GATS6dv,0.8580851962747295
GATS6pe,0.7823217104319127
GATS6se,0.7069453233714545
GATS7dv,0.8837731052016766
GATS7pe,0.5722312880472928
GATS7se,0.4689998597339663
GATS8dv,0.833393922679637
GATS8pe,0.6102464779213359
GATS8se,0.52479762732985
LogEE_A,4.253057335875589
LogEE_D,173.7112866717819
MATS1dv,0.1814322820037106
MATS1pe,0.02853940010839856
MATS1se,0.10558873700922512
MATS2dv,0.17542875243223682
MATS2pe,0.25584333136548565
MATS2se,0.24605806980868145
MATS3dv,-0.10919480519480516
MATS3pe,-0.028383941200576256
MATS3se,-0.10014875106285287
MATS4dv,-0.32273047149894435
MATS4pe,-0.38024845892651093
MATS4se,-0.35574720119596964
MATS5dv,-0.04686741829598973
MATS5pe,-0.1436805160812722
MATS5se,-0.12337848520372888
MATS6dv,0.10610775363250609
MATS6pe,0.120455916465574
MATS6se,0.13013618305354907
MATS7dv,-0.013715385143956578
MATS7pe,0.13419199997649897
MATS7se,0.16272608859505405
MATS8dv,-0.00978789550218123
MATS8pe,0.05454816986007901
MATS8se,0.0629630675887744
MAXaaCH,1.728652454681495
MAXaasC,0.7156943956531872
MAXsCH3,1.7907743830521052
MAXsssN,1.1304786214477218
MDEC-11,0.3605623925768521
MDEC-12,4.421759308022715
MDEC-13,4.62147792476284
MDEC-22,9.490763384924087
MDEC-23,14.452081796082739
MDEC-33,4.82106610462254
MDEN-22,0.7211247851537042
MDEN-23,0.6850067105944414
MDEO-11,0.454280148208035
MINaaCH,1.4825874485596708
MINaasC,0.13511608821673793
MINsCH3,1.4590999691022586
MINsssN,1.1304786214477218
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9464285714285716
SM1_Dzi,1.333500404195703
SM1_Dzm,1.9431561536577697
SM1_Dzp,-4.8954721347102454
SM1_Dzv,-2.316703071976324
SddssSe,0
SpAD_Dt,493.6303176781002
SpAbs_A,35.73966235794841
SpAbs_D,347.4225733435639
SpMAD_A,1.2764165127838718
SpMAD_D,12.407949047984422
SpMax_A,2.4268466888389866
SpMax_D,173.7112866717819
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,103.60000000000001
TpiPC10,8.662504922576291
VAdjMat,5.906890595608519
VE1_DzZ,5.20352625019213
VE1_Dzi,5.215390142139203
VE1_Dzm,5.203517476150413
VE1_Dzp,5.207798529024391
VE1_Dzv,5.213553307673234
VE2_DzZ,0.18584022322114752
VE2_Dzi,0.18626393364782867
VE2_Dzm,0.18583990986251475
VE2_Dzp,0.18599280460801396
VE2_Dzv,0.1861983324169012
VE3_DzZ,2.6789559379825985
VE3_Dzi,2.681233314367617
VE3_Dzm,2.678954251808898
VE3_Dzp,2.6797766364359954
VE3_Dzv,2.680881057306525
VR1_DzZ,169.93484407952192
VR1_Dzi,169.2311642368049
VR1_Dzm,169.93576293017432
VR1_Dzp,169.99290246706022
VR1_Dzv,169.46280847277933
VR2_DzZ,6.0691015742686405
VR2_Dzi,6.04397015131446
VR2_Dzm,6.069134390363368
VR2_Dzp,6.071175088109293
VR2_Dzv,6.052243159742119
VR3_DzZ,6.165034510644196
VR3_Dzi,6.160885033189879
VR3_Dzm,6.165039917705786
VR3_Dzp,6.165376103166093
VR3_Dzv,6.162252900886134
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07345631086110876
Xch-7dv,0.11785496833726344
Xpc-4dv,2.999681318183242
Xpc-5dv,3.4833297877854075
Xpc-6dv,4.00871590398404
Zagreb1,146.0
Zagreb2,171.0
fragCpx,144.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,30
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,1
AATS0are,6.2959000000000005
AATS1are,6.391914000000001
AATS2are,6.391962195121951
AATS3are,6.400588
AATS4are,6.544310344827587
AATS5are,6.200007692307692
AATS6are,5.9988584158415845
AATS7are,5.960517283950618
AATS8are,5.945768918918919
AATSC0dv,4.158950617283951
AATSC0pe,0.11819843749999993
AATSC0se,0.07788617317708331
AATSC1dv,0.7545679012345681
AATSC1pe,0.0033733125000000386
AATSC1se,0.008223902656250013
AATSC2dv,0.7295995182174047
AATSC2pe,0.03024028201219513
AATSC2se,0.019164521436737816
AATSC3dv,-0.4541358024691357
AATSC3pe,-0.003354937499999986
AATSC3se,-0.007800202968749965
AATSC4dv,-1.3422200936568751
AATSC4pe,-0.04494477370689649
AATSC4se,-0.027707788119611988
AATSC5dv,-0.19491927825261163
AATSC5pe,-0.016982812499999986
AATSC5se,-0.009609478064903837
AATSC6dv,0.4412969074685246
AATSC6pe,0.014237701113861363
AATSC6se,0.010135809289913335
AATSC7dv,-0.057041609510745335
AATSC7pe,0.015861284722222205
AATSC7se,0.012674112316743782
AATSC8dv,-0.040707374040707435
AATSC8pe,0.00644750844594593
AATSC8se,0.0049039523859796845
AETA_eta,0.7104661307856465
ATSC0are,6.090524999999998
ATSC1are,-0.06913437499999871
ATSC2are,2.6713781250000013
ATSC3are,-0.5624187499999964
ATSC4are,-5.320993749999991
ATSC5are,-1.843512499999998
ATSC6are,1.560382812499996
ATSC7are,1.5598140624999965
ATSC8are,0.5804781249999971
BCUTZ-1h,16.013123595230844
BCUTZ-1l,5.685454537998415
BCUTc-1h,0.46090853921362135
BCUTc-1l,-0.38527316383610966
BCUTd-1h,4.048526140225318
BCUTd-1l,0.9714746719274128
BCUTi-1h,14.737102941693522
BCUTi-1l,10.319764545354609
BCUTm-1h,32.06654425900165
BCUTm-1l,11.697312008630966
BCUTp-1h,2.9546228276443935
BCUTp-1l,0.7609596469738412
BCUTs-1h,7.0142095506346305
BCUTs-1l,0.29759545517228553
BCUTv-1h,24.441833496339974
BCUTv-1l,14.701854230710879
BalabanJ,1.4216517368788666
Diameter,16
ETA_beta,41.25
GATS1are,0.694297618021435
GATS2are,0.6117434908140502
GATS3are,0.9982819215092296
GATS4are,1.8410405421988847
GATS5are,1.1449511899473108
GATS6are,0.7614178019819047
GATS7are,0.5267882955821734
GATS8are,0.5734233624070707
HybRatio,0.15
Lipinski,True
LogEE_Dt,246.8151588390501
MATS1are,-0.010897090152326571
MATS2are,0.2567485621658835
MATS3are,-0.04432475032940483
MATS4are,-0.36151079213062526
MATS5are,-0.13970091627190145
MATS6are,0.12175765952966766
MATS7are,0.1517659412381129
MATS8are,0.061821657632363324
MAXddssS,-3.7211310778583946
MINddssS,-3.7211310778583946
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.432527539779682
SM1_Dzse,1.3778924772647763
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,4.9839785209472085
SMR_VSA4,10.228500251258795
SMR_VSA5,18.742957874899023
SMR_VSA6,11.352887973973424
SMR_VSA7,71.92105017116157
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,221.3413733904456
SpAD_Dzi,244.87978703555325
SpAD_Dzm,221.37179246423705
SpAD_Dzp,326.56753068044554
SpAD_Dzv,310.62380772489104
SpAbs_Dt,493.63031767810025
SpDiam_A,4.853693377677974
SpDiam_D,271.0861715498258
SpMAD_Dt,17.629654202789293
SpMax_Dt,246.8151588390501
SsssssAs,0
VE1_Dzpe,5.214519297047588
VE1_Dzse,5.213692494244093
VE2_Dzpe,0.18623283203741386
VE2_Dzse,0.18620330336586047
VE3_Dzpe,2.681066324405007
VE3_Dzse,2.680907754015035
VMcGowan,290.9600000000005
VR1_Dzpe,169.1676333250184
VR1_Dzse,169.22637015159586
VR2_Dzpe,6.041701190179228
VR2_Dzse,6.043798933985566
VR3_Dzpe,6.160509553649227
VR3_Dzse,6.1608567041694124
mZagreb1,10.20138888888889
mZagreb2,6.083333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,38
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12688593749999996
AATSC1are,-0.0013826874999999742
AATSC2are,0.03257778201219514
AATSC3are,-0.005624187499999964
AATSC4are,-0.045870635775861986
AATSC5are,-0.017726081730769214
AATSC6are,0.015449334777227684
AATSC7are,0.01925696373456786
AATSC8are,0.007844298986486448
AETA_beta,1.4732142857142858
BCUTdv-1h,6.0175868478821
BCUTdv-1l,0.644904818248343
BCUTpe-1h,3.5369545001815377
BCUTpe-1l,2.233884599333281
BCUTse-1h,3.7682829839918535
BCUTse-1l,2.4297960940678256
ETA_alpha,13.433333333333334
ETA_dBeta,6.75
ETA_eta_B,0.628482730858611
ETA_eta_F,32.22028181536652
ETA_eta_L,5.151734556774567
ETA_eta_R,52.11333347736462
ETA_psi_1,0.565217391304348
LabuteASA,163.6216870150649
LogEE_DzZ,110.34833411614727
LogEE_Dzi,122.48346748036387
LogEE_Dzm,110.36313092503788
LogEE_Dzp,162.26430782287804
LogEE_Dzv,154.8982068853069
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.305215991296234
PEOE_VSA3,13.401775505276145
PEOE_VSA4,10.228500251258795
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,73.50531393046812
PEOE_VSA8,13.244515554290267
PEOE_VSA9,16.2702560248849
SM1_Dzare,1.5752237029804177
SpAD_Dzpe,247.99012378579494
SpAD_Dzse,247.9381779959748
SpAbs_DzZ,219.7250290453833
SpAbs_Dzi,243.73678668909986
SpAbs_Dzm,219.7580677651552
SpAbs_Dzp,329.4240877804663
SpAbs_Dzv,312.1131168425901
SpDiam_Dt,355.68632719615465
SpMAD_DzZ,7.905049049658771
SpMAD_Dzi,8.745706679841188
SpMAD_Dzm,7.906135445151323
SpMAD_Dzp,11.663126095730197
SpMAD_Dzv,11.093707418746108
SpMax_DzZ,110.34833411614727
SpMax_Dzi,122.48346748036387
SpMax_Dzm,110.36313092503788
SpMax_Dzp,162.26430782287804
SpMax_Dzv,154.8982068853069
VE1_Dzare,5.2150275884699635
VE2_Dzare,0.1862509853024987
VE3_Dzare,2.6811637958346592
VR1_Dzare,169.1154809475085
VR2_Dzare,6.0398386052681605
VR3_Dzare,6.160201217963982
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4797619047619048
AETA_dBeta,0.24107142857142858
AETA_eta_B,0.022445811816378964
AETA_eta_F,1.1507243505488043
AETA_eta_L,0.18399051988480597
AETA_eta_R,1.8611904813344506
BCUTare-1h,3.5808983479576426
BCUTare-1l,2.1842039256986014
ETA_beta_s,17.25
ETA_dPsi_A,0.14878260869565196
ETA_dPsi_B,0.0
ETA_eta_BR,0.886482730858611
ETA_eta_FL,8.133996274739918
ETA_eta_RL,13.285730831514485
LogEE_Dzpe,124.04622359074675
LogEE_Dzse,124.01829944360401
PEOE_VSA10,11.567374611118932
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.305215991296234
SlogP_VSA2,25.55597488279404
SlogP_VSA3,10.023291153407584
SlogP_VSA4,13.847474399381248
SlogP_VSA5,11.126902983393991
SlogP_VSA6,75.91813091454414
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,246.2424018125223
SpAbs_Dzpe,246.72190326153344
SpAbs_Dzse,246.70942133913684
SpDiam_DzZ,172.1483509256405
SpDiam_Dzi,191.2829403483658
SpDiam_Dzm,172.1720029709716
SpDiam_Dzp,254.72651023090043
SpDiam_Dzv,242.62652086019875
SpMAD_Dzpe,8.856790135206962
SpMAD_Dzse,8.85493492842767
SpMax_Dzpe,124.04622359074675
SpMax_Dzse,124.01829944360401
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6160714285714286
AETA_eta_BR,0.03166009753066468
AETA_eta_FL,0.2904998669549971
AETA_eta_RL,0.47449038683980305
DetourIndex,3340
EState_VSA1,10.023291153407584
EState_VSA2,10.644995308801679
EState_VSA3,28.319538310596144
EState_VSA4,4.305215991296234
EState_VSA5,25.377249691213486
EState_VSA6,56.31204387861251
EState_VSA7,0.0
EState_VSA8,15.212478772206005
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.18610421836228289
ETA_shape_x,0.062034739454094295
ETA_shape_y,0.29032258064516125
GhoseFilter,True
LogEE_Dzare,123.17745889565333
SlogP_VSA10,17.192635327202154
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,244.8562338476442
SpDiam_Dzpe,193.83557756486937
SpDiam_Dzse,193.72250449291897
SpMAD_Dzare,8.794371493304368
SpMax_Dzare,123.17745889565333
TopoPSA(NO),95.22000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.607100106937562
VSA_EState9,46.697364304254165
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8571428571428571
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02023809523809523
FilterItLogS,-5.41537428684094
SpDiam_Dzare,192.54682651435417
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.620138888888889
ETA_epsilon_2,0.8488095238095236
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5401041666666665
ETA_epsilon_5,0.8298850574712641
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.18013888888888918
ETA_dEpsilon_B,0.08003472222222252
ETA_dEpsilon_C,-0.10010416666666666
ETA_dEpsilon_D,0.018924466338259505
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"0.3605623925768521,4.421759308022715,4.62147792476284,0.0,9.490763384924087,14.452081796082739,0.0,4.82106610462254,0.0,0.0,0.454280148208035,0.0,0.0,0.0,0.0,0.0,0.7211247851537042,0.6850067105944414,0.0"
APolDescriptor,58.241859999999974
BCUTDescriptor,"11.996151409187956,31.972072414382687,-0.38598750037122004,0.24854706573836866,5.3573624367341415,11.921967485282902"
BPolDescriptor,32.960139999999996
TPSADescriptor,103.60000000000001
ALOGPDescriptor,"5.000800000000001,25.00800064000001,108.1356"
XLogPDescriptor,4.918000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,396.12561166
ChiPathDescriptor,"20.311190308942127,13.285730831514488,12.454246521765455,10.618001046066507,7.653619454228986,5.702883985611775,3.678311782745956,2.4511583494952203,15.938057311685881,8.867562451113942,6.773937551737075,4.666961871829799,2.8993663383553003,1.711440689881985,0.9009455000912775,0.46202234542016585"
ChiChainDescriptor,"0.0,0.0,0.0,0.24095096150485462,0.36546817359701056,0.0,0.0,0.0,0.07345631086110876,0.10083400139199997"
AtomCountDescriptor,48
BondCountDescriptor,30
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.460457404138469,0.16666666666666666,1.025619850669857,0.17955837819827097,0.9985743458187719,0.02280752297933222,0.2328015546700028,0.019006269149443516"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,13,2,2,0,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"56.311656890127715,2.011130603218847,23.383978630437664,7.465566481341575,12.45496569017931"
FractionalPSADescriptor,0.2615332029803751
WienerNumbersDescriptor,"2354.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.073727358492615,8.1909790481084,11.004810699725487,1.9720984000711643,2.29667772847476,2.4446474270595915"
FractionalCSP3Descriptor,0.15
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,9.871281773931855,5.586776859504132"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,1744.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.15
AutocorrelationDescriptorMass,"37.891081350178766,40.58520325637135,54.910700589497274,59.43446167479806,48.435105845885445"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.39330912351689695,-0.2121094028259104,0.13745055577358264,-0.16056342877864455,0.04882162326759286"
EccentricConnectivityIndexDescriptor,734
AutocorrelationDescriptorPolarizability,"2060.626876906399,2385.782054735196,3331.950086540417,3390.0769048577185,2768.3857295180396"
