DLiP-ID,C002WC
MWC10,12.295332742253319
NaaCH,7
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,1
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,4.530200000000003
SRW02,4.2626798770413155
SRW03,0.0
SRW04,5.58724865840025
SRW05,3.4339872044851463
SRW06,7.094234845924755
SRW07,5.638354669333745
SRW08,8.698681067461614
SRW09,7.591357046698551
SRW10,10.366938509842946
SaaCH,12.925126836698738
SaaNH,0
SaaSe,0
SaaaC,1.4838442011331625
SaasC,2.9424023709986367
SaasN,0
SdCH2,0
SddsN,0
SdsCH,1.970007022305106
SdssC,0.3130197811447819
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.9589461611684875
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,4.18990542141953
VE1_D,5.46978322963783
VE2_A,0.13515823940063
VE2_D,0.17644462031089775
VE3_A,2.5640802727168124
VE3_D,2.8306410981887065
VR1_A,1175.9144497722712
VR1_D,209.62151996989127
VR2_A,37.93272418620229
VR2_D,6.761984515157783
VR3_A,8.20120349051121
VR3_D,6.476705730279695
WPath,2797
Xc-3d,1.7853184203624994
Xc-4d,0.0
Xc-5d,0.36092758150065135
Xc-6d,0.0
Xp-0d,21.20853153444066
Xp-1d,15.186673185801062
Xp-2d,13.618758289502484
Xp-3d,11.650942949350556
Xp-4d,10.21583923739807
Xp-5d,7.705986168173051
Xp-6d,5.611848328636391
Xp-7d,4.547822796377674
ZMIC0,101.32100225358036
ZMIC1,50.74762439929826
ZMIC2,31.551932726519055
ZMIC3,27.089202884381876
ZMIC4,25.72211354442656
ZMIC5,25.317552131550247
nAcid,0
nAtom,55
nBase,0
nRing,5
piPC1,3.8501476017100584
piPC2,4.43970574626056
piPC3,5.0490544040002
piPC4,5.682516276863034
piPC5,6.22195603608473
piPC6,6.656967497712631
piPC7,7.1630029341968795
piPC8,7.616114295655519
piPC9,8.016298560445149
AATS0Z,23.236363636363638
AATS0d,3.4909090909090907
AATS0i,159.49396035749047
AATS0m,91.76823023636369
AATS0p,1.5524731948431991
AATS0s,4.295959595959596
AATS0v,230.65679753411575
AATS1Z,25.440677966101696
AATS1d,4.220338983050848
AATS1i,143.45782890615257
AATS1m,97.03595503389835
AATS1p,1.8890090072881358
AATS1s,3.0409604519774014
AATS1v,278.20761749388043
AATS2Z,21.39047619047619
AATS2d,3.7904761904761903
AATS2i,149.75937991940472
AATS2m,79.79074180000002
AATS2p,1.6319337575423152
AATS2s,3.034391534391535
AATS2v,233.3507301386281
AATS3Z,16.5
AATS3d,3.181159420289855
AATS3i,158.41326939201215
AATS3m,59.55410662318838
AATS3p,1.3434462461744492
AATS3s,2.7751610305958136
AATS3v,184.09486561683087
AATS4Z,18.03875968992248
AATS4d,3.2248062015503876
AATS4i,159.0436587376371
AATS4m,66.50825895348841
AATS4p,1.3562997523238138
AATS4s,2.9918173987941428
AATS4v,193.26180778549917
AATS5Z,20.770491803278688
AATS5d,3.2459016393442623
AATS5i,155.44612039044182
AATS5m,76.61334569672128
AATS5p,1.4148642650109755
AATS5s,4.056693989071038
AATS5v,207.96823662031937
AATS6Z,16.9453125
AATS6d,2.9921875
AATS6i,156.2929163318418
AATS6m,60.096631515625006
AATS6p,1.349921497126468
AATS6s,3.166015625
AATS6v,188.75408787453557
AATS7Z,15.283464566929133
AATS7d,2.8503937007874014
AATS7i,159.930226305473
AATS7m,54.55844937007875
AATS7p,1.24606848728048
AATS7s,2.83180227471566
AATS7v,170.33452913482373
AATS8Z,18.635514018691588
AATS8d,2.97196261682243
AATS8i,159.27825720474283
AATS8m,68.48768650467291
AATS8p,1.3171422621026168
AATS8s,3.7175493250259595
AATS8v,188.81740833202494
AMID_C,1.7011707207686337
AMID_N,0.13268338545169528
AMID_O,0.24432972656764018
AMID_X,0.0
AMID_h,0.37701311201933546
ATS0dv,438.0
ATS0pe,344.5400999999998
ATS0se,423.5661719999998
ATS1dv,447.0
ATS1pe,381.9205
ATS1se,455.7834839999998
ATS2dv,647.0
ATS2pe,668.2636999999997
ATS2se,809.5069159999998
ATS3dv,642.0
ATS3pe,849.6777
ATS3se,1050.79404
ATS4dv,665.0
ATS4pe,804.5930000000001
ATS4se,992.2280119999999
ATS5dv,714.0
ATS5pe,805.6925000000002
ATS5se,979.4781
ATS6dv,538.0
ATS6pe,815.8170000000002
ATS6se,1003.4844960000001
ATS7dv,518.0
ATS7pe,777.2009999999999
ATS7se,967.8377600000001
ATS8dv,553.0
ATS8pe,684.5174
ATS8se,841.0989519999998
ATSC0Z,398.0
ATSC0c,1.1041991902851331
ATSC0d,31.345454545454537
ATSC0i,80.37647856155729
ATSC0m,1893.560089745454
ATSC0p,12.853008201739204
ATSC0s,77.89393939393943
ATSC0v,2774.571419276867
ATSC1Z,25.0
ATSC1c,-0.5933040440752125
ATSC1d,9.447603305785131
ATSC1i,-4.527571763253165
ATSC1m,118.82779980033077
ATSC1p,-0.1373265770809553
ATSC1s,0.026400367309458175
ATSC1v,88.61439267574474
ATSC2Z,6.0
ATSC2c,0.010771313655925978
ATSC2d,3.9768595041322374
ATSC2i,-15.733715620983928
ATSC2m,19.436380976859766
ATSC2p,-1.482878549853795
ATSC2s,15.444903581267223
ATSC2v,-276.0680592163344
ATSC3Z,29.0
ATSC3c,0.26196342490259955
ATSC3d,2.9332231404958686
ATSC3i,-0.5727588817877995
ATSC3m,135.42547594776858
ATSC3p,0.44078423628328056
ATSC3s,3.44237832874197
ATSC3v,123.24285562854377
ATSC4Z,147.0
ATSC4c,-0.5800014554380836
ATSC4d,1.498842975206614
ATSC4i,26.880503669208213
ATSC4m,708.9215167788429
ATSC4p,3.47436320634544
ATSC4s,-10.452249770431589
ATSC4v,1155.0941933317094
ATSC5Z,-30.0
ATSC5c,0.6192238501654073
ATSC5d,-11.60264462809917
ATSC5i,-0.9234121332884457
ATSC5m,-150.21264348991699
ATSC5p,-1.4955406737726784
ATSC5s,15.574150596877843
ATSC5v,-387.32222118682205
ATSC6Z,-231.0
ATSC6c,-0.19709784924625096
ATSC6d,-1.9494214876033056
ATSC6i,-20.888931410572237
ATSC6m,-1083.0471741712392
ATSC6p,-2.628637312236319
ATSC6s,-40.12741046831958
ATSC6v,-992.1372474054808
ATSC7Z,41.0
ATSC7c,-0.504500916261742
ATSC7d,1.4750413223140488
ATSC7i,-5.098623006467256
ATSC7m,201.07224409685927
ATSC7p,0.3860039387029188
ATSC7s,-11.688934802571167
ATSC7v,293.2432392988592
ATSC8Z,86.0
ATSC8c,0.760738666413262
ATSC8d,-3.526611570247934
ATSC8i,9.169464982839626
ATSC8m,403.00345071338825
ATSC8p,1.33677229100592
ATSC8s,4.492194674012842
ATSC8v,369.79728144130866
AXp-0d,0.6841461785303439
AXp-1d,0.43390494816574465
AXp-2d,0.2779338426429078
AXp-3d,0.1738946708858292
AXp-4d,0.10984773373546312
AXp-5d,0.06880344793011653
AXp-6d,0.04251400248966963
AXp-7d,0.027562562402288934
GATS1Z,0.734732986968742
GATS1c,1.4925355351054939
GATS1d,0.7445731251720479
GATS1i,1.1548754299066166
GATS1m,0.7406999742392424
GATS1p,1.0380744860662956
GATS1s,0.5289134541522289
GATS1v,0.9210577690506556
GATS2Z,0.8683417085427136
GATS2c,0.9936054031018985
GATS2d,1.0500497182631756
GATS2i,1.1570466655628944
GATS2m,0.8737717881722924
GATS2p,1.063715592676047
GATS2s,0.5178286603495705
GATS2v,1.0099298410323583
GATS3Z,0.9379506226786104
GATS3c,0.9085375523975818
GATS3d,1.0798320387370122
GATS3i,1.025700053949158
GATS3m,0.9397274199246032
GATS3p,0.9548304493518192
GATS3s,0.8134667591316184
GATS3v,0.9573352400605193
GATS4Z,0.8314245646838846
GATS4c,1.3953144001609414
GATS4d,1.1551691577186642
GATS4i,0.8805851357642602
GATS4m,0.8280719770417073
GATS4p,0.8463952929549581
GATS4s,1.1626572515527243
GATS4v,0.7833714670956725
GATS5Z,1.0503954197215586
GATS5c,1.2155410781708245
GATS5d,1.2638117606785595
GATS5i,0.9927109057034887
GATS5m,1.0427552470120889
GATS5p,1.0163690485299264
GATS5s,1.6501788897356824
GATS5v,0.9659961784617359
GATS6Z,1.253965138190955
GATS6c,1.3482824151138073
GATS6d,0.9555811339907194
GATS6i,1.0781790585587274
GATS6m,1.244450059240605
GATS6p,1.0633698612085762
GATS6s,1.5902031462750428
GATS6v,1.0906454480052896
GATS7Z,0.9663079175404582
GATS7c,1.3299787531309593
GATS7d,1.0037999890384932
GATS7i,0.9923841578504409
GATS7m,0.9637004578804348
GATS7p,0.9615024695103705
GATS7s,1.1191777695751457
GATS7v,0.9376359141601195
GATS8Z,0.9161461513173343
GATS8c,0.931783408866558
GATS8d,1.1350749181429844
GATS8i,0.9378686121314023
GATS8m,0.9117784663600904
GATS8p,0.9004078591608229
GATS8s,1.6803941921914158
GATS8v,0.8656321377715729
MATS1Z,0.05855548931096158
MATS1c,-0.5008879248899312
MATS1d,0.28096857918125007
MATS1i,-0.05251060784123656
MATS1m,0.05849916164786726
MATS1p,-0.009960026373543016
MATS1s,0.00031594899539208926
MATS1v,0.029772755772720635
MATS2Z,0.007896625987078248
MATS2c,0.005109691010963942
MATS2d,0.06645674511103758
MATS2i,-0.10253584425038265
MATS2m,0.005376624443662625
MATS2p,-0.060433004855716836
MATS2s,0.10386157964450124
MATS2v,-0.052118708364269205
MATS3Z,0.029040128177117472
MATS3c,0.09455333217237692
MATS3d,0.037295302464776914
MATS3i,-0.0028400531034010095
MATS3m,0.02850393914916193
MATS3p,0.013667996940653699
MATS3s,0.01761321083606548
MATS3v,0.017703105090722423
MATS4Z,0.15747341357952555
MATS4c,-0.2239518416755833
MATS4d,0.020387057321174882
MATS4i,0.14258748410068056
MATS4m,0.15962174187330894
MATS4p,0.11525065750100653
MATS4s,-0.05721094087306431
MATS4v,0.1774984118235815
MATS5Z,-0.033981382321443286
MATS5c,0.25281515831873574
MATS5d,-0.16687269407782132
MATS5i,-0.005179280837144391
MATS5m,-0.03576269644401968
MATS5p,-0.052456136775650884
MATS5s,0.09013709565126792
MATS5v,-0.06293313466411325
MATS6Z,-0.24939148869346733
MATS6c,-0.07669855479257248
MATS6d,-0.026722919083526687
MATS6i,-0.11167088775363679
MATS6m,-0.2457655477488771
MATS6p,-0.08787768414780177
MATS6s,-0.2213554330383194
MATS6v,-0.15364858533922726
MATS7Z,0.044612827919123174
MATS7c,-0.19786706121234493
MATS7d,0.02037926813672652
MATS7i,-0.027471532979015303
MATS7m,0.04598667419093861
MATS7p,0.013006064996175213
MATS7s,-0.06498756076031244
MATS7v,0.045771070353800014
MATS8Z,0.11106936551918471
MATS8c,0.3541334728290889
MATS8d,-0.05783116854955875
MATS8i,0.05863999614562221
MATS8m,0.10939779918434384
MATS8p,0.05346032097622307
MATS8s,0.02964379573897694
MATS8v,0.06850885633684362
MAXaaN,4.8274565277595585
MAXaaO,5.454803487407654
MAXssO,5.457938161375662
MINaaN,4.8274565277595585
MINaaO,5.454803487407654
MINssO,5.457938161375662
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,41.46855766414437
SpAD_D,376.13952251685714
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.441926530055798
SssNH2,0
SsssAs,0
SsssCH,0.20046372957711545
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1314
TMWC10,144.17247467782707
TSRW10,83.6734818791883
VE1_Dt,5.51585278984536
VE2_Dt,0.17793073515630195
VE3_Dt,2.8390283832207355
VR1_Dt,201.92954924101525
VR2_Dt,6.513856427129524
VR3_Dt,6.439320981925665
Xc-3dv,0.771785025144026
Xc-4dv,0.0
Xc-5dv,0.11177585790885462
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.3849001794597505
Xch-6d,0.5244567187714262
Xch-7d,0.6428899352880401
Xp-0dv,17.226106648367878
Xp-1dv,10.813961798361104
Xp-2dv,8.141135189022279
Xp-3dv,6.060205689795688
Xp-4dv,4.600063242030033
Xp-5dv,2.6593650034762293
Xp-6dv,1.66622456203317
Xp-7dv,1.11200573807875
Xpc-4d,4.273865966546012
Xpc-5d,7.52137035531313
Xpc-6d,11.707351351017516
n3Ring,0
n4Ring,0
n5Ring,3
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,59
nFRing,1
nHBAcc,5
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,8.28944383480248
AATS0dv,7.963636363636364
AATS0pe,6.264365454545452
AATS0se,7.701203127272724
AATS1dv,7.576271186440678
AATS1pe,6.473228813559322
AATS1se,7.725143796610166
AATS2dv,6.161904761904762
AATS2pe,6.364416190476188
AATS2se,7.7095896761904745
AATS3dv,4.6521739130434785
AATS3pe,6.157084782608695
AATS3se,7.614449565217392
AATS4dv,5.155038759689923
AATS4pe,6.23715503875969
AATS4se,7.691690015503875
AATS5dv,5.852459016393443
AATS5pe,6.604036885245903
AATS5se,8.028509016393443
AATS6dv,4.203125
AATS6pe,6.373570312500002
AATS6se,7.839722625000001
AATS7dv,4.078740157480315
AATS7pe,6.119692913385826
AATS7se,7.620769763779529
AATS8dv,5.168224299065421
AATS8pe,6.397358878504672
AATS8se,7.860737869158877
AATSC0Z,7.236363636363636
AATSC0c,0.02007634891427515
AATSC0d,0.5699173553719007
AATSC0i,1.4613905193010417
AATSC0m,34.428365268099164
AATSC0p,0.23369105821344008
AATSC0s,1.4162534435261716
AATSC0v,50.446753077761215
AATSC1Z,0.423728813559322
AATSC1c,-0.0100560007470375
AATSC1d,0.1601288695895785
AATSC1i,-0.07673850446191804
AATSC1m,2.0140305050903518
AATSC1p,-0.002327569103067039
AATSC1s,0.0004474638527026809
AATSC1v,1.5019388589109277
AATSC2Z,0.05714285714285714
AATSC2c,0.0001025839395802474
AATSC2d,0.037874852420307026
AATSC2i,-0.14984491067603742
AATSC2m,0.1851083902558073
AATSC2p,-0.01412265285575043
AATSC2s,0.1470943198215926
AATSC2v,-2.629219611584137
AATSC3Z,0.21014492753623187
AATSC3c,0.0018982856876999968
AATSC3d,0.021255240148520788
AATSC3i,-0.004150426679621736
AATSC3m,0.9813440286070186
AATSC3p,0.0031940886687194243
AATSC3s,0.024944770498130216
AATSC3v,0.8930641712213316
AATSC4Z,1.1395348837209303
AATSC4c,-0.004496135313473516
AATSC4d,0.011618937792299333
AATSC4i,0.20837599743572258
AATSC4m,5.495515633944519
AATSC4p,0.026933048111204963
AATSC4s,-0.08102519201884953
