DLiP-ID,T003GP
AATSC5Z,2.9611723682970497
AATSC5c,0.0030769905279229744
AATSC5d,0.029989842825579326
AATSC5i,0.1925485167216926
AATSC5m,14.110132395954407
AATSC5p,0.044243300831223076
AATSC5s,0.3779539285460814
AATSC5v,15.642289879042794
AATSC6Z,-1.554103122730574
AATSC6c,0.0019836183868696144
AATSC6d,-0.0075849269749051875
AATSC6i,-0.28218378646377534
AATSC6m,-7.475228133220363
AATSC6p,-0.04698203604707517
AATSC6s,-0.05342285519603361
AATSC6v,-12.103670286241359
AATSC7Z,0.663417803768681
AATSC7c,-0.003959216411309552
AATSC7d,-0.053967222583206985
AATSC7i,-0.20440326933280473
AATSC7m,3.040521036676053
AATSC7p,-0.021060248731444436
AATSC7s,0.08684892386430182
AATSC7v,-0.574155963561298
AATSC8Z,0.15160493827160493
AATSC8c,0.004336304393929387
AATSC8d,-0.12513031550068587
AATSC8i,0.28760269294286706
AATSC8m,0.7300324979561048
AATSC8p,0.018855847703394442
AATSC8s,0.09047591830513639
AATSC8v,3.0119730899279347
ATS0are,331.8049999999999
ATS1are,352.149
ATS2are,605.96
ATS3are,791.7159999999999
ATS4are,905.4797000000001
ATS5are,761.6959999999999
ATS6are,649.7199999999999
ATS7are,682.8620000000001
ATS8are,617.9780000000001
ATSC0dv,223.33333333333343
ATSC0pe,7.241831481481476
ATSC0se,5.156607499999998
ATSC1dv,91.54320987654322
ATSC1pe,-1.071427091906717
ATSC1se,-1.0980465000000044
ATSC2dv,40.79012345679013
ATSC2pe,2.6878915980795637
ATSC2se,1.2762582499999924
ATSC3dv,-127.70370370370371
ATSC3pe,-2.6571105967078026
ATSC3se,-1.0345432500000211
ATSC4dv,-8.049382716049385
ATSC4pe,-2.671373799725652
ATSC4se,-1.7513474999999974
ATSC5dv,137.9135802469136
ATSC5pe,4.740410665294912
ATSC5se,2.11658025000001
ATSC6dv,-32.962962962962955
ATSC6pe,-0.5370242798353804
ATSC6se,0.35230699999998466
ATSC7dv,34.296296296296305
ATSC7pe,1.6675168724279819
ATSC7se,0.9578080000000007
ATSC8dv,-44.8395061728395
ATSC8pe,0.4888472565157781
ATSC8se,0.5825784999999926
AXp-0dv,0.603789846144963
AXp-1dv,0.3083937545336714
AXp-2dv,0.1781053497217138
AXp-3dv,0.09474587905891846
AXp-4dv,0.04295616878368329
AXp-5dv,0.02373232178729435
AXp-6dv,0.013183412349986883
AXp-7dv,0.006371117986024018
BertzCT,847.5997057139829
ECIndex,704
ETA_eta,27.772053543237806
GATS1dv,0.500053304904051
GATS1pe,0.9537757200477258
GATS1se,1.049166376412621
GATS2dv,0.978612094168333
GATS2pe,0.7639363699300682
GATS2se,0.8638671400132503
GATS3dv,1.3852930469603195
GATS3pe,1.4576311999510478
GATS3se,1.4924106216883968
GATS4dv,1.0210722702278077
GATS4pe,1.2613639093618303
GATS4se,1.305514324531554
GATS5dv,0.7137518514298732
GATS5pe,0.5815150990345244
GATS5se,0.6243988390896964
GATS6dv,1.1435250219490776
GATS6pe,1.2330641316210336
GATS6se,1.2178321592400494
GATS7dv,0.9190691280439901
GATS7pe,0.8409413719895825
GATS7se,0.8347280674664292
GATS8dv,1.1391044776119397
GATS8pe,1.0137821514866434
GATS8se,0.95533173021216
LogEE_A,4.260453881217986
LogEE_D,169.49118067806734
MATS1dv,0.3952558635394455
MATS1pe,-0.14266582165938196
MATS1se,-0.20533471930361832
MATS2dv,0.10167718110478531
MATS2pe,0.20662618669042093
MATS2se,0.13778327776646773
MATS3dv,-0.25103749544958126
MATS3pe,-0.16108305785812269
MATS3se,-0.08807917211310044
MATS4dv,-0.012804399057344852
MATS4pe,-0.13104981722298378
MATS4se,-0.12065863911904326
MATS5dv,0.25455166913523974
MATS5pe,0.2698298650893956
MATS5se,0.16919718280518065
MATS6dv,-0.07813871817383665
MATS6pe,-0.039258987509523356
MATS6se,0.03617018952639448
MATS7dv,0.07274155538098977
MATS7pe,0.10907136064615704
MATS7se,0.08798391700663469
MATS8dv,-0.10841791044776114
MATS8pe,0.036451762125859044
MATS8se,0.06100762759236496
MAXaaCH,1.9098436728594765
MAXaasC,1.1122634180648046
MAXdssC,-0.37320055954480513
MAXsCH3,1.978441689098324
MAXssNH,2.672103725749559
MAXsssB,-0.5786477356405004
MDEC-11,1.8989301734278374
MDEC-12,5.176378238324464
MDEC-13,4.17098679826779
MDEC-14,4.470564803289906
MDEC-22,6.53608820463527
MDEC-23,13.774963273847897
MDEC-24,2.1047668892412594
MDEC-33,3.7273833094108255
MDEC-34,1.8209607956316765
MDEC-44,1.0
MDEO-11,0.19999999999999996
MDEO-12,1.06624269656134
MDEO-22,0.5952753944880748
MINaaCH,1.510730539001643
MINaasC,-0.03800624866822533
MINdssC,-0.37320055954480513
MINsCH3,1.9707473334579215
MINssNH,2.672103725749559
MINsssB,-0.5786477356405004
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.192857142857143
SM1_Dzi,0.7339341494270408
SM1_Dzm,1.2777272414132141
SM1_Dzp,-5.48080825538913
SM1_Dzv,-2.0084306357933954
SddssSe,0
SpAD_Dt,507.586526953886
SpAbs_A,34.34103546660361
SpAbs_D,338.9823613561347
SpMAD_A,1.2264655523787003
SpMAD_D,12.106512905576238
SpMax_A,2.5148413966915886
SpMax_D,169.49118067806734
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,77.02000000000001
TpiPC10,7.885117591595233
VAdjMat,5.906890595608519
VE1_DzZ,5.212118768174121
VE1_Dzi,5.210812907644978
VE1_Dzm,5.2116170917778915
VE1_Dzp,5.212839048231854
VE1_Dzv,5.215002785602859
VE2_DzZ,0.18614709886336148
VE2_Dzi,0.18610046098732064
VE2_Dzm,0.1861291818492104
VE2_Dzp,0.18617282315113765
VE2_Dzv,0.18625009948581642
VE3_DzZ,2.680605863631196
VE3_Dzi,2.680355289114046
VE3_Dzm,2.6805096070868326
VE3_Dzp,2.680744047415066
VE3_Dzv,2.681159039785786
VR1_DzZ,170.16271742051248
VR1_Dzi,170.31104162492647
VR1_Dzm,170.2340371702287
VR1_Dzp,170.16822572517162
VR1_Dzv,169.9238572762693
VR2_DzZ,6.0772399078754455
VR2_Dzi,6.082537200890231
VR2_Dzm,6.079787041793883
VR2_Dzp,6.0774366330418435
VR2_Dzv,6.06870918843819
VR3_DzZ,6.166374557741772
VR3_Dzi,6.167245839065848
VR3_Dzm,6.16679359670027
VR3_Dzp,6.166406928025877
VR3_Dzv,6.164969855520095
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.024056261216234408
Xch-6dv,0.16008721446706703
Xch-7dv,0.2821322932570093
Xpc-4dv,3.5821934683953707
Xpc-5dv,2.917882817668365
Xpc-6dv,3.3485758835939547
Zagreb1,150.0
Zagreb2,175.0
fragCpx,144.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,30
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.144537037037035
AATS1are,6.288375
AATS2are,6.247010309278351
AATS3are,6.43671544715447
AATS4are,5.957103289473685
AATS5are,5.814473282442748
AATS6are,6.369803921568627
AATS7are,5.99001754385965
AATS8are,6.179780000000001
AATSC0dv,4.135802469135804
AATSC0pe,0.1341079903978051
AATSC0se,0.09549273148148145
AATSC1dv,1.6347001763668432
AATSC1pe,-0.019132626641191374
AATSC1se,-0.01960797321428579
AATSC2dv,0.42051673666793943
AATSC2pe,0.02771022266061406
AATSC2se,0.013157301546391675
AATSC3dv,-1.0382414935260464
AATSC3pe,-0.0216025251764862
AATSC3se,-0.008410920731707489
AATSC4dv,-0.052956465237167
AATSC4pe,-0.017574827629774026
AATSC4se,-0.011522023026315772
AATSC5dv,1.0527754217321648
AATSC5pe,0.036186340956449715
AATSC5se,0.016157101145038245
AATSC6dv,-0.3231663035584603
AATSC6pe,-0.00526494391995471
AATSC6se,0.003453990196078281
AATSC7dv,0.3008447043534764
AATSC7pe,0.014627340986210368
AATSC7se,0.008401824561403514
AATSC8dv,-0.448395061728395
AATSC8pe,0.004888472565157781
AATSC8se,0.005825784999999925
AETA_eta,0.991859055115636
ATSC0are,7.767992592592592
ATSC1are,-1.2363849108367586
ATSC2are,2.6017058984910877
ATSC3are,-2.369549794238668
ATSC4are,-2.9808717421124817
ATSC5are,4.568103155006849
ATSC6are,-0.13680082304525804
ATSC7are,1.7125415637860069
ATSC8are,0.5316137174211295
BCUTZ-1h,8.022853152792477
BCUTZ-1l,4.983121174782953
BCUTc-1h,0.539884766674449
BCUTc-1l,-0.5140655804717446
BCUTd-1h,4.112868276801721
BCUTd-1l,0.9777732660255756
BCUTi-1h,14.540297763396532
BCUTi-1l,8.290884036622273
BCUTm-1h,16.01145131197451
BCUTm-1l,10.797680024551601
BCUTp-1h,3.0464915612682977
BCUTp-1l,0.7515248928547557
BCUTs-1h,7.008272410232706
BCUTs-1l,1.1188834378860317
BCUTv-1h,29.65023388516775
BCUTv-1l,14.702246908009943
BalabanJ,1.466000305337018
Diameter,15
ETA_beta,32.75
GATS1are,0.970857783595225
GATS2are,0.7934223540518521
GATS3are,1.4697764532516737
GATS4are,1.2760696182380025
GATS5are,0.5904334212575938
GATS6are,1.2314510263697016
GATS7are,0.8418044461049013
GATS8are,1.02267309157521
HybRatio,0.38095238095238093
Lipinski,True
LogEE_Dt,253.793263476943
MATS1are,-0.15347958853812357
MATS2are,0.18645387963450913
MATS3are,-0.1339200753821774
MATS4are,-0.13632787309708586
MATS5are,0.24240945982866405
MATS6are,-0.009323382364018895
MATS7are,0.10442902577031617
MATS8are,0.036955674710755476
MAXssCH2,-0.16347285210380402
MAXssssC,-0.4713869623388227
MINssCH2,-0.16347285210380402
MINssssC,-0.47138696233882293
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.2047888616891065
SM1_Dzse,1.1757040271738086
SMR_VSA1,23.94664380076327
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,45.82078762042049
SMR_VSA6,11.923670568519249
SMR_VSA7,48.02802097092827
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,276.40879578577864
SpAD_Dzi,286.7312624606501
SpAD_Dzm,272.7229170588009
SpAD_Dzp,399.6114625212489
SpAD_Dzv,337.70031932601887
SpAbs_Dt,507.58652695388594
SpDiam_A,4.859689299919328
SpDiam_D,259.1145575190884
SpMAD_Dt,18.12809024835307
SpMax_Dt,253.793263476943
SsssssAs,0
VE1_Dzpe,5.211995466005613
VE1_Dzse,5.212211564117051
VE2_Dzpe,0.18614269521448618
VE2_Dzse,0.1861504130041804
VE3_Dzpe,2.680582206528876
VE3_Dzse,2.680623667353828
VMcGowan,297.3000000000007
VR1_Dzpe,170.16799074862536
VR1_Dzse,170.151112663939
VR2_Dzpe,6.077428241022334
VR2_Dzse,6.076825452283535
VR3_Dzpe,6.166405547176382
VR3_Dzse,6.166306357418705
mZagreb1,10.902777777777777
mZagreb2,5.868055555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1438517146776406
AATSC1are,-0.022078301979227832
AATSC2are,0.026821710293722552
AATSC3are,-0.019264632473485106
AATSC4are,-0.01961099830337159
AATSC5are,0.03487101645043396
AATSC6are,-0.0013411845396593925
AATSC7are,0.015022294419175498
AATSC8are,0.005316137174211295
AETA_beta,1.1696428571428572
BCUTdv-1h,6.022445133686964
BCUTdv-1l,0.9908265459819526
BCUTpe-1h,3.4899669044598727
BCUTpe-1l,2.004211701019505
BCUTse-1h,3.7028855865569947
BCUTse-1l,2.2366688891044224
ETA_alpha,13.233333333333334
ETA_dBeta,-2.75
ETA_eta_B,0.8429132404569231
ETA_eta_F,25.243385917908416
ETA_eta_L,6.791264663429451
ETA_eta_R,53.01543946114622
ETA_psi_1,0.5663338088445082
LabuteASA,165.5060029424632
LogEE_DzZ,138.24699993370564
LogEE_Dzi,143.39184316423314
LogEE_Dzm,136.4070916451652
LogEE_Dzp,198.7915984381223
LogEE_Dzv,168.4915113351892
PEOE_VSA1,24.468895220697775
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,23.762552697081826
PEOE_VSA7,64.34695753271438
PEOE_VSA8,0.0
PEOE_VSA9,16.88948789665094
SM1_Dzare,1.3704580864870617
SpAD_Dzpe,276.6771138683241
SpAD_Dzse,276.9971245772447
SpAbs_DzZ,275.3011427245541
SpAbs_Dzi,286.04975217903916
SpAbs_Dzm,271.5364560489172
SpAbs_Dzp,403.06400513163356
SpAbs_Dzv,338.9914533061718
SpDiam_Dt,373.2512042280048
SpMAD_DzZ,9.87174270663495
SpMAD_Dzi,10.240402230737503
SpMAD_Dzm,9.74010418067146
SpMAD_Dzp,14.27183794718746
SpMAD_Dzv,12.06072569021496
SpMax_DzZ,138.24699993370564
SpMax_Dzi,143.39184316423314
SpMax_Dzm,136.4070916451652
SpMax_Dzp,198.7915984381223
SpMax_Dzv,168.4915113351892
VE1_Dzare,5.2114718920283165
VE2_Dzare,0.18612399614386846
VE3_Dzare,2.680481745912509
VR1_Dzare,170.22374583988795
VR2_Dzare,6.079419494281713
VR3_Dzare,6.16673314086194
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47261904761904766
AETA_dBeta,-0.09821428571428571
AETA_eta_B,0.030104044302032968
AETA_eta_F,0.9015494970681577
AETA_eta_L,0.24254516655105182
AETA_eta_R,1.8934085521837936
BCUTare-1h,3.5446858257876532
BCUTare-1l,1.9738526140357564
ETA_beta_s,17.75
ETA_dPsi_A,0.14766619115549173
ETA_dPsi_B,0.0
ETA_eta_BR,1.100913240456923
ETA_eta_FL,6.280035658486722
ETA_eta_RL,13.071300321916173
LogEE_Dzpe,138.38158510779382
LogEE_Dzse,138.54055171816427
PEOE_VSA10,11.49902366656781
PEOE_VSA11,6.606881964512918
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,15.516454818221213
SlogP_VSA2,35.941083044896864
SlogP_VSA3,14.103253452122514
SlogP_VSA4,6.923737199690624
SlogP_VSA5,33.25840029045949
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,272.37630458142195
SpAbs_Dzpe,275.55838135389854
SpAbs_Dzse,275.9053994091547
SpDiam_DzZ,211.5812738606066
SpDiam_Dzi,218.92076338471165
SpDiam_Dzm,208.7531339411153
SpDiam_Dzp,311.1040128953305
SpDiam_Dzv,262.1979962708882
SpMAD_Dzpe,9.88132549529729
SpMAD_Dzse,9.89275444918731
SpMax_Dzpe,138.38158510779382
SpMax_Dzse,138.54055171816427
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.03931833001631868
AETA_eta_FL,0.22428698780309722
AETA_eta_RL,0.46683215435414904
DetourIndex,3450
EState_VSA1,18.32049395619174
EState_VSA2,23.95095980183189
EState_VSA3,11.212315093698738
EState_VSA4,5.563451491696996
EState_VSA5,6.06636706846161
EState_VSA6,24.26546827384644
EState_VSA7,46.75142013537634
EState_VSA8,5.316788604006331
EState_VSA9,14.04557922185074
ETA_beta_ns,15.0
ETA_shape_p,0.2392947103274559
ETA_shape_x,0.07556675062972291
ETA_shape_y,0.27707808564231734
GhoseFilter,True
LogEE_Dzare,136.23709722237123
SlogP_VSA10,5.687386274683562
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,271.10373635825545
SpDiam_Dzpe,211.67235163400204
SpDiam_Dzse,212.05285169182122
SpMAD_Dzare,9.727725163622212
SpMax_Dzare,136.23709722237123
TopoPSA(NO),77.02000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.04731808223504
VSA_EState9,53.286015251098284
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5357142857142857
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027380952380952346
FilterItLogS,-5.3478534284015
SpDiam_Dzare,208.21251670883152
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.5771604938271606
ETA_epsilon_2,0.834523809523809
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5267676767676764
ETA_epsilon_5,0.7988888888888884
AETA_beta_ns_d,0.05357142857142857
ETA_dEpsilon_A,0.13716049382716078
ETA_dEpsilon_B,0.050392817059484174
ETA_dEpsilon_C,-0.0867676767676766
ETA_dEpsilon_D,0.035634920634920575
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.75
MDEDescriptor,"1.8989301734278374,5.176378238324464,4.17098679826779,4.470564803289906,6.53608820463527,13.774963273847897,2.1047668892412594,3.7273833094108255,1.8209607956316765,1.0,0.19999999999999996,1.06624269656134,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,62.43661799999999
BPolDescriptor,39.59938199999999
TPSADescriptor,77.02000000000001
ALOGPDescriptor,"3.883500000000001,15.081572250000008,101.0028"
XLogPDescriptor,4.742000000000001
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,383.19040354
ChiPathDescriptor,"20.526733258565947,13.071300321916175,13.290712526159535,10.355068631352175,7.250101567546814,6.232343291402011,4.011952874274592,2.3808032105168833,16.906115692058965,9.25181263601014,8.014740737477123,5.211023348240515,2.749194802155729,1.9460503865581342,1.0546729879989505,0.5096894388819213"
ChiChainDescriptor,"0.0,0.0,0.07216878364870323,0.4817165163387901,0.9563014463323425,0.0,0.0,0.024056261216234408,0.16008721446706703,0.2821322932570092"
AtomCountDescriptor,54
BondCountDescriptor,30
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"3.431390237190168,0.35355339059327373,1.6582912447176388,0.8535533905932737,1.9044294863699733,0.20412414523193154,0.8595863644205175,0.37079081189859825"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,6,0,2,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"56.107733913073545,2.003847639752627,20.697360993032234,14.197303100962944,3.0574109062226813"
FractionalPSADescriptor,0.20099668282000738
WienerNumbersDescriptor,"2294.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"7.125430587263471,7.999314263698969,11.104146204069531,3.5821934683953693,2.9178828176683638,3.2774836446749873"
FractionalCSP3Descriptor,0.38095238095238093
KierHallSmartsDescriptor,"0,0,0,0,1,0,5,0,1,0,0,7,0,0,0,1,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,9.013333333333334,5.586776859504132"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2380.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.38095238095238093
AutocorrelationDescriptorMass,"32.04253017598331,32.623097954711554,51.07621896549671,49.93163407899627,35.9351856785356"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,6
EccentricConnectivityIndexDescriptor,704
AutocorrelationDescriptorPolarizability,"1566.6750492514116,1808.5489742315995,2556.8353653095937,2402.3777527692814,1851.8680679672977"
