DLiP-ID,C001HP
AATSC5d,-0.01857458669742407
AATSC5i,0.06984623934564575
AATSC5m,7.327909260717029
AATSC5p,0.014650522873201363
AATSC5s,0.17463002294741026
AATSC5v,3.8904578566238164
AATSC6Z,-2.5372427608814423
AATSC6c,-0.003981101880573394
AATSC6d,-0.08214957809749288
AATSC6i,0.0703752451119112
AATSC6m,-13.213111635524795
AATSC6p,-0.019202545096288486
AATSC6s,-0.03935286022553263
AATSC6v,-2.65069226267137
AATSC7Z,-0.4041816977103737
AATSC7c,-0.002456172119864112
AATSC7d,-0.04507472576014135
AATSC7i,0.21353028838206276
AATSC7m,-1.1377071303099524
AATSC7p,0.022439875061502218
AATSC7s,-0.24090458852180166
AATSC7v,-1.9974420092823906
AATSC8Z,2.343002282264595
AATSC8c,0.0008807918778358661
AATSC8d,-0.08887948170507251
AATSC8i,0.11676712542338251
AATSC8m,12.082300701980412
AATSC8p,0.03707987728570685
AATSC8s,-0.054484953467009274
AATSC8v,3.867163674918519
ATS0are,213.7774
ATS1are,232.82890000000003
ATS2are,363.12399999999997
ATS3are,427.684
ATS4are,445.52500000000003
ATS5are,446.40380000000005
ATS6are,356.17780000000005
ATS7are,291.79499999999996
ATS8are,283.172
ATSC0dv,129.2166545630598
ATSC0pe,3.768988235294115
ATSC0se,2.541211558823528
ATSC1dv,29.05874758521176
ATSC1pe,-0.10769342560553577
ATSC1se,-0.11564815051903134
ATSC2dv,-11.964723919100456
ATSC2pe,-0.6169979238754322
ATSC2se,-0.5614828192041524
ATSC3dv,-33.775195674977816
ATSC3pe,-1.1385529411764697
ATSC3se,-0.7786384117647058
ATSC4dv,-2.6589535838542666
ATSC4pe,-0.4229519031141862
ATSC4se,-0.29089331401384094
ATSC5dv,30.005496461474934
ATSC5pe,2.057660207612456
ATSC5se,1.49408890484429
ATSC6dv,-39.630987132204616
ATSC6pe,-0.4890508650519025
ATSC6se,-0.23445434861591705
ATSC7dv,-50.336005619870804
ATSC7pe,-1.5361484429065733
ATSC7se,-0.8670453901384081
ATSC8dv,-12.404431344069945
ATSC8pe,-0.23032491349481024
ATSC8se,-0.26584318425605497
AXp-0dv,0.6135923165287961
AXp-1dv,0.31095324699807947
AXp-2dv,0.17112382208032065
AXp-3dv,0.087771630955137
AXp-4dv,0.04648365048076985
AXp-5dv,0.024747355429829795
AXp-6dv,0.013230158321395286
AXp-7dv,0.006651567751851763
BertzCT,783.4530831736038
ECIndex,386
ETA_eta,13.747201107761779
GATS1dv,0.6100621473618828
GATS1pe,0.8044632433731633
GATS1se,0.8746842100895529
GATS2dv,0.994709750374167
GATS2pe,0.9576393858564834
GATS2se,1.0391436036378756
GATS3dv,1.0621749682461774
GATS3pe,1.0444993819530288
GATS3se,1.0798310273331528
GATS4dv,0.9398385445627677
GATS4pe,1.0215518492081457
GATS4se,1.0185633580509723
GATS5dv,0.9303322458351599
GATS5pe,0.7787738777869342
GATS5se,0.7002742181465018
GATS6dv,1.2312296175231277
GATS6pe,1.1562547437815802
GATS6se,1.132723189914385
GATS7dv,1.2578885120955496
GATS7pe,1.3548367654665163
GATS7se,1.3295926717418498
GATS8dv,1.0093273092281434
GATS8pe,1.0154336410418257
GATS8se,1.038197894307986
LogEE_A,3.9806997507038666
LogEE_D,94.4595316008854
MATS1dv,0.21239036726471947
MATS1pe,-0.026986143539501472
MATS1se,-0.04298077934075655
MATS2dv,-0.05523167960165642
MATS2pe,-0.097647916722798
MATS2se,-0.1317952357034149
MATS3dv,-0.13069211468594005
MATS3pe,-0.15104225193842002
MATS3se,-0.15320220173348773
MATS4dv,-0.009854006207771854
MATS4pe,-0.05373865221268548
MATS4se,-0.054816775537079754
MATS5dv,0.10965507709382688
MATS5pe,0.2578073517762435
MATS5se,0.27764000222388907
MATS6dv,-0.18294496374370672
MATS6pe,-0.07739863668235272
MATS6se,-0.05503279010624598
MATS7dv,-0.28180021208808553
MATS7pe,-0.2948420772435184
MATS7se,-0.24682097899450528
MATS8dv,-0.0694447511387571
MATS8pe,-0.04420762605940012
MATS8se,-0.07567732409790194
MAXaaCH,2.002705498866213
MAXaaNH,2.98969175170068
MAXaasC,1.0189915858318637
MAXsCH3,1.590905619836446
MDEC-12,1.310836588633377
MDEC-13,1.3297842340238781
MDEC-22,7.0308371242849965
MDEC-23,17.53444355514892
MDEC-33,6.86643562625151
MDEN-22,1.0
MDEO-12,0.19999999999999996
MINaaCH,1.5988346140925507
MINaaNH,2.98969175170068
MINaasC,0.16952984588897313
MINsCH3,1.590905619836446
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6142857142857143
SM1_Dzi,0.8436195293315673
SM1_Dzm,1.6332136337040133
SM1_Dzp,-2.7484931486484974
SM1_Dzv,-1.2125843559705276
SddssSe,0
SpAD_Dt,336.2543615416515
SpAbs_A,27.288682419807614
SpAbs_D,188.91906320177088
SpMAD_A,1.2994610676098861
SpMAD_D,8.996145866750991
SpMax_A,2.4208083652058874
SpMax_D,94.4595316008854
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.14
TpiPC10,8.717636020009614
VAdjMat,5.523561956057013
VE1_DzZ,4.519321404460323
VE1_Dzi,4.507867248928951
VE1_Dzm,4.519410391813655
VE1_Dzp,4.4722502613643185
VE1_Dzv,4.499281852553531
VE2_DzZ,0.21520578116477726
VE2_Dzi,0.21466034518709293
VE2_Dzm,0.2152100186577931
VE2_Dzp,0.21296429816020565
VE2_Dzv,0.21425151678826337
VE3_DzZ,2.250299195546051
VE3_Dzi,2.2477614925870966
VE3_Dzm,2.2503188857759064
VE3_Dzp,2.2398290408599117
VE3_Dzv,2.2458551404486427
VR1_DzZ,112.84266896351085
VR1_Dzi,113.95360860895354
VR1_Dzm,112.82649812777832
VR1_Dzp,116.79126655719061
VR1_Dzv,114.96012925605321
VR2_DzZ,5.37346042683385
VR2_Dzi,5.426362314712073
VR2_Dzm,5.372690387037063
VR2_Dzp,5.561488883675743
VR2_Dzv,5.474291869335867
VR3_DzZ,5.467931883220026
VR3_Dzi,5.4777287682737725
VR3_Dzm,5.467788568686024
VR3_Dzp,5.502325639701099
VR3_Dzv,5.486522710856275
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.032274861218395144
Xch-6dv,0.08410890021240733
Xch-7dv,0.14513898697322733
Xpc-4dv,1.250112692780889
Xpc-5dv,1.5565170095220802
Xpc-6dv,1.8492150305283346
Zagreb1,110.0
Zagreb2,129.0
fragCpx,109.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,17
nBondsO,23
nBondsS,19
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.287570588235294
AATS1are,6.467469444444445
AATS2are,6.37059649122807
AATS3are,6.289470588235295
AATS4are,6.275
AATS5are,6.2000527777777785
AATS6are,6.248733333333334
AATS7are,6.208404255319148
AATS8are,6.024936170212767
AATSC0dv,3.800489840089994
AATSC0pe,0.11085259515570926
AATSC0se,0.07474151643598612
AATSC1dv,0.8071874329225488
AATSC1pe,-0.0029914840445982157
AATSC1se,-0.003212448625528648
AATSC2dv,-0.20990743717720098
AATSC2pe,-0.01082452498027074
AATSC2se,-0.009850575775511447
AATSC3dv,-0.4966940540437914
AATSC3pe,-0.01674342560553632
AATSC3se,-0.011450564878892733
AATSC4dv,-0.03745005047682066
AATSC4pe,-0.005957069057946284
AATSC4se,-0.004097088929772408
AATSC5dv,0.41674300640937406
AATSC5pe,0.028578613994617443
AATSC5se,0.02075123478950403
AATSC6dv,-0.6952804760035898
AATSC6pe,-0.008579839737752675
AATSC6se,-0.0041132341862441585
AATSC7dv,-1.0709788429759746
AATSC7pe,-0.03268400942354411
AATSC7se,-0.018447774258264
AATSC8dv,-0.2639240711504244
AATSC8pe,-0.004900530074357664
AATSC8se,-0.005656237962894786
AETA_eta,0.6546286241791324
ATSC0are,3.8694470588235275
ATSC1are,-0.0888910034602081
ATSC2are,-0.7407141868512113
ATSC3are,-1.0768470588235293
ATSC4are,-0.3452394463667821
ATSC5are,2.2100062283737016
ATSC6are,-0.4564200692041521
ATSC7are,-1.5961474048442896
ATSC8are,-0.3548650519031139
BCUTZ-1h,35.00041801108194
BCUTZ-1l,5.687038418358957
BCUTc-1h,0.4053953643083238
BCUTc-1l,-0.5292493473193157
BCUTd-1h,3.2087746235591847
BCUTd-1l,0.9877807615899052
BCUTi-1h,14.690808289639246
BCUTi-1l,10.94742009334203
BCUTm-1h,79.9041785219376
BCUTm-1l,11.698942934067725
BCUTp-1h,3.058981992773254
BCUTp-1l,0.776591740252114
BCUTs-1h,6.002806877286768
BCUTs-1l,1.0438364139132772
BCUTv-1h,26.523891970865566
BCUTv-1l,14.70604029741814
BalabanJ,1.5540559793055604
Diameter,11
ETA_beta,30.25
GATS1are,0.8462374038343626
GATS2are,1.0107965362368079
GATS3are,1.0448232457593882
GATS4are,1.0349093034964332
GATS5are,0.7799117128251591
GATS6are,1.1575963765992758
GATS7are,1.4023692622043842
GATS8are,1.0330100396281878
HybRatio,0.0625
Lipinski,True
LogEE_Dt,168.12718077082576
MATS1are,-0.021696281950065115
MATS2are,-0.11418414782452532
MATS3are,-0.1391474082024184
MATS4are,-0.04272598372575539
MATS5are,0.26970624908998836
MATS6are,-0.07035903669353591
MATS7are,-0.29840434750179523
MATS8are,-0.0663430419665217
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,0.9783237950312615
SM1_Dzse,0.924455630153814
SMR_VSA1,9.843390348640755
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,7.109797541277533
SMR_VSA7,53.0036560635253
SMR_VSA8,0.0
SMR_VSA9,34.01378263965873
SpAD_DzZ,137.58015899916353
SpAD_Dzi,141.46983617560298
SpAD_Dzm,137.58964476761423
SpAD_Dzp,170.82134388306753
SpAD_Dzv,156.28148596120982
SpAbs_Dt,336.25436154165146
SpDiam_A,4.760185160340596
SpDiam_D,142.3632187109693
SpMAD_Dt,16.01211245436436
SpMax_Dt,168.12718077082576
SsssssAs,0
VE1_Dzpe,4.513427609953407
VE1_Dzse,4.513749702362069
VE2_Dzpe,0.21492512428349558
VE2_Dzse,0.21494046201724137
VE3_Dzpe,2.248994211795494
VE3_Dzse,2.2490655723986275
VMcGowan,218.51999999999973
VR1_Dzpe,113.4810176328088
VR1_Dzse,113.4707844423449
VR2_Dzpe,5.403857982514705
VR2_Dzse,5.4033706877307095
VR3_Dzpe,5.473572922137828
VR3_Dzse,5.473482742721959
mZagreb1,6.527777777777779
mZagreb2,4.666666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1138072664359861
AATSC1are,-0.0024691945405613362
AATSC2are,-0.012994985734231777
AATSC3are,-0.01583598615916955
AATSC4are,-0.00486252741361665
AATSC5are,0.030694530949634743
AATSC6are,-0.008007369635160563
AATSC7are,-0.033960583081793394
AATSC8are,-0.007550320253257743
AETA_beta,1.4404761904761905
BCUTdv-1h,6.007459870164387
BCUTdv-1l,0.2560134227414892
BCUTpe-1h,3.4652457148675513
BCUTpe-1l,2.2347449719534644
BCUTse-1h,3.678739200372808
BCUTse-1l,2.4307404781573028
ETA_alpha,10.8
ETA_dBeta,4.75
ETA_eta_B,0.24517846677707666
ETA_eta_F,19.793617452923126
ETA_eta_L,4.0714314087220504
ETA_eta_R,33.540818560684905
ETA_psi_1,0.6315789473684214
LabuteASA,130.08312220373142
LogEE_DzZ,68.64167876489272
LogEE_Dzi,70.77509044634108
LogEE_Dzm,68.60523893470224
LogEE_Dzp,84.7562688109032
LogEE_Dzv,77.85203241965954
PEOE_VSA1,9.843390348640755
PEOE_VSA2,5.098681808301038
PEOE_VSA3,0.0
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,28.06267803487257
PEOE_VSA7,36.39820241076966
PEOE_VSA8,15.599622499226406
PEOE_VSA9,18.497653530974457
SM1_Dzare,1.0303553171904773
SpAD_Dzpe,139.96712849486727
SpAD_Dzse,140.2586632341705
SpAbs_DzZ,136.27335627807514
SpAbs_Dzi,140.70656136335074
SpAbs_Dzm,136.26751944509198
SpAbs_Dzp,172.2610307704549
SpAbs_Dzv,156.91664919528958
SpDiam_Dt,244.4849709386346
SpMAD_DzZ,6.551436142817311
SpMAD_Dzi,6.736658865504904
SpMAD_Dzm,6.551887846076868
SpMAD_Dzp,8.134349708717501
SpMAD_Dzv,7.441975521962372
SpMax_DzZ,68.64167876489272
SpMax_Dzi,70.77509044634108
SpMax_Dzm,68.60523893470224
SpMax_Dzp,84.7562688109032
SpMax_Dzv,77.85203241965954
VE1_Dzare,4.513027817799281
VE2_Dzare,0.21490608656187052
VE3_Dzare,2.24890562948152
VR1_Dzare,113.48746470170153
VR2_Dzare,5.404164985795311
VR3_Dzare,5.473629732394725
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5142857142857143
AETA_dBeta,0.2261904761904762
AETA_eta_B,0.011675165084622699
AETA_eta_F,0.9425532120439584
AETA_eta_L,0.19387768612962145
AETA_eta_R,1.5971818362230907
BCUTare-1h,3.5224628720923863
BCUTare-1l,2.184684583598025
ETA_beta_s,12.75
ETA_dPsi_A,0.08242105263157862
ETA_dPsi_B,0.0
ETA_eta_BR,0.5031784667770767
ETA_eta_FL,6.097603686873969
ETA_eta_RL,10.16903509559602
LogEE_Dzpe,70.03015109481608
LogEE_Dzse,70.17335331375924
PEOE_VSA10,11.49902366656781
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,22.413688552720316
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,53.0036560635253
SlogP_VSA7,0.0
SlogP_VSA8,22.514758973090913
SlogP_VSA9,0.0
SpAD_Dzare,139.56332119582532
SpAbs_Dzpe,139.0819783946009
SpAbs_Dzse,139.42225099736473
SpDiam_DzZ,105.44033341470247
SpDiam_Dzi,107.84147591001093
SpDiam_Dzm,105.39921404135973
SpDiam_Dzp,123.7385951957963
SpDiam_Dzv,115.7369641310721
SpMAD_Dzpe,6.665101356898441
SpMAD_Dzse,6.6789839635319295
SpMax_Dzpe,70.03015109481608
SpMax_Dzse,70.17335331375924
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.023960879370336984
AETA_eta_FL,0.29036208032733185
AETA_eta_RL,0.48423976645695327
DetourIndex,1726
EState_VSA1,0.0
EState_VSA2,5.749511833283905
EState_VSA3,17.00689131982936
EState_VSA4,15.73009900237787
EState_VSA5,0.0
EState_VSA6,25.30889874666236
EState_VSA7,30.33183534230805
EState_VSA8,26.127307514551426
EState_VSA9,4.736862953800049
ETA_beta_ns,17.5
ETA_shape_p,0.20061728395061726
ETA_shape_x,0.0
ETA_shape_y,0.32407407407407407
GhoseFilter,True
LogEE_Dzare,69.83072513682649
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,138.6310949564625
SpDiam_Dzpe,107.01210448007467
SpDiam_Dzse,107.1664701196585
SpMAD_Dzare,6.645872437896444
SpMax_Dzare,69.83072513682649
TopoPSA(NO),58.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.0003496029316739
VSA_EState9,42.9655133217135
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,5.106527394840706
ETA_dAlpha_A,0.01428571428571432
ETA_dAlpha_B,0.0
FilterItLogS,-5.4270532756929315
SpDiam_Dzare,106.80126942291758
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6176470588235295
ETA_epsilon_2,0.8142857142857141
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5250000000000002
ETA_epsilon_5,0.7695652173913041
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.17527417746759705
ETA_dEpsilon_B,0.0926470588235293
ETA_dEpsilon_C,-0.08262711864406774
ETA_dEpsilon_D,0.044720496894409933
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.8095238095238095
MDEDescriptor,"0.0,1.310836588633377,1.3297842340238781,0.0,7.0308371242849965,17.53444355514892,0.0,6.86643562625151,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0"
APolDescriptor,43.682309
BCUTDescriptor,"11.850000000000003,78.91833740184465,-0.35984692605098517,0.18574088468765265,4.876518508550262,10.272929023541899"
BPolDescriptor,18.077690999999998
TPSADescriptor,58.14
ALOGPDescriptor,"4.6679,21.789290410000003,86.4125"
XLogPDescriptor,4.909999999999998
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,344.01603986000003
ChiPathDescriptor,"14.819626477379408,10.16903509559602,9.093533849990694,7.706877085325915,6.254511780060204,4.937680459444644,3.398590485802178,2.205037685410855,12.885438647104719,7.151924680955828,5.475962306570263,3.6864085001157534,2.5101171259615707,1.6333254583687662,0.912880924176275,0.4855644458851784"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2874574785652648,0.5097884574374125,0.0,0.0,0.03227486121839514,0.08410890021240733,0.14513898697322733"
AtomCountDescriptor,34
BondCountDescriptor,23
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.3645843037102146,0.0,0.24759975994224814,0.0,0.7521385626022861,0.0,0.061324060841230904,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,13,2,0,0,0,0"
ZagrebIndexDescriptor,110.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"42.87761464717337,2.0417911736749224,14.099434226363694,5.349274198920224,6.22058758250281"
FractionalPSADescriptor,0.16900374768473156
WienerNumbersDescriptor,"959.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.1375542907034006,4.767224019355845,6.4862627617189625,1.2501126927808894,1.5565170095220786,1.7297576821895382"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,7.05078125,3.673469387755102"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,876.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"66.52698946495026,30.34129556017966,45.6308104299021,44.962902407034655,42.51663589332959"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.27638072626127025,-0.1009644533174219,-0.012245488536154125,-0.03760765574588639,-0.07762634311985736"
EccentricConnectivityIndexDescriptor,386
AutocorrelationDescriptorPolarizability,"1463.1414651897114,1705.1848051607437,2345.823675933199,2186.8056125102635,1912.4897025607436"
