DLiP-ID,I000S5
AATSC5Z,-2.1472161680206066
AATSC5c,-0.000794507323865758
AATSC5d,0.06903991370010788
AATSC5i,0.01422851064681029
AATSC5m,-9.774341101143698
AATSC5p,-0.006534974957349512
AATSC5s,-0.41973017318429123
AATSC5v,-4.749682961740077
AATSC6Z,1.9212827988338197
AATSC6c,-0.0026613142296787605
AATSC6d,-0.08616780045351474
AATSC6i,0.062034232209207646
AATSC6m,8.883153366942015
AATSC6p,0.03241363598778574
AATSC6s,-0.16724036436705464
AATSC6v,8.814197362827214
AATSC7Z,-2.4450454880747485
AATSC7c,0.005318019105359126
AATSC7d,-0.21017402945113792
AATSC7i,-0.30656335495549597
AATSC7m,-11.05338631899708
AATSC7p,-0.10134929625197593
AATSC7s,0.5034093564472799
AATSC7v,-13.26260873419574
AATSC8Z,-3.814471243042671
AATSC8c,-0.0034701376481525797
AATSC8d,0.09217171717171722
AATSC8i,0.1901168159511979
AATSC8m,-17.93555593585085
AATSC8p,-0.0029062208029658784
AATSC8s,-0.691708645958903
AATSC8v,-12.261028997524996
ATS0are,261.17339999999996
ATS1are,278.26980000000003
ATS2are,465.018
ATS3are,554.1380000000001
ATS4are,632.3319999999999
ATS5are,652.762
ATS6are,587.8718000000002
ATS7are,522.1029
ATS8are,540.3149999999998
ATSC0dv,173.73544973544975
ATSC0pe,4.898961904761902
ATSC0se,3.3195070714285695
ATSC1dv,40.335348954396586
ATSC1pe,0.49331609977324176
ATSC1se,0.7440243061224492
ATSC2dv,57.413202317964235
ATSC2pe,2.8134528344671175
ATSC2se,1.7230632551020408
ATSC3dv,-70.19702695893172
ATSC3pe,-1.6021820861678018
ATSC3se,-1.1423288163265302
ATSC4dv,-52.337364575459816
ATSC4pe,-1.317798866213154
ATSC4se,-1.2973240765306109
ATSC5dv,-54.610481229528844
ATSC5pe,-3.8326018140589584
ATSC5se,-2.5752396989795896
ATSC6dv,15.379188712522053
ATSC6pe,0.06879841269841247
ATSC6se,-0.26094214285714323
ATSC7dv,-1.376669186192995
ATSC7pe,3.55144671201814
ATSC7se,2.6595008112244893
ATSC8dv,-130.8002015621063
ATSC8pe,-5.663667800453511
ATSC8se,-2.8252998163265297
AXp-0dv,0.604812728825006
AXp-1dv,0.34552951824785
AXp-2dv,0.19215250433008169
AXp-3dv,0.10916324610638019
AXp-4dv,0.062295885697400834
AXp-5dv,0.03435444010402692
AXp-6dv,0.020565518352085845
AXp-7dv,0.0120237221435687
BertzCT,957.2534041142272
ECIndex,446
ETA_eta,18.021208229997086
GATS1dv,0.5768668534535266
GATS1pe,0.5622622077722623
GATS1se,0.4597122715894396
GATS2dv,0.7687424069824483
GATS2pe,0.5119413316203307
GATS2se,0.5535644994060713
GATS3dv,1.1705689224133156
GATS3pe,1.1083044903850114
GATS3se,1.1518470683633364
GATS4dv,1.1321855751173848
GATS4pe,1.1712583423893501
GATS4se,1.2697531810204592
GATS5dv,1.2303607690824774
GATS5pe,1.6229551863507259
GATS5se,1.7215986939818526
GATS6dv,0.9859714076884255
GATS6pe,0.9963650844257718
GATS6se,1.0393004794328127
GATS7dv,0.9975120973600822
GATS7pe,0.6812463670631873
GATS7se,0.6895890412458299
GATS8dv,1.4025373343004903
GATS8pe,1.7699880394751004
GATS8se,1.6542371954696948
LogEE_A,4.111976796769363
LogEE_D,113.18132073673299
MATS1dv,0.22161236558544398
MATS1pe,0.09612090272327317
MATS1se,0.2139489400680441
MATS2dv,0.1875602914401794
MATS2pe,0.32595162256159427
MATS2se,0.29460844619995097
MATS3dv,-0.19283989855923098
MATS3pe,-0.15608976528466784
MATS3se,-0.1642419726419677
MATS4dv,-0.12527122489322873
MATS4pe,-0.1118595283616266
MATS4se,-0.1625184967354729
MATS5dv,-0.1281739081070149
MATS5pe,-0.3190080954057976
MATS5se,-0.31634146839746524
MATS6dv,0.037937455406087416
MATS6pe,0.00601862896401485
MATS6se,-0.033689443803669304
MATS7dv,-0.00400970430632262
MATS7pe,0.36683641315184445
MATS7se,0.4054130525642555
MATS8dv,-0.35932430037984914
MATS8pe,-0.5517728510731401
MATS8se,-0.40621650133162385
MAXaaCH,1.8783767951625094
MAXaasC,0.8251491769547327
MAXsCH3,1.835399476148484
MAXssNH,2.610275179516251
MDEC-11,0.516459056608978
MDEC-12,3.836436869743127
MDEC-13,6.198694710190766
MDEC-22,7.933074849826641
MDEC-23,13.700957023552224
MDEC-33,7.32232107540351
MDEN-22,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.659861111111111
MINaasC,0.23967876039304614
MINsCH3,1.7744734977324264
MINssNH,2.610275179516251
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142858
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,391.639671939546
SpAbs_A,30.30136719037582
SpAbs_D,226.36264147346583
SpMAD_A,1.2625569662656593
SpMAD_D,9.431776728061083
SpMax_A,2.465451460714634
SpMax_D,113.18132073673299
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,80.58
TpiPC10,8.553949933985654
VAdjMat,5.700439718141092
VE1_DzZ,4.807163494426746
VE1_Dzi,4.829904632315491
VE1_Dzm,4.807149766553918
VE1_Dzp,4.814221643077229
VE1_Dzv,4.823358217024982
VE2_DzZ,0.20029847893444774
VE2_Dzi,0.20124602634647878
VE2_Dzm,0.20029790693974658
VE2_Dzp,0.20059256846155119
VE2_Dzv,0.20097325904270757
VE3_DzZ,2.445575937425791
VE3_Dzi,2.450295459961232
VE3_Dzm,2.4455730817100565
VE3_Dzp,2.4470431170087172
VE3_Dzv,2.4489391483397136
VR1_DzZ,138.4090173185159
VR1_Dzi,136.82705086144074
VR1_Dzm,138.4102886261965
VR1_Dzp,138.33891950350983
VR1_Dzv,137.4975722159036
VR2_DzZ,5.767042388271496
VR2_Dzi,5.7011271192266975
VR2_Dzm,5.767095359424854
VR2_Dzp,5.764121645979576
VR2_Dzv,5.729065508995983
VR3_DzZ,5.805681932450557
VR3_Dzi,5.794186463209541
VR3_Dzm,5.8056911175590615
VR3_Dzp,5.805175350054243
VR3_Dzv,5.799074997693036
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.1131857092446684
Xch-7dv,0.1404043852274128
Xpc-4dv,2.4259089533254987
Xpc-5dv,3.557585792076472
Xpc-6dv,4.257300906615873
Zagreb1,128.0
Zagreb2,151.0
fragCpx,124.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,26
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.218414285714284
AATS1are,6.324313636363637
AATS2are,6.284027027027027
AATS3are,6.297022727272729
AATS4are,6.260712871287128
AATS5are,6.337495145631068
AATS6are,5.998691836734697
AATS7are,6.290396385542168
AATS8are,6.13994318181818
AATSC0dv,4.136558327034518
AATSC0pe,0.1166419501133786
AATSC0se,0.07903588265306118
AATSC1dv,0.916712476236286
AATSC1pe,0.011211729540300948
AATSC1se,0.016909643320964753
AATSC2dv,0.775854085377895
AATSC2pe,0.03801963289820429
AATSC2se,0.02328463858246001
AATSC3dv,-0.7976934881696786
AATSC3pe,-0.018206614615543203
AATSC3se,-0.012981009276437843
AATSC4dv,-0.5181917284698991
AATSC4pe,-0.01304751352686291
AATSC4se,-0.012844792836936741
AATSC5dv,-0.5301988468886295
AATSC5pe,-0.03720972635008697
AATSC5se,-0.025002327174559122
AATSC6dv,0.15693049706655157
AATSC6pe,0.0007020246193715558
AATSC6se,-0.0026626749271137064
AATSC7dv,-0.016586375737265
AATSC7pe,0.04278851460262819
AATSC7se,0.03204217844848782
AATSC8dv,-1.4863659268421172
AATSC8pe,-0.06435986136878989
AATSC8se,-0.03210567973098329
AETA_eta,0.7508836762498786
ATSC0are,5.231914285714283
ATSC1are,0.32628979591836815
ATSC2are,3.0354367346938775
ATSC3are,-1.7243346938775488
ATSC4are,-1.3855510204081611
ATSC5are,-3.9943755102040783
ATSC6are,-0.38877142857142993
ATSC7are,4.422312244897958
ATSC8are,-5.574306122448977
BCUTZ-1h,16.013122693741963
BCUTZ-1l,5.682006605423628
BCUTc-1h,0.4602425445659789
BCUTc-1l,-0.46600619326100273
BCUTd-1h,4.043942682156203
BCUTd-1l,0.9715587459581517
BCUTi-1h,14.564987806138902
BCUTi-1l,10.319761508291437
BCUTm-1h,32.066543949579525
BCUTm-1l,11.693321406745731
BCUTp-1h,2.9545817925191433
BCUTp-1l,0.7157155737891907
BCUTs-1h,7.0142066344936715
BCUTs-1l,0.29892339923441535
BCUTv-1h,24.441831570420327
BCUTv-1l,14.68171808550972
BalabanJ,1.6555636874638422
Diameter,11
ETA_beta,34.0
GATS1are,0.6028153820681958
GATS2are,0.5150711500504256
GATS3are,1.127367974995619
GATS4are,1.188311244171813
GATS5are,1.6548561503810155
GATS6are,1.0272957804495018
GATS7are,0.6370712950591666
GATS8are,1.7482518783321346
HybRatio,0.16666666666666666
Lipinski,True
LogEE_Dt,195.819835969773
MATS1are,0.05953049391670619
MATS2are,0.3292896920577586
MATS3are,-0.15729958044707618
MATS4are,-0.11012598827011903
MATS5are,-0.31131520719603584
MATS6are,-0.03184614988543637
MATS7are,0.427720416553746
MATS8are,-0.5085068562722194
MAXddssS,-3.684293745275886
MINddssS,-3.684293745275886
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,25.666695074589647
SMR_VSA6,4.722094864452088
SMR_VSA7,65.54856345311278
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,148.18640960948989
SpAD_Dzi,174.45921459921342
SpAD_Dzm,148.18575333854665
SpAD_Dzp,186.84277198145554
SpAD_Dzv,190.1177732877439
SpAbs_Dt,391.63967193954625
SpDiam_A,4.903460301167424
SpDiam_D,166.35373997126578
SpMAD_Dt,16.31831966414775
SpMax_Dt,195.819835969773
SsssssAs,0
VE1_Dzpe,4.82704275830387
VE1_Dzse,4.825591639693999
VE2_Dzpe,0.2011267815959946
VE2_Dzse,0.2010663183205833
VE3_Dzpe,2.449702752145886
VE3_Dzse,2.449402084253377
VMcGowan,251.41999999999996
VR1_Dzpe,136.92891305280085
VR1_Dzse,137.03964805000174
VR2_Dzpe,5.705371377200035
VR2_Dzse,5.709985335416739
VR3_Dzpe,5.794930645689474
VR3_Dzse,5.795739023138225
mZagreb1,8.590277777777779
mZagreb2,5.152777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.12456938775510198
AATSC1are,0.0074156771799629125
AATSC2are,0.04101941533370105
AATSC3are,-0.01959471243042669
AATSC4are,-0.013718326934734269
AATSC5are,-0.0387803447592629
AATSC6are,-0.003967055393586019
AATSC7are,0.05328087042045732
AATSC8are,-0.06334438775510201
AETA_beta,1.4166666666666667
BCUTdv-1h,6.033456937597358
BCUTdv-1l,0.6442320139952793
BCUTpe-1h,3.5371033267962533
BCUTpe-1l,2.226650048704987
BCUTse-1h,3.7682795676258203
BCUTse-1l,2.424822287177037
ETA_alpha,11.633333333333333
ETA_dBeta,5.0
ETA_eta_B,0.5323662821080308
ETA_eta_F,25.227587964950054
ETA_eta_L,4.681067952864327
ETA_eta_R,43.24879619494714
ETA_psi_1,0.5768595041322315
LabuteASA,140.91638950163062
LogEE_DzZ,73.77140575243222
LogEE_Dzi,87.26639901766006
LogEE_Dzm,73.77068924918008
LogEE_Dzp,92.48780309864856
LogEE_Dzv,94.70929209897827
PEOE_VSA1,4.523094936973348
PEOE_VSA2,4.722094864452088
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,50.09721578785069
PEOE_VSA8,11.250837766380558
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,172.54308287295146
SpAD_Dzse,170.93870739517502
SpAbs_DzZ,146.80248103806127
SpAbs_Dzi,173.6497968020398
SpAbs_Dzm,146.80395684130227
SpAbs_Dzp,188.8347146956438
SpAbs_Dzv,191.09663801344604
SpDiam_Dt,280.69671607060724
SpMAD_DzZ,6.174433733728745
SpMAD_Dzi,7.269133941633893
SpMAD_Dzm,6.17440638910611
SpMAD_Dzp,7.785115499227314
SpMAD_Dzv,7.921573886989329
SpMax_DzZ,73.77140575243222
SpMax_Dzi,87.26639901766006
SpMax_Dzm,73.77068924918008
SpMax_Dzp,92.48780309864856
SpMax_Dzv,94.70929209897827
VE1_Dzare,4.827793480224361
VE2_Dzare,0.20115806167601505
VE3_Dzare,2.4498582642443734
VR1_Dzare,136.8566908175088
VR2_Dzare,5.702362117396199
VR3_Dzare,5.794403063260403
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4847222222222222
AETA_dBeta,0.20833333333333334
AETA_eta_B,0.02218192842116795
AETA_eta_F,1.0511494985395855
AETA_eta_L,0.19504449803601362
AETA_eta_R,1.8020331747894642
BCUTare-1h,3.581301103556843
BCUTare-1l,2.174074095330244
ETA_beta_s,14.5
ETA_dPsi_A,0.13714049586776844
ETA_dPsi_B,0.0
ETA_eta_BR,0.7903662821080308
ETA_eta_FL,6.700779327400738
ETA_eta_RL,11.381847280265065
LogEE_Dzpe,86.31779806642268
LogEE_Dzse,85.51507730138087
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,13.574460241454382
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,17.0176269054199
SlogP_VSA6,57.949514960184004
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,172.84687944744374
SpAbs_Dzpe,171.52543701411832
SpAbs_Dzse,169.9327881117211
SpDiam_DzZ,107.89025842753523
SpDiam_Dzi,130.42466827915717
SpDiam_Dzm,107.88736604618883
SpDiam_Dzp,135.67471284370504
SpDiam_Dzv,140.78753653704
SpMAD_Dzpe,7.189295119706311
SpMAD_Dzse,7.122446141465626
SpMax_Dzpe,86.31779806642268
SpMax_Dzse,85.51507730138087
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6041666666666666
AETA_eta_BR,0.032931928421167954
AETA_eta_FL,0.27919913864169743
AETA_eta_RL,0.474243636677711
DetourIndex,2274
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,17.011085185255
EState_VSA4,16.82083097824245
EState_VSA5,0.0
EState_VSA6,43.321939610460284
EState_VSA7,25.980208536304467
EState_VSA8,9.878758121577533
EState_VSA9,4.523094936973348
ETA_beta_ns,19.5
ETA_shape_p,0.18624641833810887
ETA_shape_x,0.07163323782234958
ETA_shape_y,0.3008595988538682
GhoseFilter,True
LogEE_Dzare,86.4736017319758
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,171.74331526585723
SpDiam_Dzpe,128.83411631814795
SpDiam_Dzse,127.38436341152504
SpMAD_Dzare,7.201953310310156
SpMax_Dzare,86.4736017319758
TopoPSA(NO),72.2
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,30.713812951501897
VSA_EState9,30.553814127107326
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8125
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015277777777777798
FilterItLogS,-6.166111354368013
SpDiam_Dzare,129.22624577229874
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6087301587301589
ETA_epsilon_2,0.8402777777777776
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5315476190476194
ETA_epsilon_5,0.8186666666666664
AETA_beta_ns_d,0.020833333333333332
ETA_dEpsilon_A,0.16755368814192323
ETA_dEpsilon_B,0.07718253968253952
ETA_dEpsilon_C,-0.09037114845938371
ETA_dEpsilon_D,0.021611111111111136
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.516459056608978,3.836436869743127,6.198694710190766,0.0,7.933074849826641,13.700957023552224,0.0,7.32232107540351,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0"
APolDescriptor,51.188273999999986
BCUTDescriptor,"11.850000000000003,31.972072202463124,-0.21736416805875916,0.24535192905623804,6.252685305764948,12.816116417383874"
BPolDescriptor,28.729725999999996
TPSADescriptor,80.58000000000001
ALOGPDescriptor,"3.7828999999999993,14.310332409999994,94.6344"
XLogPDescriptor,3.938000000000001
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,342.10381358
ChiPathDescriptor,"17.319626477379405,11.381847280265065,10.962918633816415,8.715471811546834,7.48073000978174,5.327944711549979,3.162677871149107,2.5589241653017187,13.90275068177066,7.870700457078523,6.062903970754435,4.205820163590466,2.9885294991032723,1.7760505283761008,0.9461420099479018,0.6414228635925964"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4181090996453738,0.4994181424384757,0.0,0.0,0.02282177322938192,0.1131857092446684,0.12566379545583942"
AtomCountDescriptor,42
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.3573366500459643,0.20412414523193154,0.5805415260169907,0.08333333333333333,0.9026231538485527,0.025499585890087693,0.17608292596477326,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,3,3,0,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"48.43206786804254,2.018002827835106,17.452580418110962,7.961330141272088,6.004934638128957"
FractionalPSADescriptor,0.2355425365088969
WienerNumbersDescriptor,"1315.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.585860277089461,8.05652185681092,10.356463321665593,1.7084027097604624,2.4283951476665684,2.5322250161795172"
FractionalCSP3Descriptor,0.16666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,7.7091412742382275,4.233236151603498"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1384.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.16666666666666666
AutocorrelationDescriptorMass,"33.17112074762581,36.11395681943971,47.5482993280786,50.00275343890807,48.661336142885354"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.2652534720250134,-0.09354915797467483,-0.004719951319096583,-0.01063458701564796,0.0041839607738926275"
EccentricConnectivityIndexDescriptor,446
AutocorrelationDescriptorPolarizability,"1914.5158345759924,2253.7612941419475,3248.5113941144728,3222.733201078033,2990.0007791338094"
