DLiP-ID,T001BG
AATSC5v,-12.920538129855087
AATSC6Z,1.5342465753424657
AATSC6c,-0.002560841858937917
AATSC6d,0.0176446888183154
AATSC6i,-0.17280297201708528
AATSC6m,7.298049768770439
AATSC6p,0.012555215675122048
AATSC6s,9.97377194230366e-05
AATSC6v,6.744573736580729
AATSC7Z,-0.4117647058823529
AATSC7c,0.007557708048567846
AATSC7d,-0.13004613610149943
AATSC7i,-0.27214164386479966
AATSC7m,-2.237362720588233
AATSC7p,-0.05993451140381402
AATSC7s,0.06781846725618354
AATSC7v,-12.265158344574196
AATSC8Z,0.3829787234042553
AATSC8c,-0.007387042455743642
AATSC8d,-0.14814473974821468
AATSC8i,0.4432601105395062
AATSC8m,1.9971341433225356
AATSC8p,0.04084681333218647
AATSC8s,0.0212239359657088
AATSC8v,9.910014236012884
ATS0are,212.87470000000002
ATS1are,233.04900000000004
ATS2are,392.13489999999996
ATS3are,457.56
ATS4are,539.169
ATS5are,448.38700000000006
ATS6are,421.49800000000005
ATS7are,314.75780000000003
ATS8are,287.452
ATSC0dv,148.0
ATSC0pe,4.024352941176469
ATSC0se,2.5855299999999994
ATSC1dv,74.0
ATSC1pe,0.4679910034602073
ATSC1se,0.26034200000000024
ATSC2dv,36.0
ATSC2pe,1.5443328719723173
ATSC2se,0.821572
ATSC3dv,-103.0
ATSC3pe,-1.750688581314878
ATSC3se,-1.0237719999999992
ATSC4dv,-129.0
ATSC4pe,-3.2454031141868493
ATSC4se,-1.7604329999999988
ATSC5dv,-9.0
ATSC5pe,-0.7056608996539782
ATSC5se,-0.3406870000000003
ATSC6dv,39.0
ATSC6pe,0.9959775086505177
ATSC6se,0.1985109999999989
ATSC7dv,5.0
ATSC7pe,1.3053705882352946
ATSC7se,0.9756969999999998
ATSC8dv,-13.0
ATSC8pe,-0.9173408304498276
ATSC8se,-0.7329129999999997
AXp-0dv,0.5868463874043721
AXp-1dv,0.29252689026769196
AXp-2dv,0.15668747544558276
AXp-3dv,0.08150244890596368
AXp-4dv,0.04427383622880853
AXp-5dv,0.023199234147885356
AXp-6dv,0.012431602980246492
AXp-7dv,0.0064471582032299786
BertzCT,641.2058425926776
ECIndex,294
ETA_eta,14.066315866283455
GATS1dv,0.37781531531531537
GATS1pe,0.6383986951988384
GATS1se,0.6663846484086434
GATS2dv,0.843341325196164
GATS2pe,0.6364912223210303
GATS2se,0.6476666604700626
GATS3dv,1.2557713963963966
GATS3pe,1.1022952173531733
GATS3se,1.1333265004338244
GATS4dv,1.3186160298229266
GATS4pe,1.3418811737464502
GATS4se,1.3271820344444818
GATS5dv,0.8904054054054055
GATS5pe,0.8678960446692195
GATS5se,0.8251111686965533
GATS6dv,0.8170584968530176
GATS6pe,0.7315984251400918
GATS6se,0.7345540293294043
GATS7dv,0.9443561208267092
GATS7pe,0.773492267664513
GATS7se,0.7037200473858924
GATS8dv,1.1314692351926394
GATS8pe,1.3380953817465506
GATS8se,1.320881919678841
LogEE_A,3.8963674073241377
LogEE_D,73.65551690128531
MATS1dv,0.4722222222222222
MATS1pe,0.10982920974589344
MATS1se,0.09509793178015952
MATS2dv,0.13339145597210114
MATS2pe,0.21044183561749757
MATS2se,0.17425420856496263
MATS3dv,-0.3286411411411412
MATS3pe,-0.20542782016676248
MATS3se,-0.18698212315807153
MATS4dv,-0.34063373718546136
MATS4pe,-0.31516084124745586
MATS4se,-0.26609063145460593
MATS5dv,-0.027567567567567567
MATS5pe,-0.07949094239970368
MATS5se,-0.05973428014114457
MATS6dv,0.12273232136245836
MATS6pe,0.11526820393646887
MATS6se,0.03575946830328455
MATS7dv,0.022522522522522525
MATS7pe,0.21624521296810614
MATS7se,0.251578851015717
MATS8dv,-0.06354226566992524
MATS8pe,-0.1648981264877354
MATS8se,-0.20506139282032051
MAXaaCH,2.0811574074074075
MAXaasC,1.096851851851852
MAXdssC,-0.07167695473251001
MAXsCH3,1.929744714243722
MAXssNH,2.8593029572940285
MAXsssN,1.6522281273620558
MDEC-11,0.4724703937105774
MDEC-12,2.7161688838564455
MDEC-13,5.746901685969746
MDEC-22,2.6207413942088964
MDEC-23,11.678631656953222
MDEC-33,7.568041937159687
MDEN-22,0.14285714285714285
MDEN-23,0.5345224838248487
MDEO-12,0.1111111111111111
MINaaCH,1.9319907407407406
MINaasC,0.810786669606114
MINdssC,-0.07167695473251001
MINsCH3,1.7786237087427563
MINssNH,2.8593029572940285
MINsssN,1.6522281273620558
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,330.4792317719965
SpAbs_A,24.414234720328974
SpAbs_D,147.31103380257065
SpMAD_A,1.2849597221225775
SpMAD_D,7.753212305398455
SpMax_A,2.454898287726554
SpMax_D,73.65551690128531
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,58.370000000000005
TpiPC10,8.370384762011952
VAdjMat,5.392317422778761
VE1_DzZ,4.298007332130398
VE1_Dzi,4.299624841375975
VE1_Dzm,4.297993819458762
VE1_Dzp,4.269020318094516
VE1_Dzv,4.279735324278907
VE2_DzZ,0.22621091221738937
VE2_Dzi,0.22629604428294603
VE2_Dzm,0.22621020102414538
VE2_Dzp,0.22468527989971138
VE2_Dzv,0.2252492275936267
VE3_DzZ,2.100005390331323
VE3_Dzi,2.1003816588741073
VE3_Dzm,2.100002246387669
VE3_Dzp,2.0932382533874714
VE3_Dzv,2.0957450537321707
VR1_DzZ,98.66026350711482
VR1_Dzi,98.5373437359628
VR1_Dzm,98.66154053092313
VR1_Dzp,100.87828411558961
VR1_Dzv,100.11775146830485
VR2_DzZ,5.192645447742885
VR2_Dzi,5.186175986103305
VR2_Dzm,5.19271265952227
VR2_Dzp,5.3093833745047165
VR2_Dzv,5.269355340437097
VR3_DzZ,5.233536152835102
VR3_Dzi,5.232289486723982
VR3_Dzm,5.233549096400204
VR3_Dzp,5.255768568520936
VR3_Dzv,5.248200894116864
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10087492966574158
Xch-7dv,0.15054103393839385
Xpc-4dv,1.4293839703534204
Xpc-5dv,1.9174973618340623
Xpc-6dv,2.2974466995092246
Zagreb1,104.0
Zagreb2,125.0
fragCpx,99.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,21
nBondsS,24
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,1
AATS0are,6.2610205882352945
AATS1are,6.473583333333334
AATS2are,6.3247564516129025
AATS3are,6.355
AATS4are,6.197344827586207
AATS5are,5.978493333333334
AATS6are,5.7739452054794524
AATS7are,6.171721568627452
AATS8are,6.116
AATSC0dv,4.352941176470588
AATSC0pe,0.1183633217993079
AATSC0se,0.07604499999999999
AATSC1dv,2.0555555555555554
AATSC1pe,0.012999750096116869
AATSC1se,0.007231722222222229
AATSC2dv,0.5806451612903226
AATSC2pe,0.024908594709230923
AATSC2se,0.01325116129032258
AATSC3dv,-1.4305555555555556
AATSC3pe,-0.02431511918492886
AATSC3se,-0.014219055555555546
AATSC4dv,-1.4827586206896552
AATSC4pe,-0.03730348407111321
AATSC4se,-0.020234862068965503
AATSC5dv,-0.12
AATSC5pe,-0.009408811995386375
AATSC5se,-0.004542493333333337
AATSC6dv,0.5342465753424658
AATSC6pe,0.013643527515760517
AATSC6se,0.002719328767123273
AATSC7dv,0.09803921568627451
AATSC7pe,0.025595501730103817
AATSC7se,0.019131313725490193
AATSC8dv,-0.2765957446808511
AATSC8pe,-0.019517890009570802
AATSC8se,-0.01559389361702127
AETA_eta,0.7403324140149187
ATSC0are,4.306344117647056
ATSC1are,0.4895356401384072
ATSC2are,1.5724166089965381
ATSC3are,-1.8376022491349486
ATSC4are,-3.3451834775086495
ATSC5are,-0.6569973183390989
ATSC6are,0.8042170415224926
ATSC7are,1.6328220588235285
ATSC8are,-1.1952580449826984
BCUTZ-1h,8.033447452082916
BCUTZ-1l,5.681722206687029
BCUTc-1h,0.4247993575523142
BCUTc-1l,-0.46600574525932176
BCUTd-1h,3.2518287353889885
BCUTd-1l,0.9778551828001699
BCUTi-1h,14.565101530670503
BCUTi-1l,10.942944001081731
BCUTm-1h,16.01611727740439
BCUTm-1l,11.693433090767737
BCUTp-1h,1.9984712873628991
BCUTp-1l,0.7157196370081587
BCUTs-1h,7.008269844175307
BCUTs-1l,1.3940004305015181
BCUTv-1h,20.904426885287453
BCUTv-1l,14.681749480714814
BalabanJ,1.651809196390631
Diameter,9
ETA_beta,24.25
GATS1are,0.6546852557478468
GATS2are,0.6515932310008972
GATS3are,1.11400903386727
GATS4are,1.340621917948172
GATS5are,0.8416754214199709
GATS6are,0.7281636585476963
GATS7are,0.7372515379156743
GATS8are,1.3776890627892933
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,165.23961588599826
MATS1are,0.10736234798135247
MATS2are,0.20023782483929367
MATS3are,-0.20150656657721835
MATS4are,-0.30357840605608705
MATS5are,-0.06916279242367213
MATS6are,0.08698023915973324
MATS7are,0.25277776449747763
MATS8are,-0.2007862661048485
MAXssCH2,0.6095058578987149
MINssCH2,0.6095058578987149
NsssssAs,0
RotRatio,0.047619047619047616
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,10.056572987975922
SMR_VSA4,0.0
SMR_VSA5,20.392230805293824
SMR_VSA6,12.36446058668352
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,112.80925513002808
SpAD_Dzi,110.43141666819278
SpAD_Dzm,112.82373797845719
SpAD_Dzp,142.78553938688495
SpAD_Dzv,132.11498133057069
SpAbs_Dt,330.4792317719965
SpDiam_A,4.876920303305735
SpDiam_D,110.67402859755634
SpMAD_Dt,17.3936437774735
SpMax_Dt,165.23961588599826
SsssssAs,0
VE1_Dzpe,4.29855508007123
VE1_Dzse,4.297927876208765
VE2_Dzpe,0.22623974105638053
VE2_Dzse,0.2262067303267771
VE3_Dzpe,2.1001328245114776
VE3_Dzse,2.099986903472195
VMcGowan,191.41999999999965
VR1_Dzpe,98.6135632748533
VR1_Dzse,98.66705211705174
VR2_Dzpe,5.190187540781753
VR2_Dzse,5.193002743002723
VR3_Dzpe,5.2330626968891645
VR3_Dzse,5.233604958412456
mZagreb1,6.638888888888889
mZagreb2,4.055555555555555
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,30
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12665717993079575
AATSC1are,0.013598212226066867
AATSC2are,0.025361558209621583
AATSC3are,-0.02552225346020762
AATSC4are,-0.038450384798949994
AATSC5are,-0.008759964244521318
AATSC6are,0.011016671801677981
AATSC7are,0.032016118800461346
AATSC8are,-0.025431022233674435
AETA_beta,1.2763157894736843
BCUTdv-1h,6.033413503550948
BCUTdv-1l,0.9950380818739912
BCUTpe-1h,3.5152108871579935
BCUTpe-1l,2.230592061753673
BCUTse-1h,3.723414257114883
BCUTse-1l,2.426455846742936
ETA_alpha,8.866666666666667
ETA_dBeta,-1.25
ETA_eta_B,0.35566291430929553
ETA_eta_F,16.16658727164939
ETA_eta_L,4.042387161633153
ETA_eta_R,30.232903137932848
ETA_psi_1,0.5530145530145532
LabuteASA,110.74392824866267
LogEE_DzZ,56.4482970898764
LogEE_Dzi,55.24995181325756
LogEE_Dzm,56.45586843686047
LogEE_Dzp,70.80553801188083
LogEE_Dzv,65.7802333746254
PEOE_VSA1,14.739793271830155
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.223030325587056
PEOE_VSA7,37.10711151969846
PEOE_VSA8,24.843266154970323
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,112.22744937330523
SpAD_Dzse,112.893303673364
SpAbs_DzZ,112.0761724232612
SpAbs_Dzi,109.6245610407221
SpAbs_Dzm,112.09266032558038
SpAbs_Dzp,145.3302100069854
SpAbs_Dzv,133.31642959009716
SpDiam_Dt,227.31809765650007
SpMAD_DzZ,5.937329217369899
SpMAD_Dzi,5.812179824641725
SpMAD_Dzm,5.938091472550378
SpMAD_Dzp,7.515028388783418
SpMAD_Dzv,6.953420070030036
SpMax_DzZ,56.4482970898764
SpMax_Dzi,55.24995181325756
SpMax_Dzm,56.45586843686047
SpMax_Dzp,70.80553801188083
SpMax_Dzv,65.7802333746254
VE1_Dzare,4.29928159760326
VE2_Dzare,0.22627797882122422
VE3_Dzare,2.100301824589287
VR1_Dzare,98.54464096719474
VR2_Dzare,5.186560050904986
VR3_Dzare,5.232363539471586
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,-0.06578947368421052
AETA_eta_B,0.018719100753120818
AETA_eta_F,0.8508730142973363
AETA_eta_L,0.21275721903332384
AETA_eta_R,1.5912054283122552
BCUTare-1h,3.5696219233274475
BCUTare-1l,2.180850071920892
ETA_beta_s,12.75
ETA_dPsi_A,0.1609854469854468
ETA_dPsi_B,0.0
ETA_eta_BR,0.6136629143092955
ETA_eta_FL,5.0161634864306475
ETA_eta_RL,9.0585506480638
LogEE_Dzpe,56.1340666085419
LogEE_Dzse,56.493520897428496
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,23.135359482991184
SlogP_VSA3,6.544756405912575
SlogP_VSA4,13.847474399381248
SlogP_VSA5,17.0176269054199
SlogP_VSA6,22.72219614235818
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,111.23339051279473
SpAbs_Dzpe,111.43719056379678
SpAbs_Dzse,112.16874163670023
SpDiam_DzZ,85.1145245720082
SpDiam_Dzi,83.5737545932971
SpDiam_Dzm,85.12386384674073
SpDiam_Dzp,103.53095312121435
SpDiam_Dzv,96.91958981255526
SpMAD_Dzpe,5.906707861752907
SpMAD_Dzse,5.941752824913895
SpMax_Dzpe,56.1340666085419
SpMax_Dzse,56.493520897428496
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.6710526315789473
AETA_eta_BR,0.03229804812154187
AETA_eta_FL,0.26400860454898145
AETA_eta_RL,0.4767658235823053
DetourIndex,1552
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,6.544756405912575
EState_VSA4,33.83191616349745
EState_VSA5,0.0
EState_VSA6,11.947581713527669
EState_VSA7,25.980208536304467
EState_VSA8,16.539818929593388
EState_VSA9,4.523094936973348
ETA_beta_ns,11.5
ETA_shape_p,0.20676691729323307
ETA_shape_x,0.0
ETA_shape_y,0.4398496240601503
GhoseFilter,True
LogEE_Dzare,55.64907075759708
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,110.34252327956506
SpDiam_Dzpe,84.7116841485146
SpDiam_Dzse,85.17237560881979
SpMAD_Dzare,5.854388974357617
SpMax_Dzare,55.64907075759708
TopoPSA(NO),58.370000000000005
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.201779389224826
VSA_EState9,37.96488727744184
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6052631578947368
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333305
FilterItLogS,-4.295354447035727
SpDiam_Dzare,84.11985086326841
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6039215686274513
ETA_epsilon_2,0.8438596491228069
ETA_epsilon_3,0.4433962264150947
ETA_epsilon_4,0.5460317460317464
ETA_epsilon_5,0.8166666666666667
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1605253422123566
ETA_dEpsilon_B,0.057889822595704854
ETA_dEpsilon_C,-0.10263551961665174
ETA_dEpsilon_D,0.027192982456140213
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7894736842105263
MDEDescriptor,"0.4724703937105774,2.7161688838564455,5.746901685969746,0.0,2.6207413942088964,11.678631656953222,0.0,7.568041937159687,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.5345224838248487,0.0"
APolDescriptor,39.545895
BCUTDescriptor,"11.994356097999235,15.995924737162467,-0.26108457149549963,0.2791619854524447,4.716317830163357,10.294985198834699"
BPolDescriptor,21.912104999999997
TPSADescriptor,58.370000000000005
ALOGPDescriptor,"1.8847000000000005,3.552094090000002,72.8679"
XLogPDescriptor,1.7429999999999999
VAdjMaDescriptor,5.392317422778761
WeightDescriptor,257.11642684000003
ChiPathDescriptor,"13.568549621822843,9.058550648063802,8.628532091683807,7.436699982319751,6.132040659537841,4.75819280847368,3.0675850606553947,2.3069238125644076,11.15008136068307,6.143064695621533,4.857311738813066,3.4231028540504753,2.4350609925844706,1.5311494537604342,0.8577806056370079,0.5157726562583985"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.37160258258496354,0.6110908622816942,0.0,0.0,0.02282177322938192,0.10087492966574158,0.15054103393839385"
AtomCountDescriptor,34
BondCountDescriptor,21
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5539201526931747,0.0,0.46269039581923277,0.0,0.7376870905561403,0.0,0.13603734497390677,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,3,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"38.77938267883284,2.041020140991202,14.78646763511121,5.510206092275469,9.27626154283574"
FractionalPSADescriptor,0.22701777835580628
WienerNumbersDescriptor,"679.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7755167215111736,5.822413020777813,7.826862278436714,1.4293839703534206,1.9174973618340623,2.074961288544188"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.959183673469388,5.4131113423517165,2.6122448979591835"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,954.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"21.62887897491133,23.21473715041442,34.46027102589007,33.989915351106376,27.159277574432487"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.32709040680235096,-0.2074780241016299,0.14762835269026164,-0.10505263537610075,0.010212417622306819"
EccentricConnectivityIndexDescriptor,294
AutocorrelationDescriptorPolarizability,"1252.88481241365,1492.337040301071,2160.0704712359307,2085.9947114540405,1630.7540702622227"
