DLiP-ID,C000TA
AATSC4d,-0.12946073330476832
AATSC4i,0.07699946996484003
AATSC4m,-14.736601863454124
AATSC4p,0.01808882679050232
AATSC4s,-0.17698483934025733
AATSC4v,-3.1808352793752697
AATSC5Z,-0.2541298126951096
AATSC5c,-0.00485626834753718
AATSC5d,-0.016616805411030187
AATSC5i,-0.07556219195417078
AATSC5m,0.030750223595211068
AATSC5p,-0.10844248013525828
AATSC5s,-1.1104482905145676
AATSC5v,-1.1173713140170083
AATSC6Z,-1.866499357287139
AATSC6c,0.003558217759833232
AATSC6d,0.09318316296341637
AATSC6i,0.27889538904978556
AATSC6m,-10.249532910101818
AATSC6p,0.06078137907732531
AATSC6s,0.8720231637901954
AATSC6v,-0.6470883641811682
AATSC7Z,3.9916269389928134
AATSC7c,-0.0025217028971879496
AATSC7d,-0.03961474239527623
AATSC7i,-0.19429227668244065
AATSC7m,18.882328371100837
AATSC7p,-0.021936014018585984
AATSC7s,-0.40713075106025937
AATSC7v,0.30532040728449245
AATSC8Z,0.3040979138793919
AATSC8c,0.0008341743917525365
AATSC8d,-0.11315098359843417
AATSC8i,-0.02082226680786897
AATSC8m,2.24041542309597
AATSC8p,0.02763140324800497
AATSC8s,0.02641908628149817
AATSC8v,-1.4434580621431952
ATS0are,216.6595
ATS1are,221.7314
ATS2are,358.20790000000005
ATS3are,432.6678
ATS4are,475.75030000000004
ATS5are,455.7675
ATS6are,356.73060000000004
ATS7are,282.27900000000005
ATS8are,277.49000000000007
ATSC0dv,135.12040355767957
ATSC0pe,4.803438709677418
ATSC0se,3.7082630967741936
ATSC1dv,-22.158349855617374
ATSC1pe,-0.6290057232049941
ATSC1se,-0.027619103017690397
ATSC2dv,28.971358995330935
ATSC2pe,2.2060124869927153
ATSC2se,1.7136128699271589
ATSC3dv,-15.760180653154794
ATSC3pe,-1.4383005202913621
ATSC3se,-1.5066207190426637
ATSC4dv,2.261531697805639
ATSC4pe,-0.9871107180020842
ATSC4se,-1.314797825182101
ATSC5dv,-52.634034620429965
ATSC5pe,-1.7481831425598375
ATSC5se,-1.2626833610822052
ATSC6dv,16.038608616710142
ATSC6pe,-0.20517981269510954
ATSC6se,0.4204793891779401
ATSC7dv,-31.563356357475115
ATSC7pe,0.3110882414151946
ATSC7se,0.2866204141519244
ATSC8dv,-8.698062574849871
ATSC8pe,0.08630561914672416
ATSC8se,-0.07600638917793995
AXp-0dv,0.6279973055624491
AXp-1dv,0.3663666335405853
AXp-2dv,0.20496242541167967
AXp-3dv,0.11307868016002509
AXp-4dv,0.06545062894640613
AXp-5dv,0.039827195826631794
AXp-6dv,0.024799004520352816
AXp-7dv,0.014986280443161607
BertzCT,1016.9864681532686
ECIndex,396
ETA_eta,16.132007039734066
GATS1dv,0.8028523304611811
GATS1pe,0.7159359686480714
GATS1se,0.6486691602824487
GATS2dv,0.6113279599788577
GATS2pe,0.4425435396829546
GATS2se,0.4870590434897229
GATS3dv,0.9385272569063692
GATS3pe,0.9628294618133887
GATS3se,1.011424625897573
GATS4dv,1.0031868846892107
GATS4pe,1.148474110616991
GATS4se,1.20903691790214
GATS5dv,1.3355786596070978
GATS5pe,1.4584327209975916
GATS5se,1.465237485030814
GATS6dv,1.0302367349693884
GATS6pe,1.2425228494987892
GATS6se,1.1918410799822414
GATS7dv,1.0235339162575745
GATS7pe,0.7533048107977409
GATS7se,0.7449419692892143
GATS8dv,0.9778296028716024
GATS8pe,0.8711467456781633
GATS8se,0.8561310788536007
LogEE_A,4.073898529555866
LogEE_D,101.89273730089636
MATS1dv,-0.15405089840818856
MATS1pe,-0.12301274148297708
MATS1se,-0.006996595794102335
MATS2dv,0.12782219885835105
MATS2pe,0.2737877816853497
MATS2se,0.2754866298765244
MATS3dv,-0.05562737863462322
MATS3pe,-0.14280575877764984
MATS3se,-0.19376785582094844
MATS4dv,0.007630175491642779
MATS4pe,-0.09368420915408433
MATS4se,-0.1616371628829055
MATS5dv,-0.18868068661730827
MATS5pe,-0.17628541985378798
MATS5se,-0.16493227073241723
MATS6dv,0.07215015587651799
MATS6pe,-0.025964137066785662
MATS6se,0.06892324098882764
MATS7dv,-0.16840519447824495
MATS7pe,0.04669007596114831
MATS7se,0.05572240060588118
MATS8dv,-0.04751316898199283
MATS8pe,0.013261700703023292
MATS8se,-0.01512836399495281
MAXaaCH,1.6529371929110384
MAXaaaC,0.46494367808851944
MAXaasC,0.5311580897791217
MAXdssC,-1.2383947992777358
MAXssNH,2.301064814814815
MDEC-22,4.097188886332113
MDEC-23,12.538107663932662
MDEC-33,6.594906592830012
MDEN-22,0.8772053214638599
MDEO-11,1.4422495703074083
MINaaCH,1.3245702108003696
MINaaaC,0.24906173889308825
MINaasC,-0.16062240173847275
MINdssC,-1.2383947992777358
MINssNH,2.301064814814815
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.507142857142857
SM1_Dzi,1.241336496006233
SM1_Dzm,3.5249623752494648
SM1_Dzp,-4.582987633439654
SM1_Dzv,-2.014740189987072
SddssSe,0
SpAD_Dt,405.4925565682968
SpAbs_A,28.94312076929881
SpAbs_D,203.78547460179266
SpMAD_A,1.2583965551869047
SpMAD_D,8.860238026164899
SpMax_A,2.4753254870727366
SpMax_D,101.89273730089636
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,145.87
TpiPC10,8.619242684809558
VAdjMat,5.643856189774724
VE1_DzZ,4.721227361305876
VE1_Dzi,4.736018739265249
VE1_Dzm,4.721388928052486
VE1_Dzp,4.72291934663528
VE1_Dzv,4.736670925332037
VE2_DzZ,0.2052707548393859
VE2_Dzi,0.20591385822892386
VE2_Dzm,0.20527777948054285
VE2_Dzp,0.2053443194189252
VE2_Dzv,0.20594221414487118
VE3_DzZ,2.3849779229045156
VE3_Dzi,2.3881059772795146
VE3_Dzm,2.3850121436631855
VE3_Dzp,2.3853362369798536
VE3_Dzv,2.388243675460477
VR1_DzZ,128.78349982537208
VR1_Dzi,128.01095182594267
VR1_Dzm,128.76042917372962
VR1_Dzp,129.28841407535575
VR1_Dzv,128.10639328880288
VR2_DzZ,5.599282601103134
VR2_Dzi,5.5656935576496815
VR2_Dzm,5.598279529292592
VR2_Dzp,5.621235394580685
VR2_Dzv,5.56984318646969
VR3_DzZ,5.6910418214530925
VR3_Dzi,5.685024944334753
VR3_Dzm,5.690862662489464
VR3_Dzp,5.694954799712502
VR3_Dzv,5.685770239170097
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.11408648327658592
Xch-7dv,0.21554893061994457
Xpc-4dv,2.246704867481568
Xpc-5dv,3.2891491111402815
Xpc-6dv,4.600533409337082
Zagreb1,124.0
Zagreb2,147.0
fragCpx,119.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,25
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.989016129032258
AATS1are,6.719133333333334
AATS2are,6.888613461538463
AATS3are,6.656427692307692
AATS4are,6.996327941176471
AATS5are,7.1213671875
AATS6are,6.994717647058824
AATS7are,6.564627906976745
AATS8are,6.606904761904763
AATSC0dv,4.358722695409019
AATSC0pe,0.15494963579604573
AATSC0se,0.11962139021852237
AATSC1dv,-0.6714651471399204
AATSC1pe,-0.01906077949106043
AATSC1se,-0.0008369425156875878
AATSC2dv,0.5571415191409795
AATSC2pe,0.042423317057552215
AATSC2se,0.032954093652445365
AATSC3dv,-0.24246431774084298
AATSC3pe,-0.022127700312174804
AATSC3se,-0.023178780292964055
AATSC4dv,0.03325781908537704
AATSC4pe,-0.014516334088265944
AATSC4se,-0.0193352621350309
AATSC5dv,-0.8224067909442182
AATSC5pe,-0.02731536160249746
AATSC5se,-0.019729427516909457
AATSC6dv,0.3144825218962773
AATSC6pe,-0.00402313358225705
AATSC6se,0.008244693905449806
AATSC7dv,-0.7340315431970957
AATSC7pe,0.007234610265469642
AATSC7se,0.006665591026788939
AATSC8dv,-0.20709672797261597
AATSC8pe,0.002054895693969623
AATSC8se,-0.001809675932808094
AETA_eta,0.7013916104232203
ATSC0are,5.379987096774192
ATSC1are,-1.0054765868886568
ATSC2are,2.8039313215400625
ATSC3are,-1.5557568158168555
ATSC4are,-0.7867620187304922
ATSC5are,-2.632315296566081
ATSC6are,0.4112212278876158
ATSC7are,-0.09427565036420116
ATSC8are,0.17969167533819125
BCUTZ-1h,35.000418126168704
BCUTZ-1l,5.693116890180505
BCUTc-1h,0.4780980402253876
BCUTc-1l,-0.36018087515962127
BCUTd-1h,4.043950333550245
BCUTd-1l,0.9706501220757838
BCUTi-1h,14.553341230930876
BCUTi-1l,10.319754430835356
BCUTm-1h,79.90417856658888
BCUTm-1l,11.704988186349436
BCUTp-1h,3.0590139798824083
BCUTp-1l,0.741479251717008
BCUTs-1h,7.014579399790989
BCUTs-1l,0.2989225495694976
BCUTv-1h,26.523892785842733
BCUTv-1l,14.699975581711296
BalabanJ,1.6885999472266897
Diameter,10
ETA_beta,33.75
GATS1are,0.7993175642366552
GATS2are,0.4340284215723119
GATS3are,0.9527789508290719
GATS4are,1.1449130892436696
GATS5are,1.5461424744842895
GATS6are,1.1814209397594544
GATS7are,0.7878941694224273
GATS8are,0.8413257034176499
HybRatio,0.0
Lipinski,True
LogEE_Dt,202.7462782841484
MATS1are,-0.1755652188259053
MATS2are,0.3107023142656998
MATS3are,-0.1379141462975456
MATS4are,-0.0666676171990568
MATS5are,-0.23699456873022887
MATS6are,0.04646070646059629
MATS7are,-0.012633146756501611
MATS8are,0.024652395536784538
MAXddssS,-4.003178854875282
MINddssS,-4.003178854875282
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.6802056799761824
SM1_Dzse,1.7044204320230179
SMR_VSA1,18.318861563241466
SMR_VSA2,0.0
SMR_VSA3,8.747079962832899
SMR_VSA4,0.0
SMR_VSA5,4.895483475517775
SMR_VSA6,4.722094864452088
SMR_VSA7,46.43437341829907
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,120.56047269335576
SpAD_Dzi,152.453856627415
SpAD_Dzm,120.55168538409058
SpAD_Dzp,174.50713530761215
SpAD_Dzv,175.05670689492672
SpAbs_Dt,405.49255656829666
SpDiam_A,4.914980182577216
SpDiam_D,150.20097289312258
SpMAD_Dt,17.63011115514334
SpMax_Dt,202.7462782841484
SsssssAs,0
VE1_Dzpe,4.736150115643948
VE1_Dzse,4.734895907552122
VE2_Dzpe,0.20591957024538904
VE2_Dzse,0.20586503945878792
VE3_Dzpe,2.388133716729839
VE3_Dzse,2.3878688657099865
VMcGowan,230.66999999999993
VR1_Dzpe,127.81699249255043
VR1_Dzse,127.91626108270177
VR2_Dzpe,5.557260543154366
VR2_Dzse,5.561576568813121
VR3_Dzpe,5.683508617640479
VR3_Dzse,5.684284962474398
mZagreb1,8.340277777777777
mZagreb2,4.902777777777776
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,23
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.17354797086368362
AATSC1are,-0.03046898748147445
AATSC2are,0.05392175618346274
AATSC3are,-0.02393472024333624
AATSC4are,-0.01157002968721312
AATSC5are,-0.04112992650884502
AATSC6are,0.008063161331129722
AATSC7are,-0.0021924569852139805
AATSC8are,0.004278373222337887
AETA_beta,1.4673913043478262
BCUTdv-1h,6.0225879720330955
BCUTdv-1l,0.2560108193290306
BCUTpe-1h,3.537027403733785
BCUTpe-1l,2.233938329142776
BCUTse-1h,3.768300708500318
BCUTse-1l,2.432296414403785
ETA_alpha,12.033333333333333
ETA_dBeta,5.25
ETA_eta_B,0.5323662821080308
ETA_eta_F,24.85931013626246
ETA_eta_L,4.505618856555985
ETA_eta_R,40.99131717599653
ETA_psi_1,0.5739268680445151
LabuteASA,143.0308847157924
LogEE_DzZ,59.804276788913626
LogEE_Dzi,76.28089946570776
LogEE_Dzm,59.75920779339094
LogEE_Dzp,86.08972032479386
LogEE_Dzv,87.09036644964006
PEOE_VSA1,5.106527394840706
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.212334168400758
PEOE_VSA4,8.747079962832899
PEOE_VSA5,0.0
PEOE_VSA6,21.99631096641096
PEOE_VSA7,30.33183534230805
PEOE_VSA8,4.472719515832414
PEOE_VSA9,22.97902511157917
SM1_Dzare,1.7382713131931933
SpAD_Dzpe,150.3199429906856
SpAD_Dzse,148.7852514060682
SpAbs_DzZ,118.27320561261044
SpAbs_Dzi,151.3204624354093
SpAbs_Dzm,118.25279687849309
SpAbs_Dzp,176.76242828302736
SpAbs_Dzv,176.19547308926724
SpDiam_Dt,291.24600007142965
SpMAD_DzZ,5.241759682319816
SpMAD_Dzi,6.628428549018044
SpMAD_Dzm,5.241377625395242
SpMAD_Dzp,7.587266752504876
SpMAD_Dzv,7.61116116934464
SpMax_DzZ,59.804276788913626
SpMax_Dzi,76.28089946570776
SpMax_Dzm,59.75920779339094
SpMax_Dzp,86.08972032479386
SpMax_Dzv,87.09036644964006
VE1_Dzare,4.736082783575592
VE2_Dzare,0.20591664276415617
VE3_Dzare,2.388119500004158
VR1_Dzare,127.80529470210013
VR2_Dzare,5.556751943569571
VR3_Dzare,5.6834170936142545
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5231884057971015
AETA_dBeta,0.22826086956521738
AETA_eta_B,0.023146360091653516
AETA_eta_F,1.0808395711418461
AETA_eta_L,0.1958964720241733
AETA_eta_R,1.7822311815650664
BCUTare-1h,3.581052844915805
BCUTare-1l,2.1813032542358917
ETA_beta_s,14.25
ETA_dPsi_A,0.14007313195548488
ETA_dPsi_B,0.0
ETA_eta_BR,0.7903662821080308
ETA_eta_FL,6.37622842370908
ETA_eta_RL,10.881847280265065
LogEE_Dzpe,75.23302391621134
LogEE_Dzse,74.46673093920901
PEOE_VSA10,15.928884910750298
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,28.24070962995439
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,10.357988675768818
SlogP_VSA6,45.76640540211985
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,150.57295722293284
SpAbs_Dzpe,148.78584215244643
SpAbs_Dzse,147.229041446395
SpDiam_DzZ,88.16358806643683
SpDiam_Dzi,115.05305788379304
SpDiam_Dzm,88.11095885397876
SpDiam_Dzp,129.573260368695
SpDiam_Dzv,132.56555742686163
SpMAD_Dzpe,6.5356496952472005
SpMAD_Dzse,6.468923974176878
SpMax_Dzpe,75.23302391621134
SpMax_Dzse,74.46673093920901
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.03436375139600134
AETA_eta_FL,0.27722732276996
AETA_eta_RL,0.47312379479413325
DetourIndex,2256
EState_VSA1,15.992596441359433
EState_VSA2,21.663021959514595
EState_VSA3,9.989420233448676
EState_VSA4,11.728187345198613
EState_VSA5,18.19910120538483
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,29.399118725234334
EState_VSA9,0.0
ETA_beta_ns,19.5
ETA_shape_p,0.221606648199446
ETA_shape_x,0.06925207756232687
ETA_shape_y,0.29085872576177285
GhoseFilter,True
LogEE_Dzare,75.36205562508351
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,148.98583993697386
SpDiam_Dzpe,113.64234207576442
SpDiam_Dzse,112.28545089941545
SpMAD_Dzare,6.5466503140405585
SpMax_Dzare,75.36205562508351
TopoPSA(NO),109.25
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,33.70098012111946
VSA_EState9,30.90288353487375
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8478260869565217
EState_VSA10,18.318861563241466
ETA_dAlpha_A,0.023188405797101443
ETA_dAlpha_B,0.0
FilterItLogS,-4.31874686946111
SpDiam_Dzare,113.88187902424369
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7537634408602152
ETA_epsilon_2,0.9115942028985506
ETA_epsilon_3,0.44153846153846193
ETA_epsilon_4,0.6430894308943093
ETA_epsilon_5,0.8626666666666667
AETA_beta_ns_d,0.043478260869565216
ETA_dEpsilon_A,0.31222497932175325
ETA_dEpsilon_B,0.11067400996590593
ETA_dEpsilon_C,-0.20155096935584732
ETA_dEpsilon_D,0.04892753623188395
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7391304347826086
MDEDescriptor,"0.0,0.0,0.0,0.0,4.097188886332113,12.538107663932662,0.0,6.594906592830012,0.0,0.0,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,0.8772053214638599,0.0,0.0"
APolDescriptor,43.572343999999994
BCUTDescriptor,"11.850000000000005,78.91833744683339,-0.32773070489139217,0.2924231788067007,4.729252603255947,12.878180189648036"
BPolDescriptor,23.049656
TPSADescriptor,145.87
ALOGPDescriptor,"3.120999999999999,9.740640999999995,88.15489999999998"
XLogPDescriptor,3.7439999999999998
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,412.91395990000007
ChiPathDescriptor,"16.61251969619286,10.881847280265067,10.671115445477428,8.283393449988163,7.122592238027685,5.61944079258715,3.4979875857778757,2.464635131913837,13.831183217906846,8.046098821149055,6.344718546443483,4.379294495837488,3.208649461791052,2.1940079706704005,1.1818761366151378,0.710168221214797"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2874574785652648,0.47485465081509676,0.0,0.0,0.061237243569579464,0.11408648327658594,0.18204663307326774"
AtomCountDescriptor,31
BondCountDescriptor,25
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.3958352740870956,0.20412414523193154,0.604795846272802,0.08333333333333333,0.9530128193779683,0.025499585890087693,0.11897919425646701,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,0,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,11
MannholdLogPDescriptor,1.7899999999999996
WeightedPathDescriptor,"46.48253894614862,2.020979954180375,28.146195255279288,9.85149991402145,9.20812483493481"
FractionalPSADescriptor,0.35326972242674226
WienerNumbersDescriptor,"1139.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.548845088773205,7.411237255612166,10.762515053731438,1.6391196445681246,2.2778367849155883,2.7560424701714834"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.8112,7.086924762600439,3.8194444444444446"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,583.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"82.69141391420864,44.93835513587497,62.16175995233903,65.25407459057882,73.95511054011516"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.5073182061925525,-0.259129895984488,0.1163889194814544,-0.13323742462951693,0.058189708934595546"
EccentricConnectivityIndexDescriptor,396
AutocorrelationDescriptorPolarizability,"2055.655639756135,2438.177426977957,3538.6410962086798,3443.34758346127,3173.4771439131814"
