DLiP-ID,P0002D
AATSC5p,-0.05885221042719222
AATSC5s,-0.12263824118046938
AATSC5v,-14.264956412705798
AATSC6Z,1.218487394957983
AATSC6c,-0.0007027429379407688
AATSC6d,0.057623049219687854
AATSC6i,0.025214504502326377
AATSC6m,5.813420899826597
AATSC6p,0.020067210393463233
AATSC6s,0.032311998873623536
AATSC6v,6.882657641598171
AATSC7Z,0.6091954022988506
AATSC7c,-0.00021064559046998505
AATSC7d,-0.16631480178278207
AATSC7i,-0.09168100899955944
AATSC7m,2.815560429196967
AATSC7p,-0.0106811592972019
AATSC7s,0.004546550420934689
AATSC7v,-0.10614591142456531
AATSC8Z,0.10810810810810811
AATSC8c,0.002628936473007392
AATSC8d,-0.26199669056811903
AATSC8i,-0.05276442526457384
AATSC8m,0.3477996032971766
AATSC8p,-0.023145128039706888
AATSC8s,0.32914845117226077
AATSC8v,-3.638236032727995
ATS0are,255.46980000000002
ATS1are,282.94500000000005
ATS2are,475.6209999999999
ATS3are,573.612
ATS4are,679.9179999999999
ATS5are,638.5599999999998
ATS6are,679.8879999999998
ATS7are,519.9339
ATS8are,451.2540000000001
ATSC0dv,166.0
ATSC0pe,3.971028571428569
ATSC0se,2.477138285714285
ATSC1dv,77.0
ATSC1pe,0.6563265306122449
ATSC1se,0.4100072653061224
ATSC2dv,42.0
ATSC2pe,0.8719857142857129
ATSC2se,0.3478228571428568
ATSC3dv,-73.0
ATSC3pe,-0.780991836734694
ATSC3se,-0.502587918367347
ATSC4dv,-140.0
ATSC4pe,-2.4928612244897943
ATSC4se,-1.333574612244898
ATSC5dv,-39.0
ATSC5pe,-1.8401387755102026
ATSC5se,-0.7612813877551018
ATSC6dv,73.0
ATSC6pe,1.2312999999999987
ATSC6se,0.3067520000000002
ATSC7dv,22.0
ATSC7pe,1.1907836734693873
ATSC7se,0.5691958367346936
ATSC8dv,-64.0
ATSC8pe,1.2695306122448984
ATSC8se,1.0131933061224483
AXp-0dv,0.5794615081097616
AXp-1dv,0.295167270387821
AXp-2dv,0.1557619498600791
AXp-3dv,0.0814062288357159
AXp-4dv,0.044305185079006264
AXp-5dv,0.02350349484033991
AXp-6dv,0.012052919337617513
AXp-7dv,0.0065210541450696265
BertzCT,908.5668367458802
ECIndex,419
ETA_eta,18.521568052299113
GATS1dv,0.4034136546184739
GATS1pe,0.5632282707930615
GATS1se,0.5683059212617282
GATS2dv,0.8259662024722265
GATS2pe,0.7060675175917
GATS2se,0.7235823356452874
GATS3dv,1.1419873040549295
GATS3pe,0.9893360497823793
GATS3se,1.029600473819629
GATS4dv,1.355096059915337
GATS4pe,1.3150654845915524
GATS4se,1.3402916085891048
GATS5dv,0.9704762446010456
GATS5pe,1.0451064672184982
GATS5se,0.981888015801696
GATS6dv,0.7897387870810976
GATS6pe,0.7245740366570987
GATS6se,0.7057365083135236
GATS7dv,0.9482066195817753
GATS7pe,0.8860204806868004
GATS7se,0.9284135536089123
GATS8dv,1.3000244220123738
GATS8pe,1.0052360173550436
GATS8se,1.0035374017087246
LogEE_A,4.138461476520955
LogEE_D,106.61331673434593
MATS1dv,0.4329317269076305
MATS1pe,0.1542601413091967
MATS1se,0.15448206901727465
MATS2dv,0.13800657174151149
MATS2pe,0.11977465356222919
MATS2se,0.07658900576350015
MATS3dv,-0.19860085503303537
MATS3pe,-0.08881980686845699
MATS3se,-0.09162798469874024
MATS4dv,-0.3191142950179095
MATS4pe,-0.23753160438869794
MATS4se,-0.20370110225085744
MATS5dv,-0.09308933848601954
MATS5pe,-0.18360774222135579
MATS5se,-0.12176946151444659
MATS6dv,0.15520907158043942
MATS6pe,0.10943675241094952
MATS6se,0.043705840884651105
MATS7dv,0.06398005816368925
MATS7pe,0.144763774272477
MATS7se,0.11092808125772459
MATS8dv,-0.21882123086942362
MATS8pe,0.18145031912605644
MATS8se,0.23214515860822926
MAXaaCH,2.098148148148148
MAXaasC,1.1139004629629632
MAXdssC,0.059412556689342644
MAXsCH3,1.9355316200554296
MAXsssN,1.8026910903250188
MDEC-11,0.4724703937105774
MDEC-12,4.060636451363883
MDEC-13,7.136801917091463
MDEC-22,8.663041300244087
MDEC-23,20.039472340163194
MDEC-33,13.177727499591601
MDEN-23,0.14285714285714285
MDEO-12,0.12499999999999997
MINaaCH,1.915
MINaasC,0.7656141345427062
MINdssC,0.059412556689342644
MINsCH3,1.8567255605946082
MINsssN,1.8026910903250188
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7857142857142858
SM1_Dzi,0.7967675426718981
SM1_Dzm,0.7835315151617626
SM1_Dzp,-3.20095216504194
SM1_Dzv,-1.436638212602909
SddssSe,0
SpAD_Dt,462.15305786128135
SpAbs_A,31.53852771179326
SpAbs_D,213.22663346869177
SpMAD_A,1.3141053213247191
SpMAD_D,8.884443061195494
SpMax_A,2.5451224494399787
SpMax_D,106.61331673434593
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,46.34
TpiPC10,9.002035401115965
VAdjMat,5.754887502163468
VE1_DzZ,4.831864602617858
VE1_Dzi,4.831938587105302
VE1_Dzm,4.831861164897893
VE1_Dzp,4.815241143379803
VE1_Dzv,4.822899731468889
VE2_DzZ,0.20132769177574408
VE2_Dzi,0.20133077446272094
VE2_Dzm,0.2013275485374122
VE2_Dzp,0.2006350476408251
VE2_Dzv,0.20095415547787035
VE3_DzZ,2.4507011766124154
VE3_Dzi,2.450716488283399
VE3_Dzm,2.4507004651435578
VE3_Dzp,2.447254863048759
VE3_Dzv,2.448844088564434
VR1_DzZ,142.42923289917042
VR1_Dzi,142.3669164286042
VR1_Dzm,142.43027322749973
VR1_Dzp,144.6632048515189
VR1_Dzv,143.8156843610611
VR2_DzZ,5.934551370798768
VR2_Dzi,5.9319548511918425
VR2_Dzm,5.934594717812488
VR2_Dzp,6.027633535479954
VR2_Dzv,5.9923201817108795
VR3_DzZ,5.834314002476514
VR3_Dzi,5.833876380888527
VR3_Dzm,5.834321306626855
VR3_Dzp,5.849877052902082
VR3_Dzv,5.844001247354139
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.055096634447777064
Xch-6dv,0.21204195761462585
Xch-7dv,0.27176867677311733
Xpc-4dv,1.9367015721085004
Xpc-5dv,2.995085755602983
Xpc-6dv,3.8262455673141735
Zagreb1,134.0
Zagreb2,165.0
fragCpx,177.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,27
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.082614285714286
AATS1are,6.287666666666667
AATS2are,6.1768961038961026
AATS3are,6.167870967741935
AATS4are,6.125387387387386
AATS5are,6.024150943396225
AATS6are,5.713344537815124
AATS7are,5.976251724137931
AATS8are,6.098027027027028
AATSC0dv,3.9523809523809526
AATSC0pe,0.09454829931972783
AATSC0se,0.05897948299319727
AATSC1dv,1.711111111111111
AATSC1pe,0.014585034013605442
AATSC1se,0.009111272562358276
AATSC2dv,0.5454545454545454
AATSC2pe,0.01132448979591835
AATSC2se,0.004517179962894245
AATSC3dv,-0.7849462365591398
AATSC3pe,-0.00839776168531929
AATSC3se,-0.0054041711652402895
AATSC4dv,-1.2612612612612613
AATSC4pe,-0.022458209229637788
AATSC4se,-0.012014185695899982
AATSC5dv,-0.36792452830188677
AATSC5pe,-0.017359799768964176
AATSC5se,-0.007181899884482092
AATSC6dv,0.6134453781512605
AATSC6pe,0.010347058823529402
AATSC6se,0.0025777478991596656
AATSC7dv,0.25287356321839083
AATSC7pe,0.01368716866056767
AATSC7se,0.0065424808820079726
AATSC8dv,-0.8648648648648649
AATSC8pe,0.017155819084390518
AATSC8se,0.01369180143408714
AETA_eta,0.7717320021791297
ATSC0are,4.148190476190475
ATSC1are,0.7245102040816338
ATSC2are,0.7828126984126996
ATSC3are,-0.8373931972789093
ATSC4are,-2.527208163265302
ATSC5are,-1.6907521541950097
ATSC6are,1.013065079365075
ATSC7are,1.2401768707482985
ATSC8are,1.4438358276643992
BCUTZ-1h,8.03344960427422
BCUTZ-1l,5.676595730743516
BCUTc-1h,0.4052174322625856
BCUTc-1l,-0.4660065222672747
BCUTd-1h,3.2594607474128026
BCUTd-1l,0.9778972288191217
BCUTi-1h,14.565005090600588
BCUTi-1l,10.93712405826888
BCUTm-1h,16.016118251389102
BCUTm-1l,11.687896501319143
BCUTp-1h,2.0095327736437087
BCUTp-1l,0.715719527605683
BCUTs-1h,7.008270223434609
BCUTs-1l,1.2593001118393823
BCUTv-1h,20.915883787276893
BCUTv-1l,14.681749716925871
BalabanJ,1.5187614485135927
Diameter,10
ETA_beta,32.75
GATS1are,0.5605777619616126
GATS2are,0.7266474611576319
GATS3are,1.003798354509878
GATS4are,1.3315430368609031
GATS5are,1.0202767647201518
GATS6are,0.7106970472090018
GATS7are,0.8884879473432535
GATS8are,1.0138269497112133
HybRatio,0.2
Lipinski,True
LogEE_Dt,231.07652893064068
MATS1are,0.16301313251905625
MATS2are,0.10293373629768174
MATS3are,-0.09116687749400823
MATS4are,-0.2305200139987537
MATS5are,-0.16149708378023855
MATS6are,0.08619478372669633
MATS7are,0.1443294561737406
MATS8are,0.1975498457406806
MAXsssCH,-0.06099773242630402
MINsssCH,-0.06099773242630402
NsssssAs,0
RotRatio,0.07407407407407407
SM1_Dzpe,0.839810281517748
SM1_Dzse,0.7775155866620465
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,10.056572987975922
SMR_VSA4,0.0
SMR_VSA5,19.88931522852921
SMR_VSA6,7.04767198267719
SMR_VSA7,76.67546643650678
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,166.57112408629757
SpAD_Dzi,165.37349719542206
SpAD_Dzm,166.5818269993652
SpAD_Dzp,187.4181578415933
SpAD_Dzv,180.00903956162827
SpAbs_Dt,462.1530578612814
SpDiam_A,4.933661662207001
SpDiam_D,153.86654567933817
SpMAD_Dt,19.256377410886724
SpMax_Dt,231.07652893064068
SsssssAs,0
VE1_Dzpe,4.831965740931075
VE1_Dzse,4.831848448786661
VE2_Dzpe,0.20133190587212813
VE2_Dzse,0.20132701869944422
VE3_Dzpe,2.450722107922181
VE3_Dzse,2.4506978334189427
VMcGowan,242.21999999999986
VR1_Dzpe,142.3963154345727
VR1_Dzse,142.43414047892296
VR2_Dzpe,5.933179809773862
VR2_Dzse,5.934755853288457
VR3_Dzpe,5.834082861239804
VR3_Dzse,5.834348458150438
mZagreb1,7.611111111111111
mZagreb2,5.166666666666666
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,36
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.09876643990929702
AATSC1are,0.01610022675736964
AATSC2are,0.01016639868068441
AATSC3are,-0.009004227927730207
AATSC4are,-0.022767641110498216
AATSC5are,-0.015950492020707637
AATSC6are,0.008513151927437606
AATSC7are,0.01425490656032527
AATSC8are,0.01951129496843783
AETA_beta,1.3645833333333333
BCUTdv-1h,6.0334173885185995
BCUTdv-1l,0.9950380818753303
BCUTpe-1h,3.5152193387473845
BCUTpe-1l,2.226051406936405
BCUTse-1h,3.723423523796154
BCUTse-1l,2.422036591314169
ETA_alpha,11.466666666666669
ETA_dBeta,2.25
ETA_eta_B,0.33882616190368964
ETA_eta_F,23.772007595202286
ETA_eta_L,4.927529996613461
ETA_eta_R,42.2935756475014
ETA_psi_1,0.599303135888502
LabuteASA,140.25116027111864
LogEE_DzZ,83.31830013838689
LogEE_Dzi,82.71994724532236
LogEE_Dzm,83.32356064614767
LogEE_Dzp,93.04221388641295
LogEE_Dzv,89.7052201531885
PEOE_VSA1,9.423004667823825
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,41.55486566789511
PEOE_VSA7,42.67056301139545
PEOE_VSA8,18.17457496607118
PEOE_VSA9,11.735768823996422
SM1_Dzare,0.9427640763145648
SpAD_Dzpe,166.1711041926363
SpAD_Dzse,166.6292518379194
SpAbs_DzZ,165.85088599105956
SpAbs_Dzi,164.64312694797277
SpAbs_Dzm,165.86358977713368
SpAbs_Dzp,189.2853799378678
SpAbs_Dzv,180.84707851898003
SpDiam_Dt,311.55993820509445
SpMAD_DzZ,6.9404635035957325
SpMAD_Dzi,6.890562383142586
SpMAD_Dzm,6.9409094583068836
SpMAD_Dzp,7.809089910066388
SpMAD_Dzv,7.500376648401178
SpMax_DzZ,83.31830013838689
SpMax_Dzi,82.71994724532236
SpMax_Dzm,83.32356064614767
SpMax_Dzp,93.04221388641295
SpMax_Dzv,89.7052201531885
VE1_Dzare,4.832109157946273
VE2_Dzare,0.2013378815810947
VE3_Dzare,2.450751788365826
VR1_Dzare,142.34307750157896
VR2_Dzare,5.93096156256579
VR3_Dzare,5.8337089197695695
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47777777777777786
AETA_dBeta,0.09375
AETA_eta_B,0.014117756745987068
AETA_eta_F,0.990500316466762
AETA_eta_L,0.2053137498588942
AETA_eta_R,1.7622323186458917
BCUTare-1h,3.5696280645933345
BCUTare-1l,2.1761580809731735
ETA_beta_s,15.25
ETA_dPsi_A,0.11469686411149793
ETA_dPsi_B,0.0
ETA_eta_BR,0.6828261619036896
ETA_eta_FL,6.647857403855945
ETA_eta_RL,11.575387400469406
LogEE_Dzpe,83.1205441913814
LogEE_Dzse,83.3470224017373
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,0.0
SlogP_VSA2,23.011424700004618
SlogP_VSA3,0.0
SlogP_VSA4,13.847474399381248
SlogP_VSA5,38.98090790203367
SlogP_VSA6,53.054031484666226
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,165.56091493206083
SpAbs_Dzpe,165.40127810124508
SpAbs_Dzse,165.9165292168126
SpDiam_DzZ,121.57334466549938
SpDiam_Dzi,121.06706132303657
SpDiam_Dzm,121.57811110580792
SpDiam_Dzp,130.7991191715876
SpDiam_Dzv,127.34508708076915
SpMAD_Dzpe,6.923796008026513
SpMAD_Dzse,6.942885493246642
SpMax_Dzpe,83.1205441913814
SpMax_Dzse,83.3470224017373
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6354166666666666
AETA_eta_BR,0.0284510900793204
AETA_eta_FL,0.2769940584939977
AETA_eta_RL,0.48230780835289194
DetourIndex,2729
EState_VSA1,0.0
EState_VSA2,11.949020558499466
EState_VSA3,0.0
EState_VSA4,39.27143287220788
EState_VSA5,0.0
EState_VSA6,4.899909730850478
EState_VSA7,51.22698172436648
EState_VSA8,23.355764462510276
EState_VSA9,4.523094936973348
ETA_beta_ns,17.5
ETA_shape_p,0.15988372093023254
ETA_shape_x,0.0
ETA_shape_y,0.4273255813953488
GhoseFilter,True
LogEE_Dzare,82.81973930254351
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,164.69671452877253
SpDiam_Dzpe,121.39744066568191
SpDiam_Dzse,121.59896174009153
SpMAD_Dzare,6.898371455502534
SpMax_Dzare,82.81973930254351
TopoPSA(NO),46.34
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.295437526288446
VSA_EState9,46.87122914037822
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7291666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022222222222222143
FilterItLogS,-5.749160406711194
SpDiam_Dzare,121.12780083021084
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5841269841269843
ETA_epsilon_2,0.7972222222222219
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5130952380952384
ETA_epsilon_5,0.7972222222222219
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.13867243867243845
ETA_dEpsilon_B,0.07103174603174589
ETA_dEpsilon_C,-0.06764069264069256
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8333333333333334
MDEDescriptor,"0.4724703937105774,4.060636451363883,7.136801917091463,0.0,8.663041300244087,20.039472340163194,0.0,13.177727499591601,0.0,0.0,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0"
APolDescriptor,51.00627399999998
BCUTDescriptor,"11.98841597038515,16.0060302691333,-0.3500822293991218,0.3100800276109885,5.37037683179103,11.575606184359474"
BPolDescriptor,24.531725999999995
TPSADescriptor,46.34
ALOGPDescriptor,"3.4943999999999993,12.210831359999995,95.27019999999999"
XLogPDescriptor,3.8290000000000006
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,318.13682796
ChiPathDescriptor,"16.844570503761737,11.575387400469412,10.703783591115478,9.731823777517203,8.536841369257832,6.576100327185073,4.380383892001961,3.5456961642029357,13.907076194634278,7.969516300471167,6.230477994403164,4.721561272471521,3.5887199913995085,2.30334249435331,1.325821127137926,0.9064265261646767"
ChiChainDescriptor,"0.0,0.0,0.16037507477489604,0.6741680388276305,0.9774437901688521,0.0,0.0,0.05509663444777706,0.21204195761462585,0.27176867677311733"
AtomCountDescriptor,42
BondCountDescriptor,27
SmallRingDescriptor,"4,3,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.6840257827822467,0.0,0.6229909892459035,0.0,0.8507186804403974,0.0,0.21030976835090145,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,5,2,1,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.22
WeightedPathDescriptor,"49.517667881345915,2.0632361617227466,11.834165224756347,5.549323147557074,6.284842077199287"
FractionalPSADescriptor,0.14566059609366078
WienerNumbersDescriptor,"1239.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.6966492536562905,8.48300343222865,11.714039385504472,1.9367015721085004,2.995085755602983,3.420594946216137"
FractionalCSP3Descriptor,0.2
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,8,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,6.9575,3.0214030915576693"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1473.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2
AutocorrelationDescriptorMass,"26.26889867363485,28.88237328405353,42.878921104679534,44.98964346187804,41.65755148474548"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.2906998819738876,-0.13458132578186274,0.04836389009382706,-0.06343493647960423,0.01041584152644418"
EccentricConnectivityIndexDescriptor,419
AutocorrelationDescriptorPolarizability,"1792.372876553421,2184.099414874261,3259.121632893762,3293.6776414997153,2939.342509535676"
