DLiP-ID,T002UF
AATSC5Z,0.03230556611687462
AATSC5c,-0.001341489028311302
AATSC5d,-0.055872395126102155
AATSC5i,-0.015209631808038302
AATSC5m,0.11135992303514235
AATSC5p,-0.013051486887038243
AATSC5s,0.07007887796546751
AATSC5v,-1.2234406170731769
AATSC6Z,0.10613626798826638
AATSC6c,0.0003983848486287964
AATSC6d,-0.011300180275249528
AATSC6i,-0.14045967845630808
AATSC6m,0.46948656845120385
AATSC6p,-0.011983183470093877
AATSC6s,0.06399788806463388
AATSC6v,-1.3108738582636839
AATSC7Z,0.22995109606374595
AATSC7c,-0.0010599461668462631
AATSC7d,0.025012824458807835
AATSC7i,0.008741721156504352
AATSC7m,1.1520914615437228
AATSC7p,0.009748465940440034
AATSC7s,-0.051753056021035915
AATSC7v,2.677445412005174
AATSC8Z,0.050563881588812296
AATSC8c,0.003100144194436962
AATSC8d,0.009778156592561019
AATSC8i,0.05954734494901107
AATSC8m,0.2282433776230948
AATSC8p,0.004816160079514407
AATSC8s,0.012387550322299476
AATSC8v,0.3515225347256973
ATS0are,348.87450000000007
ATS1are,387.883
ATS2are,657.2819
ATS3are,864.4979000000002
ATS4are,904.7827999999998
ATS5are,913.3259
ATS6are,896.0019999999998
ATS7are,814.2938999999998
ATS8are,701.1508999999998
ATSC0dv,203.92982456140348
ATSC0pe,5.488771929824559
ATSC0se,3.2446035087719287
ATSC1dv,50.81194213604184
ATSC1pe,-0.24792259156663557
ATSC1se,-0.2939980006155752
ATSC2dv,-1.291782086795922
ATSC2pe,0.5214043397968613
ATSC2se,0.5729737469990753
ATSC3dv,-68.10587873191751
ATSC3pe,-1.4146423514927662
ATSC3se,-0.8615695130809482
ATSC4dv,-55.76392736226529
ATSC4pe,-0.38512136041858874
ATSC4se,0.23076324899969186
ATSC5dv,5.153277931671289
ATSC5pe,0.10362446906740451
ATSC5se,-0.09240106740535471
ATSC6dv,38.672206832871645
ATSC6pe,0.3500566020313942
ATSC6se,0.046894108956600684
ATSC7dv,19.60480147737765
ATSC7pe,-0.6535826408125581
ATSC7se,-0.6931797488457992
ATSC8dv,-11.592797783933523
ATSC8pe,0.5041295475530935
ATSC8se,0.42829960480147766
AXp-0dv,0.5519012440209984
AXp-1dv,0.3018545337613674
AXp-2dv,0.16111208013519898
AXp-3dv,0.0874675969582998
AXp-4dv,0.04712627507360074
AXp-5dv,0.025826627056298297
AXp-6dv,0.013729851154722946
AXp-7dv,0.007465075881428334
BertzCT,1251.924616239041
ECIndex,883
ETA_eta,26.01401288031048
GATS1dv,0.5807204991368904
GATS1pe,0.825335566214606
GATS1se,0.8815148060631444
GATS2dv,0.9310392291810049
GATS2pe,0.7761541903726906
GATS2se,0.703099118428224
GATS3dv,1.1283914775646309
GATS3pe,1.0215615408232812
GATS3se,0.9923944910933211
GATS4dv,1.0689293616077822
GATS4pe,0.9274205715016298
GATS4se,0.8191338334196241
GATS5dv,0.952140938963335
GATS5pe,0.8659279537423866
GATS5se,0.8430100157098197
GATS6dv,0.9545767377838955
GATS6pe,1.093605720495703
GATS6se,1.2016544332567485
GATS7dv,0.9784048329127477
GATS7pe,1.1388571956217548
GATS7se,1.2160026300080458
GATS8dv,1.0150969700178236
GATS8pe,0.9521728896516338
GATS8se,0.9233050390075713
LogEE_A,4.410861138969322
LogEE_D,202.92014614421223
MATS1dv,0.2328252456759897
MATS1pe,-0.04220714130763979
MATS1se,-0.08466964991421735
MATS2dv,-0.0034386982597580957
MATS2pe,0.05156856101770769
MATS2se,0.09586468435577761
MATS3dv,-0.1340572685943604
MATS3pe,-0.10345654763458971
MATS3se,-0.10658969038430122
MATS4dv,-0.10460710771973744
MATS4pe,-0.02684176124406687
MATS4se,0.027207810785970926
MATS5dv,0.009414261230989311
MATS5pe,0.007033484876402722
MATS5se,-0.010609594355524958
MATS6dv,0.07353189038863996
MATS6pe,0.024729800249704184
MATS6se,0.00560420709477141
MATS7dv,0.04059034946853254
MATS7pe,-0.05027665906653318
MATS7se,-0.09020390108247527
MATS8dv,-0.027694690031235127
MATS8pe,0.04474617958061035
MATS8se,0.0643094853538322
MAXaaCH,2.1596802128339343
MAXaaaC,1.044318599353322
MAXaasC,1.2768999843530178
MAXaasN,2.020548150976542
MAXdssC,-0.8452999050738457
MAXssNH,3.511282990047871
MDEC-22,21.22408147598289
MDEC-23,30.869524827504193
MDEC-33,8.515009163621139
MDEN-22,1.052511146440995
MDEN-23,0.7098962112020107
MDEO-11,0.4999999999999999
MINaaCH,1.695819070530598
MINaaaC,0.9770091292051972
MINaasC,0.8717792153109963
MINaasN,2.020548150976542
MINdssC,-0.8452999050738457
MINssNH,3.3824160724092733
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.4725162990448415
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,823.5092802674593
SpAbs_A,42.91249202775691
SpAbs_D,405.84029228842456
SpMAD_A,1.3410153758674035
SpMAD_D,12.682509134013266
SpMax_A,2.4873907613028248
SpMax_D,202.92014614421223
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,92.07
TpiPC10,9.165223278036285
VAdjMat,6.169925001442312
VE1_DzZ,5.566361916783672
VE1_Dzi,5.565343133160556
VE1_Dzm,5.566360681872087
VE1_Dzp,5.564722860323441
VE1_Dzv,5.567685798854597
VE2_DzZ,0.17394880989948974
VE2_Dzi,0.17391697291126737
VE2_Dzm,0.17394877130850273
VE2_Dzp,0.17389758938510752
VE2_Dzv,0.17399018121420615
VE3_DzZ,2.8798924935737285
VE3_Dzi,2.87970945178069
VE3_Dzm,2.8798922717211544
VE3_Dzp,2.879597992812141
VE3_Dzv,2.8801303014421653
VR1_DzZ,217.9752609527284
VR1_Dzi,218.26405496753594
VR1_Dzm,217.9753021271335
VR1_Dzp,217.93240929042994
VR1_Dzv,217.60295645681398
VR2_DzZ,6.811726904772763
VR2_Dzi,6.820751717735498
VR2_Dzm,6.8117281914729215
VR2_Dzp,6.810387790325936
VR2_Dzv,6.800092389275437
VR3_DzZ,6.547532384286997
VR3_Dzi,6.548856400928582
VR3_Dzm,6.547532573181833
VR3_Dzp,6.547335775393134
VR3_Dzv,6.545822911353323
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.17339658270658131
Xch-7dv,0.22437852003826003
Xpc-4dv,1.7658359117041933
Xpc-5dv,2.5874309605015635
Xpc-6dv,3.4581488170670487
Zagreb1,172.0
Zagreb2,204.0
fragCpx,304.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,3
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,36
nBondsS,38
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,7
naHRing,3
AATS0are,6.120605263157896
AATS1are,6.358737704918033
AATS2are,6.259827619047619
AATS3are,6.088013380281692
AATS4are,6.072367785234898
AATS5are,5.969450326797386
AATS6are,6.095251700680271
AATS7are,6.031806666666665
AATS8are,5.992742735042733
AATSC0dv,3.5777162203754997
AATSC0pe,0.096294244382887
AATSC0se,0.05692286857494612
AATSC1dv,0.832982657967899
AATSC1pe,-0.004064304779780911
AATSC1se,-0.004819639354353692
AATSC2dv,-0.012302686540913543
AATSC2pe,0.0049657556171129645
AATSC2se,0.005456892828562622
AATSC3dv,-0.47961886430927825
AATSC3pe,-0.009962270080934973
AATSC3se,-0.006067390937189776
AATSC4dv,-0.37425454605547176
AATSC4pe,-0.0025847071169032803
AATSC4se,0.0015487466375818245
AATSC5dv,0.033681555108962674
AATSC5pe,0.0006772841115516634
AATSC5se,-0.0006039285451330373
AATSC6dv,0.2630762369583105
AATSC6pe,0.002381337428784995
AATSC6se,0.00031900754392245363
AATSC7dv,0.1452207516842789
AATSC7pe,-0.004841352894907838
AATSC7se,-0.005134664806265179
AATSC8dv,-0.09908374174302156
AATSC8pe,0.004308799551735841
AATSC8se,0.0036606803829186125
AETA_eta,0.8129379025097025
ATSC0are,5.7512982456140325
ATSC1are,-0.3748630347799255
ATSC2are,0.6454734072022238
ATSC3are,-1.5213956294244337
ATSC4are,-0.08888313327177279
ATSC5are,-0.025023361034166722
ATSC6are,0.2892220683287195
ATSC7are,-0.8998853185595559
ATSC8are,0.650901846722067
BCUTZ-1h,8.02866516704558
BCUTZ-1l,5.678325161784903
BCUTc-1h,0.43465681639376785
BCUTc-1l,-0.45589332773828206
BCUTd-1h,3.274113112025319
BCUTd-1l,0.9729501286823642
BCUTi-1h,14.553727078424512
BCUTi-1l,10.94023504844411
BCUTm-1h,16.013914364052024
BCUTm-1l,11.690442992986465
BCUTp-1h,2.0101606457422805
BCUTp-1l,0.7415981805577376
BCUTs-1h,7.008295067835235
BCUTs-1l,1.2471025935222175
BCUTv-1h,20.908502009170917
BCUTv-1l,14.701431748320827
BalabanJ,1.171730091282034
Diameter,16
ETA_beta,43.25
GATS1are,0.8585819140058358
GATS2are,0.7747213138757382
GATS3are,1.0256726470885442
GATS4are,0.9044564262834107
GATS5are,0.8623453378618272
GATS6are,1.1155675867887298
GATS7are,1.1637364764833162
GATS8are,0.9400342084745911
HybRatio,0.24
Lipinski,True
LogEE_Dt,411.75464013372965
MATS1are,-0.06090483178098656
MATS2are,0.060925348444810866
MATS3are,-0.10618490581342488
MATS4are,-0.0059121038429196
MATS5are,-0.0016209259583575316
MATS6are,0.019499481304552875
MATS7are,-0.066063619503148
MATS8are,0.05513642561174154
MAXssCH2,1.146011818460197
MAXsssCH,-0.33116953611882316
MINssCH2,-0.014707277717739276
MINsssCH,-0.33116953611882316
NsssssAs,0
RotRatio,0.19444444444444445
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,14.53505668968577
SMR_VSA4,0.0
SMR_VSA5,31.849062103838566
SMR_VSA6,17.178333613925236
SMR_VSA7,83.94229824077458
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,310.5931806050336
SpAD_Dzi,297.72712501263857
SpAD_Dzm,310.65439609656227
SpAD_Dzp,414.89818310575606
SpAD_Dzv,382.25910337310756
SpAbs_Dt,823.5092802674595
SpDiam_A,4.875965364853809
SpDiam_D,306.6758029352176
SpMAD_Dt,25.734665008358103
SpMax_Dt,411.75464013372965
SsssssAs,0
VE1_Dzpe,5.56620643175385
VE1_Dzse,5.566380835404914
VE2_Dzpe,0.1739439509923078
VE2_Dzse,0.17394940110640356
VE3_Dzpe,2.8798645602119084
VE3_Dzse,2.8798958923087326
VMcGowan,323.1500000000011
VR1_Dzpe,218.0125030640294
VR1_Dzse,217.9704689689175
VR2_Dzpe,6.812890720750919
VR2_Dzse,6.8115771552786715
VR3_Dzpe,6.5477032244548425
VR3_Dzse,6.5475103999734365
mZagreb1,8.111111111111112
mZagreb2,7.0
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,50
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.10089996922129882
AATSC1are,-0.006145295652129926
AATSC2are,0.006147365782878322
AATSC3are,-0.010714053728341083
AATSC4are,-0.00059653109578371
AATSC5are,-0.00016355137930827924
AATSC6are,0.0019674970634606767
AATSC7are,-0.006665817174515229
AATSC8are,0.005563263647197153
AETA_beta,1.3515625
BCUTdv-1h,6.0220133081728395
BCUTdv-1l,1.85672776727106
BCUTpe-1h,3.5008506843441403
BCUTpe-1l,2.226477497759704
BCUTse-1h,3.713765789915309
BCUTse-1l,2.422192606621893
ETA_alpha,15.166666666666668
ETA_dBeta,0.75
ETA_eta_B,0.22754037657203519
ETA_eta_F,33.345767814919526
ETA_eta_L,7.153271396691514
ETA_eta_R,59.35978069523001
ETA_psi_1,0.584832904884319
LabuteASA,185.68992779956574
LogEE_DzZ,155.3345367310882
LogEE_Dzi,148.89770261569245
LogEE_Dzm,155.36504279986264
LogEE_Dzp,206.99194718033266
LogEE_Dzv,190.90505680242882
PEOE_VSA1,20.30720425064472
PEOE_VSA2,9.77851570501903
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,54.300381571554055
PEOE_VSA8,36.20889760990016
PEOE_VSA9,30.21804757045127
SM1_Dzare,1.4997673336435549
SpAD_Dzpe,307.6505362417854
SpAD_Dzse,311.011687246472
SpAbs_DzZ,309.5594383387204
SpAbs_Dzi,296.5307055196646
SpAbs_Dzm,309.62332839747853
SpAbs_Dzp,418.7393919802526
SpAbs_Dzv,384.20472570219084
SpDiam_Dt,600.4426958635605
SpMAD_DzZ,9.7060368939073
SpMAD_Dzi,9.303972656644955
SpMAD_Dzm,9.70794987801757
SpMAD_Dzp,12.965568222054877
SpMAD_Dzv,11.945596980409611
SpMax_DzZ,155.3345367310882
SpMax_Dzi,148.89770261569245
SpMax_Dzm,155.36504279986264
SpMax_Dzp,206.99194718033266
SpMax_Dzv,190.90505680242882
VE1_Dzare,5.566326428546085
VE2_Dzare,0.17394770089206515
VE3_Dzare,2.879886118071876
VR1_Dzare,218.0263923783059
VR2_Dzare,6.813324761822059
VR3_Dzare,6.5477669312224105
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47395833333333337
AETA_dBeta,0.0234375
AETA_eta_B,0.0071106367678760996
AETA_eta_F,1.0420552442162352
AETA_eta_L,0.2235397311466098
AETA_eta_R,1.8549931467259377
BCUTare-1h,3.5547995062475284
BCUTare-1l,2.1769324230148857
ETA_beta_s,21.25
ETA_dPsi_A,0.12916709511568092
ETA_dPsi_B,0.0
ETA_eta_BR,0.6575403765720351
ETA_eta_FL,8.533401789109547
ETA_eta_RL,15.68667318580106
LogEE_Dzpe,153.866623211927
LogEE_Dzse,155.54329064092343
PEOE_VSA10,5.817862777835028
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,32.1556457783909
SlogP_VSA3,17.760115212910407
SlogP_VSA4,0.0
SlogP_VSA5,35.70431505324243
SlogP_VSA6,67.12146726253211
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,303.4603816932726
SpAbs_Dzpe,306.53471602159243
SpAbs_Dzse,309.9902114082969
SpDiam_DzZ,234.26597286647157
SpDiam_Dzi,223.56951266602488
SpDiam_Dzm,234.3144839980966
SpDiam_Dzp,317.2095962709824
SpDiam_Dzv,291.830934268776
SpMAD_Dzpe,9.614079257555794
SpMAD_Dzse,9.71911522645225
SpMax_Dzpe,153.866623211927
SpMax_Dzse,155.54329064092343
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6640625
AETA_eta_BR,0.020548136767876098
AETA_eta_FL,0.26666880590967335
AETA_eta_RL,0.49020853705628314
DetourIndex,6414
EState_VSA1,5.969305287951849
EState_VSA2,12.462662452073971
EState_VSA3,6.544756405912575
EState_VSA4,53.051953122909694
EState_VSA5,5.563451491696996
EState_VSA6,12.393687143226153
EState_VSA7,47.16214563017409
EState_VSA8,27.75028986588309
EState_VSA9,4.9839785209472085
ETA_beta_ns,22.0
ETA_shape_p,0.04395604395604395
ETA_shape_x,0.0
ETA_shape_y,0.3230769230769231
GhoseFilter,True
LogEE_Dzare,151.77705857581267
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SpAbs_Dzare,302.2084246025957
SpDiam_Dzpe,231.87576552619998
SpDiam_Dzse,234.60533530614424
SpMAD_Dzare,9.483136927914769
SpMax_Dzare,151.77705857581267
TopoPSA(NO),92.07
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.020548150976542
VSA_EState9,68.14611851569013
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6875
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02604166666666663
FilterItLogS,-6.144632082464471
SpDiam_Dzare,228.51277033629083
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.586549707602339
ETA_epsilon_2,0.8104166666666663
ETA_epsilon_3,0.44545454545454477
ETA_epsilon_4,0.5237442922374421
ETA_epsilon_5,0.7666666666666664
AETA_beta_ns_d,0.015625
ETA_dEpsilon_A,0.14109516214779427
ETA_dEpsilon_B,0.06280541536489692
ETA_dEpsilon_C,-0.07828974678289735
ETA_dEpsilon_D,0.043749999999999956
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.875
MDEDescriptor,"0.0,0.0,0.0,0.0,21.22408147598289,30.869524827504193,0.0,8.515009163621139,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.052511146440995,0.7098962112020107,0.0"
APolDescriptor,67.77382499999997
BCUTDescriptor,"11.988240928493433,15.99593238052064,-0.33161335339787196,0.260888381517175,4.2480779792302314,11.42210241491462"
BPolDescriptor,34.22817499999999
TPSADescriptor,92.07
ALOGPDescriptor,"2.9589,8.75508921,125.3268"
XLogPDescriptor,3.351000000000001
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,427.2008252400001
ChiPathDescriptor,"21.915638315627206,15.686673185801062,14.01243579701723,11.793924248410601,10.369844908458745,8.800740687368924,5.99192775659493,4.527954181860636,17.66083980867195,10.866763215409227,8.055604006759948,5.947796593164386,4.382743581844868,3.0991952467557957,1.7574209478045395,1.1122963063328226"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.5006306622923417,0.7653041201969243,0.0,0.0,0.037267799624996496,0.17339658270658131,0.22437852003826"
AtomCountDescriptor,57
BondCountDescriptor,36
SmallRingDescriptor,"5,4,3,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"1.8233701563142788,0.0,0.38608276348795434,0.0,0.7847356141744335,0.0,0.14058692532805597,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,11,3,2,4,0,0"
ZagrebIndexDescriptor,172.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.44
WeightedPathDescriptor,"66.72235094578053,2.0850734670556417,20.819412687161325,4.823763007316176,15.995649679845158"
FractionalPSADescriptor,0.21551924659385982
WienerNumbersDescriptor,"3136.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.263865876520812,7.363613887120322,10.683921713694861,1.7658359117041935,2.5874309605015657,3.114599071648697"
FractionalCSP3Descriptor,0.24
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,11,1,0,0,1,5,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"23.728395061728396,11.16,5.6444636678200695"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2729.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.24
AutocorrelationDescriptorMass,"35.34883957746429,38.49218521925004,54.291362288789216,54.84925711960914,53.319069015936186"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.521159258515364,-0.2655223985138962,0.0225015930379241,-0.11042650919509572,0.1822204443239355"
EccentricConnectivityIndexDescriptor,883
AutocorrelationDescriptorPolarizability,"2321.5927624867923,2766.1661240040326,3917.1869825989015,3991.5761184772728,3677.3535388108135"
