DLiP-ID,T007ZD
AATSC5c,0.0009761226811895918
AATSC5d,0.007353971144417992
AATSC5i,-0.2715623687508241
AATSC5m,-5.471077486027452
AATSC5p,-0.06848505208406537
AATSC5s,0.12508681771489935
AATSC5v,-14.292967215659868
AATSC6Z,2.107837909890695
AATSC6c,0.002594440627592193
AATSC6d,0.13962943215142626
AATSC6i,0.06986539460581609
AATSC6m,10.047225628565714
AATSC6p,0.03905534921328251
AATSC6s,-0.031116239373204194
AATSC6v,11.485605816009182
AATSC7Z,0.8749999999999999
AATSC7c,-0.002087073448960616
AATSC7d,-0.08471074380165289
AATSC7i,-0.1787729663549844
AATSC7m,4.150931889462808
AATSC7p,-0.007308420062784088
AATSC7s,0.022526400367309473
AATSC7v,3.067216233789173
AATSC8Z,-2.0141228161941624
AATSC8c,-0.000693030675887383
AATSC8d,-0.2282665550789832
AATSC8i,0.28065470884317956
AATSC8m,-9.376964811669628
AATSC8p,0.008755981773175664
AATSC8s,-0.3450691102625798
AATSC8v,-3.1504806879582072
ATS0are,280.3195999999999
ATS1are,303.425
ATS2are,528.9199
ATS3are,662.9889000000001
ATS4are,795.684
ATS5are,712.7837999999998
ATS6are,740.5528000000003
ATS7are,557.1399999999999
ATS8are,510.48100000000005
ATSC0dv,196.54545454545453
ATSC0pe,5.478315909090906
ATSC0se,3.633970181818181
ATSC1dv,83.3719008264463
ATSC1pe,0.13450573347107309
ATSC1se,-0.11958651239669454
ATSC2dv,52.80165289256199
ATSC2pe,1.6426089876033048
ATSC2se,1.137031206611569
ATSC3dv,-97.86776859504127
ATSC3pe,-0.454132696280994
ATSC3se,-0.6937660165289269
ATSC4dv,-202.03305785123968
ATSC4pe,-3.66500929752066
ATSC4se,-0.8110786776859533
ATSC5dv,30.719008264462804
ATSC5pe,1.1041073347107473
ATSC5se,1.1333206942148775
ATSC6dv,139.46280991735534
ATSC6pe,2.9103824380165277
ATSC6se,1.1132273057851254
ATSC7dv,-4.363636363636365
ATSC7pe,0.1654181818181796
ATSC7se,-0.40442218181818274
ATSC8dv,-129.02479338842974
ATSC8pe,-3.4093081095041318
ATSC8se,-1.904731735537191
AXp-0dv,0.5677753045732827
AXp-1dv,0.2867575994330075
AXp-2dv,0.14917665422567666
AXp-3dv,0.07876481856806519
AXp-4dv,0.042127893283744305
AXp-5dv,0.022141590985593596
AXp-6dv,0.012023481295659116
AXp-7dv,0.0064611058101321905
BertzCT,1061.0177948974329
ECIndex,496
ETA_eta,20.750064101059642
GATS1dv,0.37471706654594844
GATS1pe,0.6030801955587642
GATS1se,0.6430017748320241
GATS2dv,0.7777323390717719
GATS2pe,0.6531096258470925
GATS2se,0.6026491051043943
GATS3dv,1.1597406213232984
GATS3pe,0.9278049718581377
GATS3se,1.0128715176639944
GATS4dv,1.4512334258402715
GATS4pe,1.508782179382986
GATS4se,1.4664607302860075
GATS5dv,0.7805586478307907
GATS5pe,0.6388990222630148
GATS5se,0.5287712109398541
GATS6dv,0.7524935841962341
GATS6pe,0.7851786065266729
GATS6se,0.8111483284749633
GATS7dv,1.0454151248843664
GATS7pe,1.036718110534135
GATS7se,1.098288756159304
GATS8dv,1.4262169346245273
GATS8pe,1.5335456384348167
GATS8se,1.5429863132116088
LogEE_A,4.214147455627943
LogEE_D,121.3600937005789
MATS1dv,0.39711063436140703
MATS1pe,0.022985213560411735
MATS1se,-0.030807443416703776
MATS2dv,0.1441528846370795
MATS2pe,0.16088884963807976
MATS2se,0.16789194062165852
MATS3dv,-0.21271206991009753
MATS3pe,-0.035412056657927855
MATS3se,-0.08155434703238193
MATS4dv,-0.37690410114091893
MATS4pe,-0.24530106783258576
MATS4se,-0.08183763219617851
MATS5dv,0.05827937095282146
MATS5pe,0.07515102211948817
MATS5se,0.11628993525572447
MATS6dv,0.2517829966279729
MATS6pe,0.18850982055632856
MATS6se,0.1087009856984643
MATS7dv,-0.011100832562442188
MATS7pe,0.015097539514258294
MATS7se,-0.05564467532529925
MATS8dv,-0.365624890221197
MATS8pe,-0.34661293381168695
MATS8se,-0.2919295404285736
MAXaaCH,2.040261523189012
MAXaaaC,1.0966306584362142
MAXaasC,0.6704157218442934
MAXaasN,2.0311112685815065
MAXdssC,-0.4901229318888045
MAXsCH3,1.946563261106912
MAXsssN,0.9937471655328798
MDEC-11,0.4724703937105774
MDEC-12,3.327995700069358
MDEC-13,6.4377134735968875
MDEC-22,6.809662760074833
MDEC-23,17.007334950824266
MDEC-33,12.04793816238471
MDEN-23,0.7113786608980125
MDEN-33,0.7211247851537042
MDEO-11,0.75
MINaaCH,1.694907564877803
MINaaaC,0.8995427059712776
MINaasC,0.6704157218442934
MINaasN,2.0311112685815065
MINdssC,-0.6046083863093241
MINsCH3,1.3942777882758042
MINsssN,0.9937471655328796
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,620.0206731238886
SpAbs_A,34.325579774546405
SpAbs_D,242.72018740115774
SpMAD_A,1.3202146067133234
SpMAD_D,9.335391823121455
SpMax_A,2.5519362364963767
SpMax_D,121.3600937005789
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,75.51
TpiPC10,9.425235151776194
VAdjMat,5.857980995127572
VE1_DzZ,5.043649237193001
VE1_Dzi,5.045642254674176
VE1_Dzm,5.043637507950466
VE1_Dzp,5.01697771243381
VE1_Dzv,5.026320861042829
VE2_DzZ,0.1939865091228077
VE2_Dzi,0.19406316364131446
VE2_Dzm,0.19398605799809485
VE2_Dzp,0.19296068124745425
VE2_Dzv,0.1933200331170319
VE3_DzZ,2.5736413201079658
VE3_Dzi,2.5740363959185326
VE3_Dzm,2.573638994558424
VE3_Dzp,2.5683391481106375
VE3_Dzv,2.570199722350457
VR1_DzZ,157.34758314184512
VR1_Dzi,157.09659121707713
VR1_Dzm,157.34984733676052
VR1_Dzp,161.16225087930343
VR1_Dzv,159.82071372397948
VR2_DzZ,6.051830120840197
VR2_Dzi,6.042176585272197
VR2_Dzm,6.05191720526002
VR2_Dzp,6.19854811074244
VR2_Dzv,6.146950527845364
VR3_DzZ,6.013968708660405
VR3_Dzi,6.012372291880956
VR3_Dzm,6.013983098322958
VR3_Dzp,6.037923071989853
VR3_Dzv,6.029564092762677
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.15118400072573046
Xch-7dv,0.2725169988978636
Xpc-4dv,2.236957420025
Xpc-5dv,3.248109900113632
Xpc-6dv,4.385988703821937
Zagreb1,146.0
Zagreb2,182.0
fragCpx,191.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,15
nBondsD,3
nBondsM,18
nBondsO,29
nBondsS,29
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,2
AATS0are,6.370899999999998
AATS1are,6.455851063829788
AATS2are,6.450242682926829
AATS3are,6.436785436893205
AATS4are,6.6307
AATS5are,6.0405406779661
AATS6are,5.972200000000003
AATS7are,6.331136363636362
AATS8are,6.461784810126583
AATSC0dv,4.466942148760331
AATSC0pe,0.12450717975206604
AATSC0se,0.08259023140495866
AATSC1dv,1.7738702303499214
AATSC1pe,0.00286182411640581
AATSC1se,-0.002544393880780735
AATSC2dv,0.643922596250756
AATSC2pe,0.020031816921991522
AATSC2se,0.013866234226970356
AATSC3dv,-0.9501725106314687
AATSC3pe,-0.004409055303698971
AATSC3se,-0.006735592393484727
AATSC4dv,-1.6836088154269973
AATSC4pe,-0.030541744146005502
AATSC4se,-0.006758988980716278
AATSC5dv,0.26033057851239666
AATSC5pe,0.009356841819582604
AATSC5se,0.009604412662837944
AATSC6dv,1.1247000799786722
AATSC6pe,0.023470826113036514
AATSC6se,0.008977639562783269
AATSC7dv,-0.04958677685950415
AATSC7pe,0.0018797520661156773
AATSC7se,-0.004595706611570259
AATSC8dv,-1.6332252327649335
AATSC8pe,-0.04315579885448268
AATSC8se,-0.024110528297939127
AETA_eta,0.798079388502294
ATSC0are,5.919272727272723
ATSC1are,0.010904132231405711
ATSC2are,1.8114644628099184
ATSC3are,-0.7385157024793367
ATSC4are,-3.1617619834710653
ATSC5are,1.6059322314049556
ATSC6are,2.788058677685944
ATSC7are,-0.20132727272727224
ATSC8are,-3.571239669421483
BCUTZ-1h,8.024754219628168
BCUTZ-1l,5.664184350344481
BCUTc-1h,0.44701025973893443
BCUTc-1l,-0.46578124361021844
BCUTd-1h,3.3324560124037803
BCUTd-1l,0.9773223702760514
BCUTi-1h,14.553198281630607
BCUTi-1l,10.925253669620306
BCUTm-1h,16.012334420497627
BCUTm-1l,11.675718435024848
BCUTp-1h,2.026583432293624
BCUTp-1l,0.7499209520469805
BCUTs-1h,7.010448757554801
BCUTs-1l,1.2410271403838207
BCUTv-1h,20.924492654310455
BCUTv-1l,14.701780200592674
BalabanJ,1.5212914115664968
Diameter,11
ETA_beta,34.5
GATS1are,0.6332320838986442
GATS2are,0.6579026963670853
GATS3are,0.9606013148963939
GATS4are,1.4997729297210962
GATS5are,0.5916366141469925
GATS6are,0.7834925441125763
GATS7are,1.075123825101364
GATS8are,1.5481046776654366
HybRatio,0.2631578947368421
Lipinski,True
LogEE_Dt,310.01033656194437
MATS1are,0.0017245570970348858
MATS2are,0.1642102613433066
MATS3are,-0.05329749963319353
MATS4are,-0.19585391325715648
MATS5are,0.10116482472964433
MATS6are,0.1671339012877065
MATS7are,-0.0170060818282344
MATS8are,-0.33602859182464156
MAXssCH2,0.15389739229024935
MAXsssCH,-0.9455442176870756
MINssCH2,0.15389739229024935
MINsssCH,-0.9455442176870756
NsssssAs,0
RotRatio,0.06896551724137931
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.383611552215466
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,12.965578028838582
SMR_VSA5,6.4208216229260096
SMR_VSA6,14.09534396535438
SMR_VSA7,42.222606908769585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,189.03190214171298
SpAD_Dzi,183.9600773891534
SpAD_Dzm,189.0606525498486
SpAD_Dzp,240.994510095932
SpAD_Dzv,223.46038471885018
SpAbs_Dt,620.0206731238889
SpDiam_A,5.008904987641099
SpDiam_D,179.64356543166735
SpMAD_Dt,23.846948966303408
SpMax_Dt,310.01033656194437
SsssssAs,0
VE1_Dzpe,5.044184178316961
VE1_Dzse,5.0435719494871165
VE2_Dzpe,0.19400708378142156
VE2_Dzse,0.19398353651873526
VE3_Dzpe,2.5737473768007018
VE3_Dzse,2.573625996223527
VMcGowan,253.95999999999998
VR1_Dzpe,157.26240663341054
VR1_Dzse,157.35994223295646
VR2_Dzpe,6.048554101285021
VR2_Dzse,6.052305470498325
VR3_Dzpe,6.013427235005507
VR3_Dzse,6.014047252006981
mZagreb1,9.333333333333334
mZagreb2,5.58333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13452892561983462
AATSC1are,0.00023200281343416405
AATSC2are,0.0220910300342673
AATSC3are,-0.007170055363877056
AATSC4are,-0.026348016528925544
AATSC5are,0.013609595181397928
AATSC6are,0.022484344174886647
AATSC7are,-0.0022878099173553666
AATSC8are,-0.045205565435714974
AETA_beta,1.3269230769230769
BCUTdv-1h,6.024706627729032
BCUTdv-1l,0.996022147903655
BCUTpe-1h,3.494742297604659
BCUTpe-1l,2.2133067101170827
BCUTse-1h,3.7072261441825236
BCUTse-1l,2.409172269340125
ETA_alpha,12.100000000000001
ETA_dBeta,-1.5
ETA_eta_B,0.5006222044521653
ETA_eta_F,28.417054464713175
ETA_eta_L,5.427813437682384
ETA_eta_R,49.16711856577282
ETA_psi_1,0.5475113122171948
LabuteASA,149.3514514737052
LogEE_DzZ,94.56677524668065
LogEE_Dzi,92.01779668438843
LogEE_Dzm,94.5810107922791
LogEE_Dzp,119.80879134129177
LogEE_Dzv,111.44469828860035
PEOE_VSA1,4.567099647791355
PEOE_VSA2,24.372872350791805
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,12.13273413692322
PEOE_VSA8,50.04983028911651
PEOE_VSA9,11.210628712464722
SM1_Dzare,1.599813866914844
SpAD_Dzpe,187.73415551234262
SpAD_Dzse,189.2174026461635
SpAbs_DzZ,187.87273007054077
SpAbs_Dzi,182.75819970499032
SpAbs_Dzm,187.90458197147598
SpAbs_Dzp,244.93719274832839
SpAbs_Dzv,225.36367852434844
SpDiam_Dt,438.4450118350144
SpMAD_DzZ,7.270457774681268
SpMAD_Dzi,7.075387591890516
SpMAD_Dzm,7.271563559609562
SpMAD_Dzp,9.269019619074307
SpMAD_Dzv,8.594630181494237
SpMax_DzZ,94.56677524668065
SpMax_Dzi,92.01779668438843
SpMax_Dzm,94.5810107922791
SpMax_Dzp,119.80879134129177
SpMax_Dzv,111.44469828860035
VE1_Dzare,5.044911870055822
VE2_Dzare,0.19403507192522393
VE3_Dzare,2.5738916299105217
VR1_Dzare,157.13218684962825
VR2_Dzare,6.043545648062625
VR3_Dzare,6.012598850587147
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,13
nAromBond,15
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46538461538461545
AETA_dBeta,-0.057692307692307696
AETA_eta_B,0.019254700171237128
AETA_eta_F,1.0929636332581991
AETA_eta_L,0.2087620552954763
AETA_eta_R,1.891043021760493
BCUTare-1h,3.54878821676325
BCUTare-1l,2.163522049605853
ETA_beta_s,18.0
ETA_dPsi_A,0.16648868778280512
ETA_dPsi_B,0.0
ETA_eta_BR,0.8446222044521653
ETA_eta_FL,6.985777920238546
ETA_eta_RL,12.41359135792093
LogEE_Dzpe,93.92172774204835
LogEE_Dzse,94.65895272204733
PEOE_VSA10,5.917906046161393
PEOE_VSA11,0.0
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,51.291715566834974
SlogP_VSA3,23.057567973746842
SlogP_VSA4,5.917906046161393
SlogP_VSA5,5.693927994848461
SlogP_VSA6,36.52867891392113
SlogP_VSA7,0.0
SlogP_VSA8,21.805849864162113
SlogP_VSA9,0.0
SpAD_Dzare,185.90957690983356
SpAbs_Dzpe,186.49700730955442
SpAbs_Dzse,188.07017396043898
SpDiam_DzZ,144.00026791302494
SpDiam_Dzi,140.7027376742128
SpDiam_Dzm,144.01822659007502
SpDiam_Dzp,176.88143409345784
SpDiam_Dzv,165.99528328348757
SpMAD_Dzpe,7.220544442782408
SpMAD_Dzse,7.277592409467827
SpMax_Dzpe,93.92172774204835
SpMax_Dzse,94.65895272204733
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6923076923076923
AETA_eta_BR,0.032485469402006355
AETA_eta_FL,0.26868376616302103
AETA_eta_RL,0.47744582145849734
DetourIndex,3968
EState_VSA1,23.763380017202476
EState_VSA2,6.4208216229260096
EState_VSA3,5.693927994848461
EState_VSA4,31.605669325863072
EState_VSA5,14.09534396535438
EState_VSA6,6.196843571613076
EState_VSA7,41.94660697277659
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.20661157024793386
ETA_shape_x,0.0
ETA_shape_y,0.47107438016528924
GhoseFilter,True
LogEE_Dzare,93.01631975749042
SlogP_VSA10,4.794537184071822
SlogP_VSA11,0.0
SpAbs_Dzare,184.52925663905432
SpDiam_Dzpe,143.17648441714232
SpDiam_Dzse,144.11794390840322
SpMAD_Dzare,7.150368342685907
SpMax_Dzare,93.01631975749042
TopoPSA(NO),75.51
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.0311112685815065
VSA_EState9,62.13555539808516
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.6346153846153846
EState_VSA10,14.383611552215466
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03461538461538456
FilterItLogS,-3.5979595151206287
SpDiam_Dzare,142.0278433215903
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6250000000000001
ETA_epsilon_2,0.8499999999999996
ETA_epsilon_3,0.44444444444444475
ETA_epsilon_4,0.564814814814815
ETA_epsilon_5,0.8499999999999996
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.18055555555555536
ETA_dEpsilon_B,0.06018518518518512
ETA_dEpsilon_C,-0.12037037037037024
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7692307692307693
MDEDescriptor,"0.4724703937105774,3.327995700069358,6.4377134735968875,0.0,6.809662760074833,17.007334950824266,0.0,12.04793816238471,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.7113786608980125,0.7211247851537042"
APolDescriptor,52.248273999999995
BCUTDescriptor,"11.9884268057061,16.00614949097384,-0.3312037429526537,0.36126120653089794,4.927822389535049,11.244796715261804"
BPolDescriptor,29.811725999999997
TPSADescriptor,75.51
ALOGPDescriptor,"1.8166999999999986,3.300398889999995,96.34439999999998"
XLogPDescriptor,0.9639999999999995
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,350.13789058
ChiPathDescriptor,"18.585057479767894,12.413591357920938,11.598611875592942,11.101347334086295,9.075989280861567,7.281405929741768,5.08375404223368,3.7004081086159313,14.762157918905352,8.31597038355722,6.563772785929774,5.119713206924238,3.7072546089694987,2.501999781372076,1.5029351619573887,0.9174770250387702"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.42568158254929733,0.9307949031329743,0.0,0.0,0.02795084971874737,0.1511840007257304,0.2725169988978637"
AtomCountDescriptor,44
BondCountDescriptor,29
SmallRingDescriptor,"4,3,2,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.976809370108847,0.0,0.9563243225792367,0.0,0.9275522843021676,0.0,0.26430530056269114,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,8,2,0,1,1,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"53.315001232211884,2.0505769704696877,20.448297476367536,7.574790022732455,12.873507453635062"
FractionalPSADescriptor,0.21565789373700295
WienerNumbersDescriptor,"1536.0,51.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.141430954703234,10.279385700831318,15.589681452895555,2.2369574200249995,3.2481099001136307,4.070664504422904"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,1,0,0,6,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.322235434007133,7.43801652892562,3.135621301775148"
AromaticAtomsCountDescriptor,13
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,1559.07
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2631578947368421
AutocorrelationDescriptorMass,"29.763328311728756,31.8242771963826,48.733648042432065,57.339267225032565,50.0884255639582"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.6560018616920938,-0.3920926769761275,0.36388782917274887,-0.5409877953657461,0.15384512095537828"
EccentricConnectivityIndexDescriptor,496
AutocorrelationDescriptorPolarizability,"1917.9529739950917,2349.479606328605,3542.2630914210667,3765.9939463669616,3146.2602980215556"
