DLiP-ID,I0015T
AATSC4p,-0.0036266071173220267
AATSC4s,-0.26504942343010524
AATSC4v,-1.8861885260443982
AATSC5Z,0.3426511100307891
AATSC5c,-0.0006870757088130403
AATSC5d,-0.07944417436396044
AATSC5i,0.020237906555749245
AATSC5m,1.6779433547606368
AATSC5p,0.004000222102038741
AATSC5s,-0.16076456409009887
AATSC5v,2.6682150808794414
AATSC6Z,-1.27089072543618
AATSC6c,0.0018077377711613034
AATSC6d,-0.12832874196510557
AATSC6i,0.06246186285156807
AATSC6m,-5.9867656793192126
AATSC6p,0.0022118062724304464
AATSC6s,0.020688258851137585
AATSC6v,-3.7339065180085953
AATSC7Z,-0.6689353427321341
AATSC7c,-0.006638850665592895
AATSC7d,-0.1748095932587911
AATSC7i,-0.398262085859895
AATSC7m,-3.1556407733004646
AATSC7p,-0.042527926461600286
AATSC7s,-0.1530093155260268
AATSC7v,-6.406629173644078
AATSC8Z,0.1331496786042241
AATSC8c,0.007769900433613006
AATSC8d,-0.16000918273645548
AATSC8i,0.004734924529794036
AATSC8m,0.5443730309393714
AATSC8p,-0.011053213288267924
AATSC8s,0.38897338281808014
AATSC8v,-3.747995952959353
ATS0are,299.69449999999995
ATS1are,322.20380000000006
ATS2are,523.5099
ATS3are,646.9439
ATS4are,700.9066
ATS5are,676.8847999999998
ATS6are,677.7989999999998
ATS7are,659.5239999999999
ATS8are,659.6079999999997
ATSC0dv,192.72727272727278
ATSC0pe,7.274824999999998
ATSC0se,5.0064555454545445
ATSC1dv,50.02479338842979
ATSC1pe,-0.1775500000000011
ATSC1se,-0.18801868595041338
ATSC2dv,26.256198347107457
ATSC2pe,0.7332374999999978
ATSC2se,0.5223278966942144
ATSC3dv,-36.148760330578504
ATSC3pe,-1.4330187500000011
ATSC3se,-1.0769411797520656
ATSC4dv,-30.719008264462794
ATSC4pe,-1.2809250000000012
ATSC4se,-0.857465471074379
ATSC5dv,-27.322314049586772
ATSC5pe,-0.7291625000000012
ATSC5se,-0.9230869462809915
ATSC6dv,-83.63636363636363
ATSC6pe,-1.474556250000002
ATSC6se,-0.3997507954545431
ATSC7dv,-44.1404958677686
ATSC7pe,-1.6154374999999987
ATSC7se,-1.2951546735537203
ATSC8dv,14.999999999999998
ATSC8pe,3.346343750000001
ATSC8se,2.815462931818182
AXp-0dv,0.5208893818047793
AXp-1dv,0.2646852982691794
AXp-2dv,0.13400123228056557
AXp-3dv,0.06809909940449814
AXp-4dv,0.03422160462199659
AXp-5dv,0.01740133253404635
AXp-6dv,0.00843359026981248
AXp-7dv,0.004256493271206514
BertzCT,1529.273582732697
ECIndex,613
ETA_eta,21.545482163893254
GATS1dv,0.41368907232704394
GATS1pe,0.6191065306267391
GATS1se,0.6644220336721256
GATS2dv,0.6736302612481856
GATS2pe,0.6184813503752448
GATS2se,0.6223608437439957
GATS3dv,0.936155417234001
GATS3pe,0.9109723509486058
GATS3se,0.9172969108564437
GATS4dv,0.9836289005805512
GATS4pe,0.9665144601680875
GATS4se,0.973359125645698
GATS5dv,1.0018220495745467
GATS5pe,0.9207048508612464
GATS5se,0.9661534375723606
GATS6dv,1.1144392033542974
GATS6pe,1.0617429896175432
GATS6se,1.0505766535581567
GATS7dv,1.0029157417684051
GATS7pe,0.8642190907765923
GATS7se,0.8618791768222845
GATS8dv,1.0051362683438154
GATS8pe,0.8368103686204122
GATS8se,0.7935508090333284
LogEE_A,4.363797785956672
LogEE_D,154.9887471807969
MATS1dv,0.23793238993710705
MATS1pe,-0.022372244922272043
MATS1se,-0.03442564516081492
MATS2dv,0.0768505079825835
MATS2pe,0.05685650910450117
MATS2se,0.05885331511532559
MATS3dv,-0.08508072359463136
MATS3pe,-0.0893532316875445
MATS3se,-0.09757589909455508
MATS4dv,-0.06743468795355582
MATS4pe,-0.07449386173444837
MATS4se,-0.07246121529556411
MATS5dv,-0.06115427302996668
MATS5pe,-0.04323687322712373
MATS5se,-0.0795361839066933
MATS6dv,-0.19287211740041924
MATS6pe,-0.09008578671422808
MATS6se,-0.03548758569589745
MATS7dv,-0.09879763226045134
MATS7pe,-0.09578998699719407
MATS7se,-0.11159475358026007
MATS8dv,0.034591194968553444
MATS8pe,0.20443981661261815
MATS8se,0.2499406710445982
MAXaaCH,1.6898616360124294
MAXaaNH,3.039093600403124
MAXaaaC,0.6230483644074913
MAXaasC,0.47730762366675084
MAXaasN,1.5666289262618627
MAXdssC,-1.0824577530354047
MAXsCH3,1.7225117261219354
MDEC-12,1.3068889986911953
MDEC-13,2.1920837037453946
MDEC-22,7.669752775017345
MDEC-23,23.895755670992298
MDEC-33,16.683380685090384
MDEN-22,0.8254818122236568
MDEN-23,2.5751226567976713
MDEN-33,0.19999999999999996
MDEO-11,0.5952753944880748
MINaaCH,1.2454091918116088
MINaaNH,3.039093600403124
MINaaaC,0.2660185185185189
MINaasC,-0.47491788678026015
MINaasN,1.2424740173847315
MINdssC,-1.0824577530354047
MINsCH3,1.7225117261219354
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.797619047619048
SM1_Dzi,1.9993536784396846
SM1_Dzm,1.8280866026244902
SM1_Dzp,-7.835996551790101
SM1_Dzv,-3.3402662406919283
SddssSe,0
SpAD_Dt,748.2138520468552
SpAbs_A,39.41680419550741
SpAbs_D,309.97749436159376
SpMAD_A,1.3138934731835803
SpMAD_D,10.33258314538646
SpMax_A,2.5920108276842195
SpMax_D,154.9887471807969
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,105.80000000000001
TpiPC10,10.376474885287877
VAdjMat,6.087462841250339
VE1_DzZ,5.378093780967674
VE1_Dzi,5.375112051065772
VE1_Dzm,5.378398354497918
VE1_Dzp,5.344626174969282
VE1_Dzv,5.366854137993211
VE2_DzZ,0.1792697926989225
VE2_Dzi,0.1791704017021924
VE2_Dzm,0.1792799451499306
VE2_Dzp,0.1781542058323094
VE2_Dzv,0.17889513793310702
VE3_DzZ,2.780946284251862
VE3_Dzi,2.7803917091744577
VE3_Dzm,2.7810029148943594
VE3_Dzp,2.7747038914980013
VE3_Dzv,2.778854203925609
VR1_DzZ,203.27105180923576
VR1_Dzi,203.59472354894652
VR1_Dzm,203.22980479073476
VR1_Dzp,207.5935818902639
VR1_Dzv,205.09924953009994
VR2_DzZ,6.775701726974526
VR2_Dzi,6.786490784964884
VR2_Dzm,6.774326826357825
VR2_Dzp,6.919786063008797
VR2_Dzv,6.836641651003331
VR3_DzZ,6.413152607669612
VR3_Dzi,6.414743657237276
VR3_Dzm,6.4129496707361575
VR3_Dzp,6.434194523731768
VR3_Dzv,6.422106294695869
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05681836317822866
Xch-6dv,0.17907935628432126
Xch-7dv,0.22317968380404563
Xpc-4dv,1.793782163368815
Xpc-5dv,2.4774772882826954
Xpc-6dv,3.273599084294494
Zagreb1,170.0
Zagreb2,209.0
fragCpx,286.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,26
nBondsD,2
nBondsM,28
nBondsO,34
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,3
AATS0are,6.811238636363635
AATS1are,6.712579166666668
AATS2are,6.711665384615385
AATS3are,6.669524742268041
AATS4are,6.739486538461539
AATS5are,6.6361254901960764
AATS6are,6.846454545454543
AATS7are,6.46592156862745
AATS8are,6.662707070707068
AATSC0dv,4.380165289256199
AATSC0pe,0.16533693181818176
AATSC0se,0.11378308057851237
AATSC1dv,1.0421831955922873
AATSC1pe,-0.003698958333333356
AATSC1se,-0.003917055957300279
AATSC2dv,0.3366179275270187
AATSC2pe,0.00940048076923074
AATSC2se,0.006696511496079672
AATSC3dv,-0.3726676322740052
AATSC3pe,-0.014773389175257744
AATSC3se,-0.011102486389196553
AATSC4dv,-0.2953750794659884
AATSC4pe,-0.01231658653846155
AATSC4se,-0.008244860298792105
AATSC5dv,-0.2678658240155566
AATSC5pe,-0.007148651960784325
AATSC5se,-0.009049872022362663
AATSC6dv,-0.8448117539026629
AATSC6pe,-0.014894507575757596
AATSC6se,-0.004037886822773163
AATSC7dv,-0.43274995948792744
AATSC7pe,-0.015837622549019596
AATSC7se,-0.012697594838761964
AATSC8dv,0.1515151515151515
AATSC8pe,0.03380145202020203
AATSC8se,0.02843901951331497
AETA_eta,0.7181827387964418
ATSC0are,8.204443181818178
ATSC1are,-0.21005847107438
ATSC2are,0.7102279958677685
ATSC3are,-1.7346679235537181
ATSC4are,-1.315936157024792
ATSC5are,-1.0346137396694213
ATSC6are,-1.3084857954545426
ATSC7are,-1.9999023760330579
ATSC8are,4.051366477272727
BCUTZ-1h,9.004071027646466
BCUTZ-1l,5.676151648578264
BCUTc-1h,0.4903788702977475
BCUTc-1l,-0.4289843662689841
BCUTd-1h,3.32834235184777
BCUTd-1l,0.9726936330568098
BCUTi-1h,17.424773403253702
BCUTi-1l,10.940443327306095
BCUTm-1h,19.000142745597742
BCUTm-1l,11.690317966031143
BCUTp-1h,2.0174306996975755
BCUTp-1l,0.5458553553005967
BCUTs-1h,8.001921354054446
BCUTs-1l,1.3583316105585284
BCUTv-1h,20.91239370987116
BCUTv-1l,13.30411866635345
BalabanJ,1.3991720387807223
Diameter,12
ETA_beta,44.0
GATS1are,0.6379956375264142
GATS2are,0.6382606303530526
GATS3are,0.9267630445803168
GATS4are,0.9642673204002224
GATS5are,0.9317735724314201
GATS6are,1.0574558408622823
GATS7are,0.8636063602009485
GATS8are,0.8165125480942437
HybRatio,0.047619047619047616
Lipinski,True
LogEE_Dt,373.96598575749556
MATS1are,-0.023469429212644843
MATS2are,0.04883225158464049
MATS3are,-0.09590653006255169
MATS4are,-0.06785862342413598
MATS5are,-0.05439783739632191
MATS6are,-0.07088223168063486
MATS7are,-0.10515070512665403
MATS8are,0.2194673402361588
NsssssAs,0
RotRatio,0.08823529411764706
SM1_Dzpe,1.941380325741314
SM1_Dzse,1.7602993662172401
SMR_VSA1,14.291479626587348
SMR_VSA2,0.0
SMR_VSA3,24.544948007839654
SMR_VSA4,7.04767198267719
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,76.46225653117268
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,215.2518700658913
SpAD_Dzi,209.61918859446433
SpAD_Dzm,215.11927947599997
SpAD_Dzp,292.22238476162835
SpAD_Dzv,262.5039806619425
SpAbs_Dt,748.2138520468551
SpDiam_A,5.049097219474135
SpDiam_D,215.38804894048872
SpMAD_Dt,24.940461734895173
SpMax_Dt,373.96598575749556
SsssssAs,0
VE1_Dzpe,5.377993767749896
VE1_Dzse,5.377957018458039
VE2_Dzpe,0.1792664589249965
VE2_Dzse,0.1792652339486013
VE3_Dzpe,2.780927687672515
VE3_Dzse,2.780920854377609
VMcGowan,270.12000000000035
VR1_Dzpe,203.2597250822147
VR1_Dzse,203.29306432620757
VR2_Dzpe,6.775324169407156
VR2_Dzse,6.776435477540252
VR3_Dzpe,6.413096883834331
VR3_Dzse,6.4132608932566555
mZagreb1,9.444444444444445
mZagreb2,6.361111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,1
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,12
nBondsKS,36
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.18646461776859494
AATSC1are,-0.004376218147382917
AATSC2are,0.009105487126509854
AATSC3are,-0.01788317446962596
AATSC4are,-0.012653232279084539
AATSC5are,-0.010143271957543346
AATSC6are,-0.013217028236914572
AATSC7are,-0.01960688603953978
AATSC8are,0.04092289370982553
AETA_beta,1.4666666666666666
BCUTdv-1h,7.004061883958564
BCUTdv-1l,0.9969633250635033
BCUTpe-1h,3.988678506730487
BCUTpe-1l,2.2202197762821783
BCUTse-1h,4.009962204206483
BCUTse-1l,2.415482767808589
ETA_alpha,13.785714285714286
ETA_dBeta,4.0
ETA_eta_B,0.478652816597549
ETA_eta_F,37.00845653541788
ETA_eta_L,5.5560280166678675
ETA_eta_R,58.55393869931113
ETA_psi_1,0.5219037317468904
LabuteASA,167.3557330739667
LogEE_DzZ,107.68585566786628
LogEE_Dzi,104.86141182694958
LogEE_Dzm,107.62057595808746
LogEE_Dzp,144.67998502189
LogEE_Dzv,130.6952792908559
PEOE_VSA1,5.106527394840706
PEOE_VSA2,14.575021927518044
PEOE_VSA3,18.850733687839032
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,30.33183534230805
PEOE_VSA8,12.611123474374185
PEOE_VSA9,39.43075847938795
SM1_Dzare,2.1757255217968647
SpAD_Dzpe,213.63619425826943
SpAD_Dzse,215.56222461118068
SpAbs_DzZ,213.63687443175252
SpAbs_Dzi,207.90392635041295
SpAbs_Dzm,213.47558224494372
SpAbs_Dzp,297.19596659557
SpAbs_Dzv,264.7308248224037
SpDiam_Dt,511.98406090590026
SpMAD_DzZ,7.17506233552971
SpMAD_Dzi,6.987306286482144
SpMAD_Dzm,7.1706426491999995
SpMAD_Dzp,9.740746158720945
SpMAD_Dzv,8.750132688731416
SpMax_DzZ,107.68585566786628
SpMax_Dzi,104.86141182694958
SpMax_Dzm,107.62057595808746
SpMax_Dzp,144.67998502189
SpMax_Dzv,130.6952792908559
VE1_Dzare,5.377975832489321
VE2_Dzare,0.17926586108297737
VE3_Dzare,2.7809243527317813
VR1_Dzare,203.21986038645286
VR2_Dzare,6.773995346215096
VR3_Dzare,6.412900737718685
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,1
n12FaRing,1
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,24
nAromBond,26
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45952380952380956
AETA_dBeta,0.13333333333333333
AETA_eta_B,0.015955093886584965
AETA_eta_F,1.2336152178472626
AETA_eta_L,0.18520093388892891
AETA_eta_R,1.9517979566437045
BCUTare-1h,4.1077250689969675
BCUTare-1l,2.171635282388981
ETA_beta_s,20.0
ETA_dPsi_A,0.19209626825310955
ETA_dPsi_B,0.0
ETA_eta_BR,0.9086528165975489
ETA_eta_FL,8.87953272910768
ETA_eta_RL,14.435560745775547
LogEE_Dzpe,106.88280980665941
LogEE_Dzse,107.8397889511309
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.647177220767728
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,5.559266895052008
SlogP_VSA2,35.62078069063221
SlogP_VSA3,7.04767198267719
SlogP_VSA4,5.817220841045895
SlogP_VSA5,10.357988675768818
SlogP_VSA6,59.522317303377775
SlogP_VSA7,0.0
SlogP_VSA8,38.881092128542605
SlogP_VSA9,0.0
SpAD_Dzare,211.3658684535638
SpAbs_Dzpe,211.90187192090144
SpAbs_Dzse,213.9801522137838
SpDiam_DzZ,151.73636996606294
SpDiam_Dzi,148.17005437805312
SpDiam_Dzm,151.669934630788
SpDiam_Dzp,198.44729956671006
SpDiam_Dzv,180.6547316625513
SpMAD_Dzpe,7.121206475275647
SpMAD_Dzse,7.185407487039356
SpMax_Dzpe,106.88280980665941
SpMax_Dzse,107.8397889511309
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,1
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,30
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.0302884272199183
AETA_eta_FL,0.29598442430358934
AETA_eta_RL,0.48118535819251823
DetourIndex,5548
EState_VSA1,17.345793024049755
EState_VSA2,10.949675706161791
EState_VSA3,33.4948679140778
EState_VSA4,0.0
EState_VSA5,35.01363827745323
EState_VSA6,36.12541969482028
EState_VSA7,0.0
EState_VSA8,15.181342137549283
EState_VSA9,0.0
ETA_beta_ns,24.0
ETA_shape_p,0.12953367875647667
ETA_shape_x,0.0
ETA_shape_y,0.4569948186528497
GhoseFilter,True
LogEE_Dzare,105.7554584108418
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,209.43751720373245
SpDiam_Dzpe,150.74646328196542
SpDiam_Dzse,151.91949478367178
SpMAD_Dzare,7.045528948452127
SpMax_Dzare,105.7554584108418
TopoPSA(NO),105.80000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,16.5592307275549
VSA_EState9,62.274102605778424
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.8
EState_VSA10,19.086016810659167
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04047619047619045
FilterItLogS,-4.940185303833137
SpDiam_Dzare,149.36484251327227
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6957792207792207
ETA_epsilon_2,0.8804761904761901
ETA_epsilon_3,0.4463414634146338
ETA_epsilon_4,0.5902380952380947
ETA_epsilon_5,0.8441964285714283
AETA_beta_ns_d,0.03333333333333333
ETA_dEpsilon_A,0.2494377573645869
ETA_dEpsilon_B,0.10554112554112605
ETA_dEpsilon_C,-0.14389663182346085
ETA_dEpsilon_D,0.03627976190476179
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8
MDEDescriptor,"0.0,1.3068889986911953,2.1920837037453946,0.0,7.669752775017345,23.895755670992298,0.0,16.683380685090384,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,0.8254818122236568,2.5751226567976713,0.19999999999999996"
APolDescriptor,54.75810199999997
BCUTDescriptor,"11.988274542768478,18.998408253444918,-0.3278058257310581,0.2907802580831161,4.293384417708349,11.470562611880199"
BPolDescriptor,23.043898
TPSADescriptor,105.80000000000001
ALOGPDescriptor,"4.503800000000001,20.284214440000007,104.73609999999998"
XLogPDescriptor,4.277
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,403.10806763999994
ChiPathDescriptor,"20.990834873703708,14.43556074577555,13.744418210257276,12.032128699932038,10.504156108252808,8.80129438329778,6.767965977844225,5.468160967901926,15.626681454143379,8.999300141152096,6.8340628463088455,4.971234256528367,3.559046880687645,2.4535878873005394,1.501179068026623,0.9832499456487047"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.6464997536135815,1.039239956652409,0.0,0.0,0.05681836317822865,0.17907935628432126,0.2231796838040456"
AtomCountDescriptor,44
BondCountDescriptor,34
SmallRingDescriptor,"5,5,3,3,0,0,2,3,0,0,0"
ChiClusterDescriptor,"2.34168574660442,0.0,0.7435248784977696,0.0,0.8544556201927513,0.0,0.15974114561692104,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,12,4,0,0,0,0"
ZagrebIndexDescriptor,170.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.7800000000000002
WeightedPathDescriptor,"62.23898502586037,2.074632834195346,26.321246256137318,7.471014585981859,16.31852285506919"
FractionalPSADescriptor,0.262460636472515
WienerNumbersDescriptor,"2239.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.901230213422868,9.698569072156467,14.4179324764625,1.7937821633688151,2.4774772882826985,2.9985250907374574"
FractionalCSP3Descriptor,0.047619047619047616
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,5,4,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,28
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.825259515570934,8.741253364090735,3.9722274347907676"
AromaticAtomsCountDescriptor,24
AromaticBondsCountDescriptor,26
FragmentComplexityDescriptor,1434.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.047619047619047616
AutocorrelationDescriptorMass,"35.62535275204789,37.627477110919365,57.506668019219155,61.39293075856935,61.236918081338416"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.6152692800334486,-0.2540231808253609,-0.008043006659273051,-0.1452805954113071,0.20634410646129445"
EccentricConnectivityIndexDescriptor,613
AutocorrelationDescriptorPolarizability,"2173.2334757247986,2691.8360269034943,4085.4192147213166,4273.045358816569,4150.504164804425"
