DLiP-ID,C005JD
piPC3,5.041810911564705
piPC4,5.5437115267970665
piPC5,6.1077186367440905
piPC6,6.4293161709153
piPC7,6.87429544008183
piPC8,7.121883312369392
piPC9,7.452855509829988
AATS0Z,33.42857142857143
AATS0d,3.795918367346939
AATS0i,170.77870123110372
AATS0m,135.07863819284307
AATS0p,1.5982141079037147
AATS0s,9.30458098877411
AATS0v,236.73430579201192
AATS1Z,33.8235294117647
AATS1d,4.470588235294118
AATS1i,150.60468768446373
AATS1m,131.8252288726588
AATS1p,1.9205434358039215
AATS1s,3.643503389009925
AATS1v,283.5879824130025
AATS2Z,31.141176470588235
AATS2d,3.9529411764705884
AATS2i,159.93911027591227
AATS2m,122.3199397171166
AATS2p,1.6828862076934472
AATS2s,6.433333333333334
AATS2v,252.3187786922372
AATS3Z,28.36111111111111
AATS3d,3.5277777777777777
AATS3i,159.35429641151975
AATS3m,108.7879452537185
AATS3p,1.5690389491397594
AATS3s,5.822816643804299
AATS3v,232.27901932505796
AATS4Z,22.408
AATS4d,2.896
AATS4i,168.89779984047925
AATS4m,82.3762916649472
AATS4p,1.3257588840315442
AATS4s,5.108975308641976
AATS4v,194.46576845114365
AATS5Z,21.146551724137932
AATS5d,2.8275862068965516
AATS5i,168.6344618038402
AATS5m,78.31911420626206
AATS5p,1.301711553048138
AATS5s,4.509126223925074
AATS5v,185.18796543599333
AATS6Z,20.489795918367346
AATS6d,3.020408163265306
AATS6i,162.75552940117285
AATS6m,74.75043400798367
AATS6p,1.3834074687029185
AATS6s,3.9474678760393047
AATS6v,190.1529878623251
AATS7Z,20.417582417582416
AATS7d,3.032967032967033
AATS7i,161.76587380322053
AATS7m,75.27158395061097
AATS7p,1.3576035551982089
AATS7s,4.126933251933252
AATS7v,190.39180932924285
AATS8Z,22.27906976744186
AATS8d,2.988372093023256
AATS8i,161.4871771931971
AATS8m,83.35843272106045
AATS8p,1.3654720303679186
AATS8s,4.488461814527707
AATS8v,198.81302371795115
AMID_C,1.2738405196817266
AMID_N,0.3153139834866815
AMID_O,0.16867782693870387
AMID_X,0.1618692308326738
AMID_h,0.7186729045058863
ATS0dv,562.4444444444445
ATS0pe,346.55390000000006
ATS0se,412.00933299999997
ATS1dv,450.33333333333337
ATS1pe,350.10740000000004
ATS1se,414.37481599999995
ATS2dv,852.3333333333333
ATS2pe,600.8322
ATS2se,708.5878600000001
ATS3dv,842.0
ATS3pe,754.3249999999999
ATS3se,898.203784
ATS4dv,723.0
ATS4pe,873.0182
ATS4se,1049.3626619999998
ATS5dv,670.3333333333333
ATS5pe,779.8731
ATS5se,945.593222
ATS6dv,499.3333333333333
ATS6pe,636.1264
ATS6se,778.1903120000001
ATS7dv,500.0
ATS7pe,594.7809
ATS7se,726.886248
ATS8dv,526.6666666666667
ATS8pe,574.0137
ATS8se,693.208334
ATSC0Z,520.530612244898
ATSC0c,1.2935998080096196
ATSC0d,41.99999999999999
ATSC0i,142.42475033022976
ATSC0m,2422.7711554882508
ATSC0p,13.833256927953919
ATSC0s,199.96679474258835
ATSC0v,2223.219368168296
ATSC1Z,65.75385256143267
ATSC1c,-0.7450771379827198
ATSC1d,12.734693877551022
ATSC1i,-8.304390903313616
ATSC1m,280.69852623821475
ATSC1p,0.38706336907461664
ATSC1s,-40.98430088000599
ATSC1v,161.20095126453103
ATSC2Z,196.77342773844225
ATSC2c,-0.04239150119279621
ATSC2d,-9.061224489795913
ATSC2i,67.00165369995378
ATSC2m,948.373795364998
ATSC2p,3.6421645976026937
ATSC2s,112.90354766875254
ATSC2v,558.9707187501002
ATSC3Z,-32.700124947938384
ATSC3c,0.20985405033591398
ATSC3d,-14.755102040816322
ATSC3i,-43.290087058432945
ATSC3m,-121.10961009250062
ATSC3p,-3.384297069327247
ATSC3s,66.3999574151488
ATSC3v,-422.07679562605506
ATSC4Z,-332.02707205331114
ATSC4c,-0.059531602753237184
ATSC4d,0.7755102040816315
ATSC4i,-8.267457334232216
ATSC4m,-1607.675612165255
ATSC4p,-1.0436649468609958
ATSC4s,-116.20262369246008
ATSC4v,-779.4654828996676
ATSC5Z,-35.235735110370655
ATSC5c,0.045699787293966655
ATSC5d,0.32653061224489766
ATSC5i,25.28695345470221
ATSC5m,-183.88868611624463
ATSC5p,1.5556038111954174
ATSC5s,-37.867230567796106
ATSC5v,3.9080218025540745
ATSC6Z,-160.08163265306118
ATSC6c,-0.11072816973641815
ATSC6d,-3.999999999999998
ATSC6i,-16.89125953345748
ATSC6m,-717.2560192384001
ATSC6p,-3.6618542094666524
ATSC6s,3.9417114582458432
ATSC6v,-295.3464189597234
ATSC7Z,-20.822157434402303
ATSC7c,0.10004138162840738
ATSC7d,-3.428571428571428
ATSC7i,-5.930167487414902
ATSC7m,-77.2417472013775
ATSC7p,0.5240749903250699
ATSC7s,-25.153661611617018
ATSC7v,-69.02542812220878
ATSC8Z,-52.97209496043315
ATSC8c,-0.13118879400113428
ATSC8d,-11.408163265306122
ATSC8i,-69.40087116741412
ATSC8m,-222.81082060894528
ATSC8p,-5.850998392939059
ATSC8s,-1.580150110350687
ATSC8v,-668.4624853833045
AXp-0d,0.7427978470505147
AXp-1d,0.43558717869265146
AXp-2d,0.28830809510454164
AXp-3d,0.1820731646377312
AXp-4d,0.11178433654596348
AXp-5d,0.0708246399595822
AXp-6d,0.04523485906190399
AXp-7d,0.027618234348761598
GATS1Z,0.7910480117711634
GATS1c,1.6837215382276691
GATS1d,1.0420168067226891
GATS1i,1.0505851434631759
GATS1m,0.766190040835705
GATS1p,1.1530291268969406
GATS1s,0.7727543767782642
GATS1v,0.8830095482146535
GATS2Z,0.6373586837699089
GATS2c,0.9864353464748855
GATS2d,1.3915966386554623
GATS2i,0.7807088963411879
GATS2m,0.6216053700643092
GATS2p,0.8730418332374333
GATS2s,0.52193463356695
GATS2v,0.787502795436652
GATS3Z,1.0075189280082246
GATS3c,0.9876883922224614
GATS3d,1.2804232804232807
GATS3i,1.091996823089433
GATS3m,0.9783540839984181
GATS3p,1.1996970288688356
GATS3s,0.6888101577275585
GATS3v,1.028975825995667
GATS4Z,1.206522700541049
GATS4c,0.9582414613544173
GATS4d,0.8274285714285715
GATS4i,1.0825452434813232
GATS4m,1.2176615282798413
GATS4p,0.9974918313181724
GATS4s,1.3305842864542947
GATS4v,1.0662741941776823
GATS5Z,0.9742048524079527
GATS5c,0.8153991032214074
GATS5d,0.7783251231527094
GATS5i,0.8391927793180392
GATS5m,0.9802789078466411
GATS5p,0.8849618268529412
GATS5s,0.945060676023358
GATS5v,0.983656378961488
GATS6Z,1.2712302987532347
GATS6c,0.8024433539896577
GATS6d,0.9970845481049564
GATS6i,0.8771339559098916
GATS6m,1.2399609237861924
GATS6p,1.2551339983528438
GATS6s,0.6939547628976153
GATS6v,1.1213966725522067
GATS7Z,0.9241626404646871
GATS7c,0.782163203641192
GATS7d,1.0361067503924648
GATS7i,0.7053277087750395
GATS7m,0.9139964580561489
GATS7p,0.9114883774806335
GATS7s,0.8534082056289096
GATS7v,1.0346444351514346
GATS8Z,0.932322353700634
GATS8c,1.0277885610608724
GATS8d,1.1295681063122924
GATS8i,1.118564189249278
GATS8m,0.9245702735636816
GATS8p,1.1828099075277405
GATS8s,0.7431383819418683
GATS8v,1.1575349595772753
MATS1Z,0.12136706011503626
MATS1c,-0.5533847657187937
MATS1d,0.29131652661064433
MATS1i,-0.05602066000781947
MATS1m,0.1113149875028911
MATS1p,0.026883359093340952
MATS1s,-0.19691806054702513
MATS1v,0.0696644458707614
MATS2Z,0.217920120294648
MATS2c,-0.01889104611602314
MATS2d,-0.1243697478991596
MATS2i,0.2711922094410844
MATS2m,0.22565465931132192
MATS2p,0.15177920709236337
MATS2s,0.3254819112455154
MATS2v,0.14493854437300083
MATS3Z,-0.028502008242069426
MATS3c,0.07360202072163544
MATS3d,-0.1593915343915344
MATS3i,-0.13790350895140735
MATS3m,-0.022679764256152198
MATS3p,-0.11099830811965362
MATS3s,0.15065454563994712
MATS3v,-0.08613536215308654
MATS4Z,-0.2500421861522779
MATS4c,-0.018039882299592486
MATS4d,0.007238095238095228
MATS4i,-0.022754775890459517
MATS4m,-0.2601190122893702
MATS4p,-0.029574861603472214
MATS4s,-0.2277949623890378
MATS4v,-0.13743604147727978
MATS5Z,-0.02859401574207013
MATS5c,0.014922869016629967
MATS5d,0.0032840722495894883
MATS5i,0.07499790521004647
MATS5m,-0.03206126886363659
MATS5p,0.04750208211092843
MATS5s,-0.07999148318127684
MATS5v,0.000742527857027412
MATS6Z,-0.15376774092370418
MATS6c,-0.042798464042287
MATS6d,-0.0476190476190476
MATS6i,-0.059298891148810026
MATS6m,-0.14802388942381448
MATS6p,-0.13235690729009972
MATS6s,0.009855914986585392
MATS6v,-0.06642313916216429
MATS7Z,-0.021539426620583963
MATS7c,0.04164227292545296
MATS7d,-0.04395604395604395
MATS7i,-0.0224200295328183
MATS7m,-0.01716699901156334
MATS7p,0.02039969524381504
MATS7s,-0.06773264204573269
MATS7v,-0.016717890619256843
MATS8Z,-0.05798270903882168
MATS8c,-0.0577822469483777
MATS8d,-0.1547619047619048
MATS8i,-0.27763683444247794
MATS8m,-0.05239882066022285
MATS8p,-0.24099229877946537
MATS8s,-0.004502337937100992
MATS8v,-0.17131380093649062
MAXaaN,4.121017061917359
MAXsOH,9.766518790587535
MINaaN,3.7685734288345913
MINsOH,9.766518790587535
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,2
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,-3.9773610623083013
SdssSe,0
SdsssP,0
SpAD_A,38.05080574477182
SpAD_D,385.13177497592557
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,-7.9359914960557765
SssssN,0
TMPC10,972
TMWC10,142.41275123479107
TSRW10,67.47703641495539
VE1_Dt,5.507325806742915
VE2_Dt,0.17765567118525533
VE3_Dt,2.837481282313584
VR1_Dt,196.59827365013246
VR2_Dt,6.341879795165563
VR3_Dt,6.41256453813882
Xc-3dv,1.70550012826673
Xc-4dv,0.1204314669243786
Xc-5dv,0.46604079913662777
Xc-6dv,0.08858286310061454
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2347080484106438
Xch-7d,0.3361961124695122
Xp-0dv,17.160141676053463
Xp-1dv,10.274199560502966
Xp-2dv,8.616501469130462
Xp-3dv,6.24500347300098
Xp-4dv,3.803245055979514
Xp-5dv,2.622280194574192
Xp-6dv,1.7126687246896866
Xp-7dv,1.067556139066217
Xpc-4d,9.63946469646821
Xpc-5d,11.371175696800059
Xpc-6d,16.047248459399285
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,51
nFRing,0
nHBAcc,8
nHBDon,3
nHRing,3
nSpiro,0
naRing,3
piPC10,7.9033278522213815
AATS0dv,11.47845804988662
AATS0pe,7.072528571428572
AATS0se,8.408353734693877
AATS1dv,8.830065359477125
AATS1pe,6.864850980392157
AATS1se,8.124996392156861
AATS2dv,10.027450980392157
AATS2pe,7.0686141176470585
AATS2se,8.336327764705883
AATS3dv,7.796296296296297
AATS3pe,6.98449074074074
AATS3se,8.316701703703703
AATS4dv,5.784
AATS4pe,6.9841456
AATS4se,8.394901295999999
AATS5dv,5.778735632183907
AATS5pe,6.723043965517242
AATS5se,8.151665706896551
AATS6dv,5.095238095238095
AATS6pe,6.491085714285714
AATS6se,7.940717469387756
AATS7dv,5.4945054945054945
AATS7pe,6.5360538461538455
AATS7se,7.987760967032967
AATS8dv,6.124031007751939
AATS8pe,6.674577906976744
AATS8se,8.060562023255814
AATSC0Z,10.623073719283632
AATSC0c,0.026399996081828973
AATSC0d,0.857142857142857
AATSC0i,2.906627557759791
AATSC0m,49.444309295678586
AATSC0p,0.2823113658766106
AATSC0s,4.080954994746701
AATSC0v,45.371823840169306
AATSC1Z,1.2892912266947583
AATSC1c,-0.014609355646719996
AATSC1d,0.2496998799519808
AATSC1i,-0.1628311941826199
AATSC1m,5.503892671337544
AATSC1p,0.007589477824992483
AATSC1s,-0.8036137427452155
AATSC1v,3.1608029659711967
AATSC2Z,2.3149815028052028
AATSC2c,-0.0004987235434446613
AATSC2d,-0.1066026410564225
AATSC2i,0.7882547494112209
AATSC2m,11.157338768999978
AATSC2p,0.04284899526591404
AATSC2s,1.3282770313970886
AATSC2v,6.5761261029423554
AATSC3Z,-0.30277893470313316
AATSC3c,0.0019430930586658702
AATSC3d,-0.13662131519274373
AATSC3i,-0.4008341394299347
AATSC3m,-1.121385278634265
AATSC3p,-0.03133608397525229
AATSC3s,0.6148144205106371
AATSC3v,-3.9081184780190283
AATSC4Z,-2.6562165764264893
AATSC4c,-0.00047625282202589747
