DLiP-ID,C000YO
AATSC6i,-0.04617093793402617
AATSC6m,1.24606837096774
AATSC6p,0.013155530519037777
AATSC6s,0.007574630105046447
AATSC6v,3.256013464702212
AATSC7Z,-0.5706078213749429
AATSC7c,-0.00023162546729674403
AATSC7d,0.020744923940719466
AATSC7i,-0.13737328874627822
AATSC7m,-2.695301212264151
AATSC7p,-0.011223305403521856
AATSC7s,-0.0649500736291557
AATSC7v,-2.7529719642319552
AATSC8Z,0.5222750865051903
AATSC8c,0.00023118687167315093
AATSC8d,-0.05258794694348327
AATSC8i,-0.11157620158304692
AATSC8m,2.524986437499998
AATSC8p,0.010808589962743143
AATSC8s,0.027189061899269524
AATSC8v,3.5487387157289962
ATS0are,210.0445
ATS1are,238.75390000000002
ATS2are,384.72749999999996
ATS3are,451.9248
ATS4are,452.53080000000006
ATS5are,418.10900000000004
ATS6are,371.68699999999995
ATS7are,321.308
ATS8are,285.645
ATSC0dv,124.11764705882352
ATSC0pe,2.663294117647057
ATSC0se,1.3101619999999996
ATSC1dv,45.51903114186851
ATSC1pe,0.2918975778546707
ATSC1se,0.10990699999999964
ATSC2dv,19.55709342560553
ATSC2pe,1.4625397923875432
ATSC2se,0.9050299999999992
ATSC3dv,-28.366782006920413
ATSC3pe,-0.6646875432525947
ATSC3se,-0.22108800000000017
ATSC4dv,-22.671280276816606
ATSC4pe,0.727404152249135
ATSC4se,0.3940089999999999
ATSC5dv,-59.82352941176471
ATSC5pe,-1.915323529411764
ATSC5se,-0.9309999999999996
ATSC6dv,-4.391003460207614
ATSC6pe,-0.2967128027681663
ATSC6se,-0.2604839999999998
ATSC7dv,-7.006920415224916
ATSC7pe,-0.5731643598615915
ATSC7se,-0.3171769999999999
ATSC8dv,3.951557093425603
ATSC8pe,0.0058494809688578175
ATSC8se,-0.09780399999999985
AXp-0dv,0.5469050859384031
AXp-1dv,0.2802985907640023
AXp-2dv,0.14533928009027725
AXp-3dv,0.07395166656994281
AXp-4dv,0.038644415123976775
AXp-5dv,0.02077371495267503
AXp-6dv,0.01091549677224455
AXp-7dv,0.005614833055238108
BertzCT,941.6249128983955
ECIndex,385
ETA_eta,12.112161523357393
GATS1dv,0.46708082490073016
GATS1pe,0.7261100386100388
GATS1se,0.8350520465861927
GATS2dv,0.8352962085308058
GATS2pe,0.6344642857142857
GATS2se,0.6358179370184754
GATS3dv,1.0228870458135861
GATS3pe,1.1084573412698415
GATS3se,1.1279203131622908
GATS4dv,1.0227393364928912
GATS4pe,0.7852380952380951
GATS4se,0.7455546413344302
GATS5dv,1.2394549763033178
GATS5pe,1.470982142857143
GATS5se,1.505068793917447
GATS6dv,1.0292004280691027
GATS6pe,1.0370391705069124
GATS6se,1.056991499352136
GATS7dv,1.0158499508182064
GATS7pe,1.0882749326145553
GATS7se,1.0970394760054587
GATS8dv,0.9942683649289101
GATS8pe,0.9410714285714287
GATS8se,0.9498186102176676
LogEE_A,4.00858539916385
LogEE_D,91.18557062086937
MATS1dv,0.3370052516971948
MATS1pe,0.10071370071370059
MATS1se,0.07708636155041998
MATS2dv,0.08928909952606633
MATS2pe,0.3111832611832614
MATS2se,0.3914403969381901
MATS3dv,-0.10792522380200106
MATS3pe,-0.11785413660413661
MATS3se,-0.07968683770912817
MATS4dv,-0.08280568720379146
MATS4pe,0.1238152958152959
MATS4se,0.1363323110678934
MATS5dv,-0.24099526066350713
MATS5pe,-0.3595779220779222
MATS5se,-0.35529957364051157
MATS6dv,-0.019400703256382823
MATS6pe,-0.06109481915933537
MATS6se,-0.1090293143261131
MATS7dv,-0.036215684521148185
MATS7pe,-0.1380584823981051
MATS7se,-0.15530296080625836
MATS8dv,0.022551342812006304
MATS8pe,0.0015557359307358483
MATS8se,-0.052877303213902736
MAXaaCH,2.11890589569161
MAXaaaC,1.2220941463004957
MAXaasC,1.010277777777778
MAXaasN,1.69661753590325
MAXsCH3,1.9446939300411523
MAXssNH,3.386454081632653
MDEC-12,1.4216764913167834
MDEC-13,1.626489111506811
MDEC-22,9.99048618810721
MDEC-23,15.883312539327955
MDEC-33,4.576111589116423
MDEN-22,2.080083823051904
MDEN-23,2.378414230005442
MINaaCH,1.5072865226337449
MINaaaC,0.5956381225329641
MINaasC,0.852112150415722
MINaasN,1.69661753590325
MINsCH3,1.9446939300411523
MINssNH,3.386454081632653
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.7142857142857145
SM1_Dzi,1.1262479272882393
SM1_Dzm,0.7125008924109377
SM1_Dzp,-2.5909090909090904
SM1_Dzv,-1.5966231412171439
SddssSe,0
SpAD_Dt,453.40202058566854
SpAbs_A,28.128461482237633
SpAbs_D,182.37114124173877
SpMAD_A,1.3394505467732205
SpMAD_D,8.684340059130417
SpMax_A,2.4354700420406075
SpMax_D,91.18557062086937
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,55.11
TpiPC10,9.11923411672287
VAdjMat,5.584962500721156
VE1_DzZ,4.529647547045441
VE1_Dzi,4.526212062024268
VE1_Dzm,4.5296605755739225
VE1_Dzp,4.537057493776661
VE1_Dzv,4.5374489699979375
VE2_DzZ,0.21569750224025908
VE2_Dzi,0.21553390771544131
VE2_Dzm,0.21569812264637728
VE2_Dzp,0.21605035684650767
VE2_Dzv,0.21606899857133036
VE3_DzZ,2.252581477013188
VE3_Dzi,2.2518227450243344
VE3_Dzm,2.252584353287691
VE3_Dzp,2.2542160175320722
VE3_Dzv,2.25430229797566
VR1_DzZ,115.79140001678351
VR1_Dzi,116.04428194276193
VR1_Dzm,115.79042254261839
VR1_Dzp,114.99707825617735
VR1_Dzv,115.07496190081292
VR2_DzZ,5.513876191275405
VR2_Dzi,5.525918187750568
VR2_Dzm,5.51382964488659
VR2_Dzp,5.476051345532254
VR2_Dzv,5.479760090514901
VR3_DzZ,5.493727641279544
VR3_Dzi,5.4959092038771065
VR3_Dzm,5.493719199562017
VR3_Dzp,5.486844066301854
VR3_Dzv,5.487521103351272
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.09072474559490339
Xch-7dv,0.13189704047531406
Xpc-4dv,0.9826893564416679
Xpc-5dv,1.3470657926895975
Xpc-6dv,1.6326529418153688
Zagreb1,116.0
Zagreb2,138.0
fragCpx,156.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,0
nBondsM,21
nBondsO,24
nBondsS,16
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,2
nHetero,5
naHRing,2
AATS0are,6.177779411764706
AATS1are,6.452808108108108
AATS2are,6.412125
AATS3are,6.2767333333333335
AATS4are,6.033744
AATS5are,6.148661764705883
AATS6are,5.994951612903225
AATS7are,6.062415094339623
AATS8are,5.950937499999999
AATSC0dv,3.6505190311418683
AATSC0pe,0.07833217993079579
AATSC0se,0.038534176470588224
AATSC1dv,1.230244084915365
AATSC1pe,0.007889123725801911
AATSC1se,0.00297045945945945
AATSC2dv,0.3259515570934255
AATSC2pe,0.024375663206459054
AATSC2se,0.01508383333333332
AATSC3dv,-0.3939830834294502
AATSC3pe,-0.009231771434063816
AATSC3se,-0.003070666666666669
AATSC4dv,-0.3022837370242214
AATSC4pe,0.009698722029988466
AATSC4se,0.005253453333333332
AATSC5dv,-0.8797577854671281
AATSC5pe,-0.02816652249134947
AATSC5se,-0.01369117647058823
AATSC6dv,-0.07082263645496151
AATSC6pe,-0.0047856903672284885
AATSC6se,-0.004201354838709675
AATSC7dv,-0.13220604557028143
AATSC7pe,-0.010814421884180973
AATSC7se,-0.005984471698113205
AATSC8dv,0.0823241061130334
AATSC8pe,0.00012186418685120454
AATSC8se,-0.00203758333333333
AETA_eta,0.5767695963503521
ATSC0are,2.762073529411763
ATSC1are,0.2799817474048438
ATSC2are,1.7107084775086492
ATSC3are,-0.5991057093425604
ATSC4are,0.8151672145328717
ATSC5are,-2.011367647058822
ATSC6are,-0.42064878892733537
ATSC7are,-0.6322616782006916
ATSC8are,-0.08710380622837352
BCUTZ-1h,7.188331135865265
BCUTZ-1l,5.655473698997816
BCUTc-1h,0.42439605219487
BCUTc-1l,-0.3978292960766712
BCUTd-1h,3.2416003010494543
BCUTd-1l,0.9938492957046225
BCUTi-1h,14.695369666520348
BCUTi-1l,10.916039045311638
BCUTm-1h,14.175800652893711
BCUTm-1l,11.666655720931512
BCUTp-1h,2.0231438227683225
BCUTp-1l,0.9000331456851618
BCUTs-1h,3.070970425636782
BCUTs-1l,1.4257172134517968
BCUTv-1h,20.931498179622828
BCUTv-1l,15.441938606785694
BalabanJ,1.3626732444732326
Diameter,10
ETA_beta,32.75
GATS1are,0.7686792643426884
GATS2are,0.6300239589822223
GATS3are,1.1186636478349066
GATS4are,0.7623728975993099
GATS5are,1.4947170444199527
GATS6are,1.0472698353322338
GATS7are,1.0930313718009106
GATS8are,0.9444534956155062
HybRatio,0.0625
Lipinski,True
LogEE_Dt,226.70101029283427
MATS1are,0.0931476015763714
MATS2are,0.35096874151452706
MATS3are,-0.10242704489913272
MATS4are,0.13379168463590338
MATS5are,-0.36410465283434756
MATS6are,-0.08351637480504345
MATS7are,-0.146846862322647
MATS8are,-0.022337757758717044
NsssssAs,0
RotRatio,0.08333333333333333
SM1_Dzpe,0.8059210526315791
SM1_Dzse,0.7013149655604256
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,19.582036743811077
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,5.316788604006331
SMR_VSA7,60.55218461730588
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,125.96921016757508
SpAD_Dzi,119.87166730859232
SpAD_Dzm,125.99584101805581
SpAD_Dzp,177.02818211118839
SpAD_Dzv,161.1681567622129
SpAbs_Dt,453.40202058566854
SpDiam_A,4.825609068011774
SpDiam_D,138.61898802920894
SpMAD_Dt,21.59057240884136
SpMax_Dt,226.70101029283427
SsssssAs,0
VE1_Dzpe,4.528958210692232
VE1_Dzse,4.529741887933774
VE2_Dzpe,0.2156646766996301
VE2_Dzse,0.21570199466351306
VE3_Dzpe,2.252429282211256
VE3_Dzse,2.2526023042199252
VMcGowan,204.0599999999997
VR1_Dzpe,115.84288214420249
VR1_Dzse,115.78431807897303
VR2_Dzpe,5.5163277211525
VR2_Dzse,5.513538956141573
VR3_Dzpe,5.49417215344576
VR3_Dzse,5.49366647823645
mZagreb1,5.027777777777778
mZagreb2,4.499999999999999
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,28
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.08123745674740479
AATSC1are,0.0075670742541849665
AATSC2are,0.028511807958477485
AATSC3are,-0.008320912629757782
AATSC4are,0.010868896193771621
AATSC5are,-0.029578935986159148
AATSC6are,-0.0067846578859247645
AATSC7are,-0.011929465626428142
AATSC8are,-0.0018146626297577816
AETA_beta,1.5595238095238095
BCUTdv-1h,5.1814919401218855
BCUTdv-1l,0.9959509833166518
BCUTpe-1h,3.264616256169047
BCUTpe-1l,2.205192447835487
BCUTse-1h,3.4242199598426972
BCUTse-1l,2.401150976608184
ETA_alpha,10.000000000000002
ETA_dBeta,4.25
ETA_eta_B,0.12138722668938762
ETA_eta_F,20.354922483714475
ETA_eta_L,3.788974847979056
ETA_eta_R,32.46708400707187
ETA_psi_1,0.5988023952095811
LabuteASA,120.83052406175747
LogEE_DzZ,63.01861868922971
LogEE_Dzi,59.98946450797655
LogEE_Dzm,63.03184912295224
LogEE_Dzp,87.8972079387112
LogEE_Dzv,80.20393001414996
PEOE_VSA1,5.316788604006331
PEOE_VSA2,0.0
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,14.59805822286387
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,29.828919765543436
PEOE_VSA8,17.447681337993632
PEOE_VSA9,0.0
SM1_Dzare,0.9283387622149836
SpAD_Dzpe,124.604393702955
SpAD_Dzse,126.16278464871814
SpAbs_DzZ,125.33577644917357
SpAbs_Dzi,118.94659393304522
SpAbs_Dzm,125.3638325006622
SpAbs_Dzp,178.38532496833136
SpAbs_Dzv,162.00448316951707
SpDiam_Dt,320.9707972685679
SpMAD_DzZ,5.998533817503575
SpMAD_Dzi,5.708174633742492
SpMAD_Dzm,5.999801953240753
SpMAD_Dzp,8.429913433866114
SpMAD_Dzv,7.674674131533948
SpMax_DzZ,63.01861868922971
SpMax_Dzi,59.98946450797655
SpMax_Dzm,63.03184912295224
SpMax_Dzp,87.8972079387112
SpMax_Dzv,80.20393001414996
VE1_Dzare,4.527972605787753
VE2_Dzare,0.21561774313275017
VE3_Dzare,2.252211635653423
VR1_Dzare,115.91577318214317
VR2_Dzare,5.519798722959199
VR3_Dzare,5.494801178844975
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,19
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4761904761904763
AETA_dBeta,0.20238095238095238
AETA_eta_B,0.005780344128066077
AETA_eta_F,0.9692820230340227
AETA_eta_L,0.18042737371328837
AETA_eta_R,1.5460516193843747
BCUTare-1h,3.2855761793085443
BCUTare-1l,2.155259647075289
ETA_beta_s,14.25
ETA_dPsi_A,0.11519760479041885
ETA_dPsi_B,0.0
ETA_eta_BR,0.4653872266893876
ETA_eta_FL,6.503851487704653
ETA_eta_RL,10.292826335683708
LogEE_Dzpe,62.340574044459956
LogEE_Dzse,63.11478827510005
PEOE_VSA10,12.14518285259957
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.777653723919194
SlogP_VSA1,5.316788604006331
SlogP_VSA2,19.582036743811077
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.693927994848461
SlogP_VSA6,54.858256622457425
SlogP_VSA7,0.0
SlogP_VSA8,16.550102152848787
SlogP_VSA9,0.0
SpAD_Dzare,122.78864979272386
SpAbs_Dzpe,123.89955539617245
SpAbs_Dzse,125.5397372862978
SpDiam_DzZ,97.48207794849395
SpDiam_Dzi,92.60695065597602
SpDiam_Dzm,97.50341715778853
SpDiam_Dzp,138.1567979034259
SpDiam_Dzv,125.51918354439769
SpMAD_Dzpe,5.933542557283571
SpMAD_Dzse,6.007751649938959
SpMax_Dzpe,62.340574044459956
SpMax_Dzse,63.11478827510005
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6785714285714286
AETA_eta_BR,0.022161296509018456
AETA_eta_FL,0.3097072137002216
AETA_eta_RL,0.4901345874135099
DetourIndex,2340
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,5.777653723919194
EState_VSA4,17.19917704736705
EState_VSA5,17.099768503694133
EState_VSA6,4.5153978936156225
EState_VSA7,25.122838405075452
EState_VSA8,50.71526279650984
EState_VSA9,0.0
ETA_beta_ns,18.5
ETA_shape_p,0.04999999999999999
ETA_shape_x,0.0
ETA_shape_y,0.3399999999999999
GhoseFilter,True
LogEE_Dzare,61.43853150408645
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SpAbs_Dzare,121.99410761792464
SpDiam_Dzpe,96.38897502859228
SpDiam_Dzse,97.63719720453167
SpMAD_Dzare,5.847078561558279
SpMax_Dzare,61.43853150408645
TopoPSA(NO),55.11
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.69661753590325
VSA_EState9,41.80338246409675
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8809523809523809
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023809523809523725
FilterItLogS,-4.609138647614827
SpDiam_Dzare,94.9363583383579
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6058823529411766
ETA_epsilon_2,0.7952380952380951
ETA_epsilon_3,0.4473684210526319
ETA_epsilon_4,0.5260869565217394
ETA_epsilon_5,0.7727272727272726
AETA_beta_ns_d,0.023809523809523808
ETA_dEpsilon_A,0.15851393188854473
ETA_dEpsilon_B,0.07979539641943723
ETA_dEpsilon_C,-0.07871853546910751
ETA_dEpsilon_D,0.02251082251082248
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9523809523809523
MDEDescriptor,"0.0,1.4216764913167834,1.626489111506811,0.0,9.99048618810721,15.883312539327955,0.0,4.576111589116423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080083823051904,2.378414230005442,0.0"
APolDescriptor,42.328309
BCUTDescriptor,"11.988331287612878,14.014789845348359,-0.28875189086446956,0.23123159353209227,6.158702127302014,10.04951004949316"
BPolDescriptor,19.491690999999996
TPSADescriptor,55.11
ALOGPDescriptor,"3.120799999999999,9.739392639999995,80.3607"
XLogPDescriptor,3.2030000000000003
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,275.11709552
ChiPathDescriptor,"14.233840039752504,10.29282633568371,9.410890372302028,8.017974747680652,7.167261327720695,5.741615983155854,4.0122146414846975,2.792661660230814,11.485006804706469,6.727166178336057,4.941535523069429,3.4017766622173697,2.434598152810536,1.6203497663086528,0.8950707353240529,0.4997201419161919"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.35830498571017655,0.6280454729783531,0.0,0.0,0.025819888974716113,0.0907247455949034,0.13189704047531406"
AtomCountDescriptor,34
BondCountDescriptor,24
SmallRingDescriptor,"4,4,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.2955487099813654,0.0,0.21941609682128765,0.0,0.5383705268603666,0.0,0.05221153450751842,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,1,0,0,0"
ZagrebIndexDescriptor,116.0
LargestChainDescriptor,11
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"44.048640153076136,2.0975542930036255,15.917138179799972,0.0,15.917138179799972"
FractionalPSADescriptor,0.20031470561957027
WienerNumbersDescriptor,"932.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.9503599565181475,5.101081971160339,6.968112578801006,0.9826893564416678,1.347065792689597,1.5054408855320922"
FractionalCSP3Descriptor,0.0625
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.583333333333334,6.2456747404844295,3.062381852551985"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,949.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.0625
AutocorrelationDescriptorMass,"22.799901506382398,25.855617699900492,37.2955389050064,34.54796186753786,29.547961867537865"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.26967113735526616,-0.21757895446225053,0.12245430096911515,-0.05294056333239991,0.01870370173236921"
EccentricConnectivityIndexDescriptor,385
AutocorrelationDescriptorPolarizability,"1419.0772487193603,1683.2776338701508,2374.820090110811,2244.8683250307913,1828.3509676663082"
