DLiP-ID,J000E3
AATSC5d,-0.04823747680890537
AATSC5i,-0.024205474600486325
AATSC5m,-0.25292930385487583
AATSC5p,0.0041842768752094394
AATSC5s,-0.024002782931354345
AATSC5v,1.230018154844232
AATSC6Z,-1.24
AATSC6c,0.0006420291472471101
AATSC6d,-0.02693877551020407
AATSC6i,-0.03412628190123542
AATSC6m,-5.904284867210886
AATSC6p,-0.023623808662004267
AATSC6s,-0.13530801209372634
AATSC6v,-7.106920966922736
AATSC7Z,0.06329113924050633
AATSC7c,-0.0006208470277765802
AATSC7d,-0.04856626194781709
AATSC7i,0.11634251227222077
AATSC7m,0.3103184913746091
AATSC7p,0.005249672347830043
AATSC7s,0.0018998105571342335
AATSC7v,1.1071326593662807
AATSC8Z,-0.18571428571428572
AATSC8c,-0.000990476447798548
AATSC8d,-6.3441315692866086e-18
AATSC8i,-0.29811243377504576
AATSC8m,-1.0073077365079361
AATSC8p,-0.03397443715853242
AATSC8s,0.11811224489795917
AATSC8v,-6.165676982210579
ATS0are,255.8196
ATS1are,284.329
ATS2are,481.9789000000001
ATS3are,592.8309
ATS4are,546.069
ATS5are,468.50199999999995
ATS6are,455.39390000000003
ATS7are,465.3828999999999
ATS8are,411.67299999999994
ATSC0dv,152.0
ATSC0pe,3.6741071428571406
ATSC0se,2.0540445714285704
ATSC1dv,45.0
ATSC1pe,0.09024234693877425
ATSC1se,-0.0643751836734691
ATSC2dv,11.0
ATSC2pe,0.34296785714285605
ATSC2se,0.29548342857142873
ATSC3dv,-31.0
ATSC3pe,0.15762857142857156
ATSC3se,0.20399028571428576
ATSC4dv,-54.0
ATSC4pe,-1.3750867346938773
ATSC4se,-0.8182960816326524
ATSC5dv,-31.0
ATSC5pe,-0.6846607142857148
ATSC5se,-0.5196268571428567
ATSC6dv,-43.0
ATSC6pe,-1.016055612244897
ATSC6se,-0.4403407346938772
ATSC7dv,0.0
ATSC7pe,-0.012530102040815963
ATSC7se,-0.023286122448979787
ATSC8dv,26.0
ATSC8pe,0.6167428571428579
ATSC8se,0.43243142857142797
AXp-0dv,0.5531028593506901
AXp-1dv,0.30150201954660644
AXp-2dv,0.16046897048636444
AXp-3dv,0.08636563565478327
AXp-4dv,0.047691385513095944
AXp-5dv,0.025390077631397032
AXp-6dv,0.013951544858919503
AXp-7dv,0.0078056166335370705
BertzCT,848.5831180606683
ECIndex,580
ETA_eta,15.985361834216343
GATS1dv,0.5154970760233918
GATS1pe,0.7118436938031593
GATS1se,0.7532640611004191
GATS2dv,0.8897812713602187
GATS2pe,0.8334453551308959
GATS2se,0.7944989774751156
GATS3dv,1.0885808270676691
GATS3pe,0.9504143030723831
GATS3se,0.9170665811516283
GATS4dv,1.2243055555555555
GATS4pe,1.30665245308492
GATS4se,1.381280120596447
GATS5dv,1.1455058099794941
GATS5pe,1.1829158952833314
GATS5se,1.2798484146248754
GATS6dv,1.1077192982456139
GATS6pe,1.1660295050627782
GATS6se,1.1967098706255181
GATS7dv,0.9628580946035975
GATS7pe,0.9053691926726856
GATS7se,0.8655848924108493
GATS8dv,0.8015037593984963
GATS8pe,0.7577477521263667
GATS8se,0.6985195619624891
LogEE_A,4.127031282899598
LogEE_D,129.91116632768845
MATS1dv,0.27631578947368424
MATS1pe,0.022924260834345588
MATS1se,-0.029251314989779863
MATS2dv,0.039473684210526314
MATS2pe,0.05091669059980104
MATS2se,0.07846605738875716
MATS3dv,-0.08740601503759399
MATS3pe,0.01838680784586012
MATS3se,0.042562079411189405
MATS4dv,-0.16578947368421051
MATS4pe,-0.17465662211421637
MATS4se,-0.18591198558866523
MATS5dv,-0.11124401913875599
MATS5pe,-0.10164409587981899
MATS5se,-0.13798767325273076
MATS6dv,-0.15842105263157896
MATS6pe,-0.1548651470230862
MATS6se,-0.12005134399643012
MATS7dv,0.0
MATS7pe,-0.001813113493393984
MATS7se,-0.006027115480276392
MATS8dv,0.10263157894736843
MATS8pe,0.10071718104495767
MATS8se,0.12631607938400546
MAXaaCH,2.1189651570504746
MAXaasC,1.1656090926292602
MAXaasN,2.2270386414564807
MAXdssC,-0.16484146288349
MAXssNH,2.9058024691358026
MDEC-22,15.560435089354558
MDEC-23,19.341193233939414
MDEC-33,4.200304795974044
MDEN-22,0.5503212081491045
MDEN-23,0.5777570356662537
MINaaCH,1.6185290721948509
MINaasC,0.4297972644572572
MINaasN,2.2270386414564807
MINdssC,-0.16484146288349
MINssNH,2.9058024691358026
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.8214285714285716
SM1_Dzi,1.0741325277088927
SM1_Dzm,0.8192662930274439
SM1_Dzp,-3.1550215370664243
SM1_Dzv,-1.6762929910317408
SddssSe,0
SpAD_Dt,469.4780786133748
SpAbs_A,32.166875391265904
SpAbs_D,259.822332655377
SpMAD_A,1.3402864746360794
SpMAD_D,10.825930527307376
SpMax_A,2.4394034637938438
SpMax_D,129.91116632768845
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,59.81
TpiPC10,8.449536480440546
VAdjMat,5.754887502163468
VE1_DzZ,4.834321093631142
VE1_Dzi,4.83529982327338
VE1_Dzm,4.834318214496937
VE1_Dzp,4.831173421399992
VE1_Dzv,4.832158971491171
VE2_DzZ,0.20143004556796426
VE2_Dzi,0.20147082596972418
VE2_Dzm,0.20142992560403905
VE2_Dzp,0.201298892558333
VE2_Dzv,0.20133995714546546
VE3_DzZ,2.4512094414323475
VE3_Dzi,2.4514118753548333
VE3_Dzm,2.4512088458709425
VE3_Dzp,2.4505581199014044
VE3_Dzv,2.450762097174363
VR1_DzZ,138.94907530542613
VR1_Dzi,138.90230702041777
VR1_Dzm,138.94952300847572
VR1_Dzp,139.47874347034107
VR1_Dzv,139.27523063626865
VR2_DzZ,5.789544804392755
VR2_Dzi,5.78759612585074
VR2_Dzm,5.789563458686488
VR2_Dzp,5.811614311264211
VR2_Dzv,5.803134609844527
VR3_DzZ,5.809576238647481
VR3_Dzi,5.809239596194537
VR3_Dzm,5.80957946070799
VR3_Dzp,5.813380950448138
VR3_Dzv,5.811920789236925
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.18888044882199362
Xch-7dv,0.18724555245816787
Xpc-4dv,1.1100097074169475
Xpc-5dv,1.4830323891382922
Xpc-6dv,1.6063814414800932
Zagreb1,128.0
Zagreb2,150.0
fragCpx,177.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,27
nBondsS,27
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,5
naHRing,2
AATS0are,6.090942857142857
AATS1are,6.318422222222223
AATS2are,6.2594662337662355
AATS3are,6.049294897959184
AATS4are,6.067433333333333
AATS5are,6.084441558441558
AATS6are,6.071918666666667
AATS7are,5.890922784810125
AATS8are,5.881042857142856
AATSC0dv,3.619047619047619
AATSC0pe,0.08747874149659858
AATSC0se,0.04890582312925168
AATSC1dv,1.0
AATSC1pe,0.002005385487528317
AATSC1se,-0.0014305596371882022
AATSC2dv,0.14285714285714285
AATSC2pe,0.004454128014842286
AATSC2se,0.003837447124304269
AATSC3dv,-0.3163265306122449
AATSC3pe,0.0016084548104956281
AATSC3se,0.0020815335276967934
AATSC4dv,-0.6
AATSC4pe,-0.015278741496598637
AATSC4se,-0.009092178684807248
AATSC5dv,-0.4025974025974026
AATSC5pe,-0.008891697588126166
AATSC5se,-0.006748400742115022
AATSC6dv,-0.5733333333333334
AATSC6pe,-0.013547408163265292
AATSC6se,-0.005871209795918362
AATSC7dv,0.0
AATSC7pe,-0.00015860888659260713
AATSC7se,-0.000294761043657972
AATSC8dv,0.37142857142857144
AATSC8pe,0.00881061224489797
AATSC8se,0.0061775918367346855
AETA_eta,0.6660567430923476
ATSC0are,3.8125904761904734
ATSC1are,0.00927210884353816
ATSC2are,0.4351793650793664
ATSC3are,0.25026507936507947
ATSC4are,-1.5045510204081616
ATSC5are,-0.8430920634920627
ATSC6are,-0.9418877551020397
ATSC7are,-0.02079160997732475
ATSC8are,0.7327206349206341
BCUTZ-1h,8.022025760245567
BCUTZ-1l,5.687104578126246
BCUTc-1h,0.4165259378935472
BCUTc-1l,-0.44420063651069003
BCUTd-1h,3.189557626527939
BCUTd-1l,0.978041548830485
BCUTi-1h,14.55822244866196
BCUTi-1l,10.948000847922117
BCUTm-1h,16.010064587610188
BCUTm-1l,11.698519658148241
BCUTp-1h,1.9925189248348083
BCUTp-1l,0.751828825677888
BCUTs-1h,7.00827067158718
BCUTs-1l,1.3490053064543432
BCUTv-1h,20.89875671811682
BCUTv-1l,14.702708621971704
BalabanJ,1.2158067618410655
Diameter,14
ETA_beta,33.5
GATS1are,0.7421346649280665
GATS2are,0.8379757704139077
GATS3are,0.9443136221770047
GATS4are,1.3370611657615623
GATS5are,1.219541678040087
GATS6are,1.1618380453734745
GATS7are,0.8901119329952049
GATS8are,0.7218978097631407
HybRatio,0.21052631578947367
Lipinski,True
LogEE_Dt,234.7390393066874
MATS1are,0.002269839445912891
MATS2are,0.0622596537060396
MATS3are,0.028132175027674185
MATS4are,-0.18415925180229906
MATS5are,-0.12061835676825608
MATS6are,-0.1383461313642517
MATS7are,-0.0028992800036477667
MATS8are,0.11531067490670005
MAXssCH2,1.1827441153061367
MINssCH2,0.46906084656084657
NsssssAs,0
RotRatio,0.14814814814814814
SM1_Dzpe,0.9034577723378214
SM1_Dzse,0.8095467726672786
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,25.93115605767717
SMR_VSA6,0.0
SMR_VSA7,71.9400406070028
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,202.00955637604588
SpAD_Dzi,195.36595800658455
SpAD_Dzm,202.04038507959325
SpAD_Dzp,256.5480018562271
SpAD_Dzv,239.71281688275417
SpAbs_Dt,469.47807861337463
SpDiam_A,4.742188822151646
SpDiam_D,200.4314495556057
SpMAD_Dt,19.561586608890618
SpMax_Dt,234.7390393066874
SsssssAs,0
VE1_Dzpe,4.834507243580624
VE1_Dzse,4.834294964474212
VE2_Dzpe,0.20143780181585932
VE2_Dzse,0.20142895685309217
VE3_Dzpe,2.451247946604435
VE3_Dzse,2.451204036489846
VMcGowan,242.21999999999986
VR1_Dzpe,138.93259096357
VR1_Dzse,138.95147093203698
VR2_Dzpe,5.788857956815416
VR2_Dzse,5.789644622168208
VR3_Dzpe,5.809457595758248
VR3_Dzse,5.809593479539184
mZagreb1,5.777777777777779
mZagreb2,5.25
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,36
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.0907759637188208
AATSC1are,0.0002060468631897369
AATSC2are,0.005651680065965797
AATSC3are,0.002553725299643668
AATSC4are,-0.016717233560090684
AATSC5are,-0.010949247577818996
AATSC6are,-0.012558503401360529
AATSC7are,-0.0002631849364218323
AATSC8are,0.010467437641723344
AETA_beta,1.3958333333333333
BCUTdv-1h,6.021956546450259
BCUTdv-1l,1.857220572593205
BCUTpe-1h,3.4890525172374676
BCUTpe-1l,2.2364091363728433
BCUTse-1h,3.7019664832607635
BCUTse-1l,2.4323012036665523
ETA_alpha,11.433333333333335
ETA_dBeta,1.5
ETA_eta_B,0.12138722668938762
ETA_eta_F,22.205467665049852
ETA_eta_L,5.195969616167975
ETA_eta_R,38.190829499266194
ETA_psi_1,0.596521739130435
LabuteASA,139.93428310323327
LogEE_DzZ,101.03900437849913
LogEE_Dzi,97.72090993711456
LogEE_Dzm,101.05432863533943
LogEE_Dzp,127.87962323598019
LogEE_Dzv,119.64687181749812
PEOE_VSA1,9.883888251797686
PEOE_VSA2,9.77851570501903
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,30.183374320007832
PEOE_VSA8,37.46747306967431
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.0283852954862724
SpAD_Dzpe,200.4803200509104
SpAD_Dzse,202.22655417568245
SpAbs_DzZ,201.30857478520312
SpAbs_Dzi,194.47084756682705
SpAbs_Dzm,201.34120047400876
SpAbs_Dzp,258.91426800902684
SpAbs_Dzv,240.97003662602796
SpDiam_Dt,341.2744584409203
SpMAD_DzZ,8.417064849001912
SpMAD_Dzi,8.140248250274356
SpMAD_Dzm,8.418349378316385
SpMAD_Dzp,10.689500077342794
SpMAD_Dzv,9.988034036781423
SpMax_DzZ,101.03900437849913
SpMax_Dzi,97.72090993711456
SpMax_Dzm,101.05432863533943
SpMax_Dzp,127.87962323598019
SpMax_Dzv,119.64687181749812
VE1_Dzare,4.834731021285057
VE2_Dzare,0.20144712588687738
VE3_Dzare,2.45129423312636
VR1_Dzare,138.90714197504303
VR2_Dzare,5.78779758229346
VR3_Dzare,5.8092744038991935
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.476388888888889
AETA_dBeta,0.0625
AETA_eta_B,0.005057801112057818
AETA_eta_F,0.9252278193770772
AETA_eta_L,0.21649873400699896
AETA_eta_R,1.5912845624694247
BCUTare-1h,3.543818883757618
BCUTare-1l,2.186581300271679
ETA_beta_s,16.0
ETA_dPsi_A,0.11747826086956492
ETA_dPsi_B,0.0
ETA_eta_BR,0.4653872266893876
ETA_eta_FL,6.596856719515733
ETA_eta_RL,11.792826335683708
LogEE_Dzpe,100.2778040993026
LogEE_Dzse,101.14700820336903
PEOE_VSA10,11.518332492848387
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,20.442236419037275
SlogP_VSA3,19.51033443475116
SlogP_VSA4,0.0
SlogP_VSA5,28.297142791543216
SlogP_VSA6,54.85825662245742
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,198.41003769346054
SpAbs_Dzpe,199.71405704273388
SpAbs_Dzse,201.5351259325991
SpDiam_DzZ,158.03849770337155
SpDiam_Dzi,152.764134088693
SpDiam_Dzm,158.0624261976301
SpDiam_Dzp,200.50281430323054
SpDiam_Dzv,187.53018988776546
SpMAD_Dzpe,8.353346668787934
SpMAD_Dzse,8.426106423986768
SpMax_Dzpe,100.2778040993026
SpMax_Dzse,101.14700820336903
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.01939113444539115
AETA_eta_FL,0.2748690299798222
AETA_eta_RL,0.4913677639868212
DetourIndex,2723
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,12.238684400761036
EState_VSA4,29.786409007081037
EState_VSA5,12.245226120925937
EState_VSA6,24.395944776997908
EState_VSA7,12.13273413692322
EState_VSA8,33.19744448128119
EState_VSA9,4.9839785209472085
ETA_beta_ns,17.5
ETA_shape_p,0.02915451895043731
ETA_shape_x,0.0
ETA_shape_y,0.2973760932944606
GhoseFilter,True
LogEE_Dzare,99.2478682340422
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,197.54378303691266
SpDiam_Dzpe,156.83857072818608
SpDiam_Dzse,158.20868420127698
SpMAD_Dzare,8.267084903894188
SpMax_Dzare,99.2478682340422
TopoPSA(NO),59.81
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,2.2270386414564807
VSA_EState9,49.27296135854352
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7291666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023611111111111027
FilterItLogS,-4.924412029098532
SpDiam_Dzare,155.22226815634227
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5849206349206351
ETA_epsilon_2,0.7986111111111108
ETA_epsilon_3,0.4454545454545458
ETA_epsilon_4,0.5216049382716053
ETA_epsilon_5,0.7786666666666665
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.13946608946608924
ETA_dEpsilon_B,0.0633156966490298
ETA_dEpsilon_C,-0.07615039281705943
ETA_dEpsilon_D,0.01994444444444432
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9583333333333334
MDEDescriptor,"0.0,0.0,0.0,0.0,15.560435089354558,19.341193233939414,0.0,4.200304795974044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5503212081491045,0.5777570356662537,0.0"
APolDescriptor,50.64427399999998
BCUTDescriptor,"11.988294974384212,15.994921468234741,-0.3040324886618512,0.2497733185119878,5.026564928153971,10.00927990797154"
BPolDescriptor,25.915725999999996
TPSADescriptor,59.81
ALOGPDescriptor,"1.7949999999999988,3.222024999999996,91.94369999999999"
XLogPDescriptor,2.6960000000000006
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,318.14806134
ChiPathDescriptor,"16.355160383312146,11.79282633568371,10.427982375817795,9.00235565130459,7.453507228937893,5.677137176668419,3.7248743319255064,2.804153055529655,13.274468624416564,8.140554527758374,5.937351907995482,4.231916147084381,3.0045572873250443,1.8534756670919834,1.060317409277882,0.6790886471177251"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5437003916594756,0.622586670155127,0.0,0.0,0.10792445496369077,0.18888044882199362,0.18724555245816787"
AtomCountDescriptor,42
BondCountDescriptor,27
SmallRingDescriptor,"4,3,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.2731597389607807,0.0,0.2845177968644246,0.0,0.5433127157488371,0.0,0.0635602445224463,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,9,2,2,2,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"49.87206427323163,2.078002678051318,15.237534805776379,2.555332800392149,12.682202005384232"
FractionalPSADescriptor,0.1879942305732989
WienerNumbersDescriptor,"1511.0,33.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2042339785525358,4.819601625993956,5.8352625123050545,1.1100097074169473,1.4830323891382917,1.4591479055128431"
FractionalCSP3Descriptor,0.21052631578947367
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"17.415637860082306,8.131482834185537,4.233236151603498"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1473.05
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.21052631578947367
AutocorrelationDescriptorMass,"26.214390240646868,28.82772937575658,40.07353514046055,36.073263251232234,29.49191333002171"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.40831344271904907,-0.22973644217689307,-0.019414630279980347,0.09819041922523374,-0.05030830773713302"
EccentricConnectivityIndexDescriptor,580
AutocorrelationDescriptorPolarizability,"1540.657187632123,1799.3052345449382,2463.0118393119656,2169.313319771619,1794.4579020734564"
