DLiP-ID,I000DJ
AATSC4i,-0.12612587185791688
AATSC4m,6.657112972200814
AATSC4p,-0.04631163881317983
AATSC4s,-0.11843398439128203
AATSC4v,-6.121949699300124
AATSC5Z,-1.7820396797772362
AATSC5c,0.0022262269999843718
AATSC5d,0.012050895308813866
AATSC5i,0.012974397482950033
AATSC5m,-9.316847493875379
AATSC5p,-0.011949572595796149
AATSC5s,0.2443585242204501
AATSC5v,-1.3857715007022908
AATSC6Z,0.1652310688337952
AATSC6c,-0.0023516067080244633
AATSC6d,-0.07673998618497159
AATSC6i,-0.09727701018995166
AATSC6m,0.6488699110918931
AATSC6p,0.002395079579047179
AATSC6s,-0.23338882365182542
AATSC6v,2.40912664852248
AATSC7Z,-0.1625297779143937
AATSC7c,0.003432010706189121
AATSC7d,0.028783182629336473
AATSC7i,0.09074901474012198
AATSC7m,-1.8222089659379261
AATSC7p,-0.030572314430271204
AATSC7s,0.3008016144689143
AATSC7v,-1.4042108531292319
AATSC8Z,-1.106508875739645
AATSC8c,-0.0026762290387627513
AATSC8d,0.06495726495726498
AATSC8i,-0.013328121238415867
AATSC8m,-5.162169188211639
AATSC8p,0.03941092673646176
AATSC8s,-0.6317659533788056
AATSC8v,4.412829259440555
ATS0are,260.1774
ATS1are,268.25800000000004
ATS2are,434.593
ATS3are,578.76
ATS4are,610.8507999999999
ATS5are,550.8109
ATS6are,516.659
ATS7are,523.583
ATS8are,423.25200000000007
ATSC0dv,168.0597938869543
ATSC0pe,6.7755743589743584
ATSC0se,4.741979743589743
ATSC1dv,21.566382487876616
ATSC1pe,-0.697157659434584
ATSC1se,-0.4853421919789611
ATSC2dv,-0.03343226831674606
ATSC2pe,0.978708152531229
ATSC2se,0.88526220973044
ATSC3dv,-35.716263125569874
ATSC3pe,-0.4324998027613407
ATSC3se,-0.4323656646942802
ATSC4dv,-56.305450262398665
ATSC4pe,0.4467861275476641
ATSC4se,0.5475579638395797
ATSC5dv,26.8020777248381
ATSC5pe,0.01903537146614087
ATSC5se,0.11918876397107164
ATSC6dv,34.57491506652633
ATSC6pe,-0.2742660092044724
ATSC6se,-0.6859008652202497
ATSC7dv,11.058267023445868
ATSC7pe,1.4322019066403642
ATSC7se,1.1383134806048658
ATSC8dv,-40.65756861641635
ATSC8pe,-2.7417572649572652
ATSC8se,-2.140910188034187
AXp-0dv,0.580355794618161
AXp-1dv,0.30706249093565663
AXp-2dv,0.16786584977600139
AXp-3dv,0.09106068489741395
AXp-4dv,0.04980787025103195
AXp-5dv,0.02647769752696025
AXp-6dv,0.015091509442386445
AXp-7dv,0.00772659940666465
BertzCT,934.1491031469121
ECIndex,500
ETA_eta,19.01297845337634
GATS1dv,0.5266519412408713
GATS1pe,0.6734160450562247
GATS1se,0.7022570605872386
GATS2dv,0.7314908252762612
GATS2pe,0.5440589601700594
GATS2se,0.5276449451673395
GATS3dv,1.013180265773259
GATS3pe,0.8853701241084426
GATS3se,0.8857305561529052
GATS4dv,1.1636870429812847
GATS4pe,1.0522571757606203
GATS4se,1.046571152740694
GATS5dv,0.9505213385224253
GATS5pe,0.99336297548968
GATS5se,0.9867674498502365
GATS6dv,0.9074317144311549
GATS6pe,1.0310226876667925
GATS6se,1.1040520630786324
GATS7dv,1.0785128377554085
GATS7pe,1.1629195747090566
GATS7se,1.2121693670635982
GATS8dv,1.2289461435363123
GATS8pe,1.367211030269361
GATS8se,1.441449667160005
LogEE_A,4.145090928958416
LogEE_D,125.05789984349731
MATS1dv,0.12206586331844747
MATS1pe,-0.09787361684727215
MATS1se,-0.0973574304542369
MATS2dv,-0.00011579553708076376
MATS2pe,0.08408081147021887
MATS2se,0.10866809036300042
MATS3dv,-0.09209250467618849
MATS3pe,-0.0276606190511871
MATS3se,-0.03951059785823165
MATS4dv,-0.14202453920181837
MATS4pe,0.027953123540255354
MATS4se,0.048949378842407285
MATS5dv,0.07317290836111902
MATS5pe,0.001289023757549143
MATS5se,0.0115324426312362
MATS6dv,0.10156283404925502
MATS6pe,-0.019983124176794057
MATS6se,-0.07140673436053296
MATS7dv,0.0333270695560539
MATS7pe,0.10706117699677492
MATS7se,0.12158389901596915
MATS8dv,-0.14515393959282633
MATS8pe,-0.24279186852926465
MATS8se,-0.2708881484694182
MAXaaCH,1.878617013431227
MAXaaNH,3.0625470819130634
MAXaaaC,0.8843251868648697
MAXaasC,0.7600919495884775
MAXdssC,-0.7803553057025281
MAXssNH,2.3950262188208615
MDEC-22,7.990169143376046
MDEC-23,19.591024631486725
MDEC-33,11.18502889218009
MDEN-22,0.19999999999999996
MDEO-11,0.814325284978472
MINaaCH,1.1479275846140926
MINaaNH,3.0625470819130634
MINaaaC,0.8794570082394759
MINaasC,-0.7193444320897429
MINdssC,-1.1888029100529096
MINssNH,2.3950262188208615
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.197619047619048
SM1_Dzi,1.37045690872641
SM1_Dzm,2.250268185720178
SM1_Dzp,-5.828992080851204
SM1_Dzv,-2.1582384993292605
SddssSe,0
SpAD_Dt,453.13157179310986
SpAbs_A,31.556511755962582
SpAbs_D,250.1157996869947
SpMAD_A,1.2622604702385034
SpMAD_D,10.00463198747979
SpMax_A,2.420179641442128
SpMax_D,125.05789984349731
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.19
TpiPC10,8.272366045677062
VAdjMat,5.754887502163468
VE1_DzZ,4.950965335343807
VE1_Dzi,4.946957307300272
VE1_Dzm,4.951112517054765
VE1_Dzp,4.938391505167101
VE1_Dzv,4.951230634202883
VE2_DzZ,0.19803861341375228
VE2_Dzi,0.19787829229201087
VE2_Dzm,0.19804450068219062
VE2_Dzp,0.19753566020668406
VE2_Dzv,0.1980492253681153
VE3_DzZ,2.5158733066825367
VE3_Dzi,2.51506343406435
VE3_Dzm,2.5159030341222044
VE3_Dzp,2.513330403811287
VE3_Dzv,2.51592689052595
VR1_DzZ,141.86585934069137
VR1_Dzi,142.71116203692173
VR1_Dzm,141.8261801493736
VR1_Dzp,144.12859623721099
VR1_Dzv,142.73912596469427
VR2_DzZ,5.674634373627655
VR2_Dzi,5.708446481476869
VR2_Dzm,5.673047205974944
VR2_Dzp,5.76514384948844
VR2_Dzv,5.709565038587771
VR3_DzZ,5.87117269047968
VR3_Dzi,5.877113473598681
VR3_Dzm,5.8708929562182055
VR3_Dzp,5.886996662361693
VR3_Dzv,5.877309402130109
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.11901622381467028
Xch-7dv,0.17642244525372558
Xpc-4dv,1.735092169862827
Xpc-5dv,2.344219208610125
Xpc-6dv,2.632561325492322
Zagreb1,130.0
Zagreb2,153.0
fragCpx,129.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,27
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.671215384615384
AATS1are,6.542878048780489
AATS2are,6.486462686567164
AATS3are,6.430666666666666
AATS4are,6.639682608695652
AATS5are,6.480128235294117
AATS6are,6.539987341772152
AATS7are,6.799779220779221
AATS8are,6.511569230769232
AATSC0dv,4.30922548428088
AATSC0pe,0.1737326758711374
AATSC0se,0.1215892241946088
AATSC1dv,0.5260093289726004
AATSC1pe,-0.017003845352063025
AATSC1se,-0.011837614438511246
AATSC2dv,-0.0004989890793544188
AATSC2pe,0.014607584366137747
AATSC2se,0.013212868801946866
AATSC3dv,-0.3968473680618875
AATSC3pe,-0.004805553364014897
AATSC3se,-0.004804062941047558
AATSC4dv,-0.6120157637217246
AATSC4pe,0.004856370951605044
AATSC4se,0.005951716998256301
AATSC5dv,0.31531856146868353
AATSC5pe,0.00022394554666048085
AATSC5se,0.0014022207526008428
AATSC6dv,0.4376571527408396
AATSC6pe,-0.003471721635499651
AATSC6se,-0.008682289433167718
AATSC7dv,0.14361385744734895
AATSC7pe,0.01860002476156317
AATSC7se,0.014783291955907349
AATSC8dv,-0.6255010556371746
AATSC8pe,-0.04218088099934254
AATSC8se,-0.03293707981591057
AETA_eta,0.7605191381350537
ATSC0are,7.44615897435897
ATSC1are,-0.7875363576594346
ATSC2are,1.1923935568704798
ATSC3are,-0.430120710059171
ATSC4are,0.12345062458908461
ATSC5are,0.16198428665351783
ATSC6are,-0.47361433267587216
ATSC7are,1.4576656147271496
ATSC8are,-3.049531623931624
BCUTZ-1h,35.00041815843126
BCUTZ-1l,5.676101983017685
BCUTc-1h,0.4586992595694995
BCUTc-1l,-0.3544928549909727
BCUTd-1h,3.2511788880240013
BCUTd-1l,0.9726964452386742
BCUTi-1h,17.424771827959432
BCUTi-1l,10.937032443346162
BCUTm-1h,79.9041785839687
BCUTm-1l,11.68754416746216
BCUTp-1h,3.0589877815600754
BCUTp-1l,0.5458571941673459
BCUTs-1h,8.001920227119225
BCUTs-1l,1.0433101993580638
BCUTv-1h,26.523892532737264
BCUTv-1l,13.304120065861808
BalabanJ,1.589958794145742
Diameter,12
ETA_beta,33.5
GATS1are,0.6914974576463793
GATS2are,0.5416850685323424
GATS3are,0.8810085874596507
GATS4are,1.0819583255467276
GATS5are,0.9841838506269058
GATS6are,1.0474334113815995
GATS7are,1.1903750790769465
GATS8are,1.3764587627694478
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,226.56578589655493
MATS1are,-0.10060488267150128
MATS2are,0.09321313632991932
MATS3are,-0.02503111223752599
MATS4are,0.0070280973276368045
MATS5are,0.00998128059950699
MATS6are,-0.03140002893780489
MATS7are,0.0991515452517888
MATS8are,-0.24572655252992268
MAXssCH2,0.08051421957672011
MAXsssCH,-1.1822108843537416
MINssCH2,0.08051421957672011
MINsssCH,-1.1822108843537416
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.5963412076758798
SM1_Dzse,1.4864504303727522
SMR_VSA1,19.086016810659167
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,70.07825639111664
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,198.3259845681029
SpAD_Dzi,197.45614230428515
SpAD_Dzm,198.2025119164751
SpAD_Dzp,257.23901210750773
SpAD_Dzv,233.87975427616422
SpAbs_Dt,453.13157179310997
SpDiam_A,4.787516766065652
SpDiam_D,185.78891999322494
SpMAD_Dt,18.125262871724395
SpMax_Dt,226.56578589655493
SsssssAs,0
VE1_Dzpe,4.948838146660442
VE1_Dzse,4.9491357506075415
VE2_Dzpe,0.19795352586641768
VE2_Dzse,0.19796543002430167
VE3_Dzpe,2.515443563057834
VE3_Dzse,2.515503697374266
VMcGowan,250.02999999999992
VR1_Dzpe,142.37341000737385
VR1_Dzse,142.36384306853623
VR2_Dzpe,5.694936400294954
VR2_Dzse,5.694553722741449
VR3_Dzpe,5.874743985939977
VR3_Dzse,5.874676787575606
mZagreb1,8.75
mZagreb2,5.499999999999999
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,9
nBondsKS,32
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.19092715318869155
AATSC1are,-0.019208203845352063
AATSC2are,0.017796918759260892
AATSC3are,-0.004779119000657456
AATSC4are,0.0013418546150987458
AATSC5are,0.0019056974900413862
AATSC6are,-0.005995118135137622
AATSC7are,0.018930722269183763
AATSC8are,-0.0469158711374096
AETA_beta,1.34
BCUTdv-1h,7.004062246861743
BCUTdv-1l,0.2560143098729175
BCUTpe-1h,3.9886720053030804
BCUTpe-1l,2.2253435004681785
BCUTse-1h,4.009955039725286
BCUTse-1l,2.421224663033015
ETA_alpha,12.41904761904762
ETA_dBeta,2.5
ETA_eta_B,0.44497931178633543
ETA_eta_F,25.796174087681656
ETA_eta_L,5.156445684771555
ETA_eta_R,44.809152541058
ETA_psi_1,0.5701792741582862
LabuteASA,150.53931388035613
LogEE_DzZ,99.03281538027633
LogEE_Dzi,98.78288942849163
LogEE_Dzm,98.93202635758134
LogEE_Dzp,127.44412353484418
LogEE_Dzv,116.50822943821623
PEOE_VSA1,15.407294519794245
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.184952231746642
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,39.69249659503117
PEOE_VSA8,27.993309642452555
PEOE_VSA9,5.563451491696996
SM1_Dzare,1.7063135053437872
SpAD_Dzpe,199.64105963569202
SpAD_Dzse,200.94830964557806
SpAbs_DzZ,196.4799845681029
SpAbs_Dzi,196.19532194825683
SpAbs_Dzm,196.31228664047018
SpAbs_Dzp,260.7172391505396
SpAbs_Dzv,235.17469737576178
SpDiam_Dt,322.95875070624817
SpMAD_DzZ,7.933039382724116
SpMAD_Dzi,7.898245692171406
SpMAD_Dzm,7.9281004766590035
SpMAD_Dzp,10.28956048430031
SpMAD_Dzv,9.35519017104657
SpMax_DzZ,99.03281538027633
SpMax_Dzi,98.78288942849163
SpMax_Dzm,98.93202635758134
SpMax_Dzp,127.44412353484418
SpMax_Dzv,116.50822943821623
VE1_Dzare,4.948155502981805
VE2_Dzare,0.19792622011927222
VE3_Dzare,2.51530561335232
VR1_Dzare,142.41824745123466
VR2_Dzare,5.696729898049386
VR3_Dzare,5.8750588648562445
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4967619047619048
AETA_dBeta,0.1
AETA_eta_B,0.017799172471453416
AETA_eta_F,1.0318469635072662
AETA_eta_L,0.20625782739086218
AETA_eta_R,1.7923661016423198
BCUTare-1h,4.107718971772314
BCUTare-1l,2.1755328308526614
ETA_beta_s,15.5
ETA_dPsi_A,0.1438207258417138
ETA_dPsi_B,0.0
ETA_eta_BR,0.7029793117863354
ETA_eta_FL,6.812788565815206
ETA_eta_RL,11.96923425058676
LogEE_Dzpe,99.88438346615304
LogEE_Dzse,100.53361284000394
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,28.008831762239225
SlogP_VSA3,11.21535880699783
SlogP_VSA4,5.817220841045895
SlogP_VSA5,15.921440167465814
SlogP_VSA6,53.13413256667676
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,198.27402877152485
SpAbs_Dzpe,198.17242572463016
SpAbs_Dzse,199.58077524963508
SpDiam_DzZ,151.58885035854752
SpDiam_Dzi,149.90073235909063
SpDiam_Dzm,151.48642892822875
SpDiam_Dzp,194.04494623688507
SpDiam_Dzv,178.5851150991728
SpMAD_Dzpe,7.98564238542768
SpMAD_Dzse,8.037932385823122
SpMax_Dzpe,99.88438346615304
SpMax_Dzse,100.53361284000394
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.62
AETA_eta_BR,0.028119172471453416
AETA_eta_FL,0.27251154263260824
AETA_eta_RL,0.4787693700234704
DetourIndex,2716
EState_VSA1,23.735546687497212
EState_VSA2,16.456992630455417
EState_VSA3,0.0
EState_VSA4,22.532743492239664
EState_VSA5,12.13273413692322
EState_VSA6,6.196843571613076
EState_VSA7,24.26546827384644
EState_VSA8,26.230711022902888
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.2108895705521472
ETA_shape_x,0.0
ETA_shape_y,0.36234662576687116
GhoseFilter,True
LogEE_Dzare,99.20526692597618
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,196.7042203466085
SpDiam_Dzpe,152.1952837139482
SpDiam_Dzse,153.25056675323907
SpMAD_Dzare,7.930961150860994
SpMax_Dzare,99.20526692597618
TopoPSA(NO),82.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.159761146908515
VSA_EState9,50.64229422751271
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.72
EState_VSA10,19.086016810659167
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0032380952380952266
FilterItLogS,-5.465785410546935
SpDiam_Dzare,151.053503764856
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6661782661782663
ETA_epsilon_2,0.871238095238095
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5694519317160829
ETA_epsilon_5,0.810034013605442
AETA_beta_ns_d,0.04
ETA_dEpsilon_A,0.2253331957557307
ETA_dEpsilon_B,0.09672633446218337
ETA_dEpsilon_C,-0.12860686129354731
ETA_dEpsilon_D,0.06120408163265301
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.76
MDEDescriptor,"0.0,0.0,0.0,0.0,7.990169143376046,19.591024631486725,0.0,11.18502889218009,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.0,0.0"
APolDescriptor,49.228101999999986
BCUTDescriptor,"11.998832197921454,78.91851826739598,-0.33040034088821785,0.2769361232553143,4.551511943812041,10.771002628315417"
BPolDescriptor,21.033897999999997
TPSADescriptor,82.19
ALOGPDescriptor,"3.7632000000000003,14.161674240000002,93.39160000000001"
XLogPDescriptor,3.8470000000000004
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,404.01718273999995
ChiPathDescriptor,"17.97432701575866,11.969234250586762,10.96142793444223,8.994589815001335,7.643558150062054,5.431603248347911,3.5782306693928727,2.4607646764421793,14.508894865454025,8.290687255262728,6.3789022914880515,4.553034244870696,3.1877036960660434,1.8799165244141782,1.0865886798518238,0.5949481543131778"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.355498860309242,0.5622508833134849,0.0,0.0,0.036084391824351615,0.11901622381467028,0.17642244525372552"
AtomCountDescriptor,39
BondCountDescriptor,27
SmallRingDescriptor,"3,3,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.7876339891189466,0.0,0.5384516905501368,0.0,0.8527252038227126,0.0,0.16619473160124645,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,3,0,2,0,0"
ZagrebIndexDescriptor,130.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"50.569283799166044,2.0227713519666417,18.633502696736333,7.403741276144866,6.156578315814694"
FractionalPSADescriptor,0.20343194178672425
WienerNumbersDescriptor,"1521.0,39.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.211192225240392,6.845245109864553,8.559920341434962,1.7350921698628272,2.3442192086101254,2.3576036520983403"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,2,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"19.753086419753085,8.79224376731302,4.6464"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1081.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"72.80350263953385,34.89546423678922,53.79021930842743,61.46785639688797,71.98332899926214"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.507971194458675,-0.20375707135158017,0.016766897098542868,-0.07863923401071851,-0.013737352031701514"
EccentricConnectivityIndexDescriptor,500
AutocorrelationDescriptorPolarizability,"1698.946583004863,1989.4204422380399,2748.6221564493076,2681.625654293615,2316.6493057760113"
